time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
696,665466,14.871393572807312,0.001,947.48,2921.9922551500003,666484,4326,-191.45364660644532,154,,
,669466,15.456228268146514,0.001,,,670000,,-192.3527883605957,,3214.7065814682283,1000.0
700,,,,947.48,2929.7613023400004,670484,4354,,153,,
704,673466,14.587568267345429,0.001,947.48,2936.23706999,674484,4374,-192.7014526977539,154,,
,674466,14.436408616065979,0.001,,,675000,,-193.05597171020509,,2977.456326675229,930.5
708,677466,14.523705949306487,0.001,952.29,2955.1508477600005,678057,4401,-192.6382724609375,154,,
,679039,14.516419250488282,0.001,,,680000,,-192.86908950805665,,3063.215280374733,1000.0
712,681039,14.084680714130402,0.001,952.29,2962.35163433,682057,4425,-193.06297778320314,154,,
,684039,15.208581603050233,0.001,,,685000,,-193.98272744750977,,3249.2629398440477,994.2
716,685039,15.235323211193085,0.001,952.29,2975.7687858700006,686057,4452,-193.97263720703126,154,,
,689039,15.48855786561966,0.001,,,690000,,-194.76958602905273,,3103.602224024851,1000.0
720,,,,956.44,2997.12639172,690057,4478,,154,,
724,693039,14.442401727676392,0.001,956.44,3011.85347198,694057,4497,-196.18462545776367,154,,
,694039,15.075377200603485,0.001,,,695000,,-195.6578610839844,,3165.3036431649816,1000.0
728,697039,14.078843029975891,0.001,956.44,3020.2356834600005,698057,4522,-196.38369638061525,154,,
,699039,13.995051581859588,0.001,,,700000,,-196.88432412719726,,3231.1229743383274,981.8
732,701039,13.805420679092407,0.001,951.56,3007.9180787099995,701569,4547,-197.18743725585938,154,,
736,703411,15.864388543651218,0.001,940.16,2981.36261584,704429,4558,-197.23468061174665,154,,
,704411,14.88889634847641,0.001,,,705000,,-198.44113259887695,,3131.326036098087,1000.0
740,707411,14.388500170707703,0.001,951.77,3017.72440064,708429,4586,-198.64163903808594,154,,
,709411,14.890447605609895,0.001,,,710000,,-199.0107178039551,,3063.6246420666575,940.1
744,711411,14.745861039161682,0.001,958.66,3043.807715790001,712429,4612,-199.76001119995118,154,,
,714411,15.95828269290924,0.001,,,715000,,-199.71430368041993,,3232.341415821761,1000.0
748,715411,15.17599593257904,0.001,958.66,3043.8148155,716429,4641,-199.45235375976563,154,,
752,718767,14.615041119098663,0.001,952.22,3027.024149489999,719785,4657,-199.6026205444336,154,,
,719767,15.034245526790619,0.001,,,720000,,-199.78546850585937,,3325.9295897037723,1000.0
756,722767,16.235583725452422,0.001,952.22,3031.257905789999,723785,4683,-200.135044921875,154,,
,724767,15.516596350193023,0.001,,,725000,,-199.52148974609375,,3249.572724762559,1000.0
760,726767,15.81628694009781,0.001,952.22,3046.1875045199995,727785,4709,-199.6454742126465,154,,
,729767,16.752447492599487,0.001,,,730000,,-200.03693643188475,,3314.370641477208,1000.0
764,730767,15.510029712200165,0.001,952.22,3053.2205069999995,731785,4736,-199.63808966064454,154,,
,734767,16.135340364456177,0.001,,,735000,,-201.20881439208983,,3312.003110366501,1000.0
768,,,,952.22,3062.17323989,735785,4763,,154,,
772,738767,15.849596715927124,0.001,965.91,3115.918727100001,739785,4785,-201.43052020263673,154,,
,739767,16.121506196022032,0.001,,,740000,,-201.51675103759766,,3297.991163562541,1000.0
776,742767,17.473002173900603,0.001,965.91,3117.2985360000002,743785,4812,-201.25299362182616,154,,
,744767,17.415314033985137,0.001,,,745000,,-201.34944332885743,,2463.688179425534,970.5
780,746767,16.876036441326143,0.001,965.91,3125.39759425,747785,4839,-202.00570553588867,154,,
,749767,16.96299049329758,0.001,,,750000,,-201.82050061035156,,3417.626992246136,1000.0
784,750767,15.200744604110717,0.001,965.91,3126.34939488,751785,4865,-202.36934970092773,154,,
788,753890,14.826558473633558,0.001,957.14,3098.8501657899997,754908,4880,-203.10850623346144,154,,
,754890,16.5933846783638,0.001,,,755000,,-203.07709509277345,,3163.0861412703525,1000.0
792,757890,17.363545118808748,0.001,964.24,3095.9624960000006,758908,4905,-204.0037737121582,154,,
,759890,15.20973385477066,0.001,,,760000,,-203.75506167602538,,3097.0886909328665,983.1
796,761890,14.631379004478454,0.001,964.24,3098.7580621599996,762908,4931,-204.16139810180664,154,,
,764183,15.873221223264832,0.001,,,765000,,-203.39280293085804,,2937.935041228526,907.8
800,765183,17.995010830402375,0.001,947.34,3041.959894780001,765218,4952,-203.657432220459,154,,
804,768200,17.260333840847014,0.001,947.34,3044.3162646500004,769218,4967,-203.7459703979492,154,,
,769200,16.79755271577835,0.001,,,770000,,-203.62394165039063,,3367.2759630671703,1000.0
808,772200,18.634054542541502,0.001,951.61,3062.2096275899994,773218,4993,-203.86950375366212,154,,
,774200,16.848277994155882,0.001,,,775000,,-203.56743713378907,,3397.1607378937306,1000.0
812,776200,17.97005455684662,0.001,951.61,3065.027929770001,777218,5019,-203.82171273803712,154,,
,779200,17.124318101882935,0.001,,,780000,,-203.39699130249022,,3444.053227351559,1000.0
816,780200,16.420992568016054,0.001,951.61,3068.1274725800004,781218,5044,-203.957609375,154,,
,784200,17.17493438625336,0.001,,,785000,,-204.25793518066405,,3123.8245214297904,995.5
820,,,,951.61,3070.92308233,785218,5070,,154,,
824,788200,18.913279511451723,0.001,951.61,3069.995001739999,789218,5088,-203.65520721435547,155,,
,789200,19.134703066825868,0.001,,,790000,,-203.42420825195313,,3238.5056623520795,1000.0
828,792200,18.250914507865907,0.001,946.86,3051.0964035800002,792743,5114,-203.64812716674805,155,,
,794725,19.258579784870147,0.001,,,795000,,-203.41345516967775,,3072.3391793358896,929.4
832,795725,17.921476002693176,0.001,951.74,3070.90874601,796743,5137,-204.23082580566407,155,,
,799725,18.615657596588136,0.001,,,800000,,-204.44334106445314,,3259.470200963931,1000.0
836,,,,963.14,3111.9857532700007,800743,5162,,155,,
840,802940,17.605476134300233,0.001,955.29,3092.713160630001,803958,5177,-205.7626089477539,155,,
,804940,18.420387364387512,0.001,,,805000,,-205.9374373474121,,2999.8511702029964,1000.0
844,806940,17.620440572738648,0.001,955.29,3097.0840813899995,807958,5204,-207.05008419799805,155,,
,809940,18.564244905948637,0.001,,,810000,,-207.10701544189453,,3379.8973945342937,1000.0
848,810940,18.764623079299927,0.001,955.29,3104.4112065400004,811958,5230,-207.15627947998047,155,,
,814940,18.04694249868393,0.001,,,815000,,-208.4684775390625,,2621.0654159685596,942.8
852,,,,961.73,3126.1712836099996,815958,5255,,155,,
856,818940,18.254832880020142,0.001,961.73,3090.6798366299995,819958,5275,-207.83095266723632,155,,
,819940,18.245060617923738,0.001,,,820000,,-208.36911804199218,,2789.705962911647,910.5
860,822940,17.509844177246094,0.001,951.99,3049.8515741299993,822984,5302,-208.57626376342773,155,,
,824966,18.45277381372452,0.001,,,825000,,-209.3196672668457,,3345.0573239397722,1000.0
864,825966,16.899744683742522,0.001,951.99,3046.3326403800006,826984,5325,-208.86299072265626,155,,
,829966,16.7933970413208,0.001,,,830000,,-209.68874411010742,,3064.259725602623,951.0
868,,,,946.33,3022.2894932400004,830418,5350,,155,,
872,833152,18.945550368187277,0.001,943.85,3018.5761042999993,834170,5366,-209.59946608036122,155,,
,834869,17.50862054745024,0.001,,,835000,,-209.60097938409731,,3051.77913093036,1000.0
876,836869,18.37458239221573,0.001,941.02,3016.5721686900006,837887,5392,-209.85897958374022,155,,
,839869,18.344504433631897,0.001,,,840000,,-209.97604595947266,,3470.8761107541623,1000.0
880,840869,18.418088836669924,0.001,941.02,3022.7217507800005,841887,5420,-210.66677615356446,155,,
,844765,17.684042694091797,0.001,,,845000,,-211.2412103881836,,3242.868515205197,980.1
884,,,,939.98,3022.94858311,845783,5448,,155,,
888,847784,17.827438634872436,0.001,938.94,3020.4391197099994,848802,5462,-211.0631954345703,155,,
,849784,17.791025181293488,0.001,,,850000,,-212.30904815673827,,3380.043316633627,1000.0
892,851784,21.577431335926057,0.001,938.94,3059.1366802999996,852802,5488,-212.61201998901367,155,,
,854784,18.582560966014864,0.001,,,855000,,-212.49346267700196,,3212.7277034769068,924.7
896,855784,17.792343348026275,0.001,938.94,3067.279129420001,856802,5514,-213.31063040161132,155,,
900,858159,18.401430847395712,0.001,939.59,3076.4328223600005,859177,5526,-212.54480848483698,155,,
,859159,16.17757112455368,0.001,,,860000,,-213.90159866333008,,3522.8013412028786,1000.0
904,862159,17.368092138767242,0.001,939.59,3081.89801751,863177,5553,-214.32504782104493,155,,
,864159,18.465136614322663,0.001,,,865000,,-213.92168801879882,,2999.9475492872125,1000.0
908,866159,17.216489881515503,0.001,939.59,3084.02129102,867177,5579,-214.13850750732422,155,,
,869188,16.678442905689106,0.001,,,870000,,-214.03763020833333,,3458.019147950597,1000.0
912,,,,929.88,3056.857530239999,870206,5604,,155,,
916,873188,19.33869656944275,0.001,929.88,3059.0996092399996,874206,5624,-214.55857272338866,155,,
,874188,17.409854382991792,0.001,,,875000,,-215.15680953979492,,3145.8890594692903,909.7
920,877188,17.782166398525238,0.001,929.88,3064.59807185,878206,5649,-216.03794427490234,155,,
,879188,16.81645974111557,0.001,,,880000,,-216.25733682250976,,3316.8287946953437,1000.0
924,881188,19.18792674303055,0.001,929.88,3070.3873842000003,882206,5679,-216.53859866333008,155,,
,884188,18.925423092365264,0.001,,,885000,,-216.25585482788085,,3409.1848044518965,1000.0
928,885188,17.85396383190155,0.001,934.63,3090.17879836,886206,5712,-216.5306149597168,155,,
,889188,18.56085107564926,0.001,,,890000,,-217.00531915283204,,3114.6849207712803,922.4
932,,,,934.63,3095.51024667,890206,5742,,155,,
936,893188,17.56945259475708,0.001,934.63,3098.4893418299994,894206,5762,-216.72505535888672,155,,
,894188,18.90515465593338,0.001,,,895000,,-217.12491757202147,,2949.263324776292,906.0
940,897188,18.015406181812285,0.001,942.48,3126.05836646,898206,5789,-217.59240048217774,155,,
,899188,16.16395851802826,0.001,,,900000,,-217.89115356445313,,3523.1388191372157,1000.0
944,901188,19.934537823200227,0.001,942.48,3129.964513380001,902206,5817,-217.70732495117187,155,,
,904188,18.285148028850557,0.001,,,905000,,-217.89847705078125,,3463.0201861671753,1000.0
948,905188,18.729101435661317,0.001,942.48,3140.35880051,906206,5848,-217.96620010375977,154,,
,909188,19.943620649337767,0.001,,,910000,,-217.97807745361328,,2898.946762930602,879.9
952,,,,942.48,3146.602010559999,910206,5875,,154,,
956,913188,18.65226574754715,0.001,942.48,3186.90017781,914206,5900,-218.0642491455078,154,,
,914188,17.423786841869354,0.001,,,915000,,-218.75800122070314,,2803.64186424003,1000.0
960,917188,17.9398780503273,0.001,942.3,3197.9473572099996,917214,5957,-218.8903406982422,153,,
964,919203,21.11497633797782,0.001,927.9,3152.88120514,919774,5972,-220.616943359375,153,,
,919756,18.9002716373147,0.001,,,920000,,-219.57095265302416,,3463.1746159391478,1000.0
968,922756,19.911452477931977,0.001,933.56,3176.9771411300003,923774,6013,-220.47156842041016,153,,
,924756,18.796536800384523,0.001,,,925000,,-220.51560494995118,,3081.291475200653,936.9
972,926756,18.2523564991951,0.001,936.04,3183.95677091,927774,6058,-220.45505859375,153,,
,929756,18.49091949558258,0.001,,,930000,,-220.7993385620117,,2785.3805696100694,1000.0
976,930756,18.070392902851104,0.001,938.87,3190.9320197000006,931774,6103,-220.73070935058593,152,,
,934756,17.561414909362792,0.001,,,935000,,-221.20409368896483,,3173.8292676746846,1000.0
980,,,,938.87,3193.99370291,935774,6148,,152,,
984,938756,18.63114827632904,0.001,939.91,3199.17801623,939774,6180,-221.3727790222168,152,,
,939756,17.992564749240874,0.001,,,940000,,-222.2314280090332,,2613.3704833490656,801.2
988,942756,18.958700501441957,0.001,949.72,3233.0381410699997,943774,6222,-222.42651525878907,151,,
,944756,19.83152086687088,0.001,,,945000,,-222.39232238769532,,3461.0489538394845,1000.0
992,946756,20.262459920406343,0.001,949.72,3230.404014669999,947774,6266,-222.1491342163086,151,,
,949756,18.40122447347641,0.001,,,950000,,-222.71516104125976,,1977.986022797227,900.2
996,950756,20.626015787124633,0.001,949.72,3159.439974939999,951774,6307,-222.98698858642578,150,,
,954756,28.656151735305787,0.001,,,955000,,-226.39048767089844,,-1535.1777718660276,903.6
1000,,,,965.97,3054.0830843800004,955774,6347,,150,,
1004,958756,72.92335074234009,0.001,965.97,2860.0411538299995,959774,6376,-262.49820053100586,150,,
,959756,83.01555069732666,0.001,,,960000,,-272.18035021972656,,-1093.401263069376,1000.0
1008,962756,60.508762882232666,0.001,965.97,2692.1792999399995,963774,6418,-291.2152578125,150,,
,964756,38.41040900230408,0.001,,,965000,,-287.9121564941406,,-208.74979100056515,1000.0
1012,966756,30.464232608795164,0.001,975.68,2577.54726724,967774,6459,-283.9927817993164,149,,
,969756,24.808493841171266,0.001,,,970000,,-276.7820646057129,,-39.301380447589324,1000.0
1016,970756,27.169061170578004,0.001,975.68,2451.99184055,971774,6501,-274.13628329467775,149,,
,974756,23.475475409030913,0.001,,,975000,,-266.7432578125,,1047.2593226446538,804.8
1020,,,,970.25,2341.39128729,975231,6539,,149,,
1024,978213,23.733621133327485,0.001,970.25,2284.89347905,979231,6565,-262.0588369140625,149,,
,979213,22.78628549051285,0.001,,,980000,,-260.35472131347655,,1636.743048626813,739.2
1028,982096,26.506403111385463,0.001,969.08,2215.88597221,983114,6602,-256.86536524846,148,,
,984096,25.059037885665894,0.001,,,985000,,-254.44321072387694,,2288.877355671907,1000.0
1032,986096,24.72054531764984,0.001,969.08,2186.68941905,987114,6643,-252.02058248901366,148,,
,989096,24.591338997840882,0.001,,,990000,,-248.9502082824707,,2263.108862123778,771.3
1036,990096,26.615190910339354,0.001,969.08,2167.69852891,991114,6681,-248.05093508911133,148,,
1040,992602,28.79416302621583,0.001,954.14,2107.65367548,993620,6699,-246.1682009731766,148,,
,994602,26.831710618972778,0.001,,,995000,,-244.35245706176758,,2991.8862130156253,938.5
1044,996602,26.547027469635008,0.001,954.14,2096.83773893,997620,6739,-243.00057409667968,148,,
1048,998915,24.193440447883923,0.001,937.27,2028.5366299700001,999933,6755,-241.01159023708766,148,,
,999915,24.38528529548645,0.001,,,1000000,,-239.9546456604004,,3342.706494607218,1000.0
1052,1002915,25.434480496406554,0.001,937.27,2026.97098103,1003933,6796,-239.3694878540039,147,,
,1004915,22.796189821243285,0.001,,,1005000,,-238.10528713989257,,3355.6265301675894,1000.0
1056,1006915,23.65028875255585,0.001,937.27,2021.0629199200002,1007933,6837,-238.1334448852539,147,,
,1009915,26.95640466070175,0.001,,,1010000,,-237.1914791870117,,3389.257516594161,1000.0
1060,1010915,22.619710428714754,0.001,947.19,2052.2849909700003,1011933,6878,-236.97167889404298,147,,
,1014915,22.02968411064148,0.001,,,1015000,,-236.91349182128906,,3111.2811494582916,932.5
1064,,,,961.59,2100.61316009,1015933,6919,,146,,
1068,1018915,20.93373014974594,0.001,961.59,2100.45326847,1019933,6947,-235.60476776123048,146,,
,1019915,20.682419150352477,0.001,,,1020000,,-235.0448420410156,,3202.517028307752,939.2
1072,1022915,21.66397009086609,0.001,961.59,2100.5217056899996,1023933,6987,-235.39616744995118,146,,
,1024915,25.649426219463347,0.001,,,1025000,,-235.5348364868164,,3023.0805113869255,923.1
1076,1026915,21.99641196966171,0.001,961.59,2099.5302257,1027933,7027,-234.48293075561523,146,,
,1029915,22.670501863002777,0.001,,,1030000,,-234.34074053955078,,3147.173027933156,1000.0
1080,1030915,20.350916779994964,0.001,961.59,2092.8204948799994,1031933,7069,-234.124177734375,145,,
,1034915,21.01835526371002,0.001,,,1035000,,-233.88104568481447,,3158.2461184141916,1000.0
1084,,,,957.81,2071.95290022,1035555,7109,,145,,
1088,1038537,22.390200942993165,0.001,957.81,2074.69707431,1039555,7135,-233.45171420288085,145,,
,1039537,21.25997733592987,0.001,,,1040000,,-232.58990768432616,,3364.757795898919,1000.0
1092,1042537,20.066659602165224,0.001,957.81,2075.4746558399997,1043555,7176,-233.11029400634766,145,,
,1044537,20.84130236816406,0.001,,,1045000,,-233.12818649291992,,2943.438128755707,973.8
1096,1046537,23.403458572864533,0.001,957.81,2139.92457559,1047555,7217,-232.78717803955078,145,,
,1049537,19.23353012752533,0.001,,,1050000,,-232.68011016845702,,3295.763278047496,957.8
1100,1050537,20.18193968820572,0.001,957.81,2294.1909012300002,1051555,7257,-232.43514904785155,144,,
,1054537,21.62000038766861,0.001,,,1055000,,-232.68439596557616,,3507.381228381547,1000.0
1104,,,,957.81,2485.87598703,1055555,7299,,144,,
1108,1058537,21.06841595506668,0.001,957.81,2659.8068187100002,1059555,7327,-232.8406985168457,144,,
,1059537,19.048507160663604,0.001,,,1060000,,-233.15238381958008,,3445.333530140342,1000.0
1112,1062537,21.927173491001128,0.001,957.81,2812.6940658900003,1063555,7368,-233.0675885925293,144,,
,1064537,23.295367787361144,0.001,,,1065000,,-232.99727273559571,,3392.948860269133,1000.0
1116,1066537,20.252633097171785,0.001,957.81,2939.0194546700013,1067555,7409,-233.3984240722656,144,,
,1069537,20.915120858192445,0.001,,,1070000,,-233.9099200744629,,3277.742656166572,1000.0
1120,1070537,21.01556580734253,0.001,963.24,3046.04546832,1071555,7450,-233.73321646118163,143,,
1124,1073652,18.738159884929658,0.001,944.47,3037.4055677500005,1073678,7471,-234.13540975952148,143,,
,1074660,19.318366176605224,0.001,,,1075000,,-234.84218844604493,,3492.2933672718705,1000.0
1128,1076660,20.632113196849822,0.001,945.64,3109.7230095100003,1077678,7507,-233.6702405090332,143,,
,1079660,19.766510615825652,0.001,,,1080000,,-234.52840982055665,,3375.797932589054,1000.0
1132,1080660,18.330393417358398,0.001,945.64,3141.3850531699995,1081678,7548,-234.65806274414064,143,,
,1084660,22.292362455368043,0.001,,,1085000,,-235.32728826904298,,3413.088257698808,956.1
1136,,,,945.64,3158.15676326,1085678,7588,,143,,
1140,1088660,18.533023919582366,0.001,960.58,3217.726542170001,1089678,7617,-235.49167599487305,143,,
,1089660,18.78711840772629,0.001,,,1090000,,-235.7657140197754,,3247.553746575676,944.5
1144,1092660,18.345292731285095,0.001,960.58,3228.7511945000006,1093678,7659,-236.57312576293944,142,,
,1094660,17.008076595306395,0.001,,,1095000,,-236.46531854248047,,3468.0785366059363,1000.0
1148,1096660,18.031318694591523,0.001,977.45,3295.8406350100004,1097678,7701,-236.67530224609374,142,,
,1099660,18.5796383061409,0.001,,,1100000,,-237.3814966430664,,3193.494906115695,901.6
1152,1100660,20.193192770957946,0.001,977.45,3298.6029918300005,1101678,7741,-238.2012028503418,142,,
,1104660,18.98706046819687,0.001,,,1105000,,-238.27975875854492,,3144.596373767359,905.2
1156,,,,977.45,3307.392390090001,1105678,7783,,142,,
1160,1108660,18.132091021537782,0.001,971.39,3291.03744668,1109072,7808,-239.18544314575195,142,,
,1109054,20.070492142953242,0.001,,,1110000,,-238.94348036093155,,3445.0016139612535,1000.0
1164,1111619,18.933095547161273,0.001,967.04,3282.1790770400007,1112637,7837,-239.3273711508893,141,,
,1114619,20.80734165287018,0.001,,,1115000,,-239.97643811035155,,3374.0670931317463,1000.0
1168,1115619,18.486926956653594,0.001,967.04,3254.21635061,1116637,7871,-240.50814749145508,141,,
1172,1118681,17.93162535762787,0.001,953.41,3209.5066346600006,1119274,7889,-240.96106033325196,141,,
,1119256,17.128771111032236,0.001,,,1120000,,-241.60646926032172,,3660.766895639431,1000.0
1176,1122256,17.621611793518067,0.001,953.41,3220.1545176600002,1123274,7921,-241.4470163269043,141,,
,1124746,19.18537821477773,0.001,,,1125000,,-242.136533526985,,3457.5614940034225,1000.0
1180,1125746,18.438880929470063,0.001,948.31,3208.3793111299997,1126764,7953,-241.9611215209961,141,,
,1129077,20.18772436761856,0.001,,,1130000,,-241.56470776367186,,3545.9515611589886,1000.0
1184,,,,945.4,3206.93044221,1130095,7983,,141,,
1188,1133077,22.163738522052764,0.001,945.4,3206.6843203099997,1134095,8007,-242.04003503417968,141,,
,1134077,20.41640752506256,0.001,,,1135000,,-241.7428391418457,,3363.1944594468923,1000.0
1192,1136940,20.8718516486821,0.001,944.03,3203.6940814100008,1137958,8040,-242.45278913003426,141,,
,1139940,19.49207666015625,0.001,,,1140000,,-242.48191174316406,,3298.085360297095,934.8
1196,1140940,19.21469610929489,0.001,944.03,3215.0827057300007,1141958,8074,-242.3881240234375,141,,
,1144940,18.95859683418274,0.001,,,1145000,,-242.81234762573243,,3448.310768066044,1000.0
1200,,,,944.03,3226.76712009,1145958,8108,,141,,
1204,1148150,18.288330485343934,0.001,936.13,3201.3712967100005,1149168,8127,-243.07961505126954,141,,
,1149782,19.082621500461915,0.001,,,1150000,,-243.2534591095357,,3334.043655358534,1000.0
1208,1151782,16.9251183052063,0.001,932.45,3190.608717920001,1152800,8159,-243.573499420166,141,,
,1154782,18.380128091812132,0.001,,,1155000,,-244.01414221191405,,3690.767195640225,1000.0
1212,1155782,19.272011216640472,0.001,932.45,3192.72545042,1156800,8396,-243.38111157226564,137,,
,1159782,19.665693318367005,0.001,,,1160000,,-244.12564462280272,,3755.052335540997,1000.0
1216,,,,932.45,3201.5921408100003,1160800,8425,,137,,
1220,1163782,18.529956065654755,0.001,932.45,3213.2872496600003,1164800,8443,-243.6017071838379,137,,
,1164782,19.331116656303404,0.001,,,1165000,,-244.12680197143555,,3432.2749853370246,1000.0
1224,1167152,17.573611535072327,0.001,944.92,3265.8709764700006,1168170,8466,-244.29271447753905,137,,
,1169152,18.138988595962523,0.001,,,1170000,,-243.8042205505371,,3073.4022819835227,901.3
1228,1171152,19.668924545288085,0.001,944.92,3269.3815804399997,1172170,8495,-244.6591947631836,137,,
,1174180,19.35409794058851,0.001,,,1175000,,-244.7526280829247,,3620.162605718244,1000.0
1232,,,,935.2,3234.63146136,1175198,8531,,137,,
1236,1178180,19.568017076015472,0.001,935.2,3238.8542798700005,1179198,8569,-245.64340197753907,137,,
,1179180,18.088832093238832,0.001,,,1180000,,-246.28323834228516,,2958.29984638067,841.7
1240,1182180,19.252598477840422,0.001,935.2,3249.394867340001,1183198,8614,-246.6370043029785,137,,
,1184180,19.992360590934755,0.001,,,1185000,,-246.57232287597657,,3333.050886018481,913.7
1244,1186171,21.803063502788543,0.001,935.11,3256.03113833,1187189,8660,-246.83577166748046,137,,
,1189171,20.41999482679367,0.001,,,1190000,,-247.29386721801757,,3435.187462428026,961.3
1248,1190171,18.05122024536133,0.001,935.11,3259.65780821,1191189,8708,-247.58518368530272,136,,
,1194171,20.94790276098251,0.001,,,1195000,,-248.3240972595215,,3663.0013370457336,985.8
1252,,,,935.11,3267.6211714,1195189,8759,,136,,
1256,1198171,18.73824151945114,0.001,935.11,3273.75352956,1199189,8793,-249.218477142334,136,,
,1199171,17.750327176094054,0.001,,,1200000,,-249.46334494018555,,3567.855590170063,1000.0
1260,1202171,22.9414278922081,0.001,941.17,3295.8040912100005,1203189,8842,-250.5751512145996,136,,
,1204171,21.510179861545563,0.001,,,1205000,,-250.47870101928712,,3489.1804747775195,973.0
1264,1206171,19.205084550380707,0.001,945.52,3316.5438220399997,1207189,8890,-250.4957440185547,135,,
,1209763,22.237900483608247,0.001,,,1210000,,-251.04959811401366,,3393.078795708809,910.2
1268,,,,940.33,3336.8455870999987,1210670,8933,,135,,
1272,1213652,21.59405017518997,0.001,953.96,3391.7563853500005,1214670,8966,-252.29248696899415,135,,
,1214652,20.643937795162202,0.001,,,1215000,,-252.46972940063478,,3589.56108303573,983.3
1276,1217652,19.58272605895996,0.001,953.96,3394.1929868199995,1218670,9015,-252.99525701904298,135,,
,1219652,20.084618726730348,0.001,,,1220000,,-253.3780980834961,,3687.6536006446927,1000.0
1280,1221652,20.874104722976686,0.001,959.06,3420.92487204,1222670,9063,-254.10799478149414,134,,
,1224652,20.079095205783844,0.001,,,1225000,,-254.6338296813965,,3293.5390663512053,918.4
1284,1225652,19.641794557094574,0.001,965.75,3453.46722597,1226670,9110,-254.6415743713379,134,,
,1229652,20.021353479385375,0.001,,,1230000,,-255.43182189941408,,3673.509087547124,1000.0
1288,,,,965.75,3461.57277841,1230670,9157,,134,,
1292,1233652,17.038596835136413,0.001,967.12,3475.66927785,1234670,9189,-256.0668450622559,134,,
,1234652,18.179039618968964,0.001,,,1235000,,-255.98642419433594,,3391.801205838099,957.6
1296,1237652,20.211586898326875,0.001,967.12,3475.7408643800004,1238670,9237,-256.5911961669922,134,,
,1239652,20.120099190711976,0.001,,,1240000,,-257.42972424316406,,3686.603317360673,1000.0
1300,1241652,18.29178043270111,0.001,967.12,3479.5412054800004,1242670,9283,-257.10682495117186,133,,
,1244652,17.893963624954225,0.001,,,1245000,,-257.9013525085449,,3743.9740514295177,998.0
1304,1245652,19.32663847017288,0.001,975.02,3516.6764230100002,1246670,9330,-258.20713177490234,133,,
,1249652,19.13078707551956,0.001,,,1250000,,-259.26313562011717,,3327.3676778237336,1000.0
1308,,,,978.7,3533.61471226,1250670,9377,,133,,
1312,1253424,20.361303866386415,0.001,976.42,3523.3856716799996,1254442,9407,-259.90242373657225,133,,
,1254424,19.45112053823471,0.001,,,1255000,,-260.03306298828124,,3365.0122557632276,932.0
1316,1257424,19.17721805524826,0.001,976.42,3527.0639310800007,1258442,9453,-260.54558059692386,133,,
,1259679,21.10675479841232,0.001,,,1260000,,-260.5693301086426,,3716.0927707413734,1000.0
1320,1260679,17.317000208854676,0.001,968.97,3503.32074665,1261697,9494,-261.3135655517578,132,,
1324,1264679,17.87036313676834,0.001,966.24,3490.86331532,1264794,9524,-262.1298975219727,132,,
,1264776,22.12433325384081,0.001,,,1265000,,-262.9040651905293,,3173.6976314710455,976.3
1328,1267363,17.645066327902487,0.001,962.11,3480.39962917,1268381,9563,-261.61029599551046,132,,
,1269759,19.097104856967928,0.001,,,1270000,,-262.67769485473633,,3289.102492146252,884.4
1332,1270759,19.71631740140915,0.001,965.79,3497.52067807,1271777,9602,-262.9963960571289,132,,
1336,1274398,20.756707283973693,0.001,953.43,3454.66127973,1274541,9629,-262.92731732177737,132,,
,1274523,25.06020580291748,0.001,,,1275000,,-262.7173223187846,,3562.7586473577658,1000.0
1340,1277523,18.719199431419373,0.001,953.43,3452.3715992499997,1278541,9669,-263.428203125,132,,
,1279523,21.623825507640838,0.001,,,1280000,,-263.1208526306152,,3400.569635599665,1000.0
1344,1280856,23.4228928869551,0.001,946.85,3425.6470168199994,1281874,9712,-263.15404679532537,131,,
,1284856,21.30534980583191,0.001,,,1285000,,-264.32526895141604,,3743.8638271125965,1000.0
1348,,,,946.85,3427.0207414400006,1285874,9760,,131,,
1352,1288856,20.140669109344483,0.001,946.85,3430.9620096400004,1289874,9792,-264.1224152526855,131,,
,1289856,22.508537828445434,0.001,,,1290000,,-264.20924243164063,,3507.5467311900575,929.0
1356,1292856,22.91212731170654,0.001,946.85,3435.75763805,1293874,9839,-264.38107723999025,131,,
,1294954,19.907630260467528,0.001,,,1295000,,-264.5882420654297,,3692.205833848985,1000.0
1360,1295954,20.814406639575957,0.001,937.83,3411.805089890001,1296972,9880,-264.78871630859373,131,,
,1299954,19.367362580776213,0.001,,,1300000,,-265.34797610473635,,3781.523794155198,1000.0
1364,,,,937.83,3415.71456429,1300972,9928,,131,,
1368,1303954,20.219435810565948,0.001,943.02,3438.48717421,1304972,9962,-265.00977975463866,130,,
,1304954,19.47027008295059,0.001,,,1305000,,-265.0832378540039,,3653.4060187468303,1000.0
1372,1307954,21.350982721328734,0.001,939.57,3422.69549172,1308627,10011,-265.75688949584963,130,,
,1309609,23.522640251636506,0.001,,,1310000,,-265.67823794555665,,3490.654682117328,1000.0
1376,1311343,22.826033934585404,0.001,936.91,3413.2812856899995,1312361,10055,-265.88120051495713,130,,
,1314343,21.235568078994753,0.001,,,1315000,,-265.4271328430176,,3362.127396607376,893.3
