time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/clip_range,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
2048,1,102.4663945319149,21.75531914893617,3,568,,,,,,,,,,,,,
4096,2,108.83207644,23.23,8,459,0.2,-24.0852723300457,0.9970011115074158,0.01920778,10,0.002152860164642334,0.216748046875,1377.4984075546265,384.6219787597656,-0.060127425868995485,0.0003,,
5000,,,,,,0.2,-24.057390421628952,0.9957962036132812,0.023771932,20,0.028179287910461426,0.25009765625,1106.9864309310913,464.91680908203125,-0.06996608732733875,0.0003,348.15119621641935,70.15
6144,3,107.44840169,23.03,16,376,,,,,,,,,,,,,
8192,4,106.9204228,22.73,21,387,0.2,-24.057221406698226,0.9959985017776489,0.029134985,30,0.016546189785003662,0.324609375,930.7525817871094,349.60687255859375,-0.08293116303393618,0.0003,,
10000,,,,,,0.2,-24.0262140750885,0.9934430718421936,0.032076996,40,0.021769404411315918,0.352783203125,823.9842651367187,338.8244934082031,-0.08822284753405256,0.0003,259.54028646200896,51.2
10240,5,113.72064466999998,24.48,27,366,,,,,,,,,,,,,
12288,6,115.96133286,24.95,33,372,0.2,-23.996048521995544,0.991348922252655,0.035462953,50,0.018966078758239746,0.370166015625,902.2010396957397,309.55657958984375,-0.08937292142363731,0.0003,,
14336,7,115.99471009000001,24.78,38,374,0.2,-23.967128294706345,0.9902049899101257,0.041451182,60,0.010489881038665771,0.407958984375,857.6974678039551,299.12200927734375,-0.09319150941300905,0.0003,,
15000,,,,,,0.2,-23.939062428474426,0.9890400171279907,0.029926049,70,0.025745689868927002,0.3412109375,795.098614692688,353.3631286621094,-0.08507488659233786,0.0003,275.9102417171001,51.5
16384,8,124.4469526,26.66,45,363,,,,,,,,,,,,,
18432,9,121.80636071999999,26.19,50,366,0.2,-23.928606379032136,0.9886136054992676,0.025898352,80,0.042286038398742676,0.265478515625,964.3140735626221,480.2481689453125,-0.0776819178048754,0.0003,,
20000,,,,,,0.2,-23.91779682636261,0.9878584742546082,0.020936582,90,0.06218397617340088,0.227978515625,798.3381587028504,402.2799377441406,-0.07248309531714767,0.0003,380.6449180155993,71.3
20480,10,129.21444862,27.58,57,355,,,,,,,,,,,,,
22528,11,136.41276703,29.1,63,357,0.2,-23.89536570906639,0.9860037565231323,0.01871028,100,0.15060287714004517,0.18544921875,895.7983873367309,509.3611145019531,-0.06510389803152065,0.0003,,
24576,12,132.09516083999998,28.05,68,359,0.2,-23.86907341480255,0.9846631288528442,0.017201763,110,0.22066587209701538,0.155322265625,947.1045919418335,506.9145812988281,-0.06042595370963681,0.0003,,
25000,,,,,,0.2,-23.844497150182725,0.9834214448928833,0.01823923,120,0.30000942945480347,0.180419921875,852.8656984329224,426.4377136230469,-0.06284400211879984,0.0003,380.2723086744547,71.25
26624,13,138.23768074999998,29.39,75,351,,,,,,,,,,,,,
28672,14,147.65615755000002,31.52,81,352,0.2,-23.82925872206688,0.9825843572616577,0.020033332,130,0.34041541814804077,0.183984375,879.2296083450317,434.4930114746094,-0.06554507967957761,0.0003,,
30000,,,,,,0.2,-23.80771961212158,0.9814351201057434,0.020022735,140,0.3414953947067261,0.185205078125,916.7696365356445,388.3896484375,-0.06421774334157818,0.0003,362.04327473044395,67.25
30720,15,145.07497793000002,31.07,88,347,,,,,,,,,,,,,
32768,16,149.54335841,32.2,94,348,0.2,-23.791218996047974,0.9804701209068298,0.01946162,150,0.3755345940589905,0.17177734375,830.9534852981567,330.4486083984375,-0.06169768618128728,0.0003,,
34816,17,167.03305133,35.81,99,350,0.2,-23.77951391339302,0.9801158905029297,0.019692283,160,0.37332314252853394,0.178955078125,952.021635055542,537.197998046875,-0.061955354298697786,0.0003,,
35000,,,,,,0.2,-23.77235413789749,0.9797425270080566,0.021733599,170,0.3621640205383301,0.188818359375,1030.712535095215,457.69610595703125,-0.0642296876583714,0.0003,328.8032543480396,61.0
36864,18,167.55962478,35.89,106,347,,,,,,,,,,,,,
38912,19,179.35606424000002,37.84,111,349,0.2,-23.757381755113602,0.9783456325531006,0.022767052,180,0.393737256526947,0.206787109375,948.7640390396118,361.2980651855469,-0.06507057523122058,0.0003,,
40000,,,,,,0.2,-23.74512255191803,0.9780095219612122,0.02246916,190,0.3598659634590149,0.21572265625,1175.8883701324462,468.7593994140625,-0.06839242311252747,0.0003,335.98599712252616,62.2
40960,20,192.41128083,40.69,118,346,,,,,,,,,,,,,
43008,21,199.55186324000002,42.72,123,348,0.2,-23.71394964456558,0.9750608801841736,0.024524607,200,0.39940792322158813,0.21630859375,1203.5728240966796,601.0114135742188,-0.06579409389232752,0.0003,,
45000,,,,,,0.2,-23.670659375190734,0.9735262393951416,0.020136207,210,0.36263585090637207,0.188671875,1188.7716566085815,568.2258911132812,-0.06186218520160765,0.0003,317.27546418309214,58.85
45056,22,198.24676088,42.4,130,346,,,,,,,,,,,,,
47104,23,193.07650353,41.03,135,347,0.2,-23.64526088833809,0.9718625545501709,0.019474663,220,0.42085742950439453,0.183349609375,996.8523654937744,517.5675659179688,-0.06012203174759634,0.0003,,
49152,24,205.61114932,43.6,140,349,0.2,-23.605644476413726,0.9695373773574829,0.019667761,230,0.4448282718658447,0.18310546875,1088.1035785675049,527.659912109375,-0.061412862854194825,0.0003,,
50000,,,,,,0.2,-23.58084633350372,0.9687318205833435,0.019497912,240,0.4533963203430176,0.176123046875,1138.525793838501,472.6264343261719,-0.05799690597341396,0.0003,330.298933583498,61.65
51200,25,216.78266421999996,46.03,147,347,,,,,,,,,,,,,
53248,26,230.94702418999998,48.31,152,348,0.2,-23.567818582057953,0.9680418372154236,0.0176689,250,0.43870967626571655,0.151416015625,1179.460265159607,526.3026123046875,-0.055053103546379135,0.0003,,
55000,,,,,,0.2,-23.550367164611817,0.9666245579719543,0.020459414,260,0.5065670907497406,0.172998046875,1294.4137689590455,599.7654418945312,-0.05942001511575654,0.0003,315.35838862657545,58.75
55296,27,234.62294875000003,49.23,159,346,,,,,,,,,,,,,
57344,28,233.08208148000003,49.01,164,347,0.2,-23.51341632604599,0.9643319249153137,0.020423759,270,0.43023210763931274,0.195361328125,1171.0102336883544,328.5526123046875,-0.061105435801437125,0.0003,,
59392,29,238.28613161,50.39,170,348,0.2,-23.481261318922044,0.9627636075019836,0.018037546,280,0.47749441862106323,0.159912109375,1132.1781967163085,545.3241577148438,-0.05420748570759315,0.0003,,
60000,,,,,,0.2,-23.45690264701843,0.9615411162376404,0.018272944,290,0.4627436399459839,0.155615234375,1260.600302886963,508.7438659667969,-0.05271081963874167,0.0003,288.6508118391037,53.6
61440,30,253.03010121,52.97,176,347,,,,,,,,,,,,,
63488,31,258.33346615,54.18,182,348,0.2,-23.435210168361664,0.9606578946113586,0.019087303,300,0.50316521525383,0.1787109375,1200.53136177063,587.9830322265625,-0.058937490271637215,0.0003,,
65000,,,,,,0.2,-23.430734354257584,0.9608405828475952,0.01730332,310,0.49522554874420166,0.1564453125,1217.0756006240845,486.0700378417969,-0.054532951948931443,0.0003,316.0863302111626,58.9
65536,32,263.10564824,55.45,189,346,,,,,,,,,,,,,
67584,33,250.04387314999997,53.11,194,348,0.2,-23.43118582367897,0.960602343082428,0.016019827,320,0.5035034418106079,0.12978515625,1158.3123762130738,476.88043212890625,-0.048274077838868834,0.0003,,
69632,34,260.18871775,54.98,199,348,0.2,-23.41709988117218,0.9595692753791809,0.018035261,330,0.5313639938831329,0.13662109375,1060.0909601211547,393.15875244140625,-0.04778121600102168,0.0003,,
70000,,,,,,0.2,-23.395274299383164,0.9583264589309692,0.018450359,340,0.5555814504623413,0.168798828125,1111.3473594665527,591.595458984375,-0.056362326635280624,0.0003,280.83335629701617,52.85
71680,35,272.32126496999996,56.9,206,347,,,,,,,,,,,,,
73728,36,288.44444641,59.61,211,348,0.2,-23.38943596482277,0.9589378237724304,0.019372892,350,0.4990973472595215,0.157177734375,1304.873657989502,467.61114501953125,-0.051440992453717624,0.0003,,
75000,,,,,,0.2,-23.395748168230057,0.9587621092796326,0.01735773,360,0.5503697395324707,0.1390625,1271.9019355773926,504.76361083984375,-0.04909605247376021,0.0003,272.7310092449188,51.25
75776,37,297.40061355,61.26,218,347,,,,,,,,,,,,,
77824,38,296.17652051,61.34,223,347,0.2,-23.37078129649162,0.9563650488853455,0.018748332,370,0.562479704618454,0.159423828125,1125.1186464309692,498.7793273925781,-0.052211749157868324,0.0003,,
79872,39,297.53564864000003,61.78,228,349,0.2,-23.329635399580003,0.9546763300895691,0.017676255,380,0.5406039655208588,0.148681640625,1163.557770729065,390.4307556152344,-0.049812092512729576,0.0003,,
80000,,,,,,0.2,-23.309581393003462,0.9539102911949158,0.01830407,390,0.6331939995288849,0.146044921875,1064.8550605773926,417.1214599609375,-0.05033306181139778,0.0003,289.82898884415624,53.8
81920,40,291.48447354999996,60.64,235,347,,,,,,,,,,,,,
83968,41,286.52925934,59.86,241,348,0.2,-23.31328511238098,0.9547500610351562,0.016409978,400,0.6048575043678284,0.136376953125,974.0597332000732,443.1456604003906,-0.048425330669851975,0.0003,,
85000,,,,,,0.2,-23.320846515893937,0.9553012847900391,0.014388444,410,0.6276194751262665,0.1203125,912.9191265106201,368.791748046875,-0.04663419416756369,0.0003,287.2823979794979,53.35
86016,42,280.27137598999997,58.76,248,346,,,,,,,,,,,,,
88064,43,294.85154057000005,61.78,253,346,0.2,-23.317599451541902,0.9543932676315308,0.018760987,420,0.6428593099117279,0.146826171875,885.9395385742188,422.95367431640625,-0.05002641371684149,0.0003,,
90000,,,,,,0.2,-23.304812824726106,0.9539123773574829,0.014257073,430,0.6257191300392151,0.112890625,998.0811988830567,425.5978698730469,-0.04304779740632512,0.0003,302.44298835098743,56.25
90112,44,301.80824545,62.82,260,345,,,,,,,,,,,,,
92160,45,312.82199196,64.67,266,345,0.2,-23.300316751003265,0.9540546536445618,0.014323125,440,0.6171155273914337,0.116943359375,980.057357597351,419.1797180175781,-0.04381189401319716,0.0003,,
94208,46,317.74639543,65.36,271,346,0.2,-23.295444375276567,0.9530599117279053,0.017306462,450,0.6602531373500824,0.120263671875,1011.8390960693359,400.7590026855469,-0.04430247503041755,0.0003,,
95000,,,,,,0.2,-23.2872382581234,0.9533231258392334,0.014419296,460,0.6632235050201416,0.109521484375,963.4286701202393,301.000244140625,-0.044679810272646135,0.0003,291.98700176477433,54.25
96256,47,311.23273285000005,64.24,278,345,,,,,,,,,,,,,
98304,48,305.05743137,63.08,283,346,0.2,-23.28001548051834,0.9524790644645691,0.015506262,470,0.6424604654312134,0.11796875,926.2312419891357,452.54412841796875,-0.0436319658823777,0.0003,,
