time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/std,eval/mean_reward,train/entropy_loss,train/approx_kl,train/clip_range,train/loss
110000,,,,,,0.8791032284498215,530,0.0003,-0.008917428940185346,0.134423828125,404.98073317408563,535.5,0.8111518621444702,1632.3427568554878,-3.63103176727891,0.010208758,0.2,472.390380859375
110592,770,54,214.32,655.7569643899999,143,,,,,,,,,,,,,
112500,,,,,,0.9191201031208038,540,0.0003,-0.003602808061987162,0.130078125,259.6184250175953,360.8,0.8174861669540405,1129.6278258144855,-3.6406435288488863,0.012334873,0.2,6.281406879425049
112640,792,55,221.55,678.1270776699998,142,,,,,,,,,,,,,
114688,801,56,226.57,696.3041400899998,143,0.9692481607198715,550,0.0003,-0.007941061520250514,0.097412109375,104.08440212011337,,0.8171462416648865,,-3.6468514747917653,0.010414945,0.2,56.264793395996094
115000,,,,,,0.9796495735645294,560,0.0003,-0.009591984265716747,0.06865234375,74.08281534910202,341.8,0.8118915557861328,1074.3187018096446,-3.6384144529700277,0.0071212007,0.2,27.924074172973633
116736,823,57,225.83,695.97094231,141,,,,,,,,,,,,,
117500,,,,,,0.9756166730076075,570,0.0003,-0.007171428759465926,0.093212890625,75.54812169075012,394.45,0.8083540797233582,1219.4009216606617,-3.6198069743812082,0.0078452695,0.2,34.83298873901367
118784,847,58,232.86,719.7091895199999,140,,,,,,,,,,,,,
120000,,,,,,0.9798574019223452,580,0.0003,-0.007558433731901459,0.0833984375,71.38331560492516,455.35,0.8103550672531128,1394.0675169467927,-3.616548363864422,0.0105693545,0.2,32.46689987182617
120832,873,59,233.83,726.38726245,138,,,,,,,,,,,,,
122500,,,,,,0.9190011695027351,590,0.0003,-0.008182721931370906,0.074072265625,237.4283257484436,513.65,0.8099705576896667,1564.9279162406922,-3.6191710382699966,0.006358847,0.2,184.9574432373047
122880,902,60,237.49,739.43187418,136,,,,,,,,,,,,,
124928,910,61,241.72,754.5190159199999,137,0.973729569464922,600,0.0003,-0.009886077549890616,0.1060546875,82.05058676600456,,0.8035622835159302,,-3.604449629038572,0.008514952,0.2,32.117591857910156
125000,,,,,,0.9692332353442907,610,0.0003,-0.008836873655673117,0.095556640625,115.77264164686203,932.45,0.8005825281143188,2657.353082942963,-3.5863402515649794,0.008612286,0.2,59.470436096191406
126976,956,62,245.17,767.4340091899998,132,,,,,,,,,,,,,
127500,,,,,,0.9742223434150219,620,0.0003,-0.004549028177279979,0.0935546875,92.62213512063026,451.35,0.7959922552108765,1389.3585548520089,-3.575797983258963,0.009681173,0.2,33.17336654663086
129024,981,63,246.56,771.52320926,131,,,,,,,,,,,,,
130000,,,,,,0.8591523170471191,630,0.0003,-0.007905583096726333,0.0896484375,526.558282327652,562.2,0.7922238111495972,1670.5213819384576,-3.558674720674753,0.008618648,0.2,320.6534423828125
131072,1009,64,250.08,781.17431121,129,,,,,,,,,,,,,
132500,,,,,,0.9543165452778339,640,0.0003,-0.0068882076069712635,0.062841796875,139.48647236824036,389.45,0.7849757671356201,1237.7447446286678,-3.5398367777466775,0.007921852,0.2,54.80247116088867
133120,1031,65,252.53,792.1933862199999,129,,,,,,,,,,,,,
135000,,,,,,0.9741758499294519,650,0.0003,-0.009596076578600333,0.11572265625,83.41714078187943,334.1,0.7803192138671875,1050.884495162964,-3.512926860898733,0.011699919,0.2,29.99066162109375
135168,1051,66,257.03,807.6846926200001,128,,,,,,,,,,,,,
137216,1059,67,253.72,794.6078405200001,129,0.9552140086889267,660,0.0003,-0.006174098994233645,0.0814453125,172.1260589838028,,0.7803060412406921,,-3.5046812005341055,0.007852044,0.2,63.49211120605469
137500,,,,,,0.8964017555117607,670,0.0003,-0.008094884848105721,0.097119140625,469.0673220038414,304.4,0.7795147895812988,962.1478531897068,-3.50145680308342,0.007698063,0.2,138.20947265625
139264,1078,68,256.44,803.1399882600002,129,,,,,,,,,,,,,
140000,,,,,,0.9620272293686867,680,0.0003,-0.00859372845152393,0.135791015625,102.82808025479316,322.0,0.7740890383720398,1017.9485832870007,-3.4920186288654804,0.012731964,0.2,48.125465393066406
141312,1098,69,257.89,807.1049066699999,128,,,,,,,,,,,,,
142500,,,,,,0.9487597905099392,690,0.0003,-0.007473469441174529,0.1072265625,193.49317784309386,412.5,0.7639416456222534,1288.0562936544418,-3.4614032946527002,0.0071843476,0.2,38.97035217285156
143360,1122,70,264.99,824.8108886300001,127,,,,,,,,,,,,,
145000,,,,,,0.9029432088136673,700,0.0003,-0.00935973888990702,0.123583984375,357.1963283777237,376.45,0.7584626078605652,1172.0175911486149,-3.4285272993147373,0.011191901,0.2,51.480045318603516
145408,1146,71,267.81,825.3681564800002,126,,,,,,,,,,,,,
147456,1154,72,274.13,840.9508973300002,127,0.8476684242486954,710,0.0003,-0.006462932567228563,0.077880859375,229.6165588259697,,0.7569610476493835,,-3.415241913497448,0.0064923493,0.2,159.80599975585938
147500,,,,,,0.9410106018185616,720,0.0003,-0.00564674470515456,0.07998046875,143.29977244138718,406.6,0.7599637508392334,1263.348019450903,-3.4176030792295933,0.0075712753,0.2,93.49163818359375
149504,1177,73,277.83,849.78985113,126,,,,,,,,,,,,,
150000,,,,,,0.9571891687810421,730,0.0003,-0.011562504920584615,0.1638671875,112.43005196452141,642.55,0.7544713020324707,1870.7039738953113,-3.4097298346459866,0.015675163,0.2,25.96784782409668
151552,1207,74,288.69,880.7275928799999,125,,,,,,,,,,,,,
152500,,,,,,0.9774693101644516,740,0.0003,-0.009416289045475423,0.14814453125,52.17947787642479,380.55,0.7619844675064087,1225.485931265354,-3.420093809068203,0.015743408,0.2,29.115047454833984
153600,1228,75,290.19,885.15536784,125,,,,,,,,,,,,,
155000,,,,,,0.9766993634402752,750,0.0003,-0.008431789715541527,0.115234375,58.953943830728534,790.7,0.7547224760055542,2294.4327091276646,-3.4180029548704622,0.010439326,0.2,24.484899520874023
155648,1265,76,293.04,892.71673247,123,,,,,,,,,,,,,
157500,,,,,,0.9719995018094778,760,0.0003,-0.005501581582939253,0.1482421875,89.85465180873871,984.25,0.7529329061508179,2753.285331475735,-3.398477367311716,0.0116712535,0.2,50.92561721801758
157696,1308,77,298.79,910.8867870299999,120,,,,,,,,,,,,,
159744,1317,78,305.13,931.10504386,121,0.902143232524395,770,0.0003,-0.00966391354741063,0.122509765625,312.9331169009209,,0.751626193523407,,-3.391132090985775,0.009975761,0.2,69.71063995361328
160000,,,,,,0.9066651538014412,780,0.0003,-0.007080490115913563,0.10712890625,341.8103514909744,906.55,0.7500290870666504,2465.232706397772,-3.38380481377244,0.010528112,0.2,68.01072692871094
161792,1358,79,303.03,927.3205098,119,,,,,,,,,,,,,
162500,,,,,,0.9813132453709841,790,0.0003,-0.009242778015322983,0.15380859375,50.58276710510254,510.1,0.747261643409729,1568.192263841629,-3.374820937216282,0.011925192,0.2,18.901514053344727
163840,1382,80,304.47,932.5161274700002,118,,,,,,,,,,,,,
165000,,,,,,0.9689936451613903,800,0.0003,-0.00592148447612999,0.08642578125,111.9896283507347,360.6,0.7442623972892761,1133.7837545096875,-3.3648364916443825,0.0072570383,0.2,26.9759521484375
165888,1400,81,305.18,935.6709918399999,118,,,,,,,,,,,,,
167500,,,,,,0.9797183554619551,810,0.0003,-0.005737765805679374,0.12294921875,59.92112359702587,369.2,0.7493285536766052,1178.513277965784,-3.3694861367344857,0.010571524,0.2,53.23063278198242
167936,1425,82,304.75,940.51156461,117,,,,,,,,,,,,,
169984,1433,83,305.61,943.6962012500003,118,0.9815833177417517,820,0.0003,-0.007402471086243168,0.133984375,78.53033944368363,,0.7510761618614197,,-3.379925526678562,0.010828031,0.2,26.503643035888672
170000,,,,,,0.9786158762872219,830,0.0003,-0.006547549003153108,0.113232421875,79.28128997683525,375.55,0.7518191337585449,1191.0319293022155,-3.387934772670269,0.011528138,0.2,45.017635345458984
172032,1458,84,310.75,962.7418153900002,117,,,,,,,,,,,,,
172500,,,,,,0.9849745202809572,840,0.0003,-0.006358929959242232,0.134228515625,40.77760049402714,409.35,0.754004955291748,1350.8416974902152,-3.3944264493882654,0.012099247,0.2,13.257852554321289
174080,1474,85,309.79,963.8645562500001,118,,,,,,,,,,,,,
175000,,,,,,0.9748585913330317,850,0.0003,-0.007882828000583686,0.088720703125,100.46175523400306,391.4,0.756216287612915,1299.177245259285,-3.399665501713753,0.007871474,0.2,69.32845306396484
176128,1485,86,308.73,971.7164957099999,118,,,,,,,,,,,,,
177500,,,,,,0.9837768916040659,860,0.0003,-0.007486642469302751,0.120849609375,67.64719777107238,462.5,0.7516261339187622,1503.8176197707653,-3.3951574616134166,0.009457876,0.2,23.217130661010742
178176,1497,87,306.07,970.7548103500001,118,,,,,,,,,,,,,
180000,,,,,,0.9884673245251179,870,0.0003,-0.008520131453406066,0.139013671875,32.99138118028641,337.75,0.7472164034843445,1122.1821859002114,-3.373884765803814,0.017484028,0.2,8.90072250366211
180224,1508,88,314.05,996.8930290000001,119,,,,,,,,,,,,,
182272,1512,89,308.41,984.25712364,120,0.991552378050983,880,0.0003,-0.004919543582946062,0.159130859375,29.169373190402986,,0.7438914775848389,,-3.3636093705892565,0.013614993,0.2,14.413614273071289
182500,,,,,,0.9868762921541929,890,0.0003,-0.007168721544439904,0.112060546875,49.17428461015224,414.7,0.7421507239341736,1326.1023739516736,-3.3540298134088515,0.010707216,0.2,28.999563217163086
184320,1525,90,316.0,1008.82463705,120,,,,,,,,,,,,,
185000,,,,,,0.9799548964947462,900,0.0003,-0.009977619582787155,0.13466796875,50.65099605023861,402.85,0.7398213148117065,1279.6421715438366,-3.347784810513258,0.011193707,0.2,16.059560775756836
186368,1537,91,323.43,1033.77348069,121,,,,,,,,,,,,,
187500,,,,,,0.990879806689918,910,0.0003,-0.00823659278685227,0.148974609375,22.794982871413232,411.8,0.7476720809936523,1366.9942865252494,-3.36138084679842,0.010162429,0.2,5.105372905731201
188416,1548,92,317.99,1017.56584932,121,,,,,,,,,,,,,
190000,,,,,,0.9765304736793041,920,0.0003,-0.01140438653237652,0.131201171875,66.85012955069541,342.9,0.7470930814743042,1155.2728209197521,-3.367545875906944,0.013551217,0.2,16.49020767211914
190464,1558,93,311.93,1001.560496,122,,,,,,,,,,,,,
192500,,,,,,0.9822961986064911,930,0.0003,-0.0067023879324551675,0.0791015625,71.87357593774796,417.8,0.7482540011405945,1405.0389022350312,-3.3723615750670435,0.008245567,0.2,32.493370056152344
192512,1570,94,309.01,994.0526913799999,122,,,,,,,,,,,,,
194560,1574,95,308.34,992.0757801199999,123,0.9908328549936414,940,0.0003,-0.007617568908608518,0.1279296875,28.160991901159285,,0.7446554899215698,,-3.367160399258137,0.012822092,0.2,6.15294075012207
195000,,,,,,0.9904030999168754,950,0.0003,-0.01322292275435757,0.13994140625,26.945473623275756,414.3,0.7394952774047852,1363.9155029565095,-3.3447080709040167,0.011900883,0.2,8.146729469299316
196608,1586,96,310.1,1000.2846216700001,123,,,,,,,,,,,,,
197500,,,,,,0.9931016112677753,960,0.0003,-0.004448144600610248,0.10869140625,27.140034535527228,287.05,0.741844892501831,974.9590326577425,-3.339625162631273,0.010895202,0.2,10.171906471252441
198656,1596,97,310.7,1003.7918146900001,124,,,,,,,,,,,,,
200000,,,,,,0.9896903093904257,970,0.0003,-0.008864819695008918,0.11904296875,33.47771152257919,248.0,0.7428490519523621,843.6874914288521,-3.349213171005249,0.012370726,0.2,18.74045753479004
200704,1605,98,310.45,1006.4570435900001,125,,,,,,,,,,,,,
202500,,,,,,0.9921040013432503,980,0.0003,-0.007955258406582288,0.12021484375,24.55436020642519,333.95,0.7355777621269226,1143.1163003921508,-3.336118934303522,0.010826595,0.2,10.066615104675293
202752,1616,99,305.85,994.4468296599999,125,,,,,,,,,,,,,
204800,1620,100,306.79,1000.2861273399999,126,0.9842952620238066,990,0.0003,-0.004256928169343155,0.101171875,68.55693490803242,,0.7320377230644226,,-3.315174987912178,0.0076357094,0.2,32.466854095458984
205000,,,,,,0.9880244312807918,1000,0.0003,-0.007268356747226789,0.119873046875,46.28031522929668,328.8,0.7260353565216064,1127.0991728007793,-3.292872729897499,0.0107307965,0.2,47.90365219116211
206848,1630,101,306.76,1000.8915097099998,126,,,,,,,,,,,,,
207500,,,,,,0.9934967737644911,1010,0.0003,-0.011199283797759562,0.176025390625,21.566947634518147,323.9,0.7249050140380859,1103.2352702438832,-3.272865139693022,0.014543667,0.2,4.033630847930908
208896,1640,102,296.48,969.9856408300001,127,,,,,,,,,,,,,
210000,,,,,,0.9945557862520218,1020,0.0003,-0.013635141862323508,0.17314453125,16.329946066439152,455.0,0.7284747362136841,1550.5395295858384,-3.2850050389766694,0.014537196,0.2,12.268637657165527
210944,1653,103,292.47,957.9329060000001,127,,,,,,,,,,,,,
212500,,,,,,0.9910386381670833,1030,0.0003,-0.009087103864294477,0.111767578125,31.88374719917774,470.55,0.7254745364189148,1573.31380905509,-3.279258306324482,0.008479636,0.2,12.213077545166016
212992,1666,104,287.99,945.4406592400001,127,,,,,,,,,,,,,
215000,,,,,,0.9962560397107154,1040,0.0003,-0.006760131934424862,0.16220703125,10.507403506338596,685.95,0.719519853591919,2232.496387761831,-3.2584811732172967,0.012820212,0.2,4.7528886795043945
215040,1682,105,282.33,924.1677992299999,127,,,,,,,,,,,,,
217088,1686,106,284.75,934.4012958100002,128,0.9814967419952154,1050,0.0003,-0.00860635088174604,0.108349609375,48.55408950150013,,0.7215301990509033,,-3.255300074070692,0.01170335,0.2,23.464998245239258
217500,,,,,,0.9884218871593475,1060,0.0003,-0.013719507917994634,0.139990234375,33.266075199842454,918.8,0.7193211317062378,2941.8657354652883,-3.255943688005209,0.012037966,0.2,7.670199871063232
219136,1706,107,294.24,963.8356648000002,128,,,,,,,,,,,,,
220000,,,,,,0.9889784175902605,1070,0.0003,-0.01024334488902241,0.12109375,36.32576087713242,784.1,0.7183451652526855,2599.3186346560715,-3.2428668819367887,0.011151938,0.2,10.627945899963379
221184,1724,108,300.61,983.7535900799999,128,,,,,,,,,,,,,
222500,,,,,,0.9839525818824768,1080,0.0003,-0.012599351891549305,0.15625,51.397336181998256,670.15,0.720417857170105,2216.025924676657,-3.2471367426216604,0.013711229,0.2,19.02976417541504
223232,1741,109,306.85,1003.82482054,128,,,,,,,,,,,,,
