time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
118784,58,426,-28.918383360000004,278,82.88,570,0.7140271663665771,0.27509765625,-0.059916024166159335,0.2,20.822337448596954,-7.030760751664639,0.0003,0.02866789,0.5827581286430359,12.093918800354004,,
120000,,,,,,580,0.5924122631549835,0.36044921875,-0.053315036193816924,0.2,7.995943938940764,-6.9323680192232136,0.0003,0.039520174,0.5738842487335205,2.731436252593994,369.0,269.6478887364268
120832,59,435,-26.96564412,277,82.55,,,,,,,,,,,,,
122880,60,440,-26.271644789999996,279,83.66,590,0.7578606903553009,0.23310546875,-0.05607083378417883,0.2,22.517844039201737,-6.8430675774812695,0.0003,0.021897964,0.5691165924072266,9.107089042663574,,
124928,61,444,-31.29741594,280,102.91,600,0.8782803788781166,0.34541015625,-0.06426006349502131,0.2,12.853025606274604,-6.729729221761227,0.0003,0.035421483,0.5601514577865601,6.250889778137207,,
125000,,,,,,610,0.8370470404624939,0.46220703125,-0.06642117126611993,0.2,6.485168056190014,-6.539072749018669,0.0003,0.04981552,0.5461552143096924,2.0312745571136475,185.6,135.25505416318774
126976,62,451,-33.683526619999995,281,115.15,,,,,,,,,,,,,
129024,63,456,-34.534152719999994,282,124.32,620,0.8273008018732071,0.25732421875,-0.057032847331720406,0.2,11.475277343392372,-6.428507894277573,0.0003,0.023998734,0.5390588641166687,6.0729570388793945,,
130000,,,,,,630,0.8998862579464912,0.37666015625,-0.0686826892546378,0.2,8.796075776964425,-6.284579184651375,0.0003,0.04072041,0.5289329886436462,4.2526726722717285,285.0,210.2998712450266
131072,64,464,-29.342390639999998,282,116.77,,,,,,,,,,,,,
133120,65,468,-29.989534719999998,284,126.21,640,0.8929337039589882,0.454541015625,-0.07277854742133058,0.2,4.2050381023436785,-6.107366155087948,0.0003,0.05634567,0.5173777937889099,1.2451274394989014,,
135000,,,,,,650,0.8442950397729874,0.39111328125,-0.06046873801969923,0.2,3.8550274092704058,-5.927428005635738,0.0003,0.045468856,0.5049955248832703,1.012369155883789,105.5,76.84988169968128
135168,66,474,-30.31039192,284,145.29,,,,,,,,,,,,,
137216,67,478,-26.90806164,286,148.41,660,0.8623829782009125,0.340087890625,-0.062142707049497405,0.2,5.879892919957638,-5.774372510612011,0.0003,0.034059774,0.49730390310287476,2.9183685779571533,,
139264,68,483,-27.479128799999998,287,160.31,670,0.8688900172710419,0.361767578125,-0.07122474190109643,0.2,4.171113646030426,-5.626342065632343,0.0003,0.039824143,0.4875465929508209,1.9265036582946777,,
140000,,,,,,680,0.7772843241691589,0.413916015625,-0.07257141215668525,0.2,2.9216989792883394,-5.459261581301689,0.0003,0.045409136,0.47642555832862854,0.7321228981018066,266.7,211.72960543744267
141312,69,491,-22.172588199999996,287,159.88,,,,,,,,,,,,,
143360,70,496,-13.78876997,288,147.28,690,0.5907956063747406,0.401220703125,-0.07027605067414697,0.2,2.2682643339037893,-5.25061826556921,0.0003,0.050708555,0.4639071226119995,0.5189108848571777,,
145000,,,,,,700,0.7145317494869232,0.317724609375,-0.06952315082889982,0.2,3.2694863084703685,-5.072190472483635,0.0003,0.035230935,0.45428895950317383,0.8871816396713257,532.6,437.3451358251274
145408,71,506,-6.127214479999999,286,133.08,,,,,,,,,,,,,
147456,72,511,-1.81542527,288,128.06,710,0.755093589425087,0.40615234375,-0.07647463173198048,0.2,1.7653708813712001,-4.885107131302357,0.0003,0.0480003,0.44363200664520264,0.4661114811897278,,
149504,73,516,1.3138731400000003,289,141.19,720,0.6804090142250061,0.38984375,-0.07585744433454238,0.2,1.9293112682178617,-4.703306539356708,0.0003,0.04138773,0.4339607357978821,0.5669102668762207,,
150000,,,,,,730,0.7107847929000854,0.386181640625,-0.0737130473178695,0.2,1.8006416592746972,-4.5258335083723065,0.0003,0.046616152,0.42451736330986023,0.36165791749954224,289.5,240.18628464266658
151552,74,523,6.55107349,289,145.0,,,,,,,,,,,,,
153600,75,528,11.84382322,290,117.08,740,0.3623499870300293,0.36474609375,-0.07053149657440372,0.2,2.483112619072199,-4.364664608240128,0.0003,0.040373005,0.4154737591743469,0.8627853393554688,,
155000,,,,,,750,-0.13975799083709717,0.340283203125,-0.07047377906856127,0.2,2.452539797872305,-4.215139596164226,0.0003,0.035202514,0.4082739055156708,0.9615358114242554,497.1,416.99875040873883
155648,76,538,16.54369362,288,134.84,,,,,,,,,,,,,
157696,77,543,21.364425030000003,290,148.66,760,-0.03938901424407959,0.325830078125,-0.06428769751510117,0.2,3.2870709519833325,-4.0917050510644914,0.0003,0.029332321,0.4022529125213623,0.5994951128959656,,
159744,78,547,26.12036345,291,156.56,770,-0.04659879207611084,0.28232421875,-0.06219664873788133,0.2,4.961644113063812,-3.977130050212145,0.0003,0.026170991,0.39611905813217163,2.5120296478271484,,
160000,,,,,,780,-0.0516282320022583,0.392431640625,-0.06895571775385179,0.2,1.8747606419026852,-3.8053788542747498,0.0003,0.05139398,0.38663554191589355,0.3927984833717346,910.7,792.5488541960716
161792,79,562,31.365132830000004,287,171.17,,,,,,,,,,,,,
163840,80,567,36.41962778,288,185.55,790,0.11653238534927368,0.290380859375,-0.054198737617116424,0.2,3.9535703785717486,-3.662437045574188,0.0003,0.027350899,0.38067036867141724,1.3852304220199585,,
165000,,,,,,800,0.1464080810546875,0.28564453125,-0.05477110406791326,0.2,4.940556164085865,-3.5290160290896893,0.0003,0.024978759,0.3744688034057617,2.4280762672424316,1000.0,872.6959245622159
165888,81,582,43.762055800000006,284,205.33,,,,,,,,,,,,,
167936,82,587,47.649509980000005,285,203.76,810,0.17295628786087036,0.2443359375,-0.05071614945190959,0.2,7.188728681951761,-3.4276486270129682,0.0003,0.021534674,0.3702036142349243,4.47547721862793,,
169984,83,592,55.18731530000001,287,220.68,820,0.2561171054840088,0.226416015625,-0.051506891223834825,0.2,11.452339206635951,-3.357041670382023,0.0003,0.018429901,0.3676948547363281,3.8939638137817383,,
170000,,,,,,830,0.4211772680282593,0.36416015625,-0.053297360299620775,0.2,4.050227355211973,-3.2277884893119335,0.0003,0.041287046,0.35995909571647644,0.9252950549125671,910.9,797.2370159164071
172032,84,606,60.79263455000001,283,227.55,,,,,,,,,,,,,
174080,85,611,65.94790245999998,284,230.59,840,0.24701690673828125,0.260693359375,-0.048648177698487415,0.2,11.212168283760548,-3.1247227489948273,0.0003,0.022343367,0.3575366139411926,1.5704504251480103,,
175000,,,,,,850,0.32241493463516235,0.2810546875,-0.05071212938928511,0.2,12.004158405214548,-3.064819796383381,0.0003,0.023501914,0.3544166088104248,3.3522839546203613,1000.0,880.4634413570166
176128,86,627,72.10253216,280,244.86,,,,,,,,,,,,,
178176,87,631,80.79775821,282,265.58,860,0.5620799660682678,0.344580078125,-0.05382790956646204,0.2,5.808592718467116,-2.9674117296934126,0.0003,0.033305034,0.34956294298171997,1.791722297668457,,
180000,,,,,,870,0.4779191017150879,0.40078125,-0.04901856812357437,0.2,4.765809431113302,-2.860603301227093,0.0003,0.045176733,0.3448479175567627,3.0055129528045654,1000.0,876.1534299999475
180224,88,647,86.93997007,278,279.05,,,,,,,,,,,,,
182272,89,652,95.19359919000003,279,292.04,880,0.5243979096412659,0.36171875,-0.04764805466984399,0.2,6.2271270349621775,-2.743943751603365,0.0003,0.035279162,0.3400089144706726,3.1358792781829834,,
184320,90,656,100.77285616,280,303.78,890,0.3452576994895935,0.35703125,-0.04768264832091518,0.2,9.428819654881954,-2.627052018046379,0.0003,0.03984306,0.33451610803604126,2.7836718559265137,,
185000,,,,,,900,0.4426417350769043,0.451416015625,-0.052807324423338284,0.2,5.837620016932488,-2.4754581548273564,0.0003,0.059618346,0.32794713973999023,0.5512185096740723,1000.0,889.9186337947846
186368,91,672,109.32106945000001,277,314.59,,,,,,,,,,,,,
188416,92,677,119.34140765000001,278,332.71,910,0.0727541446685791,0.285595703125,-0.04422180489927996,0.2,18.008920942246913,-2.382639728486538,0.0003,0.020727437,0.32583510875701904,5.56431770324707,,
190000,,,,,,920,0.10401296615600586,0.388037109375,-0.04556670840538572,0.2,10.434880323335529,-2.2606634639203547,0.0003,0.045170028,0.31969600915908813,4.328474044799805,1000.0,898.622099712491
190464,93,692,127.31923714,274,345.77,,,,,,,,,,,,,
192512,94,697,136.84306272000003,276,364.1,930,0.17927169799804688,0.2123046875,-0.04114820176328067,0.2,28.744642515480518,-2.1958493649959565,0.0003,0.015202898,0.3190445899963379,16.47202491760254,,
194560,95,701,142.93350175999998,277,374.13,940,-0.010943412780761719,0.4876953125,-0.053741946030640975,0.2,1.8814884783700108,-2.1212439969182015,0.0003,0.07536557,0.3147739768028259,0.2882484793663025,,
195000,,,,,,950,0.12653809785842896,0.291552734375,-0.03796813800581731,0.2,20.941875340044497,-2.054329213500023,0.0003,0.017991006,0.31316304206848145,8.864886283874512,1000.0,901.0421038776636
196608,96,717,150.71119645,273,383.06,,,,,,,,,,,,,
198656,97,722,157.20981981,275,385.18,960,0.2546975612640381,0.233935546875,-0.03720472967543174,0.2,15.449172749370337,-2.014388409629464,0.0003,0.020394389,0.3113715946674347,5.51222038269043,,
200000,,,,,,970,0.21824145317077637,0.2953125,-0.04277930659009144,0.2,16.837666951864957,-1.9575989089906216,0.0003,0.02410475,0.30870091915130615,4.62239408493042,1000.0,902.6683767855168
200704,98,737,163.41805202,272,391.6,,,,,,,,,,,,,
202752,99,742,173.25240485999996,273,404.74,980,0.3511543273925781,0.470947265625,-0.04228178213525098,0.2,6.064959584735334,-1.8310830403119325,0.0003,0.066724576,0.3029423952102661,3.489960193634033,,
204800,100,746,178.60917588,274,403.67,990,0.1250300407409668,0.284375,-0.03661919810401741,0.2,28.09920935332775,-1.747390739619732,0.0003,0.020317566,0.30123043060302734,6.850719928741455,,
205000,,,,,,1000,0.1433386206626892,0.25869140625,-0.036871822805551346,0.2,32.596130072325465,-1.7165001098066568,0.0003,0.01857797,0.30057090520858765,22.344194412231445,1000.0,905.5982587009669
206848,101,762,182.23165477000003,271,407.01,,,,,,,,,,,,,
208896,102,766,194.67352470000006,272,426.82,1010,0.08716470003128052,0.4080078125,-0.03331260938139167,0.2,22.176815808936954,-1.6649934224784375,0.0003,0.042341206,0.2971576154232025,14.43061637878418,,
210000,,,,,,1020,0.1908036470413208,0.40830078125,-0.03421492999186739,0.2,21.29954727888107,-1.59388099424541,0.0003,0.029748969,0.2952021658420563,7.042535305023193,1000.0,905.0560281217098
210944,103,781,200.84707815000002,269,437.29,,,,,,,,,,,,,
212992,104,786,211.56504564000002,270,455.72,1030,0.24937808513641357,0.499365234375,-0.041064695693785326,0.2,7.7076298702508215,-1.464954699203372,0.0003,0.084381,0.2887476086616516,0.4884214699268341,,
215000,,,,,,1040,-0.05256664752960205,0.537353515625,-0.07197019580053166,0.2,0.7598419258370995,-1.2428798213601113,0.0003,0.094061926,0.2808375954627991,0.13117656111717224,1000.0,908.0363331437111
215040,105,800,222.14264328,268,472.55,,,,,,,,,,,,,
217088,106,804,238.37562027000004,269,496.29,1050,0.04364585876464844,0.42978515625,-0.03818639612291008,0.2,8.324442808423191,-1.0811010867357254,0.0003,0.046806537,0.274786114692688,3.499263286590576,,
219136,107,809,247.12353570000002,270,505.88,1060,-0.4856065511703491,0.487255859375,-0.07193140568269882,0.2,0.6641819804441184,-0.8558741092681885,0.0003,0.075819865,0.26766151189804077,0.1145109012722969,,
220000,,,,,,1070,0.06330674886703491,0.466845703125,-0.07633280722075142,0.2,0.6186363874003291,-0.6503022976219655,0.0003,0.06596555,0.2607232928276062,0.04900197684764862,1000.0,920.0774914681912
221184,108,824,255.61122196000005,268,512.9,,,,,,,,,,,,,
223232,109,828,265.78809348000004,269,525.29,1080,0.19094455242156982,0.4212890625,-0.07091152647335548,0.2,0.5890929796267301,-0.43915257342159747,0.0003,0.05507306,0.25397899746894836,0.08869566023349762,,
225000,,,,,,1090,0.07066208124160767,0.356591796875,-0.03650650184135884,0.2,10.386921616457403,-0.289753582701087,0.0003,0.035230033,0.249456986784935,2.524902582168579,1000.0,925.4275204479694
225280,110,843,278.2950669600001,267,542.29,,,,,,,,,,,,,
227328,111,848,287.48361220000004,267,549.83,1100,0.3066008687019348,0.278515625,-0.02397323886398226,0.2,8.421584868431092,-0.20320094265043737,0.0003,0.021180253,0.2477692812681198,0.7319267988204956,,
229376,112,852,300.08412619,268,566.25,1110,0.11707442998886108,0.46884765625,-0.06995033838320523,0.2,0.40289624365977944,-0.042095381766557693,0.0003,0.065097995,0.24154230952262878,0.04761095345020294,,
230000,,,,,,1120,0.02233147621154785,0.45771484375,-0.06738143225957174,0.2,0.38354668123647573,0.1628484781831503,0.0003,0.059209466,0.23560646176338196,0.016857482492923737,1000.0,933.7364540755749
231424,113,868,310.12267370999996,266,575.11,,,,,,,,,,,,,
233472,114,873,323.34189169999996,267,592.68,1130,0.5469145178794861,0.4162109375,-0.05495307802921161,0.2,0.531536405114457,0.27857707515358926,0.0003,0.053497,0.2332436442375183,0.04010029882192612,,
235000,,,,,,1140,0.7587575614452362,0.43642578125,-0.06677555291098543,0.2,0.3165334793739021,0.4073908254504204,0.0003,0.056342363,0.22898855805397034,0.03865818679332733,1000.0,940.7863967895507
235520,115,889,336.60112503000005,264,609.55,,,,,,,,,,,,,
237568,116,894,347.01331308999994,265,617.77,1150,0.49631398916244507,0.42255859375,-0.06239568981400225,0.2,0.37155335349962115,0.5645185351371765,0.0003,0.0533345,0.2240731567144394,0.03878750652074814,,
239616,117,898,359.72180664,266,632.09,1160,0.3913850784301758,0.44677734375,-0.07147028128674719,0.2,0.2808843708131462,0.7473621170967817,0.0003,0.055375397,0.2190551906824112,-0.034814268350601196,,
240000,,,,,,1170,0.8200049251317978,0.409033203125,-0.06214252990030218,0.2,0.26395743396133187,0.9378070566803217,0.0003,0.047954857,0.21354736387729645,-0.028286263346672058,1000.0,944.0592299640178
241664,118,914,375.09430209,264,645.61,,,,,,,,,,,,,
243712,119,919,382.37321639000004,265,645.61,1180,-0.01742839813232422,0.35068359375,-0.030935804944601842,0.2,14.479713666951284,1.0731621582061053,0.0003,0.029012274,0.21053922176361084,2.90059757232666,,
245000,,,,,,1190,-3.988363265991211,0.4224609375,-0.05254795259970706,0.2,0.3352971951244399,1.2067616544663906,0.0003,0.05781094,0.2070799022912979,0.018344692885875702,1000.0,947.2623712420464
245760,120,934,391.72227505,262,654.72,,,,,,,,,,,,,
247808,121,939,402.8047479300001,263,663.88,1200,0.026417076587677002,0.38857421875,-0.030353765757172368,0.2,14.205563251953572,1.3228856649249792,0.0003,0.037283823,0.20386721193790436,0.10790508985519409,,
