time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,12500,0.08624902576208114,,12350,0.001,7.591279735565186,,,-10.18698595,50.0
121,103,12600,0.037251446880400184,252,12450,0.001,7.666314754486084,50.0,-9.055225470000002,,
121,104,12800,0.05333574667572975,256,12650,0.001,7.7257193756103515,50.0,-9.0088098,,
,,13000,0.03757680688053369,,12850,0.001,7.779233932495117,,,-9.326847449999999,50.0
121,107,13000,,260,,,,50.0,-8.926487369999998,,
121,108,13200,0.03360854431986809,264,13050,0.001,7.916327419281006,50.0,-8.8043539,,
122,109,13400,0.037326695024967195,268,13250,0.001,7.996961421966553,50.0,-8.54670073,,
,,13500,0.03629656508564949,,13350,0.001,8.043472003936767,,,-8.6710824,50.0
121,111,13600,0.03247310046106577,272,13450,0.001,8.117743892669678,50.0,-8.43661641,,
122,112,13800,0.04025436989963055,276,13650,0.001,8.170671062469482,50.0,-8.28767055,,
,,14000,0.037593877650797365,,13850,0.001,8.232688617706298,,,-8.53206625,50.0
122,114,14000,,280,,,,50.0,-8.368466849999999,,
122,115,14200,0.05594421863555908,284,14050,0.001,8.393832664489747,50.0,-8.43741876,,
123,117,14400,0.045061119236052036,288,14250,0.001,8.369029922485351,50.0,-8.316748950000001,,
,,14500,0.03648664712905884,,14350,0.001,8.513059272766114,,,-8.28747335,50.0
122,118,14600,0.03727529775351286,292,14450,0.001,8.531747589111328,50.0,-8.295462810000002,,
123,120,14800,0.034884840361773965,296,14650,0.001,8.549275779724121,50.0,-8.17615095,,
,,15000,0.03688537798821926,,14850,0.001,8.675567398071289,,,-8.0554922,50.0
122,121,15000,,300,,,,50.0,-8.18937049,,
123,123,15200,0.029985140003263952,304,15050,0.001,8.712404441833495,50.0,-8.145389430000002,,
123,124,15400,0.030106940157711506,308,15250,0.001,8.864394149780274,50.0,-8.212210340000002,,
,,15500,0.03570372145622969,,15350,0.001,8.845421485900879,,,-8.17957415,50.0
123,126,15600,0.034467765539884565,312,15450,0.001,8.927602615356445,50.0,-8.224988980000001,,
123,127,15800,0.033802249990403654,316,15650,0.001,8.990826148986816,50.0,-8.11378848,,
,,16000,0.047901390269398686,,15850,0.001,9.044593200683593,,,-8.07916325,50.0
123,129,16000,,320,,,,50.0,-8.12891722,,
123,130,16200,0.032050159908831116,324,16050,0.001,9.164652557373048,50.0,-8.002418940000002,,
124,131,16400,0.04062828458845615,328,16250,0.001,9.212943077087402,50.0,-7.947144550000001,,
,,16500,0.035803336054086685,,16350,0.001,9.300277633666992,,,-8.20810495,50.0
123,134,16600,0.04324175477027893,332,16450,0.001,9.29725673675537,50.0,-7.852347370000001,,
124,135,16800,0.02940444227308035,336,16650,0.001,9.373938369750977,50.0,-7.912252150000001,,
,,17000,0.031750197671353814,,16850,0.001,9.421652374267579,,,-7.88669275,50.0
123,137,17000,,340,,,,50.0,-7.8430519499999996,,
123,138,17200,0.030317384637892245,344,17050,0.001,9.500014724731445,50.0,-7.756327229999998,,
124,139,17400,0.03040908794850111,348,17250,0.001,9.577337036132812,50.0,-7.704475619999998,,
,,17500,0.028610088266432285,,17350,0.001,9.6627587890625,,,-7.85257105,50.0
123,142,17600,0.03200689237564802,352,17450,0.001,9.691261711120605,50.0,-7.6101984499999995,,
123,143,17800,0.06467784933745861,356,17650,0.001,9.664426383972168,50.0,-7.447228029999999,,
,,18000,0.04686348672956228,,17850,0.001,9.805564842224122,,,-7.688273049999999,50.0
123,145,18000,,360,,,,50.0,-7.537603849999999,,
123,147,18200,0.02964872483164072,364,18050,0.001,9.814597702026367,50.0,-7.53536618,,
124,148,18400,0.03036327227950096,368,18250,0.001,9.931401176452637,50.0,-7.618696400000001,,
,,18500,0.025983294099569322,,18350,0.001,9.943704223632812,,,-7.494538349999999,50.0
123,150,18600,0.028129388839006425,372,18450,0.001,10.020705947875976,50.0,-7.63875466,,
123,151,18800,0.030594830699265003,376,18650,0.001,10.043871536254883,50.0,-7.616882699999999,,
,,19000,0.03409509040415287,,18850,0.001,10.105315208435059,,,-7.54123245,50.0
123,153,19000,,380,,,,50.0,-7.416213709999999,,
123,155,19200,0.033275494761765,384,19050,0.001,10.198049201965333,50.0,-7.405087239999999,,
124,156,19400,0.029643997177481653,388,19250,0.001,10.22819480895996,50.0,-7.37348798,,
,,19500,0.02878859158605337,,19350,0.001,10.32908229827881,,,-7.5053883,50.0
123,158,19600,0.030280735976994037,392,19450,0.001,10.350728416442871,50.0,-7.3216611600000014,,
124,159,19800,0.034071560986340045,396,19650,0.001,10.399366493225097,50.0,-7.275089380000001,,
,,20000,0.04612690471112728,,19850,0.001,10.452444686889649,,,-7.3229062,50.0
123,161,20000,,400,,,,50.0,-7.12310621,,
123,163,20200,0.03241655379533768,404,20050,0.001,10.519319458007812,50.0,-7.16103708,,
123,164,20400,0.0356710372120142,408,20250,0.001,10.580761756896973,50.0,-7.084395500000002,,
,,20500,0.03624042190611362,,20350,0.001,10.607525672912598,,,-7.239017250000001,50.0
123,166,20600,0.03512343768030405,412,20450,0.001,10.67498020172119,50.0,-7.12064461,,
123,168,20800,0.03308136694133282,416,20650,0.001,10.692704124450684,50.0,-7.149505089999999,,
,,21000,0.03566785592585802,,20850,0.001,10.78867691040039,,,-7.58857495,50.0
123,170,21000,,420,,,,50.0,-7.2461818000000005,,
123,171,21200,0.034823421128094195,424,21050,0.001,10.873751373291016,50.0,-7.24647046,,
123,173,21400,0.033329687155783175,428,21250,0.001,10.905563468933105,50.0,-7.28314809,,
,,21500,0.03176249161362648,,21350,0.001,10.95758514404297,,,-7.44855585,50.0
123,175,21600,0.03241689044982195,432,21450,0.001,10.98510425567627,50.0,-7.20218038,,
123,176,21800,0.03435241498053074,436,21650,0.001,10.978104057312011,50.0,-7.204170919999999,,
,,22000,0.049732362292706965,,21850,0.001,11.107004623413086,,,-7.558435749999999,50.0
123,178,22000,,440,,,,50.0,-7.252317069999998,,
123,179,22200,0.03090046562254429,444,22050,0.001,11.19043727874756,50.0,-7.30426639,,
123,180,22400,0.03024680733680725,448,22250,0.001,11.180618782043457,50.0,-7.278733790000001,,
,,22500,0.06004111792892217,,22350,0.001,11.221584739685058,,,-7.631972700000001,50.0
123,182,22600,0.03378567136824131,452,22450,0.001,11.2649662399292,50.0,-7.277571920000001,,
123,184,22800,0.032068206258118154,456,22650,0.001,11.286554832458496,50.0,-7.25972447,,
,,23000,0.06492576170712709,,22850,0.001,11.42404598236084,,,-7.210763299999999,50.0
123,185,23000,,460,,,,50.0,-7.212999570000001,,
124,187,23200,0.03164166033267975,464,23050,0.001,11.409761848449707,50.0,-7.18232882,,
124,188,23400,0.03574473645538092,468,23250,0.001,11.54802276611328,50.0,-7.09697406,,
,,23500,0.03939184244722128,,23350,0.001,11.552513847351074,,,-7.181400549999999,50.0
123,190,23600,0.037926250100135804,472,23450,0.001,11.595854606628418,50.0,-7.076455859999999,,
124,191,23800,0.034587452597916124,476,23650,0.001,11.623820877075195,50.0,-7.24174718,,
,,24000,0.03931037027388811,,23850,0.001,11.700191841125488,,,-7.41557215,50.0
123,193,24000,,480,,,,50.0,-7.281246890000001,,
124,194,24200,0.03375591948628426,484,24050,0.001,11.776425628662109,50.0,-7.216999660000002,,
124,196,24400,0.03826843701303005,488,24250,0.001,11.765601768493653,50.0,-7.299665460000001,,
,,24500,0.03948345635086298,,24350,0.001,11.880097465515137,,,-7.191601749999999,50.0
123,198,24600,0.03612292848527431,492,24450,0.001,11.878716125488282,50.0,-7.3961596599999995,,
124,199,24800,0.03213248737156391,496,24650,0.001,11.908083572387696,50.0,-7.4616238200000025,,
,,25000,0.05427150994539261,,24850,0.001,11.977561950683594,,,-7.29585795,50.0
123,201,25000,,500,,,,50.0,-7.681485179999999,,
124,202,25200,0.03411826238036156,504,25050,0.001,12.016314620971679,50.0,-7.53930241,,
124,204,25400,0.03820202879607677,508,25250,0.001,12.046899871826172,50.0,-7.4823907,,
,,25500,0.03487319104373455,,25350,0.001,12.122604904174805,,,-6.7545784,50.0
123,206,25600,0.035563365519046784,512,25450,0.001,12.156568832397461,50.0,-7.416501579999999,,
124,207,25800,0.03558715365827084,516,25650,0.001,12.160181159973144,50.0,-7.489442440000001,,
,,26000,0.03928739860653877,,25850,0.001,12.256194648742676,,,-7.093476700000001,50.0
123,210,26000,,520,,,,50.0,-7.443012199999998,,
123,211,26200,0.06674427583813668,524,26050,0.001,12.353944282531739,50.0,-7.434586469999999,,
124,212,26400,0.034920574240386484,528,26250,0.001,12.374651222229003,50.0,-7.420162610000002,,
,,26500,0.04044616479426622,,26350,0.001,12.426547737121583,,,-6.63466585,50.0
123,214,26600,0.03724181842058897,532,26450,0.001,12.488554191589355,50.0,-7.443308150000002,,
124,216,26800,0.17426885925233365,536,26650,0.001,12.49530689239502,50.0,-7.404943910000001,,
,,27000,0.036830762252211574,,26850,0.001,12.541840095520019,,,-6.6426596,50.0
123,218,27000,,540,,,,50.0,-7.249437889999999,,
123,219,27200,0.03910497240722179,544,27050,0.001,12.573389930725098,50.0,-7.151215509999999,,
123,221,27400,0.042565409615635874,548,27250,0.001,12.580266876220703,50.0,-7.100105149999999,,
,,27500,0.04015275023877621,,27350,0.001,12.667462730407715,,,-6.31741325,50.0
123,223,27600,0.03660355556756258,552,27450,0.001,12.6615132522583,50.0,-7.083431219999999,,
123,224,27800,0.034080346412956715,556,27650,0.001,12.722097053527833,50.0,-7.25261248,,
,,28000,0.034554448686540125,,27850,0.001,12.78686050415039,,,-6.299194000000001,50.0
123,226,28000,,560,,,,50.0,-7.301626790000001,,
123,228,28200,0.03671134501695633,564,28050,0.001,12.838569679260253,50.0,-7.27255762,,
123,229,28400,0.04215056620538235,568,28250,0.001,12.875719566345214,50.0,-7.26228244,,
,,28500,0.04338609304279089,,28350,0.001,12.90396583557129,,,-6.19973955,50.0
123,231,28600,0.04200244162231684,572,28450,0.001,12.927964859008789,50.0,-7.257051880000001,,
123,232,28800,0.04171758070588112,576,28650,0.001,12.970294876098633,50.0,-7.08998287,,
,,29000,0.03646416537463665,,28850,0.001,13.047323684692383,,,-6.57741195,50.0
123,235,29000,,580,,,,50.0,-7.1068365700000005,,
123,236,29200,0.03887961462140083,584,29050,0.001,13.044368400573731,50.0,-7.016319880000001,,
123,237,29400,0.07338229358196259,588,29250,0.001,13.061160163879395,50.0,-6.835114770000001,,
,,29500,0.10888770565390588,,29350,0.001,13.107587394714356,,,-7.0410737999999995,50.0
123,240,29600,0.04769019491970539,592,29450,0.001,13.168442764282226,50.0,-6.859169600000001,,
123,241,29800,0.035972629599273206,596,29650,0.001,13.162345161437988,50.0,-6.870359910000002,,
,,30000,0.03840646404772997,,29850,0.001,13.214835929870606,,,-6.613788500000001,50.0
123,243,30000,,600,,,,50.0,-6.7496610100000005,,
123,245,30200,0.0320964390784502,604,30050,0.001,13.328043937683105,50.0,-6.949856580000001,,
123,246,30400,0.035296122543513775,608,30250,0.001,13.313315353393556,50.0,-7.06804903,,
,,30500,0.03112688407301903,,30350,0.001,13.375026779174805,,,-6.638978450000001,50.0
122,249,30600,0.03151170779019594,612,30450,0.001,13.418860816955567,50.0,-7.033419839999999,,
123,250,30800,0.03175314303487539,616,30650,0.001,13.481820755004883,50.0,-7.051503499999999,,
,,31000,0.0560648475587368,,30850,0.001,13.497285995483399,,,-6.8005351,50.0
122,252,31000,,620,,,,50.0,-7.00749119,,
122,253,31200,0.04701724518090487,624,31050,0.001,13.549843406677246,50.0,-7.15178503,,
123,255,31400,0.04706920120865107,628,31250,0.001,13.552867889404297,50.0,-7.090154520000001,,
,,31500,0.03744308065623045,,31350,0.001,13.608278121948242,,,-6.752200050000001,50.0
122,257,31600,0.03336277075111866,632,31450,0.001,13.655247993469239,50.0,-7.03445496,,
123,258,31800,0.03265598949044943,636,31650,0.001,13.750224990844726,50.0,-6.968759199999999,,
,,32000,0.042721499241888526,,31850,0.001,13.681257133483888,,,-6.909884549999999,50.0
122,260,32000,,640,,,,50.0,-7.059229559999999,,
122,262,32200,0.03991274982690811,644,32050,0.001,13.78887565612793,50.0,-7.072120450000001,,
122,263,32400,0.035306572280824185,648,32250,0.001,13.739833984375,50.0,-7.125387100000001,,
,,32500,0.04763225521892309,,32350,0.001,13.762283248901367,,,-6.28243015,50.0
122,266,32600,0.07668097261339427,652,32450,0.001,13.845213584899902,50.0,-7.057319409999999,,
122,267,32800,0.03315969880670309,656,32650,0.001,13.839202156066895,50.0,-6.949376440000001,,
,,33000,0.03542779292911291,,32850,0.001,13.881687774658204,,,-6.6914821,50.0
122,270,33000,,660,,,,50.0,-6.863023039999999,,
122,272,33200,0.03339841820299625,664,33050,0.001,13.9374409866333,50.0,-6.761275130000001,,
122,273,33400,0.03495298191905022,668,33250,0.001,14.001675224304199,50.0,-6.876332300000001,,
,,33500,0.04206607542932034,,33350,0.001,14.004167518615724,,,-6.7214652,50.0
121,276,33600,0.04030537389218807,672,33450,0.001,14.06505889892578,50.0,-6.82240403,,
121,277,33800,0.12338472068309785,676,33650,0.001,14.013597450256349,50.0,-6.7659755200000005,,
,,34000,0.03840931288897991,,33850,0.001,14.06665256500244,,,-6.3886047,50.0
121,279,34000,,680,,,,50.0,-6.81816005,,
121,281,34200,0.03205822501331568,684,34050,0.001,14.104976692199706,50.0,-6.920263649999998,,
121,282,34400,0.037672329172492025,688,34250,0.001,14.193819999694824,50.0,-6.927091059999999,,
,,34500,0.03583553366363049,,34350,0.001,14.187327575683593,,,-6.660953899999998,50.0
121,284,34600,0.03493247944861651,692,34450,0.001,14.182486724853515,50.0,-6.727466239999999,,
121,285,34800,0.03324415802955628,696,34650,0.001,14.22795768737793,50.0,-6.714503889999999,,
,,35000,0.05030861712992191,,34850,0.001,14.305503883361816,,,-6.720267150000001,50.0
121,287,35000,,700,,,,50.0,-6.62859062,,
121,289,35200,0.03266089454293251,704,35050,0.001,14.320237503051757,50.0,-6.446836099999998,,
121,290,35400,0.03634507682174444,708,35250,0.001,14.323043518066406,50.0,-6.320704779999997,,
,,35500,0.0371745216101408,,35350,0.001,14.31899600982666,,,-6.7593395,50.0
121,292,35600,0.03345734521746636,712,35450,0.001,14.334424285888671,50.0,-6.326014800000001,,
121,294,35800,0.038088627234101294,716,35650,0.001,14.401024017333985,50.0,-6.2212298299999995,,
,,36000,0.039467627629637715,,35850,0.001,14.361942977905274,,,-6.547856400000001,50.0
121,296,36000,,720,,,,50.0,-6.19085691,,
121,297,36200,0.038125378750264644,724,36050,0.001,14.430912857055665,50.0,-6.03556083,,
121,298,36400,0.03492742396891117,728,36250,0.001,14.503026962280273,50.0,-6.022660189999999,,
,,36500,0.03261386372148991,,36350,0.001,14.442388877868652,,,-6.34859565,50.0
121,301,36600,0.039750354439020155,732,36450,0.001,14.513711433410645,50.0,-5.9997238500000005,,
121,302,36800,0.05800089415162802,736,36650,0.001,14.560914688110351,50.0,-6.103797020000001,,
,,37000,0.10612193673849106,,36850,0.001,14.5732133102417,,,-6.3424061499999995,50.0
121,304,37000,,740,,,,50.0,-6.12886695,,
121,305,37200,0.043899254836142064,744,37050,0.001,14.651083717346191,50.0,-6.1534355199999995,,
121,307,37400,0.03739015500992537,748,37250,0.001,14.657160263061524,50.0,-6.035668490000001,,
,,37500,0.03824858587235212,,37350,0.001,14.729104804992676,,,-6.095474350000001,50.0
121,309,37600,0.036452626958489415,752,37450,0.001,14.708212394714355,50.0,-6.17531404,,
121,310,37800,0.03484498348087072,756,37650,0.001,14.759610176086426,50.0,-6.25218032,,
,,38000,0.03787460345774889,,37850,0.001,14.781713638305664,,,-6.110264450000001,50.0
121,312,38000,,760,,,,50.0,-6.217903229999999,,
121,314,38200,0.03840606685727835,764,38050,0.001,14.814759292602538,50.0,-6.265571090000001,,
121,315,38400,0.040030435174703595,768,38250,0.001,14.822423896789552,50.0,-6.13328246,,
,,38500,0.035009767189621926,,38350,0.001,14.829712257385253,,,-6.03216195,50.0
121,317,38600,0.037233295738697054,772,38450,0.001,14.861571884155273,50.0,-6.1218520000000005,,
121,318,38800,0.08523634780198336,776,38650,0.001,14.909009017944335,50.0,-6.170842650000001,,
,,39000,0.03832481145858765,,38850,0.001,14.880576972961427,,,-6.217996,50.0
121,320,39000,,780,,,,50.0,-6.021926509999998,,
121,321,39200,0.04220754869282246,784,39050,0.001,14.935702934265137,50.0,-5.930506750000001,,
121,323,39400,0.039018051661551,788,39250,0.001,15.01072868347168,50.0,-6.03409851,,
,,39500,0.03529802419245243,,39350,0.001,15.026826019287109,,,-6.176278599999999,50.0
121,325,39600,0.03348431915044785,792,39450,0.001,15.048017692565917,50.0,-6.07839115,,
121,327,39800,0.03615045849233866,796,39650,0.001,15.043884735107422,50.0,-6.041201789999998,,
,,40000,0.05006616730242967,,39850,0.001,15.083801345825195,,,-6.344779,50.0
121,329,40000,,800,,,,50.0,-6.063416959999999,,
121,330,40200,0.039792646877467634,804,40050,0.001,15.115877571105957,50.0,-6.074470540000001,,
121,331,40400,0.04124006640166044,808,40250,0.001,15.125614166259766,50.0,-6.10218712,,
,,40500,0.03453110910952091,,40350,0.001,15.18532039642334,,,-6.340747150000001,50.0
121,334,40600,0.036353560909628865,812,40450,0.001,15.135426139831543,50.0,-6.078768819999999,,
121,335,40800,0.039782866947352884,816,40650,0.001,15.203126182556153,50.0,-6.02188489,,
,,41000,0.04710370402783155,,40850,0.001,15.245561599731445,,,-6.3653596,50.0
121,337,41000,,820,,,,50.0,-5.99752064,,
121,338,41200,0.04027080822736025,824,41050,0.001,15.26776496887207,50.0,-5.932357750000001,,
121,340,41400,0.05249232850968838,828,41250,0.001,15.25189064025879,50.0,-5.891483620000002,,
,,41500,0.08181200556457043,,41350,0.001,15.315723609924316,,,-6.3921816,50.0
121,342,41600,0.03612364783883095,832,41450,0.001,15.281595458984375,50.0,-5.946026800000001,,
121,343,41800,0.03691431012004614,836,41650,0.001,15.353906326293945,50.0,-5.838926310000001,,
,,42000,0.039020252525806425,,41850,0.001,15.305436019897462,,,-6.073815999999999,50.0
121,345,42000,,840,,,,50.0,-5.745144870000001,,
121,346,42200,0.03887989569455385,844,42050,0.001,15.346499099731446,50.0,-5.651036080000001,,
121,347,42400,0.0382113753259182,848,42250,0.001,15.394619598388672,50.0,-5.80100549,,
,,42500,0.03934378251433372,,42350,0.001,15.463511581420898,,,-6.067023749999999,50.0
121,349,42600,0.03737968169152737,852,42450,0.001,15.455395278930665,50.0,-5.650580889999999,,
121,351,42800,0.03960821762681008,856,42650,0.001,15.496574058532715,50.0,-5.602556619999999,,
,,43000,0.04274369198828935,,42850,0.001,15.458891296386719,,,-5.983657600000001,50.0
121,353,43000,,860,,,,50.0,-5.58005846,,
121,354,43200,0.04550619632005692,864,43050,0.001,15.534258766174316,50.0,-5.5318377000000005,,
121,355,43400,0.07525868855416774,868,43250,0.001,15.622880363464356,50.0,-5.55778995,,
,,43500,0.044106927849352356,,43350,0.001,15.612435493469238,,,-6.2661862,50.0
121,357,43600,0.048723610639572146,872,43450,0.001,15.660430564880372,50.0,-5.449478990000001,,
121,359,43800,0.03716011222451925,876,43650,0.001,15.602099380493165,50.0,-5.364009950000001,,
,,44000,0.04005202263593674,,43850,0.001,15.65528606414795,,,-6.121126599999999,50.0
121,361,44000,,880,,,,50.0,-5.477039620000002,,
121,362,44200,0.04099032644182444,884,44050,0.001,15.746371917724609,50.0,-5.51558986,,
122,363,44400,0.04467437386512756,888,44250,0.001,15.64086025238037,50.0,-5.380578529999999,,
,,44500,0.0423004038631916,,44350,0.001,15.672786445617676,,,-6.083899999999999,50.0
121,365,44600,0.04896610900759697,892,44450,0.001,15.745288429260254,50.0,-5.4106990800000005,,
122,367,44800,0.04862220287322998,896,44650,0.001,15.79424518585205,50.0,-5.316335110000001,,
,,45000,0.042450206130743025,,44850,0.001,15.759510612487793,,,-6.0253098,50.0
121,369,45000,,900,,,,50.0,-5.28436125,,
122,370,45200,0.043016086630523205,904,45050,0.001,15.75877555847168,50.0,-5.28078259,,
