time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
1064,459.35,88718,504.66039107999995,83,856,0.001,87619,-65.06057270812988,6.148551480531692,,
,,90000,,,,0.001,89619,-65.64339783477783,6.161618097364903,977.5,992.3235113948583
1110,483.61,91678,527.49469392,82,860,0.001,90579,-66.21253722253508,5.973455056656886,,
,,92500,,,,0.001,91579,-66.31433550262452,5.887586281061172,1000.0,1011.0537206768989
1158,504.08,94138,546.58396244,81,864,0.001,93800,-67.39480484283722,5.435757516735819,,
1164,507.56,94924,549.1276899200001,81,868,0.001,94647,-67.60331612366896,5.325215856424359,,
,,95000,,,,0.001,94825,-66.91191679708074,4.937080649847395,181.95,296.9986604988575
1175,511.5,95741,553.62354604,81,872,0.001,95401,-67.09145387013753,6.3169851258949,,
1182,516.0,96594,558.63239721,81,876,0.001,96293,-66.97230624081044,4.921469666438396,,
1187,517.34,97273,560.51454221,81,880,0.001,97011,-67.20400892657999,7.738103498647242,,
,,97500,,,,0.001,97349,-67.80883205896136,6.6247832924979075,171.3,281.04313148260115
1197,519.97,97964,563.69591902,81,884,0.001,97693,-67.0953684962073,7.205070301543834,,
1202,521.83,98646,566.35010721,82,888,0.001,98384,-67.34409992869307,6.827985175499102,,
1207,524.7,99364,570.12414487,82,892,0.001,99092,-67.83449550204807,7.28563560379876,,
,,100000,,,,0.001,99763,-67.51629553900824,6.81390002753837,172.8,292.7925185382366
1216,526.45,100034,572.7007607400001,82,896,,,,,,
1221,528.04,100667,574.87609237,82,900,0.001,100410,-67.4092154683946,7.318391154838514,,
1225,527.71,101259,577.73539209,82,904,0.001,101013,-67.40114286348417,6.515978370174285,,
1230,519.31,101868,573.55091044,82,908,0.001,101612,-66.36263534350273,7.006603497843589,,
1234,484.8,102417,544.4347296599999,82,912,0.001,102164,-66.34096898530659,8.827987972843019,,
,,102500,,,,0.001,102318,-67.0661288174716,5.152710550791257,123.55,241.365084284544
1241,453.95,102957,519.07228233,82,916,0.001,102717,-67.06284103393554,6.441742740802884,,
1245,427.69,103633,498.23765282,83,920,0.001,103354,-66.51744013247283,6.048840032323547,,
1250,394.52,104316,470.77587021000005,83,924,0.001,104043,-66.83472554067548,5.8184129548876475,,
,,105000,,,,0.001,104872,-67.2476727264096,8.298382746991772,1000.0,969.0612950526178
1288,381.07,106971,458.41030877000003,83,928,0.001,105872,-67.96875113677979,6.946346569418907,,
,,107500,,,,0.001,106872,-68.50753553009034,6.931182525873184,1000.0,973.1115762218833
,,110000,,,,0.001,109872,-68.70438341522217,6.32060399889946,1000.0,987.295305891335
1370,381.07,110971,457.98548155,80,932,,,,,,
,,112500,,,,0.001,111872,-69.1089793548584,5.810272886991501,1000.0,978.5077278137207
1423,381.69,114351,456.5856997,80,936,0.001,113872,-69.5210539779663,6.060187352061272,,
,,115000,,,,0.001,114252,-69.69143273202997,5.459457524512944,1000.0,978.7793569415808
,,117500,,,,0.001,117252,-70.15589171600342,5.191117320358753,1000.0,976.8633939802646
1498,381.69,118351,455.4658907300001,78,940,,,,,,
,,120000,,,,0.001,119252,-70.33705236053467,5.412226700305939,1000.0,989.5494053021073
1553,381.69,122351,454.85643273999995,78,944,0.001,121252,-70.56642038726807,6.076902516126633,,
,,122500,,,,0.001,122252,-70.09438957214356,5.714020950913429,440.8,422.4766198262572
1581,388.38,124641,457.91771529000005,78,948,0.001,123542,-70.01625370788574,6.187587032318115,,
,,125000,,,,0.001,124542,-70.16115503692627,6.298748698472977,1000.0,987.1736181199551
,,127500,,,,0.001,126542,-70.4110983505249,5.55086144888401,1000.0,989.2217966794967
1661,416.2,127687,485.74419512000003,76,952,0.001,127542,-70.59125026702881,5.546550212025642,,
,,130000,,,,0.001,129588,-71.46103298950196,5.147864606261253,1000.0,991.0864957708866
1710,429.69,131687,497.99767976000004,76,956,0.001,130588,-71.70618379211426,6.136821913480759,,
,,132500,,,,0.001,131588,-71.81307223510743,4.773833111286163,954.0,941.5694976180791
,,135000,,,,0.001,134588,-72.3928572845459,4.925070995092392,1000.0,989.9260062202811
1791,440.09,135687,505.53739385,75,960,,,,,,
,,137500,,,,0.001,136588,-72.59785652160645,4.469993490636349,1000.0,990.0468982547521
1845,455.49,139687,517.93680741,75,964,0.001,138588,-72.74091046142578,4.741260637044906,,
,,140000,,,,0.001,139588,-73.2242627105713,4.634316179275513,1000.0,991.0389453113079
,,142500,,,,0.001,141588,-73.59735836791992,4.340167212247849,1000.0,984.7786411643028
1920,487.63,143687,546.5787431900001,74,968,0.001,142588,-73.72184603881836,4.892455707728863,,
,,145000,,,,0.001,144588,-74.13044609069824,5.4209549262523655,1000.0,987.1115387022495
1973,510.91,146832,566.12037594,74,972,0.001,146588,-74.63465744018555,4.732007146596908,,
,,147500,,,,0.001,146733,-74.75645118289523,4.407527822872688,391.8,499.3077326506376
1992,517.94,148388,572.42639313,74,976,0.001,148088,-74.51130802028781,3.49596035645153,,
1998,519.28,149201,574.1882841299999,74,980,0.001,148905,-74.52151459629096,4.595309006419159,,
,,150000,,,,0.001,149721,-74.9543735609142,4.917359275281976,203.55,322.60220465958116
2008,520.59,150023,575.93652904,74,984,,,,,,
2015,522.98,150944,578.3199829499999,74,988,0.001,150622,-75.05166814961565,4.311791584579223,,
2021,524.57,151821,580.14250946,75,992,0.001,151517,-75.26782960437593,5.082090842215371,,
,,152500,,,,0.001,152327,-75.4620098072094,3.4678016663249074,240.45,355.3777971327305
2033,526.48,152682,582.26075202,75,996,,,,,,
2039,529.05,153572,584.9574288,75,1000,0.001,153269,-75.45042449352788,4.2301855648436195,,
2045,530.86,154345,587.02638443,75,1004,0.001,154049,-74.58141881039268,6.416030795323222,,
,,155000,,,,0.001,154825,-75.2905209728123,3.062194492266728,182.45,306.04685330688955
2055,532.41,155109,588.9948822700001,75,1008,,,,,,
2060,534.99,155916,592.01380219,75,1012,0.001,155610,-75.21905428297977,3.8243172989880785,,
2066,536.55,156612,594.00976918,75,1016,0.001,156341,-75.53496812519275,3.060574956189573,,
2071,536.11,157244,593.8786537,75,1020,0.001,156988,-74.69612403765116,4.107194281604192,,
,,157500,,,,0.001,157300,-75.57875149066632,3.463644902552328,143.55,268.42984429895876
2078,535.32,157848,593.23022512,75,1024,0.001,157591,-75.34327793121338,6.23372791060086,,
2083,514.76,158447,577.2065316100001,76,1028,0.001,158182,-75.55459029953201,4.971447969411875,,
2087,481.2,159091,549.4434150599999,76,1032,0.001,158830,-74.8717100562119,4.6152450968882786,,
2092,454.7,159821,529.1397909600001,76,1036,0.001,159500,-75.21058341578433,4.999175026542262,,
,,160000,,,,0.001,159722,-75.57178621034365,5.699578068277857,199.65,325.254500079155
2103,421.54,160505,502.0451568600001,76,1040,0.001,160240,-75.47756368902665,3.781615241418911,,
2108,387.87,161138,474.01435197,76,1044,0.001,160881,-75.20765062657799,5.382567012091962,,
2112,371.16,161757,463.3262673299999,76,1048,0.001,161505,-76.03314424172426,4.683515121223061,,
2117,347.67,162454,445.83722778000003,76,1052,0.001,162180,-75.37735471620664,5.336188242003158,,
,,162500,,,,0.001,162355,-75.72125945694145,4.42542229107448,168.55,300.3160093933344
2126,314.41,163128,418.30135971,76,1056,0.001,162851,-75.69743419828869,4.267130859550976,,
2131,281.76,163863,391.5579138699999,76,1060,0.001,163595,-75.79024543762208,4.131642791926861,,
2136,248.32,164519,363.8533648399999,76,1064,0.001,164263,-75.3822407389796,4.315431084743766,,
,,165000,,,,0.001,164772,-75.71683888263013,3.5601225083524533,164.1,300.898631927371
2145,215.2,165207,336.83075603,77,1068,0.001,164936,-75.21711023842415,3.999405189985182,,
2150,190.27,165859,316.5359992599999,77,1072,0.001,165606,-75.74702924363156,4.488633854503938,,
2155,181.42,166530,309.72361724,77,1076,0.001,166279,-75.91731690197456,5.071474522352219,,
2160,180.57,167258,309.71211438,77,1080,0.001,166974,-76.11786142985027,4.57135237169032,,
,,167500,,,,0.001,167338,-75.91776826646593,3.447396248412532,203.95,347.99277791678907
2170,179.4,167963,309.07192188,77,1084,0.001,167703,-75.9553190631631,2.9161030054092407,,
2175,176.82,168626,307.24260313,77,1088,0.001,168355,-76.10864766438802,4.292122855091726,,
2180,174.67,169288,305.46391886000004,77,1092,0.001,169025,-75.66474688494647,3.162038107956845,,
2185,172.42,169924,303.60608942,77,1096,0.001,169670,-76.54514627456665,3.073648067191243,,
,,170000,,,,0.001,169825,-75.99720783976765,4.000368574742348,181.85,313.7542345225811
2196,180.02,171574,310.57023218,78,1100,0.001,170475,-76.00068341768704,4.273670406098578,,
2206,179.43,172288,310.31909071999996,78,1104,0.001,172012,-76.59250051325017,4.7717219230106895,,
,,172500,,,,0.001,172366,-76.84367533480183,3.4042184319199817,169.2,293.602510663867
2216,179.01,173010,310.19883777000007,78,1108,0.001,172729,-76.99507598876953,4.5089503517325635,,
2221,178.38,173754,309.61622518,78,1112,0.001,173483,-77.00827272203233,4.308062507961337,,
2227,178.63,174475,310.15948929999996,78,1116,0.001,174204,-77.91990573280736,3.627622230973824,,
,,175000,,,,0.001,174730,-77.00045455129523,3.7050970328481574,190.0,326.5012242406607
2236,179.49,175193,311.11238639000004,78,1120,0.001,174919,-77.48240896996032,3.3814141762950434,,
2242,181.52,176000,313.61491047,78,1124,0.001,175717,-77.2579215138229,6.083789427463825,,
2248,183.67,176814,316.29348547999996,78,1128,0.001,176534,-78.01824360267788,4.711580413813684,,
,,177500,,,,0.001,177270,-77.31109594262165,4.456445792123027,724.75,802.4395038872957
2272,192.78,178369,324.44548581999993,78,1132,,,,,,
2285,195.7,179391,327.35523644999995,78,1136,0.001,179088,-78.86491388474067,3.449488199105228,,
,,180000,,,,0.001,179876,-78.21792546322472,4.996830231892435,164.55,280.46682792305944
2294,196.35,180140,327.66111875999997,78,1140,,,,,,
2300,198.16,180954,329.16586892,78,1144,0.001,180626,-78.07976671971312,5.4969902995529525,,
2306,200.27,181784,330.92640675,78,1148,0.001,181498,-78.1856708337765,4.814415613613506,,
,,182500,,,,0.001,182337,-78.4798556302501,4.0355301243541515,231.05,366.75668489038947
2320,204.27,182881,334.73286609999997,78,1152,0.001,182560,-77.63380779538836,3.7135800762026836,,
2327,208.04,183932,338.36877395999994,79,1156,0.001,183555,-78.47887556893485,4.725171679703791,,
,,185000,,,,0.001,184833,-78.31970303344727,3.871839264035225,1000.0,999.4386428803206
2372,229.52,186815,357.04380530000003,78,1160,0.001,186156,-78.30931534001857,3.634307988841467,,
,,187500,,,,0.001,186716,-78.38431243896484,3.3276360591607435,956.9,972.1160400986671
,,190000,,,,0.001,189716,-78.60819277954101,3.88382258439064,1000.0,996.7973380237818
2445,262.96,190815,384.93437323000006,78,1164,,,,,,
2460,269.84,192191,385.9200374,78,1168,0.001,191868,-78.50370804468791,4.9991266292830305,,
,,192500,,,,0.001,192284,-78.32517276090734,6.168903490199762,123.25,111.46198465182678
2468,270.27,192886,380.60091999,78,1172,0.001,192520,-79.08741540423894,3.5828511959920495,,
,,195000,,,,0.001,194787,-79.01294131469727,4.803599800646305,379.35,374.84640996977686
2495,295.67,196097,400.07459256999994,78,1176,0.001,194998,-79.1158819378547,3.110742282528448,,
,,197500,,,,0.001,196998,-78.9559815826416,4.813267419099808,1000.0,993.2068432182074
,,200000,,,,0.001,198998,-79.38810537719726,4.9458174592852595,1000.0,1005.3274303466081
2571,328.39,200097,426.97239203,77,1180,,,,,,
,,202500,,,,0.001,202265,-79.9477877509325,7.2083610242672185,1000.0,1022.4379973173142
2618,354.01,203364,449.02333454,77,1184,,,,,,
,,205000,,,,0.001,204265,-80.07750924682617,4.282679101347923,1000.0,1009.7099927008152
2672,387.38,207364,477.2744072699999,77,1188,0.001,206265,-80.32966960144043,4.7027055588960645,,
,,207500,,,,0.001,207265,-80.8982004699707,4.794265555202961,1000.0,997.6569251656532
,,210000,,,,0.001,209265,-81.38829707336426,3.8508996347784996,1000.0,1006.6250622868538
2722,420.76,211364,505.56678720000014,77,1192,0.001,210265,-81.56320549011231,5.303585541546345,,
,,212500,,,,0.001,212265,-82.27375352478028,4.721987730443478,1000.0,1005.1239473640919
,,215000,,,,0.001,214265,-81.91801831054687,4.331659694373608,1000.0,1006.9903105854988
2766,454.4,215364,534.1743674300001,77,1196,,,,,,
,,217500,,,,0.001,217265,-81.9643734588623,5.916000234305859,1000.0,1009.5074711501599
2796,477.9,219364,553.92049318,78,1200,0.001,218265,-82.046531539917,3.740876951098442,,
,,220000,,,,0.001,219265,-82.04878163146972,4.10495491194725,1000.0,999.608160302043
,,222500,,,,0.001,222265,-81.9092350616455,3.7763243684768675,1000.0,983.9802439659834
2840,510.76,223364,581.2981113100001,78,1204,,,,,,
,,225000,,,,0.001,224265,-82.52971778869629,4.465209026575089,1000.0,1001.8380039691925
2872,543.54,227364,608.31786417,79,1208,0.001,226265,-82.91643728637695,5.351943171262741,,
,,227500,,,,0.001,227265,-83.16439343261719,4.283929889976978,1000.0,984.5911196053028
,,230000,,,,0.001,229265,-83.4330502166748,4.106591080784797,1000.0,985.8102878034115
2915,576.1,231364,634.90385756,79,1212,0.001,230265,-83.24902569580078,4.317999190449715,,
,,232500,,,,0.001,232265,-83.59856352233886,4.262637036442757,1000.0,1003.0576100498438
,,235000,,,,0.001,234265,-83.8069165649414,3.903019774079323,1000.0,1006.1706040322781
2959,608.89,235364,662.56314598,79,1216,,,,,,
,,237500,,,,0.001,237265,-84.50494784545899,3.77629543107748,1000.0,1001.2608205765486
2991,641.71,239364,690.54113645,80,1220,0.001,238265,-84.6554168548584,4.019920427978039,,
,,240000,,,,0.001,239265,-84.68223968505859,4.1991523498296734,1000.0,1013.8538788825274
,,242500,,,,0.001,242265,-85.37587310791015,2.711165677666664,1000.0,1015.049504238367
3034,673.64,243364,717.57846651,80,1224,,,,,,
,,245000,,,,0.001,244265,-85.94642167663574,4.331382416248322,732.15,893.2817136585712
3058,692.57,246071,735.8177507300002,80,1228,0.001,245515,-86.12914459090427,4.40483273140985,,
,,247500,,,,0.001,246483,-86.30937598733341,3.548608992780958,981.95,1001.1052816927433
3083,712.13,249582,753.4254689999999,80,1232,0.001,248483,-86.5025459136963,4.089662283480167,,
,,250000,,,,0.001,249483,-86.69026022338868,4.056194929569959,1000.0,1022.8490437537432
3106,722.62,251653,763.5442876400001,81,1236,0.001,251149,-87.30372343565288,3.1872041868536094,,
,,252500,,,,0.001,251808,-87.48526451531357,4.169802390449629,1000.0,1022.8948374867439
3127,741.47,254287,780.9513626600002,81,1240,0.001,253188,-87.15465629979184,5.404236191668009,,
,,255000,,,,0.001,254764,-87.40887426560924,3.898593750586402,1000.0,1021.5494423180819
3151,759.09,256863,797.3631060199998,81,1244,0.001,255764,-87.60353115844727,3.4690059496164323,,
,,257500,,,,0.001,256764,-87.96476989746094,3.8949748072326185,1000.0,1017.4899727463722
3174,769.78,258762,807.99243307,81,1248,0.001,258409,-88.11781135646777,4.119807352279794,,
,,260000,,,,0.001,259886,-88.21723699569702,2.8886363575811345,1000.0,1019.8324122190476
3197,791.04,261985,826.29372835,81,1252,0.001,260886,-88.20641131591798,4.436978118807078,,
,,262500,,,,0.001,262088,-88.29745022613223,4.851987291975777,1000.0,1013.6896708011627
,,265000,,,,0.001,264088,-88.18516459655761,5.001729424834251,1000.0,1017.2983063459396
3235,812.55,265187,844.72646611,81,1256,,,,,,
,,267500,,,,0.001,267088,-88.59169874572754,4.593114098578692,1000.0,1025.2438001900912
3265,817.07,268522,847.4272371700001,82,1260,0.001,268088,-88.40179844665528,3.718076926499605,,
,,270000,,,,0.001,269423,-88.48411570739746,3.6606333661675454,1000.0,1024.4508759856224
3292,809.5,271765,841.09095661,82,1264,0.001,271423,-89.16852757263183,4.324356602013111,,
,,272500,,,,0.001,271966,-89.33325419108073,4.598003179033597,1000.0,1027.984684857726
,,275000,,,,0.001,273966,-89.22782334899902,4.653421512573957,1000.0,1016.4369836181402
3327,828.74,275065,861.6443703999998,82,1268,,,,,,
,,277500,,,,0.001,276966,-89.84790573120117,3.0114134234189986,1000.0,1013.9782837241888
3358,861.79,279065,895.6100864800001,83,1272,0.001,277966,-90.07445268249512,3.169838850617409,,
,,280000,,,,0.001,278966,-90.27499200439453,4.045905833125114,953.6,969.0666102781892
,,282500,,,,0.001,281966,-90.3961427307129,3.7146458218693734,1000.0,1016.0425751775504
3397,869.68,283065,904.2232770300001,83,1276,,,,,,
,,285000,,,,0.001,283966,-90.23826678466797,3.3168956662118436,1000.0,1006.5511108100415
3426,869.68,287065,904.7507955100002,83,1280,0.001,285966,-90.28468136596679,3.637777543246746,,
,,287500,,,,0.001,286966,-90.50046960449218,3.9267035976052282,1000.0,1015.6028548181057
,,290000,,,,0.001,288966,-90.2248250427246,4.233180334568024,1000.0,1012.942100507021
3467,877.01,291065,910.7874216000001,83,1284,0.001,289966,-90.4080033416748,3.7672387665510176,,
,,292500,,,,0.001,291966,-90.49434706115723,3.798129003673792,1000.0,1018.1392085462809
,,295000,,,,0.001,293966,-91.03670310974121,3.7895006547272208,1000.0,1023.9239473998547
3508,877.01,295065,911.2509301,84,1288,,,,,,
,,297500,,,,0.001,296966,-91.0405266418457,2.836085763722658,1000.0,1015.0944330185652
3537,877.01,299065,911.77477296,84,1292,0.001,297966,-90.86787921142579,4.111041171818972,,
,,300000,,,,0.001,298966,-90.69086393737793,3.461796961337328,1000.0,1024.4372029587626
3562,868.2,302184,903.6625340999999,84,1296,0.001,301085,-90.92544684975834,4.013280834971356,,
,,302500,,,,0.001,302085,-90.75471702575683,3.848892527997494,1000.0,1027.2359384775161
,,305000,,,,0.001,304085,-91.01875,3.724241665780544,1000.0,1028.926123908162
3602,868.2,306184,904.4587267599999,84,1300,0.001,305085,-91.04181291198731,3.9608565592467784,,
,,307500,,,,0.001,307085,-91.33173611450195,3.584314840346575,1000.0,1025.5401287704706
,,310000,,,,0.001,309085,-91.37310516357422,3.261970428317785,1000.0,1020.3351962119341
3643,868.2,310184,905.7021741700003,85,1304,,,,,,
,,312500,,,,0.001,312085,-91.73512945556641,2.7387178318202494,1000.0,1021.2520000755787
3672,868.2,314184,907.0599943,85,1308,0.001,313085,-91.84489459228516,3.5040845150351525,,
,,315000,,,,0.001,314085,-92.07584777832031,4.0278879816830155,1000.0,1028.4485522866248
,,317500,,,,0.001,316472,-92.33946833659694,4.256893877450194,1000.0,1030.7398264437913
3711,862.07,317571,904.16878133,85,1312,,,,,,
,,320000,,,,0.001,319472,-92.46637716674805,3.3161404754817485,1000.0,1030.6553587347269
3740,862.07,321571,905.09203914,85,1316,0.001,320472,-92.52234869384766,3.459881283402443,,
,,322500,,,,0.001,322039,-93.07169451032367,5.554598632933838,431.95,586.4110892653465
3754,834.48,322812,882.99827609,85,1320,0.001,322469,-92.87020955640216,4.50198721310427,,
3760,808.27,324191,862.26031762,86,1324,0.001,323746,-92.76290041335086,3.3699930704178964,,
,,325000,,,,0.001,324892,-93.56808348624936,4.186769623158756,349.65,499.1501869916916
3771,796.76,325747,851.95768106,86,1328,0.001,325240,-93.31775288198186,4.1873440607183285,,
,,327500,,,,0.001,327131,-93.73067178531569,3.593371169786064,1000.0,1019.0846584528684
3791,786.48,328230,844.2483742899999,86,1332,,,,,,
,,330000,,,,0.001,329660,-93.43846525562753,3.6431162033578475,633.8,775.7612031310797
3810,791.06,330759,847.915017,86,1336,,,,,,
,,332500,,,,0.001,332156,-93.56887216186523,4.190290424823761,1000.0,1026.3404073208571
3837,799.68,334255,855.67318648,87,1340,0.001,333156,-93.80826400756835,3.688376417577267,,
,,335000,,,,0.001,334720,-93.56824355429791,3.8266087801109814,1000.0,1029.4103393316268
3862,798.56,336719,855.84684337,87,1344,0.001,336073,-93.68291022560813,4.517647111382093,,
,,337500,,,,0.001,337338,-93.72635784777967,4.686558941235909,791.5,864.0251613438129
3876,796.75,338437,854.0999877299998,87,1348,,,,,,
,,340000,,,,0.001,339338,-94.16345373535157,3.9252572008669375,1000.0,1036.3120913416146
3906,804.52,342437,861.0642382400001,87,1352,0.001,341338,-93.9682741394043,3.4705021553635595,,
,,342500,,,,0.001,342338,-94.09687927246094,3.9971193999946117,1000.0,1030.5288464814425
,,345000,,,,0.001,344338,-94.23061192321778,4.496195281147957,1000.0,1034.6451221585273
3946,812.5,346437,868.3304641999999,87,1356,0.001,345338,-94.24697583007813,3.985648504585028,,
,,347500,,,,0.001,347272,-94.6946254280043,3.6758662613097184,1000.0,1035.617932280898
3966,798.49,348371,858.2172085199999,87,1360,,,,,,
,,350000,,,,0.001,349272,-95.13597984313965,3.7699141559302807,1000.0,1030.1053546458484
3995,806.06,352371,865.9870663399998,88,1364,0.001,351272,-94.94238526916504,4.2029046722948555,,
,,352500,,,,0.001,352272,-95.01674781799316,4.089726022362709,1000.0,1034.4828000098466
,,355000,,,,0.001,354272,-95.02445378112793,4.613234461635352,1000.0,1029.764288854599
4035,813.06,356371,873.3043632499998,88,1368,0.001,355272,-95.35712986755371,3.8157587271332742,,
4041,781.07,357172,846.7416735099998,88,1372,0.001,356848,-95.49249370892842,2.7569767561258445,,
,,357500,,,,0.001,357242,-95.86904494341682,4.912727900158019,155.45,209.97709940485657
4047,748.44,357909,814.46110712,88,1376,0.001,357657,-95.3602548024011,4.82697531498468,,
,,360000,,,,0.001,359810,-95.56409495544433,3.890815189987421,228.5,367.3502666878514
4061,732.03,360268,800.1849501300002,88,1380,0.001,360052,-95.33233175987054,3.461908278263305,,
,,362500,,,,0.001,362169,-95.48959436035156,2.7553759250342846,1000.0,1034.972332587838
4088,732.03,364268,801.0325383100001,89,1384,0.001,363169,-95.97014219665527,3.9428338657021524,,
,,365000,,,,0.001,364169,-96.40582623291016,2.759161853194237,1000.0,1032.911662992835
,,367500,,,,0.001,367169,-96.38161416625977,2.965465795338154,1000.0,1030.8874645352364
4129,732.03,368268,801.4629434100002,89,1388,,,,,,
,,370000,,,,0.001,369169,-96.0034143371582,4.120078593939542,1000.0,1028.915085914731
4158,724.2,371485,795.1196368100001,89,1392,0.001,371169,-96.04711402893066,3.748614885210991,,
4162,701.16,372300,777.65961011,89,1396,0.001,372021,-96.21121802696815,3.9101288247949038,,
,,372500,,,,0.001,372201,-96.25906982421876,2.8038368377420637,918.0,959.658971425891
,,375000,,,,0.001,374201,-96.35374923706054,4.446805512934923,1000.0,1027.3269578486681
4198,701.16,376300,777.61176336,89,1400,0.001,375201,-96.34823875427246,3.657167311757803,,
,,377500,,,,0.001,377201,-96.29074475097656,3.784135313898325,1000.0,1032.4172167599202
,,380000,,,,0.001,379201,-95.98900381469727,3.737236169576645,1000.0,1034.0137003570794
4238,701.16,380300,777.83579149,89,1404,,,,,,
,,382500,,,,0.001,382201,-95.85362359619141,3.6649475595504044,1000.0,1031.898905134201
4268,701.16,384300,778.3103861399999,90,1408,0.001,383201,-95.99615968322755,2.7554293889552355,,
,,385000,,,,0.001,384201,-96.03351354980468,3.6554339943230154,1000.0,1028.030715495348
,,387500,,,,0.001,387201,-96.57630651855469,3.806443583190441,1000.0,1032.10229344666
4309,707.29,388300,783.2611424500001,90,1412,,,,,,
,,390000,,,,0.001,389201,-96.77436503601074,3.5839125405848025,864.45,902.0281852334738
4333,693.74,390945,770.68220942,90,1416,0.001,390702,-97.26251123435944,5.429359607234924,,
4339,694.32,392244,771.77079344,90,1420,0.001,391891,-97.10081396676749,5.017004859652424,,
,,392500,,,,0.001,392145,-97.3480141106553,4.496958505215607,1000.0,1029.3419968664646
,,395000,,,,0.001,394827,-97.44350659179688,5.549933704614639,318.0,479.07770055532455
4367,709.77,395168,784.75463675,90,1424,,,,,,
,,397500,,,,0.001,397311,-98.04730647063452,4.951452278893841,233.45,398.7644846349955
4381,719.01,397648,791.28497509,90,1428,,,,,,
,,400000,,,,0.001,399573,-97.34731254577636,10.367514174461364,665.8,659.7014620732516
4399,724.42,400672,791.9343312500002,91,1432,,,,,,
,,402500,,,,0.001,401573,-95.6582431488037,7.122987632393837,395.55,444.8193620714126
4418,723.44,403103,790.57989057,91,1436,0.001,402779,-95.56865751396106,5.3543840681464925,,
4421,694.99,403754,765.1237608299998,91,1440,0.001,403572,-95.40548535610768,7.902523457369906,,
4423,673.79,404098,740.3225923599999,91,1444,0.001,403912,-95.20684560139973,5.566544978806142,,
4424,659.9,404427,722.6813804100001,91,1448,0.001,404267,-95.2865369887579,6.140619370199385,,
4427,625.6,404997,689.75978045,91,1452,0.001,404806,-95.86825332641601,5.975013403952876,,
,,405000,,,,0.001,404898,-95.94306547745414,13.67799847929374,283.35,309.5246342912316
4432,590.59,405496,654.9930757200001,91,1456,0.001,405268,-95.52682105531083,4.3608567169372074,,
,,407500,,,,0.001,406530,-95.78124559020996,4.351452891111374,749.6,759.4108178660274
4451,602.58,408629,662.3935992600001,91,1460,0.001,407530,-96.17430792236328,4.896954367280006,,
,,410000,,,,0.001,409530,-95.81496670532226,6.136984812378883,960.6,986.4088228926063
4479,596.18,411989,655.59873649,91,1464,0.001,411530,-96.17375602722169,4.4728793207407,,
,,412500,,,,0.001,411890,-96.16546897888183,4.706560325953696,1000.0,1026.3060443878173
4497,568.5,413221,628.4362859400001,91,1468,0.001,413044,-95.55339873464484,3.600975592136383,,
4499,564.05,413577,621.3823774800002,91,1472,0.001,413375,-96.46338869490714,4.3853894663306905,,
4500,560.54,413963,621.23341018,91,1476,0.001,413782,-96.09944800610812,6.425067469619569,,
4502,540.32,414300,601.38862791,92,1480,0.001,414107,-96.8073111447421,5.476358479396864,,
4504,504.18,414686,568.08985765,92,1484,0.001,414491,-97.86697387695312,4.479708442368458,,
,,415000,,,,0.001,414854,-100.55900520502135,6.521915168263192,75.0,138.23237244188786
4506,467.79,415047,534.19345968,92,1488,,,,,,
4508,439.11,415396,506.23338080999997,92,1492,0.001,415194,-103.02534041293832,7.695941765168134,,
4509,434.54,415754,498.69740010999993,92,1496,0.001,415562,-106.38102184642445,7.370163405078581,,
4510,398.09,416109,464.6272707999999,92,1500,0.001,415912,-108.4351863861084,5.5889906840665,,
4512,361.08,416408,428.82920617999997,92,1504,0.001,416240,-110.0831651687622,13.362258183956147,,
4513,323.86,416686,391.59735473999996,92,1508,0.001,416519,-111.73953134873334,6.037665650464486,,
4514,286.65,416965,354.39618163000006,92,1512,0.001,416794,-113.05825740269252,6.739748681800953,,
4515,263.46,417291,331.71529949,92,1516,0.001,417082,-113.64406503213418,6.342204119708087,,
,,417500,,,,0.001,417338,-112.56410774024758,7.128110656999562,78.55,137.3950847506523
4518,253.59,417603,317.68083015,92,1520,0.001,417415,-113.68481103997482,6.519879341125488,,
4519,227.58,417926,290.70704347,92,1524,0.001,417754,-114.98755424901059,16.01568140167939,,
4521,206.77,418325,271.11379966,92,1528,0.001,418121,-113.83151414659288,10.014102837361326,,
4522,180.21,418693,248.05053937999998,92,1532,0.001,418492,-113.57296933625874,7.562684787114462,,
,,420000,,,,0.001,419594,-114.35686520385742,6.708571670651436,327.25,295.9472827721387
4537,179.74,421077,243.39680397,92,1536,0.001,420924,-114.82570668029786,7.443975791931153,,
4538,177.11,421465,233.99446640999997,92,1540,0.001,421231,-115.45498443603516,5.148134030918084,,
,,422500,,,,0.001,422366,-115.87779789733887,7.22378076505661,1000.0,995.6518809378147
,,425000,,,,0.001,424366,-116.77949771118163,6.06674122685194,1000.0,996.401397934556
4575,213.67,425465,269.03738651000003,92,1544,,,,,,
,,427500,,,,0.001,427366,-116.18867079162598,6.069982950508595,1000.0,996.4658685982228
4606,250.38,429465,304.6397964,93,1548,0.001,428366,-115.57630490112305,6.33580620932579,,
,,430000,,,,0.001,429366,-115.68978178405762,5.739138846099377,1000.0,1010.0840405970812
