train/ent_coef_loss,time/episodes,time/total_timesteps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
-4.1541748046875,4,1146,-22.994903564453125,0.8858833909034729,1045,0.0003,-127.33567249999999,286.5,12,88,0.7315618991851807,,
-8.535384178161621,8,2342,-33.667686462402344,1.0891000032424927,2241,0.0003,-134.02397812499999,292.75,27,84,0.5137984752655029,,
-8.890830993652344,12,2467,-34.50098419189453,1.4806935787200928,2366,0.0003,-98.88292466666667,205.58333333333334,29,84,0.4952419698238373,,
-10.083620071411133,16,2773,-36.02287292480469,3.4523825645446777,2672,0.0003,-83.79320631249999,173.3125,33,83,0.4526737928390503,,
-10.462966918945312,20,2987,-35.783905029296875,2.3983404636383057,2886,0.0003,-75.04949024999998,149.35,35,83,0.425245076417923,,
-11.1981201171875,24,3168,-37.45770263671875,7.040337085723877,3067,0.0003,-68.83961695833334,132.0,37,84,0.40360498428344727,,
-11.83074951171875,28,3366,-37.3966064453125,6.481708526611328,3265,0.0003,-63.47559803571428,120.21428571428571,39,84,0.3812505900859833,,
-11.816381454467773,32,3470,-36.80752182006836,7.334193229675293,3369,0.0003,-58.0881315,108.4375,40,84,0.3700350522994995,,
-12.620006561279297,36,3732,-37.814300537109375,4.7984724044799805,3631,0.0003,-54.48580833333334,103.66666666666667,43,85,0.3432466685771942,,
-13.320119857788086,40,4156,-36.80652618408203,4.807436943054199,4055,0.0003,-57.4942927,103.9,48,85,0.304415762424469,,
-14.065412521362305,44,4334,-36.79927062988281,7.157309532165527,4233,0.0003,-53.96746347727274,98.5,50,85,0.28952786326408386,,
-14.609025955200195,48,4744,-36.61636734008789,6.238216400146484,4643,0.0003,-55.6656915,98.83333333333333,56,84,0.25836697220802307,,
-15.10791015625,,5000,-35.68946838378906,5.691684246063232,4899,0.0003,,,,,0.24089807271957397,94.77607301978514,815.6
-15.974104881286621,52,5879,-36.294857025146484,4.861570835113525,5778,0.0003,-66.13017698076925,113.0576923076923,82,71,0.18937532603740692,,
-17.368152618408203,56,7069,-34.8221321105957,4.2542314529418945,6968,0.0003,-75.13879796428571,126.23214285714286,96,72,0.13698990643024445,,
-18.104660034179688,60,8284,-32.08213424682617,3.101593255996704,8183,0.0003,-83.98763465,138.06666666666666,111,74,0.09846550971269608,,
-17.465761184692383,64,9634,-27.093364715576172,3.3206233978271484,9533,0.0003,-92.660477390625,150.53125,127,75,0.06851747632026672,,
-17.282554626464844,,10000,-27.339632034301758,2.19954252243042,9899,0.0003,,,,,0.06216437742114067,-91.67366568892321,302.4
-15.97647476196289,68,11785,-23.434696197509766,1.9133487939834595,11684,0.0003,-101.97951114705883,173.30882352941177,159,73,0.03898140788078308,,
-13.113471984863281,72,12978,-20.842090606689453,1.6474080085754395,12877,0.0003,-101.5213147638889,180.25,173,74,0.028935350477695465,,
-12.344531059265137,76,13389,-19.334434509277344,2.5997891426086426,13288,0.0003,-97.70994257894738,176.17105263157896,178,74,0.026219552382826805,,
-7.280473709106445,80,14832,-16.512569427490234,1.7119253873825073,14731,0.0003,-96.8908098875,185.4,196,75,0.018955660983920097,,
-9.43509292602539,,15000,-16.438495635986328,2.2202162742614746,14899,0.0003,,,,,0.018305135890841484,-19.811652067711112,173.1
-6.506840229034424,84,16025,-14.435297012329102,1.7660191059112549,15924,0.0003,-94.28132067857143,190.77380952380952,213,74,0.015067844651639462,,
-1.0852487087249756,88,18330,-12.805313110351562,2.0082921981811523,18229,0.0003,-92.20812910227274,208.29545454545453,241,75,0.011421321891248226,,
1.367089867591858,,20000,-10.369714736938477,1.997806429862976,19899,0.0003,,,,,0.011005246080458164,26.722274863239726,563.1
0.04784196615219116,92,20281,-10.22901439666748,1.9655251502990723,20180,0.0003,-90.45755810869568,220.44565217391303,273,74,0.010976913385093212,,
-0.9816776514053345,96,22451,-9.118146896362305,1.4820818901062012,22350,0.0003,-85.00678203125,233.86458333333334,299,75,0.011333423666656017,,
-0.07393352687358856,,25000,-8.807392120361328,1.414405107498169,24899,0.0003,,,,,0.011432616971433163,127.55049203495946,562.3
-1.0189368724822998,100,25184,-9.25688648223877,1.6445785760879517,25083,0.0003,-78.78275739,251.84,341,73,0.01142941229045391,,
1.6885706186294556,104,27008,-8.740139961242676,1.5545334815979004,26907,0.0003,-70.33487842000001,258.62,363,74,0.011500345543026924,,
0.6089746356010437,,30000,-9.456178665161133,1.1046249866485596,29899,0.0003,,,,,0.011751816608011723,95.48192427144386,319.0
-1.294787049293518,108,30074,-8.707978248596191,1.2446284294128418,29973,0.0003,-56.69781506,277.32,405,74,0.011733864434063435,,
-1.1296061277389526,112,32339,-8.867412567138672,1.188828468322754,32238,0.0003,-49.65621860999999,298.72,433,74,0.011687962338328362,,
-0.31694063544273376,116,32596,-10.381903648376465,1.6391093730926514,32495,0.0003,-47.98622963,298.23,436,74,0.01154809258878231,,
1.7690649032592773,120,34090,-10.513652801513672,1.413597583770752,33989,0.0003,-42.32067489999999,311.03,454,74,0.011428430676460266,,
