time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/std,train/clip_fraction,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_range,eval/mean_ep_length,eval/mean_reward
520192,1000.0,153,254,3398,77563.69076175,,,,,,,,,,,,,
522240,1000.0,153,255,3401,77570.67895865,0.710931122303009,0.498095703125,485156.34375,-0.08600783052970655,0.0003,1160914.97109375,2540,0.126181,-18.203506046533583,0.0,0.2,,
524288,1000.0,153,256,3405,77500.15667065,0.710164487361908,0.530810546875,564688.375,-0.09141186565393582,0.0003,1131807.77109375,2550,0.15916467,-18.18881913423538,0.0,0.2,,
525000,,,,,,0.7098358273506165,0.480810546875,491730.78125,-0.07152684001484885,0.0003,1008268.133203125,2560,0.118009016,-18.17765778899193,1.1920928955078125e-07,0.2,1000.0,79270.71049518585
526336,1000.0,153,257,3430,77551.38409839,,,,,,,,,,,,,
528384,1000.0,153,258,3434,77533.18866468,0.70893794298172,0.513134765625,809016.125,-0.09543706162949092,0.0003,1443865.38828125,2570,0.11933078,-18.165263497829436,-1.1920928955078125e-07,0.2,,
530000,,,,,,0.708230197429657,0.52529296875,437185.09375,-0.07562888023676351,0.0003,849774.8365234375,2580,0.15285541,-18.142742812633514,0.0,0.2,1000.0,82163.42148208618
530432,1000.0,153,259,3460,77335.93697713,,,,,,,,,,,,,
532480,1000.0,153,260,3464,77470.99495476,0.7076705098152161,0.52138671875,484388.75,-0.08422886207699776,0.0003,998795.97578125,2590,0.12921341,-18.13224522471428,1.1920928955078125e-07,0.2,,
534528,1000.0,154,261,3468,77606.81793396,0.7055338621139526,0.53427734375,629113.75,-0.09662806096603163,0.0003,1193851.65859375,2600,0.14203902,-18.093956923484804,8.344650268554688e-07,0.2,,
535000,,,,,,0.7044401168823242,0.541748046875,790368.125,-0.09237119891331531,0.0003,1555845.319140625,2610,0.15495008,-18.060246574878693,2.980232238769531e-07,0.2,1000.0,82259.41028223038
536576,1000.0,153,262,3493,77404.08775920999,,,,,,,,,,,,,
538624,1000.0,154,263,3497,77577.32372651999,0.7034558653831482,0.541552734375,551610.0,-0.09394548634591046,0.0003,1217411.0638671876,2620,0.15177837,-18.032810759544372,0.0,0.2,,
540000,,,,,,0.7025443911552429,0.52021484375,583256.0,-0.08524839092278853,0.0003,1008813.8876953125,2630,0.1562166,-18.009412264823915,0.0,0.2,1000.0,85103.20473527908
540672,1000.0,153,264,3522,77539.54430632,,,,,,,,,,,,,
542720,1000.0,153,265,3526,77435.18516604,0.7022853493690491,0.51748046875,493574.375,-0.08004595869570039,0.0003,969972.631640625,2640,0.13711053,-17.9928891479969,1.1920928955078125e-07,0.2,,
544768,1000.0,154,266,3530,77555.11582465,0.7015703916549683,0.4630859375,599522.875,-0.07098448442411609,0.0003,1088509.892578125,2650,0.10093181,-17.97661013007164,5.960464477539063e-08,0.2,,
545000,,,,,,0.7011396884918213,0.490087890625,407613.9375,-0.06684037313680165,0.0003,934832.944921875,2660,0.124408,-17.962712132930754,0.0,0.2,1000.0,84242.66961631775
546816,1000.0,153,267,3555,77631.99161018999,,,,,,,,,,,,,
548864,1000.0,154,268,3559,77775.17819644,0.6993494033813477,0.512353515625,736627.8125,-0.09063410960661714,0.0003,1410072.591015625,2670,0.14674896,-17.93652397990227,-1.1920928955078125e-07,0.2,,
550000,,,,,,0.6976938247680664,0.54052734375,559912.125,-0.09341258941567503,0.0003,1142853.2765625,2680,0.15220779,-17.892696344852446,1.1920928955078125e-07,0.2,1000.0,73933.0334777832
550912,1000.0,153,269,3584,77664.09820446001,,,,,,,,,,,,,
552960,1000.0,154,270,3588,77797.97143827,0.6969354152679443,0.539990234375,675139.625,-0.09435295001021586,0.0003,1147054.2693359375,2690,0.14570022,-17.8700421333313,5.960464477539063e-08,0.2,,
555000,,,,,,0.6965388059616089,0.53935546875,447316.1875,-0.09347871266072616,0.0003,1091672.0556640625,2700,0.13839667,-17.853443765640257,0.0,0.2,1000.0,77608.73581542968
555008,1000.0,153,271,3613,77759.68513659001,,,,,,,,,,,,,
557056,1000.0,153,272,3617,78005.96041371001,0.6964667439460754,0.512451171875,478333.15625,-0.07868148572160863,0.0003,925763.653515625,2710,0.13023376,-17.84752385020256,2.980232238769531e-07,0.2,,
559104,1000.0,154,273,3621,77941.00958646,0.6949701905250549,0.537255859375,704204.5625,-0.08993175239302217,0.0003,1364633.2025390626,2720,0.14416568,-17.829167985916136,5.960464477539063e-08,0.2,,
560000,,,,,,0.6945462226867676,0.567724609375,423985.0,-0.09337323331856169,0.0003,979565.1708984375,2730,0.18892568,-17.807533550262452,2.980232238769531e-07,0.2,1000.0,76173.29721088409
561152,1000.0,153,274,3646,78089.87791197,,,,,,,,,,,,,
563200,1000.0,154,275,3650,77857.27444632,0.6931756138801575,0.569384765625,587357.25,-0.10289625448349397,0.0003,1209083.66484375,2740,0.1642406,-17.77496991157532,-1.1920928955078125e-07,0.2,,
565000,,,,,,0.6925495266914368,0.546142578125,407074.625,-0.07845788866980001,0.0003,930080.5447265625,2750,0.1555885,-17.752417010068893,0.0,0.2,1000.0,73639.59330348969
565248,1000.0,153,276,3675,77740.4308291,,,,,,,,,,,,,
567296,1000.0,154,277,3679,77823.39036541998,0.6916465759277344,0.547021484375,423103.78125,-0.08392435279092751,0.0003,893718.2080078125,2760,0.14202902,-17.73374417424202,2.384185791015625e-07,0.2,,
569344,1000.0,154,278,3683,77916.76443611,0.6915349364280701,0.5158203125,542932.5,-0.07674356136121788,0.0003,1129983.703125,2770,0.14273493,-17.721558713912962,5.7220458984375e-06,0.2,,
570000,,,,,,0.6924969553947449,0.538623046875,448287.03125,-0.07572081725811586,0.0003,829414.983984375,2780,0.1678769,-17.73862928748131,1.7881393432617188e-07,0.2,1000.0,73932.86147947311
571392,1000.0,154,279,3707,77737.23525527999,,,,,,,,,,,,,
573440,1000.0,154,280,3710,77725.32744531998,0.6925167441368103,0.551904296875,587069.0625,-0.08568086231825874,0.0003,1055157.1658203125,2790,0.15913615,-17.748621195554733,8.225440979003906e-06,0.2,,
575000,,,,,,0.6926047205924988,0.528271484375,519119.1875,-0.08967336281202734,0.0003,1024340.573046875,2800,0.15636645,-17.74783611893654,0.0,0.2,1000.0,78063.80732307435
575488,1000.0,154,281,3735,77938.87095027999,,,,,,,,,,,,,
577536,1000.0,154,282,3739,77933.72599094,0.6935283541679382,0.5494140625,505350.25,-0.0855259024334373,0.0003,1058986.579296875,2810,0.16665275,-17.760462230443956,3.5762786865234375e-07,0.2,,
579584,1000.0,154,283,3744,78055.37741099,0.692277729511261,0.5544921875,699638.5625,-0.10021072162780911,0.0003,1210461.453125,2820,0.16685927,-17.752162396907806,3.2186508178710938e-06,0.2,,
580000,,,,,,0.6915631890296936,0.5123046875,492168.09375,-0.0736804719956126,0.0003,996284.28828125,2830,0.1375894,-17.726010656356813,0.0,0.2,1000.0,72812.20070323945
581632,1000.0,154,284,3769,77911.1460444,,,,,,,,,,,,,
583680,1000.0,154,285,3772,78045.84715415999,0.6905965209007263,0.5373046875,354594.1875,-0.06940874764986801,0.0003,793600.1623046875,2840,0.14527951,-17.70425455570221,-2.384185791015625e-07,0.2,,
585000,,,,,,0.6893264651298523,0.51201171875,528222.8125,-0.07310283540282399,0.0003,1011341.2302734375,2850,0.15169191,-17.676151633262634,1.1920928955078125e-07,0.2,1000.0,72079.3421447754
585728,1000.0,154,286,3797,78242.31746749001,,,,,,,,,,,,,
587776,1000.0,154,287,3802,77771.99459352001,0.6894369721412659,0.559375,473872.75,-0.09031521132565104,0.0003,1123003.8611328125,2860,0.16848989,-17.66258574128151,0.0,0.2,,
589824,1000.0,154,288,3806,77376.42222217,0.6891229748725891,0.569189453125,468995.375,-0.07974326930998359,0.0003,890851.3474609375,2870,0.18293206,-17.660283291339873,0.0,0.2,,
590000,,,,,,0.6889873147010803,0.56220703125,470192.84375,-0.0812395952118095,0.0003,943385.1046875,2880,0.18381217,-17.64969875216484,-1.1920928955078125e-07,0.2,1000.0,70136.78358325959
591872,1000.0,154,289,3830,77370.7608806,,,,,,,,,,,,,
593920,1000.0,154,290,3833,77139.41072652001,0.6866599917411804,0.566357421875,532785.5625,-0.08659369379165582,0.0003,1011324.2626953125,2890,0.1801399,-17.61475933790207,3.4332275390625e-05,0.2,,
595000,,,,,,0.6851681470870972,0.55810546875,369833.0,-0.08689046524523292,0.0003,816352.8140625,2900,0.16976014,-17.573216658830642,5.960464477539063e-08,0.2,1000.0,74047.68344097138
595968,1000.0,154,291,3858,76693.7039717,,,,,,,,,,,,,
598016,1000.0,154,292,3862,76450.90105582999,0.683380663394928,0.51591796875,492811.09375,-0.08208264753338881,0.0003,1031747.907421875,2910,0.16508763,-17.529547101259233,2.384185791015625e-07,0.2,,
600000,,,,,,0.6838387250900269,0.543798828125,446291.75,-0.07925111144431866,0.0003,885564.5958984375,2920,0.16196308,-17.52103766798973,2.384185791015625e-07,0.2,1000.0,70443.98820667267
600064,1000.0,154,293,3887,76421.70461557,,,,,,,,,,,,,
602112,1000.0,154,294,3890,76522.96675676998,0.6832886934280396,0.572607421875,472093.46875,-0.09550892163533717,0.0003,915598.05546875,2930,0.16514674,-17.51819286942482,0.0,0.2,,
604160,1000.0,155,295,3894,76569.37216371,0.6829702854156494,0.53759765625,470491.28125,-0.08028452096041291,0.0003,1027522.59765625,2940,0.15349731,-17.501636815071105,1.5497207641601562e-06,0.2,,
605000,,,,,,0.6834423542022705,0.51572265625,571958.75,-0.08202545691747218,0.0003,1048154.49609375,2950,0.17516586,-17.508332300186158,5.960464477539063e-08,0.2,1000.0,74873.11265602111
606208,1000.0,154,296,3918,76564.51664280999,,,,,,,,,,,,,
608256,1000.0,155,297,3922,76603.07881200998,0.6826625466346741,0.56181640625,316012.6875,-0.07595786949095781,0.0003,771839.387109375,2960,0.18620436,-17.500501179695128,0.0,0.2,,
610000,,,,,,0.6824895739555359,0.542333984375,519157.0625,-0.08949724608683027,0.0003,1098999.7591796876,2970,0.16198742,-17.489614474773408,1.1920928955078125e-07,0.2,1000.0,75535.0027601242
610304,1000.0,154,298,3946,76927.81347006997,,,,,,,,,,,,,
612352,1000.0,155,299,3950,76865.41221765,0.6813116669654846,0.52802734375,481873.0625,-0.0740985042124521,0.0003,1024607.000390625,2980,0.17961514,-17.46454428434372,1.1920928955078125e-07,0.2,,
614400,1000.0,155,300,3954,76408.72547388,0.6809970736503601,0.533203125,544839.3125,-0.07262788832304068,0.0003,1035473.4966796875,2990,0.15672623,-17.44796137213707,7.152557373046875e-07,0.2,,
615000,,,,,,0.6817859411239624,0.556494140625,375010.59375,-0.07376771027338691,0.0003,752308.276953125,3000,0.15939097,-17.458508610725403,0.0,0.2,1000.0,76109.05814819336
616448,1000.0,154,301,3978,76403.85702027999,,,,,,,,,,,,,
618496,1000.0,155,302,3981,76768.79080421999,0.681759238243103,0.521630859375,329569.65625,-0.07025869170611258,0.0003,903804.9474609375,3010,0.15335642,-17.461876916885377,-2.384185791015625e-07,0.2,,
620000,,,,,,0.6800987720489502,0.555517578125,871401.8125,-0.09644525454496033,0.0003,1505830.947265625,3020,0.18621494,-17.438689386844636,0.0,0.2,1000.0,75478.34238529205
620544,1000.0,154,303,4005,76777.54335057999,,,,,,,,,,,,,
622592,1000.0,155,304,4009,76812.72968117999,0.6795783042907715,0.529248046875,507046.6875,-0.07898106536595151,0.0003,1006585.791015625,3030,0.17607993,-17.412488931417464,5.960464477539063e-08,0.2,,
624640,1000.0,155,305,4013,76774.60617323001,0.6789664626121521,0.5767578125,523941.625,-0.0905601281177951,0.0003,1000020.8720703125,3040,0.1885865,-17.397477424144746,5.960464477539063e-08,0.2,,
625000,,,,,,0.6780163049697876,0.5525390625,743248.9375,-0.09327050789142959,0.0003,1283776.353125,3050,0.17020558,-17.371723437309264,-3.5762786865234375e-07,0.2,1000.0,74687.47201261521
626688,1000.0,155,306,4036,76889.3606101,,,,,,,,,,,,,
628736,1000.0,155,307,4040,76702.59546287,0.6761824488639832,0.5494140625,447414.6875,-0.09071227731765248,0.0003,984722.878515625,3060,0.17400652,-17.337288534641267,1.7881393432617188e-07,0.2,,
630000,,,,,,0.6761112809181213,0.556884765625,376634.03125,-0.07836472120252438,0.0003,785846.48515625,3070,0.18759069,-17.317164981365202,2.1457672119140625e-06,0.2,1000.0,72577.25667572021
630784,1000.0,155,308,4063,76740.73396839999,,,,,,,,,,,,,
632832,1000.0,155,309,4067,76635.08097665,0.6748480796813965,0.56015625,524890.4375,-0.08376296343049035,0.0003,1104581.73046875,3080,0.20144671,-17.298826628923415,1.7881393432617188e-07,0.2,,
634880,1000.0,155,310,4071,76527.55614459999,0.67376708984375,0.561328125,485775.25,-0.08607161752879619,0.0003,936150.5078125,3090,0.17757225,-17.27355460524559,0.0,0.2,,
635000,,,,,,0.6732105016708374,0.556103515625,366356.0,-0.06666189717361704,0.0003,782091.0966796875,3100,0.20758098,-17.24708485007286,0.0,0.2,1000.0,76262.8955291748
636928,1000.0,155,311,4095,76528.00166461998,,,,,,,,,,,,,
638976,1000.0,155,312,4098,76444.80074244,0.6726579070091248,0.566845703125,611417.5,-0.08951016019564122,0.0003,1091957.5349609375,3110,0.1789608,-17.241472494602203,0.0,0.2,,
640000,,,,,,0.6716388463973999,0.53388671875,543649.75,-0.07448658591019922,0.0003,1002703.128125,3120,0.1681866,-17.21926674246788,7.748603820800781e-07,0.2,1000.0,74242.62948360443
641024,1000.0,155,313,4121,76497.48009275,,,,,,,,,,,,,
643072,1000.0,155,314,4126,76341.4137504,0.6709678173065186,0.564404296875,469045.71875,-0.07880246617132798,0.0003,820808.150390625,3130,0.21500193,-17.19931189417839,2.980232238769531e-07,0.2,,
645000,,,,,,0.670620322227478,0.623095703125,440382.8125,-0.09669914110563696,0.0003,834250.8106445313,3140,0.24224705,-17.18590941429138,0.0,0.2,1000.0,76826.62684268951
645120,1000.0,155,315,4149,76592.84315808,,,,,,,,,,,,,
647168,1000.0,155,316,4153,76343.74351617,0.6694737672805786,0.544580078125,761757.875,-0.09823509628186003,0.0003,1399401.7125,3150,0.16828121,-17.16851822733879,1.1920928955078125e-07,0.2,,
649216,1000.0,156,317,4156,76137.46710963,0.6688706874847412,0.529443359375,432321.8125,-0.0731442629636149,0.0003,859675.0591796875,3160,0.17786567,-17.138815289735795,0.0,0.2,,
650000,,,,,,0.6669576168060303,0.599755859375,385976.53125,-0.09341245166142471,0.0003,842076.61171875,3170,0.20780024,-17.106735640764235,-2.384185791015625e-07,0.2,1000.0,78783.97703342438
651264,1000.0,155,318,4180,76237.45410543,,,,,,,,,,,,,
653312,1000.0,156,319,4184,76224.77406386999,0.6665705442428589,0.572021484375,493617.125,-0.09557508314610459,0.0003,1075945.184765625,3180,0.18808927,-17.080699664354324,0.0,0.2,,
655000,,,,,,0.6656919717788696,0.545166015625,509499.1875,-0.07597274055879097,0.0003,975160.5439453125,3190,0.20620692,-17.05685102343559,1.1920928955078125e-07,0.2,1000.0,75113.2243801117
655360,1000.0,155,320,4208,76558.61387955998,,,,,,,,,,,,,
657408,1000.0,156,321,4211,76470.90286080001,0.6653282642364502,0.579150390625,517332.71875,-0.10110346546280198,0.0003,1366260.7779296874,3200,0.19613108,-17.040741115808487,0.0,0.2,,
659456,1000.0,156,322,4216,76575.75348008,0.6648523211479187,0.570458984375,541273.125,-0.08873541258799378,0.0003,1036634.9400390625,3210,0.18619277,-17.02837740778923,3.5762786865234375e-07,0.2,,
660000,,,,,,0.6646859645843506,0.59560546875,397161.1875,-0.08654534775705543,0.0003,908807.117578125,3220,0.22845925,-17.018245470523834,2.682209014892578e-06,0.2,1000.0,78136.28880500793
661504,1000.0,156,323,4238,76619.52206751001,,,,,,,,,,,,,
663552,1000.0,156,324,4242,76668.15285825002,0.6635501980781555,0.54658203125,598485.125,-0.09426716906600632,0.0003,1219445.4083984375,3230,0.18731438,-17.000155985355377,0.0,0.2,,
665000,,,,,,0.6621728539466858,0.58212890625,510260.5625,-0.08632926320424303,0.0003,1028273.9408203125,3240,0.23472053,-16.96973615884781,-1.1920928955078125e-07,0.2,1000.0,75930.87124900818
665600,1000.0,156,325,4265,76793.95796109001,,,,,,,,,,,,,
667648,1000.0,156,326,4269,76755.24711103001,0.6619147062301636,0.575390625,440058.8125,-0.08111768774106168,0.0003,849156.40078125,3250,0.1839309,-16.94766048192978,4.76837158203125e-07,0.2,,
669696,1000.0,156,327,4273,76847.66809426999,0.6604323983192444,0.575732421875,437564.0625,-0.07813585813273675,0.0003,927584.5166015625,3260,0.19176576,-16.920277601480485,2.2649765014648438e-06,0.2,,
670000,,,,,,0.6596246361732483,0.535498046875,534505.0,-0.0811744744569296,0.0003,989517.2240234375,3270,0.15834135,-16.897077482938766,0.0,0.2,1000.0,76982.62219715118
671744,1000.0,156,328,4296,76863.59571841,,,,,,,,,,,,,
673792,1000.0,156,329,4299,76990.11858951,0.6588791608810425,0.54951171875,417050.78125,-0.07284298787999433,0.0003,826501.9458984375,3280,0.19059345,-16.87158196568489,0.0,0.2,,
675000,,,,,,0.6579146981239319,0.572607421875,628380.5,-0.09810826141037979,0.0003,1397171.755078125,3290,0.17877659,-16.853343218564987,1.1920928955078125e-07,0.2,1000.0,76210.96090364456
675840,1000.0,156,330,4322,77259.49672316,,,,,,,,,,,,,
677888,1000.0,156,331,4326,77233.94645784,0.656722903251648,0.598876953125,629531.9375,-0.09802604657015764,0.0003,1281059.3189453124,3300,0.21076144,-16.820884144306184,6.794929504394531e-06,0.2,,
679936,1000.0,156,332,4331,77476.83183698001,0.6564794182777405,0.576318359375,510141.65625,-0.08699954890762455,0.0003,1054233.1783203124,3310,0.19916311,-16.800569593906403,0.0,0.2,,
680000,,,,,,0.6564967632293701,0.5541015625,707699.6875,-0.09498644068662543,0.0003,1435613.0609375,3320,0.18589881,-16.798132425546648,0.0,0.2,1000.0,78764.61731948852
681984,1000.0,156,333,4354,77721.79994711,,,,,,,,,,,,,
684032,1000.0,156,334,4358,77656.53857261999,0.6554784178733826,0.611669921875,460853.40625,-0.08445125085418112,0.0003,835716.7966796875,3330,0.251345,-16.777851140499116,0.0,0.2,,
685000,,,,,,0.6549888849258423,0.5787109375,561772.4375,-0.08979290368733928,0.0003,1008130.819921875,3340,0.21920598,-16.75928553342819,5.960464477539063e-08,0.2,1000.0,76444.14231681824
686080,1000.0,156,335,4382,77455.45381702,,,,,,,,,,,,,
688128,1000.0,156,336,4386,77715.71230528,0.6546908020973206,0.63134765625,420674.21875,-0.09324414207367226,0.0003,761306.29375,3350,0.262084,-16.754895067214967,1.7881393432617188e-07,0.2,,
690000,,,,,,0.654164731502533,0.58671875,571736.1875,-0.10465841316618026,0.0003,1285114.2537109375,3360,0.2397981,-16.742996364831924,1.1920928955078125e-07,0.2,1000.0,75859.17386875153
690176,1000.0,156,337,4409,77981.46831309999,,,,,,,,,,,,,
692224,1000.0,156,338,4413,78131.57065362,0.65354984998703,0.5611328125,664975.25,-0.08791352979897056,0.0003,1325210.880859375,3370,0.18723045,-16.725948375463485,0.0,0.2,,
694272,1000.0,157,339,4416,78271.48602777,0.6516342163085938,0.58369140625,526604.25,-0.0873325384920463,0.0003,1023019.4955078125,3380,0.22386661,-16.694883263111116,0.0,0.2,,
695000,,,,,,0.6510877013206482,0.574169921875,457013.03125,-0.08195295627519954,0.0003,943774.5966796875,3390,0.23125681,-16.658627796173096,1.7881393432617188e-07,0.2,1000.0,76351.7717344284
696320,1000.0,156,340,4439,78292.30259491001,,,,,,,,,,,,,
698368,1000.0,157,341,4443,78275.84563472001,0.6515303254127502,0.573046875,554387.75,-0.0798759346420411,0.0003,997420.9638671875,3400,0.20837921,-16.660826230049132,0.0,0.2,,
700000,,,,,,0.6504436731338501,0.57744140625,596256.125,-0.09118673482153099,0.0003,1160676.355078125,3410,0.20849651,-16.654858309030534,5.960464477539063e-08,0.2,1000.0,79554.6413977623
700416,1000.0,156,342,4466,78524.55436532,,,,,,,,,,,,,
702464,1000.0,157,343,4470,78574.23973766001,0.6488254070281982,0.546533203125,426475.03125,-0.07897368532721885,0.0003,940795.28359375,3420,0.18362096,-16.615260726213457,0.0,0.2,,
704512,1000.0,157,344,4474,78558.62871476001,0.6481862664222717,0.57421875,495768.5625,-0.08183275489136577,0.0003,937384.9251953125,3430,0.2187278,-16.58997812271118,5.960464477539063e-08,0.2,,
705000,,,,,,0.6483796238899231,0.586865234375,523589.71875,-0.07362157356110402,0.0003,925773.56171875,3440,0.20199503,-16.58293667435646,1.1920928955078125e-07,0.2,1000.0,76320.73650121689
706560,1000.0,157,345,4498,78676.89815302001,,,,,,,,,,,,,
708608,1000.0,157,346,4502,78516.11219537,0.6478840112686157,0.600146484375,432664.9375,-0.08249133668723516,0.0003,896075.8619140625,3450,0.24226528,-16.57640238404274,0.0,0.2,,
710000,,,,,,0.6475560069084167,0.590478515625,425017.84375,-0.059446709408075546,0.0003,693894.5767578125,3460,0.25461233,-16.56556692123413,1.7881393432617188e-07,0.2,1000.0,76405.2598783493
710656,1000.0,157,347,4525,78447.87510738001,,,,,,,,,,,,,
712704,1000.0,157,348,4529,78321.18552385,0.6468401551246643,0.58369140625,455467.71875,-0.08461474366195035,0.0003,958678.4666015625,3470,0.26698586,-16.54665954709053,-1.1920928955078125e-07,0.2,,
714752,1000.0,157,349,4533,78201.32483149,0.6454840302467346,0.5927734375,279795.75,-0.07662045308679807,0.0003,606429.2548828125,3480,0.25345027,-16.51814634203911,8.922815322875977e-05,0.2,,
715000,,,,,,0.6439375877380371,0.595947265625,385132.28125,-0.07086392521159723,0.0003,668570.2381835937,3490,0.25174904,-16.4800224840641,0.0,0.2,1000.0,78994.43320083618
716800,1000.0,157,350,4556,78233.24769712001,,,,,,,,,,,,,
718848,1000.0,157,351,4561,78027.64262233,0.6428424715995789,0.60859375,407985.09375,-0.08544863541901578,0.0003,894946.70625,3500,0.26181042,-16.444734692573547,1.1920928955078125e-07,0.2,,
720000,,,,,,0.6410272121429443,0.599462890625,490230.3125,-0.07911359462304972,0.0003,966637.493359375,3510,0.22658749,-16.40217376947403,5.960464477539062e-07,0.2,1000.0,75735.48063402176
720896,1000.0,157,352,4584,77991.69466772999,,,,,,,,,,,,,
722944,1000.0,157,353,4588,77937.93862435999,0.6396404504776001,0.572607421875,354329.3125,-0.07533164583728649,0.0003,707405.2359375,3520,0.18322851,-16.366893488168717,-1.1920928955078125e-07,0.2,,
724992,1000.0,157,354,4592,78002.86627767,0.6382540464401245,0.5814453125,533489.5,-0.09345396124990657,0.0003,1130646.6583984375,3530,0.20285228,-16.328696781396864,0.0,0.2,,
725000,,,,,,0.637592613697052,0.601611328125,467557.5,-0.0934188611630816,0.0003,919373.06875,3540,0.23331489,-16.303227889537812,-1.1920928955078125e-07,0.2,1000.0,77042.71856040954
727040,1000.0,157,355,4615,77973.33159115,,,,,,,,,,,,,
729088,1000.0,157,356,4620,78016.66639802999,0.6366574764251709,0.6109375,476579.3125,-0.09578291341895237,0.0003,945998.5744140625,3550,0.22976288,-16.27075790166855,0.0,0.2,,
730000,,,,,,0.6365548372268677,0.625390625,428504.53125,-0.0800303730648011,0.0003,851824.1373046875,3560,0.3427255,-16.261041808128358,1.7881393432617188e-07,0.2,1000.0,75811.92522201539
731136,1000.0,157,357,4643,77938.31666700999,,,,,,,,,,,,,
733184,1000.0,157,358,4646,78015.72729964,0.6354241967201233,0.606494140625,602485.625,-0.08663071656483226,0.0003,1016845.1630859375,3570,0.24871072,-16.243209254741668,0.0,0.2,,
735000,,,,,,0.6338868737220764,0.578515625,522922.46875,-0.07706757805426605,0.0003,906819.2615234375,3580,0.230463,-16.208175760507583,4.172325134277344e-07,0.2,1000.0,77459.30736246108
735232,1000.0,157,359,4669,78262.83513676,,,,,,,,,,,,,
737280,1000.0,157,360,4673,78187.26723382,0.6329124569892883,0.5853515625,557357.375,-0.08677985958638601,0.0003,1073204.9609375,3590,0.2193385,-16.175920778512953,0.0,0.2,,
739328,1000.0,158,361,4677,77985.31433737,0.6312779784202576,0.608203125,536803.3125,-0.09404252093518153,0.0003,1042140.67890625,3600,0.24614513,-16.142299258708952,5.960464477539063e-08,0.2,,
740000,,,,,,0.6304787993431091,0.641552734375,326213.46875,-0.08166134183411486,0.0003,772204.7294921875,3610,0.3509724,-16.11690281033516,2.2590160369873047e-05,0.2,1000.0,80934.150582695
741376,1000.0,157,362,4701,78192.94061483999,,,,,,,,,,,,,
743424,1000.0,158,363,4705,78317.44868819999,0.629878580570221,0.593017578125,482980.5,-0.08328306823968887,0.0003,954155.8080078125,3620,0.26266614,-16.090924310684205,0.0,0.2,,
745000,,,,,,0.6294590830802917,0.595556640625,382539.0,-0.07366969247523229,0.0003,851607.0837890625,3630,0.23595586,-16.08044966459274,0.0,0.2,1000.0,75746.19907197953
745472,1000.0,157,364,4727,78564.11242819,,,,,,,,,,,,,
747520,1000.0,157,365,4731,78660.15983117999,0.6289104223251343,0.50615234375,1006981.4375,-0.09104865528643132,0.0003,1886473.99140625,3640,0.15448874,-16.07546463012695,0.0,0.2,,
749568,1000.0,158,366,4735,78893.08880561001,0.6286478042602539,0.626806640625,329759.78125,-0.07908672537887469,0.0003,751719.6556640625,3650,0.26733893,-16.06063129901886,-1.1920928955078125e-07,0.2,,
750000,,,,,,0.6272247433662415,0.608251953125,480086.28125,-0.09362968894420191,0.0003,988275.9892578125,3660,0.27101177,-16.038635045289993,1.1920928955078125e-07,0.2,1000.0,73449.81773395538
751616,1000.0,157,367,4759,79001.4639746,,,,,,,,,,,,,
753664,1000.0,158,368,4762,79028.57849397999,0.62674480676651,0.61318359375,680354.0,-0.09375214440224226,0.0003,1206488.5630859374,3670,0.34521884,-16.013582104444502,0.0,0.2,,
755000,,,,,,0.626737117767334,0.6138671875,339542.0,-0.07170407679514028,0.0003,708653.4751953125,3680,0.2797513,-16.01273008584976,2.384185791015625e-07,0.2,1000.0,76029.5332502365
755712,1000.0,157,369,4786,78613.70990022,,,,,,,,,,,,,
757760,1000.0,158,370,4790,78417.99648192001,0.6261692047119141,0.597900390625,297937.0,-0.07495293159154244,0.0003,621165.4509765625,3690,0.22056654,-15.996092262864114,0.0,0.2,,
759808,1000.0,158,371,4794,78429.85625201001,0.624902606010437,0.60244140625,382268.875,-0.07769754151813686,0.0003,704527.294140625,3700,0.273657,-15.969430312514305,5.960464477539063e-08,0.2,,
760000,,,,,,0.6248185038566589,0.6029296875,315508.4375,-0.07205741152865812,0.0003,698028.6796875,3710,0.27911,-15.95353149175644,-1.1920928955078125e-07,0.2,1000.0,77664.42767887116
761856,1000.0,158,372,4818,78084.53266639,,,,,,,,,,,,,
763904,1000.0,158,373,4822,78062.52722979,0.6240703463554382,0.633251953125,289999.125,-0.08448025212564972,0.0003,612597.52578125,3720,0.29480416,-15.94083584845066,0.0,0.2,,
765000,,,,,,0.6229876279830933,0.597314453125,387046.84375,-0.07439067660307046,0.0003,830058.2095703125,3730,0.22110619,-15.90325425863266,0.0,0.2,1000.0,74498.96181592942
765952,1000.0,158,374,4845,78056.43036766,,,,,,,,,,,,,
768000,1000.0,158,375,4849,78201.45711754999,0.6213201880455017,0.60078125,438285.625,-0.10411101926292758,0.0003,1080875.5134765625,3740,0.22742152,-15.873770698904991,4.76837158203125e-07,0.2,,
770000,,,,,,0.6206526160240173,0.630810546875,524385.1875,-0.09089443697885144,0.0003,978889.286328125,3750,0.31399065,-15.848903664946556,0.0,0.2,1000.0,77253.08039646149
770048,1000.0,158,376,4873,78271.10995783,,,,,,,,,,,,,
