rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/std,train/n_updates,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
,,,40000,,,0.9853854775428772,190,0.3603628873825073,0.0003,0.1953125,0.021208148,0.2,-23.87456734776497,-0.06509742743801325,1166.9253967285156,413.9727783203125,293.73597396072,54.85
41.48,20,100,40960,196.00920936000003,405,,,,,,,,,,,,,
42.87,21,105,43008,201.11679017000003,406,0.9825878143310547,200,0.3325873017311096,0.0003,0.195751953125,0.020910127,0.2,-23.842503160238266,-0.0636725116361049,1274.6893812179565,644.0972900390625,,
,,,45000,,,0.981943666934967,210,0.36466431617736816,0.0003,0.207861328125,0.024441725,0.2,-23.815794962644578,-0.06438140127283987,1149.8318214416504,660.3074951171875,301.6896164029837,56.15
43.1,22,111,45056,202.50259903000003,403,,,,,,,,,,,,,
43.9,23,115,47104,209.80897078,406,0.9812037348747253,220,0.39934873580932617,0.0003,0.21845703125,0.024596281,0.2,-23.80287262201309,-0.06844981937028934,1134.953835105896,445.0334777832031,,
47.08,24,120,49152,224.75759862999996,408,0.9796672463417053,230,0.376417338848114,0.0003,0.19638671875,0.021746486,0.2,-23.784282034635545,-0.06328807048266753,1279.2381681442262,597.4798583984375,,
,,,50000,,,0.9781292080879211,240,0.43887633085250854,0.0003,0.230908203125,0.02433317,0.2,-23.7547653734684,-0.06654120958555723,1336.9430229187012,702.6755981445312,290.3003088235855,54.6
48.47,25,126,51200,229.70663237,405,,,,,,,,,,,,,
49.19,26,130,53248,235.34655421000002,408,0.9767173528671265,250,0.40643811225891113,0.0003,0.167041015625,0.018869843,0.2,-23.730614751577377,-0.05839447964972351,1150.7363325119018,548.049072265625,,
,,,55000,,,0.9749813079833984,260,0.4372297525405884,0.0003,0.228076171875,0.026339388,0.2,-23.70274547338486,-0.06643321576702874,1255.9057092666626,518.4459228515625,258.2822818517685,48.75
48.24,27,136,55296,231.59326880000003,405,,,,,,,,,,,,,
49.58,28,141,57344,239.5084062,404,0.972423791885376,270,0.47985053062438965,0.0003,0.22890625,0.027810402,0.2,-23.663894230127333,-0.06801676292670891,1148.8960369110107,441.5236511230469,,
50.85,29,146,59392,246.01344858000002,405,0.9698176980018616,280,0.49508869647979736,0.0003,0.216845703125,0.024677075,0.2,-23.617408072948457,-0.06284409294603392,1182.6598062515259,549.884521484375,,
,,,60000,,,0.970400869846344,290,0.49501746892929077,0.0003,0.21298828125,0.027399227,0.2,-23.602568924427032,-0.059696968251955695,1186.707974243164,525.968505859375,268.99170513749124,51.1
51.61,30,152,61440,249.31846883999998,403,,,,,,,,,,,,,
53.79,31,157,63488,259.27389458000005,403,0.9694510102272034,300,0.454068660736084,0.0003,0.20126953125,0.021688405,0.2,-23.596494835615157,-0.05952521063154563,1153.9966110229493,456.7716979980469,,
,,,65000,,,0.9685009121894836,310,0.5345167219638824,0.0003,0.19912109375,0.02370142,0.2,-23.582144999504088,-0.05851152138784528,1105.619792175293,409.7226867675781,284.7121443271637,53.7
53.29,32,163,65536,257.07031728,401,,,,,,,,,,,,,
52.69,33,167,67584,254.13050654000006,402,0.9687358736991882,320,0.5685929656028748,0.0003,0.188330078125,0.02099204,0.2,-23.5745518386364,-0.05751186943671201,1000.5050937652588,478.41265869140625,,
54.26,34,172,69632,262.17883667999996,403,0.9687389135360718,330,0.573875904083252,0.0003,0.186279296875,0.02237964,0.2,-23.577335846424102,-0.058301404386293144,1013.8140506744385,468.731689453125,,
,,,70000,,,0.9674800634384155,340,0.5643371641635895,0.0003,0.200830078125,0.024364967,0.2,-23.56173105239868,-0.06108176895068027,1067.1725681304931,394.9120178222656,274.22522042393683,52.2
55.52,35,178,71680,268.43626459,401,,,,,,,,,,,,,
55.64,36,183,73728,266.40152597,402,0.9671938419342041,350,0.5593200922012329,0.0003,0.197216796875,0.02387057,0.2,-23.550496912002565,-0.059693873018841256,1064.330518913269,540.3284301757812,,
,,,75000,,,0.967282235622406,360,0.6053560972213745,0.0003,0.1896484375,0.021553025,0.2,-23.543555748462676,-0.056818788003874944,867.3986145019531,314.8887939453125,271.54827933907507,51.3
55.16,37,188,75776,265.27697507,401,,,,,,,,,,,,,
55.55,38,193,77824,267.50841291999996,402,0.9665164947509766,370,0.621748149394989,0.0003,0.197802734375,0.022450464,0.2,-23.5396910905838,-0.05753679834015202,830.7568406105041,312.333251953125,,
56.81,39,198,79872,272.31119875999997,402,0.9664736390113831,380,0.5757270455360413,0.0003,0.187451171875,0.022680676,0.2,-23.530387264490127,-0.05867981512274127,1068.5796377182007,496.9876403808594,,
,,,80000,,,0.9674166440963745,390,0.5936086773872375,0.0003,0.16171875,0.020059906,0.2,-23.542605513334273,-0.05409360849007498,925.5185626983642,341.60791015625,275.8740685507655,51.9
59.25,40,204,81920,283.68363323999995,400,,,,,,,,,,,,,
58.45,41,209,83968,278.39551561,401,0.9663894772529602,400,0.631718635559082,0.0003,0.183349609375,0.019575724,0.2,-23.538013595342637,-0.05623304681503214,886.7715382575989,293.974365234375,,
,,,85000,,,0.9646949768066406,410,0.6375062465667725,0.0003,0.16572265625,0.01996237,0.2,-23.51465896368027,-0.05323759396414971,780.4398794174194,348.5380554199219,274.7617744207382,51.75
58.54,42,214,86016,282.29917365,400,,,,,,,,,,,,,
57.67,43,219,88064,278.01833637000004,401,0.9635026454925537,420,0.6608525812625885,0.0003,0.179736328125,0.02116381,0.2,-23.488161796331404,-0.055331828189082444,832.4158645629883,323.45635986328125,,
,,,90000,,,0.9632340669631958,430,0.6463892459869385,0.0003,0.1720703125,0.019921955,0.2,-23.47603115439415,-0.05517076001560781,805.3748903274536,229.29783630371094,274.6362271547317,51.5
58.86,44,225,90112,285.25745833,399,,,,,,,,,,,,,
60.42,45,229,92160,290.42259889,400,0.9631669521331787,440,0.7213303446769714,0.0003,0.1779296875,0.022357509,0.2,-23.473128217458726,-0.054088535252958536,730.6008463859558,281.313720703125,,
62.27,46,234,94208,300.86003374,401,0.9638543725013733,450,0.6257232129573822,0.0003,0.147998046875,0.017563526,0.2,-23.476352763175964,-0.04951773543143645,858.4987167358398,301.7359619140625,,
,,,95000,,,0.9634947180747986,460,0.6875861287117004,0.0003,0.184375,0.021893343,0.2,-23.47886790037155,-0.05372710630763322,844.9884674072266,257.5829162597656,284.32917200922964,53.65
61.5,47,240,96256,295.94084389,400,,,,,,,,,,,,,
60.54,48,245,98304,293.03483014999995,399,0.9632369875907898,470,0.6416716277599335,0.0003,0.155908203125,0.021277336,0.2,-23.471485954523086,-0.0492441393318586,879.668132019043,459.5550537109375,,
,,,100000,,,0.9644261598587036,480,0.7189438045024872,0.0003,0.138134765625,0.018084824,0.2,-23.482030457258226,-0.0488580782111967,787.5586071968079,373.1322326660156,305.0974502980709,57.15
62.98,49,251,100352,304.79704463999997,398,,,,,,,,,,,,,
61.69,50,256,102400,299.17295375000003,399,0.9643023014068604,490,0.7040320634841919,0.0003,0.157666015625,0.019744253,0.2,-23.4888853430748,-0.050366969594324476,790.6302414894104,338.048583984375,,
59.28,51,261,104448,288.63236007,399,0.9639363884925842,500,0.714939534664154,0.0003,0.172119140625,0.022492982,0.2,-23.48569452166557,-0.053069695000885986,665.6078883171082,207.6658935546875,,
,,,105000,,,0.9641407132148743,510,0.7896982729434967,0.0003,0.1693359375,0.020714436,0.2,-23.48399356007576,-0.052431333239655945,539.5943607330322,190.74603271484375,315.0420086622238,59.25
56.86,52,267,106496,276.96509922,398,,,,,,,,,,,,,
60.09,53,272,108544,294.51749856,398,0.9627628326416016,520,0.7164609134197235,0.0003,0.145458984375,0.018391864,0.2,-23.469487798213958,-0.04940727164066629,586.3111398220062,242.71018981933594,,
,,,110000,,,0.9630284309387207,530,0.7889555990695953,0.0003,0.181201171875,0.023266887,0.2,-23.462008160352706,-0.0514381068845978,448.9529004096985,114.67159271240234,318.4978350013495,60.45
59.87,54,278,110592,291.80597688,396,,,,,,,,,,,,,
59.76,55,283,112640,291.22186873,397,0.9622929692268372,540,0.7843885719776154,0.0003,0.17724609375,0.022666013,0.2,-23.45388759970665,-0.05240066010155715,478.18262829780576,179.3346710205078,,
58.46,56,287,114688,286.24392444,398,0.9608403444290161,550,0.8043934106826782,0.0003,0.17197265625,0.022088861,0.2,-23.439493906497955,-0.053030668839346616,426.98983001708984,98.18782806396484,,
,,,115000,,,0.9612507820129395,560,0.8225559741258621,0.0003,0.1951171875,0.022790626,0.2,-23.428605341911314,-0.05507902733515948,407.1685760974884,204.71646118164062,315.50121357440946,59.4
62.14,57,293,116736,303.09358839,397,,,,,,,,,,,,,
63.95,58,298,118784,311.02913232000003,398,0.9602701663970947,570,0.7705624848604202,0.0003,0.166943359375,0.021613982,0.2,-23.42160044312477,-0.0513643798767589,558.4659945011139,246.6181182861328,,
,,,120000,,,0.960358202457428,580,0.7794967144727707,0.0003,0.16318359375,0.020393483,0.2,-23.41200542449951,-0.048218032703152856,542.4091716766358,195.4896240234375,312.66354130506517,59.05
64.17,59,304,120832,310.26204442000005,396,,,,,,,,,,,,,
64.85,60,309,122880,315.03904783,396,0.9598529934883118,590,0.7895779013633728,0.0003,0.148193359375,0.018732173,0.2,-23.40861381292343,-0.04926412843778962,504.4678126335144,203.514892578125,,
63.62,61,314,124928,309.47193028000004,396,0.9596514105796814,600,0.7810192257165909,0.0003,0.168603515625,0.019107599,0.2,-23.40088733434677,-0.05074891204130836,482.1134353160858,162.12673950195312,,
,,,125000,,,0.9596935510635376,610,0.8109886199235916,0.0003,0.171240234375,0.021628413,0.2,-23.397609466314314,-0.05325517719174968,455.9774166107178,105.9447250366211,289.09687739014623,54.15
65.03,62,320,126976,317.68707264000005,395,,,,,,,,,,,,,
62.08,63,325,129024,303.54827416,396,0.9590811133384705,620,0.8221017122268677,0.0003,0.174658203125,0.019850329,0.2,-23.39145238995552,-0.054388782795285806,423.6730339050293,139.52755737304688,,
,,,130000,,,0.9581952095031738,630,0.7970820963382721,0.0003,0.1423828125,0.01899117,0.2,-23.37479087114334,-0.05042092106014025,480.48187198638914,138.4214630126953,288.21022336483003,54.3
62.6,64,331,131072,306.74153864,395,,,,,,,,,,,,,
63.92,65,335,133120,313.14965194999996,396,0.9573014378547668,640,0.8340654820203781,0.0003,0.176318359375,0.02048225,0.2,-23.35963057875633,-0.052370085974689576,390.11918330192566,130.82005310058594,,
,,,135000,,,0.9562510251998901,650,0.8287097960710526,0.0003,0.1537109375,0.02027667,0.2,-23.341187459230422,-0.05167562079732306,443.7924650669098,155.10874938964844,287.83152904510496,54.5
64.72,66,341,135168,316.5898829,395,,,,,,,,,,,,,
63.96,67,346,137216,311.40866457,396,0.9553101658821106,660,0.7890980839729309,0.0003,0.165625,0.02228974,0.2,-23.324956870079042,-0.04837710811407305,497.9304315090179,104.78780364990234,,
63.52,68,350,139264,308.18345743000003,396,0.9553406834602356,670,0.8131143152713776,0.0003,0.1498046875,0.017669585,0.2,-23.3159281373024,-0.049080009618774054,448.6073277950287,154.03623962402344,,
,,,140000,,,0.9546719789505005,680,0.8328282833099365,0.0003,0.165087890625,0.019202758,0.2,-23.311907255649565,-0.0494556824589381,408.40264983177184,107.96294403076172,280.1342509627342,52.75
64.77,69,356,141312,314.29569769,396,,,,,,,,,,,,,
64.98,70,360,143360,316.13830570000005,397,0.9520934820175171,690,0.8300803899765015,0.0003,0.15888671875,0.021085266,0.2,-23.279893380403518,-0.04780327926855534,381.1915702819824,152.66258239746094,,
,,,145000,,,0.9513946771621704,700,0.8378499299287796,0.0003,0.204345703125,0.022876114,0.2,-23.251847064495088,-0.054990997837739995,348.4311890602112,181.66299438476562,307.1405789613724,57.65
65.9,71,366,145408,322.73215353,396,,,,,,,,,,,,,
66.71,72,371,147456,325.92716127,396,0.9496997594833374,710,0.8234504610300064,0.0003,0.181689453125,0.021579444,0.2,-23.230926281213762,-0.04929847589228302,445.0306581497192,159.36619567871094,,
65.53,73,376,149504,321.88672364,397,0.947674036026001,720,0.8235192000865936,0.0003,0.1994140625,0.023824776,0.2,-23.194995027780532,-0.05332794582645874,464.6442770957947,173.59922790527344,,
,,,150000,,,0.9480847716331482,730,0.8798759207129478,0.0003,0.177197265625,0.024409339,0.2,-23.181246125698088,-0.04973080746422056,310.46621503829954,96.14891815185547,291.2843166947365,54.65
64.32,74,382,151552,315.54653825,396,,,,,,,,,,,,,
63.98,75,386,153600,312.97838520000005,396,0.9472997188568115,740,0.8680400550365448,0.0003,0.171875,0.021614315,0.2,-23.177436470985413,-0.04931910620944109,337.4719670772553,123.7949447631836,,
,,,155000,,,0.9468570351600647,750,0.8478560000658035,0.0003,0.162353515625,0.0202705,0.2,-23.167179131507872,-0.048043004143983124,376.55266308784485,121.62017822265625,347.9860158085823,66.25
64.08,76,393,155648,313.42722185,395,,,,,,,,,,,,,
66.83,77,397,157696,325.6425501,396,0.9469441771507263,760,0.8321025520563126,0.0003,0.16162109375,0.019644875,0.2,-23.163706409931184,-0.04807559972105082,427.8558573246002,197.24359130859375,,
67.49,78,402,159744,331.6566244399999,396,0.9458804726600647,770,0.8493153005838394,0.0003,0.156640625,0.02166783,0.2,-23.153488522768022,-0.049502207041950894,364.5944363594055,95.26138305664062,,
,,,160000,,,0.9450501799583435,780,0.8705602288246155,0.0003,0.1951171875,0.02651976,0.2,-23.1342972278595,-0.05397015506459866,326.59131503105164,115.23343658447266,357.0219219967723,67.95
68.44,79,409,161792,335.55342859999996,395,,,,,,,,,,,,,
68.6,80,413,163840,336.20846708000005,396,0.9438108801841736,790,0.8749565780162811,0.0003,0.189306640625,0.023443695,0.2,-23.118216955661772,-0.0515848507580813,333.6502294540405,127.07317352294922,,
,,,165000,,,0.9422468543052673,800,0.8628416508436203,0.0003,0.184765625,0.023091078,0.2,-23.089762115478514,-0.049740131819271484,325.2428823947906,64.70035552978516,341.8750031992793,64.95
67.9,81,419,165888,331.10861638999995,395,,,,,,,,,,,,,
66.35,82,424,167936,322.64173618999996,395,0.9412735104560852,810,0.815595269203186,0.0003,0.141552734375,0.016627561,0.2,-23.065835082530974,-0.0445740708411904,496.3085307598114,217.46995544433594,,
67.49,83,429,169984,327.11082931,395,0.9407958388328552,820,0.8642149865627289,0.0003,0.170751953125,0.021767117,0.2,-23.05251901745796,-0.04963434747478459,345.9591803073883,107.82282257080078,,
,,,170000,,,0.9401265382766724,830,0.8624320030212402,0.0003,0.17333984375,0.022742456,0.2,-23.04285767674446,-0.048493412739480844,370.50302109718325,131.775146484375,320.2570528164506,60.9
66.76,84,435,172032,326.06461477,395,,,,,,,,,,,,,
66.84,85,440,174080,330.14006050000006,395,0.9396892786026001,840,0.8711287826299667,0.0003,0.164404296875,0.019763593,0.2,-23.03331395983696,-0.04960454441024922,367.14415550231934,111.75371551513672,,
,,,175000,,,0.9391524195671082,850,0.8697885423898697,0.0003,0.184423828125,0.02692986,0.2,-23.023916107416152,-0.05201742932549678,370.1061484336853,107.83836364746094,331.190038523078,63.6
66.76,86,446,176128,329.92218728,394,,,,,,,,,,,,,
68.43,87,451,178176,336.22594193000003,394,0.9390432238578796,860,0.8733639270067215,0.0003,0.182177734375,0.023135478,0.2,-23.01588057875633,-0.05177914147498086,349.0866180419922,109.6025161743164,,
,,,180000,,,0.938444972038269,870,0.8596342355012894,0.0003,0.171826171875,0.022195555,0.2,-23.009438985586165,-0.05055231272417586,423.92364315986634,197.98715209960938,305.4143887773156,58.2
67.34,88,458,180224,329.58319024,393,,,,,,,,,,,,,
68.41,89,463,182272,336.57372448,393,0.9379485845565796,880,0.8657367080450058,0.0003,0.167529296875,0.020413153,0.2,-23.00184906721115,-0.048463423020439225,366.00367312431337,128.04092407226562,,
69.34,90,467,184320,339.33676368,393,0.937164306640625,890,0.8676227331161499,0.0003,0.169677734375,0.026166748,0.2,-22.989995872974397,-0.04531739230442326,311.6552023887634,110.23759460449219,,
,,,185000,,,0.9362051486968994,900,0.868573397397995,0.0003,0.1763671875,0.022048175,0.2,-22.971765422821044,-0.05022554339957423,362.6090119838715,146.58726501464844,314.26540945917367,60.0
69.46,91,474,186368,342.2855109300001,393,,,,,,,,,,,,,
70.67,92,478,188416,347.76533348000004,393,0.9350655674934387,910,0.8946481049060822,0.0003,0.190576171875,0.025203375,0.2,-22.952639281749725,-0.049786007450893524,300.0552164554596,173.6457061767578,,
,,,190000,,,0.9328763484954834,920,0.8953488692641258,0.0003,0.181982421875,0.025289524,0.2,-22.920953977108002,-0.05121996904199477,289.3898473024368,124.59706115722656,297.1627004146576,57.1
70.97,93,484,190464,347.66068748,392,,,,,,,,,,,,,
71.33,94,489,192512,350.61594766999997,393,0.9328281283378601,930,0.8925067856907845,0.0003,0.202490234375,0.02865329,0.2,-22.89978915452957,-0.047841090735164474,293.5381185531616,83.86714172363281,,
71.45,95,493,194560,349.44776793999995,393,0.9332960844039917,940,0.8810895830392838,0.0003,0.16162109375,0.022564095,0.2,-22.90427119731903,-0.04520288509229431,350.468575334549,116.76490783691406,,
,,,195000,,,0.932506263256073,950,0.8978295773267746,0.0003,0.16904296875,0.021412907,0.2,-22.898313212394715,-0.048896561333094724,298.1835837364197,83.4857406616211,319.2009006433189,61.2
68.83,96,499,196608,337.69815472000005,393,,,,,,,,,,,,,
69.67,97,504,198656,342.24169429999995,393,0.9320663213729858,960,0.857569009065628,0.0003,0.1490234375,0.019022292,0.2,-22.885876417160034,-0.04529670095653273,348.0035968780518,105.42047882080078,,
,,,200000,,,0.9319884181022644,970,0.8822252973914146,0.0003,0.190087890625,0.022136975,0.2,-22.881250584125517,-0.05118551836640108,276.7628965139389,127.9015884399414,316.35363045334816,60.9
69.91,98,510,200704,345.17877141,393,,,,,,,,,,,,,
72.66,99,515,202752,357.89422949,393,0.9318222999572754,980,0.8892205953598022,0.0003,0.179052734375,0.022586431,0.2,-22.877369225025177,-0.05019910006376449,353.2886885643005,138.05824279785156,,
70.77,100,519,204800,350.83880455999997,393,0.9324617981910706,990,0.9012031927704811,0.0003,0.181787109375,0.023386765,0.2,-22.8796298623085,-0.049430069400114005,307.5676647663116,91.87805938720703,,
,,,205000,,,0.9322419166564941,1000,0.8914942294359207,0.0003,0.15478515625,0.021823265,0.2,-22.882012540102004,-0.045188030516146685,340.21540813446046,103.17411804199219,355.3418324172497,69.6
73.86,101,526,206848,362.81462339999996,393,,,,,,,,,,,,,
72.04,102,530,208896,354.14948419,393,0.9315176606178284,1010,0.8185518682003021,0.0003,0.18125,0.023387462,0.2,-22.875105822086333,-0.04769907045556465,435.15338215827944,164.87770080566406,,
,,,210000,,,0.9315466284751892,1020,0.8850370720028877,0.0003,0.176025390625,0.023409486,0.2,-22.868276286125184,-0.04787954452622216,332.40525155067445,121.1162109375,353.1906399935484,72.15
69.41,103,537,210944,342.1074545000001,392,,,,,,,,,,,,,
71.0,104,542,212992,348.53317191,392,0.9312605857849121,1030,0.8890812173485756,0.0003,0.187158203125,0.023045853,0.2,-22.868341541290285,-0.050380257942015304,286.8450595855713,101.9803695678711,,
,,,215000,,,0.9297215342521667,1040,0.8803896754980087,0.0003,0.179736328125,0.023751833,0.2,-22.849137979745866,-0.05258446115185507,364.07998113632203,121.45149993896484,348.7579219326377,68.05
68.57,105,548,215040,336.0938587,391,,,,,,,,,,,,,
71.43,106,553,217088,350.58580565999995,392,0.9296006560325623,1050,0.8764659091830254,0.0003,0.174560546875,0.022659179,0.2,-22.834789687395094,-0.04884017566801049,352.85615401268007,159.72232055664062,,
72.2,107,558,219136,353.30906294,392,0.9291541576385498,1060,0.8374665379524231,0.0003,0.173046875,0.02363492,0.2,-22.827271085977554,-0.04608261180401314,432.15217752456664,169.87754821777344,,
,,,220000,,,0.9285703301429749,1070,0.8970118835568428,0.0003,0.19462890625,0.024037614,0.2,-22.81695146560669,-0.05187490101670846,277.16905388832095,80.69816589355469,374.8820570528507,73.9
70.43,108,565,221184,343.75116246000005,391,,,,,,,,,,,,,
71.73,109,570,223232,349.27077409,391,0.929125189781189,1080,0.9028253555297852,0.0003,0.169775390625,0.020920573,0.2,-22.816575348377228,-0.048861061502248046,276.5061992168427,136.2093048095703,,
,,,225000,,,0.9280036091804504,1090,0.8445174247026443,0.0003,0.1830078125,0.02240399,0.2,-22.81330092549324,-0.051007341340300626,358.3241030454636,98.76659393310547,384.39221751987935,74.3
72.37,110,576,225280,351.61383936999994,390,,,,,,,,,,,,,
72.31,111,581,227328,354.08993641999996,391,0.9273509979248047,1100,0.899353101849556,0.0003,0.205810546875,0.028531909,0.2,-22.79684846997261,-0.051304419327061625,296.9586354732513,64.28279876708984,,
74.2,112,585,229376,362.60634211,391,0.926983118057251,1110,0.9057591781020164,0.0003,0.16845703125,0.022705313,0.2,-22.78738350868225,-0.04762119450315368,317.16797680854796,112.79310607910156,,
,,,230000,,,0.9276228547096252,1120,0.8997190743684769,0.0003,0.164111328125,0.021930397,0.2,-22.786292171478273,-0.0466290952579584,304.44806683063507,179.0765838623047,374.6650104880333,74.45
72.29,113,593,231424,354.01927587000006,390,,,,,,,,,,,,,
72.45,114,598,233472,354.47292669,390,0.926970362663269,1130,0.8960790187120438,0.0003,0.17578125,0.026370848,0.2,-22.78909860253334,-0.04784865546389483,334.638830280304,82.73062133789062,,
,,,235000,,,0.9252592921257019,1140,0.869381844997406,0.0003,0.160498046875,0.02154401,0.2,-22.764712888002396,-0.04529942550871056,429.3042621612549,258.8941345214844,409.40814192956316,79.3
73.04,115,604,235520,355.58537984,389,,,,,,,,,,,,,
72.86,116,609,237568,354.66282395999997,389,0.9251654148101807,1150,0.8882828950881958,0.0003,0.198193359375,0.02494216,0.2,-22.74766811132431,-0.04744992144405842,286.42782068252563,69.24252319335938,,
72.85,117,614,239616,354.78192959,390,0.9244640469551086,1160,0.9007426425814629,0.0003,0.19765625,0.024158657,0.2,-22.737055253982543,-0.051550143255735745,293.53506846427916,117.96479797363281,,
,,,240000,,,0.9238408803939819,1170,0.8855905905365944,0.0003,0.205810546875,0.029929098,0.2,-22.723688226938247,-0.051610229196376166,298.3989578723907,95.89024353027344,405.757791659236,79.1
74.0,118,620,241664,361.2189440599999,389,,,,,,,,,,,,,
73.86,119,626,243712,361.36487486,389,0.9239034056663513,1180,0.8714050501585007,0.0003,0.18896484375,0.024993267,0.2,-22.7196526825428,-0.05020433507452253,315.3500277996063,112.61734008789062,,
,,,245000,,,0.9241490364074707,1190,0.8992222771048546,0.0003,0.199853515625,0.027338518,0.2,-22.723097854852675,-0.052124991052551195,298.7697952270508,108.23259735107422,427.1411070793867,84.85
72.76,120,633,245760,352.32513206999994,388,,,,,,,,,,,,,
73.61,121,637,247808,357.9206273500001,388,0.9217866063117981,1200,0.9138599187135696,0.0003,0.2091796875,0.031824343,0.2,-22.702377223968504,-0.05289329235965852,258.18359463214875,102.01331329345703,,
72.89,122,642,249856,356.31076343999996,388,0.9203025102615356,1210,0.9030497521162033,0.0003,0.2291015625,0.03257594,0.2,-22.669129180908204,-0.05606104643084109,269.6189030408859,77.9403076171875,,
,,,250000,,,0.9196110963821411,1220,0.887292705476284,0.0003,0.206103515625,0.025834054,0.2,-22.64662191271782,-0.054301234619924796,347.8138185501099,146.5553741455078,387.45085327029227,76.55
73.89,123,648,251904,359.8027149,388,,,,,,,,,,,,,
