time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
,0.2932977729588747,,49000,,-18.636391998291014,50000,,0.001,,699.4510645871051,1000.0
155,0.28975657843053343,334,51000,52,-19.30597554397583,52000,288.43166536538456,0.001,1000.0,,
,0.30049144153296947,,54000,,-20.272619037628175,55000,,0.001,,572.9050744300708,1000.0
154,0.28693502290546896,362,55000,56,-20.582645389556884,56000,317.1094235,0.001,1000.0,,
,0.2804063375890255,,59000,,-21.887456970214842,60000,,0.001,,745.7474006257951,1000.0
153,,389,,60,,60000,344.1120792666667,,1000.0,,
156,0.24702635002881287,408,63000,64,-23.237286190032957,64000,367.530924921875,0.001,1000.0,,
,0.24012637237459422,,64000,,-23.55114490890503,65000,,0.001,,676.7687104701996,1000.0
155,0.25408742600679396,436,67000,68,-24.568641109466554,68000,387.56858661764704,0.001,1000.0,,
,0.2437608630731702,,69000,,-25.25540693283081,70000,,0.001,,836.697032311163,976.1
155,0.26019623371958733,463,71000,72,-25.768187324523925,72000,412.45838684722224,0.001,1000.0,,
,0.272386663749814,,74000,,-26.501775798797606,75000,,0.001,,875.1091826274991,1000.0
154,0.2747352228462696,492,75000,76,-26.797979232788087,76000,436.8863372236843,0.001,1000.0,,
,0.2617819362282753,,79000,,-28.054654960632323,80000,,0.001,,793.1749614387751,1000.0
153,,520,,80,,80000,457.91121185000003,,1000.0,,
155,0.2880417523831129,541,83000,84,-29.208844947814942,84000,476.8128923333335,0.001,1000.0,,
,0.3043317980617285,,84000,,-29.534160663604737,85000,,0.001,,867.8003809201298,1000.0
153,0.3760342939198017,571,87000,88,-30.411155673980712,88000,494.46283279545446,0.001,1000.0,,
,0.33345768500864503,,89000,,-30.892759960174562,90000,,0.001,,875.7146254988853,1000.0
152,0.35659006871283055,602,91000,92,-31.319110061645507,92000,508.13774024999987,0.001,1000.0,,
,0.5174135927855968,,94000,,-31.051025478363037,95000,,0.001,,647.8098094638437,909.0
151,0.5817751583456993,632,95000,96,-30.776998443603517,96000,514.2354558854166,0.001,1000.0,,
,0.5970606337487697,,99000,,-29.717304042816163,100000,,0.001,,801.7626490252093,1000.0
151,,660,,100,,100000,519.0356781899999,,1000.0,,
152,0.5688835328519344,679,103000,104,-30.474156787872314,104000,617.3820799299999,0.001,1000.0,,
,0.5572093536555767,,104000,,-30.655801208496094,105000,,0.001,,784.0827714063228,1000.0
152,0.47495883305370806,707,107000,108,-31.18674556350708,108000,658.58179867,0.001,1000.0,,
,0.3682151186317205,,109000,,-31.712602508544922,110000,,0.001,,846.2818215936422,1000.0
152,0.3482905652821064,734,111000,112,-32.379559116363524,112000,689.4783518999998,0.001,1000.0,,
,0.3399145062863827,,114000,,-33.25930253601074,115000,,0.001,,794.2295420370996,1000.0
152,0.3573391677737236,761,115000,116,-33.51238766479492,116000,716.0382513100001,0.001,1000.0,,
,0.3783835854679346,,119000,,-34.78135684967041,120000,,0.001,,932.7880106247961,1000.0
152,,787,,120,,120000,734.6490113300002,,1000.0,,
153,0.3800346981137991,806,123000,124,-35.553745361328126,124000,745.51899811,0.001,1000.0,,
,0.3417595049589872,,124000,,-35.74651106262207,125000,,0.001,,845.926261805743,1000.0
153,0.2681649594977498,832,127000,128,-36.71492714691162,128000,753.90802125,0.001,1000.0,,
,0.26971560397744176,,129000,,-37.45735287475586,130000,,0.001,,732.08029833287,1000.0
153,0.2650005659610033,859,131000,132,-38.1868648147583,132000,766.5621764900002,0.001,1000.0,,
,0.26371434469521043,,134000,,-39.028773796081545,135000,,0.001,,818.3321510935202,1000.0
153,0.28321904978156087,886,135000,136,-39.31317959594727,136000,774.3398589100001,0.001,1000.0,,
,0.2977030924856663,,139000,,-40.40935919189453,140000,,0.001,,840.8117248944939,1000.0
153,,914,,140,,140000,781.03421269,,1000.0,,
154,0.2474849661886692,932,143000,144,-41.4440908203125,144000,788.2353906499999,0.001,1000.0,,
,0.24471211620420216,,144000,,-41.651119621276855,145000,,0.001,,867.9748171024024,1000.0
154,0.2367179351300001,959,147000,148,-42.22507773590088,148000,795.71141628,0.001,1000.0,,
,0.22150246459245682,,149000,,-42.61040643310547,150000,,0.001,,871.2306684566196,1000.0
154,0.21660649237781762,986,151000,152,-43.07409540557861,152000,799.51142187,0.001,1000.0,,
,0.23458272629231214,,154000,,-43.66289670562744,155000,,0.001,,847.4322739467025,1000.0
153,0.2405114487186074,1014,155000,156,-43.91623371887207,156000,806.4251060199999,0.001,1000.0,,
,0.227078420817852,,159000,,-44.8567859954834,160000,,0.001,,918.8774278372526,1000.0
153,,1044,,160,,160000,812.8468547,,1000.0,,
154,0.21147211404144764,1063,163000,164,-45.61880872344971,164000,819.67009335,0.001,1000.0,,
,0.21509246122092007,,164000,,-45.84865272521973,165000,,0.001,,896.7014137297869,1000.0
154,0.21852805812656878,1089,167000,168,-46.43018339538574,168000,826.9294969000001,0.001,1000.0,,
,0.22273783601075411,,169000,,-46.88307081604004,170000,,0.001,,906.1859504975379,1000.0
154,0.22743107156455517,1116,171000,172,-47.24562042999268,172000,829.4138299900002,0.001,1000.0,,
,0.23004169226437807,,174000,,-47.91933747863769,175000,,0.001,,915.4116656750441,1000.0
153,0.21753703853487968,1144,175000,176,-48.09500830078125,176000,831.3847152499999,0.001,1000.0,,
,0.21935481344163418,,179000,,-48.91201830291748,180000,,0.001,,846.765317504108,1000.0
153,,1172,,180,,180000,832.4540273799998,,1000.0,,
154,0.24039722557365895,1191,183000,184,-49.561972045898436,184000,833.5908669199999,0.001,1000.0,,
,0.22805608868598937,,184000,,-49.70758073425293,185000,,0.001,,895.617281896621,1000.0
154,0.22796039521694184,1219,187000,188,-50.14210605621338,188000,833.1594596499999,0.001,1000.0,,
,0.22583848940581083,,189000,,-50.42169981384277,190000,,0.001,,867.9798999607563,1000.0
153,0.2259126332104206,1247,191000,192,-50.79959731292725,192000,834.5999695399997,0.001,1000.0,,
,0.2354318798109889,,194000,,-51.16776545715332,195000,,0.001,,868.17899963893,1000.0
153,0.24291091166436674,1273,195000,196,-51.247649772644046,196000,844.58993359,0.001,1000.0,,
,0.216697980068624,,199000,,-51.86708291625977,200000,,0.001,,895.1488171905279,1000.0
153,,1300,,200,,200000,854.71557445,,1000.0,,
154,0.21803056947141886,1319,203000,204,-52.504096382141114,204000,865.1132756599999,0.001,1000.0,,
,0.21452615667879582,,204000,,-52.60985062408447,205000,,0.001,,916.1346034411341,1000.0
154,0.20456652983278037,1346,207000,208,-52.88469669342041,208000,869.4027858599999,0.001,1000.0,,
,0.2131429007947445,,209000,,-53.016238304138184,210000,,0.001,,877.6466247312725,1000.0
154,0.2208215313926339,1373,211000,212,-53.15038287353516,212000,872.4829255,0.001,1000.0,,
,0.21336939552426337,,214000,,-53.365762245178225,215000,,0.001,,926.7618830263615,1000.0
154,0.21367394709587098,1401,215000,216,-53.48870679473877,216000,875.1409217600001,0.001,1000.0,,
,0.21032770808786153,,219000,,-53.85559336853027,220000,,0.001,,905.2333193276078,1000.0
153,,1429,,220,,220000,875.07021799,,1000.0,,
154,0.19919834972918032,1448,223000,224,-54.278417526245114,224000,876.9370207,0.001,1000.0,,
,0.1930765293389559,,224000,,-54.37195009613037,225000,,0.001,,868.9637136157602,1000.0
154,0.21418443001061677,1476,227000,228,-54.6315131149292,228000,879.0250231900001,0.001,1000.0,,
,0.21131826293468475,,229000,,-54.80248176574707,230000,,0.001,,927.1470966495574,1000.0
154,0.21211366242915392,1503,231000,232,-54.95410220336914,232000,881.5268863399999,0.001,1000.0,,
,0.21382586085796357,,234000,,-55.1513948135376,235000,,0.001,,895.5564720734953,1000.0
154,0.21132709103822708,1532,235000,236,-55.15266540527344,236000,884.6318123,0.001,1000.0,,
,0.2230065254047513,,239000,,-55.39221671295166,240000,,0.001,,926.3616541862488,1000.0
153,,1563,,240,,240000,886.1956780499999,,1000.0,,
153,0.20843471097946167,1584,243000,244,-55.45863339233399,244000,888.8415964000003,0.001,1000.0,,
,0.22800669541954993,,244000,,-55.52660970306396,245000,,0.001,,944.3779370695353,1000.0
153,0.26230182840675115,1611,247000,248,-55.52993624877929,248000,889.6867327300001,0.001,1000.0,,
,0.33817416286468505,,249000,,-55.36513818359375,250000,,0.001,,862.1512275930494,1000.0
153,0.45198489831387995,1638,251000,252,-54.78756922149658,252000,889.6248827499999,0.001,1000.0,,
,0.4546717439442873,,254000,,-53.69214259338379,255000,,0.001,,823.1897601190955,1000.0
153,0.3964652593880892,1665,255000,256,-53.72575945281982,256000,876.36697306,0.001,1000.0,,
,0.2737424708008766,,259000,,-53.570616065979,260000,,0.001,,805.2958766270865,1000.0
153,,1695,,260,,260000,871.8327876900001,,1000.0,,
153,0.27674256040155887,1715,263000,264,-53.466018531799314,264000,865.2518306600001,0.001,1000.0,,
,0.2645387121364474,,264000,,-53.39727378082275,265000,,0.001,,905.4360280126333,1000.0
153,0.31334388265013696,1745,267000,268,-52.708894096374515,268000,863.95501427,0.001,1000.0,,
,0.3320524335801601,,269000,,-52.21843410491943,270000,,0.001,,796.9711069506127,1000.0
153,0.38180705793201924,1773,271000,272,-51.852345230102536,272000,859.59323746,0.001,1000.0,,
,0.38449823726713656,,274000,,-51.26453673553467,275000,,0.001,,619.8802480725222,1000.0
153,0.4088274323344231,1800,275000,276,-51.136025360107425,276000,855.92566716,0.001,1000.0,,
,0.5429807187616825,,279000,,-50.07294751739502,280000,,0.001,,56.03912135702558,1000.0
153,,1828,,280,,280000,840.1970776599999,,1000.0,,
153,0.6076800874471664,1847,283000,284,-47.99720241546631,284000,821.28233254,0.001,1000.0,,
,0.5393947674084913,,284634,,-47.44409375837549,285000,,0.001,,535.243648444349,1000.0
153,0.5536125867068767,1873,286634,288,-46.93309370422363,287634,805.30706545,0.001,996.34,,
,0.580429983317852,,289634,,-45.72768018341065,290000,,0.001,,702.9314948016778,1000.0
153,0.5506799334585667,1901,290634,292,-45.50154655456543,291634,795.10811558,0.001,996.34,,
,0.7069092664718628,,294634,,-44.932750854492184,295000,,0.001,,750.0727025642525,1000.0
152,,1933,,296,,295634,787.65487232,,996.34,,
153,0.7076700422465801,1954,298634,300,-44.19146689605713,299634,783.2014048199999,0.001,996.34,,
,0.7073003943264484,,299634,,-43.83141201019287,300000,,0.001,,838.3312351425178,1000.0
152,0.9610216965079308,1984,302634,304,-42.68474154663086,303634,779.30947019,0.001,996.34,,
,1.018239567041397,,304634,,-42.09714099884033,305000,,0.001,,770.7532149686012,1000.0
152,1.1616940146684647,2016,306634,308,-41.63057818603516,307634,774.0007549299999,0.001,996.34,,
,1.9398852160573006,,309634,,-41.30909755706787,310000,,0.001,,737.6568325990345,1000.0
152,1.9830786527395248,2045,310634,312,-41.071725662231444,311634,768.5083249000002,0.001,996.34,,
,2.740664358973503,,314634,,-40.25792440032959,315000,,0.001,,429.12083558924496,1000.0
152,,2072,,316,,315634,757.52255978,,996.34,,
152,1.309934963107109,2091,318634,320,-39.047157333374024,319634,724.7099907099998,0.001,996.34,,
,1.2136926488280297,,319634,,-39.382320709228516,320000,,0.001,,567.8812141084156,907.2
152,1.0531466217637062,2117,322634,324,-39.175078956604004,323634,713.5790479,0.001,996.34,,
,0.9459034405946731,,324634,,-39.15367596435547,325000,,0.001,,735.8928881358821,1000.0
152,1.0065779241919517,2144,326634,328,-39.12002986145019,327634,705.21277006,0.001,996.34,,
,1.1713378100395202,,329634,,-39.529234619140624,330000,,0.001,,762.703837312758,1000.0
152,1.1669117491245269,2170,330634,332,-39.22818315124512,331634,701.3080659999998,0.001,996.34,,
,1.0188525575399399,,334634,,-39.280426437377926,335000,,0.001,,692.2883437540382,1000.0
152,,2200,,336,,335634,696.0183284999999,,996.34,,
153,1.3655591132044793,2219,338634,340,-40.21887628936768,339634,689.6575187499999,0.001,996.34,,
,1.6040064755678176,,339634,,-40.22199624633789,340000,,0.001,,605.5484864532948,1000.0
152,1.1604616705775261,2247,342634,344,-40.826166595458986,343634,683.97144801,0.001,996.34,,
,0.7971502484977245,,344634,,-40.98971945953369,345000,,0.001,,867.3716024130583,1000.0
152,0.6434803896546364,2275,346634,348,-41.7822970199585,347634,682.0506469899999,0.001,996.34,,
,0.6218988752663136,,349634,,-42.859601127624515,350000,,0.001,,809.5172071350738,1000.0
152,0.9056706938743592,2303,350634,352,-42.8932093963623,351634,682.37012023,0.001,996.34,,
,2.808011234164238,,354634,,-40.21975177764892,355000,,0.001,,576.9869421342737,1000.0
152,,2331,,356,,355634,675.59610281,,996.34,,
153,1.8839350824356078,2350,358634,360,-42.1093992767334,359634,674.76044846,0.001,996.34,,
,1.7671910542845726,,359634,,-42.44897353363037,360000,,0.001,,850.6446220861748,1000.0
152,1.754049252152443,2377,362634,364,-43.258768730163574,363634,680.9008289400001,0.001,996.34,,
,1.5436431725025177,,364634,,-43.46207670593262,365000,,0.001,,801.5945438534952,1000.0
152,1.0314434972405433,2407,366634,368,-43.92395725250244,367634,678.9882322200001,0.001,996.34,,
,0.7584287302196026,,369634,,-43.78074766540527,370000,,0.001,,730.878071300083,1000.0
152,0.6020766128003597,2433,370634,372,-43.60369412231445,371634,662.2819587900001,0.001,996.34,,
,0.4443197302222252,,374634,,-44.045819763183594,375000,,0.001,,890.0639914289117,1000.0
152,,2459,,376,,375634,664.31469789,,996.34,,
153,0.5506479550302029,2477,378634,380,-44.85355094146728,379634,679.40290158,0.001,996.34,,
,0.6062012383639812,,379634,,-45.27880966949463,380000,,0.001,,898.2666660643183,1000.0
153,0.8556236753761768,2504,382634,384,-46.245074081420896,383634,696.3716416900002,0.001,996.34,,
,1.1195720937550069,,384634,,-46.5369065246582,385000,,0.001,,756.745594625175,1000.0
153,1.0314732547998429,2530,386634,388,-46.13204985809326,387634,707.4075380899998,0.001,1000.0,,
,0.9029792536795139,,389634,,-45.546499702453616,390000,,0.001,,722.5115142792463,1000.0
153,1.057566190391779,2557,390634,392,-45.88013140106201,391634,716.4938670299999,0.001,1000.0,,
,0.9383905493617057,,394634,,-46.075079467773435,395000,,0.001,,605.3956132468768,1000.0
153,,2583,,396,,395634,721.05432352,,1000.0,,
153,1.0179867095351218,2601,398634,400,-45.22066834259033,399634,722.6947547199999,0.001,1000.0,,
,0.9406871699690819,,399634,,-45.300180290222166,400000,,0.001,,903.3958624871448,1000.0
153,0.8361910992860794,2628,402634,404,-45.68050493621826,403634,727.2893053800002,0.001,1000.0,,
,0.9415917808115483,,404634,,-45.91418055725098,405000,,0.001,,848.407994838804,1000.0
153,0.8687969628572464,2654,406634,408,-46.376669250488284,407634,725.6118380799999,0.001,1000.0,,
,0.49202904546260834,,409634,,-46.87148540496826,410000,,0.001,,844.87719367221,1000.0
153,0.4022999853044748,2680,410634,412,-47.14271331787109,411634,727.1093118299999,0.001,1000.0,,
,0.2907540725767612,,414634,,-48.368128898620604,415000,,0.001,,821.8143475353718,1000.0
153,,2707,,416,,415634,735.8851507900002,,1000.0,,
153,0.3390800597667694,2725,418634,420,-49.27070989227295,419634,765.6393136599999,0.001,1000.0,,
,0.36792328061163426,,419634,,-49.45099598693848,420000,,0.001,,624.2070601888001,1000.0
153,0.3320296206325293,2751,422634,424,-49.709951171875,423634,773.4143291400002,0.001,1000.0,,
,0.3159897739291191,,424634,,-49.99873932647705,425000,,0.001,,886.371211347729,1000.0
153,0.30826198069751265,2777,426634,428,-50.49113543701172,427634,779.9331223600001,0.001,1000.0,,
,0.35009880578517916,,429634,,-50.80149452209473,430000,,0.001,,773.4409410506487,1000.0
153,0.35188935792446135,2803,430634,432,-50.78926148223877,431634,777.27710652,0.001,1000.0,,
,0.3066901996135712,,434634,,-51.41568618774414,435000,,0.001,,836.3457428023219,1000.0
153,,2830,,436,,435634,779.4641057900001,,1000.0,,
154,0.22036712811142206,2849,438634,440,-52.57334147644043,439634,783.7440019300001,0.001,1000.0,,
,0.21324269464612008,,439634,,-52.81225619506836,440000,,0.001,,832.0040529102087,1000.0
154,0.25507250336557624,2876,442634,444,-53.29134789276123,443634,780.91972175,0.001,1000.0,,
,0.33185126972198487,,444634,,-53.345810066223144,445000,,0.001,,846.3921644642949,1000.0
154,0.3099224050492048,2902,446634,448,-53.360176406860354,447634,781.6390172399999,0.001,1000.0,,
,0.30351700949668886,,449634,,-53.534435333251956,450000,,0.001,,793.9824857085944,1000.0
154,0.3041218080073595,2928,450634,452,-53.459353286743166,451634,780.5588915000001,0.001,1000.0,,
,0.38676231825351715,,454634,,-53.544358001708986,455000,,0.001,,834.7947368182242,1000.0
154,,2954,,456,,455634,799.29250323,,1000.0,,
154,0.28859894950687887,2973,458634,460,-54.15896854400635,459634,797.97774802,0.001,1000.0,,
,0.344388389185071,,459634,,-54.254805641174315,460000,,0.001,,832.0460100620985,1000.0
154,0.35463714407384395,2999,462634,464,-54.38304974365234,463634,797.18374101,0.001,1000.0,,
,0.3122663771659136,,464634,,-54.52467373657227,465000,,0.001,,921.5221291065216,1000.0
154,0.3018146426379681,3025,466634,468,-54.834456314086914,467634,798.7753059199998,0.001,1000.0,,
,0.24220768048614263,,469634,,-55.24951569366455,470000,,0.001,,907.4177371561527,1000.0
154,0.2348476053029299,3051,470634,472,-55.482170440673826,471634,821.46468332,0.001,1000.0,,
,0.2126322537586093,,474634,,-56.144309356689455,475000,,0.001,,906.7359777539968,1000.0
154,,3078,,476,,475634,821.7464805100001,,1000.0,,
154,0.20103189316391945,3096,478634,480,-56.736030822753904,479634,825.2520331500001,0.001,1000.0,,
,0.19518896590173246,,479634,,-56.89353610992432,480000,,0.001,,946.7258413642645,1000.0
154,0.1938281390964985,3124,482634,484,-57.34512000274658,483634,829.5938653200001,0.001,1000.0,,
,0.1903072512000799,,484634,,-57.51590103149414,485000,,0.001,,957.1068484701216,1000.0
154,0.1912969392463565,3150,486634,488,-57.71756614685059,487634,838.3446040499999,0.001,1000.0,,
,0.18930473241209983,,489634,,-58.13669458007813,490000,,0.001,,894.8195297241211,1000.0
154,0.23907164354622365,3176,490634,492,-58.2825627746582,491634,841.8023187200001,0.001,1000.0,,
,0.19933618952333926,,494634,,-58.67652693939209,495000,,0.001,,933.2911600410938,1000.0
154,,3203,,496,,495634,844.16138091,,1000.0,,
155,0.22909128908813,3221,498634,500,-58.926322616577146,499634,848.2620349100001,0.001,1000.0,,
,0.23078207755088806,,499634,,-59.027987854003904,500000,,0.001,,924.827951054275,1000.0
155,0.26815709233283996,3248,502634,504,-59.1103310546875,503634,847.8576781500001,0.001,1000.0,,
,0.2537343465164304,,504634,,-59.110325302124025,505000,,0.001,,747.2408627621829,1000.0
155,0.20175153502821921,3274,506634,508,-59.30741121673584,507634,852.2702884399998,0.001,1000.0,,
,0.19971456091105938,,509634,,-59.53082522583008,510000,,0.001,,879.5480213694275,1000.0
154,0.1937634814977646,3302,510634,512,-59.57302728271485,511634,856.3578062499998,0.001,1000.0,,
,0.18308986131846905,,514634,,-59.8010835723877,515000,,0.001,,928.0785826861859,1000.0
154,,3329,,516,,515634,857.3087314099998,,1000.0,,
155,0.18253094547986984,3348,518634,520,-60.10473097229004,519634,860.1371834400001,0.001,1000.0,,
,0.18592357543110846,,519634,,-60.155418128967284,520000,,0.001,,940.8370747685433,1000.0
155,0.18005781754106284,3375,522634,524,-60.38068955230713,523634,861.56055445,0.001,1000.0,,
,0.17999416415393352,,524634,,-60.490081909179686,525000,,0.001,,961.180553086102,1000.0
155,0.17150911521911621,3402,526634,528,-60.56247547149658,527634,865.5254725899999,0.001,1000.0,,
,0.18059557981044055,,529634,,-60.73840077209473,530000,,0.001,,943.4721244022251,1000.0
155,0.17924211294949055,3429,530634,532,-60.80832911682129,531634,873.89486208,0.001,1000.0,,
,0.17473164555430412,,534634,,-61.03133684539795,535000,,0.001,,936.1339845091104,1000.0
154,,3457,,536,,535634,879.3675634000001,,1000.0,,
155,0.18338570206612348,3477,538634,540,-61.44193769836426,539634,883.2148984700001,0.001,1000.0,,
,0.2241885082051158,,539634,,-61.42373307800293,540000,,0.001,,953.8670209407807,1000.0
155,0.17246871998161079,3506,542634,544,-61.586866119384766,543634,892.82893947,0.001,1000.0,,
,0.17130636958777903,,544634,,-61.70134973907471,545000,,0.001,,951.9963731043041,1000.0
154,0.1873741271942854,3534,546634,548,-61.72749181365967,547634,894.4010055800001,0.001,1000.0,,
,0.20224985843896867,,549634,,-61.52554874420166,550000,,0.001,,852.5266411244869,1000.0
154,0.1936870986521244,3561,550634,552,-61.56660533905029,551634,897.3756766799999,0.001,1000.0,,
,0.19350519689917564,,554634,,-61.630353988647464,555000,,0.001,,896.4025466494262,1000.0
154,,3587,,556,,555634,899.56015786,,1000.0,,
155,0.22293972562998532,3606,558634,560,-61.63512270355225,559634,906.9412121300002,0.001,1000.0,,
,0.21131865684688092,,559634,,-61.67288214874267,560000,,0.001,,939.161824080348,1000.0
155,0.19971209181845187,3635,562634,564,-61.604016159057615,563634,910.2690676100002,0.001,1000.0,,
,0.196189108222723,,564634,,-61.608724395751956,565000,,0.001,,919.3788327321411,1000.0
154,0.2061912651732564,3664,566634,568,-61.48557730865478,567634,912.3309845,0.001,1000.0,,
,0.24725186460465193,,569634,,-60.98050308227539,570000,,0.001,,781.7701622752007,1000.0
154,0.2489705926552415,3693,570634,572,-60.74585327911377,571634,909.59851638,0.001,1000.0,,
,0.26000556304305794,,574634,,-59.979501846313475,575000,,0.001,,744.075755761005,1000.0
154,,3722,,576,,575634,904.4630826300001,,1000.0,,
154,0.23693560621142387,3741,578634,580,-59.55302143096924,579634,893.5853105599999,0.001,1000.0,,
,0.22934511267393828,,579634,,-59.63427331542969,580000,,0.001,,757.6916922624339,1000.0
154,0.2818690689355135,3770,582634,584,-59.427164085388185,583634,892.9322102400001,0.001,1000.0,,
,0.3123392009139061,,584634,,-59.24958918762207,585000,,0.001,,441.83135290602223,1000.0
154,0.32821478819847105,3797,586634,588,-58.92925459289551,587634,889.95661783,0.001,1000.0,,
,0.42033186492323876,,589634,,-58.462551620483396,590000,,0.001,,822.296908429265,1000.0
154,0.46940815179049966,3824,590634,592,-58.326763290405275,591634,888.92513943,0.001,1000.0,,
,0.3421551540195942,,594634,,-57.906397132873536,595000,,0.001,,787.2493205441162,1000.0
154,,3852,,596,,595634,888.9695348399998,,1000.0,,
154,0.3172092328518629,3872,598634,600,-58.18843502807617,599634,886.50664958,0.001,1000.0,,
,0.2899354080632329,,599634,,-58.273744125366214,600000,,0.001,,826.5917143784463,1000.0
154,0.28553324139118197,3902,602634,604,-58.18318650054932,603634,886.0757344699999,0.001,1000.0,,
,0.2600755905508995,,604634,,-58.261609672546385,605000,,0.001,,861.7874102041126,1000.0
154,0.2786754451096058,3929,606634,608,-58.33305938720703,607634,884.32379794,0.001,1000.0,,
,0.4293494181782007,,609634,,-58.04103942871094,610000,,0.001,,892.2516406008974,1000.0
154,0.46145665073394776,3958,610634,612,-57.876079139709475,611634,881.30183007,0.001,1000.0,,
,0.5242295515537262,,614634,,-56.65852070617676,615000,,0.001,,906.9960697606206,1000.0
154,,3985,,616,,615634,879.0146888799999,,1000.0,,
154,0.6240781172513962,4004,618634,620,-55.07147703552246,619634,873.06796158,0.001,1000.0,,
,0.681580582499504,,619634,,-54.83536407470703,620000,,0.001,,628.8235092967283,1000.0
154,0.755749185204506,4030,622634,624,-52.939034568786624,623634,858.0523238300001,0.001,1000.0,,
,0.7742779827415943,,624634,,-50.79333583068848,625000,,0.001,,402.1375395307201,1000.0
154,0.7619538821578026,4059,626634,628,-50.673557540893555,627634,828.54964249,0.001,1000.0,,
,1.011067844927311,,629650,,-49.99734592437744,630000,,0.001,,251.8353960702196,919.6
154,,4080,,632,,630650,805.5399151199999,,990.16,,
154,1.15318826597929,4100,633650,636,-49.53325301361084,634650,788.70004941,0.001,990.16,,
,1.1427025898694991,,634650,,-49.479182830810544,635000,,0.001,,484.061868532002,1000.0
154,1.0004805850982665,4127,637650,640,-48.191585868835446,638650,780.77670409,0.001,990.16,,
,0.9536773521602154,,639650,,-47.21396672821045,640000,,0.001,,789.8519782171585,1000.0
154,0.8982376511394977,4155,641650,644,-46.28108882141113,642650,774.69746502,0.001,990.16,,
,0.8467683292925358,,644650,,-46.009330322265626,645000,,0.001,,761.8429698862135,1000.0
154,0.8198203046321869,4182,645650,648,-45.832281715393066,646650,769.80314844,0.001,990.16,,
,0.693494698613882,,649650,,-46.1803412322998,650000,,0.001,,891.9241348735989,1000.0
154,,4209,,652,,650650,767.3366883299999,,990.16,,
154,0.6470710778832436,4228,653650,656,-47.46717228698731,654650,763.98912363,0.001,990.16,,
,0.6316777474284172,,654650,,-47.50222956848145,655000,,0.001,,800.3387380875647,1000.0
154,0.649585757613182,4256,657650,660,-46.99928666687012,658650,756.43443589,0.001,990.16,,
,0.6902708755135536,,659650,,-46.913858055114744,660000,,0.001,,843.8369661435485,1000.0
154,0.7239873222112656,4284,661650,664,-46.670715858459474,662650,751.2630117500001,0.001,990.16,,
,0.7769381605684758,,664650,,-45.82998613739014,665000,,0.001,,731.3305533377454,1000.0
154,0.8273006702363491,4311,665650,668,-45.84430437469482,666650,746.7661734899999,0.001,990.16,,
,1.0979271418452263,,669650,,-46.61616552734375,670000,,0.001,,562.348741775658,1000.0
154,,4339,,672,,670650,739.1127956700001,,990.16,,
154,1.3316815618276596,4359,673650,676,-48.517373474121094,674650,728.8173267999998,0.001,990.16,,
,1.585787006020546,,674650,,-49.027878578186034,675000,,0.001,,484.4487990800757,1000.0
154,1.9107511073350907,4388,677650,680,-48.17836889648437,678650,718.10580786,0.001,990.16,,
