time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
4,-51.44152591666667,416,2048,1,47.388888888888886,,,,,,,,,,,,,
12,-74.29210765517242,341,4096,2,70.20689655172414,0.9932507872581482,0.013277283,-11.317506378889084,0.0003,185.5896243095398,0.2,0.14345703125,-0.0033729076385498047,-0.027253984456183388,10,59.309814453125,,
,,,5000,,,0.9843688011169434,0.014077942,-11.266808813810348,0.0003,120.9477632880211,0.2,0.12216796875,-0.0355607271194458,-0.027710006493725813,20,36.659366607666016,1000.0,926.3079303595238
34,-86.35751808,179,6144,3,81.76,,,,,,,,,,,,,
41,-81.30949530000001,197,8192,4,76.01,0.9737346172332764,0.010305336,-11.18427766263485,0.0003,134.87597432136536,0.2,0.0845703125,0.05609595775604248,-0.02374854258814594,30,48.568275451660156,,
,,,10000,,,0.9702370166778564,0.012234805,-11.124162214994431,0.0003,158.09581899642944,0.2,0.144970703125,0.046653807163238525,-0.033610662547289394,40,95.81098937988281,1000.0,1002.230988367679
62,-100.06791038000001,163,10240,5,95.22,,,,,,,,,,,,,
68,-96.00047683000001,178,12288,6,94.12,0.9634218811988831,0.0144373225,-11.085805955529214,0.0003,92.20114171504974,0.2,0.139697265625,0.04048621654510498,-0.030545421087299473,50,19.31744384765625,,
75,-103.23644544000001,190,14336,7,100.66,0.9602668881416321,0.010709892,-11.040181118249894,0.0003,147.00730011463165,0.2,0.11708984375,0.11330211162567139,-0.03181099558132701,60,46.052852630615234,,
,,,15000,,,0.955305278301239,0.012291283,-11.005548810958862,0.0003,157.08738021850587,0.2,0.116552734375,0.1745966672897339,-0.030987016999279148,70,62.82508850097656,1000.0,973.5573588671763
97,-104.83865838000001,168,16384,8,102.27,,,,,,,,,,,,,
103,-113.52459357999999,178,18432,9,112.95,0.9490760564804077,0.00983751,-10.958052325248719,0.0003,181.29127855300902,0.2,0.090625,0.19411396980285645,-0.027438967846683225,80,77.52230834960938,,
,,,20000,,,0.9436289072036743,0.011023868,-10.907580241560936,0.0003,169.80801033973694,0.2,0.11611328125,0.1511346697807312,-0.030337425935431383,90,103.47941589355469,1000.0,945.9041230022034
125,-133.09450046,162,20480,10,131.54,,,,,,,,,,,,,
132,-119.51408728,169,22528,11,121.34,0.9324221611022949,0.017498013,-10.83020946085453,0.0003,52.508366495370865,0.2,0.17197265625,0.16172760725021362,-0.03483999801974278,100,12.946514129638672,,
138,-129.32686404999998,177,24576,12,132.13,0.9292455911636353,0.009184618,-10.776261240243912,0.0003,200.2105082988739,0.2,0.076171875,0.18317627906799316,-0.027958867902634667,110,64.82180786132812,,
,,,25000,,,0.9178804159164429,0.014658848,-10.704569259285927,0.0003,56.828521287441255,0.2,0.172412109375,0.3611682653427124,-0.03459564516961109,120,9.95468521118164,1000.0,899.616704404034
160,-115.21544949,165,26624,13,117.76,,,,,,,,,,,,,
167,-105.77478493000001,171,28672,14,106.57,0.9157236814498901,0.008854193,-10.654172188043594,0.0003,336.03172760009767,0.2,0.07734375,0.022217512130737305,-0.0252865048678359,130,191.68397521972656,,
,,,30000,,,0.9081292152404785,0.011109711,-10.608252257108688,0.0003,154.1137710571289,0.2,0.105029296875,0.25719153881073,-0.030570924546918832,140,65.5805435180664,951.0,835.4408001293253
189,-95.43223328999999,162,30720,15,96.1,,,,,,,,,,,,,
196,-73.37292153,166,32768,16,73.24,0.9038100242614746,0.01093111,-10.558634731173516,0.0003,215.48842692375183,0.2,0.108349609375,0.3737519383430481,-0.030772133232676423,150,132.70774841308594,,
