rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
3.0,5,256,161,3.0,813,0.001,712,-1.8021348118782043,0.015107428344587484,,
3.0,5,260,161,3.0,825,0.001,724,-1.7704805731773376,0.014633231485883394,,
3.0,5,264,160,3.0,837,0.001,736,-1.8346636295318604,0.011833261388043562,,
3.0,5,268,159,3.0,849,0.001,748,-1.7471026182174683,0.015947366133332253,,
3.0,5,272,158,3.0,861,0.001,760,-1.8059121966362,0.00947119714692235,,
3.0,5,276,157,3.0,873,0.001,772,-1.8111754655838013,0.01739497606952985,,
3.0,5,280,156,3.0,885,0.001,784,-1.7848935723304749,0.014163673544923464,,
3.0,5,284,155,3.0,897,0.001,796,-1.8048006892204285,0.008833346577982107,,
3.0,5,288,155,3.0,909,0.001,808,-1.7848678231239319,0.01123512318978707,,
3.0,5,292,155,3.0,921,0.001,820,-1.8526461124420166,0.01337452419102192,,
3.0,6,296,155,3.0,933,0.001,832,-1.8187694549560547,0.007097612135112286,,
3.0,6,300,155,3.0,945,0.001,844,-1.8203172087669373,0.018669874407351017,,
3.0,6,304,155,3.0,957,0.001,856,-1.8789653182029724,0.014561214794715246,,
3.0,6,308,154,3.0,969,0.001,868,-1.7676756978034973,0.01752410052965085,,
3.0,6,312,154,3.0,981,0.001,880,-1.8726450204849243,0.008020430027196804,,
3.0,6,316,154,3.0,993,0.001,892,-1.8412870168685913,0.010551939718425274,,
,,,,,1000,0.001,901,-2.03305983543396,0.014574591225634018,3.0,3.0
3.0,6,320,153,3.0,1005,0.001,904,-1.8455978035926819,0.00935809314250946,,
3.0,6,324,153,3.0,1017,0.001,916,-1.7933356165885925,0.013195318480332693,,
3.0,6,328,152,3.0,1029,0.001,928,-1.8845054507255554,0.009013061101237932,,
3.0,6,332,152,3.0,1041,0.001,940,-1.9585535526275635,0.0054131851842006045,,
3.0,6,336,152,3.0,1053,0.001,952,-1.9001126885414124,0.008054694471259912,,
3.0,6,340,152,3.0,1065,0.001,964,-1.8234319686889648,0.0077073886059224606,,
3.0,7,344,152,3.0,1077,0.001,976,-1.8947989344596863,0.012318459339439869,,
3.0,7,348,152,3.0,1089,0.001,988,-1.790761411190033,0.00940334207067887,,
3.0,7,352,151,3.0,1101,0.001,1000,-1.7957735061645508,0.01020175963640213,,
3.0,7,356,151,3.0,1113,0.001,1012,-1.9726092219352722,0.012579400402804216,,
3.03,7,360,151,3.03,1128,0.001,1025,-2.072990655899048,0.010753483511507511,,
3.21,7,364,150,3.21,1158,0.001,1053,-2.1191139221191406,0.034499258967116475,,
3.4,7,368,151,3.4,1189,0.001,1078,-2.102655013402303,0.025256960807989042,,
4.06,8,372,150,4.06,1267,0.001,1159,-2.2583798680986678,0.052806656541568894,,
4.21,8,376,149,4.21,1294,0.001,1189,-2.3561694622039795,0.043704187807937465,,
4.36,8,380,149,4.36,1321,0.001,1217,-2.461497942606608,0.05973358219489455,,
4.52,9,384,149,4.52,1349,0.001,1243,-2.540822923183441,0.0954311965033412,,
4.79,9,388,149,4.79,1388,0.001,1279,-2.5232088565826416,0.11668011628919178,,
5.75,9,392,151,5.75,1496,0.001,1367,-2.7192326386769614,0.12872871980071068,,
6.71,10,396,152,6.71,1604,0.001,1476,-2.8450696979250227,0.15490379018916023,,
7.83,11,400,152,7.83,1728,0.001,1596,-3.1249090362997616,0.14452321895144202,,
9.17,12,404,153,9.17,1874,0.001,1740,-3.3958719404120195,0.127160069205471,,
,,,,,2000,0.001,1892,-3.66091411454337,0.13781837640064104,41.4,41.4
10.63,13,408,152,10.63,2032,,,,,,
12.91,14,412,156,12.91,2272,0.001,2071,-3.9856888751188913,0.14243381257568086,,
14.98,16,416,153,14.98,2491,0.001,2336,-4.444908056259155,0.14012859955430032,,
17.17,17,420,153,17.17,2722,0.001,2560,-4.8430143439251445,0.1447058469866929,,
18.83,19,424,151,18.83,2900,0.001,2776,-5.239579787621131,0.19393145608214232,,
,,,,,3000,0.001,2851,-5.354118227958679,0.2316031776824776,54.5,54.5
20.99,20,428,150,20.99,3128,0.001,2987,-5.7656940051487515,0.17694775965707055,,
22.53,21,432,151,22.53,3294,0.001,3146,-5.9463969469070435,0.24202005788683892,,
24.19,22,436,151,24.19,3472,0.001,3335,-6.330917795499166,0.21081306699973842,,
25.69,23,440,152,25.69,3634,0.001,3490,-6.512290786294376,0.29198190043954286,,
27.28,24,444,152,27.28,3805,0.001,3669,-7.3957154317335645,0.3212435555390336,,
27.62,25,448,151,27.62,3851,0.001,3740,-7.854509496688843,0.4389764203837043,,
28.98,26,452,153,28.98,3999,0.001,3857,-8.051254583441693,0.4198962578431089,,
,,,,,4000,0.001,3901,-8.095146937803788,0.3845992223782973,49.0,49.0
30.84,27,456,152,30.84,4197,0.001,4042,-8.24809793804003,0.3891082273229309,,
33.3,29,460,152,33.3,4458,0.001,4303,-8.605556836942347,0.5045895065839697,,
35.71,30,464,153,35.71,4729,0.001,4566,-9.11889830998012,0.5251311363918441,,
,,,,,5000,0.001,4789,-9.652885523709385,0.3617167333835986,91.3,91.3
38.95,33,468,153,38.95,5084,0.001,4905,-9.91419086785152,0.5034453436603834,,
40.51,34,472,152,40.51,5318,0.001,5157,-10.540090306599934,0.5748582047517182,,
42.62,36,476,152,42.62,5556,0.001,5393,-10.7824004980234,0.6020825837667172,,
44.73,38,480,152,44.73,5794,0.001,5621,-11.368920399592472,0.8732817057731017,,
,,,,,6000,0.001,5894,-11.826086235046386,0.6628232439190654,72.3,72.3
47.29,40,484,151,47.29,6078,,,,,,
49.34,42,488,149,49.34,6322,0.001,6167,-12.214747369289398,0.6868370925076306,,
50.04,43,492,148,50.04,6500,0.001,6358,-12.698798222975297,0.68745420907819,,
50.73,45,496,148,50.73,6677,0.001,6534,-12.881046772003174,0.8296158415350047,,
51.16,46,500,147,51.16,6844,0.001,6705,-13.12033519744873,0.7673897405223149,,
,,,,,7000,0.001,6872,-13.4550898178764,1.0481308850977156,39.8,39.8
51.36,47,504,146,51.36,7010,,,,,,
51.42,49,508,146,51.42,7174,0.001,7034,-13.692981624603272,1.3348814859986304,,
50.51,50,512,145,50.51,7323,0.001,7186,-13.963713381025526,1.1697472929954529,,
49.85,51,516,145,49.85,7476,0.001,7340,-13.839157004105417,1.1154090601044733,,
49.01,52,520,145,49.01,7623,0.001,7488,-14.043560379429868,1.3719815289652026,,
48.76,53,524,145,48.76,7776,0.001,7639,-14.420982360839844,1.4203771715228621,,
47.97,54,528,144,47.97,7925,0.001,7790,-14.376720880207262,1.209092972309966,,
,,,,,8000,0.001,7866,-14.432969045639037,1.3175017268229754,39.2,39.2
47.84,55,532,144,47.84,8078,0.001,7942,-14.505110790855007,1.2841988479768909,,
47.71,57,536,143,47.71,8243,0.001,8103,-14.648342782800848,1.1541972695426508,,
47.85,58,540,143,47.85,8419,0.001,8278,-15.099940424380096,1.0636316865034725,,
47.86,60,544,142,47.86,8591,0.001,8448,-15.409112366763027,1.3169725059076798,,
49.14,61,548,142,49.14,8765,0.001,8623,-15.571267718360538,1.2067866429340008,,
49.45,63,552,141,49.45,8944,0.001,8801,-15.887718720869584,1.1130111773808797,,
,,,,,9000,0.001,8887,-15.693841981887818,1.2722517142935497,37.8,37.8
49.0,64,556,140,49.0,9097,0.001,8962,-15.923734413950067,1.5984612264131244,,
47.89,66,560,140,47.89,9247,0.001,9111,-15.915173477596706,1.375909275299794,,
46.81,67,564,139,46.81,9410,0.001,9274,-16.382457277049188,1.236043324936991,,
44.98,68,568,139,44.98,9582,0.001,9441,-16.338771299882367,1.7508300436867608,,
44.34,70,572,138,44.34,9752,0.001,9610,-16.35943235669817,1.4435613954939492,,
43.7,71,576,138,43.7,9926,0.001,9783,-16.25004482269287,1.805115789868111,,
,,,,,10000,0.001,9872,-16.95143886045976,1.4938004971905188,44.1,44.1
43.03,73,580,137,43.03,10097,0.001,9956,-16.34845956166585,1.2443667857385263,,
41.94,75,584,136,41.94,10272,0.001,10133,-16.704680226065896,1.5259878615538278,,
41.36,76,588,136,41.36,10458,0.001,10317,-17.171331473759242,1.4860366530585707,,
41.41,78,592,135,41.41,10641,0.001,10497,-17.271499200300738,1.3604625244935353,,
41.6,79,596,135,41.6,10837,0.001,10688,-17.262104511260986,1.4969491479443569,,
,,,,,11000,0.001,10888,-17.650021781921385,0.9787098774313927,55.8,55.8
41.95,81,600,134,41.95,11039,,,,,,
42.8,84,604,134,42.8,11290,0.001,11128,-17.69947701692581,1.247400550171733,,
43.47,86,608,133,43.47,11521,0.001,11366,-18.594801146408606,0.7864335487628805,,
44.4,88,612,133,44.4,11763,0.001,11609,-18.410720348358154,0.9965349123813212,,
45.16,90,616,132,45.16,11992,0.001,11842,-19.07941060747419,0.9187123373150825,,
,,,,,12000,0.001,11894,-18.96538125551664,1.0127043933249438,63.2,63.2
46.36,92,620,132,46.36,12259,0.001,12088,-19.217013694144583,0.8540189638733864,,
47.04,94,624,131,47.04,12480,0.001,12334,-19.732659635872675,1.0974019750168449,,
47.66,96,628,131,47.66,12691,0.001,12545,-19.572284085409983,0.7302631464387689,,
48.57,98,632,130,48.57,12935,0.001,12784,-19.98993501663208,0.8533238431438803,,
,,,,,13000,0.001,12889,-20.28160388653095,0.7085834036652858,45.2,45.2
49.54,101,636,130,49.54,13197,0.001,13025,-20.181200773819633,0.7201418071661306,,
49.72,102,640,130,49.72,13391,0.001,13244,-20.49599814414978,0.6131036838827034,,
49.97,104,644,129,49.97,13588,0.001,13444,-20.851144790649414,0.5683380286483204,,
50.08,106,648,129,50.08,13773,0.001,13629,-20.74623265473739,0.8409952926247016,,
50.21,107,652,129,50.21,13965,0.001,13819,-21.29393474260966,0.9859649076436957,,
,,,,,14000,0.001,13867,-21.393569310506184,0.8238192374507586,47.5,47.5
50.58,109,656,129,50.58,14155,0.001,14011,-21.233326196670532,0.9243534231672481,,
51.02,111,660,129,51.02,14349,0.001,14202,-21.652641906738282,0.9157236075522949,,
51.35,112,664,129,51.35,14545,0.001,14399,-21.886801878611248,0.8511485396599283,,
51.47,114,668,128,51.47,14729,0.001,14585,-21.854990084966023,0.558755793919166,,
51.71,115,672,128,51.71,14923,0.001,14775,-21.872104415893556,0.7350412732830235,,
,,,,,15000,0.001,14877,-22.169200090261604,0.8594153718306468,49.1,49.1
52.01,117,676,128,52.01,15127,0.001,14978,-22.253888056828426,1.1790603302857454,,
52.2,119,680,128,52.2,15317,0.001,15173,-22.56206997235616,0.979022599135836,,
52.39,121,684,127,52.39,15511,0.001,15368,-22.433684722236965,0.7145655505035234,,
52.39,122,688,127,52.39,15697,0.001,15552,-22.58341018013332,0.7132010923491584,,
52.42,124,692,127,52.42,15883,0.001,15742,-22.870009581247967,0.9836417265394901,,
,,,,,16000,0.001,15880,-22.978086074193318,1.1219295776904898,45.6,45.6
52.65,126,696,127,52.65,16102,0.001,15927,-22.844450079876445,1.0417029394748363,,
52.76,128,700,127,52.76,16315,0.001,16159,-22.954699222858135,0.7349604615625346,,
53.01,130,704,127,53.01,16591,0.001,16414,-23.322851753234865,0.8566987196604411,,
53.77,132,708,127,53.77,16898,0.001,16720,-23.842742554684904,0.8341576838365166,,
,,,,,17000,0.001,16863,-23.604694427982455,0.6984710454467743,64.6,64.6
53.97,135,712,126,53.97,17160,0.001,16989,-23.572406364209723,0.6120177139386986,,
55.31,138,716,126,55.31,17523,0.001,17346,-24.738272230503924,0.6866898399132949,,
55.87,141,720,126,55.87,17846,0.001,17654,-24.49542797313017,0.8262567633568351,,
,,,,,18000,0.001,17838,-24.98666682773166,1.1142318646113079,81.6,81.6
56.95,144,724,125,56.95,18175,0.001,17985,-25.081083515712194,1.0158084450473248,,
58.93,147,728,125,58.93,18584,0.001,18335,-25.415979120466446,0.9869424282676644,,
,,,,,19000,0.001,18791,-26.02933186900859,1.1815478727974074,144.9,144.9
60.86,152,732,125,60.86,19021,,,,,,
63.05,155,736,125,63.05,19502,0.001,19253,-26.199512204816266,0.8178603745275929,,
,,,,,20000,0.001,19661,-27.24291475357548,1.161099305676837,1000.0,1000.0
,,,,,21000,0.001,20661,-28.327692470550538,0.8283242281675339,253.4,253.4
76.27,175,740,119,76.27,21018,,,,,,
,,,,,22000,0.001,20920,-29.02434803889348,0.7328428311927898,1000.0,1000.0
,,,,,23000,0.001,22236,-31.378068465220778,0.7936346226760859,1000.0,1000.0
,,,,,24000,0.001,23236,-32.604254741668704,0.8506800146996975,1000.0,1000.0
107.46,212,744,114,107.46,24334,,,,,,
,,,,,25000,0.001,24236,-34.564963695526124,0.9332166272550821,1000.0,1000.0
,,,,,26000,0.001,25236,-36.276143608093264,0.8637000977918505,1000.0,1000.0
,,,,,27000,0.001,26236,-38.380519668579105,0.9945611702427268,1000.0,1000.0
,,,,,28000,0.001,27236,-40.240571449279784,1.0592090089768171,1000.0,1000.0
145.61,274,748,103,145.61,28334,,,,,,
,,,,,29000,0.001,28236,-42.393725997924804,0.9467236840128899,1000.0,1000.0
,,,,,30000,0.001,29236,-44.341592346191405,1.063779501117766,1000.0,1000.0
,,,,,31000,0.001,30236,-46.30474705505371,1.2671440888047218,1000.0,1000.0
,,,,,32000,0.001,31236,-48.64908095550537,1.1606179142296313,1000.0,1000.0
183.69,342,752,94,183.69,32334,,,,,,
,,,,,33000,0.001,32236,-50.767473876953126,1.176099609106779,1000.0,1000.0
,,,,,34000,0.001,33236,-52.78650048065185,1.1697203882336618,1000.0,1000.0
,,,,,35000,0.001,34236,-54.820470642089845,1.5367153974324466,1000.0,1000.0
,,,,,36000,0.001,35236,-57.18310927581787,1.4096658959388733,1000.0,1000.0
221.79,415,756,87,221.79,36334,,,,,,
,,,,,37000,0.001,36370,-59.99267561044266,1.3729673829763682,1000.0,1000.0
,,,,,38000,0.001,37605,-63.73003938462999,1.8672770179332572,1000.0,1000.0
243.54,450,760,85,243.54,38703,,,,,,
,,,,,39000,0.001,38605,-64.74868407440185,1.407872495919466,1000.0,1000.0
,,,,,40000,0.001,39605,-67.22333187103271,1.7693713989555835,1000.0,1000.0
,,,,,41000,0.001,40605,-69.57232047271728,1.9597345794439316,1000.0,1000.0
,,,,,42000,0.001,41605,-72.0020587463379,2.3264060989171265,1000.0,1000.0
281.58,518,764,82,281.58,42703,,,,,,
,,,,,43000,0.001,42605,-74.09068074798584,2.202596899062395,1000.0,1000.0
,,,,,44000,0.001,43605,-76.30403028869628,1.9778385426700116,1000.0,1000.0
,,,,,45000,0.001,44605,-78.95788453674317,2.058844449609518,1000.0,1000.0
,,,,,46000,0.001,45605,-81.03640635681153,2.6186786880493162,1000.0,1000.0
319.74,588,768,79,319.74,46703,,,,,,
,,,,,47000,0.001,46605,-83.20981874084472,2.4860675092041493,1000.0,1000.0
,,,,,48000,0.001,47605,-85.48555935668945,2.325274420082569,1000.0,1000.0
,,,,,49000,0.001,48605,-88.02467889404296,2.626683764785528,1000.0,1000.0
,,,,,50000,0.001,49605,-90.47358798217773,2.296064692497253,1000.0,1000.0
357.8,665,772,76,357.8,50703,,,,,,
,,,,,51000,0.001,50605,-92.67200903320312,2.631661585062742,1000.0,1000.0
,,,,,52000,0.001,51605,-94.67389349365234,2.451683169454336,1000.0,1000.0
,,,,,53000,0.001,52605,-96.8849658355713,2.5005972544401884,1000.0,1000.0
,,,,,54000,0.001,53605,-98.48788198852539,3.0923851636946202,1000.0,1000.0
395.76,740,776,73,395.76,54703,,,,,,
,,,,,55000,0.001,54605,-100.87745550537109,3.047042473345995,1000.0,1000.0
,,,,,56000,0.001,55605,-102.89819285583496,2.918258456915617,1000.0,1000.0
,,,,,57000,0.001,56605,-104.85817308044433,3.7226782477498053,1000.0,1000.0
,,,,,58000,0.001,57605,-107.14553356933594,4.128857578396797,1000.0,1000.0
433.86,812,780,72,433.86,58703,,,,,,
,,,,,59000,0.001,58605,-109.55954161071777,4.178790416926145,1000.0,1000.0
,,,,,60000,0.001,59605,-111.25849378967285,4.47883860373497,1000.0,1000.0
,,,,,61000,0.001,60605,-113.57543858337402,4.491565001010895,1000.0,1000.0
,,,,,62000,0.001,61605,-116.31804205322265,3.9829289627075197,1000.0,1000.0
471.92,880,784,71,471.92,62703,,,,,,
,,,,,63000,0.001,62605,-119.29775691223145,4.473324797332287,1000.0,1000.0
,,,,,64000,0.001,63605,-120.35092962646485,9.63442552113533,1000.0,1000.0
,,,,,65000,0.001,64605,-122.70170481872559,7.933871806204319,1000.0,1000.0
,,,,,66000,0.001,65605,-124.51411436462402,7.16684402191639,1000.0,1000.0
510.06,947,788,70,510.06,66703,,,,,,
,,,,,67000,0.001,66605,-126.46282592773437,7.395592541754246,1000.0,1000.0
,,,,,68000,0.001,67605,-128.63978202819825,7.825006538331508,1000.0,1000.0
,,,,,69000,0.001,68605,-131.04150506591796,10.809261986851693,1000.0,1000.0
,,,,,70000,0.001,69605,-132.91211898803712,13.32216886472702,1000.0,1000.0
548.2,1015,792,69,548.2,70703,,,,,,
,,,,,71000,0.001,70605,-134.95696725463867,13.593620823025704,1000.0,1000.0
,,,,,72000,0.001,71605,-136.9834107055664,16.505068323254584,1000.0,1000.0
,,,,,73000,0.001,72605,-139.3997566833496,11.906105552434921,1000.0,1000.0
,,,,,74000,0.001,73605,-142.61458264160157,9.202864833772182,1000.0,1000.0
586.01,1085,796,68,586.01,74703,,,,,,
,,,,,75000,0.001,74605,-145.16435858154296,11.239655153393745,1000.0,1000.0
,,,,,76000,0.001,75605,-146.80518502807618,17.775716097712518,1000.0,1000.0
,,,,,77000,0.001,76605,-149.07138482666016,16.91179427754879,1000.0,1000.0
,,,,,78000,0.001,77605,-152.1741755065918,14.01019648373127,1000.0,1000.0
623.88,1158,800,67,623.88,78703,,,,,,
,,,,,79000,0.001,78605,-154.6876807861328,20.659401022315027,1000.0,1000.0
,,,,,80000,0.001,79605,-157.013745513916,22.099475848436356,1000.0,1000.0
,,,,,81000,0.001,80605,-158.95864212036133,17.705278025984764,1000.0,1000.0
,,,,,82000,0.001,81605,-161.5176178894043,27.007818197131158,1000.0,1000.0
661.12,1229,804,67,661.12,82703,,,,,,
,,,,,83000,0.001,82605,-164.16494738769532,24.895788945674898,1000.0,1000.0
,,,,,84000,0.001,83605,-166.34418560791016,16.255717954397202,1000.0,1000.0
,,,,,85000,0.001,84605,-168.35194174194336,13.711005694508552,1000.0,1000.0
,,,,,86000,0.001,85605,-169.31343713378905,27.123100512981416,1000.0,1000.0
698.05,1301,808,66,698.05,86703,,,,,,
,,,,,87000,0.001,86605,-171.58264166259767,24.494124527096748,1000.0,1000.0
,,,,,88000,0.001,87605,-172.62651568603516,28.151113902568817,1000.0,1000.0
,,,,,89000,0.001,88605,-174.2880896911621,32.32178089261055,1000.0,1000.0
,,,,,90000,0.001,89605,-175.24413412475585,52.416970920324324,1000.0,1000.0
735.43,1369,812,66,735.43,90703,,,,,,
,,,,,91000,0.001,90605,-177.04796026611328,74.21446105289459,1000.0,1000.0
,,,,,92000,0.001,91605,-179.83854620361328,67.40848831367492,1000.0,1000.0
,,,,,93000,0.001,92605,-182.61226318359374,54.28736321401596,1000.0,1000.0
,,,,,94000,0.001,93605,-183.89813442993164,46.19503838968277,1000.0,1000.0
771.8,1438,816,65,771.8,94703,,,,,,
,,,,,95000,0.001,94605,-185.01861209106445,69.001557615757,1000.0,1000.0
,,,,,96000,0.001,95605,-185.9199006652832,95.19356653690338,1000.0,1000.0
,,,,,97000,0.001,96605,-186.4418101501465,96.6824548330307,1000.0,1000.0
,,,,,98000,0.001,97605,-187.3674723510742,84.45696433067322,1000.0,1000.0
808.57,1505,820,65,808.57,98703,,,,,,
,,,,,99000,0.001,98605,-190.1372869567871,73.30179579257965,1000.0,1000.0
,,,,,100000,0.001,99605,-192.19804708862304,67.09593766021729,1000.0,1000.0
,,,,,101000,0.001,100605,-195.43045916748048,58.904685997009274,1000.0,1000.0
,,,,,102000,0.001,101605,-196.8389293823242,73.66216479825974,1000.0,1000.0
845.28,1575,824,65,845.28,102703,,,,,,
,,,,,103000,0.001,102605,-199.23845797729493,59.09111549949646,1000.0,1000.0
,,,,,104000,0.001,103605,-200.97837588500977,51.62673576021194,1000.0,1000.0
,,,,,105000,0.001,104605,-203.58134130859375,48.92935704421997,1000.0,1000.0
,,,,,106000,0.001,105605,-205.72760543823242,61.920101567745206,1000.0,1000.0
881.19,1643,828,64,881.19,106703,,,,,,
,,,,,107000,0.001,106605,-207.02081784057617,92.74521801948548,1000.0,1000.0
,,,,,108000,0.001,107605,-210.27419897460936,54.421369375705716,1000.0,1000.0
,,,,,109000,0.001,108605,-212.65728131103515,49.683375888824465,1000.0,1000.0
,,,,,110000,0.001,109605,-215.0625862426758,35.78287305116653,1000.0,1000.0
916.82,1710,832,64,916.82,110703,,,,,,
,,,,,111000,0.001,110605,-218.0714641113281,28.79133900499344,1000.0,1000.0
,,,,,112000,0.001,111605,-221.35084497070312,36.0991806716919,1000.0,1000.0
,,,,,113000,0.001,112605,-223.99301919555663,40.90372265625,1000.0,1000.0
,,,,,114000,0.001,113605,-223.97292794799804,73.00820848464966,1000.0,1000.0
952.01,1771,836,64,952.01,114703,,,,,,
,,,,,115000,0.001,114605,-224.86347799682616,103.12978541755676,1000.0,1000.0
,,,,,116000,0.001,115605,-224.8713366394043,121.01305121231078,1000.0,1000.0
,,,,,117000,0.001,116605,-225.2342207336426,152.96350273513795,1000.0,1000.0
,,,,,118000,0.001,117605,-227.84902423095704,164.13673133850097,1000.0,1000.0
976.85,1833,840,64,976.85,118703,,,,,,
,,,,,119000,0.001,118605,-228.95963024902343,141.74733371829987,1000.0,1000.0
,,,,,120000,0.001,119605,-230.65224826049806,116.46542315864563,1000.0,1000.0
,,,,,121000,0.001,120605,-233.44691864013672,94.59181430959701,1000.0,1000.0
,,,,,122000,0.001,121605,-236.7429454650879,77.16746492052079,1000.0,1000.0
983.69,1903,844,64,983.69,122703,,,,,,
,,,,,123000,0.001,122605,-238.36119070434572,76.27383678293228,1000.0,1000.0
,,,,,124000,0.001,123605,-241.69460263061524,78.41943921995163,1000.0,1000.0
