train/n_updates,time/iterations,train/learning_rate,train/std,train/entropy_loss,train/policy_loss,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,rollout/ep_len_mean,train/value_loss,time/fps,eval/mean_reward,eval/mean_ep_length
,66000,,,,,330000,456.62425858,3196,,655.29,,103,,
66099,66100,0.0007,0.07237094640731812,9.712559700012207,-24.434734344482422,330500,441.86431589000006,3198,-2.697828531265259,632.74,10.150752067565918,103,,
66199,66200,0.0007,0.07210947573184967,9.738429069519043,39.982479095458984,331000,428.57882179000006,3200,-10.971412658691406,616.49,22.776630401611328,103,,
66299,66300,0.0007,0.07196330279111862,9.751993179321289,-4.375246524810791,331500,408.82967197,3202,0.11547434329986572,592.36,0.20310811698436737,103,,
66399,66400,0.0007,0.07193733751773834,9.751991271972656,-9.26111125946045,332000,408.82967197,3204,0.043610215187072754,592.36,1.0263112783432007,103,,
66499,66500,0.0007,0.07206155359745026,9.740123748779297,-12.688921928405762,332500,409.00414298,3205,-0.4197481870651245,592.36,2.4060323238372803,103,,
66599,66600,0.0007,0.07230572402477264,9.715526580810547,11.371020317077637,333000,409.00414298,3207,-0.8308448791503906,592.36,1.4545572996139526,103,,
66699,66700,0.0007,0.07234805077314377,9.711934089660645,9.795440673828125,333500,408.67088098,3210,-126.26268005371094,592.36,1.3926581144332886,103,,
66799,66800,0.0007,0.07233871519565582,9.712445259094238,5.279458522796631,334000,408.67088098,3212,-0.12314450740814209,592.36,0.7071859240531921,103,,
66899,66900,0.0007,0.07245838642120361,9.69858455657959,21.50983238220215,334500,398.51702000999995,3214,-6.274986743927002,579.13,5.435318470001221,104,,
66999,,0.0007,0.07238087058067322,9.711181640625,-12.92802619934082,335000,,,-2.4742469787597656,,2.4749715328216553,,88.66890319150407,147.1
,67000,,,,,335000,398.51702000999995,3219,,579.13,,104,,
67099,67100,0.0007,0.07260845601558685,9.681746482849121,-17.115427017211914,335500,396.17640710000006,3222,-0.23290669918060303,579.13,4.358725070953369,104,,
67199,67200,0.0007,0.07290419936180115,9.64792537689209,2.096712827682495,336000,396.17640710000006,3224,0.5637100040912628,579.13,0.0769350454211235,104,,
67299,67300,0.0007,0.07301326096057892,9.640420913696289,24.430837631225586,336500,393.02373992,3227,-6.718116283416748,579.13,5.275752544403076,104,,
67399,67400,0.0007,0.07313936948776245,9.630594253540039,4.0943522453308105,337000,393.02373992,3229,0.15026408433914185,579.13,0.19894085824489594,104,,
67499,67500,0.0007,0.07315792888402939,9.626443862915039,-5.361778259277344,337500,382.29536348999994,3231,-4.719627857208252,570.51,0.5397650003433228,104,,
67599,67600,0.0007,0.07304003834724426,9.64184284210205,-3.073572874069214,338000,382.29536348999994,3234,-2.304382801055908,570.51,0.16412119567394257,104,,
67699,67700,0.0007,0.07322914898395538,9.618432998657227,12.973535537719727,338500,381.9924596399999,3236,-0.14622187614440918,570.51,3.611470937728882,104,,
67799,67800,0.0007,0.07305143773555756,9.641766548156738,-2.6644837856292725,339000,381.9924596399999,3239,-0.8317118883132935,570.51,0.13255786895751953,104,,
67899,67900,0.0007,0.07273746281862259,9.676783561706543,-2.1273467540740967,339500,381.0401362,3241,-0.012141585350036621,570.51,0.15143243968486786,104,,
67999,,0.0007,0.07273823022842407,9.68189525604248,3.1572153568267822,340000,,,0.7029430866241455,,0.3667563498020172,,498.3016815570638,838.9
,68000,,,,,340000,369.78807957000004,3262,,555.02,,104,,
68099,68100,0.0007,0.07303398847579956,9.641389846801758,10.96843433380127,340500,369.78807957000004,3264,-0.733603835105896,555.02,1.3982257843017578,104,,
68199,68200,0.0007,0.07304209470748901,9.636650085449219,-2.1633546352386475,341000,366.71178633999995,3266,0.47416818141937256,555.02,0.2808776795864105,104,,
68299,68300,0.0007,0.07308201491832733,9.632244110107422,6.641491889953613,341500,366.71178633999995,3269,-2.022005558013916,555.02,0.5918113589286804,104,,
68399,68400,0.0007,0.07297788560390472,9.641270637512207,25.957117080688477,342000,362.22111654,3271,-3.7845373153686523,555.02,7.054423809051514,104,,
68499,68500,0.0007,0.07295861095190048,9.638101577758789,8.028609275817871,342500,362.22111654,3274,-10.02277660369873,555.02,2.6056811809539795,104,,
68599,68600,0.0007,0.07307557761669159,9.626091003417969,42.36157989501953,343000,350.52646604,3276,0.12245899438858032,545.25,18.25591468811035,104,,
68699,68700,0.0007,0.07296530902385712,9.636011123657227,-8.751631736755371,343500,350.52646604,3278,-11.71153736114502,545.25,1.083601713180542,104,,
68799,68800,0.0007,0.07298023998737335,9.633285522460938,-6.8454909324646,344000,355.44415920000006,3281,-1.884855031967163,554.8,1.1895720958709717,104,,
68899,68900,0.0007,0.07283895462751389,9.649779319763184,13.065577507019043,344500,355.44415920000006,3283,-8.374761581420898,554.8,1.6334494352340698,104,,
68999,,0.0007,0.07241807132959366,9.685909271240234,-25.160627365112305,345000,,,-6.4552693367004395,,5.970527648925781,,762.9924516432744,946.7
,69000,,,,,345000,356.72919686,3307,,559.24,,104,,
69099,69100,0.0007,0.0719689205288887,9.742827415466309,4.707552433013916,345500,356.72919686,3309,0.7585637867450714,559.24,0.6432585120201111,104,,
69199,69200,0.0007,0.07208208739757538,9.73129940032959,-1.515965223312378,346000,357.77135601000003,3312,0.8197168409824371,561.98,0.036515235900878906,104,,
69299,69300,0.0007,0.07163125276565552,9.781081199645996,-9.277957916259766,346500,357.77135601000003,3314,-1.6220958232879639,561.98,0.8509001135826111,104,,
69399,69400,0.0007,0.07150662690401077,9.797248840332031,40.910282135009766,347000,363.72771274999997,3316,-41.567317962646484,570.9,18.756755828857422,104,,
69499,69500,0.0007,0.07165199518203735,9.777644157409668,7.25564432144165,347500,363.72771274999997,3318,-13.417017936706543,570.9,1.5718191862106323,104,,
69599,69600,0.0007,0.07160387933254242,9.78342342376709,188.13157653808594,348000,356.23174660000006,3320,0.053090691566467285,559.77,1300.8382568359375,104,,
69699,69700,0.0007,0.07188448309898376,9.753381729125977,8.262944221496582,348500,356.91199502999996,3323,0.9237422198057175,561.29,0.8003050088882446,104,,
69799,69800,0.0007,0.07202301919460297,9.736896514892578,-24.286407470703125,349000,356.91199502999996,3325,-1.2708749771118164,561.29,8.336560249328613,104,,
69899,69900,0.0007,0.0717964693903923,9.7681884765625,7.193058013916016,349500,356.88876478,3327,0.29989367723464966,565.27,0.6258697509765625,105,,
69999,,0.0007,0.07157719135284424,9.791107177734375,23.707799911499023,350000,,,-1.1921963691711426,,7.1461181640625,,398.57393214755575,601.5
,70000,,,,,350000,357.63996077,3342,,566.57,,104,,
70099,70100,0.0007,0.07149343192577362,9.798446655273438,-8.150067329406738,350500,357.63996077,3344,-44.72590637207031,566.57,2.064908742904663,104,,
70199,70200,0.0007,0.07166159898042679,9.78293514251709,-38.81865310668945,351000,362.21056507000003,3347,-5.296816349029541,576.38,17.05782127380371,104,,
70299,70300,0.0007,0.07156631350517273,9.791254043579102,3.8422372341156006,351500,362.21056507000003,3349,0.1687430739402771,576.38,0.27725058794021606,104,,
70399,70400,0.0007,0.07144670188426971,9.808473587036133,7.053692817687988,352000,366.94021275,3352,0.5893089771270752,585.57,0.6396163702011108,105,,
70499,70500,0.0007,0.07107856124639511,9.851081848144531,-4.982873439788818,352500,366.94021275,3354,0.22376829385757446,585.57,1.2047418355941772,105,,
70599,70600,0.0007,0.07130108773708344,9.828018188476562,7.56475305557251,353000,371.67323598,3357,-2.471148729324341,595.21,1.016741156578064,105,,
70699,70700,0.0007,0.07137137651443481,9.815498352050781,1.3300989866256714,353500,371.67323598,3359,-1.9070794582366943,595.21,0.09627686440944672,105,,
70799,70800,0.0007,0.07143162190914154,9.812007904052734,19.1865234375,354000,375.15919104,3362,-0.9463592767715454,604.67,4.099437713623047,105,,
70899,70900,0.0007,0.07145632803440094,9.809040069580078,8.723503112792969,354500,375.15919104,3364,0.0010097622871398926,604.67,0.8409501314163208,105,,
70999,,0.0007,0.071509450674057,9.802943229675293,-11.549219131469727,355000,,,-0.1579420566558838,,1.9398754835128784,,388.28063531006336,931.2
,71000,,,,,355000,371.18829712999997,3385,,604.38,,104,,
71099,71100,0.0007,0.07152201235294342,9.801081657409668,-0.04016270861029625,355500,371.18829712999997,3388,-0.22448956966400146,604.38,0.04768906161189079,104,,
71199,71200,0.0007,0.07131309062242508,9.826663970947266,10.093199729919434,356000,368.70459904,3390,-2.828007698059082,604.38,2.0750834941864014,104,,
71299,71300,0.0007,0.07152155786752701,9.804839134216309,-38.98991775512695,356500,367.09711541999997,3392,-4.139015197753906,603.52,17.3367977142334,105,,
71399,71400,0.0007,0.07156907021999359,9.801887512207031,8.945171356201172,357000,364.31186290000005,3395,-1.4872181415557861,601.28,1.7212806940078735,105,,
71499,71500,0.0007,0.07153210043907166,9.806258201599121,14.237909317016602,357500,364.31186290000005,3397,-2.0856590270996094,601.28,2.4896411895751953,105,,
71599,71600,0.0007,0.07135161757469177,9.827091217041016,-10.191580772399902,358000,360.4770596,3399,0.3745865225791931,601.28,2.089907169342041,105,,
71699,71700,0.0007,0.07111768424510956,9.851336479187012,-4.73136043548584,358500,360.4770596,3402,-5.892847061157227,601.28,2.924779176712036,105,,
71799,71800,0.0007,0.07073501497507095,9.898538589477539,-40.690059661865234,359000,358.38095932,3404,-0.11287057399749756,601.28,20.313928604125977,105,,
71899,71900,0.0007,0.07064700126647949,9.912120819091797,-3.520407199859619,359500,358.38095932,3407,0.20156627893447876,601.28,0.27065935730934143,105,,
71999,,0.0007,0.0704236552119255,9.934640884399414,23.317977905273438,360000,,,-0.11782956123352051,,9.68107795715332,,165.3305049132352,662.2
,72000,,,,,360000,358.76760676,3424,,606.55,,105,,
72099,72100,0.0007,0.07056686282157898,9.917308807373047,-8.040205001831055,360500,358.76760676,3426,0.12123352289199829,606.55,0.725942075252533,105,,
72199,72200,0.0007,0.07039651274681091,9.93752670288086,12.897448539733887,361000,352.96967515999995,3428,0.06488603353500366,606.65,2.142423629760742,105,,
72299,72300,0.0007,0.07040522992610931,9.936149597167969,6.853175640106201,361500,352.96967515999995,3430,-0.3353055715560913,606.65,0.633067786693573,105,,
72399,72400,0.0007,0.07040084153413773,9.935916900634766,36.97743606567383,362000,345.84053245999996,3432,-0.11420953273773193,601.49,20.105676651000977,105,,
72499,72500,0.0007,0.07061290740966797,9.909198760986328,2.9424774646759033,362500,345.84053245999996,3434,0.5609316527843475,601.49,0.24294891953468323,105,,
72599,72600,0.0007,0.07044066488742828,9.930449485778809,0.5882896780967712,363000,343.61732126999993,3436,-0.9530016183853149,601.49,1.7240465879440308,105,,
72699,72700,0.0007,0.07026857137680054,9.953944206237793,42.32133102416992,363500,340.04432926000004,3439,-5.0873003005981445,595.73,21.451501846313477,105,,
72799,72800,0.0007,0.07022255659103394,9.955973625183105,8.453075408935547,364000,338.70165634000006,3441,-0.23870503902435303,593.87,1.6559094190597534,105,,
72899,72900,0.0007,0.07024294137954712,9.954973220825195,1.3134105205535889,364500,338.70165634000006,3443,0.6553293764591217,593.87,0.12965896725654602,105,,
72999,,0.0007,0.07005537301301956,9.976856231689453,10.973078727722168,365000,,,0.15087425708770752,,1.8311653137207031,,173.31032598220045,352.6
,73000,,,,,365000,336.08632796,3454,,593.87,,105,,
73099,73100,0.0007,0.06989544630050659,9.998207092285156,-12.415705680847168,365500,336.08632796,3456,-10.681169509887695,593.87,1.792596697807312,105,,
73199,73200,0.0007,0.06989395618438721,9.995651245117188,-10.049010276794434,366000,339.09040598,3459,-20.170074462890625,600.68,1.4653682708740234,105,,
73299,73300,0.0007,0.06960779428482056,10.023164749145508,21.127883911132812,366500,339.09040598,3461,-1.8876316547393799,600.68,5.599806308746338,105,,
73399,73400,0.0007,0.06923630088567734,10.062135696411133,-4.91266393661499,367000,339.99055688,3464,-0.23939132690429688,603.27,0.470994234085083,105,,
73499,73500,0.0007,0.06909513473510742,10.07862377166748,0.20790524780750275,367500,339.99055688,3466,-1.3784008026123047,603.27,0.12844966351985931,106,,
73599,73600,0.0007,0.06896038353443146,10.105071067810059,-0.9795635342597961,368000,338.71680767000004,3469,0.2949346899986267,603.27,0.7214586138725281,106,,
73699,73700,0.0007,0.06882266700267792,10.116950988769531,-8.743971824645996,368500,338.71680767000004,3471,-0.43745946884155273,603.27,0.8027724623680115,106,,
73799,73800,0.0007,0.06884230673313141,10.111894607543945,-0.050270915031433105,369000,343.1437048,3474,0.2953968644142151,612.53,0.020699864253401756,106,,
73899,73900,0.0007,0.06862471997737885,10.139184951782227,0.012691688723862171,369500,343.1437048,3476,-3.3983874320983887,612.53,0.632051408290863,106,,
73999,,0.0007,0.06847867369651794,10.156444549560547,2.7003726959228516,370000,,,-2.5373075008392334,,0.40439701080322266,,586.9616327651704,905.8
,74000,,,,,370000,342.81743393000005,3498,,613.18,,105,,
74099,74100,0.0007,0.06840568780899048,10.15640640258789,-26.583982467651367,370500,342.81743393000005,3500,-9.156848907470703,613.18,8.006887435913086,105,,
74199,74200,0.0007,0.06820806860923767,10.180614471435547,34.26909255981445,371000,339.93288492,3503,-6.917946815490723,611.48,14.627107620239258,105,,
74299,74300,0.0007,0.06836555898189545,10.162242889404297,25.05838394165039,371500,337.88335675,3506,-22.713207244873047,605.0,5.265316963195801,105,,
74399,74400,0.0007,0.06816638261079788,10.181578636169434,0.7203897833824158,372000,337.88335675,3508,-9.933234214782715,605.0,0.14106546342372894,106,,
74499,74500,0.0007,0.06819717586040497,10.176390647888184,-3.0084705352783203,372500,344.38440944999996,3510,-4.329145908355713,614.73,0.3200911283493042,106,,
74599,74600,0.0007,0.06822437047958374,10.172698020935059,-4.012632846832275,373000,344.38440944999996,3513,-0.34656834602355957,614.73,0.23234815895557404,106,,
74699,74700,0.0007,0.06830385327339172,10.16148567199707,-14.52599811553955,373500,345.15282016,3516,0.7961209267377853,614.73,1.6105831861495972,106,,
74799,74800,0.0007,0.0681973397731781,10.177664756774902,-2.2966408729553223,374000,345.15282016,3518,-1.77651047706604,614.73,0.08419718593358994,106,,
74899,74900,0.0007,0.0681128203868866,10.190250396728516,61.925899505615234,374500,351.0608030799999,3521,-53.35565185546875,623.26,33.3533935546875,106,,
74999,,0.0007,0.06812426447868347,10.187105178833008,-12.513273239135742,375000,,,-8.00263786315918,,2.5235543251037598,,574.7808336960574,822.4
,75000,,,,,375000,351.0608030799999,3546,,623.26,,105,,
75099,75100,0.0007,0.06803449988365173,10.196382522583008,-6.6607794761657715,375500,358.0838459699999,3548,0.9449233859777451,631.04,0.4305500090122223,105,,
75199,75200,0.0007,0.06796159595251083,10.204314231872559,15.753936767578125,376000,358.0838459699999,3551,-1.0029699802398682,631.04,2.637545347213745,105,,
75299,75300,0.0007,0.06786306202411652,10.212203025817871,5.195481300354004,376500,359.2559621899998,3553,0.6067314445972443,631.31,0.37811723351478577,105,,
75399,75400,0.0007,0.06794902682304382,10.2013578414917,9.937827110290527,377000,354.0401407399999,3555,-0.7222684621810913,622.81,5.038291931152344,106,,
75499,75500,0.0007,0.06806352734565735,10.188209533691406,-27.13482666015625,377500,354.0401407399999,3557,-23.3172664642334,622.81,9.887146949768066,106,,
75599,75600,0.0007,0.06792272627353668,10.202933311462402,-2.837040901184082,378000,357.86633616,3560,-0.18166708946228027,629.8,1.1678327322006226,106,,
75699,75700,0.0007,0.06776916980743408,10.221966743469238,11.464015007019043,378500,357.86633616,3562,-7.936223983764648,629.8,2.3807263374328613,106,,
75799,75800,0.0007,0.06772582978010178,10.230757713317871,21.73658561706543,379000,359.57981395,3565,-11.668798446655273,629.8,7.945619106292725,106,,
75899,75900,0.0007,0.06779742240905762,10.223255157470703,63.69964599609375,379500,359.57981395,3568,-0.17526459693908691,629.8,37.61470031738281,106,,
75999,,0.0007,0.0677872747182846,10.22248363494873,-11.896807670593262,380000,,,-3.4307165145874023,,3.68774151802063,,516.9773222258606,964.4
,76000,,,,,380000,357.62117620999993,3592,,629.8,,105,,
76099,76100,0.0007,0.06772994995117188,10.23031234741211,23.796720504760742,380500,357.62117620999993,3595,-11.7847900390625,629.8,7.434908390045166,105,,
76199,76200,0.0007,0.06773746758699417,10.228924751281738,-4.7898759841918945,381000,356.07923425,3598,0.43673181533813477,629.8,0.44948840141296387,105,,
76299,76300,0.0007,0.06774848699569702,10.221475601196289,2.5101890563964844,381500,356.07923425,3600,0.21698635816574097,629.8,0.07238050550222397,105,,
76399,76400,0.0007,0.06750927865505219,10.250792503356934,-2.501408576965332,382000,351.74013722999996,3603,-2.256687879562378,629.8,0.13937059044837952,106,,
76499,76500,0.0007,0.06710562109947205,10.29861068725586,-11.653006553649902,382500,351.74013722999996,3605,-0.5721656084060669,629.8,2.241960287094116,106,,
76599,76600,0.0007,0.06707227230072021,10.302351951599121,-0.25078850984573364,383000,348.22936955000006,3608,0.19530266523361206,629.8,0.1969689577817917,106,,
76699,76700,0.0007,0.06708019971847534,10.29307746887207,-5.8366618156433105,383500,348.22936955000006,3610,0.5599454939365387,629.8,0.42333489656448364,106,,
76799,76800,0.0007,0.06716078519821167,10.290355682373047,-1.421939492225647,384000,345.01905209999995,3612,0.6419342458248138,629.8,0.04174531623721123,106,,
76899,76900,0.0007,0.06704680621623993,10.305778503417969,12.498534202575684,384500,345.01905209999995,3615,-65.81079864501953,629.8,1.7229126691818237,106,,
76999,,0.0007,0.06675440073013306,10.337770462036133,-4.3812079429626465,385000,,,-0.8044319152832031,,0.21267414093017578,,734.4110640924016,1000.0
,77000,,,,,385000,342.55097084999994,3642,,629.8,,105,,
77099,77100,0.0007,0.06659462302923203,10.363666534423828,-3.726694107055664,385500,342.55097084999994,3645,-0.3623237609863281,629.8,0.2580535411834717,105,,
77199,77200,0.0007,0.06634525954723358,10.391277313232422,-3.221330404281616,386000,342.01991784,3647,-0.19854450225830078,629.8,0.7258684039115906,105,,
77299,77300,0.0007,0.06614437699317932,10.416261672973633,-25.38117027282715,386500,342.01991784,3650,-2.1897008419036865,629.8,11.115828514099121,105,,
77399,77400,0.0007,0.06576462090015411,10.46521282196045,13.355406761169434,387000,340.81774160000003,3653,0.9205381795763969,629.8,2.0522823333740234,105,,
77499,77500,0.0007,0.06600495427846909,10.435260772705078,-11.70449447631836,387500,340.81774160000003,3656,0.33371734619140625,629.8,1.1862192153930664,105,,
77599,77600,0.0007,0.06585825979709625,10.456496238708496,20.045047760009766,388000,343.58132852,3659,-0.44478297233581543,635.18,3.9357705116271973,106,,
77699,77700,0.0007,0.06578084826469421,10.46808910369873,5.034243583679199,388500,343.58132852,3662,-0.7321828603744507,635.18,0.2893638610839844,106,,
77799,77800,0.0007,0.06548485159873962,10.501975059509277,8.646376609802246,389000,347.48537767,3665,-3.4916577339172363,642.98,0.8116740584373474,106,,
77899,77900,0.0007,0.06568403542041779,10.479092597961426,17.209802627563477,389500,347.48537767,3667,-1.9860196113586426,642.98,3.4497928619384766,106,,
77999,,0.0007,0.06576360762119293,10.475114822387695,-18.012897491455078,390000,,,-0.531501293182373,,6.698024272918701,,384.5360642783286,628.8
,78000,,,,,390000,335.54768613,3682,,630.23,,105,,
78099,78100,0.0007,0.0656437948346138,10.481576919555664,-6.410201549530029,390500,335.54768613,3685,-0.5952855348587036,630.23,0.5440250635147095,105,,
78199,78200,0.0007,0.06576148420572281,10.469524383544922,-4.577785968780518,391000,339.49679764,3688,-1.8411850929260254,639.27,0.2824869155883789,105,,
78299,78300,0.0007,0.065913125872612,10.452877044677734,-35.23664093017578,391500,339.49679764,3691,-0.29327642917633057,639.27,13.141471862792969,106,,
78399,78400,0.0007,0.06601469218730927,10.440040588378906,-9.371662139892578,392000,339.53747267,3693,-2.470771551132202,640.51,1.2767175436019897,106,,
78499,78500,0.0007,0.0663168653845787,10.403738975524902,44.93527603149414,392500,339.53747267,3696,-4.596586227416992,640.51,24.9149169921875,106,,
78599,78600,0.0007,0.06618575751781464,10.4200439453125,-40.00300216674805,393000,348.39503592999995,3698,-4.462929725646973,640.04,20.973302841186523,106,,
78699,78700,0.0007,0.06626889854669571,10.403456687927246,2.010068893432617,393500,344.2459985699999,3701,-0.09704720973968506,635.4,0.14835630357265472,106,,
78799,78800,0.0007,0.06653133034706116,10.38101863861084,-5.962007999420166,394000,344.2459985699999,3703,-4.56043004989624,635.4,1.879266381263733,106,,
78899,78900,0.0007,0.06660652160644531,10.368407249450684,10.518301010131836,394500,346.4099178999999,3705,-3.398643970489502,641.42,1.9761600494384766,106,,
78999,,0.0007,0.06615184992551804,10.415225982666016,2.696301221847534,395000,,,-0.20895648002624512,,0.7040721774101257,,361.01189601330555,566.7
,79000,,,,,395000,346.4099178999999,3721,,641.42,,106,,
79099,79100,0.0007,0.06618892401456833,10.411502838134766,-24.04529571533203,395500,349.2123666100001,3723,-62.202545166015625,648.46,5.55670166015625,106,,
79199,79200,0.0007,0.06602314114570618,10.429854393005371,8.639328002929688,396000,342.9115291200001,3726,0.33977872133255005,642.59,1.6509522199630737,106,,
79299,79300,0.0007,0.06620103865861893,10.40714168548584,6.799420356750488,396500,342.9115291200001,3728,-17.008081436157227,642.59,1.7021591663360596,106,,
79399,79400,0.0007,0.06623523682355881,10.407085418701172,6.021524906158447,397000,338.94777322000004,3731,-0.8628958463668823,642.59,0.5551783442497253,106,,
79499,79500,0.0007,0.06623619049787521,10.406145095825195,11.4081449508667,397500,338.94777322000004,3734,0.024564027786254883,642.59,2.895677328109741,106,,
79599,79600,0.0007,0.06623995304107666,10.40786361694336,273.2007141113281,398000,329.51974746,3736,0.2734529972076416,639.38,931.8790283203125,106,,
79699,79700,0.0007,0.06653096526861191,10.374167442321777,8.826559066772461,398500,329.1983786100001,3738,0.275954008102417,639.26,0.7346757054328918,106,,
79799,79800,0.0007,0.06641232967376709,10.384716987609863,-9.792379379272461,399000,329.1983786100001,3741,-0.05995786190032959,639.26,1.5037020444869995,106,,
79899,79900,0.0007,0.06640391051769257,10.385104179382324,-0.3625999391078949,399500,298.27707254000006,3743,0.6385856568813324,600.89,0.5225600600242615,106,,
79999,,0.0007,0.06658231467008591,10.35784912109375,7.51006555557251,400000,,,-2.135531187057495,,1.0107123851776123,,-9.740812030536471,236.4
,80000,,,,,400000,281.54961545,3751,,570.95,,106,,
80099,80100,0.0007,0.06674225628376007,10.334749221801758,-16.670225143432617,400500,281.54961545,3754,0.4882920980453491,570.95,3.1892242431640625,106,,
80199,80200,0.0007,0.06656074523925781,10.358412742614746,29.327722549438477,401000,276.68692832,3756,-4.759624004364014,570.95,11.986939430236816,106,,
80299,80300,0.0007,0.06683415174484253,10.326922416687012,-14.00139045715332,401500,256.16637155999996,3759,-0.8222701549530029,544.85,2.892214298248291,106,,
80399,80400,0.0007,0.06695947051048279,10.310724258422852,6.089741230010986,402000,256.16637155999996,3762,-0.1735076904296875,544.85,0.7669393420219421,106,,
80499,80500,0.0007,0.06675209850072861,10.331155776977539,4.940764904022217,402500,250.38734213999996,3764,0.2517063021659851,543.87,0.6033257842063904,106,,
80599,80600,0.0007,0.06636328995227814,10.383467674255371,-16.18343162536621,403000,250.38734213999996,3767,-1.8991954326629639,543.87,4.754775047302246,106,,
80699,80700,0.0007,0.06616458296775818,10.40527629852295,22.5894832611084,403500,251.74004637,3769,0.2555208206176758,553.23,5.068517208099365,107,,
80799,80800,0.0007,0.06603503972291946,10.417369842529297,10.042915344238281,404000,251.74004637,3772,-0.27669668197631836,553.23,2.0478811264038086,107,,
80899,80900,0.0007,0.06631863117218018,10.380731582641602,-47.718074798583984,404500,251.05421674,3775,0.6753905415534973,560.9,18.847742080688477,107,,
80999,,0.0007,0.0659862756729126,10.422687530517578,-15.66794490814209,405000,,,-5.27918004989624,,2.9640183448791504,,168.3461983520915,1000.0
,81000,,,,,405000,253.10867313,3799,,565.85,,106,,
81099,81100,0.0007,0.06579916179180145,10.442888259887695,-41.88338851928711,405500,253.10867313,3801,-4.2781877517700195,565.85,18.83143424987793,106,,
81199,81200,0.0007,0.06575974822044373,10.445906639099121,-24.455944061279297,406000,251.21767039,3804,-7.3044328689575195,565.85,5.535399436950684,106,,
81299,81300,0.0007,0.06574845314025879,10.450613975524902,4.28328275680542,406500,251.21767039,3806,-0.7598674297332764,565.85,0.5834998488426208,106,,
81399,81400,0.0007,0.06573747098445892,10.449048042297363,48.01287078857422,407000,253.27214671,3809,-2.6067473888397217,575.34,32.3485107421875,106,,
81499,81500,0.0007,0.06592914462089539,10.422642707824707,-8.856358528137207,407500,253.43876959999994,3811,-6.684841156005859,577.52,1.2649859189987183,106,,
81599,81600,0.0007,0.0656876415014267,10.453235626220703,-5.810483455657959,408000,253.43876959999994,3814,-2.4616007804870605,577.52,0.40447765588760376,106,,
81699,81700,0.0007,0.06547679007053375,10.475093841552734,-30.574670791625977,408500,254.31935463999997,3816,-4.280984401702881,584.96,9.04577922821045,107,,
81799,81800,0.0007,0.06550852209329605,10.47054672241211,-1.421817660331726,409000,254.31935463999997,3818,-4.365768909454346,584.96,0.4662988781929016,107,,
81899,81900,0.0007,0.06556503474712372,10.467490196228027,-7.314924716949463,409500,252.23678781999996,3820,-5.48468017578125,584.96,1.4628740549087524,107,,
81999,,0.0007,0.06541061401367188,10.482776641845703,-11.777403831481934,410000,,,-6.5151047706604,,1.4628058671951294,,342.3129607512492,932.6
,82000,,,,,410000,252.23678781999996,3844,,584.96,,106,,
82099,82100,0.0007,0.06540626287460327,10.485771179199219,-4.837584495544434,410500,249.62037133,3847,0.5651467442512512,584.96,0.6883577704429626,106,,
82199,82200,0.0007,0.0651620626449585,10.507129669189453,-5.949465751647949,411000,249.62037133,3850,-1.670372486114502,584.96,0.26317888498306274,106,,
82299,82300,0.0007,0.06520873308181763,10.505505561828613,-0.4520587921142578,411500,247.03271143999999,3852,-8.216103553771973,584.96,3.13816237449646,106,,
82399,82400,0.0007,0.06517478823661804,10.514467239379883,-0.4368089735507965,412000,247.03271143999999,3855,-0.8398864269256592,584.96,0.5374220013618469,106,,
82499,82500,0.0007,0.06504970788955688,10.522589683532715,-5.632993221282959,412500,246.88458478,3857,-31.754619598388672,584.96,0.9770544171333313,106,,
82599,82600,0.0007,0.06524156779050827,10.49871826171875,-16.5516414642334,413000,246.88458478,3859,-1.1558356285095215,584.96,2.4216086864471436,107,,
82699,82700,0.0007,0.0652882307767868,10.490523338317871,-17.309343338012695,413500,246.57622705000003,3861,0.5100023150444031,584.96,2.430554151535034,107,,
82799,82800,0.0007,0.06518808007240295,10.50408935546875,-11.865954399108887,414000,246.57622705000003,3864,-1.7348670959472656,584.96,1.6456559896469116,107,,
82899,82900,0.0007,0.06476974487304688,10.557680130004883,-4.272076606750488,414500,250.25204097000002,3867,-1.595383644104004,594.75,0.2713492810726166,107,,
82999,,0.0007,0.0646093487739563,10.57762336730957,5.257375240325928,415000,,,-4.911655426025391,,0.49251165986061096,,432.30613661004463,884.1
,83000,,,,,415000,250.25204097000002,3891,,594.75,,106,,
83099,83100,0.0007,0.0645855963230133,10.580843925476074,8.395760536193848,415500,250.62846860999997,3894,-5.130373477935791,594.75,0.6441511511802673,106,,
83199,83200,0.0007,0.06434750556945801,10.610443115234375,-9.2842378616333,416000,250.62846860999997,3897,-1.3975768089294434,594.75,1.1239595413208008,106,,
83299,83300,0.0007,0.06402997672557831,10.64688491821289,-34.949462890625,416500,254.16196721,3900,-34.37372589111328,600.51,13.410449028015137,106,,
83399,83400,0.0007,0.06395925581455231,10.653614044189453,-3.1950273513793945,417000,254.16196721,3903,0.13280659914016724,600.51,0.155520498752594,106,,
83499,83500,0.0007,0.06391613185405731,10.663139343261719,10.491643905639648,417500,256.34466484999996,3906,-0.5854926109313965,602.75,1.1858774423599243,106,,
83599,83600,0.0007,0.063620924949646,10.69444465637207,0.671087384223938,418000,256.34466484999996,3908,-0.6340991258621216,602.75,0.0664757639169693,106,,
