train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/fps,train/n_updates,time/total_timesteps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-3.071400664413348,754.5,11,0.001,4,-1254.63564075,266,2000,3018,0.07118037682399153,,
7.136891706466675,,,0.001,,,,4000,5000,0.181096175596118,-3004.5550812959673,1000.0
18.214493614196776,877.25,40,0.001,8,-2121.1549940000004,172,6000,7018,0.3260366208553314,,
32.37231091690064,,,0.001,,,,9000,10000,0.3082148782759905,-3002.81509257555,1000.0
38.482079124450685,918.1666666666666,71,0.001,12,-2415.2824645000005,154,10000,11018,0.3831415717303753,,
47.22768430328369,,,0.001,,,,14000,15000,0.48473943588137625,-3002.942916226387,1000.0
,938.625,104,,16,-2562.425368875,144,,15018,,,
49.99206629180908,950.9,127,0.001,20,-2648.04691925,149,18000,19018,0.4453495152592659,,
53.93003874206543,,,0.001,,,,19000,20000,0.45580093007534744,-2988.913959603012,1000.0
58.45769060516358,959.0833333333334,161,0.001,24,-2707.0831697500003,142,22000,23018,0.5296011918261647,,
60.51690418243408,,,0.001,,,,24000,25000,0.5241760146021843,-3008.2339656829836,1000.0
69.31036212158203,964.9285714285714,195,0.001,28,-2745.810685678571,138,26000,27018,1.1631033502668142,,
81.23269764709472,,,0.001,,,,29000,30000,0.6996511611491442,-2379.255494821072,801.7
81.36831044006348,969.3125,225,0.001,32,-2776.36763996875,137,30000,31018,1.041670282572508,,
80.26557589721679,945.3611111111111,247,0.001,36,-2719.209523111111,137,34000,34033,1.0499117408692837,,
81.0483899797712,,,0.001,,,,34015,35000,0.8751339316368103,-2709.599089515209,901.3
85.91286034054227,929.425,268,0.001,40,-2681.929746325,138,36159,37177,5.179207228538063,,
78.81206437683106,874.25,280,0.001,44,-2527.3727189545457,137,38334,38467,2.6257885344028473,,
78.2172573852539,,,0.001,,,,39645,40000,3.481592108488083,-2661.0681928277018,1000.0
81.17612716674805,867.9791666666666,303,0.001,48,-2501.7242970624998,137,40645,41663,3.264133442014456,,
66.77718732452392,859.1923076923077,325,0.001,52,-2456.792538653846,137,44645,44678,2.388438024699688,,
65.41859750186696,799.2142857142857,325,0.001,56,-2284.7925580714286,137,44726,44756,6.742717013639562,,
65.06785519917806,747.05,326,0.001,60,-2134.9169665833333,137,44789,44823,5.742345422506332,,
