train/critic_loss,rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
2.0537495613098145,76.5,0.9406370520591736,-12.25098991394043,-33.780865000000006,306,-0.8168562054634094,115,4,2,0.0003,205,,
1.035914659500122,181.375,0.6690678000450134,-25.759868621826172,-86.24145475,1451,-5.219055652618408,88,8,16,0.0003,1350,,
2.766550302505493,160.08333333333334,0.58321613073349,-28.990249633789062,-72.87659966666666,1921,-6.841814041137695,87,12,21,0.0003,1820,,
3.3924403190612793,201.6875,0.3996378183364868,-36.117431640625,-105.8273416875,3227,-10.907612800598145,86,16,37,0.0003,3126,,
3.002169132232666,217.65,0.29031702876091003,-35.66861343383789,-123.00720715,4353,-13.445334434509277,85,20,51,0.0003,4252,,
4.293212890625,,0.24237504601478577,-37.17725372314453,,5000,-14.398822784423828,,,,0.0003,4899,678.4,-219.55075293160843
3.384547233581543,230.91666666666666,0.20835019648075104,-33.98514175415039,-135.65682833333332,5542,-15.25455093383789,72,24,76,0.0003,5441,,
5.286966800689697,235.17857142857142,0.1551244705915451,-31.68019676208496,-142.07995075000002,6585,-17.589691162109375,73,28,89,0.0003,6484,,
2.5143189430236816,272.65625,0.08550737053155899,-25.154541015625,-161.80116634375,8725,-20.131174087524414,76,32,114,0.0003,8624,,
2.5583982467651367,275.3888888888889,0.06187540292739868,-21.013994216918945,-160.8833551111111,9914,-18.65403175354004,76,36,129,0.0003,9813,,
2.012110471725464,,0.06048348918557167,-20.69464683532715,,10000,-19.516422271728516,,,,0.0003,9899,227.5,-54.7490271055256
2.069105386734009,258.5,0.055237382650375366,-19.39916229248047,-150.64235764999998,10340,-20.45327377319336,75,40,137,0.0003,10239,,
4.9893341064453125,242.6590909090909,0.050510384142398834,-19.65620231628418,-140.48793506818177,10677,-19.794384002685547,75,44,141,0.0003,10576,,
1.877884864807129,247.79166666666666,0.03684563934803009,-15.574146270751953,-138.19238658333333,11894,-17.46240234375,76,48,156,0.0003,11793,,
2.3942062854766846,239.8846153846154,0.03182024508714676,-13.78685188293457,-132.01326828846155,12474,-16.15427589416504,76,52,162,0.0003,12373,,
2.3122611045837402,252.125,0.021434644237160683,-11.52835464477539,-129.58028185714286,14119,-11.808518409729004,77,56,182,0.0003,14018,,
1.7916761636734009,248.51666666666668,0.018106890842318535,-10.674539566040039,-120.46232373333333,14911,-8.859798431396484,77,60,192,0.0003,14810,,
2.616790533065796,,0.017783863469958305,-10.343147277832031,,15000,-9.21839714050293,,,,0.0003,14899,539.5,14.414106853642442
1.4664676189422607,253.75,0.014247579500079155,-8.856962203979492,-114.98618165624998,16240,-5.744987487792969,75,64,214,0.0003,16139,,
1.7081642150878906,260.9117647058824,0.011820870451629162,-7.929856300354004,-109.38714148529411,17742,-0.517722487449646,76,68,233,0.0003,17641,,
2.2549514770507812,264.47222222222223,0.01124613918364048,-6.995929718017578,-103.5450877361111,19042,-0.7915564775466919,76,72,249,0.0003,18941,,
1.6911497116088867,,0.011390707455575466,-7.071763038635254,,20000,0.3807452917098999,,,,0.0003,19899,795.2,85.03797614190553
1.6588228940963745,285.3421052631579,0.01181600708514452,-6.217618942260742,-94.44019617105262,21686,0.1739598512649536,73,76,293,0.0003,21585,,
2.174365520477295,287.6625,0.012061048299074173,-6.197093963623047,-88.75056453749998,23013,1.5464478731155396,74,80,308,0.0003,22912,,
1.7396926879882812,279.25,0.01198810338973999,-6.290318489074707,-83.73082328571428,23457,-0.7414710521697998,74,84,313,0.0003,23356,,
1.8387930393218994,279.64772727272725,0.01192289125174284,-6.514595985412598,-80.323056125,24609,0.7477661371231079,75,88,326,0.0003,24508,,
1.6685576438903809,,0.012174490839242935,-6.5792999267578125,,25000,-0.5466244220733643,,,,0.0003,24899,585.3,187.76445346387845
1.94838547706604,304.0869565217391,0.012296820059418678,-6.7561540603637695,-66.47766996739131,27976,-0.015182815492153168,74,92,374,0.0003,27875,,
1.597617745399475,,0.012688899412751198,-7.08602237701416,,30000,-0.12837722897529602,,,,0.0003,29899,927.1,389.53260387727204
1.668178677558899,318.8333333333333,0.01268855482339859,-8.024101257324219,-53.504201510416664,30608,-0.2964971661567688,72,96,420,0.0003,30507,,
1.614020824432373,332.75,0.012723665684461594,-9.0335054397583,-44.36688625,33275,-1.9719481468200684,73,100,451,0.0003,33174,,
2.0674455165863037,,0.013057990930974483,-9.862395286560059,,35000,-0.03266584873199463,,,,0.0003,34899,803.6,423.7013275411722
1.3696069717407227,365.4,0.013066268526017666,-11.291868209838867,-24.46279572,36846,0.7285093665122986,72,104,506,0.0003,36745,,
1.6209251880645752,382.66,0.013469971716403961,-12.897134780883789,-3.3791708699999976,39717,-0.8872237801551819,73,108,541,0.0003,39616,,
2.624721050262451,,0.01333466824144125,-13.717053413391113,,40000,-0.31239640712738037,,,,0.0003,39899,586.1,292.456262135537
3.524407386779785,410.18,0.01387134287506342,-15.204495429992676,12.23043269,42939,0.5869596004486084,73,112,587,0.0003,42838,,
1.820647120475769,411.87,0.013821071945130825,-16.906509399414062,28.669774809999993,44414,-1.3832817077636719,73,116,606,0.0003,44313,,
2.175614595413208,,0.01404827181249857,-17.117462158203125,,45000,-1.2379426956176758,,,,0.0003,44899,707.6,391.18150826497475
1.777393102645874,430.78,0.01404186338186264,-18.386062622070312,51.29622004000001,47431,-0.16013957560062408,72,120,652,0.0003,47330,,
1.8668147325515747,442.07,0.013936024159193039,-19.98670196533203,71.8950245,49749,0.5313768982887268,73,124,680,0.0003,49648,,
1.5986285209655762,,0.014108743518590927,-20.529769897460938,,50000,-1.3773014545440674,,,,0.0003,49899,716.5,435.8014493382128
1.7635358572006226,443.97,0.013928795233368874,-21.145719528198242,85.35050796,50982,-0.3765162527561188,72,128,706,0.0003,50881,,
2.9397900104522705,449.58,0.01402430422604084,-22.07448959350586,107.49325390999998,53683,0.39200595021247864,72,132,738,0.0003,53582,,
1.989417314529419,,0.014152337796986103,-22.89752197265625,,55000,-0.7635301947593689,,,,0.0003,54899,755.3,458.8923038116416
2.0354671478271484,477.69,0.014155739918351173,-23.98577880859375,136.01868605,57683,-0.531348466873169,72,136,796,0.0003,57582,,
2.1547789573669434,,0.014425489120185375,-25.68557357788086,,60000,-0.015632688999176025,,,,0.0003,59899,670.8,392.23891674413534
2.114682674407959,513.43,0.0142958490177989,-25.42194366455078,158.7853497,61683,-0.5673601627349854,72,140,853,0.0003,61582,,
2.0654497146606445,540.31,0.014385627582669258,-27.53561782836914,176.94838086999997,64708,0.30304551124572754,72,144,889,0.0003,64607,,
1.3867391347885132,,0.014471961185336113,-27.186656951904297,,65000,-0.032290324568748474,,,,0.0003,64899,666.5,434.004907940641
2.2372257709503174,543.39,0.01429098378866911,-28.135587692260742,191.37179465999998,66233,0.9326958656311035,72,148,917,0.0003,66132,,
2.139955997467041,558.06,0.014341813512146473,-29.54348373413086,205.43346373999998,68280,0.6881049871444702,72,152,941,0.0003,68179,,
2.2691948413848877,,0.014082523994147778,-29.967607498168945,,70000,1.6772608757019043,,,,0.0003,69899,684.8,487.92609882994054
1.7699533700942993,572.93,0.014060340821743011,-31.27478790283203,228.48110648999995,71412,-0.23994441330432892,72,156,991,0.0003,71311,,
2.384427309036255,586.44,0.014163011685013771,-32.012264251708984,242.10838959,73555,-0.1771138310432434,72,160,1020,0.0003,73454,,
2.6628379821777344,,0.014212586916983128,-32.73174285888672,,75000,1.451633334159851,,,,0.0003,74899,528.0,405.0866247585276
2.15824031829834,597.97,0.01374143362045288,-32.940189361572266,260.96346015,76037,-0.050717733800411224,71,164,1062,0.0003,75936,,
2.107461929321289,613.78,0.013872255571186543,-33.439064025878906,280.72159257999994,79120,1.5276786088943481,71,168,1101,0.0003,79019,,
2.2835779190063477,,0.0138919148594141,-34.03330993652344,,80000,0.38760003447532654,,,,0.0003,79899,389.4,283.9799663912203
2.4856696128845215,622.3,0.013885200954973698,-34.67115783691406,296.12580354,81272,0.6502118110656738,71,172,1134,0.0003,81171,,
2.0328662395477295,621.29,0.013694552704691887,-35.71448516845703,313.50604025000007,83815,-1.0681723356246948,71,176,1165,0.0003,83714,,
2.1098475456237793,,0.013622039929032326,-36.15894317626953,,85000,-0.6255159378051758,,,,0.0003,84899,483.1,410.4984298517578
2.2192838191986084,634.46,0.013689211569726467,-37.05113220214844,330.24366917,86459,0.5918630361557007,71,180,1206,0.0003,86358,,
2.1961028575897217,641.68,0.013619013130664825,-37.11396408081055,340.1865358400001,87625,0.26046064496040344,71,184,1221,0.0003,87524,,
2.313098430633545,,0.013528198935091496,-38.53191375732422,,90000,1.0190801620483398,,,,0.0003,89899,648.4,524.1976361605251
2.2940526008605957,661.89,0.013669069856405258,-39.28739929199219,363.01948866999993,90798,-0.11960861086845398,71,188,1275,0.0003,90697,,
2.3139305114746094,662.55,0.013360731303691864,-40.04203414916992,379.87194099,94231,0.6927635073661804,71,192,1320,0.0003,94130,,
2.2017064094543457,,0.013728702440857887,-38.88141632080078,,95000,-1.3488636016845703,,,,0.0003,94899,505.2,433.10357056015636
2.2208991050720215,676.23,0.013560406863689423,-41.33710861206055,398.75862494,98231,-0.8699694275856018,71,196,1381,0.0003,98130,,
2.328603982925415,,0.013543734326958656,-43.954383850097656,,100000,0.5606181025505066,,,,0.0003,99899,328.8,301.0149180290755
2.2716124057769775,679.94,0.013595453463494778,-43.52227020263672,412.10126650999996,101269,0.6897802948951721,70,200,1426,0.0003,101168,,
2.2213521003723145,658.2,0.01355005893856287,-43.30043029785156,403.81816452000004,102666,0.26502567529678345,71,204,1444,0.0003,102565,,
2.04611873626709,644.42,0.013473003171384335,-45.589759826660156,400.86042303,104159,0.8666465282440186,71,208,1463,0.0003,104058,,
1.9433022737503052,617.96,0.013298043049871922,-45.231910705566406,393.21409674999995,104735,-0.10221508145332336,71,212,1470,0.0003,104634,,
1.5259113311767578,,0.013237617909908295,-45.120140075683594,,105000,-1.5627589225769043,,,,0.0003,104899,482.5,422.83692472033437
1.8119779825210571,632.14,0.013243432156741619,-45.401123046875,410.35326138999994,107628,0.46047285199165344,70,216,1516,0.0003,107527,,
1.9613440036773682,617.3,0.013007398694753647,-46.05827331542969,409.39084136,109161,-0.27642637491226196,71,220,1536,0.0003,109060,,
2.8228490352630615,,0.013220150955021381,-45.51737976074219,,110000,-0.6471463441848755,,,,0.0003,109899,551.5,561.5445433334098
2.886383056640625,618.18,0.013127612881362438,-47.66996765136719,414.20302216,111567,0.06099730730056763,70,224,1577,0.0003,111466,,
1.8454172611236572,630.09,0.012629140168428421,-48.80548095703125,425.6664141999999,113991,-0.2324061095714569,70,228,1608,0.0003,113890,,
3.13977313041687,608.0,0.013140508905053139,-47.724937438964844,421.08098458999996,114483,-0.013961851596832275,70,232,1614,0.0003,114382,,
2.3270702362060547,,0.012856543995440006,-47.97203826904297,,115000,-0.14045806229114532,,,,0.0003,114899,612.7,592.3355913863343
2.56076717376709,593.8,0.013061079196631908,-48.80235290527344,420.50807028,117063,0.5057345628738403,70,236,1658,0.0003,116962,,
3.0281214714050293,580.16,0.012918753549456596,-49.50634002685547,420.70150885000004,119699,0.21902425587177277,70,240,1690,0.0003,119598,,
2.872589111328125,,0.013212908990681171,-50.0538330078125,,120000,-1.1944024562835693,,,,0.0003,119899,660.4,594.0470425584238
2.3614697456359863,581.57,0.012880549766123295,-51.618263244628906,433.41849536999996,122865,1.2935341596603394,70,244,1741,0.0003,122764,,
2.385359764099121,584.24,0.013001215644180775,-51.6528434753418,440.11425633,124657,1.5412700176239014,70,248,1764,0.0003,124556,,
2.148711681365967,,0.01295839250087738,-50.984344482421875,,125000,0.7380865812301636,,,,0.0003,124899,457.1,353.7983647619867
2.304983615875244,589.29,0.01274032425135374,-53.076454162597656,453.25552946000005,127209,0.2967698574066162,70,252,1804,0.0003,127108,,
1.8049087524414062,579.9,0.01312465313822031,-51.717864990234375,450.8709276199999,129402,-0.6626908779144287,70,256,1831,0.0003,129301,,
2.1511502265930176,,0.012757332995533943,-53.060935974121094,,130000,0.7674486637115479,,,,0.0003,129899,577.5,647.121147463494
2.149251937866211,579.26,0.012787510640919209,-53.59773254394531,457.45318037,131481,-0.38721880316734314,70,260,1867,0.0003,131380,,
2.7502148151397705,571.3,0.012905891053378582,-54.364593505859375,455.69880885,133167,0.6716611385345459,70,264,1888,0.0003,133066,,
2.934295892715454,544.31,0.012879486195743084,-55.6292724609375,441.37966026000004,133551,0.7872592210769653,70,268,1893,0.0003,133450,,
2.5194156169891357,,0.01308470405638218,-54.46484375,,135000,0.21130600571632385,,,,0.0003,134899,731.8,678.4725434079301
2.111975908279419,546.25,0.012714634649455547,-55.3427734375,448.18979557000006,135897,0.19395549595355988,70,272,1933,0.0003,135796,,
3.037432909011841,560.82,0.012952832505106926,-57.645198822021484,465.81911964000005,139897,-0.572611927986145,70,276,1984,0.0003,139796,,
3.3937721252441406,,0.012841441668570042,-55.30231475830078,,140000,0.22142566740512848,,,,0.0003,139899,677.6,681.1274282753839
2.771202564239502,556.57,0.01292168628424406,-58.33710861206055,466.55316668000006,142116,0.0022493451833724976,70,280,2023,0.0003,142015,,
2.0843634605407715,,0.013071652501821518,-58.88093566894531,,145000,-0.24117597937583923,,,,0.0003,144899,463.0,563.856143016427
2.6823179721832275,584.91,0.012707088142633438,-58.86676025390625,491.93775658,146116,1.2139251232147217,70,284,2081,0.0003,146015,,
3.0675840377807617,575.69,0.013070467859506607,-58.48533630371094,487.74047701,148367,0.19026519358158112,70,288,2110,0.0003,148266,,
3.164250373840332,,0.012945367954671383,-61.69147491455078,,150000,0.4750429093837738,,,,0.0003,149899,553.0,550.5783992631128
2.7597477436065674,575.36,0.013014266267418861,-61.65484619140625,506.58802699000006,151767,1.2104324102401733,70,292,2163,0.0003,151666,,
2.7815611362457275,555.45,0.012843303382396698,-61.98846435546875,498.9970622800001,153776,0.6792311072349548,70,296,2190,0.0003,153675,,
2.6490612030029297,,0.01302273292094469,-60.75334930419922,,155000,-0.776589572429657,,,,0.0003,154899,556.6,573.9310308981687
3.8034462928771973,549.03,0.013348511420190334,-62.24155807495117,501.26491526000007,156172,0.7535836696624756,70,300,2229,0.0003,156071,,
2.023928165435791,548.74,0.013455584645271301,-62.588478088378906,504.3539333800001,157540,1.0495405197143555,70,304,2245,0.0003,157439,,
2.9237799644470215,548.41,0.013359342701733112,-62.923057556152344,513.94911565,159000,-0.6773335933685303,70,308,2263,0.0003,158899,,
3.3415188789367676,550.52,0.013218089938163757,-62.43793487548828,520.85030826,159787,-1.6194679737091064,70,312,2272,0.0003,159686,,
25.98357582092285,,0.013132590800523758,-64.12568664550781,,160000,0.3039015531539917,,,,0.0003,159899,714.1,567.2148103763204
4.735451698303223,537.15,0.013133643195033073,-63.72864532470703,510.68494402,161343,0.03164847940206528,70,316,2304,0.0003,161242,,
2.985964059829712,,0.01308333221822977,-62.90098190307617,,165000,-0.6662556529045105,,,,0.0003,164899,574.9,684.050789191501
3.1884264945983887,560.59,0.013052050955593586,-63.425758361816406,534.87722564,165220,-0.3504180610179901,69,320,2362,0.0003,165119,,
3.5286903381347656,549.63,0.012832621112465858,-62.700923919677734,530.25232556,166530,-1.2599284648895264,69,324,2379,0.0003,166429,,
