train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/fps,train/n_updates,time/total_timesteps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
22.498702381134034,349.72,875,0.001,216,49.63010892000001,114,100019,100344,2.10066973811388,,
21.540156368255616,349.42,885,0.001,220,60.39213239000001,114,101334,101411,2.008122087597847,,
20.070896597469556,358.78,900,0.001,224,77.06896636,115,103387,104446,1.8110525403703963,,
19.15073734521866,,,0.001,,,,104450,105000,1.9070515064966111,351.59253407255744,643.2
18.437296186174667,368.18,922,0.001,228,90.03732671,115,105479,106538,1.643628765796793,,
16.682871641159057,365.04,943,0.001,232,98.87777460000001,115,108524,108601,1.595491158902645,,
16.134713779796254,371.14,945,0.001,236,106.38800226,116,108691,109750,1.5164660919796338,,
15.420853614807129,,,0.001,,,,109860,110000,1.5147558485352717,281.102830545418,464.9
15.082873723983765,372.02,964,0.001,240,113.41522776999999,115,110860,110993,1.5031266806721688,,
13.614672220230103,380.86,979,0.001,244,131.59158189,116,112984,114043,1.4341266300678253,,
12.956766849517821,,,0.001,,,,113984,115000,1.395263564556837,329.9037503682892,528.3
10.738233018875123,395.06,1014,0.001,248,155.89233883,116,116984,118043,1.2744935707449914,,
9.299335302352905,,,0.001,,,,118984,120000,1.2669553216695786,625.3024789318704,912.6
7.769962551116944,429.44,1052,0.001,252,183.81806253,115,120984,122043,1.1771400169730186,,
5.541557008743286,,,0.001,,,,123984,125000,1.1156887045502664,629.4284376737749,1000.0
4.878474171638489,466.55,1091,0.001,256,212.35873092000003,115,124984,126043,1.103620928555727,,
1.9317664912939072,487.04,1119,0.001,260,233.2410266,115,128984,129373,1.141808252096176,,
1.4557107351043008,,,0.001,,,,129314,130000,1.1483298847169587,720.9688902865164,960.1
-0.42924820782919415,506.49,1152,0.001,264,273.95446474999994,115,132314,133373,1.1691700351536274,,
-2.5052790301186696,,,0.001,,,,134398,135000,1.1802914234308095,680.8548647092423,1000.0
,506.43,1180,,268,285.64814515999996,114,,135457,,,
-4.859042647361755,534.17,1209,0.001,272,309.23742569,115,138398,139457,1.271514218658209,,
-5.86143399647304,,,0.001,,,,139468,140000,1.362190136739186,830.2431517217658,1000.0
-6.842663421630859,552.14,1243,0.001,276,326.10775047,114,141468,142527,1.3216555458903312,,
-8.719611863136292,,,0.001,,,,144468,145000,1.3354553108215332,777.7217611156636,1000.0
-9.351941182136535,581.05,1284,0.001,280,352.88799828999987,114,145468,146527,1.3243432676196099,,
-11.697699831008912,610.62,1312,0.001,284,377.74531648,113,149468,149576,1.345366300880909,,
-12.086334864298502,,,0.001,,,,149517,150000,1.3927847718705937,504.44354904370846,812.5
-13.136432024002076,639.55,1343,0.001,288,402.07823718,113,152517,152681,1.303832616508007,,
-14.328099626541137,,,0.001,,,,154622,155000,1.3436610590815543,615.8018638370164,906.4
-14.827014989852906,668.19,1378,0.001,292,426.00830786000006,113,155622,156681,1.3398776172995568,,
-16.973922306060793,,,0.001,,,,159622,160000,1.3590821163058282,832.836789644789,1000.0
,694.15,1418,,296,457.29461765,113,,160681,,,
-19.20877045440674,712.91,1447,0.001,300,476.56356438999995,113,163622,163689,1.4113074079155923,,
-19.821483894348145,,,0.001,,,,164630,165000,1.4480137103796005,756.7099550410406,921.8
-20.797671043395997,749.86,1479,0.001,304,510.87268838999995,113,166630,167689,1.4571850277781486,,
-22.311806549072266,,,0.001,,,,169630,170000,1.5197561252713203,873.7714697663905,1000.0
-22.81540528869629,757.46,1516,0.001,308,534.26784169,113,170630,171689,1.4931787353754045,,
-24.742579460144043,,,0.001,,,,174630,175000,1.5359859798550606,832.5528429563623,1000.0
,776.43,1557,,312,566.21590537,112,,175689,,,
-26.33538210296631,793.45,1585,0.001,316,587.63804624,113,178630,179689,1.546219136416912,,
-26.884676494598388,,,0.001,,,,179630,180000,1.5879678583145143,765.0011466322467,1000.0
-28.151292068481446,822.78,1625,0.001,320,618.75101761,112,182630,183689,1.6154786125421523,,
-29.055125202178957,,,0.001,,,,184630,185000,1.6220810223817825,757.7540538891219,1000.0
-29.950536975860597,832.43,1664,0.001,324,638.59347582,112,186630,187689,1.5884621886014938,,
-31.079957180023193,,,0.001,,,,189630,190000,1.6176209033727647,925.152997432166,923.1
-31.4685119972229,851.51,1703,0.001,328,662.52263075,112,190630,191689,1.603477266550064,,
-32.870100330352784,,,0.001,,,,194630,195000,1.598238251209259,1010.4912994073587,1000.0
,870.88,1743,,332,686.4624703000002,112,,195689,,,
-34.14030658340454,899.39,1772,0.001,336,714.9052689399998,112,198630,199689,1.6203310842514038,,
-34.51569044494629,,,0.001,,,,199630,200000,1.6129234085679054,958.1400671816897,1000.0
-35.617981937408445,926.96,1810,0.001,340,738.63741077,112,202630,203689,1.613463626384735,,
-36.181964962005615,,,0.001,,,,204630,205000,1.6871968874335288,818.9027270734019,1000.0
-36.649691127777096,936.46,1841,0.001,344,752.43130823,112,206630,207689,1.6952925937175751,,
-37.447150688171384,,,0.001,,,,209630,210000,1.6864945812821388,904.0880709923338,903.1
-37.93793644714356,936.46,1870,0.001,348,763.24468671,113,210630,211689,1.6801369650363922,,
-39.17371586608887,,,0.001,,,,214286,215000,1.7733970944285393,835.1886684332392,903.0
,933.02,1897,,352,771.84820873,113,,215345,,,
-40.48722999572754,933.02,1921,0.001,356,784.7117648299999,114,218286,219345,1.7885644272565842,,
-40.63280061340332,,,0.001,,,,219286,220000,1.7420238052010537,942.1309267574921,1000.0
-41.65576912689209,939.72,1954,0.001,360,801.6416280200001,114,222286,223345,1.8522821968197822,,
-42.41958216094971,,,0.001,,,,224286,225000,1.7789370566606522,927.0766101015513,1000.0
-43.093870765686034,932.99,1986,0.001,364,806.31202569,114,226286,226672,1.8615585868954658,,
-43.73154799492804,,,0.001,,,,228977,230000,2.00327675142786,681.2008417230347,711.7
,945.79,2008,,368,818.24306973,114,,230036,,,
-44.96295602416992,945.79,2031,0.001,372,834.76733048,115,232977,234036,2.064085182249546,,
-45.08302027130127,,,0.001,,,,233977,235000,1.962557225883007,858.4256310081197,867.0
-45.84260831451416,955.09,2060,0.001,376,857.3924263699998,115,236977,238036,2.0896072781682014,,
-46.72201818847656,,,0.001,,,,238977,240000,2.142188129901886,786.8651668278966,635.0
-47.036081436157225,955.09,2088,0.001,380,849.37751727,115,240977,242036,2.297432690143585,,
-47.295292808532714,,,0.001,,,,243977,245000,2.180745157122612,935.9098255572433,878.2
-47.68697376251221,964.6,2120,0.001,384,874.39346437,116,244977,246036,2.3411310648918153,,
-48.66629662322998,965.22,2142,0.001,388,874.1719653300001,116,248977,249203,2.294378355562687,,
-48.46321548871546,,,0.001,,,,249443,250000,3.021890178173282,1361.1878780787113,1000.0
-49.21234091097058,944.94,2164,0.001,392,873.07305557,116,251056,251175,2.5004390680381565,,
-49.69179209136963,941.81,2181,0.001,396,879.72367361,116,253803,254862,2.709802820622921,,
-49.96594402313232,,,0.001,,,,254803,255000,2.7486178278923035,1133.715064821292,1000.0
-51.00369358062744,951.73,2216,0.001,400,905.7713827499999,116,257803,258862,3.1839284435510637,,
-51.596281845092776,,,0.001,,,,259803,260000,3.1063850747346877,860.221916690364,831.6
-51.89798917542546,947.59,2245,0.001,404,914.00784293,116,261389,262448,2.879612855536946,,
-52.814766334533694,,,0.001,,,,264389,265000,3.1723316448926924,1155.004320667195,926.7
-53.30501787567139,939.64,2277,0.001,408,925.2800182999999,116,265389,265653,3.2797190672159195,,
-54.24980361175537,931.41,2295,0.001,412,934.6216946400001,117,268594,268830,3.238231065750122,,
-54.77293714141846,,,0.001,,,,269771,270000,3.2907452548742295,1389.0745949736042,919.9
-55.296458953857424,931.41,2325,0.001,416,949.1863005500002,117,271771,272830,3.4762337727546693,,
-56.13061591339111,,,0.001,,,,274771,275000,3.57902075278759,1054.1014003825608,773.5
-56.248469871520996,929.48,2355,0.001,420,963.39576762,117,275771,276637,3.6642279382944105,,
-57.1834986114502,,,0.001,,,,279578,280000,3.7664400534629823,1487.3914379779017,980.9
,929.48,2387,,424,980.91244218,117,,280637,,,
-58.16766226196289,919.74,2404,0.001,428,989.9785669099999,117,282604,283663,3.741886044859886,,
-58.87224877166748,,,0.001,,,,284604,285000,3.9970902054309847,1103.7075003730492,917.2
-59.557118690490725,919.74,2439,0.001,432,1018.1093714199998,117,286604,287663,4.02546886575222,,
-60.66106787109375,,,0.001,,,,289604,290000,3.8205820475816727,1545.5253562171013,1000.0
-60.9001109085083,919.74,2474,0.001,436,1047.75782717,117,290604,291663,3.953159448504448,,
-62.39915282343026,,,0.001,,,,294562,295000,4.056367418462399,1358.0617353485366,985.4
,919.32,2506,,440,1080.2479088599998,117,,295621,,,
-63.44367862348797,918.84,2528,0.001,444,1104.5855792,118,298514,299573,4.474308899345518,,
-63.94493945554006,,,0.001,,,,299793,300000,4.207215359988606,1345.4762872437482,814.2
-64.53783754730225,911.63,2555,0.001,448,1115.39071742,118,301793,302852,4.337160239815712,,
-65.79380758666993,,,0.001,,,,304793,305000,5.17494482755661,1580.3535844540863,985.2
-66.03503553771972,915.07,2586,0.001,452,1148.1248774299997,118,305793,306852,4.786400819301606,,
-67.44032828521729,,,0.001,,,,309793,310000,4.827910675406456,1540.297418008285,1000.0
,915.07,2618,,456,1177.1445945799999,118,,310852,,,
-68.822097114563,906.06,2639,0.001,460,1188.5430634800002,118,313793,313951,4.883371403217316,,
-68.81776498865199,,,0.001,,,,314001,315000,4.7112156666746925,1269.9121020286461,704.1
-69.74445848083496,903.88,2659,0.001,464,1207.38785295,119,316001,317060,5.107955293655396,,
-71.0189440536499,,,0.001,,,,319001,320000,5.131297410964966,1889.3938780444907,1000.0
-71.27249668121338,910.24,2694,0.001,468,1254.43768034,119,320001,321060,5.057833108663559,,
-73.07650696907159,906.86,2715,0.001,472,1277.45551493,119,323663,324722,5.491489531050276,,
-73.17835665130615,,,0.001,,,,324663,325000,5.2947401907444,1432.1482226835535,919.2
-74.47395610809326,906.86,2748,0.001,476,1307.6630656700002,119,327663,328722,5.538934359908104,,
-75.6409479598999,,,0.001,,,,329663,330000,5.7983391231298445,1475.6187896479737,772.2
-76.4706259918213,906.86,2777,0.001,480,1358.1886024200003,119,331663,332722,5.484336026906967,,
-77.68395614624023,,,0.001,,,,334695,335000,5.598823793232441,1441.6023462422193,753.5
,892.59,2799,,484,1355.41790259,119,,335295,,,
-79.32253532409668,900.92,2818,0.001,488,1412.5375898699997,120,338236,339295,6.101587800264358,,
-79.83534451293946,,,0.001,,,,339236,340000,6.20365282201767,1498.969543585187,926.4
-80.99083911132813,921.2,2847,0.001,492,1463.5993265999998,120,342236,343295,6.010378170728684,,
-81.88513571166992,,,0.001,,,,344236,345000,6.437169687986374,1812.7745414143342,989.8
-82.87370893859864,919.02,2877,0.001,496,1490.42636394,120,346236,346764,6.567211248636246,,
-83.9357328491211,,,0.001,,,,349705,350000,6.672627500772476,1723.8751095698913,993.4
,919.02,2904,,500,1517.0398044199997,120,,350764,,,
-85.57275151062012,923.16,2926,0.001,504,1554.50174722,121,353705,354764,6.887707936048508,,
-85.51466030883789,,,0.001,,,,354705,355000,6.765236132860184,1932.4303362349049,1000.0
-87.10615666707356,921.47,2950,0.001,508,1553.0294712699997,121,356741,357800,6.546609203020732,,
-87.15726374816894,,,0.001,,,,359741,360000,7.477034816503525,1801.701803125275,960.4
-87.80049004448784,926.4,2979,0.001,512,1582.40225836,121,360640,361470,7.499849180756209,,
-88.9117232055664,,,0.001,,,,364411,365000,7.1343652331829075,1740.3306227213238,1000.0
,926.4,3008,,516,1616.9340834499997,121,,365470,,,
-89.87634796142578,928.33,3029,0.001,520,1649.3131238099998,121,368411,369470,7.892208672046661,,
-90.06056178283691,,,0.001,,,,369411,370000,7.579014271497726,1692.1777714472846,876.9
-90.92350801086425,928.33,3057,0.001,524,1671.7958797599997,122,372411,373470,7.799880693435669,,
-91.28882865905761,,,0.001,,,,374411,375000,7.66729140496254,1866.5896206870093,1000.0
-91.93621003723145,938.07,3087,0.001,528,1693.1242732699998,122,376411,377470,7.384718801736832,,
-92.68343446350097,,,0.001,,,,378974,380000,7.76454257106781,1494.9475744247145,860.5
-92.99414378356934,933.7,3113,0.001,532,1693.18199302,122,379974,381033,7.943268895864486,,
-93.47038209533692,930.65,3133,0.001,536,1703.66292252,122,383669,384728,7.8077859346866605,,
-93.4247018737793,,,0.001,,,,384669,385000,8.048300748586655,2100.987873984879,1000.0
-94.99864956665039,925.83,3160,0.001,540,1712.3921100100001,122,387145,388204,8.344754685878753,,
-94.76842791748047,,,0.001,,,,389145,390000,8.725887200593949,1803.7652858409797,899.9
-95.7268148651123,917.25,3188,0.001,544,1718.7257055299997,122,391145,391298,8.611253556489945,,
-96.61498185729981,,,0.001,,,,394239,395000,8.226933848142624,2087.7430103302004,1000.0
,924.46,3213,,548,1754.0612297999999,123,,395298,,,
-97.4961826171875,924.46,3234,0.001,552,1768.9415286499998,123,398239,399298,9.029516783237458,,
-97.88368339538575,,,0.001,,,,399239,400000,8.999505214214325,1833.0783987431264,918.3
-97.82269593811036,924.46,3263,0.001,556,1782.7105941700001,123,402239,403298,8.945102559566498,,
-98.87506704711915,,,0.001,,,,404448,405000,9.887261154651641,1225.5557977984004,682.1
-98.34918545532227,925.56,3286,0.001,560,1781.5505254,123,405448,406507,9.965778117895127,,
-99.03657376098633,,,0.001,,,,409021,410000,10.386345058202744,1529.8308129401605,941.5
,930.2,3314,,564,1783.9523139300002,123,,410080,,,
-100.15583944702148,930.2,3335,0.001,568,1793.4112515399997,124,413021,414080,10.287790907382965,,
-99.33680461120605,,,0.001,,,,414021,415000,10.39217639017105,1925.9574709385633,936.5
-100.2552160949707,933.58,3364,0.001,572,1807.9954250100002,124,417021,418080,10.379455188274383,,
-100.75022265625,,,0.001,,,,419021,420000,10.857212662220002,2086.165004050176,1000.0
-100.85451545715333,933.58,3393,0.001,576,1792.61855097,124,421021,422080,10.496105890750885,,
-101.1040286668491,,,0.001,,,,424566,425000,11.155944441874093,1795.2625583485,907.5
,929.03,3419,,580,1798.0355343099998,124,,425625,,,
-101.95252703857422,943.3,3441,0.001,584,1831.2357103199995,124,428566,429625,11.47873428440094,,
-102.27223306274414,,,0.001,,,,429566,430000,10.23051754808426,2242.6242094740273,1000.0
-103.00424588012696,943.3,3470,0.001,588,1840.28411643,124,432566,433625,10.7575720744133,,
-103.51437765502929,,,0.001,,,,434566,435000,10.429514448165893,2239.7152541397604,1000.0
-103.9819515838623,938.41,3500,0.001,592,1842.28534166,124,436566,437136,11.117118003845215,,
-104.78329779052734,,,0.001,,,,439077,440000,11.37940616083145,1757.340851153383,867.1
-104.81605151367188,943.72,3526,0.001,596,1849.77396274,125,440077,441136,11.735689704418183,,
-105.83964799499512,940.24,3546,0.001,600,1850.94792904,125,443729,444788,12.03357134771347,,
-106.15584979248047,,,0.001,,,,444729,445000,11.333131531238555,1866.3988517622406,1000.0
-107.03928579711913,940.24,3575,0.001,604,1862.22419172,125,447729,448788,11.732356985092164,,
-106.75223333740234,,,0.001,,,,449729,450000,11.254586188793182,2356.7759860986844,1000.0
-107.53603514099122,949.88,3604,0.001,608,1894.1008612300002,125,451729,452788,11.81509249830246,,
-107.52837857055664,,,0.001,,,,454729,455000,12.084639068126679,2295.8094881958796,960.4
-107.54140202752475,945.49,3630,0.001,612,1872.5571364,125,454960,456019,13.6938882183719,,
-108.74984362792969,936.57,3648,0.001,616,1861.52512427,125,458513,459127,12.78487787246704,,
-108.24612209951277,,,0.001,,,,459068,460000,12.209539318943882,1789.457717722567,866.7
-110.37309313834982,927.51,3670,0.001,620,1850.63316707,125,461162,462221,12.091010844453852,,
-109.58716876220703,,,0.001,,,,464162,465000,12.842333957195281,1886.0487294192194,976.0
-109.58256172180175,927.51,3703,0.001,624,1857.0826175800003,125,465162,466221,12.353147041797637,,
-110.46301039123536,,,0.001,,,,469140,470000,13.624271318912506,2287.7407909023577,1000.0
,927.29,3737,,628,1883.5435905,125,,470199,,,
-111.40894512939452,923.33,3755,0.001,632,1889.6006943,126,472307,473366,13.415020901679993,,
-111.5370124053955,,,0.001,,,,474307,475000,13.0930302400589,2115.932723326422,1000.0
-112.11398550415039,922.62,3787,0.001,636,1896.4765244799999,125,476307,476990,12.407950313091279,,
-112.8986424255371,913.23,3800,0.001,640,1883.00429455,126,478468,479527,13.483435731887818,,
-112.96072422790527,,,0.001,,,,479468,480000,14.067690220355988,1693.4986705135827,849.9
-113.55220446777344,922.29,3830,0.001,644,1910.61273717,126,482468,483527,12.784119805812836,,
-114.09232041642473,,,0.001,,,,484770,485000,13.608086248941085,2298.9545450404985,987.1
-113.96383320617676,915.31,3859,0.001,648,1902.5042562199994,126,485770,486829,13.1733155875206,,
-114.57911491394043,,,0.001,,,,489770,490000,13.880326833724975,1295.2645908412755,759.2
,915.31,3893,,652,1909.4831589800003,126,,490829,,,
-115.50430479431152,914.18,3916,0.001,656,1914.86568601,126,493770,494716,13.620295503139495,,
-115.78215002744516,,,0.001,,,,494657,495000,13.906524925382458,1596.003650055849,770.9
-115.71726750183106,917.22,3945,0.001,660,1947.06965798,126,497170,498229,13.869819892883301,,
-117.71798009457795,,,0.001,,,,499354,500000,13.418192674284397,2180.6788006172515,922.4
-116.9751368560791,913.33,3973,0.001,664,1961.36888531,126,500354,501413,13.490293918132782,,
-118.21223295669374,,,0.001,,,,504197,505000,13.68623463539042,1290.445361243967,801.3
,911.76,4002,,668,1957.01079754,126,,505256,,,
-118.1021099395752,905.7,4024,0.001,672,1945.3455146000001,126,508197,508650,15.595834764003754,,
-118.54467177717653,,,0.001,,,,509320,510000,14.0330484498839,2118.086167356237,916.6
-118.80824865722656,902.99,4052,0.001,676,1945.6832535499998,126,511320,512379,14.187436015129089,,
-120.94790903727214,,,0.001,,,,514632,515000,15.530581491115766,1363.1272756234162,706.8
,900.66,4077,,680,1928.35582168,126,,515691,,,
-120.61445956420899,898.96,4099,0.001,684,1938.3843640599996,126,518462,519521,15.203357576370239,,
-120.1397377166748,,,0.001,,,,519462,520000,15.68337818813324,1812.261045628693,862.7
-120.39495140075684,892.34,4126,0.001,688,1915.2256512400002,126,521800,522859,15.149249167442322,,
-120.12389190673828,,,0.001,,,,524800,525000,16.796468128204346,2143.6697159770993,1000.0
-120.2013225402832,897.23,4158,0.001,692,1927.1340804099998,126,525800,526859,16.949898451328277,,
-120.81702215576172,,,0.001,,,,529316,530000,16.180198424816133,1129.9380778619002,619.0
,892.39,4183,,696,1932.7804795299996,126,,530375,,,
-121.29500035095215,895.87,4206,0.001,700,1934.6400080800001,127,533316,534375,17.45514413547516,,
-120.45909495787187,,,0.001,,,,534668,535000,16.83134346523068,2340.6387624496942,1000.0
-121.17285348510742,883.16,4234,0.001,704,1905.1892011999996,126,536668,537104,17.512566041469572,,
-122.56463705444335,,,0.001,,,,539045,540000,18.488523114681243,2186.015902878845,997.3
-122.00396868896485,883.16,4262,0.001,708,1916.3353385900002,126,540045,541104,17.663206964492797,,
-122.36160922241211,,,0.001,,,,544045,545000,17.86400067424774,2035.0254427599139,898.5
,890.85,4293,,712,1944.00832648,126,,545104,,,
-121.44914135742188,899.77,4315,0.001,716,1950.48558322,127,548045,549104,18.953399048805238,,
-122.22429661560058,,,0.001,,,,549045,550000,17.41044105386734,2096.3974796606226,969.2
-122.16616542053222,904.66,4347,0.001,720,1964.43966997,127,552045,552687,17.152020794391632,,
-122.26467005920411,,,0.001,,,,554628,555000,17.2961398229599,1942.1422092936932,774.7
-122.56923880004882,904.66,4375,0.001,724,1966.01883622,127,555628,556687,16.650908019542694,,
-125.67464236555428,892.24,4391,0.001,728,1931.8207051,127,558364,559423,16.049454337672184,,
-123.16562951660157,,,0.001,,,,559364,560000,16.612516115665436,1749.3144215447362,767.1
-123.42529420471192,891.1,4420,0.001,732,1939.5864081099999,127,562364,562476,17.601779647827147,,
-124.09464656066895,,,0.001,,,,564417,565000,19.1807709107399,2422.4875298009138,969.1
-123.30401127624512,894.86,4447,0.001,736,1945.5100430399998,127,565417,566476,18.96930922937393,,
-124.23941031655113,897.12,4462,0.001,740,1952.5027993300005,127,568180,569239,20.720969844650437,,
-124.21007052612305,,,0.001,,,,569180,570000,18.62368819952011,2088.0591018492823,837.9
-124.89676588439941,894.93,4491,0.001,744,1956.1476811500004,127,571961,573020,18.75597833967209,,
-124.51085021972656,,,0.001,,,,573961,575000,18.11987144136429,2591.201393873524,1000.0
-125.45037019348145,901.91,4522,0.001,748,1979.09313714,127,575961,577020,18.825058921337128,,
-124.95561386108399,,,0.001,,,,578961,580000,18.788655525684355,2447.3909636088415,981.2
-125.48901202392578,901.91,4553,0.001,752,1987.9323386800002,127,579961,581020,18.904566861629487,,
-125.46536027526855,887.78,4567,0.001,756,1959.62760866,127,582435,583494,19.531205737113954,,
-124.92661256408691,,,0.001,,,,584435,585000,20.048257461071014,2086.905111609143,893.4
