time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
415,211.13861381000004,73071,1100,175,116.35,0.001,-66.59642568127862,5.905545038035792,72849,,
418,213.44435922000005,73569,1104,175,117.39,0.001,-66.57500207619589,6.49159303258677,73349,,
420,214.13957677000005,74056,1108,175,117.62,0.001,-67.1493404841019,6.660484972646681,73843,,
423,215.21798721,74523,1112,176,118.02,0.001,-66.7859166264534,6.582738062528175,74314,,
,,75000,,,,0.001,-66.96424792363094,9.825287291636833,74782,125.15,228.6765397667885
427,215.84798268999998,75000,1116,175,118.31,,,,,,
430,215.60512533999997,75419,1120,175,118.07,0.001,-67.04933913548787,7.603414706348144,75229,,
432,215.95681672000003,75883,1124,175,118.16,0.001,-68.09837545197585,6.116669475004591,75670,,
434,216.43135187,76362,1128,175,118.35,0.001,-67.29465983464168,12.590736432839895,76141,,
437,216.37462624000003,76817,1132,175,118.13,0.001,-67.90614291599819,8.696395053395204,76603,,
439,216.42626825,77253,1136,175,117.94,0.001,-67.8222075481804,5.590100511155947,77043,,
,,77500,,,,0.001,-68.16718873821321,7.69095227679586,77393,118.95,220.69175291657447
443,217.12813634000003,77735,1140,175,118.27,0.001,-67.94376121133061,6.327270047139313,77511,,
446,216.87208053999998,78144,1144,175,118.01,0.001,-68.47253450434259,6.810746740787588,77952,,
448,218.26792908000004,78617,1148,175,118.37,0.001,-68.98663792844678,5.725340738769405,78408,,
450,218.26447115000002,79100,1152,175,118.27,0.001,-68.88664245605469,6.049776690065368,78885,,
453,219.16398269,79611,1156,175,118.83,0.001,-68.77047505454412,6.327245308293237,79383,,
,,80000,,,,0.001,-69.24191096571626,5.214333045581156,79870,127.4,233.61418676376343
457,219.67818579000001,80089,1160,174,119.1,,,,,,
460,220.65144787000006,80609,1164,174,119.7,0.001,-69.65642564436969,5.643612128716928,80388,,
463,220.6703928,81089,1168,175,119.69,0.001,-70.29890138011868,5.492133203199354,80871,,
465,220.81466622,81554,1172,175,119.77,0.001,-69.64647721407707,9.720690478265812,81348,,
467,220.77509311000003,82004,1176,175,119.68,0.001,-69.92328590259217,6.907398914035998,81794,,
,,82500,,,,0.001,-69.76131949990483,8.383802575580145,82287,122.3,225.29811080098153
472,221.04993782999998,82507,1180,174,119.9,,,,,,
474,220.96494836,82987,1184,174,119.82,0.001,-70.03921654110863,8.476962890625,82778,,
477,220.66991772999998,83467,1188,174,119.63,0.001,-70.12639544302957,7.005427449150423,83250,,
479,219.99343562000004,83945,1192,174,119.14,0.001,-70.44171733240927,5.817097865104675,83741,,
482,219.5132655,84425,1196,175,118.69,0.001,-70.41224720438973,9.823253461985084,84215,,
484,218.72810141000002,84876,1200,175,118.05,0.001,-70.96045731661613,7.747354709265525,84675,,
,,85000,,,,0.001,-69.75342001738372,9.192388914455877,84782,120.5,223.72343851327895
489,219.14586057000005,85407,1204,174,118.38,0.001,-70.67958710410379,6.290839062392257,85192,,
491,219.05950601000004,85883,1208,174,118.27,0.001,-71.02095426362136,8.345911309636872,85665,,
493,219.93559598000007,86416,1212,174,118.93,0.001,-70.99256556584285,7.595596602329841,86194,,
496,220.71725159,86943,1216,175,119.43,0.001,-70.97131962562675,6.8575853279658725,86732,,
498,221.45503307999996,87405,1220,175,119.86,0.001,-71.234455431922,7.410819701219009,87200,,
,,87500,,,,0.001,-71.20646570379084,4.999392680219702,87311,115.6,213.52865482866764
502,221.74126103999998,87895,1224,174,120.12,0.001,-71.25844930833385,9.70674160411281,87672,,
504,221.84022854000006,88378,1228,175,120.16,0.001,-71.19393007872534,7.061355154376384,88160,,
507,222.17588817000004,88860,1232,175,120.43,0.001,-71.181395007718,4.967483262381246,88650,,
510,222.75683644,89343,1236,175,120.9,0.001,-71.58885294596354,7.978033498299023,89137,,
512,223.01588954000002,89841,1240,175,121.06,0.001,-71.87761455471232,5.974868601156493,89628,,
,,90000,,,,0.001,-71.77580164519834,6.263751759495534,89889,123.25,227.45813163518906
517,224.70880509999998,90367,1244,174,122.23,0.001,-72.36300659179688,7.173733071604771,90152,,
520,224.67905215000002,90846,1248,174,122.29,0.001,-71.88745839972245,7.939862523162574,90634,,
523,224.36869204999996,91307,1252,174,122.07,0.001,-72.34607883669295,5.210639899117606,91098,,
525,223.26249337999997,91741,1256,174,121.3,0.001,-72.69997655428372,8.911154807760166,91534,,
527,223.16416259999997,92213,1260,174,121.24,0.001,-72.57920745323445,8.675330421020245,92002,,
,,92500,,,,0.001,-72.29281061345881,5.611063898693431,92338,119.8,221.74408404529095
531,222.17917619,92663,1264,174,120.54,0.001,-72.72585891465009,4.6440649729664045,92456,,
534,222.21263131999996,93149,1268,174,120.6,0.001,-73.43487318735274,5.964602703094482,92934,,
536,222.47371597999998,93634,1272,174,120.8,0.001,-72.8030321525805,7.471589428322916,93424,,
539,223.12172621999997,94143,1276,174,121.39,0.001,-72.87159621715546,6.532889037169228,93927,,
542,222.91269223999998,94632,1280,174,121.25,0.001,-73.00696300638133,6.421759348330291,94422,,
,,95000,,,,0.001,-73.13403431061775,6.979203885601413,94899,130.05,235.20836748182774
546,223.04614126,95120,1284,174,121.33,,,,,,
549,223.42411195,95631,1288,174,121.64,0.001,-73.29726905153508,7.590496315126834,95419,,
551,223.87469492999998,96145,1292,174,122.0,0.001,-73.56666432256284,6.939196771078736,95920,,
553,223.69887927999997,96619,1296,174,121.94,0.001,-73.70780608613612,6.292696781077628,96407,,
556,224.14957661,97112,1300,174,122.36,0.001,-73.35710943312873,6.246751966930571,96899,,
,,97500,,,,0.001,-73.87772627134581,6.57295036114551,97285,124.05,224.91742544174195
560,224.04458831,97638,1304,174,122.31,0.001,-72.95015612515536,6.157956072778413,97417,,
563,224.42995281000003,98149,1308,174,122.66,0.001,-72.82694736603767,5.100460419654846,97931,,
566,224.01475872,98647,1312,174,122.31,0.001,-73.6329102054719,7.283700145721435,98427,,
568,223.46585347999996,99145,1316,174,122.02,0.001,-74.10600852966309,6.907831499280856,98925,,
571,224.27530713,99677,1320,174,122.72,0.001,-74.08216107477907,8.206358148046762,99442,,
,,100000,,,,0.001,-74.65052111395474,6.924583528795813,99817,105.55,199.74552981257438
575,223.95775142999995,100138,1324,173,122.43,0.001,-73.76181934497974,9.370106095465545,99924,,
578,223.98568951,100620,1328,173,122.42,0.001,-73.79253575059234,9.609252324774246,100408,,
580,224.08884044,101108,1332,174,122.48,0.001,-73.36919560925713,4.857468507600867,100886,,
583,224.78637805999998,101650,1336,174,123.07,0.001,-74.23439180398289,6.629795066215707,101411,,
586,225.35255972999997,102196,1340,174,123.55,0.001,-73.94552913182218,5.480630731329005,101976,,
,,102500,,,,0.001,-73.85215416507444,5.869299114614293,102380,133.1,237.07503834664823
591,225.76510346000003,102756,1344,173,123.89,0.001,-74.29684656316584,4.003167686588837,102512,,
594,226.25607022,103270,1348,173,124.24,0.001,-73.72922261555989,6.058207234382629,103058,,
596,226.84216125999998,103768,1352,173,124.61,0.001,-74.08987996115613,5.241050746903491,103551,,
599,227.71224525999997,104256,1356,173,125.15,0.001,-74.43021404743195,4.400985238120311,104036,,
601,228.15962325000004,104763,1360,174,125.5,0.001,-74.22539335681546,5.149795881202144,104528,,
,,105000,,,,0.001,-73.87529482160296,4.858990400497403,104781,133.35,240.97265380322932
606,229.38633142000003,105302,1364,173,126.39,0.001,-73.80226262410481,6.473649347821872,105065,,
609,230.90167215000002,105903,1368,173,127.54,0.001,-74.63573872884115,6.488076241811116,105651,,
612,231.61701183000002,106440,1372,173,128.06,0.001,-74.22534473964146,5.625643093808949,106210,,
615,231.89858521000005,106963,1376,173,128.2,0.001,-74.11865900433253,5.615034963876482,106729,,
617,232.16941183999998,107466,1380,173,128.34,0.001,-74.95606371561686,6.725129522879919,107244,,
,,107500,,,,0.001,-74.96116304397583,5.465751962736249,107372,128.9,233.88464393615723
622,232.49352649,107972,1384,173,128.52,0.001,-74.74968411845546,3.3713849351658083,107748,,
625,232.73485848,108492,1388,173,128.61,0.001,-74.4000985622406,3.905784330330789,108258,,
628,233.78244777999996,109080,1392,173,129.35,0.001,-75.34249781219053,4.977503125484173,108837,,
630,234.38890036,109595,1396,173,129.76,0.001,-75.155373544404,6.105364206162366,109383,,
,,110000,,,,0.001,-74.49023207407149,5.819202050918669,109873,129.25,236.12747325301171
635,234.65046859000003,110097,1400,173,129.85,,,,,,
638,234.62257540000002,110606,1404,173,129.68,0.001,-75.20229573403635,6.354300304641568,110382,,
640,234.62646743000005,111109,1408,173,129.6,0.001,-75.34420122419085,4.911226710220715,110884,,
643,234.57204843,111598,1412,173,129.51,0.001,-75.07722666906932,6.062250834135782,111382,,
645,234.75574358000003,112095,1416,173,129.5,0.001,-75.48515356740644,5.9444984798508935,111880,,
,,112500,,,,0.001,-75.40404110863095,7.6502958961895535,112363,122.15,225.26354357898236
650,234.35750831000004,112578,1420,173,129.01,,,,,,
653,235.47604134000002,113111,1424,173,129.73,0.001,-75.5658846768466,4.708639075810259,112881,,
655,235.75764550000002,113603,1428,173,129.83,0.001,-75.35044300556183,7.361863567493856,113394,,
658,235.94964863000004,114086,1432,173,129.78,0.001,-75.47084105960907,5.670273360729218,113878,,
661,235.47254544000003,114569,1436,173,129.19,0.001,-74.44928793179787,4.120192442621503,114355,,
,,115000,,,,0.001,-75.47329052424027,5.551978284019535,114851,125.7,235.17527760267257
665,235.12048386999996,115069,1440,172,128.73,,,,,,
668,234.55421444000004,115569,1444,172,128.13,0.001,-75.7466251488888,6.225151441599193,115349,,
670,234.54984771999997,116070,1448,173,128.0,0.001,-75.47585665795111,5.566742918183727,115847,,
673,234.96305110999998,116586,1452,173,128.18,0.001,-75.83069963597539,4.91098091006279,116371,,
675,235.73240952000003,117118,1456,173,128.62,0.001,-75.53954679048978,8.393287332483041,116884,,
,,117500,,,,0.001,-75.26933189060377,7.312780042346433,117285,122.9,231.48899019360542
679,236.00749331999998,117630,1460,173,128.67,0.001,-75.44883851082095,5.193892328489211,117409,,
681,235.62665284000002,118128,1464,173,128.26,0.001,-75.3022948976547,6.558714295864105,117910,,
684,234.60336230000001,118636,1468,173,127.33,0.001,-75.9676558971405,6.514658158645034,118417,,
686,234.27851496000002,119132,1472,173,126.92,0.001,-75.32060915629069,5.58587965965271,118903,,
689,234.68702539000003,119673,1476,173,127.1,0.001,-76.56500071863974,4.742981958389282,119433,,
,,120000,,,,0.001,-76.73707919650607,5.815725877171471,119838,128.7,239.31731299757956
694,235.03431626000005,120185,1480,173,127.19,0.001,-75.80485165119171,5.686062151566148,119966,,
697,235.18932642,120690,1484,173,127.18,0.001,-76.16146741594586,4.327283032356747,120463,,
699,235.20182108,121192,1488,173,127.0,0.001,-76.73644547235398,5.760824850082398,120974,,
702,234.51872416999998,121700,1492,173,126.2,0.001,-76.17996806483114,6.36913688638346,121478,,
705,234.86797987000003,122220,1496,173,126.25,0.001,-76.42669266920824,5.169720933418866,121996,,
,,122500,,,,0.001,-76.32564606205109,5.215808115178539,122382,128.05,240.03405393362044
709,235.44368931,122740,1500,172,126.43,0.001,-76.60824437295237,8.03923591041565,122507,,
712,236.10698762,123280,1504,172,126.74,0.001,-76.55920948701747,5.377885864499738,123044,,
715,236.61015107000003,123806,1508,173,126.97,0.001,-77.31694672599671,5.523772373558983,123579,,
718,236.93157921999997,124302,1512,173,127.04,0.001,-76.18852996826172,4.212652084231377,124083,,
720,237.35994854,124819,1516,173,127.24,0.001,-76.53946590423584,3.0719652357511222,124580,,
,,125000,,,,0.001,-76.37966507359555,6.0303388265402695,124877,132.85,246.8713955461979
726,238.55393021,125378,1520,172,128.0,0.001,-76.76740358792819,4.649054092627305,125148,,
728,238.74521652000004,125907,1524,172,127.96,0.001,-77.26674183436802,5.970179602929524,125690,,
731,239.32161369000005,126420,1528,172,128.17,0.001,-77.34662827201511,6.033476140188134,126202,,
734,240.03679176999998,126950,1532,172,128.64,0.001,-76.79231988230059,4.87344099302602,126718,,
736,240.57119749999995,127465,1536,173,128.96,0.001,-77.16520376054068,6.055095668852799,127233,,
,,127500,,,,0.001,-77.22939035166864,6.033312918915265,127371,129.8,244.69768497645856
741,241.02341882999994,127986,1540,172,129.17,0.001,-77.18042349815369,7.529936519917101,127764,,
744,241.5794035,128520,1544,172,129.51,0.001,-78.26598283979628,4.892217329332045,128296,,
746,242.28341081000002,129063,1548,172,129.93,0.001,-77.64693133036296,3.9610474386976824,128831,,
749,242.64237116,129599,1552,172,130.13,0.001,-77.42930924892426,7.4354036491970685,129377,,
,,130000,,,,0.001,-78.12779078407893,6.353100389007508,129875,132.1,242.96051968336104
754,242.11650040000004,130106,1556,172,129.88,,,,,,
756,242.13800185999997,130624,1560,172,129.94,0.001,-77.92281049092611,6.272644255279509,130401,,
759,242.25615028999997,131123,1564,172,129.95,0.001,-78.04368628830206,6.449958723735034,130905,,
762,242.95041090000004,131660,1568,172,130.24,0.001,-78.2766006932114,6.720650881980404,131428,,
764,243.35326260000002,132181,1572,172,130.49,0.001,-78.67931279828471,6.541445167314622,131954,,
,,132500,,,,0.001,-77.85529268704929,6.261323224122708,132346,129.45,243.90828024446964
768,243.12807122,132696,1576,172,130.23,0.001,-78.33783891465929,6.054466800426874,132473,,
771,243.68246289,133243,1580,172,130.58,0.001,-78.65741968154907,3.689906929153949,133012,,
773,243.86868749,133758,1584,172,130.68,0.001,-78.80465559525923,4.316742906967799,133532,,
776,243.99811146999997,134274,1588,172,130.82,0.001,-78.89241234915598,5.1195211736023,134055,,
779,244.24700895,134804,1592,173,131.04,0.001,-78.31790221683563,5.709148129463196,134578,,
,,135000,,,,0.001,-78.37485027313232,5.019855650358422,134839,128.6,247.90294508337973
784,244.88720515,135348,1596,172,131.28,0.001,-78.61019701276507,5.807000420505195,135116,,
786,245.24351359999997,135878,1600,172,131.38,0.001,-78.9877212524414,7.391793095214027,135652,,
789,245.43256865999996,136404,1604,172,131.24,0.001,-78.5634408068301,4.4077863364077325,136181,,
791,245.69454728999997,136931,1608,172,131.25,0.001,-78.84777889829694,3.3186496279456397,136711,,
794,246.79710740000002,137470,1612,173,131.68,0.001,-78.9658210167518,4.020327138536759,137227,,
,,137500,,,,0.001,-78.33078603108724,4.147466177108304,137376,136.95,266.4362978488207
799,247.33148321000002,137995,1616,172,131.76,0.001,-78.82519276936848,2.6149551671126794,137775,,
801,247.62132562000002,138537,1620,172,131.59,0.001,-78.91468987948653,4.7375906109809875,138308,,
804,248.73607536,139111,1624,172,132.04,0.001,-79.69273742675782,6.045911124488652,138884,,
807,249.49792687999994,139646,1628,172,132.26,0.001,-78.73376476764679,5.037059736344242,139415,,
,,140000,,,,0.001,-79.69889548165457,4.210046701346125,139832,142.45,292.2690764784813
812,250.95040859999997,140202,1632,172,132.52,0.001,-79.25620487758091,6.640196598427636,139972,,
815,252.74572246999998,140767,1636,172,133.02,0.001,-79.11947431062397,6.083558768426117,140536,,
818,254.74535125999998,141353,1640,172,133.67,0.001,-79.34726434004934,4.17108385500155,141115,,
821,256.95056631000006,141964,1644,172,134.44,0.001,-79.36128410926231,5.0085070201983815,141720,,
,,142500,,,,0.001,-78.87715228192218,5.768046536753254,142333,144.1,300.0427652567625
826,258.96369755,142566,1648,172,135.03,,,,,,
829,261.04857904999994,143154,1652,172,135.55,0.001,-79.9450606282552,5.645310627619425,142909,,
832,263.52558841,143730,1656,172,136.24,0.001,-80.11722081144092,5.857892690829828,143487,,
835,265.68399038999996,144315,1660,172,136.91,0.001,-80.55384492874146,4.944856972247362,144081,,
838,268.33241988,144903,1664,172,137.8,0.001,-80.33554818596639,5.800770463643374,144667,,
,,145000,,,,0.001,-80.3354478218186,5.404900963037786,144809,139.65,288.5075929760933
844,270.01348501999996,145470,1668,172,138.1,0.001,-80.22738658206563,5.127774755719682,145236,,
847,271.98362087000004,146049,1672,172,138.68,0.001,-80.49739902120241,4.208815537445934,145810,,
850,274.52531019,146667,1676,172,139.71,0.001,-81.2535756111145,6.775710623086609,146429,,
853,275.17598923,147201,1680,172,139.58,0.001,-80.88594983971637,6.075958164273828,146986,,
,,147500,,,,0.001,-81.00624255279996,4.409253159120901,147361,134.65,274.4483213961124
857,276.31705592000003,147726,1684,172,139.68,0.001,-81.4365156942339,3.6630493034993794,147494,,
860,275.5513889,148241,1688,172,139.67,0.001,-80.62416526598808,5.306592687775817,147981,,
863,275.58550533,148821,1692,172,140.17,0.001,-81.42967572893416,4.719895799109277,148579,,
866,276.98521236000005,149380,1696,172,140.32,0.001,-82.48706523350307,6.776000377110073,149145,,
869,279.27431367,149970,1700,172,140.92,0.001,-82.1274646577381,5.638162931282364,149732,,
,,150000,,,,0.001,-82.42708280351427,5.499996138943566,149876,142.45,302.2166188389063
875,281.11819520000006,150542,1704,171,141.38,0.001,-82.51547263325125,5.188919485479161,150308,,
878,283.35905241,151129,1708,172,141.98,0.001,-82.10063252766928,4.828669460614522,150888,,
881,285.26772753,151742,1712,172,142.72,0.001,-83.28976922286184,5.431810622973158,151496,,
884,287.69975435,152350,1716,172,143.55,0.001,-84.0135579566433,5.055846918119143,152109,,
,,152500,,,,0.001,-83.68406481356234,6.039231519571087,152405,143.75,299.7261971026659
889,289.09624998000004,152940,1720,171,144.03,0.001,-83.67578937480977,4.500445967757857,152698,,
893,290.53486121000003,153546,1724,171,144.35,0.001,-83.87112008708797,6.326465191089944,153306,,
896,292.51934707,154183,1728,172,145.37,0.001,-84.41484852841026,8.047451631803261,153928,,
899,294.06413268999995,154793,1732,172,145.91,0.001,-84.58377294671045,4.485037807760568,154546,,
,,155000,,,,0.001,-84.81903690486759,5.7935697707262905,154853,152.45,323.0696821331978
905,295.39454452999996,155410,1736,171,146.43,0.001,-85.49963301646558,4.52089998219748,155163,,
908,295.8155565,156028,1740,171,146.75,0.001,-85.70013895670573,6.261836087143661,155780,,
911,296.36271544000004,156640,1744,171,146.76,0.001,-86.06282221127863,4.614731519400668,156397,,
914,296.70968568999996,157233,1748,171,146.67,0.001,-86.67358692714146,5.052940310315883,156989,,
,,157500,,,,0.001,-86.93828206380208,5.501008063952128,157289,151.65,322.2938022851944
920,297.48695491999996,157835,1752,171,146.81,0.001,-87.23120829933568,5.578259941757909,157590,,
923,298.42298789,158445,1756,171,147.15,0.001,-87.29915120051457,7.167855015108662,158198,,
927,299.45099767,159042,1760,171,147.27,0.001,-87.31730561507375,6.004332861090018,158793,,
930,300.37537422,159657,1764,171,147.54,0.001,-88.42949270900291,4.121363603616063,159401,,
,,160000,,,,0.001,-88.36235196966874,4.821889575374754,159867,153.4,325.6715880781412
936,301.73171074000004,160271,1768,171,148.01,0.001,-88.73188331799629,7.812047849863004,160023,,
939,302.90888842,160881,1772,171,148.32,0.001,-89.56387504371438,5.4616317185195715,160627,,
942,303.56734739,161491,1776,171,148.24,0.001,-89.5551286528382,4.544679119152093,161245,,
945,305.93030247,162119,1780,171,149.18,0.001,-90.64770096226742,6.5787072126439075,161864,,
,,162500,,,,0.001,-90.57467960405954,6.000352865571429,162340,143.9,315.81258432269095
950,308.15098751,162734,1784,171,150.08,0.001,-89.85905983078648,7.1109172972765835,162483,,
953,312.42102183,163355,1788,171,151.14,0.001,-90.31811175768888,7.057311099046355,163112,,
956,315.14108809000004,163935,1792,171,151.14,0.001,-90.78697886149088,6.147372702624174,163712,,
959,316.34807976999997,164541,1796,171,151.61,0.001,-91.26790668438008,4.906851649284363,164293,,
,,165000,,,,0.001,-91.46330190959729,9.098919511620515,164893,159.8,339.19424321055413
965,316.97274366,165141,1800,170,151.71,,,,,,
968,317.98587036000004,165760,1804,171,152.18,0.001,-91.97217405164564,5.566474540813549,165512,,
972,318.76685497,166368,1808,171,152.39,0.001,-92.48270457499736,6.81968781493959,166124,,
975,319.44523633,166980,1812,171,152.38,0.001,-93.42806295446448,5.923796854563207,166731,,
,,167500,,,,0.001,-93.72485330942514,3.248544963414237,167331,152.35,327.1680858910084
980,319.6615600100001,167571,1816,170,152.21,,,,,,
984,320.75991295999995,168178,1820,170,152.38,0.001,-93.83915511875936,5.117079480870129,167929,,
987,321.33309588,168782,1824,170,152.36,0.001,-94.45226463904747,7.123717590502113,168539,,
990,321.84549962,169390,1828,170,152.07,0.001,-95.02465520931196,6.252232397658916,169134,,
993,319.49970792,169893,1832,170,151.0,0.001,-95.29068053396125,7.865063971164179,169761,,
,,170000,,,,0.001,-95.10792501349198,4.666588115064721,169799,149.3,318.6509860187769
998,319.7238654,170500,1836,170,150.9,0.001,-94.85309662690034,6.991995201814895,170255,,
1001,320.59576477,171110,1840,170,150.82,0.001,-94.7426828951449,6.207692153550483,170866,,
1004,321.05256403,171723,1844,170,150.83,0.001,-95.71639869786516,5.010366709727161,171477,,
1007,321.621004,172314,1848,171,150.81,0.001,-96.41312683105468,7.883549862702687,172081,,
,,172500,,,,0.001,-96.70612282223172,6.27180432031552,172364,152.4,327.585826587677
1013,321.69071841,172908,1852,170,150.73,0.001,-96.54897617649388,8.147753984336084,172665,,
1016,321.84814534,173493,1856,170,150.48,0.001,-96.74282795109161,5.29131081315125,173265,,
1019,322.13371915,174092,1860,170,150.5,0.001,-96.40612933510228,6.190072800768049,173840,,
1022,322.01269116,174685,1864,170,150.28,0.001,-97.3511125664962,5.276627482552278,174449,,
,,175000,,,,0.001,-97.40084333543653,6.811150608499066,174892,150.45,320.9352254599333
1028,321.83149718,175284,1868,170,150.13,0.001,-97.56486344010862,7.705442418857497,175039,,
1031,321.84382500000004,175881,1872,170,150.0,0.001,-97.8730961192738,5.853116140737162,175639,,
1034,321.81568211,176467,1876,170,149.76,0.001,-98.0951167515346,5.707935688557563,176232,,
1037,321.51804635,177070,1880,170,149.51,0.001,-98.30226960900711,5.852397398589408,176825,,
,,177500,,,,0.001,-99.11676657827277,4.469838073379115,177281,146.05,314.39585692286494
1043,321.32388762,177671,1884,170,149.37,0.001,-98.58263630337186,7.367725758285789,177424,,
1046,321.34028055,178296,1888,170,149.41,0.001,-99.0374192237854,6.687558411071019,178045,,
1050,321.99792792,178917,1892,170,149.82,0.001,-99.84505844116211,5.035945593926215,178674,,
1053,322.06411549000006,179531,1896,170,149.9,0.001,-99.55495090973683,5.872364970529155,179283,,
,,180000,,,,0.001,-100.45773727829392,6.8877440306964335,179883,154.3,328.8470817297697
1058,321.9532152,180129,1900,170,149.88,,,,,,
1062,321.84757597000004,180732,1904,170,149.72,0.001,-100.12914703369141,5.533129558563233,180486,,
1065,322.19745992000003,181350,1908,170,149.82,0.001,-101.22176417598018,6.404574065296738,181102,,
1068,322.28352723000006,181956,1912,170,149.76,0.001,-100.96519507890866,5.769844604416128,181719,,
,,182500,,,,0.001,-101.17743322584364,9.996168133262154,182308,152.0,329.18629336953165
1074,322.60743189,182555,1916,169,149.84,,,,,,
1077,322.78280694,183175,1920,169,149.97,0.001,-101.93895075871394,5.1357738873001875,182925,,
1080,322.91347304000004,183788,1924,170,150.06,0.001,-101.88067626953125,5.473228280481539,183543,,
1083,323.01908043,184390,1928,170,150.0,0.001,-102.81551220542507,5.11030622454066,184152,,
1086,325.74739950000003,184995,1932,170,151.02,0.001,-103.14159608498598,7.97630041875657,184733,,
,,185000,,,,0.001,-103.50602894737607,6.814023496849196,184901,154.5,332.02769194841386
1092,325.91843969000007,185608,1936,169,151.08,0.001,-103.01833375295003,7.091424451933967,185349,,
1095,326.39147610000003,186239,1940,169,151.29,0.001,-102.86113529989164,4.757644832950749,185969,,
1098,321.33411537,186639,1944,169,149.16,0.001,-103.94606922290943,10.060887046293779,186509,,
1101,319.46700347999996,187179,1948,169,148.65,0.001,-103.825500757554,15.064513442809123,186935,,
,,187500,,,,0.001,-103.31963545276272,7.018984781157586,187264,133.95,282.19211585521697
1105,312.67606439,187511,1952,169,146.03,,,,,,
1108,313.27746749,188143,1956,169,146.5,0.001,-104.75420803493924,5.993064851494309,187902,,
1112,313.24183884999997,188740,1960,169,146.48,0.001,-104.83061848958333,6.954231841452169,188494,,
1115,313.90071283000003,189386,1964,169,147.01,0.001,-104.74447490550854,8.666081706929651,189124,,
1118,313.98858915,189983,1968,169,146.99,0.001,-105.118654815244,7.591054974307476,189752,,
,,190000,,,,0.001,-104.77533912658691,11.483445515597824,189889,148.25,323.18711705207824
1124,314.45516114000003,190614,1972,169,147.33,0.001,-105.70501882818681,7.703145348051059,190363,,
1127,314.72687894,191228,1976,169,147.61,0.001,-105.10281855885576,7.357367231070629,190976,,
1130,315.21796551000006,191851,1980,169,147.81,0.001,-105.7019028106293,6.251012559835013,191598,,
,,192500,,,,0.001,-106.04370420524873,10.049246207777276,192251,149.9,323.7406802743673
1135,316.09450537,192509,1984,169,148.38,,,,,,
1139,316.18937249000004,193124,1988,169,148.28,0.001,-106.64331837189503,9.309747242010557,192866,,
1142,315.75345493000003,193707,1992,169,147.9,0.001,-107.3635722569057,5.977114977000595,193470,,
1144,315.9380931200001,194312,1996,169,147.81,0.001,-107.26914118377256,8.773493135725701,194065,,
1147,316.20669816000003,194931,2000,169,148.02,0.001,-107.18236176396759,6.600342648012655,194679,,
,,195000,,,,0.001,-107.26217873488801,9.016111394272574,194837,153.0,327.1485628902912
1152,316.15009133,195532,2004,169,148.0,0.001,-106.97651280297174,4.74295487254858,195286,,
1155,315.80799401,196137,2008,169,147.87,0.001,-107.73831897892364,8.961728987239656,195889,,
1158,315.66138061000004,196742,2012,169,147.86,0.001,-108.0587427239669,10.099821503225126,196497,,
1162,316.44135062000004,197418,2016,169,148.63,0.001,-108.07932776147193,7.038758464566954,197147,,
,,197500,,,,0.001,-107.80339307463571,6.855870543900183,197324,157.4,330.6602901697159
1168,317.04103118,198073,2020,169,148.98,0.001,-107.95141434087986,7.711097649684766,197819,,
1171,316.98927690999994,198680,2024,169,148.92,0.001,-107.80175380706787,6.4228765814559265,198432,,
1175,317.25653619,199308,2028,169,149.18,0.001,-108.48779777244285,10.769072059518802,199062,,
1178,317.35577195,199927,2032,169,149.32,0.001,-108.46221261275441,6.888714109035517,199678,,
,,200000,,,,0.001,-108.89062618899655,7.4797623818920504,199833,148.8,318.67698436677455
1183,317.31839605,200528,2036,169,149.2,0.001,-108.62008842262063,9.74256981067917,200282,,
1186,316.79781712,201126,2040,169,148.87,0.001,-108.61782887776693,6.755610160032908,200886,,
1189,321.37137524,201694,2044,169,150.55,0.001,-109.09248061918876,7.546765195562484,201464,,
1192,323.35623359,202296,2048,169,151.17,0.001,-108.97862629950801,7.524848208397249,202062,,
,,202500,,,,0.001,-109.50600566034731,9.563181971474517,202341,148.85,325.0094887316227
1198,330.28853109000005,202888,2052,169,153.77,0.001,-108.71574189927843,5.66412401774834,202645,,
1201,330.07622972999997,203484,2056,169,153.41,0.001,-110.00468582577176,6.492449065734601,203245,,
1204,330.06724593,204067,2060,169,153.27,0.001,-109.48831585091604,7.409441566803086,203810,,
1207,329.67422952,204658,2064,169,152.72,0.001,-109.36781644149565,10.564709937068779,204418,,
,,205000,,,,0.001,-109.2094380228143,8.14579884315792,204871,150.45,332.81237487494946
1213,329.84467394,205254,2068,169,152.71,0.001,-109.64505582242398,6.31387553490749,205018,,
1216,330.09648177,205879,2072,169,152.65,0.001,-109.2099619547526,7.703087801933289,205634,,
1219,330.42680509999997,206496,2076,169,152.68,0.001,-109.26932583579534,6.611249357839174,206246,,
1223,330.48232112,207115,2080,169,152.64,0.001,-109.92944882239824,7.481906551011601,206866,,
,,207500,,,,0.001,-109.24384111676898,9.38199902341721,207307,152.3,332.93866353034974
1228,329.64060086000006,207691,2084,169,151.82,0.001,-109.26540886865904,7.804469081636977,207453,,
1232,330.05023436999994,208320,2088,169,151.96,0.001,-109.15003917091771,5.680191445973963,208069,,
