time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
128,91,11800,0.0523673002794385,236,11650,0.001,8.193865661621095,50.0,-9.6691636,,
,,12000,0.049213558211922644,,11850,0.001,8.29765510559082,,,-8.41334905,50.0
127,94,12000,,240,,,,50.0,-9.502971889999998,,
128,95,12200,0.047317236959934235,244,12050,0.001,8.324533920288086,50.0,-9.27406733,,
128,96,12400,0.056963428035378454,248,12250,0.001,8.513753890991211,50.0,-9.13190416,,
,,12500,0.0653524586558342,,12350,0.001,8.477345199584962,,,-8.16608235,50.0
127,98,12600,0.051643731743097304,252,12450,0.001,8.513629722595216,50.0,-8.87513691,,
128,99,12800,0.04971740916371346,256,12650,0.001,8.552536735534668,50.0,-8.83417279,,
,,13000,0.047983288019895556,,12850,0.001,8.58763801574707,,,-8.300753600000002,50.0
127,101,13000,,260,,,,50.0,-8.705104080000002,,
128,103,13200,0.04971802905201912,264,13050,0.001,8.727628021240234,50.0,-8.671369110000002,,
128,104,13400,0.04875705942511559,268,13250,0.001,8.694956092834472,50.0,-8.681104790000001,,
,,13500,0.050682469345629214,,13350,0.001,8.797633323669434,,,-7.805299900000001,50.0
127,106,13600,0.06114002704620361,272,13450,0.001,8.79331111907959,50.0,-8.54613099,,
128,107,13800,0.06251747973263264,276,13650,0.001,8.889758567810059,50.0,-8.42567767,,
,,14000,0.049211164601147175,,13850,0.001,8.97685375213623,,,-7.720647800000002,50.0
127,109,14000,,280,,,,50.0,-8.35140202,,
128,110,14200,0.0603693513572216,284,14050,0.001,8.97666805267334,50.0,-8.362054,,
128,112,14400,0.050619442760944364,288,14250,0.001,9.03947135925293,50.0,-8.35512939,,
,,14500,0.05710619319230318,,14350,0.001,9.071754493713378,,,-7.90186885,50.0
128,114,14600,0.05014393158257008,292,14450,0.001,9.07930934906006,50.0,-8.309432350000002,,
128,115,14800,0.04542035378515721,296,14650,0.001,9.087369918823242,50.0,-8.33488317,,
,,15000,0.058842859044671056,,14850,0.001,9.19383934020996,,,-8.0508887,50.0
127,117,15000,,300,,,,50.0,-8.26844764,,
128,118,15200,0.06517769575119019,304,15050,0.001,9.218350028991699,50.0,-8.164417099999998,,
128,119,15400,0.05873580507934093,308,15250,0.001,9.260809478759766,50.0,-8.27356473,,
,,15500,0.0574740619957447,,15350,0.001,9.332713356018067,,,-8.04221795,50.0
128,121,15600,0.044885537736117836,312,15450,0.001,9.342562484741212,50.0,-8.263884860000001,,
128,123,15800,0.08654171504080295,316,15650,0.001,9.423095092773437,50.0,-8.197332909999998,,
,,16000,0.04631317775696516,,15850,0.001,9.448690414428711,,,-7.9482232999999995,50.0
127,125,16000,,320,,,,50.0,-8.22374415,,
128,126,16200,0.08225864134728908,324,16050,0.001,9.476468353271484,50.0,-8.226097919999999,,
128,127,16400,0.0449740694463253,328,16250,0.001,9.487693519592286,50.0,-8.22640464,,
,,16500,0.04876316171139479,,16350,0.001,9.62498649597168,,,-7.848067549999999,50.0
128,129,16600,0.06677417412400245,332,16450,0.001,9.586524085998535,50.0,-8.015433889999999,,
128,130,16800,0.04360540542751551,336,16650,0.001,9.60065746307373,50.0,-7.87364593,,
,,17000,0.04480460997670889,,16850,0.001,9.662126502990724,,,-8.154616399999998,50.0
128,132,17000,,340,,,,50.0,-7.991225400000001,,
128,134,17200,0.049024649038910864,344,17050,0.001,9.74852897644043,50.0,-7.98494751,,
128,135,17400,0.04746953163295984,348,17250,0.001,9.795672264099121,50.0,-8.07359657,,
,,17500,0.05004669807851315,,17350,0.001,9.811994667053222,,,-8.8616769,50.0
128,137,17600,0.07005658954381942,352,17450,0.001,9.787570838928223,50.0,-8.005437370000001,,
128,138,17800,0.04790529869496822,356,17650,0.001,9.906141204833984,50.0,-7.998834509999998,,
,,18000,0.046241697520017624,,17850,0.001,9.906216506958009,,,-9.090180550000001,50.0
128,140,18000,,360,,,,50.0,-7.97054882,,
128,141,18200,0.04730198994278908,364,18050,0.001,9.924215583801269,50.0,-7.89809938,,
128,142,18400,0.05751136764883995,368,18250,0.001,9.975223503112794,50.0,-7.829273560000001,,
,,18500,0.046556395590305326,,18350,0.001,10.029837799072265,,,-9.180923250000001,50.0
128,144,18600,0.05098253041505814,372,18450,0.001,10.065535926818848,50.0,-7.75101554,,
128,146,18800,0.05307574979960918,376,18650,0.001,10.094314270019531,50.0,-7.86214377,,
,,19000,0.04677505746483803,,18850,0.001,10.143584938049317,,,-9.166975750000002,50.0
128,147,19000,,380,,,,50.0,-7.913262520000001,,
128,149,19200,0.05248567022383213,384,19050,0.001,10.097894477844239,50.0,-7.96711647,,
129,150,19400,0.061386195570230485,388,19250,0.001,10.229021873474121,50.0,-8.04851408,,
,,19500,0.05015156090259552,,19350,0.001,10.24113410949707,,,-9.10755715,50.0
128,152,19600,0.04475379999727011,392,19450,0.001,10.19471134185791,50.0,-8.051939759999998,,
128,153,19800,0.04849989987909794,396,19650,0.001,10.368033447265624,50.0,-8.15327207,,
,,20000,0.05750023521482944,,19850,0.001,10.363901748657227,,,-9.32477635,50.0
128,155,20000,,400,,,,50.0,-8.277499749999999,,
128,156,20200,0.05677955202758312,404,20050,0.001,10.40084098815918,50.0,-8.37266851,,
128,158,20400,0.049179628938436505,408,20250,0.001,10.49750789642334,50.0,-8.193907849999999,,
,,20500,0.04942703612148762,,20350,0.001,10.469236335754395,,,-9.2152518,50.0
128,160,20600,0.05281510807573795,412,20450,0.001,10.544580421447755,50.0,-8.34924159,,
128,161,20800,0.06332888454198837,416,20650,0.001,10.609411010742187,50.0,-8.39569815,,
,,21000,0.05269604802131653,,20850,0.001,10.650602531433105,,,-8.93125875,50.0
128,163,21000,,420,,,,50.0,-8.31015811,,
128,164,21200,0.05235487513244152,424,21050,0.001,10.713336029052734,50.0,-8.292095069999998,,
128,166,21400,0.05243234507739544,428,21250,0.001,10.738298416137695,50.0,-8.494425419999999,,
,,21500,0.04850485399365425,,21350,0.001,10.76833309173584,,,-8.8064359,50.0
128,168,21600,0.04899627361446619,432,21450,0.001,10.840040016174317,50.0,-8.70067476,,
128,169,21800,0.058714896887540814,436,21650,0.001,10.923441925048827,50.0,-8.742674100000002,,
,,22000,0.048059683740139005,,21850,0.001,10.906106758117676,,,-9.0795608,50.0
128,171,22000,,440,,,,50.0,-8.68880324,,
128,172,22200,0.04896966569125652,444,22050,0.001,11.000827865600586,50.0,-8.72600679,,
128,174,22400,0.06600796695798636,448,22250,0.001,11.054401893615722,50.0,-8.652082279999998,,
,,22500,0.04653255820274353,,22350,0.001,11.06694797515869,,,-8.971002199999997,50.0
128,176,22600,0.049627382084727285,452,22450,0.001,11.068329582214355,50.0,-8.847012190000001,,
128,177,22800,0.05403091948479414,456,22650,0.001,11.171772766113282,50.0,-8.841140020000001,,
,,23000,0.049031349942088125,,22850,0.001,11.22204216003418,,,-8.967569999999998,50.0
127,179,23000,,460,,,,50.0,-8.830805579999998,,
128,181,23200,0.04574140772223473,464,23050,0.001,11.289203605651856,50.0,-8.920977259999999,,
128,182,23400,0.060007951259613036,468,23250,0.001,11.348077430725098,50.0,-8.9865922,,
,,23500,0.04451155140995979,,23350,0.001,11.393083572387695,,,-8.5586776,50.0
127,184,23600,0.048273246698081494,472,23450,0.001,11.405251846313476,50.0,-9.150507809999999,,
128,185,23800,0.04969119507819414,476,23650,0.001,11.4539794921875,50.0,-9.125085999999998,,
,,24000,0.05587545458227396,,23850,0.001,11.50724895477295,,,-8.375647149999999,50.0
127,187,24000,,480,,,,50.0,-9.08671988,,
128,188,24200,0.045485129728913304,484,24050,0.001,11.55744167327881,50.0,-9.084955129999999,,
128,189,24400,0.07013381496071816,488,24250,0.001,11.65800308227539,50.0,-8.962253480000001,,
,,24500,0.041643908843398095,,24350,0.001,11.613630027770997,,,-8.201584449999999,50.0
128,191,24600,0.06672178052365779,492,24450,0.001,11.71021266937256,50.0,-8.931363529999999,,
128,193,24800,0.04379821479320526,496,24650,0.001,11.789158668518066,50.0,-8.8284313,,
,,25000,0.06179237201809883,,24850,0.001,11.826309623718261,,,-7.888105299999999,50.0
128,195,25000,,500,,,,50.0,-8.5892208,,
128,196,25200,0.053477270901203154,504,25050,0.001,11.883486480712891,50.0,-8.48733684,,
128,197,25400,0.04512572634965181,508,25250,0.001,11.9461372756958,50.0,-8.476756049999999,,
,,25500,0.051770211420953276,,25350,0.001,12.017552070617675,,,-7.4815545,50.0
128,199,25600,0.051981715634465214,512,25450,0.001,11.993220939636231,50.0,-8.402712489999999,,
128,200,25800,0.045944206230342385,516,25650,0.001,12.070257530212402,50.0,-8.26787131,,
,,26000,0.04748654246330261,,25850,0.001,12.092946014404298,,,-7.759610849999999,50.0
128,202,26000,,520,,,,50.0,-8.29995873,,
128,204,26200,0.044480794258415696,524,26050,0.001,12.210784759521484,50.0,-8.357334299999998,,
128,205,26400,0.047209076955914496,528,26250,0.001,12.268628807067872,50.0,-8.06742371,,
,,26500,0.04142709564417601,,26350,0.001,12.336962699890137,,,-7.0956886,50.0
128,207,26600,0.057837366461753845,532,26450,0.001,12.385247802734375,50.0,-7.89982125,,
128,208,26800,0.050566453747451306,536,26650,0.001,12.378244018554687,50.0,-7.89704947,,
,,27000,0.04817776903510094,,26850,0.001,12.43886070251465,,,-6.927926650000001,50.0
128,210,27000,,540,,,,50.0,-7.88758384,,
128,212,27200,0.05372261207550764,544,27050,0.001,12.5132266998291,50.0,-7.826347350000001,,
128,213,27400,0.057814350500702855,548,27250,0.001,12.605977516174317,50.0,-7.732030790000001,,
,,27500,0.05124061703681946,,27350,0.001,12.641519546508789,,,-6.6886252499999985,50.0
128,215,27600,0.05010839387774468,552,27450,0.001,12.63221347808838,50.0,-7.73395399,,
128,216,27800,0.0549421302229166,556,27650,0.001,12.707861366271972,50.0,-7.772170149999999,,
,,28000,0.049665661826729775,,27850,0.001,12.768781661987305,,,-6.664543049999999,50.0
128,218,28000,,560,,,,50.0,-7.71852702,,
128,219,28200,0.07192445494234562,564,28050,0.001,12.855321350097656,50.0,-7.68586204,,
128,221,28400,0.04897115234285593,568,28250,0.001,12.918407936096191,50.0,-7.589961509999999,,
,,28500,0.05106885179877281,,28350,0.001,12.881593780517578,,,-6.369886550000001,50.0
128,223,28600,0.04339341681450606,572,28450,0.001,12.982336692810058,50.0,-7.45766302,,
128,224,28800,0.04344529666006565,576,28650,0.001,12.99835952758789,50.0,-7.4091676600000005,,
,,29000,0.058947258740663526,,28850,0.001,13.074886665344238,,,-6.356122149999999,50.0
127,226,29000,,580,,,,50.0,-7.3712500100000025,,
127,228,29200,0.049477668851614,584,29050,0.001,13.126460571289062,50.0,-7.210872280000002,,
128,229,29400,0.048077266290783884,588,29250,0.001,13.161719665527343,50.0,-7.16168576,,
,,29500,0.045913101062178614,,29350,0.001,13.211344184875488,,,-6.5987411499999995,50.0
127,231,29600,0.04564692262560129,592,29450,0.001,13.24771053314209,50.0,-7.10444531,,
128,232,29800,0.056592235267162325,596,29650,0.001,13.340439338684082,50.0,-7.093927089999999,,
,,30000,0.06943572618067265,,29850,0.001,13.354626083374024,,,-6.4977655,50.0
127,235,30000,,600,,,,50.0,-7.13861743,,
127,236,30200,0.052769619673490524,604,30050,0.001,13.420806198120117,50.0,-7.16948467,,
127,237,30400,0.050302104502916334,608,30250,0.001,13.495756797790527,50.0,-7.155420050000003,,
,,30500,0.05236613839864731,,30350,0.001,13.509437561035156,,,-6.481035899999999,50.0
127,239,30600,0.05010869912803173,612,30450,0.001,13.507794761657715,50.0,-7.002221469999999,,
127,240,30800,0.06173400208353996,616,30650,0.001,13.586770744323731,50.0,-6.961129249999999,,
,,31000,0.06611654475331306,,30850,0.001,13.630182495117188,,,-6.066862300000001,50.0
127,242,31000,,620,,,,50.0,-6.8675291199999995,,
127,244,31200,0.0550795042142272,624,31050,0.001,13.722065811157227,50.0,-6.830562400000002,,
128,245,31400,0.05619212999939918,628,31250,0.001,13.819568634033203,50.0,-6.84243596,,
,,31500,0.04959447637200356,,31350,0.001,13.774803504943847,,,-6.1626013,50.0
127,247,31600,0.05499940857291222,632,31450,0.001,13.785196151733398,50.0,-6.762703339999999,,
127,248,31800,0.06752904400229454,636,31650,0.001,13.85963939666748,50.0,-6.74138278,,
,,32000,0.05844689056277275,,31850,0.001,13.949002151489259,,,-6.8269265500000005,50.0
127,250,32000,,640,,,,50.0,-6.6640472,,
127,251,32200,0.05415979035198688,644,32050,0.001,13.967117042541505,50.0,-6.68984024,,
128,252,32400,0.051391974687576295,648,32250,0.001,14.057568168640136,50.0,-6.789881069999999,,
,,32500,0.06727715522050857,,32350,0.001,14.095946121215821,,,-6.17353385,50.0
127,254,32600,0.055016655549407004,652,32450,0.001,14.119035873413086,50.0,-6.682288299999999,,
128,256,32800,0.05603350140154362,656,32650,0.001,14.17909278869629,50.0,-6.635347339999999,,
,,33000,0.056228369921445844,,32850,0.001,14.198048934936523,,,-6.015107050000001,50.0
127,258,33000,,660,,,,50.0,-6.57088612,,
128,259,33200,0.06711942918598651,664,33050,0.001,14.236104431152343,50.0,-6.5592949900000015,,
128,260,33400,0.05651354186236859,668,33250,0.001,14.322855758666993,50.0,-6.593666229999999,,
,,33500,0.056532281562685964,,33350,0.001,14.363313789367675,,,-6.4273436,50.0
127,262,33600,0.061562919691205024,672,33450,0.001,14.37262336730957,50.0,-6.607788479999999,,
128,263,33800,0.054157044366002084,676,33650,0.001,14.441435585021972,50.0,-6.6425027199999995,,
,,34000,0.07322327300906181,,33850,0.001,14.534788246154784,,,-6.19910385,50.0
127,265,34000,,680,,,,50.0,-6.55552442,,
128,267,34200,0.0509489618986845,684,34050,0.001,14.547016220092774,50.0,-6.66154226,,
128,268,34400,0.05748176574707031,688,34250,0.001,14.579579811096192,50.0,-6.66235931,,
,,34500,0.05961157888174057,,34350,0.001,14.61866397857666,,,-5.891530400000001,50.0
128,270,34600,0.07159791141748428,692,34450,0.001,14.635848121643066,50.0,-6.594631370000002,,
128,271,34800,0.0487748883292079,696,34650,0.001,14.683820991516113,50.0,-6.4510552400000005,,
,,35000,0.05893432609736919,,34850,0.001,14.748694839477539,,,-6.286618849999999,50.0
127,273,35000,,700,,,,50.0,-6.432700990000001,,
128,274,35200,0.052026994824409485,704,35050,0.001,14.764749259948731,50.0,-6.343017319999999,,
128,276,35400,0.057366728335618976,708,35250,0.001,14.87013946533203,50.0,-6.29971282,,
,,35500,0.0756591022759676,,35350,0.001,14.946639213562012,,,-5.9585234499999995,50.0
127,278,35600,0.0526007254421711,712,35450,0.001,14.915412178039551,50.0,-6.31233902,,
127,279,35800,0.05312446758151054,716,35650,0.001,14.95570011138916,50.0,-6.346613289999999,,
,,36000,0.052483498305082324,,35850,0.001,15.016384582519532,,,-6.161724199999999,50.0
127,281,36000,,720,,,,50.0,-6.375730020000001,,
127,283,36200,0.06112648271024227,724,36050,0.001,15.07774314880371,50.0,-6.30416846,,
127,284,36400,0.05538404121994972,728,36250,0.001,15.06984146118164,50.0,-6.381507319999998,,
,,36500,0.05726898740977049,,36350,0.001,15.115708503723145,,,-5.9191849,50.0
127,286,36600,0.05562746487557888,732,36450,0.001,15.151087760925293,50.0,-6.442651880000002,,
127,288,36800,0.05768449433147907,736,36650,0.001,15.156686592102051,50.0,-6.53373012,,
,,37000,0.07865076526999473,,36850,0.001,15.256966247558594,,,-6.01277535,50.0
127,290,37000,,740,,,,50.0,-6.586730170000001,,
127,291,37200,0.04913925148546696,744,37050,0.001,15.314844932556152,50.0,-6.57191288,,
127,292,37400,0.07613315261900425,748,37250,0.001,15.318327713012696,50.0,-6.566209240000001,,
,,37500,0.09226464591920376,,37350,0.001,15.400382232666015,,,-5.598230249999999,50.0
127,295,37600,0.05617057032883167,752,37450,0.001,15.361078834533691,50.0,-6.56762757,,
127,296,37800,0.06654502801597119,756,37650,0.001,15.44397174835205,50.0,-6.5417220799999996,,
,,38000,0.06581320472061634,,37850,0.001,15.497316665649414,,,-5.4832354500000005,50.0
127,298,38000,,760,,,,50.0,-6.622880920000001,,
127,299,38200,0.05576454237103462,764,38050,0.001,15.494095878601074,50.0,-6.63158308,,
127,301,38400,0.05465712580829859,768,38250,0.001,15.572202796936034,50.0,-6.644331079999998,,
,,38500,0.04947788614779711,,38350,0.001,15.53746036529541,,,-5.702261699999999,50.0
127,303,38600,0.053356940299272536,772,38450,0.001,15.603271179199218,50.0,-6.57994311,,
127,304,38800,0.06108388632535935,776,38650,0.001,15.68453010559082,50.0,-6.4452430000000005,,
,,39000,0.050272742733359334,,38850,0.001,15.660773124694824,,,-5.61557015,50.0
127,306,39000,,780,,,,50.0,-6.482308629999999,,
127,308,39200,0.04992502801120281,784,39050,0.001,15.719800910949708,50.0,-6.49224845,,
127,309,39400,0.05673479080200195,788,39250,0.001,15.735533561706543,50.0,-6.522696509999999,,
,,39500,0.07122592888772487,,39350,0.001,15.793330039978027,,,-5.580724200000001,50.0
127,311,39600,0.05709776408970356,792,39450,0.001,15.786070632934571,50.0,-6.595620459999999,,
127,313,39800,0.04903515800833702,796,39650,0.001,15.850300254821777,50.0,-6.6727937499999985,,
,,40000,0.052798881009221074,,39850,0.001,15.942160758972168,,,-5.711693299999999,50.0
126,315,40000,,800,,,,50.0,-6.773717329999998,,
126,316,40200,0.05058256551623344,804,40050,0.001,15.858154258728028,50.0,-6.831006649999999,,
127,317,40400,0.05653082072734833,808,40250,0.001,15.957468299865722,50.0,-6.77530402,,
,,40500,0.05605513468384743,,40350,0.001,16.003950080871583,,,-5.65571445,50.0
126,320,40600,0.060069671273231505,812,40450,0.001,15.959798011779785,50.0,-6.69551829,,
126,321,40800,0.06640212558209896,816,40650,0.001,16.029936256408693,50.0,-6.679891179999999,,
,,41000,0.059143246114254,,40850,0.001,16.081736755371093,,,-5.61912375,50.0
126,323,41000,,820,,,,50.0,-6.708641769999998,,
126,324,41200,0.049995719343423846,824,41050,0.001,16.079548416137694,50.0,-6.72712564,,
126,326,41400,0.052588055357336995,828,41250,0.001,16.16014865875244,50.0,-6.6973774100000005,,
,,41500,0.057972159534692765,,41350,0.001,16.20339412689209,,,-5.24059075,50.0
126,328,41600,0.0610888010263443,832,41450,0.001,16.189214172363283,50.0,-6.677031059999999,,
126,330,41800,0.04910105608403683,836,41650,0.001,16.222102813720703,50.0,-6.51484323,,
,,42000,0.05027554720640182,,41850,0.001,16.21780643463135,,,-5.62847565,50.0
126,332,42000,,840,,,,50.0,-6.426449479999999,,
126,333,42200,0.05188392370939255,844,42050,0.001,16.271730804443358,50.0,-6.40247768,,
126,335,42400,0.05217391602694988,848,42250,0.001,16.30417694091797,50.0,-6.305292709999999,,
,,42500,0.05870030477643013,,42350,0.001,16.344912033081055,,,-5.50753915,50.0
126,337,42600,0.04995170585811138,852,42450,0.001,16.338524475097657,50.0,-6.21351665,,
126,338,42800,0.06759261265397072,856,42650,0.001,16.423077049255372,50.0,-6.207498740000001,,
,,43000,0.05232057876884937,,42850,0.001,16.411859664916992,,,-5.3756049500000005,50.0
126,340,43000,,860,,,,50.0,-6.14312958,,
126,341,43200,0.05561661787331104,864,43050,0.001,16.494323348999025,50.0,-6.10093331,,
126,343,43400,0.0649490174651146,868,43250,0.001,16.557053146362303,50.0,-6.0690029700000006,,
,,43500,0.05264476589858532,,43350,0.001,16.497843170166014,,,-5.262628649999999,50.0
126,345,43600,0.05140357308089733,872,43450,0.001,16.555200500488283,50.0,-6.037733189999999,,
126,346,43800,0.05439111590385437,876,43650,0.001,16.605310440063477,50.0,-6.0581249,,
,,44000,0.05108250230550766,,43850,0.001,16.649338302612303,,,-5.2746312,50.0
126,349,44000,,880,,,,50.0,-5.967747720000001,,
126,350,44200,0.0524944744259119,884,44050,0.001,16.65599578857422,50.0,-5.944168379999999,,
126,351,44400,0.05799599677324295,888,44250,0.001,16.644662322998048,50.0,-5.883140139999999,,
,,44500,0.05503732636570931,,44350,0.001,16.64716079711914,,,-5.744746749999999,50.0
126,353,44600,0.10236465863883495,892,44450,0.001,16.701900634765625,50.0,-5.826052520000001,,
126,355,44800,0.06632404044270515,896,44650,0.001,16.736790313720704,50.0,-5.759683600000001,,
,,45000,0.053021049872040746,,44850,0.001,16.80426338195801,,,-5.38758455,50.0
125,357,45000,,900,,,,50.0,-5.69895119,,
126,358,45200,0.05089607112109661,904,45050,0.001,16.823076553344727,50.0,-5.763615410000001,,
126,359,45400,0.053247163370251656,908,45250,0.001,16.79125556945801,50.0,-5.785888840000001,,
