rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
-6.671170427083333,96,558,103,5.8125,5,2.741713047027588,-16.535858154296875,0.8711686134338379,-2.72998309135437,0.0003,457,,
-6.65489117,100,588,101,5.88,5,2.9477367401123047,-17.288240432739258,0.8633958697319031,-2.91265606880188,0.0003,487,,
-6.708062170000001,104,616,100,5.97,6,2.4294893741607666,-16.912029266357422,0.8562042117118835,-3.069765090942383,0.0003,515,,
-6.567234650000001,108,636,100,5.95,6,2.256448984146118,-17.470733642578125,0.8511070609092712,-3.1944003105163574,0.0003,535,,
-6.5421773000000005,112,654,100,5.9,6,2.003204584121704,-16.897502899169922,0.8465434312820435,-3.277402400970459,0.0003,553,,
-6.441890469999999,116,678,99,5.9,6,2.0868780612945557,-16.975997924804688,0.8405068516731262,-3.4141664505004883,0.0003,577,,
-6.456196209999998,120,700,99,5.92,7,3.1620802879333496,-17.239482879638672,0.8350096344947815,-3.5437231063842773,0.0003,599,,
-6.54968,124,725,99,6.0,7,2.321669578552246,-17.664213180541992,0.8288107514381409,-3.696920156478882,0.0003,624,,
-6.5361096199999995,128,745,98,5.98,7,2.2616512775421143,-18.027551651000977,0.8238853216171265,-3.8162128925323486,0.0003,644,,
-6.36646384,132,767,98,5.91,7,2.7401630878448486,-16.95890235900879,0.8185037970542908,-3.9224436283111572,0.0003,666,,
-6.310459590000002,136,786,98,5.9,8,1.9943411350250244,-17.8482723236084,0.8138821125030518,-4.048247337341309,0.0003,685,,
-6.06793618,140,805,97,5.76,8,2.9125208854675293,-17.02408218383789,0.8092829585075378,-4.167540550231934,0.0003,704,,
-5.984855509999999,144,832,97,5.82,8,3.0033178329467773,-16.846281051635742,0.8027850389480591,-4.298112869262695,0.0003,731,,
-5.91054943,148,854,97,5.82,8,3.0848231315612793,-17.75875473022461,0.7975324392318726,-4.451000213623047,0.0003,753,,
-5.893578349999999,152,882,96,5.82,9,2.5920562744140625,-17.516563415527344,0.7908974289894104,-4.621584892272949,0.0003,781,,
-5.81376977,156,903,96,5.81,9,3.0539302825927734,-17.143840789794922,0.7859511971473694,-4.763233661651611,0.0003,802,,
-5.757670000000001,160,928,96,5.87,9,2.6922712326049805,-16.512897491455078,0.7801043391227722,-4.874089241027832,0.0003,827,,
-5.749629680000001,164,953,96,5.94,9,4.116869926452637,-16.751089096069336,0.7743034362792969,-5.034687042236328,0.0003,852,,
-5.60612887,168,978,95,5.93,10,3.760549545288086,-17.767499923706055,0.7685486674308777,-5.161960601806641,0.0003,877,,
-5.60283712,172,1000,95,5.97,10,2.93473744392395,-17.252077102661133,0.763511598110199,-5.323402404785156,0.0003,899,,
-5.570823039999999,176,1019,95,5.92,10,3.1554884910583496,-16.561016082763672,0.7591870427131653,-5.417618274688721,0.0003,918,,
-5.50079733,180,1041,94,5.89,10,3.283968448638916,-16.892059326171875,0.7542125582695007,-5.568600177764893,0.0003,940,,
-5.453896090000001,184,1068,94,5.97,11,4.40067720413208,-17.281742095947266,0.7481494545936584,-5.745271682739258,0.0003,967,,
-5.334593549999999,188,1091,94,5.88,11,3.191162109375,-16.63650131225586,0.743030309677124,-5.829859256744385,0.0003,990,,
-5.13931117,192,1115,94,5.79,11,3.1331534385681152,-16.900259017944336,0.7377256751060486,-5.95695686340332,0.0003,1014,,
-5.143683200000001,196,1134,93,5.76,12,3.1412625312805176,-16.811988830566406,0.7335571646690369,-6.091787815093994,0.0003,1033,,
-5.01358499,200,1154,93,5.66,12,2.908640146255493,-16.109437942504883,0.7291902303695679,-6.194037437438965,0.0003,1053,,
-4.9129667800000005,204,1173,93,5.57,12,2.858815908432007,-16.932052612304688,0.7250617742538452,-6.345362186431885,0.0003,1072,,
-5.01431883,208,1198,93,5.62,12,3.6801769733428955,-16.515850067138672,0.7196828722953796,-6.4341325759887695,0.0003,1097,,
-5.01230482,212,1222,93,5.68,13,5.086966037750244,-16.146724700927734,0.7145605087280273,-6.579974174499512,0.0003,1121,,
-5.121750090000001,216,1253,93,5.75,13,3.5633420944213867,-16.010969161987305,0.7079854607582092,-6.800540447235107,0.0003,1152,,
-5.07982954,220,1276,93,5.76,13,4.903570175170898,-15.90098762512207,0.7031548023223877,-6.873791694641113,0.0003,1175,,
-5.00276523,224,1297,92,5.72,13,4.830914497375488,-16.114572525024414,0.6987762451171875,-6.983637809753418,0.0003,1196,,
-4.9812523099999995,228,1319,92,5.74,14,4.866177082061768,-16.140365600585938,0.6942251324653625,-7.102405071258545,0.0003,1218,,
-5.00719046,232,1337,92,5.7,14,3.891092538833618,-16.028871536254883,0.6905257701873779,-7.253087997436523,0.0003,1236,,
-5.057497440000001,236,1365,92,5.79,14,3.92801833152771,-15.52122974395752,0.6848036050796509,-7.398345470428467,0.0003,1264,,
-5.0326889900000005,240,1384,92,5.79,14,4.944370746612549,-15.022284507751465,0.6809449195861816,-7.492623329162598,0.0003,1283,,
-5.05726048,244,1411,92,5.79,15,5.128362655639648,-15.744255065917969,0.6755084991455078,-7.689729690551758,0.0003,1310,,
-5.00450259,248,1433,92,5.79,15,4.67347526550293,-14.983956336975098,0.6711128950119019,-7.807520866394043,0.0003,1332,,
-4.97732641,252,1463,91,5.81,15,6.231801986694336,-15.2645263671875,0.6651726365089417,-7.9005842208862305,0.0003,1362,,
-4.992252429999999,256,1491,91,5.88,16,3.6519742012023926,-14.96725082397461,0.659668505191803,-8.15066146850586,0.0003,1390,,
-5.105140840000001,260,1521,91,5.93,16,5.497365951538086,-15.022315979003906,0.6538242697715759,-8.313368797302246,0.0003,1420,,
-5.122011029999999,264,1550,91,5.97,16,6.144900798797607,-14.818886756896973,0.6482358574867249,-8.385343551635742,0.0003,1449,,
-5.08964105,268,1573,91,5.95,17,5.541264533996582,-14.432355880737305,0.6438436508178711,-8.560356140136719,0.0003,1472,,
-5.051119840000001,272,1591,91,5.91,17,4.826044082641602,-14.956535339355469,0.6404193043708801,-8.621845245361328,0.0003,1490,,
-5.200089959999999,276,1620,91,6.01,17,6.283939361572266,-14.18359375,0.63493812084198,-8.69424057006836,0.0003,1519,,
-5.22437807,280,1643,91,6.02,18,5.347588539123535,-15.228763580322266,0.6306361556053162,-8.86359691619873,0.0003,1542,,
-5.26046692,284,1672,91,6.04,18,5.431352615356445,-14.723372459411621,0.6252517104148865,-9.0512056350708,0.0003,1571,,
-5.2228916100000005,288,1698,91,6.07,18,4.68997049331665,-15.024297714233398,0.6204686164855957,-9.142738342285156,0.0003,1597,,
-5.24430008,292,1721,91,6.06,18,7.647895812988281,-14.093725204467773,0.6162725687026978,-9.320433616638184,0.0003,1620,,
-5.273646179999999,296,1742,91,6.08,19,5.620247840881348,-14.536852836608887,0.6124688982963562,-9.456138610839844,0.0003,1641,,
-5.348587929999999,300,1765,91,6.11,19,5.662529468536377,-14.565604209899902,0.6083325147628784,-9.592458724975586,0.0003,1664,,
-5.3303522800000005,304,1788,91,6.15,19,5.102665424346924,-13.964147567749023,0.6042226552963257,-9.671296119689941,0.0003,1687,,
-5.36148586,308,1812,91,6.14,19,5.958408355712891,-13.364057540893555,0.5999640822410583,-9.84579849243164,0.0003,1711,,
-5.32554208,312,1834,90,6.12,20,5.797304153442383,-13.91649055480957,0.5960760712623596,-9.946359634399414,0.0003,1733,,
-5.23549723,316,1865,90,6.12,20,5.40352725982666,-13.33686637878418,0.5906299352645874,-10.106977462768555,0.0003,1764,,
-5.23134526,320,1893,90,6.17,20,5.846755504608154,-13.22103214263916,0.5857634544372559,-10.276456832885742,0.0003,1792,,
-5.22735389,324,1911,90,6.14,21,6.14789342880249,-13.780560493469238,0.582649290561676,-10.466789245605469,0.0003,1810,,
-5.245658829999999,328,1936,90,6.17,21,8.019363403320312,-12.990926742553711,0.5783435702323914,-10.56584644317627,0.0003,1835,,
-5.2677229599999995,332,1959,90,6.22,21,6.586389541625977,-13.947565078735352,0.574411153793335,-10.685614585876465,0.0003,1858,,
-5.2521765500000015,336,1980,90,6.15,21,6.911480903625488,-13.189640998840332,0.5708482265472412,-10.788745880126953,0.0003,1879,,
-5.1698400200000005,340,2007,90,6.23,22,6.465911865234375,-13.217464447021484,0.5663053393363953,-10.864721298217773,0.0003,1906,,
-5.09747268,344,2029,90,6.18,22,6.219615459442139,-12.38807201385498,0.5626315474510193,-11.009603500366211,0.0003,1928,,
-5.153922080000001,348,2057,90,6.24,22,6.687338829040527,-12.778253555297852,0.557990550994873,-11.210729598999023,0.0003,1956,,
-5.09074592,352,2080,90,6.17,23,9.42133903503418,-13.697541236877441,0.554201066493988,-11.311968803405762,0.0003,1979,,
-5.01532258,356,2105,90,6.14,23,5.643233299255371,-12.24938678741455,0.5501151084899902,-11.378582000732422,0.0003,2004,,
-4.914034560000001,360,2131,90,6.1,23,7.0300188064575195,-11.964879035949707,0.5459023714065552,-11.72152328491211,0.0003,2030,,
-4.9084556500000005,364,2156,90,6.06,23,5.997148036956787,-12.200701713562012,0.5418707728385925,-11.736104965209961,0.0003,2055,,
-4.923093720000001,368,2180,90,6.07,24,6.6208977699279785,-11.667903900146484,0.5380297899246216,-11.951888084411621,0.0003,2079,,
-4.909582349999999,372,2208,90,6.17,24,5.6096978187561035,-11.989114761352539,0.5335921049118042,-12.001249313354492,0.0003,2107,,
-4.70136092,376,2232,90,6.12,24,4.837539196014404,-11.248771667480469,0.5298270583152771,-12.224075317382812,0.0003,2131,,
-4.565873320000001,380,2254,90,6.11,24,5.6467695236206055,-11.425893783569336,0.5263978242874146,-12.34112548828125,0.0003,2153,,
-4.51780973,384,2285,90,6.13,25,4.627089500427246,-11.809484481811523,0.5216092467308044,-12.447480201721191,0.0003,2184,,
-4.404509320000001,388,2305,90,6.07,25,5.377867698669434,-10.987541198730469,0.5185459852218628,-12.476545333862305,0.0003,2204,,
-4.3646322799999995,392,2327,90,6.06,25,6.516800880432129,-10.995444297790527,0.5151958465576172,-12.6083984375,0.0003,2226,,
-4.25932246,396,2347,90,6.05,26,5.067824363708496,-11.719390869140625,0.5121622681617737,-12.733407974243164,0.0003,2246,,
-4.293263680000001,400,2374,90,6.09,26,5.102548122406006,-10.645315170288086,0.508090615272522,-12.93258285522461,0.0003,2273,,
-4.306946890000001,404,2398,90,6.1,26,4.333456039428711,-10.602561950683594,0.504498302936554,-13.168596267700195,0.0003,2297,,
-4.28219362,408,2429,90,6.17,26,3.9263181686401367,-9.87942886352539,0.4999171495437622,-13.333877563476562,0.0003,2328,,
-4.324898849999999,412,2453,90,6.19,27,4.267578125,-10.689288139343262,0.4963948428630829,-13.166997909545898,0.0003,2352,,
-4.22738894,416,2480,90,6.15,27,4.844472885131836,-10.05400562286377,0.49248647689819336,-13.464900970458984,0.0003,2379,,
-4.19576181,420,2511,90,6.18,27,4.100109577178955,-10.075244903564453,0.4880297780036926,-13.612136840820312,0.0003,2410,,
-4.176702559999999,424,2529,90,6.18,28,5.500971794128418,-10.190218925476074,0.48546215891838074,-13.523717880249023,0.0003,2428,,
-4.08161871,428,2549,90,6.13,28,4.801726341247559,-10.524921417236328,0.4826427400112152,-13.419748306274414,0.0003,2448,,
-4.084463099999999,432,2573,90,6.14,28,4.879344463348389,-10.894379615783691,0.47930988669395447,-13.569018363952637,0.0003,2472,,
-4.06524312,436,2598,89,6.18,28,3.890580177307129,-9.864013671875,0.47585657238960266,-13.75218391418457,0.0003,2497,,
-4.10638456,440,2615,89,6.08,29,4.45477819442749,-9.581165313720703,0.47352635860443115,-13.824918746948242,0.0003,2514,,
-4.114360270000001,444,2641,89,6.12,29,3.1720314025878906,-10.071094512939453,0.4699702560901642,-14.167503356933594,0.0003,2540,,
-4.067105130000001,448,2671,89,6.14,29,3.2696268558502197,-9.743107795715332,0.4658856689929962,-14.191034317016602,0.0003,2570,,
-3.9655531799999992,452,2695,89,6.15,30,2.4545698165893555,-9.636530876159668,0.46263587474823,-14.434667587280273,0.0003,2594,,
-4.07768261,456,2721,89,6.16,30,4.922714710235596,-9.901766777038574,0.4591311514377594,-14.494686126708984,0.0003,2620,,
-3.9780748800000003,460,2741,89,6.1,30,4.127917289733887,-8.796154022216797,0.4564565122127533,-14.585531234741211,0.0003,2640,,
-3.9832684000000005,464,2769,89,6.13,31,4.192096710205078,-10.035419464111328,0.4527401626110077,-14.649109840393066,0.0003,2668,,
-3.9278343699999994,468,2791,89,6.11,31,3.4909117221832275,-9.588586807250977,0.4498429596424103,-14.804126739501953,0.0003,2690,,
-3.9840365099999997,472,2811,89,6.03,31,3.897470712661743,-8.809587478637695,0.4472183883190155,-14.945219039916992,0.0003,2710,,
-3.99866449,476,2840,89,6.08,31,3.876160144805908,-9.125982284545898,0.4434189200401306,-15.506315231323242,0.0003,2739,,
-4.0968003,480,2860,88,6.06,32,3.5255489349365234,-8.489006996154785,0.44080156087875366,-15.414751052856445,0.0003,2759,,
-4.09042073,484,2885,88,6.0,32,3.973402738571167,-8.33088493347168,0.43753817677497864,-15.701493263244629,0.0003,2784,,
-4.1571163900000005,488,2909,88,6.04,32,3.629049301147461,-9.036260604858398,0.4344242811203003,-15.88726806640625,0.0003,2808,,
-4.151187619999999,492,2936,88,6.09,33,4.111534595489502,-9.037416458129883,0.4309379756450653,-16.08683967590332,0.0003,2835,,
-4.1439470599999995,496,2961,88,6.14,33,3.088299036026001,-8.285284042358398,0.4277413785457611,-16.201093673706055,0.0003,2860,,
-4.11288106,500,2989,88,6.15,33,3.610239028930664,-8.3228120803833,0.42418405413627625,-16.135032653808594,0.0003,2888,,
-4.09813444,504,3008,88,6.1,33,2.959204912185669,-8.116643905639648,0.4217931032180786,-16.22054672241211,0.0003,2907,,
-4.0139738099999995,508,3033,88,6.04,34,2.0742347240448,-8.771101951599121,0.4186807870864868,-16.13372039794922,0.0003,2932,,
-4.08254163,512,3059,88,6.06,34,2.713024854660034,-8.419303894042969,0.415530264377594,-15.618241310119629,0.0003,2958,,
-4.102564580000001,516,3078,88,5.98,34,3.089475393295288,-8.813971519470215,0.41329899430274963,-15.62878131866455,0.0003,2977,,
-4.10010449,520,3103,88,5.92,35,2.7358076572418213,-8.245660781860352,0.410404771566391,-16.117393493652344,0.0003,3002,,
-4.11551425,524,3128,88,5.99,35,3.0271787643432617,-7.752172470092773,0.4075254201889038,-16.071414947509766,0.0003,3027,,
-4.20234,528,3156,88,6.07,35,2.315204620361328,-7.738487720489502,0.4043068587779999,-16.394878387451172,0.0003,3055,,
-4.17562495,532,3182,88,6.09,36,2.0159311294555664,-7.70487117767334,0.4013204574584961,-16.683151245117188,0.0003,3081,,
-4.2339426200000005,536,3210,88,6.12,36,2.3483023643493652,-7.899187088012695,0.3981224000453949,-16.57097053527832,0.0003,3109,,
-4.19747748,540,3232,87,6.17,36,2.513516902923584,-7.756525993347168,0.39561617374420166,-16.584087371826172,0.0003,3131,,
-4.1894585,544,3258,87,6.17,37,2.364452838897705,-7.556394577026367,0.3926617503166199,-17.117218017578125,0.0003,3157,,
-4.18574223,548,3282,87,6.11,37,1.7658400535583496,-7.232748031616211,0.3899301290512085,-17.366100311279297,0.0003,3181,,
-4.25280529,552,3309,87,6.14,37,2.403395175933838,-7.103260040283203,0.3868787884712219,-17.278244018554688,0.0003,3208,,
-4.236137869999999,556,3334,87,6.13,37,2.152956962585449,-6.609177112579346,0.38409093022346497,-17.300907135009766,0.0003,3233,,
-4.24061398,560,3357,87,6.16,38,2.3421151638031006,-6.9285359382629395,0.38153937458992004,-17.442951202392578,0.0003,3256,,
-4.25373623,564,3384,87,6.15,38,2.4915213584899902,-6.9100871086120605,0.3785631060600281,-17.989273071289062,0.0003,3283,,
-4.2643371,568,3409,87,6.18,38,1.9199867248535156,-7.096391677856445,0.3758097290992737,-17.83719253540039,0.0003,3308,,
-4.1955698,572,3428,87,6.17,39,1.959285020828247,-6.496736526489258,0.3737125098705292,-18.08839988708496,0.0003,3327,,
-4.23362019,576,3452,87,6.12,39,2.0866146087646484,-6.607673645019531,0.37106814980506897,-18.405166625976562,0.0003,3351,,
-4.31221258,580,3480,87,6.2,39,2.302149772644043,-6.027398586273193,0.3679948151111603,-18.7836856842041,0.0003,3379,,
-4.377130640000001,584,3518,87,6.33,40,1.3198482990264893,-6.271434307098389,0.36382797360420227,-18.729284286499023,0.0003,3417,,
-4.301155110000001,588,3537,87,6.28,40,2.0981850624084473,-6.300623416900635,0.36176422238349915,-19.063560485839844,0.0003,3436,,
-4.264870019999999,592,3554,87,6.18,40,1.4941630363464355,-6.353315830230713,0.3599261939525604,-19.027141571044922,0.0003,3453,,
-4.254725970000001,596,3574,87,6.13,40,1.5303287506103516,-6.989984035491943,0.3577806353569031,-19.19185447692871,0.0003,3473,,
-4.2246219400000005,600,3595,87,6.06,41,1.3097116947174072,-6.22435998916626,0.3555432856082916,-19.115859985351562,0.0003,3494,,
-4.18311951,604,3613,87,6.05,41,1.6056344509124756,-6.828691482543945,0.3536430299282074,-19.287748336791992,0.0003,3512,,
-4.11869215,608,3635,87,6.02,41,1.3362599611282349,-6.590971946716309,0.35133880376815796,-19.121417999267578,0.0003,3534,,
-3.9914240599999995,612,3654,87,5.95,41,1.1422370672225952,-5.919502258300781,0.349368691444397,-19.299854278564453,0.0003,3553,,
-4.03512819,616,3682,87,6.04,42,0.9929731488227844,-6.004538536071777,0.3465031385421753,-19.232791900634766,0.0003,3581,,
-4.06201877,620,3706,87,6.03,42,1.390046238899231,-6.528487205505371,0.34407463669776917,-19.44112777709961,0.0003,3605,,
-3.9953060400000004,624,3730,87,6.02,42,1.898339033126831,-6.239809989929199,0.3416832983493805,-19.71628189086914,0.0003,3629,,
-3.9858824800000003,628,3760,87,6.04,43,1.5944688320159912,-5.984515190124512,0.33870914578437805,-19.780029296875,0.0003,3659,,
-3.86327271,632,3785,87,6.03,43,1.1428362131118774,-6.328583717346191,0.33624690771102905,-20.044353485107422,0.0003,3684,,
-3.82924711,636,3814,87,6.04,43,1.1027498245239258,-5.369227409362793,0.3334076404571533,-19.98352813720703,0.0003,3713,,
-3.8220020700000004,640,3832,87,6.0,43,1.1421090364456177,-5.718132019042969,0.33165884017944336,-19.78881072998047,0.0003,3731,,
-3.8422465900000002,644,3861,87,6.03,44,0.9510025978088379,-5.621905326843262,0.3288811147212982,-19.885053634643555,0.0003,3760,,
-3.80260339,648,3887,87,6.05,44,1.4061014652252197,-5.273221969604492,0.32640257477760315,-20.19619369506836,0.0003,3786,,
-3.74802491,652,3915,87,6.06,44,0.8946335315704346,-5.13201904296875,0.3237529993057251,-20.629281997680664,0.0003,3814,,
-3.74565348,656,3943,86,6.09,45,1.3768402338027954,-5.699541091918945,0.32111483812332153,-20.8757381439209,0.0003,3842,,
-3.7601587500000004,660,3972,86,6.15,45,1.0974655151367188,-5.360143661499023,0.3184036612510681,-20.709657669067383,0.0003,3871,,
-3.6967910200000005,664,4007,86,6.23,46,0.9805565476417542,-5.8557538986206055,0.31516098976135254,-21.11725616455078,0.0003,3906,,
-3.6487346500000006,668,4034,86,6.25,46,0.9611330032348633,-5.641668319702148,0.31268590688705444,-20.7025146484375,0.0003,3933,,
-3.65963817,672,4059,86,6.31,46,1.1170988082885742,-5.274445056915283,0.31040823459625244,-21.139432907104492,0.0003,3958,,
-3.6398158499999997,676,4087,86,6.35,47,1.2424838542938232,-5.401905059814453,0.3078685998916626,-21.065462112426758,0.0003,3986,,
-3.5613797500000004,680,4115,86,6.35,47,0.8450075387954712,-4.745086193084717,0.30534371733665466,-21.643985748291016,0.0003,4014,,
-3.43932479,684,4141,86,6.23,47,1.1151944398880005,-4.791878700256348,0.30300551652908325,-22.03904151916504,0.0003,4040,,
-3.4341224599999993,688,4162,86,6.25,48,0.9753345251083374,-4.975810527801514,0.3011198043823242,-21.926769256591797,0.0003,4061,,
-3.4568169300000005,692,4197,86,6.43,48,0.8047665357589722,-4.781083106994629,0.29799798130989075,-22.32949447631836,0.0003,4096,,
-3.470246499999999,696,4224,86,6.5,48,0.8747133612632751,-4.831722259521484,0.29560285806655884,-22.522624969482422,0.0003,4123,,
-3.4103872299999995,700,4250,86,6.55,49,0.8915911912918091,-5.161125183105469,0.2933168113231659,-22.570913314819336,0.0003,4149,,
-3.43405484,704,4273,86,6.6,49,1.0446486473083496,-5.126927375793457,0.2913171648979187,-22.892803192138672,0.0003,4172,,
-3.4818041599999994,708,4299,86,6.64,49,0.9000962376594543,-5.012182235717773,0.2890682816505432,-22.408544540405273,0.0003,4198,,
-3.473756,712,4321,86,6.67,50,0.7716132998466492,-4.3267693519592285,0.287182092666626,-22.774356842041016,0.0003,4220,,
-3.39785168,716,4349,86,6.67,50,0.8907607793807983,-4.207635402679443,0.2848021388053894,-22.984153747558594,0.0003,4248,,
-3.3454909200000005,720,4372,86,6.66,50,0.7378231287002563,-4.604793071746826,0.28286969661712646,-22.860998153686523,0.0003,4271,,
-3.3064506400000004,724,4390,86,6.6,50,0.862382173538208,-4.925661087036133,0.2813669741153717,-22.778839111328125,0.0003,4289,,
-3.2505482000000008,728,4418,86,6.58,51,0.8378167748451233,-4.714296340942383,0.27904555201530457,-23.10601043701172,0.0003,4317,,
-3.2815879700000004,732,4437,86,6.52,51,0.9220743179321289,-4.714937210083008,0.2774792015552521,-23.56310272216797,0.0003,4336,,
-3.27812169,736,4468,86,6.54,51,0.6735668182373047,-4.4654388427734375,0.27493923902511597,-23.366161346435547,0.0003,4367,,
-3.2823826099999995,740,4488,85,6.56,52,0.9011877775192261,-4.214169502258301,0.2733144462108612,-23.459362030029297,0.0003,4387,,
-3.2287301000000004,744,4510,85,6.49,52,0.7302913069725037,-4.606468200683594,0.27154266834259033,-23.782390594482422,0.0003,4409,,
-3.3511930899999998,748,4548,85,6.61,52,0.7008443474769592,-4.1449127197265625,0.268500417470932,-23.663082122802734,0.0003,4447,,
-3.3176332000000004,752,4581,85,6.66,53,0.8782689571380615,-4.388917922973633,0.26589202880859375,-24.150432586669922,0.0003,4480,,
-3.2926763599999997,756,4611,85,6.68,53,0.7817679643630981,-4.065640449523926,0.26354098320007324,-24.441125869750977,0.0003,4510,,
-3.3412247099999997,760,4635,85,6.63,53,0.704719066619873,-4.252224922180176,0.2616683840751648,-24.641422271728516,0.0003,4534,,
-3.2792095800000003,764,4655,85,6.48,54,0.8301099538803101,-4.505011081695557,0.26011934876441956,-24.825502395629883,0.0003,4554,,
-3.2078077800000004,768,4673,85,6.39,54,0.6906816959381104,-4.00916862487793,0.2587323486804962,-24.437679290771484,0.0003,4572,,
-3.1443129699999997,772,4697,85,6.38,54,0.7867374420166016,-4.137534141540527,0.2569023668766022,-24.785192489624023,0.0003,4596,,
-3.0582291199999996,776,4717,85,6.3,55,0.7227210998535156,-3.860095500946045,0.2553873360157013,-24.886856079101562,0.0003,4616,,
-3.0402565199999994,780,4748,85,6.33,55,0.7642266154289246,-3.7174205780029297,0.2530496418476105,-24.521516799926758,0.0003,4647,,
-3.04118263,784,4772,85,6.31,55,0.846646249294281,-4.109340190887451,0.25125500559806824,-24.574365615844727,0.0003,4671,,
-3.0696514199999996,788,4799,85,6.37,56,0.7422201037406921,-4.005764484405518,0.24925345182418823,-25.21910858154297,0.0003,4698,,
-3.0360043600000006,792,4827,85,6.3,56,0.47148245573043823,-3.7912702560424805,0.24719586968421936,-25.347755432128906,0.0003,4726,,
-3.03682431,796,4846,85,6.22,56,0.6508930921554565,-3.7790632247924805,0.24580898880958557,-25.358627319335938,0.0003,4745,,
-3.14404239,800,4882,85,6.32,57,0.8667999505996704,-3.883913516998291,0.24320118129253387,-25.624675750732422,0.0003,4781,,
-3.11800034,804,4914,85,6.41,57,0.5414119362831116,-3.5247175693511963,0.24090854823589325,-25.725631713867188,0.0003,4813,,
-3.1134164099999992,808,4936,85,6.37,57,0.681649923324585,-3.483295440673828,0.23934446275234222,-25.942354202270508,0.0003,4835,,
-3.0727185400000003,812,4965,85,6.44,58,0.46216416358947754,-3.3431267738342285,0.23730218410491943,-26.176956176757812,0.0003,4864,,
-3.08060939,816,4994,85,6.45,58,0.5180892944335938,-3.5230231285095215,0.23527531325817108,-26.045917510986328,0.0003,4893,,
,,5000,,,,0.5572245121002197,-3.5324854850769043,0.23485800623893738,-26.05710792541504,0.0003,4899,2.156913499016082,9.15
-3.0194992900000006,820,5020,84,6.48,59,0.679571807384491,-3.6923930644989014,0.23347271978855133,-25.91134262084961,0.0003,4919,,
-3.0216254399999993,824,5052,84,6.62,60,0.558353066444397,-3.554264545440674,0.23127248883247375,-26.08273696899414,0.0003,4951,,
-2.9800810799999993,828,5085,84,6.67,60,0.6398468017578125,-3.3408432006835938,0.22903257608413696,-26.242652893066406,0.0003,4984,,
