train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
7800,,12.283374347686767,,,,8000,0.001,0.03087729252874851,,-55.5228714,100.0
,100.0,,74,80,107,8000,,,-59.10237010000001,,
8200,100.0,12.762638607025146,76,84,109,8400,0.001,0.026756642442196606,-58.43005830952382,,
8300,,12.89376750946045,,,,8500,0.001,0.030927552431821822,,-58.781539399999986,100.0
8600,100.0,13.296987781524658,80,88,109,8800,0.001,0.030911097191274165,-58.15110718181818,,
8800,,13.569511260986328,,,,9000,0.001,0.034848243612796065,,-49.151277150000006,100.0
9000,100.0,13.77745080947876,84,92,109,9200,0.001,0.030143189523369075,-57.65234122826087,,
9300,,14.152500381469727,,,,9500,0.001,0.033561992924660444,,-48.593122449999996,100.0
9400,100.0,14.293849086761474,88,96,108,9600,0.001,0.0361700832284987,-57.451901562500005,,
9800,,14.77866340637207,,,,10000,0.001,0.03451704462990165,,-48.96946964999999,100.0
,100.0,,92,100,108,10000,,,-57.27471203000001,,
10200,100.0,15.205077152252198,94,104,109,10400,0.001,0.03467785906046629,-55.769652859999994,,
10300,,15.30404857635498,,,,10500,0.001,0.0392930793389678,,-49.86741715,100.0
10600,100.0,15.649940738677978,99,108,109,10800,0.001,0.040222818609327075,-54.455689710000016,,
10800,,15.943987960815429,,,,11000,0.001,0.039965815283358096,,-51.534964200000005,100.0
11000,100.0,16.155700244903564,103,112,108,11200,0.001,0.03959706136956811,-53.846772269999995,,
11300,,16.49509059906006,,,,11500,0.001,0.038334556128829717,,-51.3607598,100.0
11400,100.0,16.587654571533204,107,116,108,11600,0.001,0.03581340186297893,-53.1920047,,
11800,,17.04822395324707,,,,12000,0.001,0.0387652999535203,,-51.66915064999999,100.0
,100.0,,111,120,107,12000,,,-52.92095601,,
12200,100.0,17.518335151672364,114,124,108,12400,0.001,0.039609064739197494,-52.71483861000001,,
12300,,17.612627067565917,,,,12500,0.001,0.042059643976390365,,-51.3276657,100.0
12600,100.0,17.907495422363283,118,128,107,12800,0.001,0.04324275486171245,-52.27968656,,
12800,,18.15001365661621,,,,13000,0.001,0.04383445585146546,,-49.474125050000005,100.0
13000,100.0,18.36017265319824,123,132,107,13200,0.001,0.04111736983060837,-52.16676622,,
13300,,18.688503913879394,,,,13500,0.001,0.04219598272815347,,-45.676086749999996,100.0
13400,100.0,18.726865463256836,127,136,106,13600,0.001,0.05471894644200802,-51.501670250000004,,
13800,,19.241960105895995,,,,14000,0.001,0.05082203743979335,,-48.7446025,100.0
,100.0,,132,140,106,14000,,,-51.09913152,,
14200,100.0,19.62997489929199,134,144,107,14400,0.001,0.04817686792463064,-50.83023587999999,,
14300,,19.71213394165039,,,,14500,0.001,0.05250610614195466,,-53.99013195,100.0
14600,100.0,20.03504909515381,139,148,106,14800,0.001,0.04798311214894056,-50.461204069999994,,
14800,,20.237161750793458,,,,15000,0.001,0.04754416370764375,,-54.08889015,100.0
15000,100.0,20.32274066925049,143,152,106,15200,0.001,0.048729790039360524,-50.565293180000005,,
15300,,20.69882209777832,,,,15500,0.001,0.053294582106173036,,-48.5839926,100.0
15400,100.0,20.80118350982666,147,156,105,15600,0.001,0.055568253993988036,-50.28071673,,
15800,,21.132532005310058,,,,16000,0.001,0.05119909387081861,,-48.68365215,100.0
,100.0,,151,160,105,16000,,,-49.64802340999999,,
16200,100.0,21.552986030578612,154,164,106,16400,0.001,0.06056571088731289,-49.90857317,,
16300,,21.6359867477417,,,,16500,0.001,0.06356902364641429,,-47.8345965,100.0
16600,100.0,21.963511543273924,158,168,106,16800,0.001,0.054030086100101474,-49.706063400000005,,
16800,,22.149116859436035,,,,17000,0.001,0.06374243039637804,,-45.97831940000001,100.0
17000,100.0,22.28999137878418,162,172,105,17200,0.001,0.05845554005354643,-49.498288730000006,,
17300,,22.557796783447266,,,,17500,0.001,0.06156539935618639,,-51.309167550000005,100.0
17400,100.0,22.633000907897948,166,176,105,17600,0.001,0.06675855848938227,-49.26796939,,
17800,,23.009461174011232,,,,18000,0.001,0.06287051878869533,,-48.903319249999996,100.0
,100.0,,170,180,105,18000,,,-48.68017964,,
18200,100.0,23.34676338195801,172,184,106,18400,0.001,0.060924072451889515,-48.836271430000004,,
18300,,23.395880851745606,,,,18500,0.001,0.07106402818113565,,-53.16265699999999,100.0
18600,100.0,23.693466987609863,177,188,106,18800,0.001,0.06244843918830156,-48.950391930000016,,
18800,,23.933121757507323,,,,19000,0.001,0.06416771735996007,,-50.45906185,100.0
19000,100.0,24.08382522583008,181,192,105,19200,0.001,0.0749643150344491,-49.13260039000001,,
19300,,24.346309852600097,,,,19500,0.001,0.07490464113652706,,-50.3618682,100.0
19400,100.0,24.432095565795898,185,196,105,19600,0.001,0.07395616412162781,-48.84506077,,
19800,,24.77334815979004,,,,20000,0.001,0.07673612359911203,,-52.08722580000001,100.0
,100.0,,189,200,105,20000,,,-48.786712439999995,,
20200,100.0,25.080800819396973,192,204,106,20400,0.001,0.07757633302360772,-48.72091453,,
20300,,25.15500270843506,,,,20500,0.001,0.08260517872869969,,-60.089466449999996,100.0
20600,100.0,25.486327362060546,196,208,105,20800,0.001,0.08204873386770486,-48.88875667,,
20800,,25.62757438659668,,,,21000,0.001,0.07273460689932108,,-57.22023175,100.0
21000,100.0,25.868413391113283,201,212,105,21200,0.001,0.08232248660176993,-48.80669755000001,,
21300,,26.06647632598877,,,,21500,0.001,0.08648875053972006,,-51.76093255000001,100.0
21400,100.0,26.157230377197266,205,216,105,21600,0.001,0.09671051144599914,-48.880509339999996,,
21800,,26.5400394821167,,,,22000,0.001,0.07618504598736763,,-59.03740675000002,100.0
,100.0,,209,220,105,22000,,,-48.85244012000001,,
22200,100.0,26.864434432983398,211,224,105,22400,0.001,0.07729503314942121,-48.72803342,,
22300,,26.97668338775635,,,,22500,0.001,0.06537993874400855,,-59.135200899999994,100.0
22600,100.0,27.246768951416016,216,228,105,22800,0.001,0.0766308230906725,-48.840392120000004,,
22800,,27.443648796081543,,,,23000,0.001,0.0698351876065135,,-51.58334874999999,100.0
23000,100.0,27.66603988647461,220,232,105,23200,0.001,0.06222468201071024,-48.743535390000005,,
23300,,27.885428619384765,,,,23500,0.001,0.06371415607631206,,-50.30164435,100.0
23400,100.0,27.982123985290528,225,236,104,23600,0.001,0.06691264618188143,-48.86418276000001,,
23800,,28.298243370056152,,,,24000,0.001,0.06383173227310181,,-50.076327449999994,100.0
,100.0,,229,240,104,24000,,,-48.91818869000001,,
24200,100.0,28.647306823730467,232,244,105,24400,0.001,0.058250843361020085,-49.02327490999999,,
24300,,28.74720027923584,,,,24500,0.001,0.0641584224626422,,-50.9480565,100.0
24600,100.0,28.97772705078125,236,248,104,24800,0.001,0.06894012197852134,-49.155689380000005,,
24800,,29.22343765258789,,,,25000,0.001,0.060557393729686736,,-49.90586700000001,100.0
25000,100.0,29.33358528137207,241,252,104,25200,0.001,0.06493715323507786,-48.958828159999996,,
25300,,29.597588195800782,,,,25500,0.001,0.0674057088047266,,-55.92897785,100.0
25400,100.0,29.631830749511717,245,256,104,25600,0.001,0.06513326570391655,-49.29781,,
25800,,29.987161293029786,,,,26000,0.001,0.07157208893448114,,-50.516598200000004,100.0
,100.0,,249,260,104,26000,,,-49.81509159000001,,
26200,100.0,30.338639030456545,252,264,104,26400,0.001,0.06675549283623695,-49.88431368000001,,
26300,,30.425379486083983,,,,26500,0.001,0.07811914831399917,,-48.8025022,100.0
26600,100.0,30.694402389526367,257,268,104,26800,0.001,0.07033138934522867,-49.80555974,,
26800,,30.830689125061035,,,,27000,0.001,0.07238249823451043,,-47.858752499999994,100.0
27000,100.0,31.03552547454834,261,272,104,27200,0.001,0.06404235661029815,-49.63277118999999,,
27300,,31.2605179977417,,,,27500,0.001,0.07365370165556669,,-48.19825784999999,100.0
27400,100.0,31.37348003387451,266,276,103,27600,0.001,0.07515575051307678,-49.965296099999996,,
27800,,31.722745246887207,,,,28000,0.001,0.08134880147874356,,-51.44457679999999,100.0
,100.0,,270,280,103,28000,,,-50.257087,,
28200,100.0,31.98515781402588,272,284,104,28400,0.001,0.07585122235119343,-50.18354191000001,,
28300,,32.08022853851318,,,,28500,0.001,0.07463064875453711,,-52.4211316,100.0
28600,100.0,32.32826889038086,276,288,104,28800,0.001,0.0874878841638565,-49.83589585000001,,
28800,,32.459544067382815,,,,29000,0.001,0.07333906210958957,,-49.256286849999995,100.0
29000,100.0,32.662937545776366,280,292,103,29200,0.001,0.07831467796117067,-49.788194700000005,,
29300,,32.93011947631836,,,,29500,0.001,0.08426957346498966,,-53.932089899999994,100.0
29400,100.0,32.88126876831055,285,296,103,29600,0.001,0.07512705713510513,-49.92228275,,
29800,,33.29053047180176,,,,30000,0.001,0.07498700674623252,,-52.5591046,100.0
,100.0,,289,300,103,30000,,,-49.88889785000001,,
30200,100.0,33.58148429870605,292,304,103,30400,0.001,0.07306180216372013,-50.034497959999996,,
30300,,33.64046279907227,,,,30500,0.001,0.07923153463751077,,-48.564540449999996,100.0
30600,100.0,33.91098564147949,296,308,103,30800,0.001,0.07916272718459368,-49.85724896,,
30800,,34.062995223999025,,,,31000,0.001,0.0800865614786744,,-48.5621455,100.0
31000,100.0,34.237480316162106,301,312,103,31200,0.001,0.08024050250649452,-49.940601089999994,,
31300,,34.43867828369141,,,,31500,0.001,0.07743785537779331,,-49.581642099999996,100.0
31400,100.0,34.522578659057615,305,316,103,31600,0.001,0.07769486680626869,-49.811960719999995,,
31800,,34.784582443237305,,,,32000,0.001,0.08440213713794947,,-53.5646117,100.0
,100.0,,309,320,103,32000,,,-49.71023671,,
32200,100.0,35.11522430419922,312,324,103,32400,0.001,0.09234253242611885,-49.82581053,,
32300,,35.18037269592285,,,,32500,0.001,0.07836239010095597,,-55.823098099999996,100.0
32600,100.0,35.28437454223633,317,328,103,32800,0.001,0.07454302184283733,-49.674032079999996,,
32800,,35.52224639892578,,,,33000,0.001,0.08287080708891154,,-47.542635250000004,100.0
33000,100.0,35.65139999389648,321,332,103,33200,0.001,0.0864026541262865,-49.52996444,,
33300,,35.74127281188965,,,,33500,0.001,0.078668759688735,,-52.26298095,100.0
33400,100.0,35.8815535736084,326,336,102,33600,0.001,0.08460356835275888,-49.78462931,,
33800,,36.152598495483396,,,,34000,0.001,0.08769573349505663,,-54.3393605,100.0
,100.0,,331,340,102,34000,,,-50.3361719,,
34200,100.0,36.417298812866214,334,344,102,34400,0.001,0.11334966525435447,-50.136055210000016,,
34300,,36.50410804748535,,,,34500,0.001,0.11381779782474041,,-44.75783215,100.0
34600,100.0,36.6826936340332,338,348,102,34800,0.001,0.09845038559287786,-50.004962000000006,,
34800,,36.87779586791992,,,,35000,0.001,0.09659980606287717,,-51.28987205,100.0
35000,100.0,36.938714599609376,342,352,102,35200,0.001,0.10068010445684195,-49.93908392,,
35300,,37.2034041595459,,,,35500,0.001,0.11073352426290511,,-46.15247905,100.0
35400,100.0,37.20706588745117,346,356,102,35600,0.001,0.10016874320805073,-49.58526651000001,,
35800,,37.559284362792965,,,,36000,0.001,0.09948075443506241,,-44.650100349999995,100.0
,100.0,,350,360,102,36000,,,-49.244677469999985,,
36200,100.0,37.82509078979492,352,364,103,36400,0.001,0.11094611436128617,-48.58572967999999,,
36300,,37.79615409851074,,,,36500,0.001,0.11221328377723694,,-46.826212500000004,100.0
36600,100.0,37.98718154907227,356,368,103,36800,0.001,0.10090636745095254,-48.33098873000001,,
36800,,38.1575057220459,,,,37000,0.001,0.1151167020201683,,-46.970435450000004,100.0
37000,100.0,38.151416015625,361,372,103,37200,0.001,0.11799816463142633,-48.173051140000005,,
37300,,38.370683670043945,,,,37500,0.001,0.1121589607000351,,-44.3925568,100.0
37400,100.0,38.440483245849606,365,376,102,37600,0.001,0.10718190986663104,-47.90496517999999,,
37800,,38.555794906616214,,,,38000,0.001,0.10593512572348118,,-42.00390265,100.0
,100.0,,369,380,102,38000,,,-48.00462536999999,,
38200,100.0,38.84275978088379,371,384,103,38400,0.001,0.10112457286566495,-47.777511139999994,,
38300,,38.93441650390625,,,,38500,0.001,0.1015111167728901,,-44.47582605,100.0
38600,100.0,39.06000518798828,376,388,103,38800,0.001,0.10116184644401073,-47.81443016,,
38800,,39.15783172607422,,,,39000,0.001,0.10430738613009453,,-44.80900805,100.0
39000,100.0,39.249375076293944,380,392,103,39200,0.001,0.09796415433287621,-47.544835410000005,,
39300,,39.34651100158691,,,,39500,0.001,0.09407343782484531,,-43.270354250000004,100.0
39400,100.0,39.39869636535644,384,396,103,39600,0.001,0.09624535493552684,-47.15591445999999,,
39800,,39.54329772949219,,,,40000,0.001,0.09368816331028938,,-41.16778320000001,100.0
,100.0,,388,400,102,40000,,,-46.72295763,,
40200,100.0,39.72020706176758,390,404,103,40400,0.001,0.09913106828927994,-46.15313698999999,,
40300,,39.743330764770505,,,,40500,0.001,0.10413468338549137,,-39.74790635000001,100.0
40600,100.0,39.953187789916996,395,408,103,40800,0.001,0.10471570402383805,-45.477549290000006,,
40800,,39.97615142822266,,,,41000,0.001,0.10654060859233142,,-42.3085977,100.0
41000,100.0,40.12343460083008,400,412,102,41200,0.001,0.10178373724222184,-44.951709460000004,,
41300,,40.22591575622559,,,,41500,0.001,0.1223350441455841,,-44.887097449999985,100.0
41400,100.0,40.256520919799804,403,416,102,41600,0.001,0.11709350690245629,-44.64550553,,
41800,,40.42559394836426,,,,42000,0.001,0.12624253556132317,,-41.82031210000001,100.0
,100.0,,408,420,102,42000,,,-44.269238529999996,,
42200,100.0,40.62409576416016,410,424,103,42400,0.001,0.12353872433304787,-43.84199281,,
42300,,40.66483856201172,,,,42500,0.001,0.10673313781619072,,-42.698498150000006,100.0
42600,100.0,40.714410400390626,414,428,103,42800,0.001,0.12439115971326828,-43.46351913,,
42800,,40.82797981262207,,,,43000,0.001,0.11735610604286194,,-41.86246035,100.0
43000,100.0,40.935248641967775,418,432,103,43200,0.001,0.11818486731499434,-43.3545932,,
43300,,41.0563671875,,,,43500,0.001,0.13104422815144062,,-44.8727104,100.0
43400,100.0,41.21648147583008,422,436,103,43600,0.001,0.13539248891174793,-42.84415404000001,,
43800,,41.27603469848633,,,,44000,0.001,0.11620345510542393,,-44.2604072,100.0
,100.0,,426,440,103,44000,,,-42.195508200000006,,
44200,100.0,41.445690612792966,429,444,103,44400,0.001,0.12557841815054416,-42.07598497000001,,
44300,,41.44605178833008,,,,44500,0.001,0.13170073963701726,,-42.39069800000001,100.0
44600,100.0,41.540423278808596,433,448,103,44800,0.001,0.12993907958269119,-41.7703731,,
44800,,41.75114570617676,,,,45000,0.001,0.14344561867415906,,-45.120888699999995,100.0
45000,100.0,41.939515075683595,437,452,103,45200,0.001,0.13877765387296676,-41.560898939999994,,
45300,,42.00796356201172,,,,45500,0.001,0.16152737826108932,,-41.7052398,100.0
45400,100.0,41.99037719726562,441,456,103,45600,0.001,0.13305631585419178,-41.477342039999996,,
45800,,42.24662574768067,,,,46000,0.001,0.14289892993867398,,-52.04198025000001,100.0
,100.0,,445,460,103,46000,,,-41.36489463,,
46200,100.0,42.44919929504395,447,464,103,46400,0.001,0.1312178824841976,-41.42339755,,
46300,,42.448972854614254,,,,46500,0.001,0.1406448872387409,,-40.96565005,100.0
46600,100.0,42.54061828613281,451,468,103,46800,0.001,0.17131493024528027,-41.39624567,,
46800,,42.58948844909668,,,,47000,0.001,0.15436081655323505,,-42.0773075,100.0
47000,100.0,42.740613021850585,455,472,103,47200,0.001,0.13637121319770812,-41.54948724,,
47300,,42.89012542724609,,,,47500,0.001,0.1386481584608555,,-42.3831864,100.0
47400,100.0,42.945336227416995,459,476,103,47600,0.001,0.15276919446885587,-41.35319238,,
47800,,43.07597389221191,,,,48000,0.001,0.14357891939580442,,-47.3534155,100.0
,100.0,,464,480,103,48000,,,-40.92184566,,
48200,100.0,43.14314476013183,466,484,103,48400,0.001,0.13061104774475096,-40.94358449,,
48300,,43.10543807983399,,,,48500,0.001,0.14439303576946258,,-46.8762375,100.0
48600,100.0,43.24152236938477,471,488,103,48800,0.001,0.14605365820229055,-40.97881475,,
48800,,43.346756591796876,,,,49000,0.001,0.14206339128315448,,-43.72741885,100.0
49000,100.0,43.302083053588866,475,492,103,49200,0.001,0.1525011058151722,-40.79604179,,
49300,,43.57943000793457,,,,49500,0.001,0.1504913779348135,,-53.59952804999999,100.0
49400,100.0,43.59574241638184,479,496,103,49600,0.001,0.13575527645647525,-41.0200839,,
49800,,43.70335815429687,,,,50000,0.001,0.13668959721922874,,-48.404007099999994,100.0
,100.0,,483,500,103,50000,,,-41.04242950999999,,
50200,100.0,43.761730422973635,485,504,103,50400,0.001,0.1507913338392973,-41.10233614999999,,
50300,,43.82684745788574,,,,50500,0.001,0.1674737260490656,,-51.4564452,100.0
50600,100.0,43.94508567810058,489,508,103,50800,0.001,0.15662020809948443,-41.434332839999996,,
50800,,44.043987350463865,,,,51000,0.001,0.16181571029126643,,-47.673289749999995,100.0
51000,100.0,44.09793029785156,494,512,103,51200,0.001,0.17578721530735492,-41.54985584,,
51300,,44.34821678161621,,,,51500,0.001,0.18131034456193448,,-49.38674700000001,100.0
51400,100.0,44.36136108398438,498,516,103,51600,0.001,0.18041871897876263,-41.779498860000004,,
51800,,44.46425643920898,,,,52000,0.001,0.16706315316259862,,-50.9331383,100.0
,100.0,,502,520,103,52000,,,-41.9214854,,
52200,100.0,44.57422943115235,505,524,103,52400,0.001,0.17645947821438313,-42.011046040000004,,
52300,,44.70374366760254,,,,52500,0.001,0.15487688019871712,,-42.82954245,100.0
52600,100.0,44.75041107177734,509,528,103,52800,0.001,0.17052010826766492,-42.11145904999999,,
52800,,44.94153953552246,,,,53000,0.001,0.1681443901360035,,-46.834811900000005,100.0
53000,100.0,44.99965316772461,513,532,103,53200,0.001,0.17589623287320136,-42.19653181,,
53300,,45.03943572998047,,,,53500,0.001,0.18237163469195367,,-42.44288275,100.0
53400,100.0,45.136995010375976,517,536,103,53600,0.001,0.15364640958607198,-42.23892986,,
53800,,45.417765045166014,,,,54000,0.001,0.17480433724820613,,-53.841385400000014,100.0
,100.0,,522,540,103,54000,,,-42.35752759,,
54200,100.0,45.40410057067871,524,544,103,54400,0.001,0.1858355165272951,-42.43451406,,
54300,,45.50411003112793,,,,54500,0.001,0.16441284231841563,,-45.0411719,100.0
54600,100.0,45.553301391601565,528,548,103,54800,0.001,0.15574330441653728,-42.49783358,,
54800,,45.68272964477539,,,,55000,0.001,0.17641781993210315,,-41.48126795,100.0
55000,100.0,45.700878677368166,532,552,103,55200,0.001,0.1658948329091072,-42.45052525,,
55300,,45.784326248168945,,,,55500,0.001,0.15022962026298045,,-46.999984,100.0
55400,100.0,45.756525650024415,536,556,103,55600,0.001,0.15431317940354347,-42.236508109999995,,
55800,,45.73456497192383,,,,56000,0.001,0.16387184970080854,,-49.33894249999999,100.0
,100.0,,540,560,103,56000,,,-42.24222108000001,,
56200,100.0,46.078115921020505,543,564,103,56400,0.001,0.17581096708774566,-42.14422445,,
56300,,46.04457382202148,,,,56500,0.001,0.16387470930814743,,-52.1724602,100.0
56600,100.0,46.17639183044434,546,568,103,56800,0.001,0.17743048578500747,-42.246739420000004,,
56800,,46.232307281494144,,,,57000,0.001,0.18588927827775478,,-45.54570805,100.0
57000,100.0,46.33505149841309,550,572,103,57200,0.001,0.1824566923826933,-42.27806095999999,,
57300,,46.333695831298826,,,,57500,0.001,0.17358151853084564,,-63.570439399999984,100.0
57400,100.0,46.445117721557615,554,576,103,57600,0.001,0.18336372129619122,-42.376093360000006,,
57800,,46.52196212768555,,,,58000,0.001,0.1858330872654915,,-78.92109839999999,100.0
,100.0,,557,580,103,58000,,,-42.8436045,,
58200,100.0,46.62758460998535,559,584,104,58400,0.001,0.2037369453907013,-43.417648160000006,,
58300,,46.74042587280273,,,,58500,0.001,0.21613519370555878,,-80.11873215,100.0
58600,100.0,46.84638603210449,563,588,104,58800,0.001,0.21117473930120467,-43.63705205,,
58800,,46.91723533630371,,,,59000,0.001,0.22990226075053216,,-66.51140074999999,100.0
59000,100.0,47.148511505126955,567,592,104,59200,0.001,0.24688055008649826,-44.105436039999994,,
59300,,47.28105804443359,,,,59500,0.001,0.23278071060776712,,-58.5967258,100.0
59400,100.0,47.169035034179686,571,596,104,59600,0.001,0.22374820351600647,-44.273576780000006,,
59800,,47.391900863647464,,,,60000,0.001,0.22478477224707605,,-58.59343455,100.0
,100.0,,575,600,104,60000,,,-44.42926157,,
60200,100.0,47.515934982299804,578,604,104,60400,0.001,0.2144880050420761,-44.69160456,,
60300,,47.50200500488281,,,,60500,0.001,0.2249061170220375,,-63.81446315000001,100.0
60600,100.0,47.702718048095704,582,608,104,60800,0.001,0.22230896912515163,-44.92113886999999,,
60800,,47.80866348266601,,,,61000,0.001,0.24422273226082325,,-92.33514455,100.0
61000,100.0,47.96435829162598,586,612,104,61200,0.001,0.25434586971998213,-45.208029499999995,,
61300,,48.02250541687012,,,,61500,0.001,0.23681687511503696,,-115.2919296,100.0
61400,100.0,48.1282837677002,590,616,104,61600,0.001,0.25027576729655265,-45.59279383,,
61800,,48.23831008911133,,,,62000,0.001,0.2257933009415865,,-117.12808469999997,100.0
,100.0,,594,620,104,62000,,,-46.00066589000001,,
62200,100.0,48.51864929199219,596,624,104,62400,0.001,0.21238181225955485,-46.178962999999996,,
62300,,48.53295928955078,,,,62500,0.001,0.2500426584482193,,-62.30096950000002,100.0
62600,100.0,48.46197319030762,600,628,104,62800,0.001,0.21149659752845765,-46.393487829999984,,
62800,,48.53394340515137,,,,63000,0.001,0.2291050435602665,,-57.10131185,100.0
63000,100.0,48.56521301269531,604,632,104,63200,0.001,0.20457229778170585,-46.582326630000004,,
63300,,48.58575523376465,,,,63500,0.001,0.20198833480477332,,-57.40548359999999,100.0
63400,100.0,48.588613204956054,608,636,104,63600,0.001,0.19672741055488585,-46.688114719999994,,
63800,,48.755551986694336,,,,64000,0.001,0.19007736817002296,,-50.95313275,100.0
,100.0,,613,640,104,64000,,,-46.49270167999999,,
64200,100.0,48.85309150695801,615,644,104,64400,0.001,0.18222132861614226,-46.594608040000004,,
64300,,48.85996856689453,,,,64500,0.001,0.17759050808846952,,-45.9855519,100.0
64600,100.0,48.940030059814454,619,648,104,64800,0.001,0.18406739503145217,-46.85393747000001,,
64800,,48.92133346557617,,,,65000,0.001,0.17088528275489806,,-49.93183925,100.0
65000,100.0,48.93853057861328,623,652,104,65200,0.001,0.15256234809756278,-47.32153393000001,,
65300,,49.04149864196777,,,,65500,0.001,0.1621999080479145,,-48.21219655,100.0
65400,100.0,49.15828155517578,627,656,104,65600,0.001,0.18726964436471463,-47.87551316000001,,
65800,,49.086106338500976,,,,66000,0.001,0.14574955172836782,,-50.8573495,100.0
,100.0,,631,660,104,66000,,,-48.11783072,,
66200,100.0,49.16590270996094,634,664,104,66400,0.001,0.14222731463611127,-48.53269819,,
66300,,49.13236557006836,,,,66500,0.001,0.14402312986552715,,-48.3295338,100.0
66600,100.0,49.22853370666504,638,668,104,66800,0.001,0.17846162490546702,-48.58897656999999,,
66800,,49.32908454895019,,,,67000,0.001,0.13478209964931012,,-52.35724375000001,100.0
67000,100.0,49.33147857666015,642,672,104,67200,0.001,0.14312254294753074,-49.11166398,,
67300,,49.31543083190918,,,,67500,0.001,0.13437676519155503,,-42.6264785,100.0
67400,100.0,49.33213729858399,646,676,104,67600,0.001,0.13480323798954486,-49.0245426,,
67800,,49.286740188598635,,,,68000,0.001,0.14078877486288546,,-40.87762725,100.0
,100.0,,650,680,104,68000,,,-48.54669579999999,,
68200,100.0,49.49033164978027,652,684,104,68400,0.001,0.14692494533956052,-48.180532029999995,,
68300,,49.55873733520508,,,,68500,0.001,0.17797688886523247,,-44.2682329,100.0
68600,100.0,49.49400550842285,656,688,104,68800,0.001,0.11297180347144603,-47.79746728,,
68800,,49.66511795043945,,,,69000,0.001,0.1283227939903736,,-38.698362100000004,100.0
69000,100.0,49.63871726989746,660,692,104,69200,0.001,0.15639544472098352,-47.52695739,,
69300,,49.61778694152832,,,,69500,0.001,0.13659888803958892,,-40.21318934999999,100.0
69400,100.0,49.62476661682129,664,696,104,69600,0.001,0.17451411262154579,-47.17728002,,
69800,,49.63614791870117,,,,70000,0.001,0.1403728696703911,,-40.97856050000001,100.0
,100.0,,669,700,104,70000,,,-46.902461949999996,,
70200,100.0,49.69040428161621,671,704,104,70400,0.001,0.12652130499482156,-46.62119313000001,,
