train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
25400,100.0,31.41907382965088,237,256,107,25600,0.001,0.12372426249086857,-48.48067459999999,,
25800,,31.8207576751709,,,,26000,0.001,0.11772793173789978,,-49.99525315000001,100.0
,100.0,,241,260,107,26000,,,-48.56235234,,
26200,100.0,32.13928356170654,243,264,108,26400,0.001,0.15249389849603176,-48.38718063000001,,
26300,,32.26573291778564,,,,26500,0.001,0.1403572230786085,,-46.73092175,100.0
26600,100.0,32.52655342102051,247,268,108,26800,0.001,0.13492749385535718,-48.27261770999999,,
26800,,32.67648635864258,,,,27000,0.001,0.13773451425135136,,-47.494968699999994,100.0
27000,100.0,32.80140899658203,251,272,108,27200,0.001,0.13987830743193627,-48.21358249,,
27300,,33.10151245117188,,,,27500,0.001,0.13399931125342845,,-50.005684249999995,100.0
27400,100.0,33.22995407104492,255,276,108,27600,0.001,0.1278211522847414,-48.54211238,,
27800,,33.484805221557615,,,,28000,0.001,0.1496792074292898,,-55.69615635,100.0
,100.0,,259,280,107,28000,,,-48.63679444999999,,
28200,100.0,33.91164726257324,261,284,108,28400,0.001,0.12127866379916669,-48.64575833,,
28300,,33.95823699951172,,,,28500,0.001,0.14882254548370838,,-46.45175759999999,100.0
28600,100.0,34.221488571166994,265,288,108,28800,0.001,0.13402194485068322,-48.69858598,,
28800,,34.39573959350586,,,,29000,0.001,0.14416985653340816,,-45.961216300000004,100.0
29000,100.0,34.56092903137207,269,292,108,29200,0.001,0.12353437699377537,-48.709544669999985,,
29300,,34.80726417541504,,,,29500,0.001,0.13724335283041,,-49.430267099999995,100.0
29400,100.0,34.95462020874024,274,296,107,29600,0.001,0.14323207102715968,-48.46140424000001,,
29800,,35.329367294311524,,,,30000,0.001,0.13366443634033204,,-52.750578399999995,100.0
,100.0,,278,300,107,30000,,,-48.62453507,,
30200,100.0,35.69048698425293,281,304,108,30400,0.001,0.13122447527945041,-48.53736404,,
30300,,35.67750305175781,,,,30500,0.001,0.12700152836740017,,-58.39442270000001,100.0
30600,100.0,36.00721885681153,285,308,108,30800,0.001,0.12879298198968173,-48.55220797,,
30800,,36.19977386474609,,,,31000,0.001,0.1324375881254673,,-50.642418299999996,100.0
31000,100.0,36.3849259185791,289,312,107,31200,0.001,0.1549645620584488,-48.48720822,,
31300,,36.59264610290527,,,,31500,0.001,0.14872144721448421,,-52.15882754999999,100.0
31400,100.0,36.72528045654297,292,316,107,31600,0.001,0.15637836918234826,-48.49025989,,
31800,,37.07755790710449,,,,32000,0.001,0.16795882403850557,,-56.2850882,100.0
,100.0,,297,320,107,32000,,,-48.64264335,,
32200,100.0,37.34884262084961,299,324,108,32400,0.001,0.15209916643798352,-48.5970725,,
32300,,37.412776184082034,,,,32500,0.001,0.1930841688811779,,-48.5017124,100.0
32600,100.0,37.65308769226074,303,328,107,32800,0.001,0.1544491109997034,-48.04979511,,
32800,,37.8603636932373,,,,33000,0.001,0.15263083457946777,,-52.2246089,100.0
33000,100.0,38.120989379882815,307,332,107,33200,0.001,0.17818813100457193,-47.612613970000005,,
33300,,38.37675895690918,,,,33500,0.001,0.22706703320145608,,-51.69157015,100.0
33400,100.0,38.42455352783203,311,336,107,33600,0.001,0.1608027286827564,-47.44311834000001,,
33800,,38.71713287353516,,,,34000,0.001,0.15202297754585742,,-59.80300705,100.0
,100.0,,315,340,107,34000,,,-47.546479960000006,,
34200,100.0,39.08021858215332,318,344,108,34400,0.001,0.16920056857168675,-47.247638349999995,,
34300,,39.25030578613281,,,,34500,0.001,0.17317995198071004,,-55.68652970000001,100.0
34600,100.0,39.42728691101074,322,348,108,34800,0.001,0.1626915354281664,-47.60353828000001,,
34800,,39.526224288940426,,,,35000,0.001,0.15662066511809825,,-48.008723450000005,100.0
35000,100.0,39.657277221679685,326,352,107,35200,0.001,0.16230668604373932,-47.740782800000005,,
35300,,39.8226237487793,,,,35500,0.001,0.15964578196406365,,-47.636908999999996,100.0
35400,100.0,39.876122589111326,330,356,107,35600,0.001,0.1408452483266592,-47.62032415000001,,
35800,,40.24812057495117,,,,36000,0.001,0.15432372115552426,,-48.386126149999996,100.0
,100.0,,334,360,107,36000,,,-47.63834524000001,,
36200,100.0,40.414570846557616,336,364,108,36400,0.001,0.1487233180552721,-47.68520476,,
36300,,40.59956321716309,,,,36500,0.001,0.1664480271190405,,-48.0781434,100.0
36600,100.0,40.69717727661133,341,368,107,36800,0.001,0.1556855157762766,-47.472207170000004,,
36800,,40.82854103088379,,,,37000,0.001,0.15578724473714828,,-47.1444923,100.0
37000,100.0,40.96808326721192,345,372,107,37200,0.001,0.14812484480440616,-47.51569823,,
37300,,41.15266906738281,,,,37500,0.001,0.15752415210008622,,-48.346434699999996,100.0
37400,100.0,41.05253952026367,349,376,107,37600,0.001,0.16435029231011866,-47.15940031999999,,
37800,,41.374154052734376,,,,38000,0.001,0.1430870209634304,,-48.016294849999994,100.0
,100.0,,353,380,107,38000,,,-47.05562499,,
38200,100.0,41.72600914001465,356,384,107,38400,0.001,0.18117078296840192,-47.12838466,,
38300,,41.65796318054199,,,,38500,0.001,0.15082176752388476,,-47.791436700000006,100.0
38600,100.0,41.75296112060547,360,388,107,38800,0.001,0.1469910529255867,-46.84426616,,
38800,,41.926712112426756,,,,39000,0.001,0.15929849289357662,,-48.74733265000001,100.0
39000,100.0,42.105769348144534,363,392,107,39200,0.001,0.15244916640222073,-46.599332759999996,,
39300,,42.21866256713867,,,,39500,0.001,0.15298642858862876,,-58.45625869999999,100.0
39400,100.0,42.17387222290039,367,396,107,39600,0.001,0.1452241462469101,-46.82159881,,
39800,,42.55927185058594,,,,40000,0.001,0.14878806553781032,,-48.059666,100.0
,100.0,,371,400,107,40000,,,-46.78519751999999,,
40200,100.0,42.70098297119141,374,404,107,40400,0.001,0.1526184782385826,-46.59428569000001,,
40300,,42.78817169189453,,,,40500,0.001,0.1491244689375162,,-45.94105245,100.0
40600,100.0,42.99997978210449,378,408,107,40800,0.001,0.15298713065683842,-46.36745706,,
40800,,43.04291481018066,,,,41000,0.001,0.17580290079116823,,-51.8690485,100.0
41000,100.0,43.2124649810791,382,412,107,41200,0.001,0.1504562959074974,-46.216031230000006,,
41300,,43.46137023925781,,,,41500,0.001,0.1552707388997078,,-53.35497735,100.0
41400,100.0,43.36831466674805,386,416,107,41600,0.001,0.15263737946748734,-46.2375991,,
41800,,43.69671760559082,,,,42000,0.001,0.1631209021061659,,-57.1199697,100.0
,100.0,,390,420,107,42000,,,-46.269807300000004,,
42200,100.0,43.80996696472168,392,424,107,42400,0.001,0.16818042293190957,-46.49026517999999,,
42300,,44.006586151123045,,,,42500,0.001,0.16562780909240246,,-59.18578599999999,100.0
42600,100.0,44.0970548248291,396,428,107,42800,0.001,0.1839262107759714,-46.22406796999999,,
42800,,44.26044830322266,,,,43000,0.001,0.1944633636623621,,-50.866067550000004,100.0
43000,100.0,44.23577941894531,400,432,107,43200,0.001,0.2539515955746174,-45.91737428,,
43300,,44.514346771240234,,,,43500,0.001,0.15947810225188733,,-52.98429885,100.0
43400,100.0,44.57369010925293,405,436,107,43600,0.001,0.16435998670756816,-45.89501371,,
43800,,44.74215850830078,,,,44000,0.001,0.1655795706808567,,-48.577948049999996,100.0
,100.0,,409,440,107,44000,,,-45.43336064000001,,
44200,100.0,44.90687080383301,411,444,107,44400,0.001,0.17952467553317547,-45.61059588,,
44300,,45.01162658691406,,,,44500,0.001,0.193041635453701,,-56.40712045,100.0
44600,100.0,45.17024574279785,415,448,107,44800,0.001,0.1706784598529339,-45.716760429999994,,
44800,,45.32964950561524,,,,45000,0.001,0.16865377455949784,,-45.80101305,100.0
45000,100.0,45.41974983215332,419,452,107,45200,0.001,0.16833661444485187,-45.618956129999994,,
45300,,45.53162902832031,,,,45500,0.001,0.16929500959813595,,-48.390776450000004,100.0
45400,100.0,45.5230982208252,422,456,107,45600,0.001,0.15444212391972542,-45.553994489999994,,
45800,,45.82059226989746,,,,46000,0.001,0.17094875521957875,,-51.6170794,100.0
,100.0,,426,460,107,46000,,,-45.451874800000006,,
46200,100.0,46.05288452148437,429,464,108,46400,0.001,0.15815547429025173,-45.54537617,,
46300,,45.999580993652344,,,,46500,0.001,0.2348804097622633,,-45.663740999999995,100.0
46600,100.0,46.177950057983395,432,468,108,46800,0.001,0.16170103937387467,-45.659364969999984,,
46800,,46.2527872467041,,,,47000,0.001,0.16181052587926387,,-46.784065600000005,100.0
47000,100.0,46.3436474609375,437,472,107,47200,0.001,0.1530276942253113,-45.50677215999999,,
47300,,46.54095649719238,,,,47500,0.001,0.1471342082321644,,-46.656124649999995,100.0
47400,100.0,46.55050415039062,441,476,107,47600,0.001,0.1825230510532856,-45.33637749999999,,
47800,,46.75331130981445,,,,48000,0.001,0.1808920282870531,,-45.410809650000004,100.0
,100.0,,445,480,107,48000,,,-45.19881507,,
48200,100.0,46.918902282714846,447,484,108,48400,0.001,0.13684848740696906,-44.90440174999999,,
48300,,46.860299835205076,,,,48500,0.001,0.1317949415743351,,-48.922549249999996,100.0
48600,100.0,47.00097610473633,451,488,108,48800,0.001,0.14114292204380036,-44.94509596999998,,
48800,,46.987892608642575,,,,49000,0.001,0.15191502660512923,,-59.93566595,100.0
49000,100.0,47.082775344848635,456,492,107,49200,0.001,0.16459909968078137,-44.89531569999999,,
49300,,47.06397491455078,,,,49500,0.001,0.14671142473816873,,-54.86529225,100.0
49400,100.0,47.19394020080566,460,496,107,49600,0.001,0.14411384224891663,-44.52973872999999,,
49800,,47.3059585571289,,,,50000,0.001,0.13762410759925842,,-51.13556505,100.0
,100.0,,463,500,107,50000,,,-44.48535639999999,,
50200,100.0,47.4280110168457,465,504,108,50400,0.001,0.14810823678970336,-44.82533242999999,,
50300,,47.545267257690426,,,,50500,0.001,0.1620221098512411,,-47.22195939999999,100.0
50600,100.0,47.5345425415039,469,508,108,50800,0.001,0.17062648855149745,-44.76034439,,
50800,,47.733201599121095,,,,51000,0.001,0.20040712922811507,,-45.169595300000005,100.0
51000,100.0,47.75064483642578,473,512,108,51200,0.001,0.16420870788395406,-44.67239187000001,,
51300,,47.86489120483398,,,,51500,0.001,0.15308927088975907,,-47.7912958,100.0
51400,100.0,47.89286468505859,477,516,108,51600,0.001,0.21015954412519933,-44.80587413,,
51800,,47.966898117065426,,,,52000,0.001,0.15400048770010472,,-45.4515569,100.0
,100.0,,481,520,107,52000,,,-44.64558826,,
52200,100.0,48.228959732055664,484,524,108,52400,0.001,0.17058506406843663,-44.26912299999999,,
52300,,48.2444393157959,,,,52500,0.001,0.15782088667154312,,-45.919371250000005,100.0
52600,100.0,48.42267181396485,488,528,108,52800,0.001,0.2142471769452095,-44.12826250000001,,
52800,,48.44618148803711,,,,53000,0.001,0.1600250156968832,,-45.22236930000001,100.0
53000,100.0,48.50150283813477,492,532,107,53200,0.001,0.15147513896226883,-43.940109109999995,,
53300,,48.62783927917481,,,,53500,0.001,0.1762042961269617,,-49.18647045,100.0
53400,100.0,48.467861328125,497,536,107,53600,0.001,0.16461265057325364,-43.948194949999994,,
53800,,48.807498397827146,,,,54000,0.001,0.1689240251481533,,-47.337016049999995,100.0
,100.0,,501,540,107,54000,,,-43.882154220000004,,
54200,100.0,48.89701843261719,503,544,107,54400,0.001,0.14882923386991023,-43.450301010000004,,
54300,,48.858175354003905,,,,54500,0.001,0.13869266137480735,,-45.48293819999999,100.0
54600,100.0,48.986642608642576,508,548,107,54800,0.001,0.21095543920993806,-42.84735571000001,,
54800,,49.00672622680664,,,,55000,0.001,0.14881393015384675,,-43.985437,100.0
55000,100.0,49.10169479370117,512,552,107,55200,0.001,0.15245484590530395,-42.58138709,,
55300,,49.23398597717285,,,,55500,0.001,0.1713482481241226,,-45.8514148,100.0
55400,100.0,49.11185623168945,516,556,107,55600,0.001,0.1794412686675787,-42.604883900000004,,
55800,,49.346494064331054,,,,56000,0.001,0.1921835846453905,,-44.811418950000004,100.0
,100.0,,520,560,107,56000,,,-42.531376550000004,,
56200,100.0,49.46512138366699,523,564,107,56400,0.001,0.18103437624871732,-42.37590389000001,,
56300,,49.391934356689454,,,,56500,0.001,0.17571631662547588,,-46.09536010000001,100.0
56600,100.0,49.44755844116211,527,568,107,56800,0.001,0.1687796162068844,-42.37042257,,
56800,,49.559208450317385,,,,57000,0.001,0.169909141138196,,-47.671340349999994,100.0
57000,100.0,49.66298599243164,531,572,107,57200,0.001,0.1771403171122074,-42.59896702,,
57300,,49.668125762939454,,,,57500,0.001,0.1553502508997917,,-44.05672,100.0
57400,100.0,49.75436157226562,535,576,107,57600,0.001,0.15561088480055332,-42.75078628999999,,
57800,,49.87884651184082,,,,58000,0.001,0.20308683298528193,,-46.0387194,100.0
,100.0,,539,580,107,58000,,,-42.59012955,,
58200,100.0,49.819252014160156,541,584,107,58400,0.001,0.15388988316059113,-42.81211939,,
58300,,49.99273315429687,,,,58500,0.001,0.15640832722187042,,-48.507773300000004,100.0
58600,100.0,50.00499214172363,545,588,107,58800,0.001,0.15703726328909398,-42.967782369999995,,
58800,,50.126797943115236,,,,59000,0.001,0.15310645215213298,,-47.5014376,100.0
59000,100.0,49.952692642211915,550,592,107,59200,0.001,0.158961998000741,-43.08538204000001,,
59300,,50.25960594177246,,,,59500,0.001,0.16179912477731706,,-46.790010450000004,100.0
59400,100.0,50.28367546081543,554,596,107,59600,0.001,0.1546120947599411,-43.009709279999996,,
59800,,50.30542991638183,,,,60000,0.001,0.14369743660092354,,-47.0531477,100.0
,100.0,,558,600,107,60000,,,-42.64073783999999,,
60200,100.0,50.44485237121582,560,604,107,60400,0.001,0.17723396681249143,-42.60920642000001,,
60300,,50.41784324645996,,,,60500,0.001,0.18779960922896863,,-44.81399305,100.0
60600,100.0,50.460029220581056,564,608,107,60800,0.001,0.16495980501174926,-42.55388330000001,,
60800,,50.50924011230469,,,,61000,0.001,0.16921265967190266,,-44.93105435,100.0
61000,100.0,50.55428207397461,568,612,107,61200,0.001,0.17125675290822984,-42.79996387,,
61300,,50.5230419921875,,,,61500,0.001,0.1584962387382984,,-46.3570358,100.0
61400,100.0,50.61498161315918,573,616,107,61600,0.001,0.18018599264323712,-42.44915838,,
61800,,50.7957755279541,,,,62000,0.001,0.1812964142113924,,-45.5013678,100.0
,100.0,,578,620,107,62000,,,-42.45063639,,
62200,100.0,50.8909107208252,580,624,107,62400,0.001,0.16930754236876966,-42.29750916,,
62300,,50.898116455078124,,,,62500,0.001,0.16700330525636672,,-44.916827999999995,100.0
62600,100.0,50.993555221557614,585,628,107,62800,0.001,0.1510369951277971,-42.403550730000006,,
62800,,51.152595901489256,,,,63000,0.001,0.15236050926148892,,-45.35259909999999,100.0
63000,100.0,51.16239151000977,589,632,107,63200,0.001,0.14761588469147682,-42.60869447,,
63300,,51.218513107299806,,,,63500,0.001,0.14552815608680247,,-48.616101949999994,100.0
63400,100.0,51.23451759338379,593,636,107,63600,0.001,0.14984826810657978,-42.55598583000001,,
63800,,51.37219871520996,,,,64000,0.001,0.14749422691762448,,-47.56836835000001,100.0
,100.0,,597,640,107,64000,,,-43.020797789999996,,
64200,100.0,51.472439193725585,600,644,107,64400,0.001,0.1454553595930338,-43.309508560000005,,
64300,,51.54747749328613,,,,64500,0.001,0.17661872185766697,,-47.14553845,100.0
64600,100.0,51.552621612548826,604,648,107,64800,0.001,0.1645728039741516,-43.32454912,,
64800,,51.60062477111816,,,,65000,0.001,0.14148052230477334,,-46.4991981,100.0
65000,100.0,51.7375390625,608,652,107,65200,0.001,0.16278768792748452,-43.76357464999999,,
65300,,51.68228469848633,,,,65500,0.001,0.13745061546564102,,-50.7284329,100.0
65400,100.0,51.668312301635744,612,656,107,65600,0.001,0.1331897959858179,-43.888996860000006,,
65800,,51.935781173706054,,,,66000,0.001,0.15561317384243012,,-48.762057,100.0
,100.0,,617,660,106,66000,,,-44.52851644,,
66200,100.0,52.01517288208008,619,664,107,66400,0.001,0.14374078415334224,-44.519765039999996,,
66300,,51.93807106018066,,,,66500,0.001,0.14641619488596916,,-46.80652475,100.0
66600,100.0,52.151443023681644,623,668,107,66800,0.001,0.153732645586133,-44.32237681999999,,
66800,,52.10068893432617,,,,67000,0.001,0.15033625498414038,,-45.36450765,100.0
67000,100.0,52.20619148254394,627,672,107,67200,0.001,0.15724058099091054,-44.13772491,,
67300,,52.28643218994141,,,,67500,0.001,0.16823271036148071,,-44.4969799,100.0
67400,100.0,52.41718376159668,632,676,106,67600,0.001,0.13933227203786372,-43.95072596000001,,
67800,,52.418916397094726,,,,68000,0.001,0.1519236758351326,,-45.656809249999995,100.0
,100.0,,636,680,106,68000,,,-44.0857801,,
68200,100.0,52.452399520874025,638,684,107,68400,0.001,0.14176650978624822,-44.00985572,,
68300,,52.65057456970215,,,,68500,0.001,0.13303887851536275,,-51.746060799999995,100.0
68600,100.0,52.65410148620605,643,688,106,68800,0.001,0.14671357028186321,-44.12032395,,
68800,,52.72777374267578,,,,69000,0.001,0.14942314632236958,,-46.25289815,100.0
69000,100.0,52.65659294128418,647,692,106,69200,0.001,0.15966753110289575,-44.45093779999999,,
69300,,52.89829246520996,,,,69500,0.001,0.1869590102136135,,-60.886082550000005,100.0
69400,100.0,52.916357421875,651,696,106,69600,0.001,0.17628854140639305,-44.92245721999998,,
69800,,52.91240936279297,,,,70000,0.001,0.15772386237978936,,-48.717457350000004,100.0
,100.0,,655,700,106,70000,,,-45.19123408999999,,
70200,100.0,53.19870895385742,657,704,107,70400,0.001,0.18660315833985805,-45.108762479999974,,
70300,,53.11344757080078,,,,70500,0.001,0.18023523934185504,,-45.40087015,100.0
70600,100.0,53.25705223083496,661,708,106,70800,0.001,0.24872305519878865,-45.31903134999999,,
70800,,53.20712104797363,,,,71000,0.001,0.15136453874409198,,-44.91455915,100.0
71000,100.0,53.28433059692383,666,712,106,71200,0.001,0.14687297247350217,-45.39786842,,
71300,,53.2484937286377,,,,71500,0.001,0.1335171066224575,,-47.51730465000001,100.0
71400,100.0,53.29731086730957,670,716,106,71600,0.001,0.16232071809470652,-45.52226848,,
71800,,53.40497665405273,,,,72000,0.001,0.13943499259650707,,-50.76459565,100.0
,100.0,,674,720,106,72000,,,-45.73460167,,
72200,100.0,53.39308158874512,676,724,107,72400,0.001,0.12413187429308892,-45.967452999999985,,
72300,,53.36767967224121,,,,72500,0.001,0.1324030041694641,,-48.139325,100.0
72600,100.0,53.60520362854004,680,728,106,72800,0.001,0.15945595607161522,-46.09479684000001,,
72800,,53.459268188476564,,,,73000,0.001,0.16488321319222451,,-52.14392485,100.0
73000,100.0,53.53285087585449,684,732,106,73200,0.001,0.1419330597668886,-46.24441454,,
73300,,53.516050567626955,,,,73500,0.001,0.1310738957673311,,-52.2735425,100.0
73400,100.0,53.603578338623045,689,736,106,73600,0.001,0.1352843923866749,-46.10444820000001,,
73800,,53.526329879760745,,,,74000,0.001,0.14632272347807884,,-51.726836000000006,100.0
,100.0,,693,740,106,74000,,,-45.83942254000001,,
74200,100.0,53.600972442626954,696,744,106,74400,0.001,0.1271517799049616,-45.682454150000005,,
74300,,53.63580986022949,,,,74500,0.001,0.11864052042365074,,-47.71375034999999,100.0
74600,100.0,53.664437255859376,700,748,106,74800,0.001,0.1363479296118021,-45.879846490000006,,
74800,,53.69762321472168,,,,75000,0.001,0.14860567286610604,,-49.11112765,100.0
75000,100.0,53.74484756469727,704,752,106,75200,0.001,0.11935909867286681,-45.68593824000001,,
75300,,53.807035293579105,,,,75500,0.001,0.13769475035369397,,-51.1996595,100.0
75400,100.0,53.764280471801754,708,756,106,75600,0.001,0.12474752187728883,-45.66374673999999,,
75800,,53.806787948608395,,,,76000,0.001,0.1161211794614792,,-49.10755004999999,100.0
,100.0,,712,760,106,76000,,,-45.09147558000001,,
76200,100.0,53.89986694335938,715,764,106,76400,0.001,0.12483172141015529,-45.17550209000001,,
76300,,53.90741119384766,,,,76500,0.001,0.1326250744611025,,-49.568276149999996,100.0
76600,100.0,53.92067993164063,719,768,106,76800,0.001,0.11776288323104382,-45.314323350000016,,
76800,,54.07608627319336,,,,77000,0.001,0.1196397165954113,,-48.85038685,100.0
77000,100.0,53.95783073425293,723,772,106,77200,0.001,0.12610565438866617,-45.281913249999995,,
77300,,54.0237264251709,,,,77500,0.001,0.1374453827738762,,-50.16785875,100.0
77400,100.0,54.114342498779294,727,776,106,77600,0.001,0.1272654863446951,-45.479151699999996,,
77800,,54.08549003601074,,,,78000,0.001,0.15010402008891105,,-50.50562585000001,100.0
,100.0,,731,780,106,78000,,,-45.63453688000001,,
78200,100.0,54.19476585388183,733,784,106,78400,0.001,0.13481690026819707,-45.8680998,,
78300,,54.2198966217041,,,,78500,0.001,0.24334269776940345,,-48.578068699999996,100.0
78600,100.0,54.20731002807617,737,788,106,78800,0.001,0.10533945277333259,-45.684329319999996,,
78800,,54.36959434509277,,,,79000,0.001,0.12249228611588478,,-46.818276100000006,100.0
79000,100.0,54.28710441589355,741,792,106,79200,0.001,0.12423099867999554,-45.097369879999995,,
79300,,54.35355354309082,,,,79500,0.001,0.11556261517107487,,-49.1449364,100.0
79400,100.0,54.390019226074216,746,796,106,79600,0.001,0.11382684774696827,-44.63403399999999,,
79800,,54.42592483520508,,,,80000,0.001,0.12309958845376968,,-46.3904144,100.0
,100.0,,750,800,106,80000,,,-44.538069560000004,,
80200,100.0,54.48468803405762,753,804,106,80400,0.001,0.12519968628883363,-44.61687030000001,,
80300,,54.453532943725584,,,,80500,0.001,0.11457913592457772,,-46.07705105,100.0
80600,100.0,54.523859634399415,757,808,106,80800,0.001,0.12165191546082496,-44.59754976,,
80800,,54.59074905395508,,,,81000,0.001,0.12664081513881684,,-47.0589912,100.0
81000,100.0,54.60165771484375,761,812,106,81200,0.001,0.11528240539133548,-44.4858625,,
81300,,54.599016189575195,,,,81500,0.001,0.1863912946730852,,-44.88736060000001,100.0
81400,100.0,54.69781211853027,765,816,106,81600,0.001,0.14020063519477843,-44.51998617999999,,
81800,,54.52956817626953,,,,82000,0.001,0.11850985772907734,,-46.24253115,100.0
,100.0,,769,820,106,82000,,,-44.31401221,,
82200,100.0,54.72727737426758,772,824,106,82400,0.001,0.10454876028001309,-44.54803184999999,,
82300,,54.75783393859863,,,,82500,0.001,0.1109220451116562,,-46.8106823,100.0
82600,100.0,54.79013816833496,776,828,106,82800,0.001,0.11130414862185717,-44.39063824,,
82800,,54.81532913208008,,,,83000,0.001,0.10232994426041842,,-47.910195599999994,100.0
83000,100.0,54.6617049407959,781,832,106,83200,0.001,0.14501576401293279,-44.273304639999985,,
83300,,54.79945701599121,,,,83500,0.001,0.09690414294600487,,-43.0275217,100.0
83400,100.0,54.87300025939941,786,836,106,83600,0.001,0.10407736986875533,-44.16659817000001,,
83800,,54.83849128723145,,,,84000,0.001,0.126995480209589,,-45.84069149999999,100.0
,100.0,,790,840,106,84000,,,-44.11954165000001,,
84200,100.0,54.97295356750488,792,844,106,84400,0.001,0.10109901115298271,-44.1421369,,
84300,,54.83512252807617,,,,84500,0.001,0.11023502416908741,,-45.8433661,100.0
84600,100.0,54.846263580322265,797,848,106,84800,0.001,0.0965594194829464,-43.8387526,,
84800,,54.91241470336914,,,,85000,0.001,0.09660676669329404,,-44.571878250000005,100.0
85000,100.0,55.03493438720703,801,852,106,85200,0.001,0.10051915839314461,-43.94059669999999,,
85300,,54.902699356079104,,,,85500,0.001,0.10925552736967802,,-44.27128165,100.0
85400,100.0,55.075587615966796,805,856,106,85600,0.001,0.12425567045807838,-43.822398570000004,,
85800,,54.991968383789064,,,,86000,0.001,0.11103580459952354,,-44.517344550000004,100.0
,100.0,,810,860,106,86000,,,-43.673037269999995,,
86200,100.0,55.04886817932129,812,864,106,86400,0.001,0.13697707250714303,-43.63034570999999,,
86300,,55.028550415039064,,,,86500,0.001,0.10121721163392067,,-44.281244,100.0
86600,100.0,55.00529113769531,817,868,106,86800,0.001,0.09784908886998891,-43.68078850999999,,
86800,,55.03060585021973,,,,87000,0.001,0.11379026427865029,,-42.80154995,100.0
87000,100.0,55.16015869140625,821,872,106,87200,0.001,0.11599962994456291,-44.04311223,,
87300,,55.129981231689456,,,,87500,0.001,0.0909369719401002,,-45.5846504,100.0
87400,100.0,55.28475456237793,825,876,106,87600,0.001,0.11601013727486134,-44.13714519,,
87800,,55.14729614257813,,,,88000,0.001,0.10178989320993423,,-47.47903759999999,100.0
,100.0,,829,880,106,88000,,,-44.00098295,,
88200,100.0,55.288249740600584,832,884,106,88400,0.001,0.1174109511822462,-43.55884028,,
88300,,55.17490036010742,,,,88500,0.001,0.10134653028100729,,-45.005825300000005,100.0
88600,100.0,55.30012161254883,836,888,106,88800,0.001,0.14181870348751546,-43.581864050000014,,
88800,,55.32880996704102,,,,89000,0.001,0.10359355479478836,,-44.7115488,100.0
89000,100.0,55.41386505126953,840,892,106,89200,0.001,0.11409152552485466,-43.93471760000001,,
89300,,55.26048461914063,,,,89500,0.001,0.13997600018978118,,-45.95158965,100.0
89400,100.0,55.37324485778809,844,896,106,89600,0.001,0.11815138079226017,-43.73449497000001,,
89800,,55.426175918579105,,,,90000,0.001,0.13767411313951017,,-45.668984099999996,100.0
,100.0,,849,900,105,90000,,,-43.98165399000001,,
90200,100.0,55.47529022216797,851,904,106,90400,0.001,0.1268743107095361,-43.76474478000001,,
90300,,55.4439582824707,,,,90500,0.001,0.14448561049997807,,-47.12255405,100.0
90600,100.0,55.347495040893556,855,908,106,90800,0.001,0.15631590105593204,-43.974662130000006,,
90800,,55.518958740234375,,,,91000,0.001,0.1387503968179226,,-45.835839750000005,100.0
91000,100.0,55.41259628295899,860,912,105,91200,0.001,0.1264287991821766,-43.91507084,,
91300,,55.441455612182615,,,,91500,0.001,0.1689459228515625,,-43.51228585,100.0
91400,100.0,55.42010391235352,865,916,105,91600,0.001,0.1729993861913681,-43.65737427000001,,
91800,,55.542008590698245,,,,92000,0.001,0.15477923825383186,,-45.71787325,100.0
,100.0,,869,920,105,92000,,,-43.34022429000001,,
92200,100.0,55.633178329467775,872,924,105,92400,0.001,0.15237539052963256,-43.335037580000005,,
92300,,55.65826515197754,,,,92500,0.001,0.15912911511957645,,-47.2770067,100.0
92600,100.0,55.6893229675293,877,928,105,92800,0.001,0.19894878543913364,-43.14419299000001,,
92800,,55.62930862426758,,,,93000,0.001,0.15206439256668092,,-45.6055041,100.0
93000,100.0,55.745842666625975,881,932,105,93200,0.001,0.2546020124107599,-43.01210414000001,,
93300,,55.58403915405273,,,,93500,0.001,0.15944404147565364,,-48.342988,100.0
93400,100.0,55.810994949340824,885,936,105,93600,0.001,0.1767784633487463,-43.521392230000004,,
93800,,55.88584678649902,,,,94000,0.001,0.2051624495536089,,-44.77786185000001,100.0
,100.0,,889,940,105,94000,,,-43.78995127999999,,
94200,100.0,55.87474380493164,892,944,105,94400,0.001,0.24310773074626923,-43.49287657,,
94300,,55.8668090057373,,,,94500,0.001,0.16634721487760543,,-48.0765556,100.0
94600,100.0,55.94383148193359,896,948,105,94800,0.001,0.18151241928339004,-43.70896715,,
94800,,56.16424880981445,,,,95000,0.001,0.23659563459455968,,-47.40959325,100.0
95000,100.0,55.97373741149902,900,952,105,95200,0.001,0.1915365493297577,-43.44270549,,
95300,,56.12561614990234,,,,95500,0.001,0.2200086297094822,,-45.9747568,100.0
95400,100.0,56.06952583312988,904,956,105,95600,0.001,0.16776834040880204,-43.39242802999999,,
95800,,56.12249732971191,,,,96000,0.001,0.1713322602212429,,-46.5255338,100.0
,100.0,,909,960,105,96000,,,-43.40319628,,
96200,100.0,56.302003631591795,911,964,105,96400,0.001,0.16722700364887713,-43.29879337000001,,
