time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
,,,22000,,,21166,151.39894800919754,0.001,-190.85966198260968,904.9,8464.640353870393
544,71,118.25,22264,311,1095.3718284200002,,,,,,
,,,23000,,,22404,138.90532782138922,0.001,-198.38531570434571,908.6,8503.182768440247
548,71,128.82,23502,330,1194.4153452700002,,,,,,
,,,24000,,,23404,168.07164768600464,0.001,-207.36301287841798,907.4,8491.386985051631
,,,25000,,,24404,196.4850975112915,0.001,-214.0574864501953,1000.0,9359.868534183503
,,,26000,,,25404,212.4965056438446,0.001,-221.3487821044922,904.9,8465.499451363086
,,,27000,,,26404,221.93894994735717,0.001,-226.64910968017577,905.2,8468.463897120953
552,66,167.29,27502,416,1554.972415,,,,,,
,,,28000,,,27404,225.14037087631226,0.001,-232.767515625,1000.0,9332.583595275879
,,,29000,,,28404,212.9969154319763,0.001,-240.51715875244142,1000.0,9333.105442619324
,,,30000,,,29404,240.40744704055786,0.001,-246.90769033813476,1000.0,9327.100977706908
,,,31000,,,30404,281.8075906143188,0.001,-253.11216555786132,1000.0,9324.72826051712
556,62,205.65,31502,500,1913.2499989100002,,,,,,
,,,32000,,,31404,368.4041911392212,0.001,-261.0522783203125,904.1,8428.07843773365
560,61,217.28,32819,535,2021.80282511,32586,580.0008484335507,0.001,-266.79445423799405,,
,,,33000,,,32882,590.2604580583244,0.001,-266.26213989257815,72.6,666.0387386441231
564,61,217.75,33049,540,2026.16219194,,,,,,
,,,34000,,,32951,540.9554477636365,0.001,-271.75638984231387,825.2,7701.672225129604
,,,35000,,,33951,537.5385439910889,0.001,-268.1616855773926,1000.0,9325.322127628326
,,,36000,,,34951,533.2033831481933,0.001,-271.7605233154297,1000.0,9323.561128044128
,,,37000,,,35951,546.3786603088379,0.001,-272.97257302856445,1000.0,9321.20226211548
568,61,255.98,37049,600,2383.11508125,,,,,,
,,,38000,,,36951,517.044477760315,0.001,-274.04098287963865,1000.0,9320.836855697631
,,,39000,,,37951,555.7237815704345,0.001,-278.5546468811035,1000.0,9320.233460998536
,,,40000,,,38951,544.906400390625,0.001,-283.6129595336914,1000.0,9320.757574176789
572,60,283.91,40080,667,2643.7257333,39951,1034.8102814941406,0.001,-287.52105313110354,,
,,,41000,,,39982,1508.966828377016,0.001,-283.53511810302734,1000.0,9320.62644929886
,,,42000,,,41196,1294.5664678400212,0.001,-291.56302989612925,917.4,8546.322363746167
576,60,303.36,42294,694,2825.1244279600005,,,,,,
,,,43000,,,42263,1442.677153174557,0.001,-295.3484580300071,376.1,3493.1704550623895
,,,44000,,,43263,1402.5046856079102,0.001,-296.6840798034668,903.8,8422.136664545536
,,,45000,,,44263,1485.0978979492188,0.001,-299.7191373901367,905.9,8441.82583477497
580,61,332.01,45361,741,3092.4519804799997,,,,,,
,,,46000,,,45263,1672.2341913146972,0.001,-304.1302359619141,1000.0,9319.689945602417
,,,47000,,,46338,1618.2166528320313,0.001,-308.4950063605058,1000.0,9318.852777957916
,,,48000,,,47338,1613.0155686340331,0.001,-305.4519751586914,1000.0,9320.433426570893
584,60,361.21,48436,803,3364.89006932,,,,,,
,,,49000,,,48338,1637.5864529724122,0.001,-308.960701171875,1000.0,9319.941047000884
,,,50000,,,49338,1489.1204272155762,0.001,-308.1947416381836,1000.0,9320.125795555115
588,59,380.81,50574,851,3547.74301136,50385,1404.5567484104888,0.001,-312.4671405294667,,
,,,51000,,,50476,1423.6832573859247,0.001,-307.355537082838,1000.0,9318.674447631836
592,59,391.66,51843,869,3648.9212698,51644,1218.5151257966695,0.001,-310.3131898244222,,
,,,52000,,,51798,1146.659200416421,0.001,-306.2694001374421,812.8,7573.296432447433
,,,53000,,,52866,1212.5345948163201,0.001,-312.97728774126836,906.7,8449.26726900339
596,60,410.94,53964,894,3828.7900313499995,,,,,,
,,,54000,,,53866,1147.43617868042,0.001,-310.7287091064453,1000.0,9319.558732891082
,,,55000,,,54866,1120.7487982788086,0.001,-313.0283543701172,1000.0,9320.047948074342
,,,56000,,,55866,1193.1815301513673,0.001,-313.8157412109375,1000.0,9320.267021369935
,,,57000,,,56866,1178.4266330871583,0.001,-313.968396484375,1000.0,9319.24198102951
600,60,448.97,57964,961,4183.61791883,,,,,,
,,,58000,,,57866,1162.7924727630616,0.001,-314.4030610961914,1000.0,9319.477635574342
,,,59000,,,58866,1171.1392026672363,0.001,-315.311760559082,1000.0,9318.801863098144
,,,60000,,,59866,1125.835780456543,0.001,-313.84886639404294,67.6,618.893427336216
,,,61000,,,59940,1229.228270247176,0.001,-312.51216661607896,1000.0,9316.684659290313
604,59,477.14,61038,1017,4446.38042292,,,,,,
,,,62000,,,60940,1178.2232891845704,0.001,-313.1203282470703,1000.0,9317.830659103394
,,,63000,,,61940,1165.2961737976075,0.001,-312.1906101074219,1000.0,9319.561308956147
,,,64000,,,62940,1100.458751586914,0.001,-311.60477893066405,1000.0,9318.003582763671
,,,65000,,,63940,1150.7656153259277,0.001,-311.18474639892577,1000.0,9318.322085285186
608,59,515.09,65038,1084,4800.401316320001,,,,,,
,,,66000,,,65055,1223.3526014245074,0.001,-305.78676993386784,908.6,8464.125202286243
,,,67000,,,66055,1162.0257048339843,0.001,-306.4513286743164,1000.0,9318.009767913818
,,,68000,,,67055,1040.1339592590332,0.001,-305.4526010131836,1000.0,9319.26930322647
612,60,543.89,68153,1127,5069.02251161,,,,,,
,,,69000,,,68055,1130.1126500549317,0.001,-305.47649310302734,1000.0,9319.916404914857
,,,70000,,,69055,1087.8831465454102,0.001,-305.81948498535155,1000.0,9319.553681087495
,,,71000,,,70055,1041.5657584228516,0.001,-305.0494160766602,1000.0,9320.090232276916
,,,72000,,,71055,1029.2886083374024,0.001,-305.31706524658205,1000.0,9319.542897510528
616,60,582.04,72153,1197,5424.977877430001,,,,,,
,,,73000,,,72055,978.3409058227539,0.001,-304.9415894165039,1000.0,9319.930728626252
,,,74000,,,73055,1022.3279608154297,0.001,-304.2234135131836,1000.0,9316.498217964172
,,,75000,,,74055,1043.9913271179198,0.001,-303.1624867553711,1000.0,9319.225185680389
,,,76000,,,75055,1051.308549407959,0.001,-302.6803511352539,1000.0,9319.018724060059
620,58,618.45,76153,1291,5764.615326479998,,,,,,
,,,77000,,,76055,967.5019782104492,0.001,-302.24381915283203,1000.0,9318.207244205474
,,,78000,,,77055,955.4851866760254,0.001,-300.7104061279297,1000.0,9313.001416492461
,,,79000,,,78055,931.8990934143067,0.001,-299.97252655029297,1000.0,9317.43782596588
,,,80000,,,79055,906.4185805206299,0.001,-298.19799560546875,74.5,682.8088399291039
624,58,654.44,80153,1367,6100.2335984599995,,,,,,
,,,81000,,,80055,867.918049407959,0.001,-297.6293907470703,904.9,8430.804125463963
,,,82000,,,81141,878.2461405909339,0.001,-298.5015535576399,969.9,9037.234831547737
,,,83000,,,82141,814.4139519042968,0.001,-296.911052734375,1000.0,9317.171766376496
628,57,681.7,83239,1439,6354.477289209999,,,,,,
632,57,678.61,83654,1462,6325.4166644,83305,750.7903665395884,0.001,-295.175041785607,,
,,,84000,,,83635,864.3394667227057,0.001,-296.4570093399439,1000.0,9317.562809753417
,,,85000,,,84635,747.0102262420654,0.001,-294.5453536376953,214.6,1987.9535220623015
,,,86000,,,84921,702.812351787007,0.001,-296.41284265051354,1000.0,9318.475496006013
636,57,670.43,86019,1495,6247.76090125,,,,,,
,,,87000,,,85921,710.6381164855957,0.001,-295.6896375732422,1000.0,9319.695532226562
,,,88000,,,86975,736.9326465747974,0.001,-299.1390313042535,1000.0,9318.598853206635
,,,89000,,,87975,704.8633556671142,0.001,-297.1588154296875,1000.0,9318.941085338593
640,57,679.76,89073,1551,6334.027795709998,,,,,,
,,,90000,,,88975,680.5124734649659,0.001,-297.37038269042966,1000.0,9316.981685829163
,,,91000,,,89975,674.655572845459,0.001,-298.69315576171874,1000.0,9317.738498210907
,,,92000,,,90975,649.310693283081,0.001,-299.97329376220705,1000.0,9319.226168823243
,,,93000,,,91975,641.8522532196044,0.001,-301.6517645263672,1000.0,9320.054892349242
644,57,708.09,93073,1632,6597.90369355,,,,,,
,,,94000,,,92975,640.3648558807373,0.001,-302.34821368408205,1000.0,9320.196331787109
,,,95000,,,93975,657.6154453430175,0.001,-302.9395336303711,1000.0,9317.01812582016
,,,96000,,,95038,721.6655849880642,0.001,-303.63241386413574,1000.0,9318.216205501556
648,56,726.34,96136,1701,6767.70582284,,,,,,
,,,97000,,,96038,650.189388885498,0.001,-303.679080078125,1000.0,9319.257239055634
,,,98000,,,97038,641.7807180023193,0.001,-304.4232144775391,1000.0,9319.180655479431
,,,99000,,,98038,627.4721063995362,0.001,-305.2601697998047,1000.0,9319.877916908265
652,56,717.12,99214,1759,6680.034684280001,99038,629.4678682708741,0.001,-305.23989068603515,,
,,,100000,,,99116,652.611814841246,0.001,-306.8505389873798,909.4,8472.47443265915
,,,101000,,,100116,603.6308514099121,0.001,-305.81283709716797,1000.0,9319.313490962983
,,,102000,,,101116,617.6621508331299,0.001,-305.87180834960935,814.9,7588.825836837292
656,56,707.68,102270,1814,6591.519529459998,102116,621.0062122650146,0.001,-305.58196154785156,,
,,,103000,,,102172,539.3391339438302,0.001,-304.7149320329939,1000.0,9318.011396408081
,,,104000,,,103172,563.6410182342529,0.001,-306.2601918334961,1000.0,9317.063115119934
,,,105000,,,104172,583.458498764038,0.001,-307.1171594238281,1000.0,9316.35654811859
660,56,725.62,105381,1876,6758.772848380001,105172,647.0094190673829,0.001,-306.80007653808593,,
,,,106000,,,105283,673.0238211691917,0.001,-307.2790249911222,1000.0,9318.895844459534
,,,107000,,,106334,652.6373446595435,0.001,-306.5748619666466,1000.0,9313.698761558533
,,,108000,,,107334,618.0164995574951,0.001,-307.1322049560547,1000.0,9317.923662853242
664,56,753.83,108432,1932,7021.91307602,,,,,,
,,,109000,,,108334,560.4565248870849,0.001,-307.7061421508789,1000.0,9315.192408657074
,,,110000,,,109334,543.6835541992187,0.001,-308.6707616577148,1000.0,9315.82404460907
,,,111000,,,110334,495.1031839904785,0.001,-309.0747299194336,1000.0,9313.415299892426
,,,112000,,,111334,476.5908564453125,0.001,-309.87440356445313,1000.0,9314.914366912843
668,56,753.83,112432,2007,7021.4778728,,,,,,
,,,113000,,,112334,480.3268811645508,0.001,-310.1629154663086,1000.0,9310.412175941467
,,,114000,,,113334,485.39291539001465,0.001,-311.3956138305664,543.8,5059.161951947212
,,,115000,,,113958,518.9044943344899,0.001,-310.54031430757965,1000.0,9316.501030158997
,,,116000,,,114958,505.09664512634276,0.001,-311.9941467285156,1000.0,9311.454539394379
672,55,759.76,116056,2074,7076.472465120001,,,,,,
,,,117000,,,116117,570.9157912190756,0.001,-313.5218613083298,1000.0,9315.94937353134
676,55,750.03,117297,2113,6985.645988690001,117117,505.61768379211424,0.001,-312.8073123779297,,
,,,118000,,,117199,563.3487768405821,0.001,-312.64565816739713,1000.0,9318.341101264954
,,,119000,,,118199,530.2631609954834,0.001,-313.97913214111327,1000.0,9314.492658901214
,,,120000,,,119199,509.26737300872804,0.001,-315.3415366821289,1000.0,9315.59177494049
,,,121000,,,120199,515.7725623474121,0.001,-315.4343910522461,1000.0,9314.121182918549
680,55,759.36,121297,2188,7072.53470171,,,,,,
,,,122000,,,121199,516.5067903289795,0.001,-316.5980903930664,1000.0,9317.615673160553
,,,123000,,,122199,516.4536732101441,0.001,-317.0497869262695,1000.0,9314.129216957092
,,,124000,,,123199,508.55678329467776,0.001,-317.9912611083984,352.6,3276.44897595644
,,,125000,,,124199,517.122114364624,0.001,-318.76354058837893,1000.0,9317.045557308196
684,54,768.61,125297,2283,7158.684573420001,,,,,,
,,,126000,,,125199,551.5004040374756,0.001,-318.8482857055664,1000.0,9318.550992393493
,,,127000,,,126199,610.2007683563232,0.001,-317.9624047241211,192.0,1777.2167662978172
,,,128000,,,126930,575.4568764703545,0.001,-317.7952589858425,975.3,9078.6692237854
,,,129000,,,127930,541.8312964248657,0.001,-317.9502786254883,609.4,5665.759416151047
688,54,784.54,129028,2356,7307.01068211,,,,,,
,,,130000,,,128930,538.5715676116944,0.001,-318.9129028930664,905.9,8429.98655077219
,,,131000,,,129930,587.9074253234863,0.001,-318.5978931274414,1000.0,9315.239506053924
,,,132000,,,130930,564.8376697235108,0.001,-318.88640826416014,1000.0,9309.739611530304
,,,133000,,,131930,562.4479011993408,0.001,-319.6112000732422,1000.0,9312.647191429138
692,54,811.85,133028,2419,7561.5313398299995,,,,,,
,,,134000,,,132930,570.232962310791,0.001,-320.7242521972656,1000.0,9315.683478736877
,,,135000,,,134335,658.2321452629276,0.001,-321.6863157691025,905.0,8429.194765138625
696,54,814.69,135433,2463,7587.89568254,,,,,,
,,,136000,,,135335,580.1773173370361,0.001,-321.1945565185547,1000.0,9316.171440696717
,,,137000,,,136335,547.2839999465942,0.001,-322.0226052246094,1000.0,9317.256297111511
,,,138000,,,137498,509.20391087444284,0.001,-324.1811236869998,1000.0,9315.02454996109
700,55,806.32,138596,2517,7509.67824282,,,,,,
,,,139000,,,138498,497.32106494903564,0.001,-324.801278137207,1000.0,9316.806422519683
,,,140000,,,139498,517.294474067688,0.001,-326.30212414550783,1000.0,9314.03344669342
704,54,796.59,140697,2564,7418.825530749999,140566,587.1963976691751,0.001,-331.2306904512293,,
,,,141000,,,140599,605.5244626131924,0.001,-329.8332118988037,654.8,6096.520700955391
,,,142000,,,141657,576.431405692265,0.001,-331.3453884782462,151.9,1404.9805418133735
