time/total_timesteps,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
170000,,0.03474320358783007,169214,0.001,,,,22.275670051574707,,966.5130735039711,1000.0
173214,176,0.03269168654829264,172214,0.001,109,1581,-23.524621439999997,22.256201316833497,1000.0,,
175000,,0.034803323324769736,174214,0.001,,,,22.249073112487793,,980.2634523868561,1000.0
177214,180,0.035245260279625656,176214,0.001,109,1621,-23.34393787,22.28872148513794,1000.0,,
180000,,0.035660218833014366,179214,0.001,,,,22.320485050201416,,981.7122936725616,1000.0
181214,184,0.03750744794867933,180214,0.001,109,1661,-23.09543181,22.351206325531006,1000.0,,
185000,,0.035508272342383865,184214,0.001,,,,22.386628398895265,,977.290606379509,1000.0
185214,188,,,,109,1698,-23.068843610000002,,1000.0,,
189214,192,0.035235700145363806,188214,0.001,109,1725,-22.88180622,22.389646305084227,1000.0,,
190000,,0.03399032995291054,189214,0.001,,,,22.38450012588501,,978.6789387106895,1000.0
193214,196,0.032502855125814675,192214,0.001,109,1763,-22.78936703999999,22.37700707244873,1000.0,,
195000,,0.03262282866612077,194214,0.001,,,,22.337641849517823,,977.1944005608559,1000.0
197214,200,0.033688530288636685,196214,0.001,109,1800,-22.871843069999997,22.314352146148682,1000.0,,
200000,,0.033681743938475846,199214,0.001,,,,22.29925481414795,,977.8932004392148,1000.0
201214,204,0.03314488902874291,200214,0.001,109,1839,-22.813153550000003,22.28804806137085,1000.0,,
205000,,0.03747662281431258,204214,0.001,,,,22.318566024780274,,980.4223014712334,1000.0
205214,208,,,,109,1877,-22.863430939999997,,1000.0,,
209214,212,0.03472810929641128,208214,0.001,109,1902,-23.343041109999998,22.330204933166502,1000.0,,
210000,,0.03197829068545252,209214,0.001,,,,22.319416080474852,,982.6919431746006,1000.0
213214,216,0.03667278067395091,212214,0.001,109,1941,-23.415733359999994,22.332440937042236,1000.0,,
215000,,0.05192894762009382,214214,0.001,,,,22.365538528442382,,972.7761553406715,1000.0
217214,220,0.04801375917159021,216214,0.001,109,1978,-23.8581027,22.380208309173582,1000.0,,
220000,,0.045544183611869814,219214,0.001,,,,22.430305072784424,,965.7580361247062,1000.0
221214,224,0.04484503985196352,220214,0.001,109,2016,-24.155289160000002,22.4662679977417,1000.0,,
225000,,0.03783417778648436,224214,0.001,,,,22.5184871635437,,967.4451834082604,1000.0
225214,228,,,,109,2053,-24.626615419999997,,1000.0,,
229214,232,0.03879000676237047,228214,0.001,110,2077,-24.619388689999997,22.56813250350952,1000.0,,
230000,,0.038895319452509285,229214,0.001,,,,22.571085819244384,,959.7854046881199,1000.0
233214,236,0.03576760250329971,232214,0.001,110,2111,-25.676466,22.567143001556396,1000.0,,
235000,,0.03666085490398109,234214,0.001,,,,22.5570400352478,,970.3706275880337,1000.0
237214,240,0.034461139973253015,236214,0.001,110,2149,-26.035625240000005,22.54912565612793,1000.0,,
240000,,0.03233175002411008,239214,0.001,,,,22.50973352050781,,980.0142851352691,1000.0
241214,244,0.03344583981670439,240214,0.001,110,2183,-26.296669240000007,22.492898796081544,1000.0,,
245000,,0.03554932509548962,244214,0.001,,,,22.5128016166687,,980.064914137125,1000.0
245214,248,,,,110,2220,-26.23486384,,1000.0,,
249214,252,0.03779798462800681,248214,0.001,110,2246,-26.14622132,22.54728745651245,1000.0,,
250000,,0.036751111518591645,249214,0.001,,,,22.582370391845703,,972.9861073076725,1000.0
253214,256,0.04323345877788961,252214,0.001,110,2282,-26.377032739999994,22.671142223358153,1000.0,,
255000,,0.061776522567495704,254214,0.001,,,,22.802316787719725,,944.4871045529842,1000.0
257214,260,0.07733107144013047,256214,0.001,110,2320,-27.113345789999997,22.974541904449463,1000.0,,
260000,,0.054630583934485916,259214,0.001,,,,23.126459079742432,,915.3353560447692,1000.0
261214,264,0.061971900649368764,260214,0.001,110,2358,-30.409331120000004,23.116985576629638,1000.0,,
265000,,0.0779077872429043,264214,0.001,,,,23.257244255065917,,945.9640275001526,1000.0
265214,268,,,,110,2396,-31.407498520000004,,1000.0,,
269214,272,0.08452467437833548,268214,0.001,111,2422,-32.86625885,23.715226345062256,1000.0,,
270000,,0.058892933022230864,269214,0.001,,,,23.74396162033081,,958.3783665657044,1000.0
273214,276,0.04316460080817342,272214,0.001,110,2461,-33.771903509999994,23.641717571258546,1000.0,,
275000,,0.04283125492744148,274214,0.001,,,,23.597157344818115,,944.9637463986874,1000.0
277214,280,0.04285508730262518,276214,0.001,110,2500,-35.01376243,23.557561836242677,1000.0,,
280000,,0.0391366958655417,279214,0.001,,,,23.48779676437378,,946.7743092000485,1000.0
281214,284,0.03971610292978585,280214,0.001,110,2540,-36.00787387,23.440010215759276,1000.0,,
285000,,0.039500965017825365,284214,0.001,,,,23.288932041168213,,968.0184329092502,1000.0
285214,288,,,,110,2579,-36.401397259999996,,1000.0,,
289214,292,0.03222541449498385,288214,0.001,111,2605,-36.73037114000001,23.091250904083253,1000.0,,
290000,,0.032026753459125756,289214,0.001,,,,23.03170101547241,,969.6325686216354,1000.0
293214,296,0.03270362137630582,292214,0.001,110,2643,-37.036428959999995,22.88978228378296,1000.0,,
295000,,0.03445934562198818,294214,0.001,,,,22.790245521545412,,942.2950319647789,1000.0
297214,300,0.034460033604875207,296214,0.001,110,2682,-38.820638100000004,22.695415634155275,1000.0,,
300000,,0.03534919677115977,299214,0.001,,,,22.629836479187013,,969.7012304127217,1000.0
301214,304,0.03453567788004875,300214,0.001,110,2718,-39.193409419999995,22.611524322509766,1000.0,,
305000,,0.03521383894234896,304214,0.001,,,,22.54680990600586,,976.3762183129787,1000.0
305214,308,,,,110,2756,-39.77871897000001,,1000.0,,
309214,312,0.03472666806541383,308214,0.001,111,2781,-39.87290331,22.538477630615233,1000.0,,
310000,,0.03572667831555009,309214,0.001,,,,22.534251571655272,,966.1907760202885,1000.0
313214,316,0.03564860735274851,312214,0.001,110,2822,-40.188844350000004,22.558614128112794,1000.0,,
315000,,0.03629437391273677,314214,0.001,,,,22.58032438659668,,972.4149369776248,1000.0
317214,320,0.03545723005756736,316214,0.001,110,2864,-40.03139951,22.566012176513674,1000.0,,
320000,,0.0331361920312047,319214,0.001,,,,22.58220299911499,,974.7861856818199,1000.0
321214,324,0.0345496515724808,320214,0.001,110,2905,-40.02899064,22.575695747375487,1000.0,,
325000,,0.03631014375947416,324214,0.001,,,,22.540882526397706,,975.8445658683777,1000.0
325214,328,,,,110,2945,-39.73039377,,1000.0,,
329214,332,0.03341252960078418,328214,0.001,110,2972,-39.93068282,22.57241276550293,1000.0,,
330000,,0.03563340422511101,329214,0.001,,,,22.56800694656372,,960.1072933495045,1000.0
333214,336,0.037907209388911726,332214,0.001,110,3012,-39.44216757,22.60327695465088,1000.0,,
335000,,0.03634215213358402,334214,0.001,,,,22.636926433563232,,974.88635481596,1000.0
337214,340,0.036631983257830146,336214,0.001,110,3052,-39.11276101,22.68162167739868,1000.0,,
340000,,0.0349519624132663,339214,0.001,,,,22.696719787597655,,967.165071707964,1000.0
341214,344,0.03451906568743288,340214,0.001,110,3091,-39.23675042,22.698708366394044,1000.0,,
345000,,0.03530938024632633,344214,0.001,,,,22.745794620513916,,975.863358348608,1000.0
345214,348,,,,110,3131,-39.63208504,,1000.0,,
349214,352,0.03728744230978191,348214,0.001,110,3157,-39.99761324000001,22.825031600952148,1000.0,,
350000,,0.036469005204737184,349214,0.001,,,,22.8355629196167,,966.9278086841107,1000.0
353214,356,0.04068359456211328,352214,0.001,110,3195,-40.129780350000004,22.87948387527466,1000.0,,
355000,,0.04000659123249352,354214,0.001,,,,22.901074771881103,,963.7997563481331,1000.0
357214,360,0.03935938693583012,356214,0.001,110,3232,-39.86020681,22.950083316802978,1000.0,,
360000,,0.040203902535140515,359214,0.001,,,,23.020582065582275,,970.242120808363,1000.0
361214,364,0.03740179635770619,360214,0.001,110,3271,-36.83836287,23.041429626464843,1000.0,,
365000,,0.036879232797771694,364214,0.001,,,,23.061994453430177,,966.7923738062382,1000.0
365214,368,,,,110,3311,-36.054785710000004,,1000.0,,
369214,372,0.036350323647260666,368214,0.001,110,3338,-34.812497320000006,23.036062328338623,1000.0,,
370000,,0.03432109374832362,369214,0.001,,,,23.006639278411864,,969.1960982143879,1000.0
373214,376,0.03589020287245512,372214,0.001,110,3380,-34.55167567000001,22.990769790649413,1000.0,,
375000,,0.03491138677299023,374214,0.001,,,,22.986871795654295,,966.171237295866,1000.0
377214,380,0.03516137367114425,376214,0.001,110,3420,-33.84706692,22.98002576446533,1000.0,,
380000,,0.04057287497632205,379214,0.001,,,,23.076349040985107,,925.2454127788544,1000.0
381214,384,0.042126924885436894,380214,0.001,110,3461,-33.858931590000005,23.128197189331054,1000.0,,
385000,,0.03965885967388749,384214,0.001,,,,23.31139065170288,,963.4891271948815,1000.0
385214,388,,,,109,3505,-33.96096797999999,,1000.0,,
389214,392,0.03650540525466204,388214,0.001,110,3532,-34.81597123,23.304367656707765,1000.0,,
390000,,0.034161630822345614,389214,0.001,,,,23.29938034057617,,966.580222517252,1000.0
393214,396,0.03308864030241966,392214,0.001,110,3569,-34.831611699999996,23.2399884223938,1000.0,,
395000,,0.032447730077430605,394214,0.001,,,,23.20962718963623,,974.0985643088818,1000.0
397214,400,0.03341704576089978,396214,0.001,110,3603,-33.33184988,23.186472690582274,1000.0,,
400000,,0.03653404478728771,399214,0.001,,,,23.167127822875976,,969.0184032917023,1000.0
401214,404,0.03582208614051342,400214,0.001,110,3637,-33.946825440000005,23.183334831237794,1000.0,,
405000,,0.0359077146910131,404214,0.001,,,,23.22737686538696,,975.1812161564827,1000.0
405214,408,,,,110,3677,-33.46640455,,1000.0,,
409214,412,0.03285325601138175,408214,0.001,110,3704,-33.38557144999999,23.210963039398194,1000.0,,
410000,,0.03418347503431141,409214,0.001,,,,23.216402351379394,,972.3680594503879,1000.0
413214,416,0.03288324200920761,412214,0.001,110,3743,-33.32959877,23.205019512176513,1000.0,,
415000,,0.034030294818803666,414214,0.001,,,,23.200352981567384,,972.9424681663513,1000.0
417214,420,0.0319970744587481,416214,0.001,110,3783,-33.99250594000001,23.2075160446167,1000.0,,
420000,,0.034241520293056965,419214,0.001,,,,23.245937034606932,,964.0855627834796,1000.0
421214,424,0.03671892671100795,420214,0.001,110,3823,-34.267937280000005,23.25469638442993,1000.0,,
425000,,0.03290237356722355,424214,0.001,,,,23.246504020690917,,947.4435311973095,1000.0
425214,428,,,,110,3864,-35.45853781,,1000.0,,
429214,432,0.03303041771240532,428214,0.001,110,3890,-35.87648669,23.178490505218505,1000.0,,
430000,,0.032586107421666385,429214,0.001,,,,23.155279636383057,,954.5010907530784,1000.0
433214,436,0.02981587544642389,432214,0.001,110,3928,-36.08579759,23.05043473434448,1000.0,,
435000,,0.031042994655668735,434214,0.001,,,,22.996564167022704,,963.670921254158,1000.0
437214,440,0.032211719198152425,436214,0.001,110,3965,-36.178076100000006,22.961531101226807,1000.0,,
440000,,0.03216697738133371,439214,0.001,,,,22.938521923065185,,972.2562417447567,1000.0
441214,444,0.032633995398879054,440214,0.001,110,4004,-36.440495080000005,22.937076267242432,1000.0,,
445000,,0.035165522646158937,444214,0.001,,,,22.957834587097167,,969.2991996347904,1000.0
445214,448,,,,110,4043,-36.67160902,,1000.0,,
449214,452,0.03536874152906239,448214,0.001,110,4069,-36.52758394,22.97826365661621,1000.0,,
450000,,0.032459545465186236,449214,0.001,,,,22.981074058532716,,973.5718693137169,1000.0
453214,456,0.03484076594188809,452214,0.001,110,4106,-36.41366027000001,22.977865642547606,1000.0,,
455000,,0.033394543054513635,454214,0.001,,,,22.97380867767334,,976.548474252224,1000.0
457214,460,0.034110668597742914,456214,0.001,110,4147,-35.97586915,22.964409748077394,1000.0,,
460000,,0.032227888378314674,459214,0.001,,,,22.945604183197023,,961.3193798482419,1000.0
461214,464,0.031206914736889302,460214,0.001,110,4186,-36.3459633,22.937966903686522,1000.0,,
465000,,0.03126179456617683,464214,0.001,,,,22.88339807510376,,979.1316431879998,1000.0
465214,468,,,,110,4225,-36.11225351,,1000.0,,
469214,472,0.03523567885905504,468214,0.001,110,4251,-35.72020938,22.885240257263185,1000.0,,
470000,,0.03572565195709467,469214,0.001,,,,22.911286251068116,,968.3867758452892,1000.0
473214,476,0.03609916178137064,472214,0.001,110,4289,-35.21521394,22.970803489685057,1000.0,,
475000,,0.03571357023902237,474214,0.001,,,,23.01961022567749,,975.8560552656651,1000.0
477214,480,0.045249493822455404,476214,0.001,110,4329,-35.126359609999994,23.115951751708984,1000.0,,
480000,,0.061317483313381674,479214,0.001,,,,23.47493711090088,,926.0235937297344,1000.0
481214,484,0.051442415304481987,480214,0.001,110,4370,-35.5900828,23.536599128723143,1000.0,,
485000,,0.03433471972309053,484214,0.001,,,,23.434999935150145,,967.606160324812,1000.0
485214,488,,,,110,4408,-36.00566001,,1000.0,,
489214,492,0.036169275606051085,488214,0.001,110,4434,-35.22758171,23.304463401794433,1000.0,,
490000,,0.03199697309266776,489214,0.001,,,,23.259296222686768,,969.6780319571495,1000.0
493214,496,0.046770775258541106,492214,0.001,110,4473,-35.37493499,23.231403945922853,1000.0,,
495000,,0.06035141595080495,494214,0.001,,,,23.347414028167723,,953.4890403211117,1000.0
497214,500,0.06256105269119143,496214,0.001,110,4512,-35.99934659,23.415676109313964,1000.0,,
500000,,0.07008053759485483,499214,0.001,,,,23.597132804870604,,936.4279580175877,1000.0
501214,504,0.06932773433625698,500214,0.001,110,4551,-38.10239875,23.6621552734375,1000.0,,
505000,,0.04514648758433759,504214,0.001,,,,23.728145111083986,,921.1965812325477,1000.0
505214,508,,,,110,4588,-40.379142200000004,,1000.0,,
509214,512,0.053565896581858397,508214,0.001,110,4612,-41.540963659999996,24.007341701507567,1000.0,,
510000,,0.05697856219485402,509214,0.001,,,,24.086859977722167,,960.843731546402,1000.0
513214,516,0.07121509163081646,512214,0.001,110,4648,-43.22051669,24.56273109817505,1000.0,,
515000,,0.06634583791717887,514214,0.001,,,,24.740942291259767,,916.7855320513248,1000.0
517214,520,0.09036508248001338,516214,0.001,110,4684,-43.601972159999995,25.06534928894043,1000.0,,
520000,,0.07835906359180808,519214,0.001,,,,25.4769119682312,,937.1958837389946,1000.0
521214,524,0.07242823871970176,520214,0.001,110,4723,-46.123720369999994,25.48354710006714,1000.0,,
525000,,0.09703565929830074,524214,0.001,,,,26.19063404464722,,894.1612458691001,1000.0
525214,528,,,,110,4762,-46.94153609,,1000.0,,
529214,532,0.11005781941115857,528214,0.001,110,4788,-49.576065990000004,26.32905517196655,1000.0,,
530000,,0.09800682095810771,529214,0.001,,,,26.278565174102784,,883.794946295023,1000.0
533214,536,0.13445408766716718,532214,0.001,110,4828,-51.85123045999999,26.569891677856447,1000.0,,
535000,,0.16352744468301533,534214,0.001,,,,26.962088287353517,,847.5401752746664,1000.0
537214,540,0.1501679424419999,536214,0.001,110,4867,-54.93858257000001,27.25914972305298,1000.0,,
540000,,0.1255303255096078,539214,0.001,,,,27.32066323852539,,792.2300715096295,1000.0
541214,544,0.1231631147712469,540214,0.001,110,4907,-61.33799564,27.255866603851317,1000.0,,
545000,,0.096917783126235,544214,0.001,,,,27.186727653503418,,894.3749863117934,1000.0
545214,548,,,,110,4947,-63.34899652,,1000.0,,
549214,552,0.16083298355340958,548214,0.001,110,4973,-67.17333999000002,27.529887168884276,1000.0,,
550000,,0.13963893657922744,549214,0.001,,,,27.554122089385988,,930.9498793780804,1000.0
553214,556,0.12506965746730567,552214,0.001,110,5015,-74.90368412000001,27.692147964477538,1000.0,,
555000,,0.17178450679779053,554214,0.001,,,,27.980447177886962,,584.7380376398563,1000.0
557214,560,0.17891835920512678,556214,0.001,110,5053,-85.09772984000001,28.57752404785156,1000.0,,
560000,,0.11663593775779009,559214,0.001,,,,29.183615234375,,799.7048620849848,1000.0
561214,564,0.10242620036005974,560214,0.001,110,5093,-92.08174807000002,29.20671872329712,1000.0,,
565000,,0.08741007754951716,564214,0.001,,,,29.028719341278077,,920.2153439581394,1000.0
565214,568,,,,110,5132,-95.9858201,,1000.0,,
569214,572,0.06993308290466667,568214,0.001,110,5159,-98.32397625000002,28.77614476776123,1000.0,,
570000,,0.06504144781641662,569214,0.001,,,,28.67081164550781,,927.5623247027397,1000.0
573214,576,0.0691471709124744,572214,0.001,110,5196,-101.35250459999999,28.475224140167235,1000.0,,
575000,,0.07409434630349278,574214,0.001,,,,28.318085647583008,,872.8884770601987,1000.0
577214,580,0.10834515146538615,576214,0.001,110,5232,-104.01876828,28.39231587600708,1000.0,,
580000,,0.11919159069657326,579214,0.001,,,,28.664513099670412,,780.252809955459,1000.0
581214,584,0.12034537030756473,580214,0.001,110,5268,-106.32854772,28.7068311920166,1000.0,,
585000,,0.16033264269679784,584214,0.001,,,,29.163245819091795,,907.9551522314548,1000.0
585214,588,,,,110,5307,-110.12090102000003,,1000.0,,
589214,592,0.10927604203671216,588214,0.001,110,5333,-113.36855458,29.26580298233032,1000.0,,
590000,,0.10313171035423875,589214,0.001,,,,29.331818550109862,,814.1504565685988,1000.0
593214,596,0.12672535229101778,592214,0.001,110,5373,-117.91460752,29.812199810028076,1000.0,,
595000,,0.1975952941775322,594214,0.001,,,,30.41520783996582,,884.2424685835838,1000.0
597214,600,0.27835237300395965,596214,0.001,110,5413,-121.70304089,31.010791484832765,1000.0,,
600000,,0.3000286004394293,599214,0.001,,,,32.60095439147949,,765.2713965846226,1000.0
601214,604,0.267348209053278,600214,0.001,110,5452,-130.55748889999998,32.924951065063475,1000.0,,
605000,,0.34846397568285464,604214,0.001,,,,34.0626536026001,,357.3775915642524,1000.0
605214,608,,,,110,5490,-152.01455659,,1000.0,,
608230,612,0.20998060377314687,607230,0.001,110,5511,-158.58613343000002,33.972797870635986,990.16,,
610000,,0.19364306193590164,609230,0.001,,,,34.167142837524416,,831.9286599613727,1000.0
612230,616,0.18606664426624775,611230,0.001,110,5550,-163.87060873000001,34.4287002029419,990.16,,
615000,,0.17783844023942946,614230,0.001,,,,34.25024418640137,,908.8919945500791,1000.0
616230,620,0.19376613478362562,615230,0.001,110,5586,-165.54924474999999,34.160208534240724,990.16,,
620000,,0.8413144535720348,619230,0.001,,,,34.58464539337158,,205.25201627737843,1000.0
620230,624,,,,110,5618,-168.43920659000003,,990.16,,
624230,628,0.33751749914884566,623230,0.001,110,5642,-191.35464660999997,33.43420320892334,990.16,,
625000,,0.24857216877490282,624230,0.001,,,,33.194270835876466,,827.8269468799233,1000.0
628230,632,0.17708906681090594,627230,0.001,110,5679,-195.12223225000002,32.30737201690674,990.16,,
630000,,0.14401796957850457,629230,0.001,,,,32.02519708633423,,923.5623415079433,1000.0
632230,636,0.14977443604916335,631230,0.001,110,5718,-195.04548947999996,31.784164470672607,990.16,,
635000,,0.11203928387537598,634230,0.001,,,,31.576761302947997,,951.465743714571,1000.0
636230,640,0.11333000077307225,635230,0.001,110,5758,-193.86292869999997,31.493068771362303,990.16,,
640000,,0.1226524442024529,639230,0.001,,,,30.983737300872804,,893.3726047426462,1000.0
640230,644,,,,110,5798,-189.73325557999996,,990.16,,
644230,648,0.10553634045645595,643230,0.001,110,5823,-191.18954734999997,30.5906580657959,990.16,,
645000,,0.11955341230332851,644230,0.001,,,,30.48180643081665,,897.3809884816408,1000.0
648230,652,0.10750207954272628,647230,0.001,110,5859,-188.8079546,30.23371857070923,990.16,,
650000,,0.0998115115724504,649230,0.001,,,,29.933757820129394,,941.214577433467,1000.0
652230,656,0.10182529751956462,651230,0.001,110,5901,-182.12061176000003,29.664690952301026,990.16,,
655000,,0.10049480287358165,654230,0.001,,,,29.329429733276367,,922.2943851411343,1000.0
656230,660,0.10106858218833804,655230,0.001,110,5938,-173.90124605,29.288303909301757,990.16,,
660000,,0.10955336931720376,659230,0.001,,,,29.09593591308594,,817.2563224911689,1000.0
660230,664,,,,110,5976,-178.41133260000007,,990.16,,
664230,668,0.11508527071774007,663230,0.001,110,6003,-182.80476955000003,28.920765857696534,990.16,,
665000,,0.14661173640936614,664230,0.001,,,,28.934612602233887,,756.0494884682819,1000.0
668230,672,0.17334427016973494,667230,0.001,110,6042,-190.26508369000004,29.218646995544432,990.16,,
670000,,0.18748061648756265,669230,0.001,,,,29.443977256774904,,810.2012002464384,1000.0
672230,676,0.22068817828595638,671230,0.001,110,6081,-192.82552208000004,30.010661994934082,990.16,,
675000,,0.3117846796810627,674230,0.001,,,,30.945745273590088,,715.1916446320713,1000.0
676230,680,0.3006829285919666,675230,0.001,110,6122,-207.50241186,31.253124687194823,990.16,,
680000,,0.31048847451806066,679230,0.001,,,,32.72973447418213,,773.2742373824119,1000.0
