train/learning_rate,time/episodes,time/total_timesteps,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,,630000,,-140.35698699951172,,,,629165,9.461101789474487,2283.74738559844,1000.0
,708,630165,4467,,951.53,2129.88077003,141,,,,
0.001,712,633612,4485,-139.81763940429687,946.0,2118.18864992,141,632612,9.673384363412858,,
0.001,,635000,,-140.07657051086426,,,,634612,10.150149507522583,2161.4933678841335,903.0
0.001,716,637612,4514,-140.14283334350586,946.0,2120.66917397,141,636612,10.144479029655457,,
0.001,,640000,,-140.28860876464844,,,,639612,9.420465671300889,2000.8656979613647,1000.0
0.001,720,641612,4545,-140.3144425354004,946.0,2119.1233029999994,141,640612,9.891765334367753,,
0.001,,645000,,-140.17920545959473,,,,644612,10.287447644948958,1812.9374178883504,1000.0
,724,645612,4576,,946.0,2091.0461099,141,,,,
0.001,728,649612,4600,-139.94542260742188,955.65,2113.60001665,141,648612,9.93504408955574,,
0.001,,650000,,-140.2528892059326,,,,649612,9.526358244657516,2148.58064143596,902.4
0.001,732,653612,4630,-140.25549116516115,955.65,2119.2093784199997,141,652612,9.735833553791046,,
0.001,,655000,,-142.46891864977385,,,,654651,9.761552333831787,2265.84942866154,1000.0
0.001,736,655696,4656,-140.33268287658692,936.49,2073.3379781099998,140,655651,10.14431880903244,,
0.001,740,659696,4674,-140.42405834960937,946.27,2072.95546848,141,658696,10.36067788028717,,
0.001,,660000,,-140.26171299743652,,,,659696,10.26117972803116,2090.2925059177915,915.1
0.001,744,663696,4705,-140.73806071472168,946.27,2072.4825924199995,141,662696,10.011990780353546,,
0.001,,665000,,-140.21501698303223,,,,664696,10.209207125425339,2182.560594376549,1000.0
0.001,748,667696,4737,-141.01216580200196,946.27,2074.34213303,140,666696,10.52799055814743,,
0.001,,670000,,-141.33662518310547,,,,669696,10.392626722097397,2352.8824607488,1000.0
0.001,752,671696,4768,-141.01088989257812,946.27,2079.34635226,140,670696,9.903395732402801,,
0.001,,675000,,-141.25067572021484,,,,674696,10.273573510169983,2393.8894733518364,1000.0
,756,675696,4800,,946.27,2081.3007120799994,140,,,,
0.001,760,679696,4822,-140.9467880859375,956.04,2088.40813883,140,678696,9.869338427066802,,
0.001,,680000,,-140.76690534973145,,,,679696,10.092235460042954,2263.6482668654526,1000.0
0.001,764,683696,4854,-141.20609350585937,956.04,2088.06448338,140,682696,10.278230068206787,,
0.001,,685000,,-140.61558613586425,,,,684696,10.173167628288269,2146.3375395503126,901.6
0.001,768,687696,4886,-141.50368504333497,956.04,2090.0811107299996,140,686696,10.46602610230446,,
0.001,,690000,,-141.32490716552735,,,,689696,10.491057974338531,2319.0842276033945,1000.0
0.001,772,691696,4918,-141.25174284362794,956.04,2095.2288117099997,140,690696,10.622782404899597,,
0.001,,695000,,-141.74119593811037,,,,694696,10.40302118229866,2463.4177846358157,996.9
,776,695696,4952,,956.04,2096.40788323,140,,,,
0.001,780,699696,4974,-141.8343917388916,956.04,2095.51612482,140,698696,10.161793335437775,,
0.001,,700000,,-141.5209998474121,,,,699696,9.830535003423691,1890.6164575680043,901.8
0.001,784,703696,5004,-141.49524272155762,965.64,2065.40879348,140,702696,10.031722270727158,,
0.001,,705000,,-141.80688586425782,,,,704696,9.786420567512511,2106.037959330343,883.8
0.001,788,707696,5035,-141.78522380065917,965.64,2066.92277047,140,706696,9.558238223791122,,
0.001,,710000,,-141.99437666320802,,,,709696,9.619227167844773,1952.0448100617389,806.3
0.001,792,711696,5065,-142.3027553100586,965.64,2067.44145758,140,710696,9.911001663684845,,
0.001,,715000,,-142.3505030975342,,,,714696,9.671992775917053,2394.7665688304232,1000.0
,796,715696,5096,,965.64,2069.99768348,140,,,,
0.001,800,719696,5118,-142.67695678710936,965.64,2073.53249106,140,718696,10.11036853981018,,
0.001,,720000,,-142.81078602600098,,,,719696,9.797617894887924,2144.11600555731,903.6
0.001,804,723696,5149,-143.60398373413085,975.31,2098.44583085,140,722696,9.425455477952957,,
0.001,,725000,,-143.5223473815918,,,,724696,9.922257418632507,2405.9486489435194,1000.0
0.001,808,727696,5181,-143.07303398132325,975.31,2149.3114167000003,140,726696,10.55098950624466,,
0.001,,730000,,-143.92410760498046,,,,729696,9.911879001617432,2362.8059340286068,1000.0
0.001,812,731696,5213,-144.20273515319823,980.84,2164.19585303,140,730696,9.964933747529983,,
0.001,,735000,,-144.1048077392578,,,,734696,10.378735810518265,2124.6913664254243,901.5
,816,735696,5243,,980.84,2165.1537515400005,140,,,,
0.001,820,739696,5265,-143.93468942260742,980.84,2167.11641655,140,738696,10.039776307582855,,
0.001,,740000,,-144.44090028381348,,,,739696,10.261707711935044,2175.345911986334,924.1
0.001,824,742708,5296,-145.0853300476074,970.96,2173.84018868,140,742696,10.340478019952775,,
0.001,,745000,,-144.73128604125978,,,,744708,10.087365376710892,1534.296577190666,705.9
0.001,828,746708,5320,-144.89284765625,970.96,2176.2451885299997,140,745708,9.749357739686966,,
0.001,832,748739,5331,-144.95954232788085,951.27,2128.8108574,140,747739,10.133436247825623,,
0.001,,750000,,-144.94668212890625,,,,749739,9.581976354837417,2368.109333283198,1000.0
0.001,836,752739,5363,-145.51378863525392,970.43,2178.77928966,140,751739,9.633712944030762,,
0.001,,755000,,-145.711314453125,,,,754739,9.346259937286376,2110.3470622660475,906.0
0.001,840,756739,5391,-145.96635189819335,970.43,2205.9611434,140,755739,9.37676177406311,,
0.001,,760000,,-145.6770141143799,,,,759739,10.024207278013229,2372.924153403961,1000.0
,844,760739,5422,,970.43,2195.79550786,140,,,,
0.001,848,764739,5444,-146.01733581542967,970.43,2198.4064926799997,140,763739,9.39882687664032,,
0.001,,765000,,-146.25677502441405,,,,764739,9.720595777988434,1632.589339686666,805.4
0.001,852,768739,5473,-146.3954150390625,970.43,2198.12273741,140,767739,10.86210899090767,,
0.001,,770000,,-146.5669010620117,,,,769739,9.874501727581023,2337.782473033853,1000.0
0.001,856,772739,5504,-146.97779934692383,970.43,2200.48325368,140,771739,9.795233563184738,,
0.001,,775000,,-146.458689453125,,,,774739,9.576351256132126,2311.4268334546823,1000.0
0.001,860,776739,5537,-146.2117699584961,970.43,2214.40809853,140,775739,9.206019394636154,,
0.001,,780000,,-145.9910022277832,,,,779739,9.895577702999114,2216.8990784957073,904.3
,864,780739,5569,,970.43,2198.61815686,140,,,,
0.001,868,784739,5591,-145.9298367919922,970.43,2177.3940742800005,140,783739,10.350204803705216,,
0.001,,785000,,-145.78036535644532,,,,784739,10.81866594028473,2001.279504847899,905.1
0.001,872,788739,5622,-145.94255850219727,970.43,2202.58740412,140,787739,10.25632291507721,,
0.001,,790000,,-145.8965829772949,,,,789739,10.270432607412339,2267.2256758044473,917.4
0.001,876,792739,5652,-146.25842051696776,970.43,2204.40925033,140,791739,10.288778928279877,,
0.001,,795000,,-145.9146467590332,,,,794607,9.660499029397965,2073.9275780199096,865.3
0.001,880,796607,5681,-145.51309841918945,969.11,2204.77110115,140,795607,9.498584743261338,,
0.001,,800000,,-145.55610331726075,,,,799607,9.582100358486176,1903.4920915338212,803.0
,884,800607,5709,,969.11,2262.46091792,140,,,,
0.001,888,804286,5729,-145.9022942935719,965.9,2258.57281451,140,803286,10.24233858434371,,
0.001,,805000,,-146.05417724609376,,,,804286,10.303745344877242,2258.829126649606,1000.0
0.001,892,808286,5762,-145.8751325378418,965.9,2261.3111540900004,140,807286,9.76674800658226,,
0.001,,810000,,-146.33643696594237,,,,809286,10.01361567735672,2399.9075978789942,1000.0
0.001,896,812286,5794,-145.98973721313476,965.9,2262.6947600000003,140,811286,9.846433237314224,,
0.001,,815000,,-146.08187631225587,,,,814286,9.932009470939636,2178.455645001121,942.3
0.001,900,816286,5826,-146.15090466308592,965.9,2259.8469600200006,140,815286,8.95213534426689,,
0.001,904,819311,5841,-145.9775161743164,956.15,2237.2520305700004,140,818311,9.354707937240601,,
0.001,,820000,,-146.38100999450683,,,,819311,9.86743183541298,2394.4854662013704,1000.0
0.001,908,823311,5870,-146.343717086792,956.15,2237.3542929200003,140,822311,9.757993596553803,,
0.001,,825000,,-146.48485780334474,,,,824311,9.023952241420746,2442.9774596921634,1000.0
0.001,912,827311,5900,-146.5152422027588,956.15,2238.45986802,140,826311,9.733050187349319,,
0.001,,830000,,-146.39673751831054,,,,829311,10.422110533475875,2456.756252590567,1000.0
0.001,916,831311,5929,-146.55757078552247,956.15,2207.29222334,140,830311,9.16199386382103,,
0.001,,835000,,-146.38284501647948,,,,834311,9.693927939653397,2204.351183750946,1000.0
,920,835311,5957,,956.15,2211.71180765,140,,,,
0.001,924,839311,5979,-146.95795318603516,966.03,2238.8772396100003,140,838311,9.249912831544876,,
0.001,,840000,,-147.37444873046874,,,,839311,9.558401839256288,2112.1725139030254,901.5
0.001,928,843311,6010,-147.4008630371094,966.03,2244.82112472,140,842311,9.92890735387802,,
0.001,,845000,,-146.82551821899415,,,,844311,10.138815605401993,2365.824375214055,1000.0
0.001,932,847311,6041,-147.2259872741699,985.72,2293.62902508,140,846311,10.257603337049485,,
0.001,,850000,,-145.88977520282452,,,,849363,9.552374931482168,2221.7253524437083,902.2
,936,850363,6066,,976.24,2271.98834977,140,,,,
0.001,940,853400,6083,-147.31201284790038,966.61,2249.21000431,140,852400,10.002518251895905,,
0.001,,855000,,-146.99862927246093,,,,854400,9.987563000440598,2478.0983863813804,1000.0
0.001,944,856440,6114,-147.02806454467773,957.01,2238.89215517,140,856400,10.2182558863163,,
0.001,,860000,,-147.46581256103516,,,,859440,10.030941067695618,2418.0072375211867,1000.0
,948,860440,6142,,957.01,2237.6228820799997,140,,,,
0.001,952,864440,6164,-148.38121119689941,957.01,2241.11459556,140,863440,9.740811128616333,,
0.001,,865000,,-148.71563720703125,,,,864462,7.531035748395053,2207.310317126755,902.0
0.001,956,867406,6188,-147.5873031616211,946.67,2218.45030465,140,866406,9.632973805189133,,
0.001,,870000,,-148.4313131713867,,,,869406,9.317283457517624,2261.874115968897,1000.0
0.001,960,871406,6220,-147.99815017700195,946.67,2227.5141043400004,140,870406,8.978727225780487,,
0.001,964,874469,6239,-149.0679662367877,937.3,2224.91896318,140,874087,10.843987744985348,,
0.001,,875000,,-148.6286514841449,,,,874469,9.226651315913774,1896.1301883742913,811.7
0.001,968,878469,6266,-148.7265634765625,937.3,2249.59276245,140,877469,9.610499729156494,,
0.001,,880000,,-148.7299091491699,,,,879469,9.025010641813278,2187.51045695981,870.5
0.001,972,882469,6295,-148.9235446624756,937.3,2253.9181830899997,140,881469,9.309616228342056,,
0.001,,885000,,-149.24208251953124,,,,884469,8.892784548521043,2308.7031871839426,939.0
0.001,976,886469,6325,-149.18497262573243,937.3,2255.19939302,140,885469,9.70959583568573,,
0.001,980,889489,6342,-149.4865845336914,928.82,2237.2503498799997,140,888489,10.019424298763274,,
0.001,,890000,,-149.4232180480957,,,,889489,9.268963922977447,2339.006437381191,1000.0
0.001,984,892500,6369,-150.09209848022462,918.93,2174.37521414,140,891500,10.27280963563919,,
0.001,,895000,,-149.65127380371095,,,,894500,9.64923682498932,2109.0403250413015,926.4
0.001,988,895515,6398,-149.94181936645506,912.29,2156.7832792100007,139,895500,9.115189833879471,,
0.001,992,899515,6416,-150.1078971862793,912.29,2130.2356496000007,140,898515,9.964766803979874,,
0.001,,900000,,-149.69500231933594,,,,899515,10.54858867931366,2514.151474147549,1000.0
0.001,996,903515,6447,-149.12830389404297,912.29,2134.2922352600003,140,902515,10.402835540533065,,
0.001,,905000,,-149.3117335205078,,,,904515,9.768666793107986,2531.5932740378544,1000.0
0.001,1000,907515,6479,-149.5541734313965,912.29,2110.32481959,140,906515,9.619618602514267,,
0.001,,910000,,-149.5567091217041,,,,909515,10.382589188575745,2243.639163804613,901.2
0.001,1004,911515,6510,-149.51490515136717,922.04,2136.42825361,139,910515,10.14641932940483,,
0.001,,915000,,-149.23799609375,,,,914515,10.404594237804412,2454.7290715307,1000.0
,1008,915515,6542,,922.04,2138.7934402400006,139,,,,
0.001,1012,919515,6564,-149.46231478881836,922.04,2139.29842711,140,918515,10.046812972307205,,
0.001,,920000,,-149.630850982666,,,,919515,10.184052386283874,2245.9438738428753,902.7
0.001,1016,923515,6594,-149.6219338684082,922.04,2177.2550575299997,140,922515,10.603178809404373,,
0.001,,925000,,-149.1314369506836,,,,924515,11.397441230297089,2231.2415628269314,901.9
0.001,1020,927515,6625,-149.17159259033204,922.04,2178.04709108,139,926515,10.133420514106751,,
0.001,,930000,,-149.33271604919435,,,,929515,9.489098243713379,2525.1403383549305,1000.0
0.001,1024,931515,6657,-149.58111419677735,922.04,2178.2921365700004,139,930515,10.035894351959229,,
0.001,,935000,,-149.48409228515624,,,,934120,10.457053929567337,2449.2481793005018,1000.0
,1028,935120,6686,,918.09,2168.7826951399998,139,,,,
0.001,1032,939120,6708,-150.12388903808593,918.09,2173.19458732,139,938120,10.29731029009819,,
0.001,,940000,,-150.15905432128906,,,,939120,9.866450552225112,2588.0035554309843,1000.0
0.001,1036,942695,6739,-150.2761002118579,923.32,2189.40737831,139,941695,11.21414474197056,,
0.001,,945000,,-149.84932315063477,,,,944695,10.85844997048378,2472.7679022310303,1000.0
0.001,1040,946695,6770,-150.03994013977052,932.95,2215.9236490199996,139,945695,10.660656849384308,,
0.001,,950000,,-149.6234468383789,,,,949695,11.070068266391754,2455.752780561801,1000.0
,1044,950695,6802,,942.55,2239.9784646099997,139,,,,
0.001,1048,954695,6824,-149.39827513122557,942.55,2242.2510152199998,139,953695,11.541827671527862,,
0.001,,955000,,-149.691521484375,,,,954695,11.126468505859375,2509.5261262911604,1000.0
0.001,1052,958695,6855,-149.51311445617677,942.55,2244.0400944099997,139,957695,10.425157614469528,,
0.001,,960000,,-149.28306338500977,,,,959695,11.401729108810425,2401.0196164242925,1000.0
0.001,1056,962695,6887,-149.01206759643554,952.89,2268.56936654,139,961695,10.519431359291076,,
0.001,,965000,,-149.09193112182618,,,,964695,10.323646302223205,2577.0913160780447,1000.0
0.001,1060,966695,6919,-148.60094931030272,952.89,2269.84085466,139,965695,11.551295031547546,,
0.001,,970000,,-149.9497947692871,,,,969695,10.515518963336945,2234.430289232303,901.4
,1064,970695,6949,,962.26,2296.3452981899995,139,,,,
0.001,1068,974695,6972,-148.98798245239257,962.26,2294.84276546,139,973695,10.332844455957412,,
0.001,,975000,,-149.72265362548828,,,,974695,11.326829352140427,2531.979949301295,1000.0
0.001,1072,978695,7004,-149.5956404876709,962.26,2291.88318397,139,977695,10.209898169279098,,
0.001,,980000,,-149.53445068359375,,,,979695,10.409215857982636,2466.5030002669896,1000.0
0.001,1076,981710,7030,-153.14934539794922,952.41,2268.1523182700003,139,980710,15.316618696848552,,
0.001,,985000,,-149.37127236938477,,,,984710,10.13668542766571,2210.0319737256737,901.5
,1080,985710,7061,,962.21,2294.15472743,139,,,,
0.001,1084,989710,7083,-149.92420208740234,972.1,2358.3366215799997,139,988710,10.826547008514405,,
0.001,,990000,,-150.53437054443359,,,,989710,10.268596029520035,2482.6645056756215,1000.0
0.001,1088,993710,7115,-149.9608292236328,981.95,2382.48008172,139,992710,10.960182924032212,,
0.001,,995000,,-150.1830298461914,,,,994710,11.454809081792831,2506.2596860974327,1000.0
0.001,1092,997710,7146,-150.2571448364258,981.95,2410.45621316,139,996710,10.847298231840133,,
0.001,,1000000,,-150.63697601318358,,,,999710,10.849770347833633,2418.7870269107166,1000.0
0.001,1096,1001710,7178,-150.6962099609375,981.95,2408.84838526,139,1000710,10.361626771211624,,
0.001,,1005000,,-151.49011981201173,,,,1004710,10.473206637620926,2467.575347174774,1000.0
,1100,1005710,7209,,981.95,2435.17933789,139,,,,
0.001,1104,1009710,7231,-151.93634677124024,981.95,2435.5276024800005,139,1008710,10.462945184230804,,
0.001,,1010000,,-152.02351858520507,,,,1009710,11.448557669401168,2492.8641043736598,1000.0
0.001,1108,1013710,7263,-152.84703216552734,981.95,2434.97643831,139,1012710,10.751381090641022,,
0.001,,1015000,,-152.87160604858397,,,,1014710,11.125210360050202,2574.028687213207,1000.0
0.001,1112,1017710,7292,-153.1954800720215,981.95,2439.84999622,139,1016710,10.825743770122529,,
0.001,,1020000,,-153.8985287475586,,,,1019710,10.298396448612213,2548.8067083204164,1000.0
0.001,1116,1021710,7323,-153.94124423217772,981.95,2438.8066092799995,139,1020710,9.997778720855713,,
0.001,,1025000,,-154.36804824829102,,,,1024710,10.367475045681,2338.622280428512,942.5
,1120,1025710,7353,,981.95,2440.45163378,139,,,,
0.001,1124,1029710,7373,-154.61191900634765,981.95,2439.72418465,139,1028710,10.068729657888413,,
0.001,,1030000,,-155.07122994995117,,,,1029710,9.86857724905014,2520.6918733517873,1000.0
0.001,1128,1033710,7403,-155.20728463745118,985.9,2451.05358627,139,1032710,9.673386706352234,,
0.001,,1035000,,-155.08112576293945,,,,1034710,9.455605900287628,2299.1723496009713,1000.0
0.001,1132,1037710,7432,-155.4485524597168,985.9,2453.09963052,139,1036710,9.553869045257569,,
0.001,,1040000,,-155.92817575073244,,,,1039710,9.13640154671669,2499.55361357067,1000.0
0.001,1136,1041710,7459,-156.15873571777342,990.15,2433.4973371,139,1040710,9.330054606676102,,
0.001,,1045000,,-156.9126628112793,,,,1044710,9.061500279426575,2296.617009588692,903.5
,1140,1045710,7489,,990.15,2435.92452224,139,,,,
0.001,1144,1049710,7511,-157.15287911987303,990.15,2436.18897414,139,1048710,8.823953215122224,,
0.001,,1050000,,-157.27080242919922,,,,1049710,8.705771497964859,2249.5650634322783,904.6
0.001,1148,1053710,7542,-157.74146398925782,990.15,2436.6213200999996,139,1052710,9.251582610845565,,
0.001,,1055000,,-158.14938577270507,,,,1054710,8.709160382270813,2465.8601552588866,1000.0
0.001,1152,1057710,7572,-158.26259481811525,990.15,2436.06095812,139,1056710,9.286572614908218,,
0.001,,1060000,,-159.955485591182,,,,1059764,9.308960013919407,2415.471406153869,970.2
,1156,1060764,7598,,980.69,2413.44905041,139,,,,
0.001,1160,1064764,7620,-159.29771475219727,980.69,2414.26356051,139,1063764,9.001438516378403,,
0.001,,1065000,,-158.8490389404297,,,,1064764,8.399924744844437,2533.165648506023,1000.0
0.001,1164,1068764,7650,-159.98050207519532,980.69,2413.1008320599994,139,1067764,8.845433274745941,,
0.001,,1070000,,-160.51276831054687,,,,1069764,8.283509046316146,2328.514549749135,902.4
0.001,1168,1072764,7680,-160.79910543823243,980.69,2415.26945574,139,1071764,8.053214179992676,,
0.001,,1075000,,-161.1399391479492,,,,1074764,8.496065413951873,2534.9662627048792,1000.0
0.001,1172,1076764,7712,-161.35443740844727,980.69,2418.03802968,139,1075764,7.627641993522644,,
0.001,,1080000,,-162.66634686279298,,,,1079764,7.9052544426918026,2555.265253186118,1000.0
,1176,1080764,7744,,990.54,2447.5345684000004,139,,,,
0.001,1180,1084764,7765,-162.8493328857422,990.54,2450.4091512500004,139,1083764,7.338725891113281,,
0.001,,1085000,,-162.90749795532227,,,,1084764,7.491715191602707,2561.4140760230484,1000.0
0.001,1184,1087795,7791,-163.05807291666667,980.85,2401.8667318000003,139,1086795,5.599688629950246,,
0.001,,1090000,,-164.0212111233333,,,,1089511,7.465099437276744,2371.420139853633,928.6
0.001,1188,1091511,7818,-163.98679333496094,978.01,2398.52699229,139,1090511,8.17382107949257,,
0.001,,1095000,,-164.56543054199219,,,,1094511,7.768157702207565,2525.805379757192,977.0
,1192,1095511,7850,,978.01,2402.10171893,139,,,,
0.001,1196,1099511,7872,-164.63650509643554,978.01,2402.7879487699997,139,1098511,7.977731542110443,,
0.001,,1100000,,-164.58424536132813,,,,1099511,7.724412063360214,1889.0260177616844,814.6
0.001,1200,1103511,7902,-165.31010848999023,978.01,2406.10881872,139,1102511,7.765094834804535,,
0.001,,1105000,,-165.83015798950194,,,,1104511,7.994077664375305,2511.2148572633973,1000.0
0.001,1204,1107511,7934,-166.14786386108398,978.01,2410.08393774,139,1106511,7.573252698659897,,
0.001,,1110000,,-166.58229160308838,,,,1109543,7.366864524781704,2249.149383669626,902.4
,1208,1110543,7960,,968.33,2386.10331417,139,,,,
0.001,1212,1114543,7982,-166.36486389160157,968.33,2386.110925,139,1113543,8.167069894075393,,
0.001,,1115000,,-166.5499812927246,,,,1114543,7.7377065727710725,2325.545744207874,902.0
0.001,1216,1118543,8014,-166.86261825561525,968.33,2382.1333073600003,139,1117543,7.919468628644943,,
0.001,,1120000,,-167.165875579834,,,,1119543,7.59808073592186,2225.0546458907193,903.2
0.001,1220,1122543,8043,-166.82283477783204,968.33,2384.40153014,139,1121543,8.51058968257904,,
0.001,,1125000,,-167.1059369506836,,,,1124571,7.621043651580811,2497.4754887930117,1000.0
,1224,1125571,8069,,958.61,2362.2842945099997,139,,,,
0.001,1228,1129571,8091,-167.47982131958008,958.61,2360.42215998,139,1128571,7.7056815593242645,,
0.001,,1130000,,-167.64742504882813,,,,1129571,7.526665872573853,2304.324801358371,904.7
0.001,1232,1132600,8115,-167.4303985595703,948.9,2334.8274766600002,139,1131600,8.13223595454775,,
0.001,,1135000,,-168.0585622253418,,,,1134600,7.456635013341904,2341.395786701539,902.3
0.001,1236,1136600,8145,-167.8525080871582,948.9,2367.01953117,139,1135600,7.8819376380443575,,
0.001,,1140000,,-167.88257983398438,,,,1139600,7.909490196943283,2586.327318911301,1000.0
,1240,1140600,8175,,948.9,2364.79503141,139,,,,
0.001,1244,1144600,8197,-168.2116233215332,948.9,2367.31451382,139,1143600,8.1483816883564,,
0.001,,1145000,,-168.20486114501952,,,,1144600,8.505275199651718,2320.437223520223,903.2
0.001,1248,1148600,8228,-167.69697396850586,948.9,2371.3799790499997,139,1147600,8.215872963905335,,
0.001,,1150000,,-168.2241832885742,,,,1149600,7.947952249765396,2320.3227591407367,905.2
0.001,1252,1152600,8258,-168.3224755554199,948.9,2372.37669993,139,1151600,8.106672040462493,,
0.001,,1155000,,-167.9778645629883,,,,1154226,7.964702749013901,2578.0632927395463,1000.0
0.001,1256,1156226,8289,-168.07491326904298,954.62,2388.4392856000004,139,1155226,8.11235728430748,,
0.001,,1160000,,-168.51954415893556,,,,1159226,8.057087364912032,2247.167195064109,903.2
,1260,1160226,8319,,954.62,2387.70237564,139,,,,
0.001,1264,1164226,8341,-168.7921883544922,954.62,2390.5180413300004,139,1163226,7.936682137012482,,
0.001,,1165000,,-168.85805862426758,,,,1164226,7.941089792966842,2473.58052989766,1000.0
0.001,1268,1168226,8372,-168.85326385498047,954.62,2388.68223645,139,1167226,6.7746891061067585,,
0.001,,1170000,,-169.16320919799804,,,,1169226,7.528755613088608,2554.49085262306,1000.0
0.001,1272,1172226,8402,-168.83424530029296,954.62,2389.71423543,139,1171226,6.823546305656433,,
0.001,,1175000,,-169.30825561523437,,,,1174226,7.9760045099258425,2523.9827305528333,1000.0
0.001,1276,1176226,8434,-169.1580354309082,954.62,2387.88132246,139,1175226,7.249447083711624,,
0.001,,1180000,,-169.77013189697266,,,,1179226,7.0430133178234104,2486.7904829404783,1000.0
,1280,1180226,8467,,954.62,2385.9513386099998,139,,,,
0.001,1284,1184226,8488,-170.4053741455078,964.31,2437.0842885700004,139,1183226,7.9781886982917785,,
0.001,,1185000,,-169.63284810384116,,,,1184251,6.621166563034057,2317.1544941355473,904.1
0.001,1288,1187251,8512,-170.28262133789062,957.4,2421.1312839099996,139,1186251,7.164794903993607,,
0.001,,1190000,,-170.4116145324707,,,,1189251,7.382169949769974,2270.922944412101,905.9
0.001,1292,1191251,8546,-170.17845950317383,957.4,2416.9240189700004,139,1190251,8.105991221904755,,
0.001,,1195000,,-170.56695413208007,,,,1194251,7.517410704851151,2568.2956745047586,1000.0
,1296,1195251,8573,,957.4,2420.38890363,139,,,,
0.001,1300,1199251,8593,-171.8009691772461,957.4,2423.62819679,139,1198251,7.6286860835552215,,
0.001,,1200000,,-171.0084465874566,,,,1199268,7.524526371675379,2369.7856603227556,916.1
0.001,1304,1202268,8616,-171.8911823730469,947.57,2398.46809981,139,1201268,7.017253051280975,,
0.001,,1205000,,-172.5279513244629,,,,1204268,7.093890357017517,2298.618622144265,907.5
0.001,1308,1206268,8644,-172.7658541870117,957.25,2425.11624494,139,1205268,8.143482777833938,,
0.001,,1210000,,-173.0154730834961,,,,1209268,9.316807560682296,2335.395126572263,943.3
,1312,1210141,8673,,955.98,2424.19137907,139,,,,
0.001,1316,1214141,8693,-172.93013012695312,955.98,2428.85499109,139,1213141,7.325144432067871,,
0.001,,1215000,,-171.93965911865234,,,,1214153,6.046607494354248,2375.4360807720573,902.9
0.001,1320,1217153,8716,-173.47718157958985,946.1,2407.3083811399997,139,1216153,7.995582489728927,,
0.001,1324,1219924,8730,-172.83212396240233,943.53,2403.58572766,139,1218924,7.736943022727966,,
0.001,,1220000,,-173.24120819091797,,,,1219924,7.411725284695625,2087.4304639441893,816.3
0.001,1328,1223924,8757,-173.35963037109374,943.53,2401.03783733,139,1222924,7.802769400119781,,
0.001,,1225000,,-174.3206657409668,,,,1224924,7.978720712900162,2053.6816194951302,903.2
0.001,1332,1227924,8785,-173.9272019958496,953.24,2428.29680455,139,1226924,7.777314541816711,,
0.001,,1230000,,-174.11472146606445,,,,1229924,7.709083739519119,2490.860023021372,1000.0
0.001,1336,1231924,8813,-174.24553234863282,953.24,2427.70709889,139,1230924,7.363745281815529,,
0.001,1340,1234957,8829,-174.7362275390625,943.57,2408.11992356,139,1233957,7.90833423089981,,
0.001,,1235000,,-174.99421282958986,,,,1234957,7.749250253915787,2617.5131824303417,1000.0
0.001,1344,1238957,8857,-175.14064263916015,943.57,2412.90313415,139,1237957,7.09522473025322,,
0.001,,1240000,,-175.31653509521485,,,,1239957,7.741790780544281,2178.5862830334577,1000.0
0.001,1348,1242957,8886,-175.3827484436035,943.57,2414.2271309499997,139,1241957,6.752868088483811,,
0.001,,1245000,,-175.38990231323243,,,,1244957,6.848085209846497,2303.858504631184,902.6
0.001,1352,1246957,8914,-175.56938702392577,943.57,2415.60144153,139,1245957,7.861799268722534,,
0.001,,1250000,,-175.39497219848633,,,,1249957,7.204392290830612,2389.3596282368526,932.2
,1356,1250957,8941,,947.31,2398.9034443500004,139,,,,
0.001,1360,1254957,8962,-175.86210623168947,947.31,2399.87576628,140,1253957,7.479631047010422,,
0.001,,1255000,,-175.85379006958007,,,,1254957,7.263390531301498,2096.684736997716,804.9
0.001,1364,1258957,8989,-175.9914441833496,947.31,2400.60060987,140,1257957,8.999324550390243,,
0.001,,1260000,,-176.4867975769043,,,,1259957,6.695145359635353,2609.2280878933148,1000.0
0.001,1368,1262957,9018,-176.59222537231446,947.31,2406.5963404,140,1261957,7.263008156538009,,
0.001,,1265000,,-176.43448614501952,,,,1264957,8.092403482675552,2579.7329214919823,1000.0
0.001,1372,1266957,9046,-176.97652624511718,947.31,2406.61349757,140,1265957,6.725848458766937,,
0.001,,1270000,,-177.49525131225585,,,,1269957,7.469619083881378,2633.6027485799045,1000.0
,1376,1270957,9075,,947.31,2410.3241251199997,140,,,,
0.001,1380,1274957,9095,-177.40446252441407,947.31,2414.89089163,140,1273957,7.955047342300415,,
0.001,,1275000,,-177.6311597595215,,,,1274957,7.081702165603637,2480.95234428579,943.2
0.001,1384,1278957,9123,-177.58145971679687,947.31,2415.8228903,140,1277957,7.008002914905548,,
0.001,,1280000,,-178.07855221557617,,,,1279957,8.82761279296875,2608.750476187747,1000.0
0.001,1388,1282957,9152,-178.1759446411133,957.06,2442.37047294,140,1281957,7.820838397502899,,
0.001,,1285000,,-178.3138565673828,,,,1284001,8.583457615613938,2622.27617006629,1000.0
0.001,1392,1286001,9176,-177.95162789916992,947.5,2422.0675044600002,140,1285001,7.274219320774078,,
