rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
162.73,100,16362,124,131,163.62,-29.5720737291419,16219,1.017118341896845,0.001,,
164.63,104,16564,124,132,165.52,-30.069073315324456,16424,1.073246804768579,0.001,,
166.6,108,16779,125,133,167.49,-30.268042718210527,16636,0.7904158180854359,0.001,,
168.11,112,16975,125,135,169.0,-30.29366668065389,16829,0.9797979349992714,0.001,,
,,17000,,,,-30.52113730819137,16882,0.9780896705276562,0.001,47.4,48.4
169.75,116,17168,125,136,170.64,-30.45178023974101,17027,1.1458804096494402,0.001,,
171.64,120,17375,126,137,172.53,-30.654076614379882,17227,0.832035677690132,0.001,,
173.56,124,17592,126,138,174.45,-30.688444137573242,17435,0.9934440483065212,0.001,,
174.98,128,17801,127,139,175.87,-30.79004047535084,17657,1.2473353804261595,0.001,,
,,18000,,,,-31.16443711739999,17865,1.152064091779969,0.001,53.0,54.0
175.95,132,18010,127,141,176.84,,,,,,
169.48,136,18246,127,142,170.37,-31.239512825012206,18088,0.5956270816425483,0.001,,
,,19000,,,,-31.576894914781725,18227,0.8664555247571017,0.001,529.8,530.4
,,20000,,,,-32.774874594903764,19289,0.6538360746156785,0.001,1000.0,1000.0
187.2,140,20382,131,154,188.07,,,,,,
,,21000,,,,-34.443839872726286,20742,0.8763105810591669,0.001,205.6,206.6
171.48,144,21044,127,164,172.37,,,,,,
,,22000,,,,-34.615641777332016,20951,0.7331042507903998,0.001,1000.0,1000.0
,,23000,,,,-35.49504109191894,21951,0.792028174623847,0.001,1000.0,1000.0
179.44,148,23122,125,184,180.31,-37.51969947814941,22991,0.8196192290633917,0.001,,
,,24000,,,,-37.551898755525286,23029,0.8160160352524958,0.001,956.9,957.0
,,25000,,,,-38.166911363601685,24061,0.8703393191099167,0.001,1000.0,1000.0
,,26000,,,,-39.270621131896974,25061,1.093336084574461,0.001,1000.0,1000.0
169.75,152,26154,127,205,170.63,,,,,,
,,27000,,,,-40.40792665863037,26061,1.0633643026202917,0.001,1000.0,1000.0
,,28000,,,,-41.610609085083006,27061,0.9101191085129976,0.001,1000.0,1000.0
,,29000,,,,-42.80726266479492,28061,0.7860821940898896,0.001,565.4,566.0
,,30000,,,,-43.84342031097412,29061,0.9115918142646551,0.001,1000.0,1000.0
169.75,156,30154,125,239,170.63,,,,,,
,,31000,,,,-45.15514589691162,30061,0.744517963051796,0.001,1000.0,1000.0
,,32000,,,,-46.284248245239255,31061,0.9237063304781914,0.001,1000.0,1000.0
,,33000,,,,-47.52856104278565,32061,0.9004692254140974,0.001,1000.0,1000.0
,,34000,,,,-48.79579190063477,33061,0.9520075687468051,0.001,1000.0,1000.0
208.03,160,34154,124,273,208.87,,,,,,
,,35000,,,,-49.853979522705075,34061,0.9842529205530882,0.001,1000.0,1000.0
,,36000,,,,-51.14553017425537,35061,1.1948971703648568,0.001,1000.0,1000.0
,,37000,,,,-52.15104547119141,36061,1.2805612015873193,0.001,1000.0,1000.0
,,38000,,,,-53.21623299407959,37061,1.4013701330423356,0.001,1000.0,1000.0
245.43,164,38154,123,308,246.23,,,,,,
,,39000,,,,-53.996367752075194,38061,1.8946479772925378,0.001,1000.0,1000.0
,,40000,,,,-54.98113338470459,39061,2.0329856141209603,0.001,1000.0,1000.0
,,41000,,,,-55.873793579101566,40061,2.0174872343540193,0.001,1000.0,1000.0
,,42000,,,,-56.71731302642822,41061,2.116000911384821,0.001,1000.0,1000.0
283.37,168,42154,122,343,284.13,,,,,,
,,43000,,,,-57.48172064208985,42061,2.046691985577345,0.001,1000.0,1000.0
,,44000,,,,-58.32303956604004,43061,1.9150948838889599,0.001,1000.0,1000.0
,,45000,,,,-59.116088035583495,44061,2.1553270114958285,0.001,1000.0,1000.0
,,46000,,,,-60.023467559814456,45061,2.3271117351204156,0.001,1000.0,1000.0
321.25,172,46154,121,379,321.97,,,,,,
,,47000,,,,-60.757405670166015,46061,2.0570481324791907,0.001,1000.0,1000.0
,,48000,,,,-61.6794873046875,47061,2.0847658523619175,0.001,1000.0,1000.0
,,49000,,,,-62.3269407119751,48061,2.184633654266596,0.001,1000.0,1000.0
,,50000,,,,-62.81367832946778,49061,2.559102152526379,0.001,1000.0,1000.0
358.86,176,50154,120,414,359.54,,,,,,
,,51000,,,,-63.438813018798825,50061,2.537276463240385,0.001,1000.0,1000.0
,,52000,,,,-64.2682727355957,51061,2.5929946316480637,0.001,1000.0,1000.0
,,53000,,,,-64.97299906158447,52061,2.1471566894054415,0.001,1000.0,1000.0
,,54000,,,,-65.6253433380127,53061,2.2963876039087774,0.001,1000.0,1000.0
387.54,180,54154,120,449,388.19,,,,,,
,,55000,,,,-66.35504708862305,54061,3.2402672072052954,0.001,1000.0,1000.0
,,56000,,,,-67.29929232788086,55061,2.4767421735823154,0.001,1000.0,1000.0
,,57000,,,,-67.88596162414551,56061,2.8021313358843325,0.001,1000.0,1000.0
,,58000,,,,-68.42701968383788,57061,2.856695674329996,0.001,1000.0,1000.0
425.26,184,58154,120,483,425.87,,,,,,
,,59000,,,,-69.02887271118163,58061,2.765300717264414,0.001,1000.0,1000.0
,,60000,,,,-69.64333981323242,59061,2.742507055833936,0.001,1000.0,1000.0
,,61000,,,,-70.27143083190919,60061,2.162395169183612,0.001,1000.0,1000.0
,,62000,,,,-70.8538777923584,61061,2.158301802739501,0.001,1000.0,1000.0
463.27,188,62154,119,518,463.84,,,,,,
,,63000,,,,-71.41406413269043,62061,2.357026224091649,0.001,1000.0,1000.0
,,64000,,,,-71.81261929321289,63061,2.117323684975505,0.001,1000.0,1000.0
,,65000,,,,-72.32032797241212,64061,2.2668070366978643,0.001,1000.0,1000.0
,,66000,,,,-72.9665083770752,65061,2.071925173431635,0.001,1000.0,1000.0
501.42,192,66154,119,555,501.95,,,,,,
,,67000,,,,-73.32459721374512,66061,2.2215373173356054,0.001,1000.0,1000.0
,,68000,,,,-73.93905427551269,67061,1.8868180821835994,0.001,1000.0,1000.0
,,69000,,,,-74.08490916442871,68061,2.7257561835944655,0.001,1000.0,1000.0
,,70000,,,,-74.49759335327148,69061,2.918889104813337,0.001,1000.0,1000.0
539.39,196,70154,118,591,539.88,,,,,,
,,71000,,,,-74.9045005645752,70061,2.8302257862091063,0.001,1000.0,1000.0
,,72000,,,,-75.28428491210937,71061,2.8809707236289976,0.001,1000.0,1000.0
,,73000,,,,-75.83235180664063,72061,2.8407651295363903,0.001,1000.0,1000.0
,,74000,,,,-76.36258868408203,73061,2.5474806145131588,0.001,1000.0,1000.0
577.47,200,74154,117,629,577.92,,,,,,
,,75000,,,,-76.9137861480713,74061,2.236864707365632,0.001,1000.0,1000.0
,,76000,,,,-77.24766213989258,75061,1.9604292141497135,0.001,1000.0,1000.0
,,77000,,,,-77.7977194519043,76061,2.312542347282171,0.001,1000.0,1000.0
,,78000,,,,-78.1737056427002,77061,2.1696591067314146,0.001,1000.0,1000.0
615.49,204,78154,116,668,615.9,,,,,,
,,79000,,,,-78.47661451721191,78061,2.437296564593911,0.001,1000.0,1000.0
,,80000,,,,-78.64323139953613,79061,2.8442178396582602,0.001,1000.0,1000.0
,,81000,,,,-79.00120545959473,80061,2.9664019774645567,0.001,1000.0,1000.0
,,82000,,,,-79.24804692077636,81061,3.3506560428142547,0.001,1000.0,1000.0
653.38,208,82154,115,708,653.75,,,,,,
,,83000,,,,-79.58525946044922,82061,3.2439590975642205,0.001,1000.0,1000.0
,,84000,,,,-79.76892768859864,83061,2.598653425231576,0.001,1000.0,1000.0
,,85000,,,,-80.20086793518067,84061,2.345997657328844,0.001,1000.0,1000.0
,,86000,,,,-80.55052670288086,85061,2.138585300952196,0.001,1000.0,1000.0
691.46,212,86154,115,746,691.79,,,,,,
,,87000,,,,-80.84916377258301,86061,2.3246498486548663,0.001,1000.0,1000.0
,,88000,,,,-81.26770629882813,87061,2.3592488000243903,0.001,1000.0,1000.0
,,89000,,,,-81.58305015563965,88061,2.1249525132328273,0.001,1000.0,1000.0
,,90000,,,,-81.94771255493164,89061,2.174027597144246,0.001,1000.0,1000.0
729.57,216,90154,114,786,729.86,,,,,,
,,91000,,,,-82.16187930297852,90061,2.4897465368360283,0.001,1000.0,1000.0
,,92000,,,,-82.62044683837891,91061,1.9704712709337473,0.001,1000.0,1000.0
,,93000,,,,-82.9137361907959,92061,2.0245308080017566,0.001,1000.0,1000.0
,,94000,,,,-82.96353884887695,93061,2.140556708291173,0.001,1000.0,1000.0
767.54,220,94154,114,825,767.79,,,,,,
,,95000,,,,-83.19523159790039,94061,2.001995123594999,0.001,1000.0,1000.0
,,96000,,,,-83.61435789489747,95061,2.385200901910663,0.001,1000.0,1000.0
,,97000,,,,-83.79014961242676,96061,2.0250547680705786,0.001,1000.0,1000.0
,,98000,,,,-84.01344422912598,97061,1.9955931792259216,0.001,1000.0,1000.0
805.41,224,98154,113,864,805.62,,,,,,
,,99000,,,,-84.53750950622559,98061,1.9626927555054425,0.001,1000.0,1000.0
,,100000,,,,-84.93501792907715,99061,2.14146866427362,0.001,1000.0,1000.0
,,101000,,,,-85.18967436218261,100061,2.0458701091110707,0.001,1000.0,1000.0
,,102000,,,,-85.71486294555665,101061,2.061719184964895,0.001,1000.0,1000.0
843.36,228,102154,112,904,843.53,,,,,,
,,103000,,,,-85.88572175598145,102061,1.4625648050457238,0.001,1000.0,1000.0
,,104000,,,,-86.3179641418457,103061,1.6967855661958455,0.001,1000.0,1000.0
,,105000,,,,-86.61729930114745,104061,1.5657153529375791,0.001,1000.0,1000.0
,,106000,,,,-86.8370263671875,105061,1.7150817900747062,0.001,1000.0,1000.0
881.31,232,106154,112,942,881.44,,,,,,
,,107000,,,,-86.72524913024903,106061,2.189121418774128,0.001,1000.0,1000.0
,,108000,,,,-86.9704535369873,107061,2.400442029699683,0.001,1000.0,1000.0
,,109000,,,,-87.07768560791015,108061,2.6557573686987164,0.001,1000.0,1000.0
,,110000,,,,-87.17961791992188,109061,2.7424821233302357,0.001,1000.0,1000.0
918.99,236,110154,112,981,919.08,,,,,,
,,111000,,,,-87.32663027954102,110061,2.752456302836537,0.001,1000.0,1000.0
,,112000,,,,-87.65281192016602,111061,2.3625976598858833,0.001,1000.0,1000.0
,,113000,,,,-87.54115101623535,112061,2.6592169501930476,0.001,1000.0,1000.0
,,114000,,,,-87.81548422241211,113061,2.634896155670285,0.001,1000.0,1000.0
937.65,240,114154,111,1021,937.72,,,,,,
,,115000,,,,-88.02031745910645,114061,2.521563069224358,0.001,1000.0,1000.0
,,116000,,,,-88.01297068786621,115061,2.9309868589788675,0.001,1000.0,1000.0
,,117000,,,,-88.232894821167,116061,3.0845474098324774,0.001,1000.0,1000.0
,,118000,,,,-88.19593873596192,117061,2.8927080229371787,0.001,1000.0,1000.0
971.07,244,118154,111,1060,971.1,,,,,,
,,119000,,,,-88.42008901977539,118061,2.453257539153099,0.001,1000.0,1000.0
,,120000,,,,-88.6998140411377,119061,3.2065405241549017,0.001,1000.0,1000.0
,,121000,,,,-88.62577828979492,120061,3.1421986411809923,0.001,1000.0,1000.0
,,122000,,,,-88.82686924743652,121061,3.340969800889492,0.001,1000.0,1000.0
990.31,248,122154,111,1100,990.32,,,,,,
,,123000,,,,-89.00244192504883,122061,3.570480987370014,0.001,1000.0,1000.0
,,124000,,,,-89.04835223388672,123061,3.518365390866995,0.001,1000.0,1000.0
,,125000,,,,-89.07303089904785,124061,2.6976208551377057,0.001,1000.0,1000.0
,,126000,,,,-89.32307246398926,125061,2.45960203923285,0.001,1000.0,1000.0
1000.0,252,126154,110,1139,1000.0,,,,,,
,,127000,,,,-89.22805792236328,126061,3.1420622517615557,0.001,1000.0,1000.0
,,128000,,,,-89.5209893798828,127061,2.310253159582615,0.001,1000.0,1000.0
,,129000,,,,-89.60675903320312,128061,2.5055689575523137,0.001,1000.0,1000.0
,,130000,,,,-89.71921781921387,129061,2.8207179870009425,0.001,1000.0,1000.0
1000.0,256,130154,110,1179,1000.0,,,,,,
,,131000,,,,-89.75789793395997,130061,2.672474620833993,0.001,1000.0,1000.0
,,132000,,,,-89.991658493042,131061,3.044909107491374,0.001,1000.0,1000.0
,,133000,,,,-89.95064111328125,132061,3.8268254463374616,0.001,1000.0,1000.0
,,134000,,,,-90.19753158569335,133061,2.5858232079297303,0.001,1000.0,1000.0
1000.0,260,134154,109,1219,1000.0,,,,,,
,,135000,,,,-90.3849733428955,134061,2.2506615170538424,0.001,1000.0,1000.0
,,136000,,,,-90.36114077758789,135061,2.654196346759796,0.001,1000.0,1000.0
,,137000,,,,-90.60379991149902,136061,2.571927889034152,0.001,1000.0,1000.0
,,138000,,,,-90.73771658325195,137061,2.2661976324021817,0.001,1000.0,1000.0
1000.0,264,138154,109,1260,1000.0,,,,,,
,,139000,,,,-90.87123045349121,138061,2.728988846696913,0.001,1000.0,1000.0
,,140000,,,,-90.97376657104492,139061,2.1506244122609495,0.001,1000.0,1000.0
,,141000,,,,-90.9747599029541,140061,1.9820496099591256,0.001,1000.0,1000.0
,,142000,,,,-90.96713282775879,141061,2.1460130649656057,0.001,1000.0,1000.0
1000.0,268,142154,109,1300,1000.0,,,,,,
,,143000,,,,-90.96538018798829,142061,2.112126324556768,0.001,1000.0,1000.0
,,144000,,,,-91.12217182922363,143061,2.3488794172257186,0.001,1000.0,1000.0
,,145000,,,,-91.19053788757324,144061,2.360886237204075,0.001,1000.0,1000.0
,,146000,,,,-91.32236737060546,145061,3.2185525359660385,0.001,1000.0,1000.0
1000.0,272,146154,108,1341,1000.0,,,,,,
,,147000,,,,-91.26763941955566,146061,3.0860392003506423,0.001,1000.0,1000.0
,,148000,,,,-91.37918452453613,147061,3.424663783788681,0.001,1000.0,1000.0
,,149000,,,,-91.4577589416504,148061,3.165746534615755,0.001,1000.0,1000.0
,,150000,,,,-91.46003398132324,149061,2.531012320458889,0.001,1000.0,1000.0
1000.0,276,150154,108,1381,1000.0,,,,,,
,,151000,,,,-91.5156803741455,150061,2.475078831806779,0.001,1000.0,1000.0
,,152000,,,,-91.56977418518066,151061,2.373700445055962,0.001,1000.0,1000.0
,,153000,,,,-91.6121875152588,152061,2.366864285327494,0.001,1000.0,1000.0
,,154000,,,,-91.85129574584961,153061,2.471612376496196,0.001,1000.0,1000.0
1000.0,280,154154,108,1421,1000.0,,,,,,
,,155000,,,,-91.817634475708,154061,2.2557255922034383,0.001,1000.0,1000.0
,,156000,,,,-91.84323867797852,155061,1.825643840253353,0.001,1000.0,1000.0
,,157000,,,,-91.90905082702636,156061,2.08031592708081,0.001,1000.0,1000.0
,,158000,,,,-91.9827661895752,157061,2.1049683301150797,0.001,1000.0,1000.0
1000.0,284,158154,108,1463,1000.0,,,,,,
,,159000,,,,-91.92956048583984,158061,2.4450367892757057,0.001,1000.0,1000.0
,,160000,,,,-91.89421003723145,159061,3.1391875665709374,0.001,1000.0,1000.0
,,161000,,,,-91.97696926879883,160061,2.6746477561816575,0.001,1000.0,1000.0
,,162000,,,,-92.06230451965332,161061,2.5362207478433847,0.001,1000.0,1000.0
1000.0,288,162154,107,1505,1000.0,,,,,,
,,163000,,,,-92.02405856323242,162061,3.867779417797923,0.001,1000.0,1000.0
,,164000,,,,-91.99387336730958,163061,3.9827685329318046,0.001,1000.0,1000.0
,,165000,,,,-92.09504837036133,164061,2.6047748313844203,0.001,1000.0,1000.0
,,166000,,,,-92.28122807312012,165061,2.007711223274469,0.001,1000.0,1000.0
1000.0,292,166154,107,1545,1000.0,,,,,,
,,167000,,,,-92.36904193115234,166061,2.1501441688016056,0.001,1000.0,1000.0
,,168000,,,,-92.32373474121094,167061,2.2115120301172135,0.001,1000.0,1000.0
,,169000,,,,-92.31895390319825,168061,1.8627005376666785,0.001,1000.0,1000.0
,,170000,,,,-92.49019248962402,169061,2.1391821576654912,0.001,1000.0,1000.0
1000.0,296,170154,107,1587,1000.0,,,,,,
,,171000,,,,-92.36809149169922,170061,2.7259353734105827,0.001,1000.0,1000.0
,,172000,,,,-92.44489421081543,171061,2.756260334767401,0.001,1000.0,1000.0
,,173000,,,,-92.35027705383301,172061,1.8991929982975124,0.001,1000.0,1000.0
,,174000,,,,-92.34857308959961,173061,1.9988621819764376,0.001,1000.0,1000.0
1000.0,300,174154,106,1628,1000.0,,,,,,
,,175000,,,,-92.48206295776367,174061,2.136309240102768,0.001,1000.0,1000.0
,,176000,,,,-92.5782437286377,175061,1.5356088158823549,0.001,1000.0,1000.0
,,177000,,,,-92.68494500732422,176061,2.4131934178620575,0.001,1000.0,1000.0
,,178000,,,,-92.71772956848145,177061,1.7082678310424089,0.001,1000.0,1000.0
1000.0,304,178154,106,1668,1000.0,,,,,,
,,179000,,,,-92.54647241210938,178061,1.5003957185819745,0.001,1000.0,1000.0
,,180000,,,,-92.4330040588379,179061,1.8441600001603364,0.001,1000.0,1000.0
,,181000,,,,-92.31336560058594,180061,1.7150592608042061,0.001,1000.0,1000.0
,,182000,,,,-92.50005215454101,181061,1.698542966030538,0.001,1000.0,1000.0
1000.0,308,182154,106,1711,1000.0,,,,,,
,,183000,,,,-92.46607716369628,182061,1.7982593621835112,0.001,1000.0,1000.0
,,184000,,,,-92.44232173156739,183061,1.930371716335416,0.001,1000.0,1000.0
,,185000,,,,-92.37587805175781,184061,1.9741541047915816,0.001,1000.0,1000.0
,,186000,,,,-92.41588430786133,185061,1.6683650629743934,0.001,1000.0,1000.0
1000.0,312,186154,106,1751,1000.0,,,,,,
,,187000,,,,-92.44425787353515,186061,2.4575427515804766,0.001,1000.0,1000.0
,,188000,,,,-92.27448114013671,187061,3.2580790039077403,0.001,1000.0,1000.0
,,189000,,,,-92.32824742126465,188061,2.067711374737322,0.001,1000.0,1000.0
,,190000,,,,-92.50912858581543,189061,2.029141469657421,0.001,1000.0,1000.0
1000.0,316,190154,106,1792,1000.0,,,,,,
,,191000,,,,-92.72037689208985,190061,1.7138240091204644,0.001,1000.0,1000.0
,,192000,,,,-92.64492909240722,191061,2.0298359741568563,0.001,1000.0,1000.0
,,193000,,,,-92.76691662597656,192061,3.0433973140046002,0.001,1000.0,1000.0
,,194000,,,,-92.75623858642578,193061,2.8349504491463304,0.001,1000.0,1000.0
1000.0,320,194154,105,1833,1000.0,,,,,,
,,195000,,,,-92.50028497314453,194061,2.9801620792150496,0.001,1000.0,1000.0
,,196000,,,,-92.37208372497558,195061,2.8749661170542242,0.001,1000.0,1000.0
,,197000,,,,-92.32916679382325,196061,3.7458917805552483,0.001,1000.0,1000.0
,,198000,,,,-91.88536625671387,197061,7.170562690138817,0.001,813.1,813.3
1000.0,324,198154,105,1873,1000.0,,,,,,
,,199000,,,,-91.7252808227539,198061,3.588739902406931,0.001,1000.0,1000.0
,,200000,,,,-91.95112756347656,199061,3.5741856385171413,0.001,1000.0,1000.0
,,201000,,,,-92.01657655334472,200061,3.8993348046243193,0.001,1000.0,1000.0
,,202000,,,,-92.10027813720703,201061,3.535483494848013,0.001,1000.0,1000.0
1000.0,328,202154,105,1914,1000.0,,,,,,
,,203000,,,,-92.353941696167,202061,3.7821620953679083,0.001,1000.0,1000.0
,,204000,,,,-92.20579908752441,203061,7.052422903865576,0.001,1000.0,1000.0
,,205000,,,,-90.79115796944059,204563,16.44170240529505,0.001,847.5,847.7
991.34,332,205290,105,1949,991.36,,,,,,
,,206000,,,,-90.41744107026783,205197,15.714636777101632,0.001,1000.0,1000.0
,,207000,,,,-89.66313998413086,206197,12.947498547911644,0.001,1000.0,1000.0
,,208000,,,,-88.98497239685058,207197,5.789421859562397,0.001,1000.0,1000.0
982.11,336,208368,104,1984,982.14,-88.54601176452637,208197,5.499518490672111,0.001,,
945.18,340,208679,105,1987,945.25,-88.27241455881219,208506,4.511502250244743,0.001,,
,,209000,,,,-87.99684338691907,208665,6.548509540437143,0.001,367.9,368.8
,,210000,,,,-88.02011517266543,209388,4.061221097267515,0.001,1000.0,1000.0
,,211000,,,,-88.07935893249511,210388,3.3935156396329402,0.001,1000.0,1000.0
933.18,344,211481,105,2009,933.27,,,,,,
,,212000,,,,-87.86221366882324,211388,4.183408607304096,0.001,689.9,690.3
,,213000,,,,-86.91049755859375,212388,5.55400371158123,0.001,1000.0,1000.0
,,214000,,,,-87.12369583129883,213388,5.319448762893677,0.001,1000.0,1000.0
,,215000,,,,-87.02931898498535,214388,5.724004870712757,0.001,718.4,718.7
933.18,348,215481,105,2050,933.27,,,,,,
,,216000,,,,-87.83071656799316,215388,5.79805667167902,0.001,1000.0,1000.0
,,217000,,,,-89.51128005981445,216444,4.693085349031857,0.001,1000.0,1000.0
,,218000,,,,-89.61857496643066,217444,4.326265062391758,0.001,1000.0,1000.0
923.73,352,218537,104,2081,923.83,,,,,,
,,219000,,,,-89.84681369018554,218444,5.422241105139255,0.001,1000.0,1000.0
,,220000,,,,-90.06367306518554,219444,6.573335258603096,0.001,1000.0,1000.0
,,221000,,,,-90.63710705566406,220444,6.918048263072968,0.001,1000.0,1000.0
,,222000,,,,-91.12573344421386,221444,5.383635047674179,0.001,1000.0,1000.0
923.73,356,222537,104,2122,923.83,,,,,,
,,223000,,,,-92.14633937072755,222444,3.9832991897463796,0.001,1000.0,1000.0
,,224000,,,,-92.66840640258789,223444,4.386707902610302,0.001,1000.0,1000.0
,,225000,,,,-93.33929440307617,224444,3.9367678681612013,0.001,1000.0,1000.0
,,226000,,,,-93.16495260620117,225444,4.512007730185986,0.001,1000.0,1000.0
923.73,360,226537,104,2162,923.83,,,,,,
,,227000,,,,-93.31851327514649,226444,5.406393782019615,0.001,1000.0,1000.0
,,228000,,,,-93.76544090270995,227444,5.99057592022419,0.001,1000.0,1000.0
,,229000,,,,-93.82526176452637,228444,5.713377032876014,0.001,1000.0,1000.0
,,230000,,,,-93.88549041748047,229444,6.240976735651493,0.001,1000.0,1000.0
923.73,364,230537,104,2204,923.83,,,,,,
,,231000,,,,-94.66719947814941,230444,6.312796504020691,0.001,1000.0,1000.0
,,232000,,,,-94.67734754943848,231444,5.974000514864922,0.001,1000.0,1000.0
,,233000,,,,-94.31452406311035,232444,6.201697851598262,0.001,1000.0,1000.0
,,234000,,,,-94.31539535522461,233444,5.3793600037097935,0.001,1000.0,1000.0
923.73,368,234537,104,2246,923.83,,,,,,
,,235000,,,,-94.4305389251709,234444,3.874490325629711,0.001,1000.0,1000.0
,,236000,,,,-94.66338929748535,235444,3.427602880477905,0.001,1000.0,1000.0
,,237000,,,,-94.6930874633789,236444,2.6709111385047435,0.001,1000.0,1000.0
,,238000,,,,-94.64790237426757,237444,3.812621228992939,0.001,1000.0,1000.0
923.73,372,238537,104,2287,923.83,,,,,,
,,239000,,,,-94.44434803771972,238444,3.2660901084542275,0.001,1000.0,1000.0
,,240000,,,,-93.97879837036133,239444,4.003492568731308,0.001,1000.0,1000.0
,,241000,,,,-93.54824729919433,240444,4.144211760461331,0.001,1000.0,1000.0
,,242000,,,,-93.1658109741211,241444,3.5737040065526964,0.001,1000.0,1000.0
923.73,376,242537,104,2329,923.83,,,,,,
,,243000,,,,-92.65039393615723,242444,3.525731492102146,0.001,1000.0,1000.0
,,244000,,,,-92.48870512390137,243444,3.4146421470046042,0.001,1000.0,1000.0
,,245000,,,,-92.08458642578125,244444,3.4930601548850535,0.001,1000.0,1000.0
,,246000,,,,-91.86465910339355,245444,3.6829314006865026,0.001,1000.0,1000.0
923.73,380,246537,103,2371,923.83,,,,,,
,,247000,,,,-91.39440440368652,246444,4.823397544682026,0.001,1000.0,1000.0
,,248000,,,,-90.11344046020508,247444,5.026167875140906,0.001,1000.0,1000.0
,,249000,,,,-89.28112727355958,248444,5.253402472257614,0.001,1000.0,1000.0
,,250000,,,,-89.56211236572265,249444,5.05662473115325,0.001,1000.0,1000.0
923.73,384,250537,103,2411,923.83,,,,,,
,,251000,,,,-89.3259480895996,250444,5.090950632214546,0.001,1000.0,1000.0
,,252000,,,,-89.11009135437011,251444,4.648952539741993,0.001,1000.0,1000.0
,,253000,,,,-89.35850411987305,252444,3.6947724579274652,0.001,1000.0,1000.0
,,254000,,,,-90.05974014282226,253444,3.574211844563484,0.001,1000.0,1000.0
923.73,388,254537,103,2453,923.83,,,,,,
