train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
5000,100.0,8.525777854919433,50,52,102,5200,0.001,0.026540009416639806,-60.94038546153846,,
5300,,8.92927095413208,,,,5500,0.001,0.02951719246804714,,-54.31549215,100.0
5400,100.0,9.088664073944091,55,56,100,5600,0.001,0.027053408231586216,-60.537321553571424,,
5800,,9.62732961654663,,,,6000,0.001,0.02659634979441762,,-56.11029215000001,100.0
,100.0,,60,60,98,6000,,,-59.9900413,,
6200,100.0,10.151063957214355,63,64,100,6400,0.001,0.031092835795134305,-58.914397031250004,,
6300,,10.2460986328125,,,,6500,0.001,0.027392731327563525,,-50.98380075000001,100.0
6600,100.0,10.59445411682129,69,68,98,6800,0.001,0.029647817388176918,-58.54156838235295,,
6800,,10.914326210021972,,,,7000,0.001,0.027102098688483237,,-55.03630884999999,100.0
7000,100.0,11.150676498413086,74,72,97,7200,0.001,0.02825731994584203,-58.058768375,,
7300,,11.57540138244629,,,,7500,0.001,0.029276271685957908,,-50.9781912,100.0
7400,100.0,11.6718607711792,78,76,96,7600,0.001,0.0293739253282547,-57.77722297368422,,
7800,,12.262064609527588,,,,8000,0.001,0.040169961620122194,,-51.60806090000001,100.0
,100.0,,83,80,95,8000,,,-57.575933475,,
8200,100.0,12.842409381866455,86,84,97,8400,0.001,0.03532900553196669,-57.27040227380952,,
8300,,12.975910835266113,,,,8500,0.001,0.03438372341915965,,-50.32512665000001,100.0
8600,100.0,13.311687335968017,90,88,97,8800,0.001,0.0352851183526218,-56.540282761363635,,
8800,,13.600421333312989,,,,9000,0.001,0.03522529011592269,,-54.45940435,100.0
9000,100.0,13.839512424468994,95,92,96,9200,0.001,0.038345011901110414,-56.18750154347826,,
9300,,14.308020286560058,,,,9500,0.001,0.04329478889703751,,-51.8305357,100.0
9400,100.0,14.385765991210938,99,96,96,9600,0.001,0.04530853908509016,-55.92402884375,,
9800,,14.939601440429687,,,,10000,0.001,0.04130402134731412,,-49.36291249999999,100.0
,100.0,,104,100,95,10000,,,-55.647868980000005,,
10200,100.0,15.509506435394288,106,104,97,10400,0.001,0.049617295470088724,-52.90705028999999,,
10300,,15.643906936645507,,,,10500,0.001,0.049662394560873506,,-58.904579950000006,100.0
10600,100.0,16.062285861968995,111,108,96,10800,0.001,0.047046135514974594,-51.84897693,,
10800,,16.33437051773071,,,,11000,0.001,0.046921243760734796,,-56.2295432,100.0
11000,100.0,16.620637855529786,116,112,96,11200,0.001,0.04353804713115096,-51.77046125000001,,
11300,,17.06522777557373,,,,11500,0.001,0.05029674040153623,,-56.00609954999999,100.0
11400,100.0,17.15861587524414,120,116,96,11600,0.001,0.051772664710879324,-51.47652490999999,,
11800,,17.687674522399902,,,,12000,0.001,0.048667689077556135,,-63.52426180000001,100.0
,100.0,,124,120,96,12000,,,-51.7380435,,
12200,100.0,18.283315353393554,127,124,97,12400,0.001,0.05208208553493023,-52.13269646999999,,
12300,,18.447898025512696,,,,12500,0.001,0.055902748107910155,,-57.585397799999996,100.0
12600,100.0,18.8419877243042,131,128,96,12800,0.001,0.051228864062577484,-52.25206465,,
12800,,19.071166954040528,,,,13000,0.001,0.05493228834122419,,-55.2616727,100.0
13000,100.0,19.345702133178712,136,132,96,13200,0.001,0.05493664570152759,-52.23881754999999,,
13300,,19.656050300598146,,,,13500,0.001,0.05417602702975273,,-52.52289510000001,100.0
13400,100.0,19.827717628479004,141,136,96,13600,0.001,0.06286377940326929,-52.22997927,,
13800,,20.203068466186522,,,,14000,0.001,0.0601562736928463,,-54.09698849999999,100.0
,100.0,,145,140,96,14000,,,-51.74529408,,
14200,100.0,20.681533203125,148,144,97,14400,0.001,0.06631257895380259,-51.68756009,,
14300,,20.866450309753418,,,,14500,0.001,0.06614204969257116,,-52.96975185,100.0
14600,100.0,21.183367767333984,152,148,96,14800,0.001,0.060814034380018714,-51.81739406,,
14800,,21.412403831481935,,,,15000,0.001,0.058896897695958614,,-58.71988789999999,100.0
15000,100.0,21.597040824890136,156,152,97,15200,0.001,0.06469751633703709,-51.900960399999995,,
15300,,21.889374656677248,,,,15500,0.001,0.060821033529937264,,-51.62932055,100.0
15400,100.0,22.08572124481201,160,156,97,15600,0.001,0.07115573044866323,-51.85103671000001,,
15800,,22.530721282958986,,,,16000,0.001,0.06895508386194706,,-55.62278779999999,100.0
,100.0,,165,160,96,16000,,,-51.753510150000004,,
16200,100.0,22.956512413024903,167,164,97,16400,0.001,0.0691001371666789,-52.05824552,,
16300,,23.091346473693847,,,,16500,0.001,0.0643499993160367,,-53.13195234999999,100.0
16600,100.0,23.3189119720459,172,168,97,16800,0.001,0.06929394155740738,-51.94474246000001,,
16800,,23.57164638519287,,,,17000,0.001,0.0674721597880125,,-51.553061449999994,100.0
17000,100.0,23.79574520111084,177,172,96,17200,0.001,0.06678475484251976,-52.07025885000001,,
17300,,24.03416946411133,,,,17500,0.001,0.06506758462637663,,-52.096824950000006,100.0
17400,100.0,24.184022369384767,182,176,96,17600,0.001,0.06718244113028049,-51.87745782,,
17800,,24.626128578186034,,,,18000,0.001,0.06790868178009987,,-48.55085699999999,100.0
,100.0,,186,180,96,18000,,,-51.60428479,,
18200,100.0,25.00005241394043,189,184,96,18400,0.001,0.06918021909892559,-51.68673503,,
18300,,25.068102111816405,,,,18500,0.001,0.07295540835708379,,-48.0695348,100.0
18600,100.0,25.354924507141114,194,188,96,18800,0.001,0.08365697212517262,-51.90760579,,
18800,,25.595746269226073,,,,19000,0.001,0.07731771390885114,,-46.9178024,100.0
19000,100.0,25.86238666534424,199,192,96,19200,0.001,0.07389241740107537,-51.787242289999995,,
19300,,26.07424243927002,,,,19500,0.001,0.08484297066926956,,-45.978853599999994,100.0
19400,100.0,26.15314655303955,203,196,96,19600,0.001,0.07460874047130346,-51.62415398,,
19800,,26.61462730407715,,,,20000,0.001,0.08174988254904747,,-49.168751699999994,100.0
,100.0,,208,200,96,20000,,,-51.41050090999999,,
20200,100.0,26.969989204406737,210,204,96,20400,0.001,0.08247154392302036,-51.22559788,,
20300,,26.98642467498779,,,,20500,0.001,0.09542997363954782,,-46.9196809,100.0
20600,100.0,27.256524238586426,215,208,96,20800,0.001,0.08804459370672703,-51.11986091000001,,
20800,,27.497476387023926,,,,21000,0.001,0.08640214294195175,,-46.5243872,100.0
21000,100.0,27.583705520629884,220,212,96,21200,0.001,0.08690374676138163,-50.627807250000004,,
21300,,27.963275337219237,,,,21500,0.001,0.09364078205078841,,-50.4915647,100.0
21400,100.0,28.029058036804198,224,216,96,21600,0.001,0.0912402356043458,-50.31071458,,
21800,,28.397653884887696,,,,22000,0.001,0.09317984946072101,,-47.7638558,100.0
,100.0,,229,220,96,22000,,,-49.877624239999996,,
22200,100.0,28.72072971343994,231,224,96,22400,0.001,0.10251433968544006,-49.30900615,,
22300,,28.727154426574707,,,,22500,0.001,0.09401880189776421,,-51.644840699999996,100.0
22600,100.0,29.03761646270752,236,228,96,22800,0.001,0.11514836482703686,-49.2876378,,
22800,,29.172478675842285,,,,23000,0.001,0.11646194331347942,,-49.291506899999995,100.0
23000,100.0,29.367511558532716,240,232,96,23200,0.001,0.10326888587325811,-49.07159361,,
23300,,29.621516456604002,,,,23500,0.001,0.12076662361621857,,-52.6902975,100.0
23400,100.0,29.720518035888674,245,236,96,23600,0.001,0.11539253763854504,-48.5215428,,
23800,,30.070156173706053,,,,24000,0.001,0.11215809486806393,,-52.61392209999999,100.0
,100.0,,249,240,96,24000,,,-48.603327240000006,,
24200,100.0,30.346931838989256,252,244,96,24400,0.001,0.11108892418444156,-48.51358729999999,,
24300,,30.477586250305176,,,,24500,0.001,0.12261854607611894,,-51.65508595,100.0
24600,100.0,30.687666397094727,257,248,96,24800,0.001,0.11317781291902065,-48.02271828999999,,
24800,,30.837869338989258,,,,25000,0.001,0.10902742177248001,,-47.61671625,100.0
25000,100.0,30.96591594696045,261,252,96,25200,0.001,0.11018594399094582,-47.91098419,,
25300,,31.189298706054686,,,,25500,0.001,0.10264480262994766,,-47.259817250000005,100.0
25400,100.0,31.237430572509766,266,256,96,25600,0.001,0.10407103568315507,-47.893087369999996,,
25800,,31.597613677978515,,,,26000,0.001,0.10049085766077041,,-55.21984225,100.0
,100.0,,271,260,95,26000,,,-47.686841999999984,,
26200,100.0,31.905066871643065,273,264,96,26400,0.001,0.09968588627874851,-47.56864066999999,,
26300,,32.01887092590332,,,,26500,0.001,0.1120572392642498,,-50.619747399999994,100.0
26600,100.0,32.2628169631958,278,268,96,26800,0.001,0.10154622346162796,-47.55906889,,
26800,,32.42126628875732,,,,27000,0.001,0.1121597409248352,,-50.400861500000005,100.0
27000,100.0,32.57123638153076,282,272,96,27200,0.001,0.1029177077487111,-47.11846022000002,,
27300,,32.77218719482422,,,,27500,0.001,0.12632169462740422,,-54.47371965000001,100.0
27400,100.0,32.81641098022461,287,276,96,27600,0.001,0.10824612028896809,-47.09545755,,
27800,,33.12465545654297,,,,28000,0.001,0.10881942324340343,,-52.770408450000005,100.0
,100.0,,292,280,95,28000,,,-47.23911660999999,,
28200,100.0,33.47634452819824,294,284,96,28400,0.001,0.0945290669798851,-47.13912628,,
28300,,33.580283889770506,,,,28500,0.001,0.09937848806381226,,-47.7251481,100.0
28600,100.0,33.797317047119144,299,288,96,28800,0.001,0.11825882017612457,-46.96932972,,
28800,,33.890426864624025,,,,29000,0.001,0.10672978825867176,,-45.1585859,100.0
29000,100.0,34.068669357299804,303,292,96,29200,0.001,0.10265344452112914,-46.827180670000004,,
29300,,34.44363311767578,,,,29500,0.001,0.10924444012343884,,-48.62858075,100.0
29400,100.0,34.44859024047852,307,296,96,29600,0.001,0.10049431707710027,-47.05300631000001,,
29800,,34.704864501953125,,,,30000,0.001,0.12085998591035604,,-46.553427799999994,100.0
,100.0,,312,300,96,30000,,,-46.90295933,,
30200,100.0,35.022699432373045,314,304,96,30400,0.001,0.11686926767230034,-46.63288543000001,,
30300,,35.12416152954101,,,,30500,0.001,0.11891625083982944,,-48.2232094,100.0
30600,100.0,35.43422149658203,319,308,96,30800,0.001,0.11100807301700115,-46.81438867,,
30800,,35.43137504577637,,,,31000,0.001,0.10441981069743633,,-46.2249017,100.0
31000,100.0,35.618076934814454,323,312,96,31200,0.001,0.09715851783752441,-46.7786918,,
31300,,35.8100399017334,,,,31500,0.001,0.09917405262589454,,-46.5738107,100.0
31400,100.0,35.88695220947265,327,316,96,31600,0.001,0.10586149618029594,-46.61464131,,
31800,,36.19503349304199,,,,32000,0.001,0.11295303098857402,,-47.801578,100.0
,100.0,,332,320,96,32000,,,-46.35160969000001,,
32200,100.0,36.50915390014649,334,324,96,32400,0.001,0.09660412643104792,-46.213689329999994,,
32300,,36.60725578308106,,,,32500,0.001,0.10870105631649495,,-47.977864350000004,100.0
32600,100.0,36.69871353149414,339,328,96,32800,0.001,0.10887460857629776,-45.9577057,,
32800,,36.90524398803711,,,,33000,0.001,0.09741153806447983,,-48.16347035,100.0
33000,100.0,36.99106262207031,343,332,96,33200,0.001,0.09906500473618507,-45.87633532999999,,
33300,,37.29117256164551,,,,33500,0.001,0.09273646790534258,,-48.2717398,100.0
33400,100.0,37.282300872802736,347,336,96,33600,0.001,0.08988504756242037,-46.034280130000006,,
33800,,37.58740135192871,,,,34000,0.001,0.11141110181808472,,-47.56795820000001,100.0
,100.0,,352,340,96,34000,,,-45.82775997999999,,
34200,100.0,37.855755462646485,354,344,97,34400,0.001,0.10303356222808362,-45.91314773000001,,
34300,,37.954187850952145,,,,34500,0.001,0.09963792711496353,,-48.97172594999999,100.0
34600,100.0,38.15451042175293,358,348,96,34800,0.001,0.11484272759407758,-45.98404152,,
34800,,38.255966415405275,,,,35000,0.001,0.11320202454924583,,-47.11075295,100.0
35000,100.0,38.34053817749023,363,352,96,35200,0.001,0.10988429881632328,-45.49665565,,
35300,,38.47159057617188,,,,35500,0.001,0.11182515613734723,,-49.288696650000006,100.0
35400,100.0,38.60661567687988,368,356,96,35600,0.001,0.11855976402759552,-45.4713507,,
35800,,38.82581703186035,,,,36000,0.001,0.1143406917899847,,-49.805322399999994,100.0
,100.0,,372,360,96,36000,,,-45.59370355000001,,
36200,100.0,38.97985298156738,375,364,96,36400,0.001,0.11433522969484329,-45.26039434000001,,
36300,,38.99783836364746,,,,36500,0.001,0.11683367319405079,,-46.103094049999996,100.0
36600,100.0,39.19719169616699,379,368,96,36800,0.001,0.1230501714348793,-45.08310350000001,,
36800,,39.360107803344725,,,,37000,0.001,0.10959487438201904,,-46.591621749999995,100.0
37000,100.0,39.49405174255371,384,372,96,37200,0.001,0.11344941638410092,-45.091345309999994,,
37300,,39.66155693054199,,,,37500,0.001,0.11829857364296913,,-46.62419504999999,100.0
37400,100.0,39.60727958679199,388,376,96,37600,0.001,0.10738931238651275,-45.08259564,,
37800,,39.84893455505371,,,,38000,0.001,0.10772637173533439,,-47.17160135,100.0
,100.0,,392,380,96,38000,,,-44.74843085,,
38200,100.0,40.15608680725098,395,384,97,38400,0.001,0.11141761474311351,-44.29264883,,
38300,,40.099701461791994,,,,38500,0.001,0.10819441430270672,,-46.120985899999994,100.0
38600,100.0,40.25050010681152,399,388,97,38800,0.001,0.11053847618401051,-44.35430113999999,,
38800,,40.4027555847168,,,,39000,0.001,0.10654869817197322,,-46.301912349999995,100.0
39000,100.0,40.44166511535644,404,392,96,39200,0.001,0.10114454239606857,-44.07952613999999,,
39300,,40.55225387573242,,,,39500,0.001,0.11525554068386555,,-48.98451815,100.0
39400,100.0,40.61328857421875,408,396,96,39600,0.001,0.10856492206454277,-43.75448011,,
39800,,40.745501861572265,,,,40000,0.001,0.09964434802532196,,-47.0449581,100.0
,100.0,,413,400,96,40000,,,-43.83777266,,
40200,100.0,41.00185493469238,415,404,97,40400,0.001,0.10364648118615151,-43.881532209999996,,
40300,,41.030395584106444,,,,40500,0.001,0.11584566239267588,,-46.2137067,100.0
40600,100.0,41.13197792053223,420,408,97,40800,0.001,0.10116036295890808,-43.48416485,,
40800,,41.32624816894531,,,,41000,0.001,0.10829662963747978,,-49.40874745000001,100.0
41000,100.0,41.287279205322264,424,412,97,41200,0.001,0.10429098933935166,-43.22533093,,
41300,,41.50370796203613,,,,41500,0.001,0.1139944090694189,,-49.17269405,100.0
41400,100.0,41.567818298339844,428,416,96,41600,0.001,0.10066046275198459,-43.461076479999996,,
41800,,41.738188858032224,,,,42000,0.001,0.10282198913395404,,-47.68087009999999,100.0
,100.0,,433,420,96,42000,,,-43.48678159999999,,
42200,100.0,41.877578506469725,435,424,97,42400,0.001,0.10969223305583001,-43.5892634,,
42300,,41.821188354492186,,,,42500,0.001,0.10364690788090229,,-46.64242345,100.0
42600,100.0,41.97864814758301,440,428,97,42800,0.001,0.10026296563446521,-43.41333598,,
42800,,42.0386417388916,,,,43000,0.001,0.09466642137616872,,-50.261162299999995,100.0
43000,100.0,42.20810577392578,444,432,97,43200,0.001,0.11044160112738609,-43.77415518000001,,
43300,,42.33634742736817,,,,43500,0.001,0.10924245245754718,,-56.38549365,100.0
43400,100.0,42.414669876098635,448,436,97,43600,0.001,0.1256399081647396,-43.833453389999995,,
43800,,42.52283378601074,,,,44000,0.001,0.12509101554751395,,-52.6738427,100.0
,100.0,,452,440,97,44000,,,-44.01185863,,
44200,100.0,42.7211962890625,455,444,97,44400,0.001,0.10872416816651821,-43.86809709,,
44300,,42.809991683959964,,,,44500,0.001,0.11667884606868029,,-46.637351249999995,100.0
44600,100.0,42.94231185913086,460,448,97,44800,0.001,0.10601486369967461,-43.89556801,,
44800,,42.95872169494629,,,,45000,0.001,0.1098857705295086,,-48.55497034999999,100.0
45000,100.0,43.083911361694334,464,452,97,45200,0.001,0.1171785493940115,-43.96382355,,
45300,,43.26367050170899,,,,45500,0.001,0.11072715625166893,,-48.54997865,100.0
45400,100.0,43.33407211303711,468,456,97,45600,0.001,0.10538512855768203,-43.404120770000006,,
45800,,43.422152252197264,,,,46000,0.001,0.11580194801092147,,-48.56853615000001,100.0
,100.0,,473,460,97,46000,,,-43.590705299999996,,
46200,100.0,43.54278778076172,475,464,97,46400,0.001,0.10436455704271794,-43.99813358,,
46300,,43.65490615844727,,,,46500,0.001,0.11163959607481956,,-48.622351050000006,100.0
46600,100.0,43.79574752807617,480,468,97,46800,0.001,0.10153361015021801,-44.135548390000004,,
46800,,43.8688394165039,,,,47000,0.001,0.11717443145811558,,-48.156795450000004,100.0
47000,100.0,43.94056617736816,484,472,97,47200,0.001,0.10420234978199006,-44.138021560000006,,
47300,,44.04410247802734,,,,47500,0.001,0.11092789873480796,,-46.226183199999994,100.0
47400,100.0,44.170081024169924,488,476,97,47600,0.001,0.1127465657889843,-44.07943286,,
47800,,44.386282730102536,,,,48000,0.001,0.12300848245620727,,-46.297293100000005,100.0
,100.0,,492,480,97,48000,,,-43.96520684000001,,
48200,100.0,44.56834587097168,494,484,97,48400,0.001,0.13318004816770554,-44.003062490000005,,
48300,,44.57749214172363,,,,48500,0.001,0.11715520098805428,,-48.04460460000001,100.0
48600,100.0,44.630841369628904,499,488,97,48800,0.001,0.13338952392339706,-43.889956559999995,,
48800,,44.77715492248535,,,,49000,0.001,0.14353785380721093,,-46.75058885,100.0
49000,100.0,44.89109893798828,503,492,97,49200,0.001,0.13230572253465653,-44.293390360000004,,
49300,,45.11475845336914,,,,49500,0.001,0.11457855746150017,,-48.3037623,100.0
49400,100.0,45.120963134765624,507,496,97,49600,0.001,0.13493557445704937,-44.74440117,,
49800,,45.35003952026367,,,,50000,0.001,0.11935356959700584,,-47.5505549,100.0
,100.0,,511,500,97,50000,,,-44.795521400000005,,
50200,100.0,45.56268577575683,514,504,98,50400,0.001,0.1377207261323929,-44.841266960000006,,
50300,,45.64106956481933,,,,50500,0.001,0.13551268056035043,,-48.63140305,100.0
50600,100.0,45.748355102539065,518,508,97,50800,0.001,0.12184729561209678,-44.964623040000006,,
50800,,45.84666076660156,,,,51000,0.001,0.12946644358336926,,-48.584718249999995,100.0
51000,100.0,46.00395050048828,522,512,98,51200,0.001,0.13187471933662892,-45.20336662999999,,
51300,,45.965671920776366,,,,51500,0.001,0.13705821394920348,,-46.14814235000001,100.0
51400,100.0,46.137469635009765,526,516,97,51600,0.001,0.12645847015082837,-44.738497589999994,,
51800,,46.298032989501955,,,,52000,0.001,0.13239339783787726,,-48.49653059999999,100.0
,100.0,,531,520,97,52000,,,-44.75555321000001,,
52200,100.0,46.51283180236816,533,524,98,52400,0.001,0.1296328417211771,-44.782537539999986,,
52300,,46.58434585571289,,,,52500,0.001,0.12382474020123482,,-47.09836675,100.0
52600,100.0,46.65648094177246,538,528,98,52800,0.001,0.13576020918786524,-45.04155556,,
52800,,46.77413444519043,,,,53000,0.001,0.11927668862044812,,-63.41148695,100.0
53000,100.0,46.93852241516113,542,532,97,53200,0.001,0.13113500766456127,-45.01993141999999,,
53300,,47.020668029785156,,,,53500,0.001,0.14717916332185269,,-48.0185813,100.0
53400,100.0,47.084596405029295,547,536,97,53600,0.001,0.1406626806408167,-44.890415520000005,,
53800,,47.25290580749512,,,,54000,0.001,0.112331762611866,,-47.729927100000005,100.0
,100.0,,551,540,97,54000,,,-44.90734515,,
54200,100.0,47.36483436584473,554,544,98,54400,0.001,0.15060234539210796,-44.93571704000001,,
54300,,47.37425308227539,,,,54500,0.001,0.13507496617734432,,-46.274965550000005,100.0
54600,100.0,47.58033576965332,559,548,98,54800,0.001,0.12747629702091218,-44.77100549,,
54800,,47.63849884033203,,,,55000,0.001,0.13308169774711132,,-46.323504050000004,100.0
55000,100.0,47.76840377807617,563,552,97,55200,0.001,0.12811655595898627,-44.70892282999999,,
55300,,47.72730354309082,,,,55500,0.001,0.11568740732967854,,-45.73929675,100.0
55400,100.0,47.81127464294433,568,556,97,55600,0.001,0.13107294365763664,-44.748919120000004,,
55800,,47.9206941986084,,,,56000,0.001,0.11049025021493435,,-46.82806760000001,100.0
,100.0,,572,560,97,56000,,,-44.303266229999984,,
56200,100.0,48.08384376525879,574,564,98,56400,0.001,0.12510791853070258,-44.033824069999994,,
56300,,48.15414405822754,,,,56500,0.001,0.10956224236637353,,-46.887831899999995,100.0
56600,100.0,48.292494506835936,579,568,98,56800,0.001,0.118510332852602,-43.74353973,,
56800,,48.3188117980957,,,,57000,0.001,0.10545004859566688,,-46.4892126,100.0
57000,100.0,48.39428779602051,583,572,98,57200,0.001,0.11377688609063626,-43.62108446,,
57300,,48.4633464050293,,,,57500,0.001,0.11122233070433139,,-45.95574125,100.0
57400,100.0,48.49578796386719,587,576,98,57600,0.001,0.11436477549374104,-43.737678689999996,,
57800,,48.5976106262207,,,,58000,0.001,0.10946170881390571,,-46.62733554999999,100.0
,100.0,,591,580,98,58000,,,-43.72746868999999,,
58200,100.0,48.67095245361328,594,584,98,58400,0.001,0.10924805968999862,-43.98021764,,
58300,,48.85499496459961,,,,58500,0.001,0.12384435288608074,,-45.90849360000001,100.0
58600,100.0,48.85662956237793,598,588,98,58800,0.001,0.10553698979318142,-44.21555539,,
58800,,48.89412986755371,,,,59000,0.001,0.13295255348086357,,-48.596993999999995,100.0
59000,100.0,48.906311416625975,602,592,98,59200,0.001,0.099208133071661,-44.07660381000001,,
59300,,49.074358520507815,,,,59500,0.001,0.10625785879790783,,-47.5212753,100.0
59400,100.0,49.10072944641113,606,596,98,59600,0.001,0.10123000577092171,-43.55132638,,
59800,,49.20702934265137,,,,60000,0.001,0.11088082812726498,,-46.4535411,100.0
,100.0,,611,600,98,60000,,,-43.65416131999999,,
60200,100.0,49.33212875366211,613,604,98,60400,0.001,0.1058277440816164,-43.61103182,,
60300,,49.28970954895019,,,,60500,0.001,0.11230123385787011,,-46.1978786,100.0
60600,100.0,49.43149307250977,617,608,98,60800,0.001,0.11582419380545617,-43.73249303000001,,
60800,,49.4664754486084,,,,61000,0.001,0.11282016970217228,,-47.31978155,100.0
61000,100.0,49.47855682373047,621,612,98,61200,0.001,0.10426311321556568,-43.481982550000005,,
61300,,49.664650955200194,,,,61500,0.001,0.09999688964337111,,-47.46223535,100.0
61400,100.0,49.538606338500976,626,616,98,61600,0.001,0.10912951599806547,-43.66001963000001,,
61800,,49.75680236816406,,,,62000,0.001,0.1002243134379387,,-58.93666485,100.0
,100.0,,630,620,98,62000,,,-43.82429753000001,,
62200,100.0,49.975719146728515,632,624,98,62400,0.001,0.11637442491948605,-44.43743853000001,,
62300,,49.96148315429687,,,,62500,0.001,0.11457103878259658,,-46.34160615,100.0
62600,100.0,50.01768997192383,637,628,98,62800,0.001,0.10351822715252638,-44.392360120000006,,
62800,,50.13234603881836,,,,63000,0.001,0.12431875623762607,,-51.889008350000005,100.0
63000,100.0,50.15581352233887,641,632,98,63200,0.001,0.1096151401847601,-44.30589753000001,,
63300,,50.218152618408205,,,,63500,0.001,0.11524530291557313,,-50.823841349999995,100.0
63400,100.0,50.187619323730466,646,636,98,63600,0.001,0.11842968635261059,-44.27234558999999,,
63800,,50.352775192260744,,,,64000,0.001,0.12483867265284061,,-54.994862499999996,100.0
,100.0,,650,640,98,64000,,,-44.26168116000001,,
64200,100.0,50.492574310302736,652,644,98,64400,0.001,0.11917436927556992,-44.33307544,,
64300,,50.46058860778808,,,,64500,0.001,0.12930600300431253,,-47.82845985,100.0
64600,100.0,50.624207992553714,657,648,98,64800,0.001,0.12312220357358455,-44.43217413999999,,
64800,,50.69940376281738,,,,65000,0.001,0.11932245992124081,,-49.99601274999999,100.0
65000,100.0,50.61729278564453,661,652,98,65200,0.001,0.11037218488752842,-44.67166272,,
65300,,50.80345718383789,,,,65500,0.001,0.12335949338972568,,-45.977599749999996,100.0
65400,100.0,50.88693046569824,665,656,98,65600,0.001,0.11275373402982951,-44.77616213999999,,
65800,,50.84425605773926,,,,66000,0.001,0.11372716329991818,,-46.90729955,100.0
,100.0,,669,660,98,66000,,,-44.89447818000001,,
66200,100.0,51.07480392456055,672,664,98,66400,0.001,0.10752784326672554,-44.92642557,,
66300,,51.07728775024414,,,,66500,0.001,0.11585082203149795,,-47.5538456,100.0
66600,100.0,51.19635665893555,676,668,98,66800,0.001,0.11338216058909893,-45.064335269999994,,
66800,,51.189159927368166,,,,67000,0.001,0.12284392789006233,,-48.7497811,100.0
67000,100.0,51.256875076293944,681,672,98,67200,0.001,0.11681895233690738,-45.05563797000001,,
67300,,51.35910972595215,,,,67500,0.001,0.12053172819316388,,-48.24854885,100.0
67400,100.0,51.48527297973633,685,676,98,67600,0.001,0.11950564552098512,-45.041110499999995,,
67800,,51.49737266540527,,,,68000,0.001,0.12250064589083194,,-48.0761586,100.0
,100.0,,689,680,98,68000,,,-45.15986703000001,,
68200,100.0,51.62814575195313,692,684,98,68400,0.001,0.11970542415976525,-45.26392381999999,,
68300,,51.526938095092774,,,,68500,0.001,0.11156308133155107,,-45.412297699999996,100.0
68600,100.0,51.81064468383789,696,688,98,68800,0.001,0.10765482902526856,-45.39797775,,
68800,,51.712948684692385,,,,69000,0.001,0.11764480739831924,,-45.900273750000004,100.0
69000,100.0,51.90359382629394,700,692,98,69200,0.001,0.11856518767774105,-45.42858886999999,,
69300,,51.93168380737305,,,,69500,0.001,0.1139530361443758,,-47.375103200000005,100.0
69400,100.0,51.7929753112793,704,696,98,69600,0.001,0.13824841022491455,-45.407390510000006,,
69800,,52.0429810333252,,,,70000,0.001,0.13018931210041046,,-49.31683339999999,100.0
,100.0,,709,700,98,70000,,,-45.31299012999999,,
70200,100.0,52.10150726318359,711,704,98,70400,0.001,0.1263137912750244,-46.28800177,,
