rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef,train/ent_coef_loss,eval/mean_reward,eval/mean_ep_length
5.5,0,-6.357080750000001,4,22,783,,,,,,,,
5.0,0,-5.905518625,8,40,831,,,,,,,,
5.083333333333333,0,-5.510306166666666,12,61,873,,,,,,,,
5.1875,0,-5.475992375000001,16,83,908,,,,,,,,
5.35,0,-6.00092405,20,107,623,0.0003,-8.084912300109863,18.064800262451172,6,0.9984955787658691,-0.028020573779940605,,
5.375,0,-6.125342833333334,24,129,334,0.0003,-11.173297882080078,16.374286651611328,28,0.9918026328086853,-0.16224005818367004,,
5.178571428571429,0,-6.009940321428571,28,145,263,0.0003,-12.304190635681152,14.408058166503906,44,0.986939549446106,-0.2612583041191101,,
5.375,0,-6.19814478125,32,172,215,0.0003,-12.342838287353516,16.866039276123047,71,0.9788116812705994,-0.4293455481529236,,
5.277777777777778,0,-6.1064440555555555,36,190,193,0.0003,-12.627494812011719,15.605993270874023,89,0.9734510779380798,-0.5389450788497925,,
5.4,1,-6.20453705,40,216,174,0.0003,-12.960384368896484,12.855886459350586,115,0.9657815098762512,-0.6988700032234192,,
5.386363636363637,1,-6.157416727272727,44,237,165,0.0003,-13.480192184448242,9.166135787963867,136,0.9596526622772217,-0.8243083357810974,,
5.520833333333333,1,-6.1354169999999995,48,265,155,0.0003,-14.097452163696289,5.977883338928223,164,0.9515644907951355,-0.9852441549301147,,
5.596153846153846,1,-6.104224480769229,52,291,148,0.0003,-14.540153503417969,4.969371795654297,190,0.9441501498222351,-1.1341235637664795,,
5.642857142857143,2,-6.077692678571428,56,316,143,0.0003,-14.923870086669922,4.599423408508301,215,0.9370999336242676,-1.291129469871521,,
5.566666666666666,2,-5.982351216666666,60,334,141,0.0003,-14.268877983093262,3.863804578781128,233,0.9320634007453918,-1.3893154859542847,,
5.671875,2,-6.041441703125,64,363,137,0.0003,-15.324437141418457,2.5641379356384277,262,0.923991858959198,-1.5675981044769287,,
5.647058823529412,2,-6.087314676470589,68,384,135,0.0003,-15.126367568969727,2.417492389678955,283,0.9181884527206421,-1.6956775188446045,,
5.652777777777778,3,-6.104335847222222,72,407,133,0.0003,-15.308660507202148,2.4619827270507812,306,0.9118632078170776,-1.8336817026138306,,
5.684210526315789,3,-6.143566171052632,76,432,130,0.0003,-16.189207077026367,2.164459705352783,331,0.9050415754318237,-1.9904296398162842,,
5.65,3,-6.1173208125,80,452,129,0.0003,-16.8017520904541,3.019543409347534,351,0.8996170163154602,-2.108616828918457,,
5.761904761904762,3,-6.2806237976190475,84,484,127,0.0003,-16.652549743652344,2.5011587142944336,383,0.8910003304481506,-2.2903435230255127,,
5.715909090909091,3,-6.198193625000001,88,503,126,0.0003,-16.753536224365234,2.3280587196350098,402,0.8859294056892395,-2.405916213989258,,
5.695652173913044,4,-6.147181717391305,92,524,125,0.0003,-16.705928802490234,1.9874591827392578,423,0.8803614974021912,-2.5305190086364746,,
5.666666666666667,4,-6.1089650625,96,544,124,0.0003,-16.64102554321289,2.1812238693237305,443,0.8750930428504944,-2.6430792808532715,,
5.66,4,-6.12389902,100,566,123,0.0003,-16.512117385864258,1.6514225006103516,465,0.8693340420722961,-2.7798805236816406,,
5.67,4,-6.054300360000001,104,589,122,0.0003,-16.570167541503906,2.119899272918701,488,0.8633526563644409,-2.8955283164978027,,
5.71,5,-6.0714234099999995,108,611,121,0.0003,-17.266151428222656,2.662860870361328,510,0.8576756715774536,-3.045071601867676,,
5.71,5,-6.10241497,112,632,121,0.0003,-16.710357666015625,2.647082805633545,531,0.8522956967353821,-3.1703405380249023,,
5.7,5,-6.08953955,116,653,120,0.0003,-16.609081268310547,1.8607568740844727,552,0.8469471335411072,-3.290083169937134,,
5.72,5,-5.99154216,120,679,119,0.0003,-16.496477127075195,2.2775588035583496,578,0.8403663039207458,-3.4474480152130127,,
5.71,5,-5.884508800000001,124,700,119,0.0003,-16.757265090942383,2.7379231452941895,599,0.8350945711135864,-3.5812206268310547,,
5.83,6,-5.963650150000001,128,728,117,0.0003,-17.391328811645508,1.938625454902649,627,0.8281193375587463,-3.7444701194763184,,
5.74,6,-5.804520760000002,132,746,117,0.0003,-17.366830825805664,1.6545885801315308,645,0.8236697912216187,-3.8273658752441406,,
5.81,6,-5.830037590000001,136,771,117,0.0003,-18.325130462646484,1.8921465873718262,670,0.8175338506698608,-3.9883995056152344,,
5.73,6,-5.71539216,140,789,117,0.0003,-17.13357162475586,1.804117202758789,688,0.8131400346755981,-4.126069068908691,,
5.75,6,-5.759424890000002,144,812,116,0.0003,-16.6106014251709,2.124905586242676,711,0.8075582981109619,-4.2149200439453125,,
5.69,7,-5.752937920000002,148,834,116,0.0003,-18.577028274536133,2.0179033279418945,733,0.8022549152374268,-4.369939804077148,,
5.6,7,-5.709357050000001,152,851,116,0.0003,-18.18930435180664,1.9319993257522583,750,0.798180341720581,-4.462388515472412,,
5.58,7,-5.696284909999999,156,874,115,0.0003,-16.663616180419922,2.1325089931488037,773,0.792702317237854,-4.5968828201293945,,
5.65,7,-5.7518536000000005,160,899,115,0.0003,-16.876649856567383,2.974579334259033,798,0.7867807745933533,-4.772696018218994,,
5.59,8,-5.645246419999999,164,922,114,0.0003,-16.93161392211914,2.792891502380371,821,0.7813658714294434,-4.868202209472656,,
5.61,8,-5.610887750000001,168,945,114,0.0003,-17.083786010742188,2.886910915374756,844,0.7759919166564941,-5.027355670928955,,
5.6,8,-5.6157271500000014,172,967,114,0.0003,-16.3043270111084,2.551405429840088,866,0.7708860039710999,-5.170778274536133,,
5.59,8,-5.5558757199999995,176,991,114,0.0003,-17.040855407714844,2.61741304397583,890,0.765355110168457,-5.274819850921631,,
5.68,8,-5.4622626699999985,180,1020,113,0.0003,-17.505203247070312,2.4345412254333496,919,0.7587350010871887,-5.470869064331055,,
5.6,9,-5.29107666,184,1044,113,0.0003,-16.53757095336914,2.6103572845458984,943,0.7533023953437805,-5.59532356262207,,
5.59,9,-5.30199118,188,1062,113,0.0003,-16.9781436920166,2.673175096511841,961,0.7492565512657166,-5.725973129272461,,
5.63,9,-5.314774310000001,192,1087,112,0.0003,-16.27332305908203,3.7080836296081543,986,0.7436771988868713,-5.858081817626953,,
5.64,9,-5.26093639,196,1108,112,0.0003,-16.773727416992188,3.7994797229766846,1007,0.7390238642692566,-5.947601318359375,,
5.58,10,-5.14839598,200,1124,112,0.0003,-16.795700073242188,3.1656494140625,1023,0.7354978919029236,-6.054981231689453,,
5.54,10,-5.16969792,204,1143,112,0.0003,-16.625755310058594,2.784017562866211,1042,0.7313312292098999,-6.136750221252441,,
5.57,10,-5.177587110000001,208,1168,111,0.0003,-15.445676803588867,2.977203369140625,1067,0.7258907556533813,-6.306106090545654,,
5.59,10,-5.18805403,212,1191,111,0.0003,-16.318889617919922,4.083034515380859,1090,0.7209200263023376,-6.462139129638672,,
5.65,10,-5.244097409999999,216,1218,111,0.0003,-16.308652877807617,4.483851909637451,1117,0.7151314616203308,-6.633584976196289,,
5.58,11,-5.14740549,220,1237,111,0.0003,-15.914024353027344,3.877246856689453,1136,0.7110824584960938,-6.703211784362793,,
5.63,11,-5.129978699999999,224,1263,110,0.0003,-15.795326232910156,4.0206708908081055,1162,0.7055888772010803,-6.881784915924072,,
5.59,11,-5.065166710000001,228,1287,110,0.0003,-16.284465789794922,4.331920623779297,1186,0.7005518078804016,-7.029386043548584,,
5.62,11,-5.09124083,232,1308,110,0.0003,-15.64104175567627,4.806740760803223,1207,0.6961759328842163,-7.132488250732422,,
5.55,12,-5.04279798,236,1326,110,0.0003,-16.075180053710938,5.596035003662109,1225,0.6924460530281067,-7.222299575805664,,
5.59,12,-5.05762627,240,1348,110,0.0003,-14.514208793640137,6.060006141662598,1247,0.6879254579544067,-7.3659515380859375,,
5.58,12,-4.94615911,244,1370,110,0.0003,-15.443269729614258,5.035235404968262,1269,0.6834442019462585,-7.481656074523926,,
5.57,12,-4.900501729999999,248,1391,109,0.0003,-15.172342300415039,4.858345985412598,1290,0.6791978478431702,-7.576681613922119,,
5.67,12,-4.91148126,252,1418,109,0.0003,-13.587614059448242,3.418865203857422,1317,0.6737772822380066,-7.70524263381958,,
