time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/std,train/clip_range,train/approx_kl,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
,75000,,,,,0.9476428627967834,0.2,0.018906645,0.198046875,360,-0.06757778030587361,665654.6875,0.0003,8.696317672729492e-05,1378400.39296875,-23.216858559846877,1000.0,56379.4080745697
37,75776,964,1000.0,52229.13245548001,78,,,,,,,,,,,,,
38,77824,971,1000.0,52591.262107636365,80,0.947498083114624,0.2,0.021416346,0.206396484375,370,-0.06522313547320664,475967.0,0.0003,0.00012874603271484375,939656.18046875,-23.2040984749794,,
39,79872,978,1000.0,53252.25472650633,81,0.9465655088424683,0.2,0.022379335,0.21826171875,380,-0.07264641625515651,561873.375,0.0003,-0.00010418891906738281,1278462.4759765626,-23.186914497613905,,
,80000,,,,,0.9445854425430298,0.2,0.020413227,0.19970703125,390,-0.067259782194742,931395.25,0.0003,2.2172927856445312e-05,1751973.673828125,-23.157724916934967,1000.0,55849.27955150604
40,81920,1030,1000.0,53623.123704098776,79,,,,,,,,,,,,,
41,83968,1036,1000.0,53803.00925336145,80,0.9431505799293518,0.2,0.02224074,0.20791015625,400,-0.06879396415315568,578745.6875,0.0003,6.902217864990234e-05,1121779.8466796875,-23.129088455438612,,
,85000,,,,,0.9425394535064697,0.2,0.021209186,0.2208984375,410,-0.07232303928467446,730233.5625,0.0003,8.344650268554688e-07,1335260.494140625,-23.110844564437866,1000.0,56712.49181442261
42,86016,1089,1000.0,54612.661619674414,78,,,,,,,,,,,,,
43,88064,1095,1000.0,55125.95456725,80,0.9389970302581787,0.2,0.021508498,0.213037109375,420,-0.07402754909708165,829694.25,0.0003,0.0003337264060974121,1642953.984375,-23.07199496626854,,
,90000,,,,,0.9378460049629211,0.2,0.021295864,0.20732421875,430,-0.06931801845203153,797042.9375,0.0003,0.0005447268486022949,1697349.784765625,-23.028640884160996,1000.0,56353.4143125534
44,90112,1153,1000.0,55358.68816802222,78,,,,,,,,,,,,,
45,92160,1160,1000.0,55750.67977526086,79,0.9369391798973083,0.2,0.023728512,0.24169921875,440,-0.07282550516538322,553483.75,0.0003,3.5762786865234375e-07,1185599.5126953125,-23.00838119983673,,
46,94208,1167,1000.0,55966.726155968085,80,0.9352626204490662,0.2,0.018787209,0.18720703125,450,-0.06096733107988257,788504.9375,0.0003,-4.506111145019531e-05,1510493.58671875,-22.98487818837166,,
,95000,,,,,0.9334712624549866,0.2,0.02572243,0.2578125,460,-0.07730054398998618,565596.125,0.0003,0.00011169910430908203,1195911.944921875,-22.952983045578,1000.0,56718.89849224091
47,96256,1221,1000.0,56278.28727847916,78,,,,,,,,,,,,,
48,98304,1228,1000.0,56553.6733515102,80,0.9344382286071777,0.2,0.0214472,0.2216796875,470,-0.06817425866029225,703056.8125,0.0003,-4.291534423828125e-06,1300797.773046875,-22.948530983924865,,
,100000,,,,,0.9326408505439758,0.2,0.025526315,0.235302734375,480,-0.07493720873026177,792508.75,0.0003,-8.165836334228516e-05,1642423.695703125,-22.938732039928436,1000.0,57554.15955352783
49,100352,1286,1000.0,57079.086968569994,77,,,,,,,,,,,,,
50,102400,1293,1000.0,57855.92428417,79,0.9317328333854675,0.2,0.023868766,0.231396484375,490,-0.07291233518335502,799697.375,0.0003,0.00013196468353271484,1673233.562890625,-22.91712502837181,,
51,104448,1301,1000.0,58696.957187010004,80,0.9308604598045349,0.2,0.02140878,0.200927734375,500,-0.05986956395208835,710860.3125,0.0003,-2.384185791015625e-07,1386148.15625,-22.89683371782303,,
,105000,,,,,0.9296669960021973,0.2,0.023078958,0.227978515625,510,-0.07295547085232101,877553.375,0.0003,6.556510925292969e-06,1737487.564453125,-22.878876435756684,1000.0,60219.03778972626
52,106496,1351,1000.0,59415.43834364999,78,,,,,,,,,,,,,
53,108544,1357,1000.0,60073.4022848,79,0.9278451800346375,0.2,0.022395747,0.221435546875,520,-0.06431346879398916,765156.75,0.0003,-5.7220458984375e-06,1544422.924609375,-22.84711358547211,,
,110000,,,,,0.9262952208518982,0.2,0.023961127,0.242578125,530,-0.0681734555575531,634063.875,0.0003,0.0,1346786.8390625,-22.816725140810014,1000.0,64011.754429245
54,110592,1414,1000.0,60698.05971124999,78,,,,,,,,,,,,,
55,112640,1420,1000.0,61348.77570547,79,0.9262538552284241,0.2,0.026626885,0.2435546875,540,-0.07183035983180161,621739.25,0.0003,0.00013643503189086914,1152499.461328125,-22.804968363046648,,
56,114688,1427,1000.0,62118.34001897,80,0.9234837293624878,0.2,0.02368464,0.221923828125,550,-0.06897183294931893,876098.75,0.0003,0.0002549886703491211,1588824.51640625,-22.77035546898842,,
,115000,,,,,0.9213332533836365,0.2,0.02655183,0.245654296875,560,-0.0764066585485125,746684.0625,0.0003,4.291534423828125e-06,1549589.61484375,-22.732837879657744,1000.0,67325.25589466095
57,116736,1481,1000.0,62652.986434230006,78,,,,,,,,,,,,,
58,118784,1488,1000.0,63398.594308080006,79,0.9213501214981079,0.2,0.029409923,0.27353515625,570,-0.07529519842646551,449350.46875,0.0003,7.712841033935547e-05,1047047.691015625,-22.714337122440337,,
,120000,,,,,0.9196813702583313,0.2,0.026772322,0.235888671875,580,-0.07150116401608102,918843.75,0.0003,1.1444091796875e-05,2000373.59375,-22.697243529558182,1000.0,64855.361817359924
59,120832,1547,1000.0,64158.186202139994,78,,,,,,,,,,,,,
60,122880,1554,1000.0,64711.68353074999,79,0.9174137711524963,0.2,0.026392102,0.230224609375,590,-0.06836522494268138,735055.625,0.0003,-2.562999725341797e-05,1692928.2953125,-22.65790337920189,,
61,124928,1560,1000.0,65288.89927188001,80,0.9165963530540466,0.2,0.024005083,0.22578125,600,-0.07156695458688773,702666.6875,0.0003,-5.424022674560547e-05,1426404.992578125,-22.63012624382973,,
,125000,,,,,0.9160719513893127,0.2,0.023958601,0.2240234375,610,-0.06679690444434527,787890.3125,0.0003,-4.172325134277344e-06,1665101.2859375,-22.62211506962776,1000.0,70234.88969039917
62,126976,1618,1000.0,65883.88563868,78,,,,,,,,,,,,,
63,129024,1625,1000.0,66954.31693121,79,0.915391743183136,0.2,0.02863117,0.27197265625,620,-0.07758202847326175,707472.75,0.0003,0.00011217594146728516,1281293.6447265625,-22.605453288555147,,
,130000,,,,,0.9153217077255249,0.2,0.027470667,0.264208984375,630,-0.07967179348925128,885641.0625,0.0003,2.0265579223632812e-06,2031149.296875,-22.60273880958557,1000.0,77565.9505952835
64,131072,1684,1000.0,67587.51073113,77,,,,,,,,,,,,,
65,133120,1691,1000.0,67898.8664584,78,0.9149988293647766,0.2,0.02593439,0.224658203125,640,-0.06185519566060975,743360.0625,0.0003,2.8014183044433594e-06,1496252.416015625,-22.595490461587907,,
,135000,,,,,0.9154965877532959,0.2,0.03061419,0.280859375,650,-0.0765884445485426,803456.625,0.0003,4.947185516357422e-06,1241389.2337890626,-22.60061714053154,1000.0,68273.6441921234
66,135168,1741,1000.0,68436.52973226999,77,,,,,,,,,,,,,
67,137216,1748,1000.0,68804.71246777,78,0.9152898192405701,0.2,0.028163575,0.25859375,660,-0.07070909999019932,675059.625,0.0003,1.6093254089355469e-06,1389984.069140625,-22.604832273721694,,
68,139264,1755,1000.0,68847.34235173001,79,0.9138453602790833,0.2,0.03304605,0.299658203125,670,-0.077647680247901,490023.9375,0.0003,6.222724914550781e-05,1082946.8791015625,-22.58019028902054,,
,140000,,,,,0.9141875505447388,0.2,0.032754354,0.307080078125,680,-0.08673055279650725,569072.9375,0.0003,0.000245511531829834,1064944.7267578125,-22.580853193998337,1000.0,67116.44387664794
69,141312,1802,1000.0,69106.00076512,78,,,,,,,,,,,,,
70,143360,1808,1000.0,69305.48473026,79,0.9141996502876282,0.2,0.029885594,0.260400390625,690,-0.06694064206094481,607706.4375,0.0003,-1.895427703857422e-05,1189576.671875,-22.5771134018898,,
,145000,,,,,0.9122605919837952,0.2,0.02708996,0.24951171875,700,-0.06514620234665927,691266.5625,0.0003,-1.0728836059570312e-06,1346521.566015625,-22.555388462543487,1000.0,72076.5122756958
71,145408,1865,1000.0,70035.19627417,77,,,,,,,,,,,,,
72,147456,1873,1000.0,70540.95941842001,78,0.9112792611122131,0.2,0.029200302,0.25654296875,710,-0.07238903005491011,1022177.9375,0.0003,3.5762786865234375e-07,1880498.35859375,-22.531883323192595,,
73,149504,1881,1000.0,70702.11535564,79,0.9102567434310913,0.2,0.027422208,0.252197265625,720,-0.06644290975527838,558442.4375,0.0003,-0.00023221969604492188,1417427.731640625,-22.509968876838684,,
,150000,,,,,0.9106684327125549,0.2,0.033112608,0.299462890625,730,-0.07743756955605932,534627.0625,0.0003,1.6510486602783203e-05,1134573.84140625,-22.5073550760746,1000.0,72462.19014682769
74,151552,1940,1000.0,71189.11453484,78,,,,,,,,,,,,,
75,153600,1948,1000.0,71424.39808076998,78,0.910437285900116,0.2,0.02884799,0.266943359375,740,-0.07848387464182452,924768.5625,0.0003,-2.384185791015625e-07,1799884.2078125,-22.509038001298904,,
,155000,,,,,0.9102718234062195,0.2,0.028497417,0.278125,750,-0.07506194374000189,661388.5,0.0003,5.97834587097168e-05,1158095.4765625,-22.501584708690643,1000.0,73947.53336315155
76,155648,2002,1000.0,71776.72020925001,77,,,,,,,,,,,,,
77,157696,2010,1000.0,72043.47831399,78,0.9083454608917236,0.2,0.032158084,0.289501953125,760,-0.07369126569537912,663101.6875,0.0003,7.867813110351562e-06,1297755.111328125,-22.48171920180321,,
78,159744,2017,1000.0,72231.67403180001,79,0.9072367548942566,0.2,0.02970628,0.26171875,770,-0.06944222530437401,694049.5,0.0003,-4.649162292480469e-06,1449158.143359375,-22.454446184635163,,
,160000,,,,,0.90546715259552,0.2,0.039258577,0.32939453125,780,-0.08199988954002038,485876.71875,0.0003,-0.0015038251876831055,918596.9765625,-22.422420233488083,1000.0,86036.80244083404
79,161792,2075,1000.0,72062.66429985,77,,,,,,,,,,,,,
80,163840,2082,1000.0,72260.22007607999,78,0.9042762517929077,0.2,0.03764339,0.32001953125,790,-0.07956334559130482,520329.875,0.0003,-0.00018727779388427734,1114529.9666015625,-22.395747834444045,,
,165000,,,,,0.9025430083274841,0.2,0.029114038,0.261279296875,800,-0.07041563593083992,646146.0625,0.0003,0.0017354488372802734,1436996.733203125,-22.371003675460816,1000.0,88934.14012756347
81,165888,2133,1000.0,72386.33575348,77,,,,,,,,,,,,,
82,167936,2140,1000.0,72362.37536923,78,0.9007481336593628,0.2,0.031218713,0.28349609375,810,-0.07785018427239265,785395.875,0.0003,3.24249267578125e-05,1589716.0109375,-22.336965626478197,,
83,169984,2146,1000.0,72377.68222590002,79,0.8994976282119751,0.2,0.034536056,0.296630859375,820,-0.07890649429173209,735500.75,0.0003,5.02467155456543e-05,1565455.878125,-22.310233491659165,,
,170000,,,,,0.8989653587341309,0.2,0.03590002,0.308984375,830,-0.07477264979097527,638484.4375,0.0003,-2.384185791015625e-06,1125445.1634765626,-22.292009282112122,1000.0,85168.73541069031
84,172032,2197,1000.0,72505.99472774,78,,,,,,,,,,,,,
85,174080,2204,1000.0,72607.83444582002,78,0.8978554010391235,0.2,0.038162977,0.322509765625,840,-0.07724366403999738,634701.5625,0.0003,3.516674041748047e-06,1192254.9376953125,-22.27765860557556,,
,175000,,,,,0.8975967168807983,0.2,0.03267278,0.29130859375,850,-0.07249372220248915,666108.9375,0.0003,8.940696716308594e-07,1288214.741796875,-22.264381462335585,1000.0,84186.63454303742
86,176128,2246,1000.0,72977.94139904,78,,,,,,,,,,,,,
87,178176,2252,1000.0,72922.4811248,79,0.896486759185791,0.2,0.034161426,0.29091796875,860,-0.07754640635685064,907484.3125,0.0003,3.5762786865234375e-06,1604223.3671875,-22.247450095415115,,
,180000,,,,,0.8939126133918762,0.2,0.03667774,0.3142578125,870,-0.08057324154942762,676916.8125,0.0003,-5.7220458984375e-06,1215235.1591796875,-22.211627596616744,1000.0,83249.1659620285
88,180224,5222,1000.0,72850.82006391,34,,,,,,,,,,,,,
89,182272,5227,1000.0,73128.46825999,34,0.8915887475013733,0.2,0.03339225,0.2880859375,880,-0.07297061771096196,579188.8125,0.0003,3.5762786865234375e-07,1436758.094921875,-22.165057730674743,,
90,184320,5231,1000.0,73357.19996489999,35,0.8911451697349548,0.2,0.035372928,0.297265625,890,-0.07138986861682498,688089.625,0.0003,4.410743713378906e-06,1374834.63828125,-22.13940986394882,,
,185000,,,,,0.8892543315887451,0.2,0.03471117,0.295458984375,900,-0.07930558323278092,942281.5625,0.0003,1.329183578491211e-05,1647923.3078125,-22.116599529981613,1000.0,82557.49424476623
91,186368,5269,1000.0,73397.77213124999,35,,,,,,,,,,,,,
92,188416,5274,1000.0,73344.90414221,35,0.8885883688926697,0.2,0.030558798,0.27607421875,910,-0.06479840195388534,617344.5,0.0003,-1.1920928955078125e-07,1346243.316796875,-22.094466698169708,,
,190000,,,,,0.8868318796157837,0.2,0.033835948,0.25966796875,920,-0.062483539509412364,762211.875,0.0003,0.0,1370544.456640625,-22.067862612009048,1000.0,84496.19275074005
93,190464,5314,1000.0,73515.96451695,35,,,,,,,,,,,,,
94,192512,5319,1000.0,73792.13268113001,36,0.8846582174301147,0.2,0.03578475,0.29248046875,930,-0.07475804595742375,758903.625,0.0003,3.933906555175781e-06,1513626.2171875,-22.029991471767424,,
95,194560,5323,1000.0,73773.64856662,36,0.8834782838821411,0.2,0.037563324,0.312353515625,940,-0.08167523582815192,770923.25,0.0003,-3.5762786865234375e-07,1737353.50390625,-21.99892700910568,,
,195000,,,,,0.8832915425300598,0.2,0.04268261,0.348876953125,950,-0.08169990327151026,534957.125,0.0003,-3.6716461181640625e-05,1012340.4650390625,-21.986477315425873,1000.0,78074.48883047103
96,196608,5361,1000.0,73779.81228201,36,,,,,,,,,,,,,
97,198656,5366,1000.0,73857.56438195001,37,0.8816303610801697,0.2,0.045925412,0.3494140625,960,-0.08614860290254,584984.1875,0.0003,9.5367431640625e-07,1338991.18984375,-21.970364063978195,,
,200000,,,,,0.881242036819458,0.2,0.033791617,0.28505859375,970,-0.0699651431204984,761565.8125,0.0003,0.0,1433612.59921875,-21.948620569705962,1000.0,77866.19775180817
98,200704,5404,1000.0,73872.99187264999,37,,,,,,,,,,,,,
99,202752,5409,1000.0,73724.02267813,37,0.8791533708572388,0.2,0.040533032,0.32490234375,980,-0.08397179757012055,786704.6875,0.0003,-4.172325134277344e-06,1635569.4328125,-21.924956315755843,,
100,204800,5414,1000.0,73736.94174209,37,0.8784862160682678,0.2,0.03600423,0.31142578125,990,-0.07769071581133176,672966.6875,0.0003,0.0,1344850.810546875,-21.896772426366805,,
,205000,,,,,0.8781261444091797,0.2,0.029885676,0.266162109375,1000,-0.06232990787830204,784971.0,0.0003,2.980232238769531e-07,1438433.62109375,-21.891008579730986,1000.0,74692.92455596924
101,206848,5449,1000.0,73747.13049001,37,,,,,,,,,,,,,
102,208896,5454,1000.0,73945.53472235001,38,0.8762328028678894,0.2,0.034980044,0.285400390625,1010,-0.06993461760866922,786038.375,0.0003,-4.410743713378906e-06,1590626.940625,-21.86829581260681,,
,210000,,,,,0.8747273087501526,0.2,0.03601355,0.3095703125,1020,-0.07129671637667342,796377.1875,0.0003,0.0,1339933.0078125,-21.835378444194795,1000.0,75606.29852256775
103,210944,5491,1000.0,73958.52669289999,38,,,,,,,,,,,,,
104,212992,5496,1000.0,74062.24418295,38,0.8734279870986938,0.2,0.04162845,0.338232421875,1030,-0.07924751500540879,610777.0,0.0003,4.190206527709961e-05,1290471.4142578125,-21.79850987792015,,
,215000,,,,,0.8725714087486267,0.2,0.042768426,0.32802734375,1040,-0.07458116840571165,763179.1875,0.0003,8.249282836914062e-05,1402320.9078125,-21.778704261779787,1000.0,79812.70906715393
105,215040,5535,1000.0,73951.39230666001,38,,,,,,,,,,,,,
106,217088,5540,1000.0,74068.63709974999,39,0.8711203336715698,0.2,0.045311105,0.341015625,1050,-0.08020137454150245,646598.625,0.0003,6.973743438720703e-06,1223710.4154296876,-21.758212131261825,,
107,219136,5545,1000.0,73799.90620756999,39,0.8698887825012207,0.2,0.04868747,0.36064453125,1060,-0.08585166348202619,481453.0,0.0003,1.1920928955078125e-07,1141631.607421875,-21.734114480018615,,
,220000,,,,,0.8694142699241638,0.2,0.030731855,0.272900390625,1070,-0.05547274618875235,642585.4375,0.0003,-1.1920928955078125e-07,1309371.984375,-21.71699789762497,1000.0,72809.99316654206
108,221184,5580,1000.0,73798.25939105,39,,,,,,,,,,,,,
109,223232,5585,1000.0,73761.61171641998,39,0.8693576455116272,0.2,0.039277714,0.30224609375,1080,-0.07031834339722991,738479.0625,0.0003,1.1920928955078125e-07,1383494.6875,-21.71458335518837,,
,225000,,,,,0.8678607940673828,0.2,0.04046648,0.347314453125,1090,-0.08379769039456733,605313.9375,0.0003,-1.1920928955078125e-07,1259526.86875,-21.697316241264343,1000.0,68068.43544340134
110,225280,5621,1000.0,73666.54728369998,40,,,,,,,,,,,,,
111,227328,5625,1000.0,73833.24560652,40,0.8668272495269775,0.2,0.038739797,0.32080078125,1100,-0.07722687244531698,952393.75,0.0003,0.0,1533252.592578125,-21.667795199155808,,
112,229376,5630,1000.0,73637.81887273,40,0.8652364015579224,0.2,0.04215118,0.331103515625,1110,-0.07592246637505014,659581.375,0.0003,3.933906555175781e-06,1316881.575,-21.644365906715393,,
,230000,,,,,0.8643710017204285,0.2,0.040901877,0.318310546875,1120,-0.06854447291407269,656720.75,0.0003,0.00012886524200439453,1233409.806640625,-21.616710567474364,1000.0,66972.49968376159
113,231424,5665,1000.0,73659.21785369,40,,,,,,,,,,,,,
114,233472,5670,1000.0,73714.20304344001,41,0.8634514212608337,0.2,0.048216127,0.3443359375,1130,-0.07853190444293431,860440.625,0.0003,6.198883056640625e-06,1448141.377734375,-21.597496610879897,,
,235000,,,,,0.8633900880813599,0.2,0.04759025,0.334326171875,1140,-0.0736073556530755,504492.84375,0.0003,-0.002023935317993164,1083633.7759765624,-21.589034223556517,1000.0,75514.1824169159
115,235520,5706,1000.0,73790.86665663999,41,,,,,,,,,,,,,
116,237568,5711,1000.0,74092.74922366,41,0.8618858456611633,0.2,0.047189604,0.337353515625,1150,-0.07757389701146167,835056.125,0.0003,2.1457672119140625e-06,1577778.702734375,-21.57255638241768,,
117,239616,5716,1000.0,74301.90642659,41,0.8609264492988586,0.2,0.037368897,0.312548828125,1160,-0.06818316037533804,601302.1875,0.0003,2.5033950805664062e-06,1311718.33515625,-21.548588716983794,,
,240000,,,,,0.8595879673957825,0.2,0.043413818,0.328173828125,1170,-0.07127077493059915,655581.75,0.0003,-1.1920928955078125e-07,1326972.80234375,-21.524994373321533,1000.0,75159.13584966659
118,241664,5751,1000.0,74375.15461812001,42,,,,,,,,,,,,,
119,243712,5756,1000.0,74354.29740442999,42,0.8605762124061584,0.2,0.049003854,0.357421875,1180,-0.07565273006912321,661514.5,0.0003,7.927417755126953e-06,1291051.7462890625,-21.527343595027922,,
,245000,,,,,0.8598976135253906,0.2,0.04305273,0.33515625,1190,-0.07307372093200684,598106.125,0.0003,-1.1920928955078125e-07,1227116.9064453125,-21.52478196620941,1000.0,74064.48021659852
120,245760,5792,1000.0,74167.43462961,42,,,,,,,,,,,,,
121,247808,5797,1000.0,73935.14357002,42,0.8587756752967834,0.2,0.037482485,0.323583984375,1200,-0.07104876853409223,607163.5,0.0003,2.4437904357910156e-06,1238277.25078125,-21.50979705452919,,
