time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
2048,1,3,-380.03827500000006,578,363.3333333333333,,,,,,,,,,,,,
4096,2,8,-163.75312288461538,511,156.6153846153846,10,-0.08248651027679443,0.129931640625,-0.028725284987012857,0.2,203.6480064868927,-11.242529308795929,0.0003,0.013367916,0.9783955812454224,32.29177474975586,,
5000,,,,,,20,-0.03569662570953369,0.10498046875,-0.02468469417653978,0.2,83.95778179168701,-11.157963886857033,0.0003,0.012843826,0.9724217653274536,16.256174087524414,1000.0,982.074199783802
6144,3,24,-104.83259269090911,253,100.32727272727273,,,,,,,,,,,,,
8192,4,28,-129.909690421875,282,125.21875,30,0.007415056228637695,0.1189453125,-0.03013597768731415,0.2,98.80435683727265,-11.070434412360191,0.0003,0.013354061,0.958206295967102,35.60807418823242,,
10000,,,,,,40,0.017216026782989502,0.06982421875,-0.022674690533312968,0.2,85.32903338670731,-10.97706871330738,0.0003,0.009993626,0.9485753178596497,29.42766761779785,1000.0,962.2824337005616
10240,5,45,-116.90431274444444,225,113.58888888888889,,,,,,,,,,,,,
12288,6,49,-91.43307180000002,246,89.92,50,0.04889625310897827,0.140380859375,-0.03670184827205958,0.2,115.54486830234528,-10.902316850423812,0.0003,0.011624219,0.9419313073158264,65.1177749633789,,
14336,7,54,-91.68868879,260,91.45,60,0.13793963193893433,0.11494140625,-0.030245242931414396,0.2,108.39902763366699,-10.853022798895836,0.0003,0.010759911,0.9370023012161255,32.21681594848633,,
15000,,,,,,70,0.08764290809631348,0.109423828125,-0.03014066072064452,0.2,161.83018584251403,-10.809204116463661,0.0003,0.010310359,0.9314477443695068,88.009765625,1000.0,936.8128043949604
16384,8,69,-96.40508695,234,97.17,,,,,,,,,,,,,
18432,9,74,-81.71792664,247,83.55,80,0.18398886919021606,0.131005859375,-0.03301894401374739,0.2,95.51837610006332,-10.756808087229729,0.0003,0.01171121,0.9240905046463013,48.935054779052734,,
20000,,,,,,90,0.18841493129730225,0.105517578125,-0.030982633589883336,0.2,144.4734988808632,-10.691125556826591,0.0003,0.010296457,0.9173442125320435,79.6399917602539,1000.0,944.0734657824039
20480,10,90,-71.98725064,225,74.59,,,,,,,,,,,,,
22528,11,95,-69.38641377,236,72.57,100,0.10194271802902222,0.107275390625,-0.031664923572679984,0.2,179.98216853141784,-10.658903309702874,0.0003,0.011224257,0.9167805314064026,91.68775177001953,,
24576,12,99,-73.44597954,247,77.86,110,0.19672918319702148,0.128369140625,-0.03646277852240019,0.2,111.79496973752975,-10.622057047486305,0.0003,0.011133518,0.9091625213623047,60.52703094482422,,
25000,,,,,,120,0.2723052501678467,0.130908203125,-0.0357426366826985,0.2,108.81257736682892,-10.556171560287476,0.0003,0.012105097,0.9020254611968994,40.467926025390625,926.8,833.9715760469437
26624,13,116,-77.92047543000001,229,82.58,,,,,,,,,,,,,
28672,14,120,-87.10136327999999,237,93.19,130,0.29234832525253296,0.14609375,-0.0379866677307291,0.2,96.65503439903259,-10.476661205291748,0.0003,0.012381459,0.8922927379608154,24.404401779174805,,
30000,,,,,,140,0.3209255337715149,0.142041015625,-0.03577860954683274,0.2,97.76001541614532,-10.380738195776939,0.0003,0.01292409,0.880969226360321,48.6021842956543,865.9,756.8261907547712
30720,15,133,-103.41762380999998,230,111.57,,,,,,,,,,,,,
32768,16,137,-118.94258773999998,237,130.04,150,0.39461660385131836,0.19873046875,-0.03792071267962456,0.2,47.04070584475994,-10.268420842289924,0.0003,0.016393278,0.8682928085327148,16.569231033325195,,
34816,17,142,-124.51313978000003,244,137.99,160,0.4228305220603943,0.269873046875,-0.031066188553813844,0.2,25.072602978348733,-10.12343763411045,0.0003,0.037665,0.8469036817550659,5.40537691116333,,
35000,,,,,,170,0.41940993070602417,0.060986328125,-0.023169013019651175,0.2,162.11020517349243,-10.004336044192314,0.0003,0.008112944,0.8440349102020264,91.23424530029297,747.5,643.3501971870661
36864,18,157,-120.62561227999998,233,135.45,,,,,,,,,,,,,
38912,19,162,-105.35489684000002,239,121.68,180,0.6519853174686432,0.0908203125,-0.029956674634013324,0.2,64.05924497246743,-9.966615676879883,0.0003,0.0101457415,0.8382983207702637,32.54456329345703,,
40000,,,,,,190,0.6094121634960175,0.07626953125,-0.026859299215720965,0.2,122.51372718811035,-9.913744589686393,0.0003,0.009051644,0.8334503173828125,41.421321868896484,913.3,770.7746995717287
40960,20,177,-97.52507474999999,231,115.66,,,,,,,,,,,,,
43008,21,181,-73.75015628,236,89.37,200,0.6156331896781921,0.081787109375,-0.027628850247128866,0.2,104.79711426496506,-9.862613853812217,0.0003,0.009202989,0.8280138373374939,52.068721771240234,,
45000,,,,,,210,0.7177585363388062,0.102490234375,-0.031608058794518,0.2,84.3449131309986,-9.81634904742241,0.0003,0.011293689,0.8236138820648193,36.74928283691406,875.0,723.0163690447807
45056,22,195,-83.05564774999999,230,101.67,,,,,,,,,,,,,
47104,23,199,-86.25538753000001,235,106.78,220,0.6800699830055237,0.10556640625,-0.03008126501808874,0.2,95.39113116264343,-9.776428735256195,0.0003,0.011397725,0.8194335103034973,37.58536911010742,,
49152,24,203,-92.66473431,240,115.91,230,0.7719969153404236,0.17666015625,-0.039353334231418555,0.2,62.30502384901047,-9.699901640415192,0.0003,0.013974643,0.8090587854385376,19.3972110748291,,
50000,,,,,,240,0.7581610381603241,0.233349609375,-0.04063026837829966,0.2,45.847522684931754,-9.587160465121269,0.0003,0.01963992,0.797352135181427,8.36001205444336,828.7,661.7430456206203
51200,25,218,-91.20537196000001,234,115.89,,,,,,,,,,,,,
53248,26,223,-96.28400621,238,123.61,250,0.7335858941078186,0.1310546875,-0.0379144713137066,0.2,89.84604376554489,-9.520870912075043,0.0003,0.012696588,0.7941714525222778,32.75966262817383,,
55000,,,,,,260,0.7834955900907516,0.159375,-0.038068181773996915,0.2,49.478486475348475,-9.47993212044239,0.0003,0.0144455405,0.7882885932922363,36.387107849121094,590.8,462.67406674698
