train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
16800,,22.335513954162597,,,,17000,0.001,0.051448444481939075,,-46.59756455,100.0
17000,100.0,22.537096633911133,184,172,93,17200,0.001,0.04789497124031186,-49.652719319999996,,
17300,,22.779802436828614,,,,17500,0.001,0.061128391046077014,,-52.03492379999999,100.0
17400,100.0,22.90390522003174,188,176,93,17600,0.001,0.05144516829401255,-49.59993793,,
17800,,23.26135688781738,,,,18000,0.001,0.0532321098446846,,-47.11079994999999,100.0
,100.0,,193,180,92,18000,,,-49.16284718,,
18200,100.0,23.636938667297365,196,184,93,18400,0.001,0.05599862806499004,-49.14584204999999,,
18300,,23.743571548461915,,,,18500,0.001,0.059662211649119855,,-51.85917585,100.0
18600,100.0,24.009299201965334,201,188,93,18800,0.001,0.06071999542415142,-48.53355597999999,,
18800,,24.18875518798828,,,,19000,0.001,0.06211056873202324,,-54.888929299999994,100.0
19000,100.0,24.37731761932373,206,192,93,19200,0.001,0.06425288621336221,-48.608001810000005,,
19300,,24.655971221923828,,,,19500,0.001,0.06864177957177162,,-47.21999615,100.0
19400,100.0,24.786370849609376,210,196,92,19600,0.001,0.06697504416108131,-48.11714859,,
19800,,25.10287982940674,,,,20000,0.001,0.06422689188271762,,-50.287155199999994,100.0
,100.0,,215,200,92,20000,,,-47.92658665999999,,
20200,100.0,25.50940402984619,218,204,93,20400,0.001,0.06452122408896685,-47.765132279999996,,
20300,,25.64061595916748,,,,20500,0.001,0.07605710823088885,,-48.3075706,100.0
20600,100.0,25.891332321166992,223,208,93,20800,0.001,0.06773277424275875,-47.26143849000001,,
20800,,25.970884170532226,,,,21000,0.001,0.09153192114084958,,-49.2488666,100.0
21000,100.0,26.262596244812013,227,212,93,21200,0.001,0.06877976629883051,-47.02200286,,
21300,,26.48833465576172,,,,21500,0.001,0.0726747738942504,,-48.81115494999999,100.0
21400,100.0,26.616497650146485,232,216,92,21600,0.001,0.0636569931730628,-46.88292971,,
21800,,27.036888236999513,,,,22000,0.001,0.07227420587092638,,-48.254026550000006,100.0
,100.0,,237,220,92,22000,,,-46.39041593999998,,
22200,100.0,27.352731170654298,240,224,93,22400,0.001,0.07481646794825793,-45.80867533,,
22300,,27.43647392272949,,,,22500,0.001,0.07762049619108438,,-49.8025973,100.0
22600,100.0,27.709897537231445,245,228,92,22800,0.001,0.07365193072706461,-45.901380520000004,,
22800,,27.87855541229248,,,,23000,0.001,0.07205302871763707,,-52.601783950000005,100.0
23000,100.0,28.112250785827637,250,232,92,23200,0.001,0.07078002214431763,-46.031812210000005,,
23300,,28.40638660430908,,,,23500,0.001,0.08090789552778005,,-52.54267120000001,100.0
23400,100.0,28.47216339111328,255,236,92,23600,0.001,0.07816926207393408,-45.92658473,,
23800,,28.850078315734862,,,,24000,0.001,0.07709025423973799,,-46.004017450000006,100.0
,100.0,,259,240,92,24000,,,-45.671464459999996,,
24200,100.0,29.139138069152832,262,244,93,24400,0.001,0.07196050520986319,-45.32202983000001,,
24300,,29.260281524658204,,,,24500,0.001,0.07324821967631578,,-47.474610750000004,100.0
24600,100.0,29.540808868408202,266,248,92,24800,0.001,0.081865588799119,-45.263850240000004,,
24800,,29.670587005615236,,,,25000,0.001,0.08158605419099331,,-52.170252600000005,100.0
25000,100.0,29.824079399108886,271,252,92,25200,0.001,0.08392003290355206,-45.31460946,,
25300,,30.05231620788574,,,,25500,0.001,0.07242774534970522,,-46.8555697,100.0
25400,100.0,30.20979015350342,276,256,92,25600,0.001,0.07249404188245535,-45.52845633,,
25800,,30.525376472473145,,,,26000,0.001,0.08156354300677776,,-56.23812744999999,100.0
,100.0,,281,260,92,26000,,,-45.53531140000001,,
26200,100.0,30.85140922546387,284,264,92,26400,0.001,0.07513066079467536,-45.43344534,,
26300,,31.0129931640625,,,,26500,0.001,0.07822401471436023,,-55.36275965,100.0
26600,100.0,31.182966537475586,289,268,92,26800,0.001,0.07538286440074443,-45.61117352,,
26800,,31.309643363952638,,,,27000,0.001,0.07568054359406233,,-52.560370649999996,100.0
27000,100.0,31.564451866149902,293,272,92,27200,0.001,0.07840897306799889,-46.070883699999996,,
27300,,31.80890453338623,,,,27500,0.001,0.08577690184116364,,-53.176094250000006,100.0
27400,100.0,31.86660587310791,298,276,92,27600,0.001,0.11649892669171096,-46.23186409,,
27800,,32.18527549743652,,,,28000,0.001,0.08205395705997943,,-48.78627519999999,100.0
,100.0,,303,280,92,28000,,,-46.435593690000005,,
28200,100.0,32.46595333099365,306,284,92,28400,0.001,0.06964300557971001,-46.42931655999999,,
28300,,32.58631034851074,,,,28500,0.001,0.07421247724443675,,-48.3788486,100.0
28600,100.0,32.72950065612793,311,288,92,28800,0.001,0.07287615407258272,-46.732722380000006,,
28800,,32.996578750610354,,,,29000,0.001,0.09263796634972095,,-51.25459825,100.0
29000,100.0,33.098321685791014,315,292,92,29200,0.001,0.09916079442948103,-46.378938749999996,,
29300,,33.318499450683596,,,,29500,0.001,0.07590583570301533,,-48.59466805000001,100.0
29400,100.0,33.287196197509765,320,296,92,29600,0.001,0.07510107856243849,-46.535876220000006,,
29800,,33.652235412597655,,,,30000,0.001,0.08177957501262427,,-50.138748250000006,100.0
,100.0,,325,300,92,30000,,,-46.777233419999995,,
30200,100.0,33.81474784851074,328,304,92,30400,0.001,0.08015992488712072,-46.90257582999999,,
30300,,33.92369613647461,,,,30500,0.001,0.07471571549773216,,-48.21168995,100.0
30600,100.0,34.10770797729492,333,308,92,30800,0.001,0.07346184138208628,-47.13998038,,
30800,,34.24907081604004,,,,31000,0.001,0.08634553540498019,,-51.19602335,100.0
31000,100.0,34.3676668548584,338,312,92,31200,0.001,0.06621770899742842,-47.151230639999994,,
31300,,34.59982368469238,,,,31500,0.001,0.07577353052794933,,-47.4678938,100.0
31400,100.0,34.680125579833984,343,316,92,31600,0.001,0.07951801612973214,-47.331277830000005,,
31800,,34.93996337890625,,,,32000,0.001,0.0761989826709032,,-49.665693899999994,100.0
,100.0,,348,320,91,32000,,,-47.33468287999999,,
32200,100.0,35.21610534667969,350,324,92,32400,0.001,0.07223723702132702,-47.37755246999999,,
32300,,35.25868049621582,,,,32500,0.001,0.0880992639809847,,-46.985308249999996,100.0
32600,100.0,35.47244598388672,355,328,92,32800,0.001,0.07199804689735174,-47.38219747999999,,
32800,,35.58495544433594,,,,33000,0.001,0.08893897075206042,,-47.00319715,100.0
33000,100.0,35.71677215576172,360,332,92,33200,0.001,0.09597780216485262,-46.99990399,,
33300,,35.945064010620115,,,,33500,0.001,0.09659788638353348,,-50.5361952,100.0
33400,100.0,35.99935607910156,365,336,92,33600,0.001,0.09014146015048027,-46.88398743,,
33800,,36.312243881225584,,,,34000,0.001,0.10112674564123153,,-47.665958700000004,100.0
,100.0,,369,340,91,34000,,,-46.82996182000001,,
34200,100.0,36.530919570922855,372,344,92,34400,0.001,0.08933585252612829,-46.99385242999999,,
34300,,36.65244926452637,,,,34500,0.001,0.09159196451306344,,-47.96560504999999,100.0
34600,100.0,36.75315948486328,376,348,92,34800,0.001,0.10252315703779459,-46.944373850000005,,
34800,,36.92868293762207,,,,35000,0.001,0.09194167099893093,,-50.5613527,100.0
35000,100.0,37.06193840026855,381,352,92,35200,0.001,0.0908166130259633,-46.835927870000006,,
35300,,37.23049934387207,,,,35500,0.001,0.09873295202851295,,-48.23781075000001,100.0
35400,100.0,37.313500518798826,386,356,92,35600,0.001,0.08345618605613708,-46.463066829999995,,
35800,,37.49999771118164,,,,36000,0.001,0.09294110029935837,,-46.731278249999995,100.0
,100.0,,391,360,92,36000,,,-46.24979966000001,,
36200,100.0,37.74994705200195,393,364,92,36400,0.001,0.09113459039479493,-46.218909860000004,,
36300,,37.847521743774415,,,,36500,0.001,0.09200218942016364,,-46.7456409,100.0
36600,100.0,38.06495277404785,398,368,92,36800,0.001,0.08856471288949251,-46.01137606999999,,
36800,,38.18575378417969,,,,37000,0.001,0.10453513968735934,,-49.46517380000001,100.0
37000,100.0,38.34496353149414,403,372,92,37200,0.001,0.1023227385804057,-45.671343040000004,,
37300,,38.588291244506834,,,,37500,0.001,0.09403001137077809,,-47.0793393,100.0
37400,100.0,38.487408294677735,408,376,92,37600,0.001,0.08548670392483473,-45.29781677000001,,
37800,,38.77297348022461,,,,38000,0.001,0.08163347195833921,,-46.936988199999995,100.0
,100.0,,413,380,91,38000,,,-45.30376467999999,,
38200,100.0,39.12790298461914,415,384,92,38400,0.001,0.07945996083319187,-45.25309646000001,,
38300,,39.08759124755859,,,,38500,0.001,0.08285847593098879,,-45.130615250000005,100.0
38600,100.0,39.31919975280762,420,388,92,38800,0.001,0.08269808128476143,-45.03036930000001,,
38800,,39.41833854675293,,,,39000,0.001,0.08309331651777029,,-51.048384250000005,100.0
39000,100.0,39.561322708129886,425,392,92,39200,0.001,0.0838616719469428,-45.20083944,,
39300,,39.77749145507813,,,,39500,0.001,0.08364975001662969,,-48.00979389999999,100.0
39400,100.0,39.76642761230469,430,396,92,39600,0.001,0.09992953173816205,-45.33822774,,
39800,,40.07765022277832,,,,40000,0.001,0.08778727732598782,,-50.60428575,100.0
,100.0,,435,400,91,40000,,,-45.32588691,,
40200,100.0,40.24401786804199,438,404,92,40400,0.001,0.08205578368157149,-45.282511219999996,,
40300,,40.42765754699707,,,,40500,0.001,0.08263533409684896,,-49.572002000000005,100.0
40600,100.0,40.55827522277832,443,408,92,40800,0.001,0.09045193679630756,-45.47462139,,
40800,,40.64863243103027,,,,41000,0.001,0.0814941705018282,,-46.697009550000004,100.0
41000,100.0,40.725833129882815,448,412,91,41200,0.001,0.08639770437031985,-45.42802587999999,,
41300,,40.887240142822264,,,,41500,0.001,0.08928528480231762,,-45.44626974999999,100.0
41400,100.0,40.90114768981934,453,416,91,41600,0.001,0.08160191774368286,-45.380208700000004,,
41800,,41.17661697387695,,,,42000,0.001,0.08243895914405584,,-46.08055265,100.0
,100.0,,458,420,91,42000,,,-45.54938143999999,,
42200,100.0,41.344799270629885,461,424,91,42400,0.001,0.08411439329385757,-45.76287449,,
42300,,41.33389953613281,,,,42500,0.001,0.07897852972149849,,-44.99980600000001,100.0
42600,100.0,41.572777862548826,466,428,91,42800,0.001,0.08168739955872298,-45.554325160000005,,
42800,,41.70827011108398,,,,43000,0.001,0.07731023885309696,,-45.60611495000001,100.0
43000,100.0,41.77290344238281,470,432,91,43200,0.001,0.07900921747088432,-45.77613679,,
43300,,41.9643936920166,,,,43500,0.001,0.08993069350719451,,-45.23619145,100.0
43400,100.0,41.93932373046875,475,436,91,43600,0.001,0.09060442231595517,-45.577689070000005,,
43800,,42.09586372375488,,,,44000,0.001,0.10354266349226236,,-45.94831129999999,100.0
,100.0,,480,440,91,44000,,,-45.38315894999999,,
44200,100.0,42.28446449279785,482,444,91,44400,0.001,0.08875575874000788,-45.40978787,,
44300,,42.2852067565918,,,,44500,0.001,0.07938108071684838,,-43.763631999999994,100.0
44600,100.0,42.54009048461914,487,448,91,44800,0.001,0.0836763671040535,-45.232796719999996,,
44800,,42.570865631103516,,,,45000,0.001,0.07538673952221871,,-45.94485315,100.0
45000,100.0,42.627561264038086,491,452,91,45200,0.001,0.08409081358462572,-45.209988759999995,,
45300,,42.84854148864746,,,,45500,0.001,0.08330441284924746,,-44.77856665,100.0
45400,100.0,42.827516403198246,496,456,91,45600,0.001,0.09627906829118729,-45.254690530000005,,
45800,,43.01129356384277,,,,46000,0.001,0.09672575280070304,,-49.5051117,100.0
,100.0,,500,460,91,46000,,,-45.35028391000001,,
46200,100.0,43.15463928222656,503,464,92,46400,0.001,0.07858914233744145,-45.57532506,,
46300,,43.197490234375,,,,46500,0.001,0.07887128870934249,,-49.1743986,100.0
46600,100.0,43.484299926757814,507,468,92,46800,0.001,0.0972348527237773,-45.58960513,,
46800,,43.40685195922852,,,,47000,0.001,0.07676080089062452,,-44.981816849999994,100.0
47000,100.0,43.58159507751465,512,472,92,47200,0.001,0.09957989782094956,-45.572023689999995,,
47300,,43.63337074279785,,,,47500,0.001,0.08300970353186131,,-44.1884073,100.0
47400,100.0,43.73872734069824,517,476,91,47600,0.001,0.08910401437431574,-45.65112285000001,,
47800,,43.807459869384765,,,,48000,0.001,0.0880023393034935,,-44.7255567,100.0
,100.0,,522,480,91,48000,,,-45.45482535000001,,
48200,100.0,43.999015426635744,524,484,92,48400,0.001,0.08902631048113108,-45.26227543,,
48300,,44.051403274536135,,,,48500,0.001,0.07979427445679903,,-44.109674600000005,100.0
48600,100.0,44.11901672363281,529,488,92,48800,0.001,0.08023243848234415,-45.22070124,,
48800,,44.164016036987306,,,,49000,0.001,0.08644644230604172,,-42.26112605,100.0
49000,100.0,44.330714569091796,534,492,92,49200,0.001,0.07571171946823597,-45.22564541,,
49300,,44.320969619750976,,,,49500,0.001,0.07227115619927645,,-43.01199475,100.0
49400,100.0,44.36947402954102,538,496,92,49600,0.001,0.0744228981435299,-45.069510500000014,,
49800,,44.48563896179199,,,,50000,0.001,0.09147814109921455,,-44.123388999999996,100.0
,100.0,,543,500,91,50000,,,-44.85058097000001,,
50200,100.0,44.68189735412598,546,504,92,50400,0.001,0.07663374725729227,-44.71315443,,
50300,,44.70677261352539,,,,50500,0.001,0.07629549257457256,,-43.64387274999999,100.0
50600,100.0,44.690291748046874,551,508,92,50800,0.001,0.07237624261528254,-44.30942308999999,,
50800,,44.6902921295166,,,,51000,0.001,0.0715630355477333,,-43.39445595000001,100.0
51000,100.0,44.86199211120606,555,512,92,51200,0.001,0.07360748067498207,-44.124546929999994,,
51300,,44.959271545410154,,,,51500,0.001,0.06353112660348416,,-47.30360625,100.0
51400,100.0,44.90058219909668,560,516,92,51600,0.001,0.06788306627422572,-44.014245040000006,,
51800,,45.11479316711426,,,,52000,0.001,0.06818983539938926,,-44.4422008,100.0
,100.0,,565,520,91,52000,,,-43.84397386,,
52200,100.0,45.15641784667969,568,524,92,52400,0.001,0.07163875915110111,-43.69706371000001,,
52300,,45.12558624267578,,,,52500,0.001,0.07374931409955025,,-43.92810405,100.0
52600,100.0,45.23797294616699,572,528,92,52800,0.001,0.0752498473227024,-43.57715275,,
52800,,45.39120491027832,,,,53000,0.001,0.08867498092353344,,-43.64432004999999,100.0
53000,100.0,45.31508819580078,577,532,92,53200,0.001,0.07722702220082284,-43.58235447000001,,
53300,,45.43605529785156,,,,53500,0.001,0.08265604812651872,,-44.85342655,100.0
53400,100.0,45.45927436828613,582,536,92,53600,0.001,0.07565712686628104,-43.53406041,,
53800,,45.55061859130859,,,,54000,0.001,0.07910127468407153,,-44.64949944999999,100.0
,100.0,,587,540,91,54000,,,-43.32536965,,
54200,100.0,45.723119277954105,590,544,92,54400,0.001,0.0692001960426569,-43.08509862999999,,
54300,,45.734438781738284,,,,54500,0.001,0.0807826005667448,,-46.42340365,100.0
54600,100.0,45.714588470458985,594,548,92,54800,0.001,0.07795723866671324,-43.11745672,,
54800,,45.84620552062988,,,,55000,0.001,0.07279234398156405,,-42.657166800000006,100.0
55000,100.0,45.84188049316406,599,552,92,55200,0.001,0.07928673200309276,-42.827656749999996,,
55300,,45.89469444274902,,,,55500,0.001,0.0687345764786005,,-44.6255382,100.0
55400,100.0,45.85804008483887,603,556,92,55600,0.001,0.07836482480168343,-42.894908920000006,,
55800,,46.035854721069335,,,,56000,0.001,0.08212100945413113,,-43.382972949999996,100.0
,100.0,,608,560,92,56000,,,-42.688878750000015,,
56200,100.0,46.21022491455078,611,564,92,56400,0.001,0.09254748862236738,-42.28972319,,
56300,,46.21529846191406,,,,56500,0.001,0.09877437476068734,,-40.35738755000001,100.0
56600,100.0,46.15031463623047,615,568,92,56800,0.001,0.11327980168163776,-42.068313069999995,,
56800,,46.323748931884765,,,,57000,0.001,0.08205945536494255,,-42.2872005,100.0
57000,100.0,46.33761627197266,620,572,92,57200,0.001,0.07910126328468323,-42.16863303,,
57300,,46.486268005371095,,,,57500,0.001,0.07629346322268248,,-41.5324944,100.0
57400,100.0,46.44717468261719,625,576,92,57600,0.001,0.08003023624420166,-42.07025465000001,,
57800,,46.62673248291016,,,,58000,0.001,0.08948080379515887,,-44.811743050000004,100.0
,100.0,,629,580,92,58000,,,-42.15211574,,
58200,100.0,46.620177001953124,632,584,92,58400,0.001,0.10016702368855476,-41.90499016,,
58300,,46.63744888305664,,,,58500,0.001,0.07593312051147222,,-43.36952375,100.0
58600,100.0,46.733251037597654,637,588,92,58800,0.001,0.08479039624333382,-41.863242039999996,,
58800,,46.82511489868164,,,,59000,0.001,0.07850677989423276,,-42.84480845,100.0
59000,100.0,46.84643745422363,642,592,92,59200,0.001,0.08283104002475739,-41.74763626,,
59300,,46.8914892578125,,,,59500,0.001,0.10780192002654075,,-43.578387750000005,100.0
59400,100.0,47.02697364807129,647,596,92,59600,0.001,0.10488606378436088,-41.629584079999994,,
59800,,46.98681709289551,,,,60000,0.001,0.090132040604949,,-43.91197175,100.0
,100.0,,651,600,92,60000,,,-41.58282757,,
60200,100.0,47.11566650390625,654,604,92,60400,0.001,0.09116362679749727,-41.393006140000004,,
60300,,47.18229766845703,,,,60500,0.001,0.08943654220551252,,-43.0645502,100.0
60600,100.0,47.284533996582034,659,608,92,60800,0.001,0.09533091735094786,-41.4867982,,
60800,,47.21422821044922,,,,61000,0.001,0.08980223253369331,,-44.7143132,100.0
61000,100.0,47.26424583435059,664,612,92,61200,0.001,0.09434485457837581,-41.66904968000001,,
61300,,47.29110229492188,,,,61500,0.001,0.0894779098033905,,-43.9165758,100.0
61400,100.0,47.37300277709961,668,616,92,61600,0.001,0.0832842642068863,-41.681192929999995,,
61800,,47.52139877319336,,,,62000,0.001,0.09547326028347015,,-44.251967349999994,100.0
,100.0,,673,620,92,62000,,,-41.65197593,,
62200,100.0,47.434094467163085,676,624,92,62400,0.001,0.08241963710635901,-41.90544187,,
62300,,47.61123291015625,,,,62500,0.001,0.10886421091854573,,-44.4054273,100.0
62600,100.0,47.55920333862305,681,628,92,62800,0.001,0.09607636392116546,-41.86386716999999,,
62800,,47.514660873413085,,,,63000,0.001,0.08228519164025784,,-40.95311615000001,100.0
63000,100.0,47.715058212280276,685,632,92,63200,0.001,0.08513077847659588,-41.412934160000006,,
63300,,47.69901138305664,,,,63500,0.001,0.0889713578671217,,-42.8928518,100.0
63400,100.0,47.7420002746582,689,636,92,63600,0.001,0.09677937492728234,-41.405283219999994,,
63800,,47.74118576049805,,,,64000,0.001,0.08880263533443213,,-41.3099921,100.0
,100.0,,694,640,92,64000,,,-41.64518330999999,,
64200,100.0,47.860905685424804,696,644,92,64400,0.001,0.0791056528314948,-41.75190166,,
64300,,47.80957588195801,,,,64500,0.001,0.0895920955389738,,-42.70779765000001,100.0
64600,100.0,47.95601753234863,701,648,92,64800,0.001,0.0852448208257556,-41.6263375,,
64800,,47.90817237854004,,,,65000,0.001,0.07698239162564277,,-43.00166685000001,100.0
65000,100.0,47.87625099182129,705,652,92,65200,0.001,0.07767372980713844,-41.8608265,,
65300,,47.97844802856445,,,,65500,0.001,0.07238952603191137,,-42.35929795,100.0
65400,100.0,47.88246505737305,709,656,92,65600,0.001,0.06989943206310273,-41.8627819,,
65800,,48.03997787475586,,,,66000,0.001,0.06838045258074998,,-42.38566485,100.0
,100.0,,713,660,92,66000,,,-41.83645667,,
66200,100.0,48.1282689666748,716,664,92,66400,0.001,0.08452933311462402,-41.73446731,,
66300,,48.10777061462402,,,,66500,0.001,0.06793545257300139,,-41.323840849999996,100.0
66600,100.0,48.07909652709961,720,668,92,66800,0.001,0.08687288392335177,-41.8034131,,
66800,,48.095541076660155,,,,67000,0.001,0.06528658863157034,,-42.0168613,100.0
67000,100.0,48.19945243835449,724,672,92,67200,0.001,0.06717603072524071,-41.65657956999999,,
67300,,48.166228790283206,,,,67500,0.001,0.08446920569986105,,-41.5705391,100.0
67400,100.0,48.19549331665039,729,676,92,67600,0.001,0.09496370386332273,-41.59253786,,
67800,,48.242695007324215,,,,68000,0.001,0.06269065629690886,,-41.171054600000005,100.0
,100.0,,733,680,92,68000,,,-41.391068270000005,,
68200,100.0,48.20833633422851,736,684,92,68400,0.001,0.06269022777676582,-41.35668426,,
68300,,48.22305908203125,,,,68500,0.001,0.06703747116029263,,-40.1451644,100.0
68600,100.0,48.25760505676269,740,688,92,68800,0.001,0.062092130444943903,-41.2095402,,
68800,,48.25127754211426,,,,69000,0.001,0.07660755358636379,,-41.717795900000006,100.0
69000,100.0,48.298519897460935,745,692,92,69200,0.001,0.07073369663208723,-40.93966703,,
69300,,48.289775161743165,,,,69500,0.001,0.06138804454356432,,-41.04756910000001,100.0
69400,100.0,48.204744491577145,750,696,92,69600,0.001,0.05623993333429098,-41.19076191,,
69800,,48.33638702392578,,,,70000,0.001,0.06470010392367839,,-42.78161190000001,100.0
,100.0,,755,700,92,70000,,,-40.790043569999995,,
70200,100.0,48.25113311767578,757,704,92,70400,0.001,0.07454553209245204,-40.74639813,,
