rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/actor_loss,rollout/ep_len_mean,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,0.47615593671798706,1.4534220695495605,19899,20000,0.015080416575074196,,,-17.40675926208496,,0.0003,728.0891291314226,1000.0
-50.9071066875,51,-0.1666141152381897,1.1775856018066406,20789,20890,0.015724699944257736,405,64,-17.750497817993164,326.40625,0.0003,,
-25.00690392647058,52,1.369995355606079,0.9638503789901733,24522,24623,0.01606869511306286,465,68,-20.520050048828125,362.1029411764706,0.0003,,
,,-0.5574997663497925,1.0408210754394531,24899,25000,0.016614019870758057,,,-20.37392807006836,,0.0003,793.6591326849069,1000.0
16.364716999999995,51,0.6182593107223511,0.9102705121040344,28522,28623,0.018922368064522743,551,72,-24.44226837158203,397.5416666666667,0.0003,,
,,-0.8165055513381958,0.8378261923789978,29899,30000,0.01912398263812065,,,-26.147930145263672,,0.0003,830.8482235539705,1000.0
57.0946354736842,50,0.32023143768310547,0.5589643716812134,32522,32623,0.020059337839484215,641,76,-29.733261108398438,429.25,0.0003,,
72.39397181250001,51,-0.790834367275238,1.331423282623291,34789,34890,0.021007997915148735,677,80,-31.81598663330078,436.125,0.0003,,
,,-0.6840338706970215,0.9220621585845947,34899,35000,0.020872076973319054,,,-32.63746643066406,,0.0003,573.3318467956851,814.2
98.76736357142859,50,-1.1930458545684814,1.0430359840393066,38281,38382,0.020785851404070854,755,84,-36.106658935546875,456.92857142857144,0.0003,,
,,1.146466851234436,1.1143338680267334,39899,40000,0.02139076590538025,,,-37.26655197143555,,0.0003,443.4110224672011,631.9
108.98575215909091,50,0.9957433938980103,1.0230721235275269,40411,40512,0.021254604682326317,804,88,-37.27169418334961,460.3636363636364,0.0003,,
115.90783109782606,50,-0.6681037545204163,1.1360677480697632,43426,43527,0.021617252379655838,854,92,-39.48385238647461,473.1195652173913,0.0003,,
,,0.6903191804885864,0.8242349624633789,44899,45000,0.022262444719672203,,,-40.66730880737305,,0.0003,806.7269334577024,1000.0
144.35777635416665,50,0.7480611801147461,1.1517119407653809,47426,47527,0.021989308297634125,941,96,-42.237213134765625,495.0729166666667,0.0003,,
,,-0.0002839416265487671,1.015155553817749,49899,50000,0.021951064467430115,,,-42.60408401489258,,0.0003,853.7733987594663,1000.0
172.07160162,50,0.30857425928115845,0.7920078635215759,51426,51527,0.021652167662978172,1024,100,-45.64018249511719,515.27,0.0003,,
,,0.34056150913238525,0.5481096506118774,54899,55000,0.02223481424152851,,,-48.3352165222168,,0.0003,868.4376552384347,1000.0
215.96604705000001,50,-1.747540831565857,0.6944111585617065,55426,55527,0.022100526839494705,1106,104,-47.97979736328125,533.08,0.0003,,
250.95852072999998,51,-1.1515898704528809,0.5781885385513306,59426,59527,0.021929193288087845,1165,108,-50.95466613769531,570.27,0.0003,,
,,1.0227659940719604,0.7024688720703125,59899,60000,0.022011274471879005,,,-51.456573486328125,,0.0003,900.1083454540233,1000.0
280.05390146999997,51,1.1431266069412231,0.859720766544342,63426,63527,0.02185829170048237,1245,112,-53.340187072753906,607.25,0.0003,,
,,-0.5298935174942017,0.8838664293289185,64899,65000,0.02174433320760727,,,-54.817623138427734,,0.0003,489.7910701112058,901.2
305.12506233999994,50,0.1405869871377945,0.85862797498703,66696,66797,0.02207116037607193,1312,116,-55.379966735839844,637.34,0.0003,,
326.27399228999997,51,0.002186119556427002,1.0330053567886353,68838,68939,0.020979993045330048,1344,120,-55.664390563964844,650.88,0.0003,,
,,0.395906001329422,1.1085058450698853,69899,70000,0.020686564967036247,,,-55.82063293457031,,0.0003,817.9974150329363,1000.0
351.2500223999999,51,0.39745935797691345,0.9654937982559204,72226,72327,0.020549939945340157,1414,124,-56.531307220458984,682.37,0.0003,,
,,0.6243950724601746,0.7151753306388855,74899,75000,0.020672282204031944,,,-57.20308303833008,,0.0003,887.3869838001672,1000.0
386.48451768,51,-0.25859612226486206,0.7234811186790466,76226,76327,0.020828861743211746,1494,128,-57.47522735595703,720.71,0.0003,,
,,-0.13516589999198914,0.6144149303436279,79899,80000,0.0205320306122303,,,-59.531829833984375,,0.0003,901.5326204051992,1000.0
421.46979051999995,50,0.8964599967002869,0.7120285034179688,80226,80327,0.020404871553182602,1575,132,-59.34843444824219,758.8,0.0003,,
462.75582278,51,0.1637822389602661,0.5285167694091797,84180,84281,0.020513588562607765,1634,136,-61.19106674194336,785.21,0.0003,,
,,-0.3973461389541626,0.8159433603286743,84899,85000,0.020574551075696945,,,-60.98558044433594,,0.0003,526.0909792613733,618.7
493.30897549,51,-1.297934651374817,0.9231686592102051,87296,87397,0.020398931577801704,1691,140,-62.14764404296875,805.3,0.0003,,
504.31280226,51,-0.9819535613059998,1.0310871601104736,89353,89454,0.020463069900870323,1722,144,-62.222023010253906,813.03,0.0003,,
,,1.2964993715286255,1.1043038368225098,89899,90000,0.01989399828016758,,,-62.00041961669922,,0.0003,557.7396682186402,630.4
536.1939082700001,51,-0.12118780612945557,0.7676731944084167,92363,92464,0.020168893039226532,1778,148,-62.89133834838867,829.54,0.0003,,
,,1.109586238861084,0.778803825378418,94899,95000,0.019340716302394867,,,-62.313316345214844,,0.0003,892.5291024684906,1000.0
566.6962470999999,51,0.18229158222675323,0.7212471961975098,96363,96464,0.019551154226064682,1856,152,-62.39743423461914,846.06,0.0003,,
