rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/std,train/n_updates,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
25.36,9,48,18432,118.43126890000002,379,0.9921881556510925,80,0.07492542266845703,0.0003,0.26044921875,0.024085583,0.2,-24.009801709651946,-0.07468121894926298,840.313134765625,385.0047302246094,,
,,,20000,,,0.990195095539093,90,0.1238355040550232,0.0003,0.208154296875,0.020536901,0.2,-23.97096461057663,-0.06913516050262843,762.0490672111512,330.1023254394531,349.2887696430087,66.95
26.1,10,56,20480,122.40830566000001,363,,,,,,,,,,,,,
25.31,11,61,22528,118.82506819999999,364,0.9891223907470703,100,0.2435705065727234,0.0003,0.208447265625,0.020175843,0.2,-23.942398643493654,-0.07102519102627411,807.131781578064,323.109130859375,,
26.95,12,68,24576,127.11514346,360,0.9879344701766968,110,0.3392948508262634,0.0003,0.18544921875,0.0196442,0.2,-23.92347909808159,-0.06679054961132351,746.1899942398071,422.7344055175781,,
,,,25000,,,0.98636394739151,120,0.3365710377693176,0.0003,0.1701171875,0.017867511,0.2,-23.897473955154418,-0.06412658649205696,770.1459377288818,303.4445495605469,360.41129897907376,70.35
28.22,13,76,26624,131.94733171000001,349,,,,,,,,,,,,,
28.02,14,82,28672,131.05884332999997,347,0.9856278896331787,130,0.3908459544181824,0.0003,0.172998046875,0.01926457,0.2,-23.87771149277687,-0.06220918726176024,692.0831121444702,353.64007568359375,,
,,,30000,,,0.9836533665657043,140,0.41229701042175293,0.0003,0.200048828125,0.019455582,0.2,-23.85497131347656,-0.0668523417931283,730.4823181152344,283.7929382324219,390.8078966200352,75.55
30.24,15,89,30720,142.73891661,342,,,,,,,,,,,,,
30.89,16,95,32768,145.12728310000003,344,0.9820820093154907,150,0.4275646209716797,0.0003,0.172314453125,0.01811112,0.2,-23.823546642065047,-0.06002237290958874,837.7158178329468,402.2094421386719,,
31.89,17,100,34816,149.79262501000002,347,0.980771005153656,160,0.39631199836730957,0.0003,0.1771484375,0.019962665,0.2,-23.80064649581909,-0.0641855543886777,789.5241919517517,344.5779113769531,,
,,,35000,,,0.9807512760162354,170,0.40584152936935425,0.0003,0.170556640625,0.019191902,0.2,-23.78747123479843,-0.06176669568521902,929.2704780578613,410.7487487792969,430.5804339259863,86.65
32.41,18,108,36864,151.37384552,339,,,,,,,,,,,,,
33.18,19,113,38912,154.40028377999997,342,0.9799187779426575,180,0.43422383069992065,0.0003,0.192529296875,0.020491369,0.2,-23.77841237783432,-0.06247742713894695,790.6935527801513,367.57110595703125,,
,,,40000,,,0.9792383909225464,190,0.4524877071380615,0.0003,0.157373046875,0.017277176,0.2,-23.767449057102205,-0.05672320498852059,797.2858664512635,405.1180419921875,340.1479516386986,76.2
37.25,20,120,40960,175.11880923000004,339,,,,,,,,,,,,,
38.53,21,125,43008,182.86857440999995,341,0.9781651496887207,200,0.45032447576522827,0.0003,0.1984375,0.020662222,0.2,-23.75137295126915,-0.06141573119093664,1126.9480701446532,545.9133911132812,,
,,,45000,,,0.9774232506752014,210,0.4012058973312378,0.0003,0.17587890625,0.019349966,0.2,-23.73330338001251,-0.0577562793623656,1037.229760169983,509.41070556640625,491.22818732857706,100.2
38.59,22,134,45056,181.96702833999998,334,,,,,,,,,,,,,
41.07,23,140,47104,190.96799071999993,335,0.9753729701042175,220,0.4317812919616699,0.0003,0.19228515625,0.02055721,0.2,-23.709702450037003,-0.06310342721408232,996.6015626907349,344.6086120605469,,
41.91,24,145,49152,194.53885169999998,337,0.9754647612571716,230,0.4463365077972412,0.0003,0.197705078125,0.022579178,0.2,-23.687009984254836,-0.05952438072126824,1072.712868309021,456.8342590332031,,
,,,50000,,,0.9753859043121338,240,0.4357878565788269,0.0003,0.178173828125,0.019034574,0.2,-23.695170164108276,-0.0603166478278581,971.8169677734375,400.65936279296875,472.51435426175595,94.65
40.63,25,155,51200,188.4085475,329,,,,,,,,,,,,,
42.78,26,160,53248,199.92576997999993,332,0.9748623967170715,250,0.4627007842063904,0.0003,0.15205078125,0.018086435,0.2,-23.68691355586052,-0.05245857175905257,900.8200700759887,400.1908874511719,,
,,,55000,,,0.9729498624801636,260,0.46631675958633423,0.0003,0.203564453125,0.023549752,0.2,-23.66540170311928,-0.060487102274782954,1063.9324256896973,467.2017517089844,418.3128509402275,82.55
46.54,27,168,55296,218.57479973000005,328,,,,,,,,,,,,,
48.37,28,173,57344,227.26873931000003,331,0.9724089503288269,270,0.43338900804519653,0.0003,0.177490234375,0.020830037,0.2,-23.64160184264183,-0.05774536890094169,1129.519746017456,479.21429443359375,,
49.23,29,178,59392,233.53504528000002,332,0.9721270203590393,280,0.4513271450996399,0.0003,0.174169921875,0.01974966,0.2,-23.634021043777466,-0.05719800525694154,1158.0130849838256,431.563720703125,,
,,,60000,,,0.9712117314338684,290,0.47454744577407837,0.0003,0.161279296875,0.019973122,0.2,-23.62559095621109,-0.05487291345198173,1056.1875196456908,527.1644897460938,377.73915686905383,73.6
49.3,30,185,61440,232.97802886999997,331,,,,,,,,,,,,,
50.08,31,190,63488,236.65922438,333,0.9709850549697876,300,0.46186012029647827,0.0003,0.167724609375,0.018413667,0.2,-23.61650856733322,-0.056930204809759744,1142.6369974136353,633.5919189453125,,
,,,65000,,,0.9695023894309998,310,0.45168811082839966,0.0003,0.1919921875,0.02063644,0.2,-23.59828708767891,-0.058471637099864894,1226.655418395996,538.942138671875,367.45191816985607,71.3
52.88,32,197,65536,250.07335285999997,331,,,,,,,,,,,,,
55.13,33,203,67584,261.08572346,331,0.9699656367301941,320,0.523503839969635,0.0003,0.177490234375,0.020864252,0.2,-23.585618710517885,-0.0554727785391151,1105.912851524353,521.5918579101562,,
55.34,34,208,69632,263.53244681999996,334,0.969046413898468,330,0.5548070073127747,0.0003,0.18779296875,0.021374961,0.2,-23.584969335794447,-0.057320024631917474,1056.743717956543,349.85089111328125,,
,,,70000,,,0.9686521887779236,340,0.5280581414699554,0.0003,0.153271484375,0.018379383,0.2,-23.573822051286697,-0.0531932920217514,1094.1756273269652,476.8544921875,347.3477756500244,68.25
54.86,35,215,71680,261.57521341,332,,,,,,,,,,,,,
56.22,36,220,73728,268.01135566,334,0.967423141002655,350,0.5753253698348999,0.0003,0.1828125,0.02123271,0.2,-23.554170542955397,-0.05813556372595485,1008.7758375167847,440.6206970214844,,
,,,75000,,,0.9683563113212585,360,0.5459381937980652,0.0003,0.16181640625,0.01888795,0.2,-23.55487499833107,-0.054285532230278474,1079.3468589782715,447.2680358886719,314.7285331040621,61.3
54.49,37,228,75776,259.31683048,331,,,,,,,,,,,,,
54.91,38,233,77824,260.37884215,333,0.9678442478179932,370,0.6013164222240448,0.0003,0.178076171875,0.021842698,0.2,-23.560465919971467,-0.05667363052634755,916.8062494277954,373.7171630859375,,
55.44,39,239,79872,262.98908703000006,333,0.9667088985443115,380,0.5689695477485657,0.0003,0.162939453125,0.018820085,0.2,-23.541752576828003,-0.05266559904266614,983.5579332351684,349.19024658203125,,
,,,80000,,,0.9672776460647583,390,0.6434914171695709,0.0003,0.1833984375,0.02109334,0.2,-23.536460810899733,-0.05555681380210444,904.3931667327881,387.1947937011719,313.59650111794474,60.7
58.25,40,246,81920,276.72346846,332,,,,,,,,,,,,,
59.36,41,251,83968,283.37832468,334,0.9661746621131897,400,0.6157000660896301,0.0003,0.143994140625,0.016411517,0.2,-23.528418564796446,-0.048224654272780755,856.9097450256347,316.0013122558594,,
,,,85000,,,0.9659246802330017,410,0.640800803899765,0.0003,0.18779296875,0.020690084,0.2,-23.517574536800385,-0.054699552862439306,886.5163730621338,432.52154541015625,291.18195167183876,56.35
59.06,42,258,86016,282.76753449999995,333,,,,,,,,,,,,,
61.0,43,263,88064,292.55845948000007,334,0.9656017422676086,420,0.6499688923358917,0.0003,0.146923828125,0.018177573,0.2,-23.514506953954697,-0.049631355598103256,870.7550802230835,351.4712829589844,,
,,,90000,,,0.9656540155410767,430,0.6521886885166168,0.0003,0.163330078125,0.019312352,0.2,-23.512165248394012,-0.053715953620849174,929.0037733078003,350.0359802246094,340.4104944437742,64.95
61.47,44,270,90112,294.05716817,332,,,,,,,,,,,,,
60.43,45,276,92160,288.68565317,333,0.9641416072845459,440,0.6095425188541412,0.0003,0.146044921875,0.018664576,0.2,-23.49597868323326,-0.04804582817596383,971.3021011352539,408.2281494140625,,
60.29,46,281,94208,287.66532069,334,0.9633140563964844,450,0.6853400468826294,0.0003,0.143701171875,0.018918054,0.2,-23.475539630651475,-0.047890658580581655,807.2604648590088,334.833740234375,,
,,,95000,,,0.9629393219947815,460,0.6626840233802795,0.0003,0.129736328125,0.01700262,0.2,-23.464215356111527,-0.046972151944646615,774.052443599701,256.3601379394531,282.6734905257821,54.7
59.1,47,288,96256,283.15289713000004,333,,,,,,,,,,,,,
62.69,48,293,98304,301.81708473000003,334,0.9622499942779541,470,0.7068440616130829,0.0003,0.13974609375,0.017533408,0.2,-23.454210352897643,-0.049583322921535,734.4758028030395,303.6588134765625,,
,,,100000,,,0.9601341485977173,480,0.7063101828098297,0.0003,0.146435546875,0.017841486,0.2,-23.426408290863037,-0.04945023088075686,761.6178666114807,282.9414367675781,277.5947705030441,53.9
63.42,49,300,100352,307.90828036000005,333,,,,,,,,,,,,,
65.24,50,306,102400,315.14585108000006,334,0.9591817259788513,490,0.6966531872749329,0.0003,0.176416015625,0.0197463,0.2,-23.406055665016176,-0.05055418049159925,765.3708585739136,263.67919921875,,
63.47,51,311,104448,308.45622112,335,0.9583806395530701,500,0.7186900079250336,0.0003,0.158837890625,0.02005687,0.2,-23.386395782232285,-0.04997861513111275,720.3476932525634,298.22607421875,,
,,,105000,,,0.9576786160469055,510,0.7192702293395996,0.0003,0.14091796875,0.015807744,0.2,-23.37437250614166,-0.04760692286072299,703.581578540802,308.9112548828125,313.6039829321206,59.85
63.79,52,318,106496,308.15995763999996,333,,,,,,,,,,,,,
63.06,53,323,108544,305.62271828,335,0.9580472111701965,520,0.7120549380779266,0.0003,0.143798828125,0.018488668,0.2,-23.370071369409562,-0.045198315905872734,646.6995205879211,210.01541137695312,,
,,,110000,,,0.9572968482971191,530,0.6692761480808258,0.0003,0.147705078125,0.018424712,0.2,-23.363591635227202,-0.04711805952829309,775.9855620384217,259.6861267089844,342.57283579707143,65.3
64.94,54,331,110592,310.45276538999997,333,,,,,,,,,,,,,
67.78,55,336,112640,324.4299326600001,334,0.9584928154945374,540,0.7089134752750397,0.0003,0.125439453125,0.01691456,0.2,-23.368188416957857,-0.04279561740695499,721.4839198112488,224.51202392578125,,
67.92,56,341,114688,325.14373434000004,335,0.9574928283691406,550,0.7333879470825195,0.0003,0.110791015625,0.013458629,0.2,-23.369105809926985,-0.04164078155881725,779.0522459983825,290.3712463378906,,
,,,115000,,,0.9576902985572815,560,0.7323932647705078,0.0003,0.126513671875,0.016758539,0.2,-23.362511295080186,-0.04187465906143188,754.2020524024963,239.74456787109375,347.17673925310373,67.55
69.15,57,348,116736,331.01019168000005,334,,,,,,,,,,,,,
65.91,58,353,118784,315.33103593,335,0.9577732086181641,570,0.7568245381116867,0.0003,0.119970703125,0.017026061,0.2,-23.36575503349304,-0.042358452707412654,569.2869088172913,150.33087158203125,,
,,,120000,,,0.9571310877799988,580,0.7545788586139679,0.0003,0.135693359375,0.016713414,0.2,-23.358486622571945,-0.04421137660101522,596.7245150566101,201.96951293945312,365.59597218334676,71.15
64.94,59,361,120832,312.08004309,334,,,,,,,,,,,,,
66.02,60,366,122880,318.73579456,335,0.9564180970191956,590,0.7808230519294739,0.0003,0.158447265625,0.020147035,0.2,-23.34751340150833,-0.05259357471804833,496.8837333202362,170.70616149902344,,
68.01,61,371,124928,330.24004200999997,336,0.955907940864563,600,0.8130575269460678,0.0003,0.152001953125,0.019649688,0.2,-23.33371913433075,-0.048679265013197436,487.7728759765625,222.7730255126953,,
,,,125000,,,0.9560649991035461,610,0.7826156765222549,0.0003,0.124365234375,0.016412482,0.2,-23.332738530635833,-0.041051137403701435,546.8839413642884,148.55624389648438,338.5140283703804,65.05
66.61,62,379,126976,322.38608732,334,,,,,,,,,,,,,
66.62,63,384,129024,322.78086513,335,0.9543529152870178,620,0.8313815593719482,0.0003,0.155078125,0.01994502,0.2,-23.31551800966263,-0.0480641522211954,433.22330808639526,132.19996643066406,,
,,,130000,,,0.954156219959259,630,0.8372516483068466,0.0003,0.156884765625,0.01972758,0.2,-23.3012256026268,-0.04998755070846528,412.66437973976133,221.91944885253906,365.0988943487406,70.55
64.38,64,391,131072,311.42582924999994,334,,,,,,,,,,,,,
65.94,65,397,133120,319.10325163,335,0.9545398950576782,640,0.8329765051603317,0.0003,0.130810546875,0.0172752,0.2,-23.303184628486633,-0.045037224981933834,401.58481230735777,128.664794921875,,
,,,135000,,,0.9534714818000793,650,0.8196709007024765,0.0003,0.156689453125,0.01936429,0.2,-23.292943853139878,-0.04750740913441405,482.9070677280426,250.29049682617188,329.5815606400371,62.5
65.96,66,403,135168,321.43640681,334,,,,,,,,,,,,,
67.1,67,409,137216,324.51986089999997,335,0.9521961212158203,660,0.7778635025024414,0.0003,0.1212890625,0.016233625,0.2,-23.273724043369292,-0.04211282856122125,473.53200640678403,127.66509246826172,,
67.59,68,414,139264,325.51980498,335,0.9509948492050171,670,0.8302704840898514,0.0003,0.13095703125,0.016172871,0.2,-23.24982320666313,-0.04245698649028782,434.4666570663452,215.15000915527344,,
,,,140000,,,0.9506572484970093,680,0.8183368593454361,0.0003,0.13017578125,0.016270783,0.2,-23.235737490653992,-0.04396135870483704,436.9730078220367,91.42575073242188,338.6779965937138,64.9
68.9,69,422,141312,333.10052364999996,334,,,,,,,,,,,,,
69.67,70,427,143360,335.37260334,335,0.9509491920471191,690,0.8584206700325012,0.0003,0.1404296875,0.016491342,0.2,-23.235879504680632,-0.04587078769109212,371.73620171546935,144.6327362060547,,
,,,145000,,,0.950567364692688,700,0.8395146429538727,0.0003,0.138232421875,0.017287686,0.2,-23.233972227573396,-0.045168380907853134,398.6759153366089,142.53086853027344,353.1579590767622,67.8
71.81,71,435,145408,345.67305941,334,,,,,,,,,,,,,
71.69,72,440,147456,348.70241902000004,335,0.9499588012695312,710,0.803075760602951,0.0003,0.122607421875,0.017080259,0.2,-23.22545677423477,-0.04204117989283986,543.9216392993927,274.4239196777344,,
69.05,73,445,149504,335.94890388,335,0.9500777125358582,720,0.840256005525589,0.0003,0.1275390625,0.015892375,0.2,-23.221155267953872,-0.04262019779707771,438.1436026573181,139.04953002929688,,
,,,150000,,,0.9490099549293518,730,0.8477276116609573,0.0003,0.126220703125,0.017102573,0.2,-23.213331681489944,-0.04334007675788598,425.95375952720644,162.76278686523438,344.973976367712,66.1
69.76,74,452,151552,339.87823724000003,334,,,,,,,,,,,,,
69.48,75,457,153600,337.3858374,335,0.9490104913711548,740,0.8461883813142776,0.0003,0.1318359375,0.01621201,0.2,-23.203373938798904,-0.043336711611482316,459.32373867034914,157.89390563964844,,
,,,155000,,,0.9477850794792175,750,0.8429448902606964,0.0003,0.141259765625,0.017674051,0.2,-23.19165037870407,-0.04476659983338323,446.51338505744934,177.95118713378906,324.5095019698143,61.95
70.09,76,465,155648,337.22300512999993,334,,,,,,,,,,,,,
70.51,77,470,157696,341.25100818,335,0.9472023248672485,760,0.8445647358894348,0.0003,0.128125,0.016228735,0.2,-23.176416605710983,-0.04415610457654111,474.7480189323425,132.7070770263672,,
70.06,78,475,159744,337.96560689,335,0.9459138512611389,770,0.8716944307088852,0.0003,0.140673828125,0.020269135,0.2,-23.157704365253448,-0.045259865291882306,357.80311517715455,90.50486755371094,,
,,,160000,,,0.9445160031318665,780,0.8504778295755386,0.0003,0.138232421875,0.017664958,0.2,-23.131971889734267,-0.04502036191988736,438.79365582466124,171.96241760253906,352.1416405081749,68.2
70.61,79,483,161792,343.3551878800001,334,,,,,,,,,,,,,
70.36,80,488,163840,343.51959725,335,0.9432566165924072,790,0.8558960109949112,0.0003,0.169873046875,0.020218056,0.2,-23.10857048034668,-0.049904376408085226,347.7920005559921,115.20873260498047,,
,,,165000,,,0.9427384734153748,800,0.8635804057121277,0.0003,0.1615234375,0.020297207,0.2,-23.09299179315567,-0.04786341169674415,348.6225434303284,259.31256103515625,540.4301889836788,107.0
69.62,81,498,165888,340.72968794,332,,,,,,,,,,,,,
68.95,82,503,167936,336.23948967,333,0.9412308931350708,810,0.8654215931892395,0.0003,0.1263671875,0.015766175,0.2,-23.07248757481575,-0.04414154640980996,396.3969059944153,125.60222625732422,,
68.82,83,509,169984,336.41931978,333,0.9409931898117065,820,0.8246711790561676,0.0003,0.120166015625,0.015484757,0.2,-23.056212705373763,-0.04036247179028578,491.91211314201354,129.2886962890625,,
,,,170000,,,0.940660297870636,830,0.8782760351896286,0.0003,0.139599609375,0.017637925,0.2,-23.05004261136055,-0.04527364290843252,357.58653831481934,138.23583984375,373.5015084594488,71.9
70.07,84,516,172032,338.923642,332,,,,,,,,,,,,,
71.57,85,522,174080,344.98402833,332,0.9400695562362671,840,0.8429847210645676,0.0003,0.123779296875,0.016316693,0.2,-23.04164509177208,-0.04056174492870923,445.46531267166137,117.74568176269531,,
,,,175000,,,0.9398525357246399,850,0.8632759600877762,0.0003,0.124951171875,0.016509704,0.2,-23.034546715021133,-0.0409629300062079,387.43524837493896,165.86422729492188,485.853103607893,96.4
72.17,86,532,176128,352.04995398000005,330,,,,,,,,,,,,,
72.16,87,538,178176,350.23977092,330,0.9387626051902771,860,0.845015823841095,0.0003,0.128955078125,0.016065922,0.2,-23.021170431375502,-0.04133982990460936,402.1854615211487,240.25390625,,
,,,180000,,,0.9390450716018677,870,0.849211722612381,0.0003,0.123388671875,0.017561318,0.2,-23.015224915742873,-0.04365439968823921,487.3857287406921,212.0692138671875,405.20962911248205,78.8
70.73,88,546,180224,344.482255,329,,,,,,,,,,,,,
71.19,89,552,182272,342.88110147,330,0.9386322498321533,880,0.8447111248970032,0.0003,0.120458984375,0.014424712,0.2,-23.01200830936432,-0.04236032014887314,478.7433734416962,238.97079467773438,,
69.25,90,556,184320,332.8723065399999,330,0.938446044921875,890,0.8473738431930542,0.0003,0.11728515625,0.016713616,0.2,-23.00714244842529,-0.039203313313191754,382.2424301624298,113.74510192871094,,
,,,185000,,,0.938350260257721,900,0.8805365711450577,0.0003,0.1439453125,0.019099554,0.2,-23.003900671005248,-0.046069059486035256,334.79897611141206,140.83590698242188,448.6407377481461,87.85
67.28,91,565,186368,325.10119442,329,,,,,,,,,,,,,
67.81,92,571,188416,329.56343235,329,0.9378407597541809,910,0.8612623661756516,0.0003,0.149560546875,0.019593265,0.2,-22.99681075811386,-0.04743702485866379,360.7342406749725,161.5647430419922,,
,,,190000,,,0.9381175637245178,920,0.851187989115715,0.0003,0.13291015625,0.01631698,0.2,-22.992575615644455,-0.043917909596348184,422.8363681316376,187.17141723632812,407.6256923377514,79.0
68.91,93,579,190464,337.1383232200001,328,,,,,,,,,,,,,
69.23,94,584,192512,339.34348305,329,0.9371951818466187,930,0.8854110315442085,0.0003,0.180078125,0.020175526,0.2,-22.98748133778572,-0.04796793684945442,294.59225339889525,120.78215789794922,,
69.39,95,590,194560,339.74086743,329,0.9379131197929382,940,0.8650607615709305,0.0003,0.15673828125,0.020937296,0.2,-22.983359521627428,-0.04432811325532384,334.8500016927719,99.67459869384766,,
,,,195000,,,0.9377791285514832,950,0.8635604381561279,0.0003,0.14189453125,0.017096914,0.2,-22.990136909484864,-0.04434232187923044,373.0237051486969,115.27059173583984,315.46098198890684,59.6
70.57,96,597,196608,344.14413472,329,,,,,,,,,,,,,
70.69,97,602,198656,345.4003520400001,329,0.9368053078651428,960,0.8738038539886475,0.0003,0.168798828125,0.021477405,0.2,-22.97874611020088,-0.046116519393399356,345.5605782032013,131.8947296142578,,
,,,200000,,,0.9372838735580444,970,0.8583797067403793,0.0003,0.138330078125,0.020461699,0.2,-22.970934998989105,-0.04198419021849986,367.95784561634065,211.83489990234375,318.856043189764,59.85
71.91,98,608,200704,351.20049023,329,,,,,,,,,,,,,
70.86,99,614,202752,345.94693544,329,0.9363732933998108,980,0.8674480468034744,0.0003,0.152685546875,0.01833504,0.2,-22.968664866685867,-0.04566888442786876,376.7129922389984,146.9577178955078,,
73.05,100,619,204800,356.05936985,330,0.9365586638450623,990,0.8753435835242271,0.0003,0.139697265625,0.018417701,0.2,-22.962086004018783,-0.044229023973457515,355.9857099533081,112.93970489501953,,
,,,205000,,,0.936371386051178,1000,0.8905486464500427,0.0003,0.165185546875,0.021486206,0.2,-22.96311265230179,-0.0469280137331225,323.5967226982117,84.16034698486328,309.60856936275957,58.75
72.78,101,627,206848,355.6841678,329,,,,,,,,,,,,,
74.07,102,633,208896,362.85619469000005,329,0.9369283318519592,1010,0.8728249073028564,0.0003,0.1626953125,0.020760234,0.2,-22.965286374092102,-0.04680236572166905,400.3561391353607,193.69960021972656,,
,,,210000,,,0.9357408881187439,1020,0.8621323853731155,0.0003,0.157080078125,0.02023048,0.2,-22.958604967594148,-0.046714135038200766,381.74513897895815,104.31796264648438,363.191774494946,69.7
72.77,103,642,210944,354.9605434400001,328,,,,,,,,,,,,,
74.7,104,647,212992,365.0315967000001,328,0.9351423978805542,1030,0.8746199756860733,0.0003,0.160986328125,0.021319816,0.2,-22.941543674468996,-0.04483022249187343,338.9153613567352,114.62649536132812,,
,,,215000,,,0.9331926703453064,1040,0.8751408234238625,0.0003,0.15703125,0.019162621,0.2,-22.917439574003218,-0.04685984325769823,393.7634433269501,109.81121063232422,317.86993329524995,59.55
74.26,105,655,215040,363.07015462,328,,,,,,,,,,,,,
71.9,106,660,217088,352.88272637,328,0.9330667853355408,1050,0.8313281089067459,0.0003,0.1287109375,0.017513439,0.2,-22.89861763715744,-0.04085506969131529,431.32353515625,133.0394287109375,,
72.13,107,666,219136,354.72101618,328,0.9315152168273926,1060,0.9032539576292038,0.0003,0.163427734375,0.02066265,0.2,-22.88334476351738,-0.047142200943198986,261.37019419670105,99.40291595458984,,
,,,220000,,,0.9306874871253967,1070,0.8621823340654373,0.0003,0.147119140625,0.019549202,0.2,-22.858778995275497,-0.043064115260494876,377.66813564300537,133.0548553466797,325.51631062030793,61.4
70.43,108,674,221184,348.33325811000003,328,,,,,,,,,,,,,
71.2,109,680,223232,349.11333014999997,327,0.9298455715179443,1080,0.9077981114387512,0.0003,0.199462890625,0.026064705,0.2,-22.843870663642882,-0.05028586272965185,243.637375164032,102.32671356201172,,
,,,225000,,,0.9298508167266846,1090,0.8910065665841103,0.0003,0.15146484375,0.0199937,0.2,-22.838301968574523,-0.04592777708021458,341.6189610481262,97.99569702148438,372.1078058898449,70.8
73.42,110,689,225280,357.69522293999995,326,,,,,,,,,,,,,
74.31,111,695,227328,360.3260943,326,0.929409384727478,1100,0.891987107694149,0.0003,0.16650390625,0.021948213,0.2,-22.835926192998887,-0.04548884847026784,336.49493169784546,152.24765014648438,,
76.41,112,700,229376,368.20136622999996,327,0.9287516474723816,1110,0.8769533783197403,0.0003,0.14599609375,0.017888144,0.2,-22.827758318185808,-0.04602837217389606,380.1415864944458,115.58289337158203,,
,,,230000,,,0.9281444549560547,1120,0.8607251197099686,0.0003,0.124951171875,0.01619181,0.2,-22.81396695971489,-0.03930852293851785,478.0347184181213,144.92901611328125,496.8521549925208,99.5
77.1,113,710,231424,373.69435152000005,325,,,,,,,,,,,,,
75.35,114,716,233472,364.21680898,325,0.9281087517738342,1130,0.8852587938308716,0.0003,0.156494140625,0.021887604,0.2,-22.807663023471832,-0.044944820101954976,328.0237520694733,111.3852310180664,,
,,,235000,,,0.9274369478225708,1140,0.8846249878406525,0.0003,0.13662109375,0.01843112,0.2,-22.79950973391533,-0.04321675170212984,344.60259680747987,130.45050048828125,354.3768609970808,67.65
75.16,115,726,235520,364.56625909,324,,,,,,,,,,,,,
73.17,116,731,237568,357.19142931999994,324,0.9268524050712585,1150,0.8905067294836044,0.0003,0.15830078125,0.020174848,0.2,-22.788813799619675,-0.04652984801796265,301.0373314380646,97.885009765625,,
73.73,117,737,239616,359.52833691,325,0.9262781143188477,1160,0.8935969397425652,0.0003,0.18349609375,0.024640499,0.2,-22.778649055957793,-0.05018663635710254,287.59112467765806,101.58012390136719,,
,,,240000,,,0.9249308705329895,1170,0.8960540071129799,0.0003,0.170703125,0.022033682,0.2,-22.759742742776872,-0.04382991373713594,335.7950250148773,182.2999267578125,412.20667786598204,80.0
73.71,118,745,241664,358.89552982000004,324,,,,,,,,,,,,,
72.23,119,750,243712,349.25117235,324,0.9236785769462585,1180,0.9061792939901352,0.0003,0.130419921875,0.016617116,0.2,-22.737074381113054,-0.04116357482853346,299.68089158535,142.35157775878906,,
,,,245000,,,0.9234142899513245,1190,0.9147667065262794,0.0003,0.16015625,0.019012583,0.2,-22.72142110466957,-0.044269371932023203,269.0106652498245,120.4521713256836,499.03863840401175,99.0
72.33,120,758,245760,350.59896014,323,,,,,,,,,,,,,
74.2,121,764,247808,357.91697496999996,324,0.923075258731842,1200,0.889238066971302,0.0003,0.15244140625,0.018380912,0.2,-22.715775382518768,-0.04320951677800622,343.89421100616454,128.7322540283203,,
76.52,122,770,249856,369.68444462,324,0.9216552972793579,1210,0.893403522670269,0.0003,0.134375,0.017321063,0.2,-22.70218642950058,-0.04236956210515928,364.6353292942047,134.4374542236328,,
,,,250000,,,0.9208352565765381,1220,0.8829455450177193,0.0003,0.141064453125,0.018563222,0.2,-22.679241305589677,-0.041142158125876446,343.8919622898102,118.9233169555664,533.3971252027899,107.55
76.57,123,779,251904,373.49277693,323,,,,,,,,,,,,,
