rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
26.91449973,21.45,11,217,112,2449,2331,0.514203658158129,-8.615133545615457,0.001,,
,,,,,2500,2396,0.6198985759507526,-8.875436609441584,0.001,37.89948771595955,22.05
28.51388964,21.61,11,212,116,2537,2419,0.7481928091982136,-8.652096271514893,0.001,,
30.11182785,21.79,12,212,120,2625,2506,0.7109375257383693,-9.038083423267711,0.001,,
31.74804385,21.97,12,213,124,2715,2596,0.6772816764271777,-9.917358001073202,0.001,,
33.358402850000004,22.13,13,213,128,2803,2685,0.6835095854032607,-10.060878467559814,0.001,,
34.978695859999995,22.3,13,214,132,2892,2775,0.7422663258469623,-10.247952721335672,0.001,,
36.56174175,22.45,13,214,136,2979,2861,0.6444042310828254,-10.808947277069091,0.001,,
38.18791243,22.62,14,214,140,3068,2950,0.8209196451035413,-11.146067012440074,0.001,,
37.98731598,22.16,14,214,144,3157,3039,0.7708362457544907,-11.99901060624556,0.001,,
37.95539318,22.14,15,213,148,3246,3128,0.834734549576586,-11.599980614402078,0.001,,
37.94539203,22.14,15,212,152,3334,3216,0.7994091226295992,-12.155618147416549,0.001,,
37.941715519999995,22.14,16,211,156,3421,3303,0.691594055720738,-12.539897441864014,0.001,,
37.98309191999999,22.17,16,211,160,3512,3393,0.8367088653824546,-12.398331555453213,0.001,,
37.96943128,22.16,17,211,164,3600,3483,0.8243793127211657,-12.724712371826172,0.001,,
37.981003220000005,22.17,17,211,168,3688,3570,0.8545121455734427,-13.175579851323908,0.001,,
38.07102219,22.49,18,211,172,3808,3682,0.7308072398106257,-14.255345217386882,0.001,,
38.15625405,22.81,18,210,176,3929,3802,1.8223280251026153,-15.102331097920736,0.001,,
38.28245801,23.06,19,210,180,4042,3920,2.7538470363616945,-15.621074162996733,0.001,,
38.2042529,23.21,19,209,184,4145,4023,2.509743419977335,-15.665346659146822,0.001,,
38.26789868,23.44,20,209,188,4259,4136,4.235023021697998,-15.837071776390076,0.001,,
41.649851170000005,25.52,21,208,192,4555,4388,3.7044408555780906,-16.07465606265598,0.001,,
43.56550471,26.69,23,206,196,4760,4620,3.4621345344579444,-15.736018498738607,0.001,,
44.73236228,27.37,24,203,200,4919,4798,3.28650963306427,-16.918240501767112,0.001,,
,,,,,5000,4898,3.256644933120064,-16.785662174224854,0.001,39.25035411417484,23.5
44.82597985000001,27.45,25,196,204,5018,,,,,,
44.98152026999999,27.57,26,195,208,5118,4995,2.990654056072235,-17.033347924550373,0.001,,
46.29280489000001,28.28,26,195,212,5277,5116,2.8907204419374466,-17.295404624938964,0.001,,
47.75164109,29.16,28,193,216,5453,5317,2.17930760482947,-17.818873008092243,0.001,,
49.72361198000001,30.28,29,193,220,5653,5510,3.0670048679624284,-18.29098618030548,0.001,,
52.86292616999998,31.82,30,193,224,5897,5721,2.8572250252038662,-18.65559992109026,0.001,,
56.55518035,33.65,32,191,228,6168,6020,3.9579932055574782,-19.022714296976726,0.001,,
62.134099100000014,36.11,33,191,232,6503,6316,4.120116245880555,-19.714644368489584,0.001,,
68.03952619,38.61,35,190,236,6840,6658,4.414013727973489,-20.35127302657726,0.001,,
74.08126009,41.16,38,188,240,7184,7001,4.893612099248309,-21.39471346832985,0.001,,
,,,,,7500,7349,6.134927635969118,-22.245769145876864,0.001,190.25797141194343,87.45
80.19490735,43.75,42,179,244,7532,,,,,,
86.65293139999999,46.5,44,178,248,7896,7714,5.789587098233243,-23.10727996014534,0.001,,
93.08096941999999,49.27,46,178,252,8261,8075,6.1410308702961425,-24.031776724921333,0.001,,
99.70839265000002,52.15,48,177,256,8636,8449,7.232609114299218,-25.06836171944936,0.001,,
106.21500202000001,54.97,50,177,260,9009,8820,7.080419804187531,-26.012567804214804,0.001,,
112.70868131000002,57.81,53,175,264,9381,9196,7.134314002529267,-27.07613348453603,0.001,,
118.99973939999998,60.56,55,175,268,9744,9560,7.4602308326892635,-28.00105972290039,0.001,,
,,,,,10000,9827,6.79999965237033,-28.80744386755902,0.001,187.83999272882937,86.0
125.07884585,62.88,59,169,272,10096,9914,7.572770746960037,-29.067303224043414,0.001,,
129.75033924000002,64.64,61,169,276,10393,10211,7.62910059094429,-30.23250036239624,0.001,,
135.63910733,66.94,63,169,280,10736,10554,8.975637076930566,-31.29349695552479,0.001,,
141.82052825,69.38,65,169,284,11083,10902,9.182100327177482,-32.39447979493575,0.001,,
147.76976728,71.7,67,169,288,11429,11246,9.149902099721572,-33.74618202032045,0.001,,
150.36082445000002,72.16,69,168,292,11771,11591,11.28510731458664,-34.644070470055865,0.001,,
154.40256094000003,73.54,71,168,296,12114,11931,13.31185742128979,-35.7671124718406,0.001,,
158.97125241,75.32,73,168,300,12451,12270,13.364817840507232,-36.84975624084473,0.001,,
,,,,,12500,12355,11.82353563448962,-37.178321838378906,0.001,187.0361716300249,85.55
164.59713993999998,77.73,77,165,304,12791,12609,12.106899790820622,-38.08538073585147,0.001,,
170.34897235,80.16,79,165,308,13134,12953,14.9012672928558,-38.962057512859964,0.001,,
174.76554616,82.02,81,165,312,13479,13294,15.013485789299011,-40.10724839297208,0.001,,
179.21198739,83.69,83,165,316,13822,13641,13.400523145993551,-40.914589016936546,0.001,,
182.64560147999998,85.08,85,165,320,14161,13977,15.498184007147085,-42.24996450672979,0.001,,
185.05901849000003,86.13,87,165,324,14510,14327,15.663237544623287,-42.74176233465021,0.001,,
187.3994855,87.0,90,164,328,14868,14682,15.716847291153469,-44.23541658189561,0.001,,
,,,,,15000,14862,17.097123350037467,-44.47435811360677,0.001,184.56738399267198,86.35
187.82239259,87.18,94,161,332,15221,15038,15.397732201586948,-45.28121532864041,0.001,,
187.29255690000002,87.16,96,161,336,15556,15377,17.02869613539605,-46.28701691400437,0.001,,
186.75271501000003,87.17,98,162,340,15901,15717,17.78391108956448,-47.503088574076806,0.001,,
185.71858333,87.03,100,161,344,16235,16059,20.888531290349505,-47.98371360415504,0.001,,
184.09892500000007,86.64,102,161,348,16560,16381,16.8225205630064,-49.074200344085696,0.001,,
182.69037023,86.3,104,160,352,16891,16707,19.77448750677563,-49.72390492757162,0.001,,
181.88255358000004,86.14,107,160,356,17250,17061,18.863626137044694,-50.61247389051649,0.001,,
,,,,,17500,17330,17.247421576863243,-51.59188161577497,0.001,173.77490321993827,86.85
180.85235416999996,85.88,111,158,360,17597,17416,16.550795017286788,-51.47197679031727,0.001,,
180.22475344000003,85.78,113,158,364,17959,17772,19.90293823047118,-52.57142786546187,0.001,,
179.72589873999996,85.74,115,158,368,18318,18131,21.000672674727166,-53.021511787591976,0.001,,
179.4142306,85.77,117,158,372,18673,18487,23.522833185634394,-53.63754769258721,0.001,,
180.46152804999997,86.43,120,158,376,19036,18852,23.542953786642656,-54.004848148511805,0.001,,
180.26193222999996,86.57,122,158,380,19393,19209,18.688967934970197,-54.98212264304937,0.001,,
179.89682671000003,86.63,124,158,384,19746,19557,24.38301658630371,-55.469638026037885,0.001,,
,,,,,20000,19828,20.791601615793564,-56.13408208447834,0.001,184.09658445119857,89.45
179.72157159000002,86.78,128,156,388,20107,19920,23.042370324549466,-56.28010136148204,0.001,,
179.42787837,86.84,130,156,392,20455,20274,20.51682774704623,-57.02373014177595,0.001,,
179.32139838999998,86.97,132,156,396,20811,20629,20.256379920503367,-57.4715690612793,0.001,,
179.60690640000004,87.23,135,156,400,21174,20986,25.017997460895113,-57.28120023939345,0.001,,
179.84104482000004,87.45,137,157,404,21536,21349,19.471520770920648,-58.55616921318902,0.001,,
179.92210824999998,87.65,139,157,408,21899,21712,20.03221016459995,-58.528437805175784,0.001,,
180.12673893,87.83,141,157,412,22262,22076,22.77767119407654,-58.79652235243056,0.001,,
,,,,,22500,22345,18.446102222699796,-59.34847788377242,0.001,190.050206053257,91.7
180.08620575999998,87.99,145,155,416,22621,22436,18.632296064397792,-59.183013418446414,0.001,,
180.63502876999996,88.15,147,156,420,22976,22789,23.614502077752892,-59.78977012634277,0.001,,
181.07377809,88.3,149,156,424,23340,23152,20.60115949485613,-60.49812424701193,0.001,,
181.18123646,88.32,151,156,428,23700,23511,28.109052090162642,-60.58449632471258,0.001,,
181.21247870000002,88.38,154,156,432,24059,23873,20.778089396158855,-60.521385955810544,0.001,,
181.94583471000004,88.62,156,156,436,24418,24234,21.271427810192108,-60.978718064048074,0.001,,
182.38673981000002,88.74,158,156,440,24775,24592,23.424388082822166,-60.90293697781033,0.001,,
,,,,,25000,24859,21.432019249598184,-61.32171317206489,0.001,186.7852862417698,90.0
183.40861495000004,88.99,162,154,444,25134,24949,21.45028634601169,-61.0750978257921,0.001,,
184.78003041,89.4,164,154,448,25500,25311,23.319331001449417,-62.06621051364475,0.001,,
186.06458170999997,89.79,167,154,452,25870,25680,30.516252727298948,-61.788147304369055,0.001,,
186.46579136999998,89.87,169,154,456,26237,26050,20.50941376582436,-62.123944323995836,0.001,,
187.07396722,90.0,171,155,460,26597,26412,23.99040912242418,-61.54138912624783,0.001,,
187.41392117000004,89.96,174,154,464,26955,26770,22.05436651084734,-61.95292804552161,0.001,,
188.12230937999996,90.03,176,154,468,27321,27133,19.458231723826863,-63.03704858862835,0.001,,
,,,,,27500,27323,21.550641624294983,-62.41908419862085,0.001,207.92986992895604,93.1
189.24571987000002,90.27,180,153,472,27700,27510,25.144528322322394,-62.38765010427922,0.001,,
190.38186012999998,90.44,183,153,476,28080,27885,18.03604983001627,-62.87278871950896,0.001,,
191.77233139,90.73,185,153,480,28466,28273,16.541424903672993,-63.24168833096822,0.001,,
193.18767282000002,91.06,188,153,484,28852,28663,22.64985117469866,-63.12448207537333,0.001,,
194.00660362000002,91.12,190,153,488,29219,29030,20.46849811077118,-63.76687398164169,0.001,,
194.76263413999996,91.21,193,153,492,29576,29390,17.46962303525946,-63.765783098008896,0.001,,
195.69880587999995,91.35,195,153,496,29946,29757,21.364278772825834,-63.73380088806152,0.001,,
,,,,,30000,29850,21.975605118659235,-63.520158077808134,0.001,202.36573810875416,90.85
196.19325216000001,91.33,200,151,500,30307,30123,17.632205548493758,-63.061266774716586,0.001,,
196.97026556,91.4,202,151,504,30676,30485,20.12448586474408,-64.02869627210829,0.001,,
197.79375180999995,91.46,205,151,508,31045,30857,21.49609284872537,-63.447426859537764,0.001,,
198.75189651999997,91.56,207,151,512,31418,31229,18.517769790710286,-64.02371280751329,0.001,,
199.77908068,91.69,210,151,516,31790,31601,18.760283932089806,-63.74357136090597,0.001,,
200.69199385,91.87,212,151,520,32163,31974,23.579754977756075,-62.77806701660156,0.001,,
,,,,,32500,32361,16.612154848873615,-63.72251049677531,0.001,184.63480176329614,84.95
202.08958196999995,92.13,217,149,524,32553,,,,,,
203.38829155999997,92.43,219,149,528,32943,32750,18.94635040906011,-63.658472489337534,0.001,,
203.78287486000002,92.45,222,149,532,33304,33113,18.140517607773884,-64.06312225341797,0.001,,
204.92912414999998,92.71,224,149,536,33689,33492,19.24222297166523,-64.54663872718811,0.001,,
206.66975258000005,93.16,227,149,540,34091,33896,17.170315008537443,-63.25290762209425,0.001,,
208.17449253999996,93.56,230,149,544,34490,34292,16.854231747713957,-64.07826622009277,0.001,,
208.19726734000002,93.45,232,149,548,34845,34651,18.392589835325875,-64.48336702982584,0.001,,
,,,,,35000,34852,17.870167375768272,-64.4545356310331,0.001,209.74336214363575,93.5
207.48604272,92.96,237,148,552,35166,35049,16.162918324373205,-64.50020576009945,0.001,,
204.55726198999997,91.81,238,148,556,35418,35268,17.26759477014895,-64.38567069724753,0.001,,
204.59145242000002,91.73,240,148,560,35770,35575,14.80523921744992,-65.14162585200096,0.001,,
201.96477964999997,90.64,243,148,564,36019,35896,13.930692294548297,-65.47945124308268,0.001,,
195.12099586000005,87.93,243,148,568,36114,35996,29.100993221456353,-66.05096851695667,0.001,,
190.0934495,86.01,244,148,572,36301,36167,21.915801422936575,-66.05533685489577,0.001,,
185.92426570999996,84.49,246,148,576,36529,36387,31.440277440207346,-65.50749133882069,0.001,,
184.49473838000003,83.98,248,148,580,36864,36673,17.53789785173204,-66.94161467118697,0.001,,
182.82078407999998,83.34,250,148,584,37186,36995,18.6680174533357,-66.59079141819731,0.001,,
180.20942315,82.4,252,148,588,37459,37320,21.41662543752919,-66.3307296089504,0.001,,
,,,,,37500,37363,27.00224545944569,-66.86872010003952,0.001,196.767223829031,88.95
177.73135892000002,81.53,256,147,592,37729,37543,23.465048667996427,-65.54761105492001,0.001,,
175.98236750000004,80.93,258,147,596,38039,37855,18.09647079573737,-66.19773186577692,0.001,,
175.56523931,80.9,260,147,600,38397,38212,19.0694214279732,-66.22919633653429,0.001,,
174.74982429999997,80.74,263,147,604,38750,38565,21.094901748087214,-65.882548221322,0.001,,
173.95839782000002,80.61,265,147,608,39106,38921,29.512895681641318,-66.08416999470104,0.001,,
172.90263908,80.46,267,147,612,39464,39276,23.909806833162413,-65.66961180645487,0.001,,
171.87212558999997,80.36,270,147,616,39826,39639,22.30076972468869,-66.20862698025174,0.001,,
,,,,,40000,39820,22.15340626504686,-66.15862087673611,0.001,189.2234859108925,90.75
170.98421842000005,80.22,274,146,620,40185,39999,19.843055762601704,-66.07811667702414,0.001,,
169.4878394,79.89,277,146,624,40542,40356,29.026804145177206,-65.54609646267362,0.001,,
168.08928841999997,79.57,279,146,628,40900,40715,22.653085003958807,-66.22013821072049,0.001,,
167.70863263000004,79.55,281,146,632,41259,41074,25.453591103023953,-65.75300615098742,0.001,,
166.56499441,79.33,283,146,636,41622,41436,22.72843472512214,-65.19498277747113,0.001,,
164.90404716999998,78.89,286,146,640,41980,41794,28.685127290089927,-65.07108467949762,0.001,,
163.26017627000002,78.46,288,146,644,42336,42151,17.30745516198405,-64.81306032700972,0.001,,
,,,,,42500,42331,24.30277757854252,-64.60690392388238,0.001,154.25202884078027,75.55
163.0515642,78.52,292,146,648,42697,42512,23.94412408556257,-64.02301589302395,0.001,,
163.59137121,78.92,294,146,652,43058,42872,19.04852401945326,-63.99364013671875,0.001,,
166.29746838,79.97,296,146,656,43415,43229,18.100876518849578,-63.7646822495894,0.001,,
166.24617823,80.07,298,146,660,43777,43590,19.21952699025472,-64.60010520087349,0.001,,
168.74111988000004,81.2,300,146,664,44139,43952,19.50820080264584,-63.186321507329524,0.001,,
175.14665839,83.84,303,146,668,44498,44312,15.83365220228831,-63.192205386691626,0.001,,
179.24065731,85.55,305,146,672,44856,44670,19.304532928028326,-62.66256635839289,0.001,,
,,,,,45000,44850,12.898410365316604,-62.40219006008572,0.001,189.38847127854825,90.0
182.54118551000002,86.88,309,146,676,45217,45030,15.627816986251663,-62.25669338392175,0.001,,
182.83559222000002,87.13,311,146,680,45577,45392,16.795688057993793,-61.854742879452914,0.001,,
183.42584367999999,87.51,313,146,684,45937,45751,21.726832660039268,-61.600196075439456,0.001,,
185.39873176,88.38,315,146,688,46297,46110,16.65443303849962,-61.80638648139106,0.001,,
187.68178014999998,89.28,317,146,692,46657,46471,19.46069958474901,-61.672364722357855,0.001,,
189.04223121000004,89.67,319,146,696,47006,46824,14.40798907778984,-60.74744920952376,0.001,,
190.01246527,89.88,321,147,700,47385,47190,15.587918811685899,-60.927757263183594,0.001,,
,,,,,47500,47387,13.300368798022367,-60.466325954515106,0.001,195.78623583614825,89.3
190.85458593000004,90.01,325,146,704,47751,47571,14.411347495808322,-59.941737583705354,0.001,,
191.95297686,90.25,328,146,708,48131,47946,17.58140873422428,-60.67135479985451,0.001,,
192.45959148000003,90.14,330,146,712,48478,48288,14.070307335221624,-60.043065933954146,0.001,,
193.33884519999995,90.17,332,146,716,48843,48654,15.312292040035288,-60.61779687759724,0.001,,
194.20945007999998,90.28,334,147,720,49213,49022,16.253444169248855,-59.90696825299944,0.001,,
194.78360224,90.27,336,147,724,49569,49391,11.537958002090454,-60.11238552275158,0.001,,
195.03958849999995,90.16,338,147,728,49916,49737,13.99314880938757,-60.41872433253697,0.001,,
,,,,,50000,49902,13.104966800387313,-59.13826230677163,0.001,208.21606215536593,92.7
195.16778613999995,90.15,342,146,732,50274,50089,16.061775405356226,-59.697963065289436,0.001,,
195.10753775999999,89.86,344,146,736,50608,50430,15.24678229150318,-59.66249892825172,0.001,,
195.39596296999997,89.73,346,147,740,50953,50766,13.946250457030077,-59.5866639510445,0.001,,
195.9151607,89.71,348,147,744,51307,51118,15.120777215455707,-59.67050822575887,0.001,,
196.71810100000002,89.8,350,147,748,51677,51485,16.612580739534817,-59.62137722439236,0.001,,
197.36667525000001,89.84,353,147,752,52042,51859,13.430813084477963,-59.620102343351945,0.001,,
197.99313646000007,89.89,355,147,756,52404,52220,11.436203887385707,-59.434246712542596,0.001,,
,,,,,52500,52308,16.843706450679086,-59.562358075922184,0.001,211.50646342933177,95.6
198.65353460999998,89.95,360,146,760,52772,52585,15.701165613237318,-59.56377588907878,0.001,,
199.12240923000002,89.95,362,146,764,53134,52946,15.314279689893617,-58.36134429599928,0.001,,
199.85871477000003,90.07,365,146,768,53505,53314,16.62533728448968,-58.47908695538839,0.001,,
200.73945389000005,90.23,367,146,772,53879,53693,14.011490585929469,-58.99640379560755,0.001,,
201.71388480000002,90.44,370,146,776,54261,54069,14.328226631566098,-58.09344368792595,0.001,,
202.67055624999998,90.59,372,146,780,54636,54447,10.100045639535654,-58.519097867219344,0.001,,
,,,,,55000,54818,15.510808201246364,-58.106473882147604,0.001,212.5934481561184,94.0
203.52996615,90.72,377,145,784,55009,,,,,,
204.71786061000003,90.99,379,145,788,55396,55201,11.005768495736662,-58.21748423576355,0.001,,
205.61677727000003,91.21,382,145,792,55778,55587,11.745289032657942,-58.6484599908193,0.001,,
206.16622034999997,91.45,384,145,796,56151,55962,15.051538340747356,-58.56623903910319,0.001,,
204.09431194999996,90.71,387,145,800,56456,56270,9.337917133819225,-58.26805236122825,0.001,,
199.40926860999997,89.12,388,145,804,56663,56465,14.634910839796067,-58.684998512268066,0.001,,
195.95637877000001,87.91,390,145,808,56922,56794,18.52592701070449,-58.64710774141199,0.001,,
193.20592326,87.0,392,145,812,57178,56980,16.400770702747383,-58.35701683044434,0.001,,
,,,,,57500,57362,12.970395208634052,-58.38212040492466,0.001,210.25448135435582,91.85
193.42096514999997,87.06,396,145,816,57549,,,,,,
193.47071722,87.07,399,145,820,57920,57728,15.572217283750835,-58.409603913625084,0.001,,
194.02660144,87.3,401,145,824,58299,58106,10.672699205577374,-58.54465627670288,0.001,,
194.82955711000002,87.62,404,145,828,58678,58489,10.857047173284716,-58.453826240871265,0.001,,
195.41954425000003,87.68,407,145,832,59042,58853,16.83832615024441,-57.72946048312717,0.001,,
196.57718907000006,88.16,409,145,836,59424,59234,15.591394543647766,-58.44534087181091,0.001,,
197.5572923,88.59,412,145,840,59812,59619,12.438804251807076,-57.578485761369976,0.001,,
,,,,,60000,59900,14.546349333178613,-58.88251227520882,0.001,215.28750284612178,94.1
198.04945124999998,88.78,416,144,844,60185,59995,14.5677177203329,-58.50649870202896,0.001,,
198.31909518,88.87,419,144,848,60564,60374,12.31461022598575,-58.24087799072266,0.001,,
198.55284377000004,88.97,421,144,852,60939,60748,10.891755588511204,-58.06475132069689,0.001,,
199.14502200000004,89.18,424,144,856,61322,61130,11.791205824689662,-58.29999826309529,0.001,,
199.5906398,89.35,427,144,860,61707,61516,14.185506604381443,-57.90242884110431,0.001,,
198.64787825000002,89.0,429,144,864,62034,61839,16.87138770520687,-57.38849401473999,0.001,,
193.39967973000003,86.99,430,144,868,62204,62008,7.133530367975649,-58.20248953501383,0.001,,
190.30760162,85.88,432,144,872,62467,62273,14.835867840903147,-57.856020759133735,0.001,,
,,,,,62500,62371,14.344339611578961,-57.34510429538026,0.001,188.71930192112922,86.25
187.1192983,84.71,436,143,876,62732,62536,12.454915481455187,-56.61062891343061,0.001,,
187.55394497,84.95,438,143,880,63131,62935,15.363649210883576,-58.100134681252875,0.001,,
184.22268827999997,83.7,440,143,884,63379,63251,16.206191611289977,-57.694212646484374,0.001,,
178.58222836999997,81.51,442,143,888,63547,63428,17.23319095114003,-58.51521555582682,0.001,,
172.85818122,79.29,442,143,892,63707,63519,11.26582822345552,-57.35856895446777,0.001,,
167.42478032,77.22,444,143,896,63873,63682,23.639537106389586,-57.594876289367676,0.001,,
169.71955857999993,78.04,446,143,900,64260,64067,13.034058506290117,-57.46043610572815,0.001,,
174.82516238000005,79.8,449,143,904,64643,64450,16.503968262672423,-58.300464401245115,0.001,,
,,,,,65000,64842,13.705155888382269,-57.12090457215601,0.001,226.10061388909816,98.35
178.67217756000002,81.16,454,143,908,65038,,,,,,
182.39372174,82.47,456,143,912,65425,65234,15.675012546716276,-57.606839004828004,0.001,,
183.00698482999996,82.73,459,143,916,65822,65629,16.712997097969055,-57.67045471191406,0.001,,
183.56209543000006,82.96,462,143,920,66216,66020,14.039532559258598,-57.422933850969585,0.001,,
183.74807086999996,83.03,464,143,924,66602,66409,15.876277767121792,-57.222150007883705,0.001,,
183.78266200000004,83.07,466,143,928,66985,66793,13.052087624048449,-57.71246918042501,0.001,,
183.87266725000006,83.17,469,143,932,67359,67172,17.160036241466347,-56.809983080083676,0.001,,
,,,,,67500,67352,12.203738188475706,-56.9742067972819,0.001,211.37441336214542,93.95
183.36544539,83.02,473,142,936,67726,67537,13.404007162366595,-56.51857486300998,0.001,,
182.6524648,82.78,476,142,940,68090,67905,13.370746151093513,-57.0462877024775,0.001,,
182.27437022,82.69,478,142,944,68454,68267,14.449437389771143,-57.34704852104187,0.001,,
181.96808901,82.61,481,142,948,68825,68636,12.890810709932577,-56.77715143950089,0.001,,
181.41753193,82.48,483,142,952,69187,68997,11.634140253067017,-57.308316924355246,0.001,,
180.89324792999997,82.31,486,142,956,69553,69367,10.342633865691804,-56.98208626641168,0.001,,
180.2944028,82.1,488,143,960,69917,69730,11.21559457726531,-56.256804756496265,0.001,,
,,,,,70000,69821,13.384836676356556,-56.57868338690864,0.001,209.5013681858778,92.9
181.35254586000002,82.47,493,142,964,70281,70096,14.939864569240147,-57.02036056518555,0.001,,
185.06423125,83.9,495,142,968,70594,70408,12.58652803103129,-57.381337568495006,0.001,,
186.80211816,84.52,497,142,972,70919,70726,13.094688125835951,-57.447097291337684,0.001,,
189.93641865,85.62,500,142,976,71294,71106,12.880258452264886,-56.76579165458679,0.001,,
189.39240475000005,85.36,502,142,980,71667,71478,17.159494597424743,-57.19601586524477,0.001,,
192.76027108000005,86.63,505,142,984,72042,71854,12.363183942594027,-56.94621825218201,0.001,,
198.15724963,88.71,507,142,988,72418,72226,10.738026232468455,-56.98899491628011,0.001,,
,,,,,72500,72322,13.991504157582918,-56.550041596094765,0.001,209.63706807494162,92.9
203.72032105999995,90.87,512,141,992,72794,72605,11.881099830282496,-56.99929704057409,0.001,,
209.18566146,92.98,515,142,996,73171,72981,15.650568569699923,-57.27267853418986,0.001,,
208.63320378,92.79,517,142,1000,73539,73352,10.584758035514666,-57.36262553671132,0.001,,
208.30930005,92.68,520,142,1004,73911,73723,10.541173142771568,-57.09109837075938,0.001,,
207.81498163000003,92.5,522,142,1008,74288,74095,14.654118394338957,-56.795795606530234,0.001,,
207.35449922,92.33,524,142,1012,74658,74469,12.856729130168537,-56.680897098117406,0.001,,
,,,,,75000,74850,13.19400897411385,-56.66475929260254,0.001,225.15631258785726,98.45
207.0256362,92.21,528,141,1016,75043,,,,,,
207.02343883999998,92.18,531,142,1020,75434,75239,9.39314799892659,-57.021984723149515,0.001,,
207.39761261999996,92.32,533,142,1024,75834,75638,10.829964292049407,-56.934819564819335,0.001,,
207.41039775000004,92.29,536,142,1028,76214,76027,15.533457467430516,-57.11644412101583,0.001,,
207.79838671999997,92.41,538,142,1032,76600,76405,8.985809241731962,-57.50337076187134,0.001,,
208.20229486000005,92.53,541,142,1036,76979,76791,12.431311700761933,-57.264007806777954,0.001,,
208.57760550999998,92.64,543,142,1040,77354,77164,12.648055794474843,-57.015032975570016,0.001,,
,,,,,77500,77354,11.012802849213282,-56.36053935686747,0.001,209.29128322303296,92.45
208.95091875000003,92.74,547,142,1044,77728,77540,9.155262439808947,-56.99548015188664,0.001,,
209.37320748000002,92.87,549,142,1048,78112,77919,12.336203027278819,-57.45499801635742,0.001,,
210.20055299000003,93.11,551,142,1052,78498,78306,10.468020347257456,-56.88501421610514,0.001,,
210.79920733000003,93.31,553,142,1056,78884,78694,13.91702554152184,-56.9488626596879,0.001,,
211.27323861999997,93.45,556,142,1060,79262,79071,10.773256148061444,-57.114604369453765,0.001,,
211.48336650000002,93.52,558,142,1064,79633,79444,13.461648230967315,-56.81826400756836,0.001,,
,,,,,80000,79827,13.088506012546773,-56.38390615035077,0.001,223.9996604025364,97.75
213.61326322999997,94.27,562,142,1068,80021,,,,,,
215.47186038999996,94.92,564,142,1072,80411,80218,10.193880960345268,-57.235149224599205,0.001,,
