rollout/ep_rew_mean,train/learning_rate,time/total_timesteps,train/actor_loss,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/episodes,eval/mean_reward,eval/mean_ep_length
-47.604426620000005,0.001,48800,47.170935745239255,117,416,0.17040435925126077,100.0,48600,488,,
,0.001,49000,47.18540748596192,,,0.2164593380689621,,48800,,-49.407143749999996,100.0
-47.55498130000001,0.001,49200,47.37501335144043,116,420,0.14094492599368094,100.0,49000,492,,
,0.001,49500,47.52397789001465,,,0.1772922719269991,,49300,,-51.52905504999999,100.0
-47.31343541000001,0.001,49600,47.52913047790528,116,424,0.1580279865860939,100.0,49400,496,,
,0.001,50000,47.78267578125,,,0.19157094620168208,,49800,,-48.08623385,100.0
-47.55242440000001,,50000,,116,428,,100.0,,500,,
-47.12641060999999,0.001,50400,47.89763282775879,117,430,0.156620541960001,100.0,50200,504,,
,0.001,50500,47.921891860961914,,,0.17354152098298073,,50300,,-48.71655700000001,100.0
-47.341345910000015,0.001,50800,48.145855560302735,117,433,0.18769985012710094,100.0,50600,508,,
,0.001,51000,48.24638008117676,,,0.15835280761122703,,50800,,-49.116905749999994,100.0
-47.5708841,0.001,51200,48.394412460327146,117,437,0.15750789478421212,100.0,51000,512,,
,0.001,51500,48.41061233520508,,,0.17189651355147362,,51300,,-47.975318949999995,100.0
-47.563121439999996,0.001,51600,48.51444282531738,116,441,0.1573853850364685,100.0,51400,516,,
,0.001,52000,48.640235061645505,,,0.17330970495939255,,51800,,-48.139037550000005,100.0
-47.6726573,,52000,,116,444,,100.0,,520,,
-47.7903363,0.001,52400,48.75487213134765,117,446,0.16824689373373986,100.0,52200,524,,
,0.001,52500,48.8629638671875,,,0.16991222448647023,,52300,,-48.3405665,100.0
-47.83086815000001,0.001,52800,48.92653923034668,117,450,0.15890215747058392,100.0,52600,528,,
,0.001,53000,48.91547737121582,,,0.16484358973801136,,52800,,-54.00021765,100.0
-48.08304196,0.001,53200,49.04075653076172,117,453,0.19389899991452694,100.0,53000,532,,
,0.001,53500,49.160883026123045,,,0.1321353580802679,,53300,,-50.870327950000004,100.0
-48.26278508,0.001,53600,49.22815658569336,117,457,0.14198805764317513,100.0,53400,536,,
,0.001,54000,49.43206214904785,,,0.1221086086332798,,53800,,-52.0809814,100.0
-48.26791605,,54000,,117,460,,100.0,,540,,
-48.08705559,0.001,54400,49.448681106567385,117,463,0.13203222133219242,100.0,54200,544,,
,0.001,54500,49.501511611938476,,,0.14393554143607618,,54300,,-47.00400955,100.0
-48.40579423000001,0.001,54800,49.648738098144534,117,466,0.14368627905845643,100.0,54600,548,,
,0.001,55000,49.72270721435547,,,0.13559940859675407,,54800,,-47.818752350000004,100.0
-48.28865905,0.001,55200,49.81408706665039,117,470,0.14847121737897395,100.0,55000,552,,
,0.001,55500,49.921381607055665,,,0.12401309482753277,,55300,,-47.11832345,100.0
-48.48966554,0.001,55600,50.00425964355469,117,473,0.13319756150245665,100.0,55400,556,,
,0.001,56000,50.0007137298584,,,0.14501921623945235,,55800,,-46.43592869999999,100.0
-48.216100229999995,,56000,,117,477,,100.0,,560,,
-48.340817920000006,0.001,56400,50.141968154907225,117,479,0.11940813213586807,100.0,56200,564,,
,0.001,56500,50.22535514831543,,,0.1324121491611004,,56300,,-48.1084709,100.0
-48.23424833999999,0.001,56800,50.27606185913086,117,483,0.1291041212528944,100.0,56600,568,,
,0.001,57000,50.32413261413574,,,0.13473835818469523,,56800,,-46.65354850000001,100.0
-47.99554057,0.001,57200,50.41238700866699,117,487,0.1733953833580017,100.0,57000,572,,
,0.001,57500,50.63035774230957,,,0.12321378372609615,,57300,,-46.9901935,100.0
-47.81216772999999,0.001,57600,50.57940605163574,117,491,0.11827167943120002,100.0,57400,576,,
,0.001,58000,50.651919784545896,,,0.12134532146155834,,57800,,-46.25379929999999,100.0
-47.476294580000015,,58000,,117,494,,100.0,,580,,
-47.241169479999996,0.001,58400,50.846772842407226,117,497,0.13616941519081593,100.0,58200,584,,
,0.001,58500,50.81263916015625,,,0.1422318709641695,,58300,,-48.49362545,100.0
-46.80053684000001,0.001,58800,50.973839645385745,117,500,0.13550118483603002,100.0,58600,588,,
,0.001,59000,51.03249404907226,,,0.13301759622991086,,58800,,-46.96559140000001,100.0
-47.134284990000005,0.001,59200,51.20337585449219,117,504,0.126842060983181,100.0,59000,592,,
,0.001,59500,51.21394233703613,,,0.136435983851552,,59300,,-53.298307550000004,100.0
-47.304035139999996,0.001,59600,51.20188621520996,117,507,0.11723640471696854,100.0,59400,596,,
,0.001,60000,51.29232032775879,,,0.14348208747804164,,59800,,-49.09454475,100.0
-47.15169714999999,,60000,,117,511,,100.0,,600,,
-47.159369000000005,0.001,60400,51.57312805175781,117,513,0.1286982224136591,100.0,60200,604,,
,0.001,60500,51.446675872802736,,,0.12679671183228491,,60300,,-52.8183226,100.0
-46.91982821,0.001,60800,51.53172889709472,117,517,0.15025447480380535,100.0,60600,608,,
,0.001,61000,51.56818672180176,,,0.1627353548258543,,60800,,-50.21325445,100.0
-46.41115751,0.001,61200,51.64732452392578,117,521,0.15284855611622333,100.0,61000,612,,
,0.001,61500,51.81431755065918,,,0.12461603529751301,,61300,,-48.592074,100.0
-46.446298850000005,0.001,61600,51.773248519897464,117,524,0.1353875595331192,100.0,61400,616,,
,0.001,62000,51.9358772277832,,,0.14179954804480077,,61800,,-50.85366485,100.0
-46.65958818,,62000,,117,528,,100.0,,620,,
-46.60980111,0.001,62400,52.038305130004886,117,530,0.13100741058588028,100.0,62200,624,,
,0.001,62500,52.00429702758789,,,0.12678268164396286,,62300,,-48.755776749999995,100.0
-46.60996726000001,0.001,62800,52.04055770874024,117,534,0.13907990321516991,100.0,62600,628,,
,0.001,63000,52.12766937255859,,,0.13540674097836017,,62800,,-46.9754089,100.0
-46.30452156999999,0.001,63200,52.27984306335449,117,538,0.11599822111427784,100.0,63000,632,,
,0.001,63500,52.2595743560791,,,0.12671189039945602,,63300,,-47.066157600000004,100.0
-45.89932938999999,0.001,63600,52.29094718933106,117,541,0.15372649975121022,100.0,63400,636,,
,0.001,64000,52.25730117797852,,,0.1436834444850683,,63800,,-49.42973805,100.0
-46.03357427000001,,64000,,117,545,,100.0,,640,,
-46.17838082000001,0.001,64400,52.49493858337402,117,547,0.11615392923355103,100.0,64200,644,,
,0.001,64500,52.42039527893066,,,0.1242170712351799,,64300,,-49.456687349999996,100.0
-45.74923962,0.001,64800,52.62673774719238,117,551,0.1257184688001871,100.0,64600,648,,
,0.001,65000,52.70246635437012,,,0.11353375852108001,,64800,,-45.884746799999995,100.0
-45.72583514,0.001,65200,52.564545440673825,117,554,0.14450487360358238,100.0,65000,652,,
,0.001,65500,52.639802856445314,,,0.12844722606241704,,65300,,-45.317344500000004,100.0
-45.40955998,0.001,65600,52.7025122833252,117,558,0.14260885372757912,100.0,65400,656,,
,0.001,66000,52.9155786895752,,,0.12252469599246979,,65800,,-45.4755204,100.0
-45.337232400000005,,66000,,117,561,,100.0,,660,,
-45.509131350000004,0.001,66400,52.915310592651366,117,564,0.11106580927968025,100.0,66200,664,,
,0.001,66500,52.929596786499026,,,0.12341044448316098,,66300,,-47.5204637,100.0
-45.61740711,0.001,66800,53.01832237243652,117,567,0.12221982084214687,100.0,66600,668,,
,0.001,67000,53.089447555541994,,,0.12588760904967786,,66800,,-45.933524,100.0
-45.40395414999999,0.001,67200,53.14192375183106,117,571,0.11168072946369648,100.0,67000,672,,
,0.001,67500,53.148582458496094,,,0.11977153226733207,,67300,,-47.064348,100.0
-45.25795556,0.001,67600,53.20657440185547,117,575,0.11799567483365536,100.0,67400,676,,
,0.001,68000,53.30676918029785,,,0.1301657409965992,,67800,,-46.707387,100.0
-45.43535629,,68000,,117,578,,100.0,,680,,
-45.39238953000001,0.001,68400,53.36819427490234,117,581,0.13891105227172373,100.0,68200,684,,
,0.001,68500,53.40785629272461,,,0.13078613698482514,,68300,,-46.59038345,100.0
-45.72684298000001,0.001,68800,53.5193701171875,117,585,0.12449464693665505,100.0,68600,688,,
,0.001,69000,53.56672737121582,,,0.13479867950081825,,68800,,-47.152983250000005,100.0
-45.36395873000001,0.001,69200,53.45926536560059,117,588,0.12645947713404893,100.0,69000,692,,
,0.001,69500,53.561463623046876,,,0.11567058116197586,,69300,,-48.1612822,100.0
-45.1126263,0.001,69600,53.579154357910156,117,592,0.12140986777842044,100.0,69400,696,,
,0.001,70000,53.68590393066406,,,0.12605076096951962,,69800,,-47.952785899999995,100.0
-45.03791738000001,,70000,,117,595,,100.0,,700,,
-45.352977409999994,0.001,70400,53.73498039245605,117,598,0.11592515587806701,100.0,70200,704,,
