train/critic_loss,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,time/episodes,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
9.77755655837059,875000,,0.001,,874168,,,,-244.78676803588868,1000.0,3322.6281374875457
9.773375785827637,877211,1000.0,0.001,900,876168,3243.7506676900007,149,5852,-245.18758087158204,,
9.67161735677719,880000,,0.001,,879168,,,,-245.59518197631837,1000.0,3284.9964627310633
10.226869069576264,881211,1000.0,0.001,904,880168,3247.90516238,149,5880,-245.21021786499023,,
10.121691478013993,885000,,0.001,,884168,,,,-246.01134002685546,1000.0,3317.183581844531
,885211,1000.0,,908,,3250.24106319,149,5908,,,
9.842923719882965,889211,1000.0,0.001,912,888168,3253.112314899999,149,5929,-245.81345233154298,,
9.351804240942002,890000,,0.001,,889168,,,,-246.22892434692383,1000.0,3243.3948519587516
9.575167628765106,893211,1000.0,0.001,916,892168,3253.3985607900004,149,5957,-246.00649060058595,,
9.15518574309349,895000,,0.001,,894168,,,,-246.21520169067384,1000.0,3207.7274489700794
9.308267980098725,897211,1000.0,0.001,920,896168,3256.32575069,149,5985,-246.55610864257812,,
10.063114326238631,900000,,0.001,,899168,,,,-246.73186346435546,1000.0,3273.5760669535025
9.762019397735596,901211,1000.0,0.001,924,900168,3257.6491351200007,149,6014,-246.86178912353515,,
9.402793621063232,905000,,0.001,,904168,,,,-246.92254904174806,1000.0,3309.2169795500113
,905211,1000.0,,928,,3261.0032352699995,149,6042,,,
9.414237725973129,909211,1000.0,0.001,932,908168,3260.9270475000003,149,6062,-247.87664697265626,,
10.031335074186325,910000,,0.001,,909168,,,,-247.76372494506836,1000.0,3189.9328381828964
9.2866511824131,913211,1000.0,0.001,936,912168,3260.8227199300004,149,6091,-248.14080337524413,,
9.532644290447235,915000,,0.001,,914168,,,,-248.2503962097168,1000.0,3220.885728518106
9.9175912129879,917211,1000.0,0.001,940,916168,3261.000700660001,149,6119,-248.67129806518554,,
8.945072347164155,920000,,0.001,,919168,,,,-249.22234994506837,939.3,3096.8418834051117
9.437428431987762,921211,1000.0,0.001,944,920168,3260.1359564700006,149,6147,-248.82138104248048,,
8.966240198612214,925000,,0.001,,924168,,,,-249.26859634399415,1000.0,3257.3492419803515
,925211,1000.0,,948,,3260.5842722500006,149,6176,,,
8.96736604309082,929211,1000.0,0.001,952,928168,3258.9795347,149,6196,-250.01138793945313,,
8.996325825929642,930000,,0.001,,929168,,,,-249.63148080444336,1000.0,3338.5982663344594
9.450981392621994,933211,1000.0,0.001,956,932168,3259.8484575200005,149,6225,-249.8931650085449,,
9.23089047217369,935000,,0.001,,934168,,,,-249.7499379272461,1000.0,3268.851127999276
9.573299710273742,937211,1000.0,0.001,960,936168,3262.2780070099993,149,6253,-250.26959002685547,,
8.987486506700515,940000,,0.001,,939168,,,,-249.8185965270996,1000.0,3320.3944756341866
9.18480335211754,941211,1000.0,0.001,964,940168,3265.8002424200004,149,6281,-250.51972158813476,,
9.13892531967163,945000,,0.001,,944168,,,,-250.26227905273439,1000.0,3297.524955216795
,945211,1000.0,,968,,3268.43248258,149,6309,,,
8.719581688165665,949211,1000.0,0.001,972,948168,3270.385355839999,149,6330,-250.47962524414064,,
8.570430009365081,950000,,0.001,,949168,,,,-250.40145092773437,1000.0,3338.0951424331406
9.270821976661683,953211,1000.0,0.001,976,952168,3274.6907358999997,149,6358,-250.41138931274415,,
8.438022740364074,955000,,0.001,,954168,,,,-251.04214849853517,1000.0,3264.6139332098887
8.998444091320037,957211,1000.0,0.001,980,956168,3276.619296789999,149,6387,-250.85821350097658,,
8.98719608426094,960000,,0.001,,959661,,,,-251.4135382385254,1000.0,3188.365383705893
,960704,994.93,,984,,3260.4993041,149,6412,,,
8.94928761434555,964704,994.93,0.001,988,963661,3268.3279281899995,149,6432,-251.12440142822265,,
9.536478461742401,965000,,0.001,,964661,,,,-250.6658943786621,1000.0,3303.662973064277
9.090615825414657,968704,994.93,0.001,992,967661,3270.0681443099998,149,6460,-251.40615005493163,,
8.95452786564827,970000,,0.001,,969661,,,,-251.69476705932618,1000.0,3312.3125067159535
9.244005941390991,972704,994.93,0.001,996,971661,3270.3292664199994,149,6488,-251.79367718505858,,
