train/learning_rate,time/episodes,time/total_timesteps,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,376,313674,2524,-134.50037336730958,900.04,2012.6647329599998,124,312622,11.880896000385285,,
0.001,,315000,,-135.25737742614746,,,,314622,11.329413625240326,2382.6478635996405,1000.0
0.001,380,317316,2560,-135.40006393955505,896.46,2018.0745398199997,123,316264,11.118863201586999,,
0.001,,320000,,-136.4284529876709,,,,319264,11.648319510459899,2080.2947516908403,843.5
0.001,384,321316,2595,-137.18695213317872,905.94,2046.50005161,123,320264,11.045925966262818,,
0.001,388,324336,2614,-138.0313949584961,901.42,2044.1807992599997,124,323284,11.608341765403747,,
0.001,,325000,,-138.08861959838868,,,,324284,11.922913938045502,1525.3091031635645,619.8
0.001,392,328336,2646,-138.34439909362794,901.42,2054.13202648,124,327284,11.172647983551025,,
0.001,,330000,,-139.35098957824707,,,,329284,11.769880681037902,2023.5957660066429,918.2
0.001,396,332336,2681,-139.23626132202148,910.73,2096.6934434899995,123,331284,11.499159851074218,,
0.001,,335000,,-139.8025173187256,,,,334284,11.640782889842987,2322.1268280122895,904.3
0.001,400,336336,2716,-140.1190543823242,913.68,2089.90900043,123,335284,11.312624028682709,,
0.001,404,339907,2740,-140.92824142456055,909.39,2102.66951669,124,339266,11.871822241783143,,
0.001,,340000,,-141.06153348027442,,,,339855,12.575832485950256,2115.7596218428776,834.3
0.001,408,343907,2772,-141.85532771301268,916.48,2128.66173578,124,342855,13.351743663311005,,
0.001,,345000,,-142.10346676635743,,,,344855,12.156108351230621,2531.950088404026,1000.0
0.001,412,347907,2807,-142.16242491149902,923.88,2122.16858258,123,346855,11.94707674264908,,
0.001,,350000,,-142.10523320007323,,,,349855,11.88003861618042,2397.3796647729587,931.3
0.001,416,351907,2842,-142.20955865478516,923.88,2132.97085578,123,350855,12.826983414649963,,
0.001,420,354923,2861,-143.72083282470703,929.53,2155.42950209,124,353871,11.289152681827545,,
0.001,,355000,,-142.678764251709,,,,354871,12.862730815410615,2016.5506756596267,806.8
0.001,424,358923,2895,-142.97855209350587,949.08,2229.3467542400003,123,357871,12.32158562850952,,
0.001,,360000,,-144.05265758670947,,,,359797,13.810404663209523,2545.0293450503145,1000.0
0.001,428,362849,2931,-144.25109742736817,952.33,2246.63106291,123,361797,13.456027635097504,,
0.001,,365000,,-144.38600764465332,,,,364816,12.01057783460617,2280.3432865636423,903.4
,432,365868,2961,,942.52,2186.3008871,123,,,,
0.001,436,368455,2978,-144.21857757238797,928.39,2155.96522011,123,367763,12.695085386993046,,
0.001,,370000,,-145.0971802215576,,,,369403,13.653777518272399,2260.3878173193893,885.8
0.001,440,372455,3010,-145.28852252197265,934.94,2182.12323597,123,371403,13.754607018470765,,
0.001,,375000,,-145.90424516296386,,,,374403,13.108867286205292,2323.402010482177,960.2
0.001,444,376455,3046,-145.87655587768555,934.94,2199.5266096,123,375403,13.320191067695617,,
0.001,,380000,,-145.6573680267334,,,,379403,13.660603466033935,2091.263906249078,803.7
,448,380455,3080,,934.94,2193.47731156,123,,,,
0.001,452,384455,3105,-147.07539598083497,934.94,2210.7445560499996,123,383403,13.221959241390229,,
0.001,,385000,,-146.72828231811525,,,,384403,14.561700479507447,2358.4398078382483,920.6
0.001,456,388317,3139,-147.60546519470216,933.56,2215.21969364,123,387265,14.18267904663086,,
0.001,,390000,,-147.85013229370117,,,,389265,12.516350427627563,2379.6288588884286,901.8
0.001,460,392127,3174,-147.40405448913575,938.42,2204.414971,123,391265,12.677189685344697,,
0.001,,395000,,-148.8468504180908,,,,394075,14.074880726337433,2310.7655636478567,902.3
0.001,464,396127,3208,-148.7849114074707,938.42,2208.0001826400003,123,395075,14.064567257881164,,
0.001,468,399146,3229,-149.20315591430665,934.67,2204.3972951100004,123,398094,14.031688652515411,,
0.001,,400000,,-149.59650683554875,,,,399723,14.000533417033088,2027.6629003993178,908.5
0.001,472,402775,3261,-149.80020083618163,931.01,2154.5821861500003,123,401723,13.555247708797454,,
0.001,,405000,,-150.84368478393554,,,,404723,13.381617334842682,2310.562069262378,901.7
0.001,476,406775,3296,-150.81776132202148,931.01,2158.25289788,123,405723,12.70459411096573,,
0.001,,410000,,-151.21889932250977,,,,409723,14.066165494441986,2316.760933070537,901.0
,480,410775,3331,,934.59,2167.4773896700003,123,,,,
0.001,484,413792,3356,-151.58243182373047,924.76,2148.9972785,123,413723,13.684789129257203,,
0.001,,415000,,-152.119197265625,,,,414765,13.083625281333923,2223.5744376096873,868.1
0.001,488,416817,3379,-151.46140841674804,924.81,2153.1845057899995,123,415765,13.89641205739975,,
0.001,,420000,,-152.34654516601563,,,,419765,14.171854984283447,2285.9576465060177,902.2
,492,420817,3415,,924.81,2160.09523602,123,,,,
0.001,496,424817,3440,-153.56333947753907,924.81,2165.7908235299997,123,423765,14.82063670539856,,
0.001,,425000,,-151.27949015299478,,,,424776,14.195259180935947,2262.899368788209,902.7
0.001,500,427828,3468,-154.21454287719726,914.92,2165.30652118,123,426776,13.434189066886901,,
0.001,,430000,,-153.80190774536132,,,,429796,14.306238688468934,2328.3000814814586,901.3
,504,430848,3496,,909.41,2153.6641789100004,123,,,,
0.001,508,434848,3522,-154.6857480621338,909.41,2159.30300212,123,433796,13.670132903575897,,
0.001,,435000,,-156.4972717285156,,,,434806,12.476927089691163,1877.2749660704983,703.2
0.001,512,437858,3549,-155.67782623291015,899.51,2172.2931923300002,123,436806,13.367069664478302,,
0.001,,440000,,-156.23504901123047,,,,439819,13.220391145229339,2071.364782067365,807.9
,516,440871,3576,,889.64,2149.8443746400003,123,,,,
0.001,520,443892,3599,-156.7385775756836,889.69,2156.0560524100006,123,443819,13.202629647731781,,
0.001,,445000,,-157.38635623168946,,,,444840,14.151897123336791,1902.3350789471529,756.3
0.001,524,447892,3627,-157.71569702148437,889.69,2156.7990188900003,123,446840,14.190868324279785,,
0.001,,450000,,-157.69812518310547,,,,449854,14.872022610664368,1968.628551594913,916.1
,528,450906,3654,,880.57,2136.08428912,123,,,,
0.001,532,454337,3679,-158.54503814697264,884.69,2188.43644438,123,453854,14.09784890985489,,
0.001,,455000,,-158.70328748548354,,,,454432,14.10355516355865,2281.577791158203,827.7
0.001,536,457484,3705,-158.75245852661132,890.29,2203.96513672,123,456432,14.936922746658325,,
0.001,,460000,,-159.24730307006837,,,,459432,13.430153861999512,2500.0529065841342,941.0
0.001,540,461484,3740,-159.30505291748048,890.29,2209.60847231,123,460432,14.767543015956878,,
0.001,544,464493,3759,-159.8954398803711,880.38,2189.83418488,123,463441,14.252817122936248,,
0.001,,465000,,-160.595938873291,,,,464441,14.701440742969513,2477.873289931752,894.5
0.001,548,468493,3793,-160.18687322998048,880.38,2167.7154058799997,123,467441,14.768768945217133,,
0.001,,470000,,-159.9853392944336,,,,469441,15.23017737674713,2460.4194545464125,904.3
0.001,552,471504,3823,-158.30006408691406,870.49,2144.74749988,123,470452,12.432221152565695,,
0.001,,475000,,-159.89680938720704,,,,474452,13.774723029613495,2426.095301488042,902.2
,556,475504,3859,,871.87,2148.3308090900005,123,,,,
0.001,560,478520,3878,-160.48621838378907,863.93,2157.75341347,123,477468,14.566322900772095,,
0.001,,480000,,-160.9824030456543,,,,479494,14.688108536243439,2134.9461192585177,803.5
0.001,564,480562,3904,-161.51879208374024,844.35,2108.7249142299997,123,480494,14.494081998825074,,
0.001,568,483589,3924,-161.48254296875,844.43,2109.2821179800003,123,483510,15.044830360412597,,
0.001,,485000,,-162.0601856397546,,,,484721,13.886006077994471,2444.214434430882,902.8
0.001,572,486773,3948,-161.3296337890625,839.98,2149.1998780100002,123,485721,14.999889462471009,,
0.001,576,488804,3966,-163.0900395711263,820.29,2098.82565614,123,488732,14.283665743741123,,
0.001,,490000,,-161.7489483947754,,,,489752,14.82080357170105,2120.2237865550096,885.5
0.001,580,492804,3995,-162.29742379760742,820.29,2108.66775904,123,491752,14.282636509418488,,
0.001,,495000,,-163.26822958374024,,,,494752,16.09656094646454,2171.047710913047,806.0
0.001,584,496804,4029,-162.8401312866211,830.12,2139.46977562,123,495752,15.651764954566955,,
0.001,588,499815,4053,-163.15903518676757,829.98,2142.7357569899996,123,499752,16.071470390796662,,
0.001,,500000,,-167.52416076660157,,,,499763,13.349207314577969,2595.0698665098985,943.2
0.001,592,503781,4083,-164.0147098833483,829.64,2147.65149945,123,502729,14.550153740691348,,
0.001,,505000,,-164.41339306640626,,,,504729,15.81065891122818,2367.2206877999097,901.1
0.001,596,506793,4119,-164.68651904296874,819.76,2123.1252783500004,123,506729,15.104980243682862,,
0.001,,510000,,-164.49804238891602,,,,509741,15.006453922271728,2724.8100727645274,1000.0
,600,510793,4150,,829.65,2155.53380244,123,,,,
0.001,604,514793,4174,-166.09750119018554,839.45,2187.10339697,123,513741,16.083857749462126,,
0.001,,515000,,-165.24925692749022,,,,514741,14.673876569747925,2093.6240679271987,750.9
0.001,608,518222,4206,-164.84501824951172,833.74,2147.61665102,123,517170,16.092178411006927,,
0.001,,520000,,-166.10226239013673,,,,519170,14.169171610832214,2611.547172697472,1000.0
0.001,612,522222,4242,-165.52969570922852,843.64,2178.7061602,123,521170,15.367762855052948,,
0.001,,525000,,-166.11253466796876,,,,524170,14.798902797222137,2896.24632740533,1000.0
0.001,616,526222,4278,-166.39855654907225,853.51,2212.6092681299997,122,525170,15.748775377750396,,
0.001,620,529233,4298,-171.06715087890626,853.41,2213.99026498,123,528181,21.41362441669811,,
0.001,,530000,,-167.1850078125,,,,529181,14.488931053161622,2062.009391320217,711.7
0.001,624,533233,4330,-167.18998712158202,853.41,2222.7494528199995,123,532181,17.256029850959777,,
0.001,,535000,,-167.04650720214843,,,,534181,15.519626746177673,2351.7257482961286,887.5
0.001,628,537233,4364,-167.1137622680664,863.27,2252.3899899199996,123,536181,15.438612733840943,,
0.001,,540000,,-167.1016717529297,,,,539181,15.462775663375854,2379.9605620343236,868.1
0.001,632,541233,4399,-167.195348236084,868.96,2279.2419357699996,123,540181,14.969601631641387,,
0.001,636,544242,4424,-168.13583779907228,867.58,2282.10511771,123,544181,15.140949073314667,,
0.001,,545000,,-167.5640441894531,,,,544200,13.657117462158203,1264.2296980741435,508.5
0.001,640,547252,4443,-167.84498986816405,857.68,2225.5822211399995,123,546200,15.26521602010727,,
0.001,,550000,,-167.51729949951172,,,,549212,16.00127277994156,2811.372253819788,1000.0
,644,550264,4473,,857.71,2232.39094855,122,,,,
0.001,648,553670,4496,-168.10209436035157,851.77,2266.8122778800002,123,552618,16.547046011447907,,
0.001,,555000,,-168.84489880371095,,,,554618,16.014946273803712,2531.3873997996734,903.0
0.001,652,557670,4531,-168.62943658447264,861.66,2299.8984610400003,123,556618,15.504518092632294,,
0.001,,560000,,-168.4808161315918,,,,559643,15.429325226783753,2774.4044501399158,965.9
,656,560695,4559,,851.91,2282.3378402800004,122,,,,
0.001,660,563835,4579,-169.3450740966797,853.15,2291.62833165,123,562783,16.569748445987702,,
0.001,,565000,,-169.54111849975587,,,,564783,15.028763596057892,2292.527630375605,853.8
0.001,664,567835,4614,-169.7189014892578,872.73,2349.0529576100002,123,566783,15.415622211933137,,
0.001,,570000,,-170.67533044433594,,,,569783,15.79524002456665,2835.011015817244,1000.0
0.001,668,571835,4649,-169.87289950561524,882.46,2386.9372484800006,122,570783,16.070941159248353,,
0.001,,575000,,-171.05117178344727,,,,574783,15.474230534553527,2842.9069777342024,974.3
,672,575835,4685,,890.62,2413.78304566,122,,,,
0.001,676,579835,4711,-171.96839901733398,910.31,2480.9431531900004,123,578783,16.155543641090393,,
0.001,,580000,,-171.19755041503907,,,,579783,15.739354890346528,1539.7364687061404,560.9
0.001,680,583455,4739,-172.0056216430664,906.51,2472.4475696,123,582403,15.292223062515259,,
0.001,,585000,,-172.41827392578125,,,,584427,16.29891085624695,2553.4517769086874,930.9
0.001,684,586479,4766,-171.99113244628907,896.75,2447.5835253800005,123,585427,15.857182690143585,,
0.001,688,588604,4778,-172.95569912719728,887.89,2421.68512364,123,587552,16.056321085453032,,
0.001,,590000,,-173.29806259155274,,,,589552,16.087117641448973,1958.8676253401209,706.4
0.001,692,592604,4808,-173.3818494873047,888.23,2426.1243967599994,123,591552,16.16174519634247,,
0.001,,595000,,-173.34815060424805,,,,594552,15.333944098472596,2577.1938783872874,917.8
0.001,696,596604,4841,-173.63023754882812,898.11,2460.75544205,123,595552,16.654316905498504,,
0.001,700,599628,4859,-174.18440451049804,888.35,2439.12973718,123,598576,15.222122024059296,,
0.001,,600000,,-174.64217565917968,,,,599576,15.226281094551087,2673.268899463629,929.0
0.001,704,603628,4891,-173.94200790405273,888.35,2447.34227749,123,602576,16.105539629936217,,
0.001,,605000,,-176.6939468383789,,,,604596,15.542543745040893,2176.1532036382705,706.7
0.001,708,606648,4916,-174.66887719726563,884.26,2470.8402374,123,605596,15.529204135417938,,
0.001,,610000,,-175.64481274414064,,,,609596,16.93687307548523,2538.6285243361026,882.6
,712,610648,4946,,884.26,2477.6654080499998,123,,,,
0.001,716,614155,4967,-175.63799602523622,879.33,2465.87910893,123,613103,16.161225152438913,,
0.001,,615000,,-175.90946771240235,,,,614103,15.434380671024323,3040.5690192777665,991.0
0.001,720,617164,4994,-170.8392120361328,879.31,2474.54066327,123,616112,16.010088602701824,,
0.001,,620000,,-176.86203744506835,,,,619112,16.41554781770706,1923.5841944505926,724.1
0.001,724,621164,5025,-177.00524438476563,879.31,2479.3534589299998,123,620112,16.108713034152984,,
