rollout/ep_len_mean,train/n_updates,train/learning_rate,time/total_timesteps,time/fps,train/actor_loss,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,eval/mean_reward,eval/mean_ep_length
,189468,0.001,190000,,-47.309274906065404,,,,4.575419990027823,517.5147086278121,1000.0
149.71,191468,0.001,191659,99,-47.26977880096435,1020,-168.17858586,1933,4.7939590275287625,,
139.58,191714,0.001,191804,99,-47.84335021972656,1024,-156.88804009,1935,4.147681675459209,,
139.78,191785,0.001,192011,99,-47.2778697013855,1028,-157.10883755999998,1936,5.528652802109718,,
140.84,192021,0.001,192262,99,-47.1441111931434,1032,-158.25703017,1937,4.6542533748554735,,
150.69,193377,0.001,193525,99,-46.941734520164694,1036,-169.05924546999998,1948,5.549615215610814,,
140.96,193636,0.001,193762,99,-47.218671437856315,1040,-157.89385646,1950,5.386316450866493,,
140.07,193924,0.001,194025,99,-46.903364553079975,1044,-157.06140778,1952,5.734630091517579,,
130.39,194123,0.001,194277,99,-46.75502256363157,1048,-146.44645498,1953,5.93503057862085,,
131.88,194434,0.001,194555,99,-47.31284027099609,1052,-148.23233212000002,1955,6.5384660243988035,,
,194495,0.001,195000,,-46.601067860921226,,,,4.833765983581543,598.3500668053981,1000.0
130.62,195534,0.001,195643,98,-47.308437728881835,1056,-146.98645048,1980,5.732822583271907,,
140.49,196674,0.001,196940,99,-47.1968166177923,1060,-157.95280565000002,1989,5.724817129698667,,
151.46,198042,0.001,198204,99,-46.89547375270298,1064,-169.90981931000002,1999,6.159271506829695,,
151.25,198367,0.001,198499,99,-46.57485535031273,1068,-169.67275743,2001,6.243564482296215,,
159.98,199469,0.001,199589,99,-45.79745712280273,1072,-179.33058185,2009,6.978974472908747,,
157.07,199650,0.001,199808,99,-46.39386821437527,1076,-176.3155176,2011,6.557325356627164,,
,199914,0.001,200000,,-46.21310314055412,,,,7.044734350064906,376.7296153335483,1000.0
138.46,,,200020,98,,1080,-155.89399895,2028,,,
146.79,201015,0.001,201117,98,-46.385618624479875,1084,-164.99484794,2037,6.157944192277625,,
143.66,201106,0.001,201218,98,-46.79619344075521,1088,-161.39796959,2037,7.874901082780626,,
144.3,202300,0.001,202404,98,-46.467540412902835,1092,-162.42758766999998,2046,6.785909511089325,,
146.28,202725,0.001,202848,98,-46.38674117672828,1096,-165.13846740999998,2049,6.56695879659345,,
156.06,204010,0.001,204112,99,-46.29604805121988,1100,-175.85595744000003,2059,7.003726512957842,,
155.71,204170,0.001,204273,99,-45.787644704182945,1104,-175.48176161,2061,5.62308684984843,,
154.4,204432,0.001,204578,99,-45.9501449584961,1108,-173.96528005,2063,6.62470252573991,,
,204669,0.001,205000,,-46.0764966805776,,,,6.158869767926403,405.11747860566027,1000.0
164.6,,,205742,98,,1112,-185.27267145999994,2082,,,
174.76,206757,0.001,206935,98,-46.799397735595704,1116,-196.58786933,2096,8.004370031356812,,
164.09,207944,0.001,208068,98,-46.23685808534975,1120,-184.62520597000002,2105,7.135458813773261,,
173.62,209062,0.001,209166,98,-46.43933135986328,1124,-195.44522587,2114,7.434516697513814,,
,209115,0.001,210000,,-46.0173208063299,,,,6.083059050820091,707.8947435169197,1000.0
192.23,211115,0.001,211234,98,-46.0830502243042,1128,-216.10531874,2143,7.478109266161919,,
191.78,211300,0.001,211440,98,-45.84027554911952,1132,-215.77733143,2145,7.581488398254895,,
190.46,212466,0.001,212571,98,-46.045859443664554,1136,-214.53945933,2153,7.445996827721595,,
198.83,213519,0.001,213645,98,-45.50082461039225,1140,-223.76544232000003,2159,5.950268526871999,,
207.38,214631,0.001,214763,99,-45.547795688404754,1144,-233.05407691999997,2166,7.958597078042872,,
206.33,214813,0.001,214910,99,-45.781822204589844,1148,-232.09930406999996,2168,9.296835932238348,,
,214866,0.001,215000,,-46.59594488143921,,,,7.861105712254842,206.86903198203072,327.8
213.98,215866,0.001,215953,99,-45.82751596069336,1152,-240.42927286999998,2178,7.241979559898376,,
205.32,216019,0.001,216175,99,-45.364581474891075,1156,-231.18998876999999,2179,7.396767144019787,,
194.82,216290,0.001,216422,99,-46.16207181490385,1160,-219.42969653,2181,9.076613701306856,,
193.25,216456,0.001,217529,99,-46.09937591552735,1164,-217.88348668999996,2183,7.369265267723485,,
211.63,219518,0.001,219662,99,-45.561439453125,1168,-237.86380642,2203,6.691841135263443,,
,219607,0.001,220000,,-45.38008499145508,,,,8.253139760759142,601.6654267720048,808.5
221.15,221607,0.001,221704,99,-45.47213264465332,1172,-248.25027781000006,2227,6.327005861759186,,
230.41,222709,0.001,222849,99,-45.23016983032227,1176,-258.32969434,2235,5.702576684951782,,
239.47,223875,0.001,223967,99,-45.50475072860718,1180,-267.79706517,2243,5.824679180979729,,
,223946,0.001,225000,,-45.67794286287748,,,,5.889628371367087,490.10314134797375,807.5
241.04,225046,0.001,225221,99,-44.77505554199219,1184,-269.17517907999996,2262,6.389406807422638,,
251.25,226242,0.001,226343,99,-44.60710016886393,1188,-280.55632834999994,2270,6.662168761094411,,
250.77,227359,0.001,227481,99,-45.63476876651539,1192,-280.27550661000004,2277,7.287752001626151,,
249.34,227699,0.001,227782,99,-45.302108938043766,1196,-278.37655532,2279,6.860116004943848,,
248.23,228794,0.001,228935,100,-45.7037410736084,1200,-277.16858571,2287,7.674598591668265,,
,229862,0.001,230000,,-45.01315633392334,,,,6.897618724942207,572.2535445270594,708.8
267.27,230881,0.001,231000,99,-44.528415256076386,1204,-297.83831958999997,2310,6.327041977330258,,
266.29,231116,0.001,231207,99,-44.75932731628418,1208,-296.80538666,2312,5.539108661810557,,
275.66,233195,0.001,233308,100,-45.13999786376953,1212,-306.6709345,2326,6.950368341207504,,
275.7,234348,0.001,234505,100,-45.06762614148728,1216,-306.41481049999993,2334,6.572258708297565,,
,234432,0.001,235000,,-45.184349786667596,,,,7.434953124750228,317.93800058037743,416.1
277.29,235703,0.001,235797,100,-45.275500986835745,1220,-308.68039562999996,2350,7.274092203319663,,
267.13,235781,0.001,235879,100,-45.205940034654404,1224,-297.28629562000003,2351,6.668121304776934,,
266.91,236852,0.001,237925,100,-45.29570325469971,1228,-296.69251517,2360,7.26650510430336,,
285.43,238910,0.001,239983,100,-45.2609650106991,1232,-316.53835288,2377,6.538257288210319,,
,239910,0.001,240000,,-45.36768151855469,,,,6.537372506856919,67.47665575714782,116.6
284.66,240941,0.001,241037,100,-44.69494705200195,1236,-315.23942924999994,2393,6.729496305639094,,
294.48,242981,0.001,243093,100,-45.46303925323486,1240,-325.90302044000003,2409,6.653981573462486,,
,244034,0.001,245000,,-46.27091761997768,,,,4.985587392534528,664.7212661129306,901.2
313.44,245034,0.001,246107,100,-45.707197662353515,1244,-345.82228917,2438,6.181069666981697,,
332.85,248042,0.001,248195,100,-47.76260280609131,1248,-367.09007070000007,2457,4.625011742115021,,
325.01,248328,0.001,248454,101,-46.36389233515813,1252,-358.60244099000005,2459,6.030470059468196,,
325.12,248574,0.001,248687,101,-45.82967910766602,1256,-358.70468421999993,2461,5.675567889213562,,
323.86,248720,0.001,248808,101,-46.09134791447566,1260,-357.38483247,2462,5.992958178887,,
,249926,0.001,250000,,-46.24439740180969,,,,5.92685381529843,672.9017166789621,803.5
325.75,250004,0.001,250104,100,-46.083926665477264,1264,-359.73622405000003,2481,5.9590372779430485,,
305.64,250123,0.001,250226,100,-46.05335922241211,1268,-337.83613988999997,2482,5.942264585960202,,
296.16,251198,0.001,251320,100,-46.40046869913737,1272,-327.38740785000005,2489,6.076076819978911,,
286.12,251372,0.001,251461,100,-45.871681213378906,1276,-316.45971626999994,2490,6.22326890282009,,
296.48,252542,0.001,253615,101,-46.3077348779749,1280,-328.44965458999997,2500,5.329487174749374,,
,254602,0.001,255000,,-46.42639135742188,,,,5.455579576730728,489.1964259478729,605.8
304.54,,,255675,101,,1284,-337.31495339,2523,,,
295.77,255716,0.001,255920,101,-46.38436249763735,1288,-327.58989796,2529,5.826845847192358,,
295.59,255967,0.001,257040,101,-46.21114401981748,1292,-326.74929637,2532,5.3846404346926455,,
313.05,258988,0.001,259087,101,-46.660905860900876,1296,-345.59839968,2551,5.12350310754776,,
,259119,0.001,260000,,-46.165048928096375,,,,5.254331685728946,654.9005539021484,804.6
312.57,,,260192,101,,1300,-345.03453604000003,2564,,,
303.02,261156,0.001,261302,101,-46.861803886413576,1304,-334.4279664,2577,5.137449475765228,,
312.18,262289,0.001,262425,101,-48.18066109551324,1308,-344.14856314,2585,5.958527127901713,,
293.54,262509,0.001,262662,101,-47.59199209774242,1312,-324.00171815,2587,4.653354094308965,,
293.1,263702,0.001,263815,101,-47.98084435096154,1316,-323.80625296,2595,5.404586902031531,,
,264921,0.001,265000,,-47.34329030420873,,,,5.1398917528890795,697.9146026468486,902.2
292.3,,,265027,101,,1320,-322.3605428,2615,,,
311.94,266000,0.001,267073,101,-47.46505841341886,1324,-343.91848871,2623,5.313180253619239,,
314.36,268288,0.001,269361,102,-47.35730698820832,1328,-346.56375202000004,2639,4.935802444133883,,
296.17,269514,0.001,269600,101,-47.51392566914461,1332,-327.11361763,2646,5.6965813489304375,,
,269527,0.001,270000,,-48.189191818237305,,,,4.953544836777907,655.9811497529038,804.4
315.85,271549,0.001,272622,102,-47.92114239501953,1336,-348.25504409,2672,5.853764201521874,,
296.67,272661,0.001,272760,101,-48.2794303894043,1340,-327.27863869999993,2678,6.409894888217632,,
277.13,273727,0.001,273820,101,-47.699222564697266,1344,-306.48398048,2685,5.894040388219497,,
267.16,274797,0.001,274911,102,-48.27503924899631,1348,-295.17134142000003,2692,5.187926153341929,,
,274838,0.001,275000,,-48.31288637433733,,,,5.893306464683719,528.5134822391905,809.6
285.81,276936,0.001,277035,102,-48.79768893183494,1352,-314.58929346,2714,5.0643788040900715,,
304.48,278062,0.001,279135,102,-47.99598770141601,1356,-335.17944199000004,2722,4.837236617740832,,
,279110,0.001,280000,,-48.37466287612915,,,,6.111398349205653,347.38033358952964,442.5
317.32,280134,0.001,280540,102,-48.96669991811117,1360,-349.07768556,2739,5.314444005489349,,
324.74,281505,0.001,282578,102,-48.863579895019534,1364,-356.9162767400001,2748,5.22952547442913,,
344.15,283568,0.001,284641,103,-49.10002673339844,1368,-378.1786315500001,2760,5.640601687908172,,
334.89,284683,0.001,284809,102,-48.71562123298645,1372,-367.88550876999994,2766,5.095387158027062,,
,284828,0.001,285000,,-48.79111194610596,,,,5.829135342249795,208.54737347960764,320.8
337.93,285122,0.001,285254,102,-49.317930338334065,1376,-371.00907496,2772,5.6540670492211165,,
318.12,285322,0.001,285427,102,-48.985636803411666,1380,-349.08442365,2774,5.458633138287452,,
308.69,286441,0.001,286544,102,-49.17722027118389,1384,-338.72610700999996,2782,4.598729880956503,,
307.07,286544,0.001,286627,102,-50.00006999140201,1388,-336.84912857999996,2783,5.299072802066803,,
297.15,286635,0.001,286755,103,-48.05664300918579,1392,-326.45899648,2783,5.322718754410744,,
287.49,286763,0.001,287836,103,-48.891120769359446,1396,-316.34006671,2785,5.440546148473566,,
287.63,288871,0.001,288955,103,-49.746540546417236,1400,-316.3156964,2798,4.8634888380765915,,
,289030,0.001,290000,,-49.33410835266113,,,,4.682242029243046,660.2282577440608,806.0
288.01,,,290103,103,,1404,-317.34938296,2810,,,
279.08,290116,0.001,290333,103,-49.41998392740886,1408,-307.69356407,2817,5.122807208697001,,
287.64,290353,0.001,291426,103,-49.32862355158879,1412,-316.95436224,2820,4.71042247918936,,
296.59,292401,0.001,293474,103,-49.656060536702476,1416,-326.71115534,2834,4.217270652453105,,
295.27,294452,0.001,294554,103,-49.820713678995766,1420,-325.23571101,2847,7.136373056684222,,
,294515,0.001,295000,,-48.478399488661026,,,,5.571962858501234,434.1266624574084,521.9
286.0,295515,0.001,295673,103,-49.806398735046386,1424,-315.00662123999996,2861,6.048547883510589,,
275.25,295813,0.001,296886,103,-49.49062374026276,1428,-303.58492414,2865,6.5263590620852066,,
292.75,297802,0.001,298875,103,-49.25260476505055,1432,-322.82553823,2878,6.612693737534916,,
264.51,298958,0.001,299073,103,-50.223719899247335,1436,-292.71952422,2884,7.255019885737721,,
,299047,0.001,300000,,-50.046549423881196,,,,7.726066711101126,585.4408327160403,902.8
273.98,300073,0.001,300158,103,-50.635362771841194,1440,-303.06021637999993,2902,7.157417746690603,,
293.76,302123,0.001,303196,103,-50.58918844604492,1444,-324.78707920000005,2915,6.232254464745521,,
284.05,303187,0.001,303316,103,-50.596515383039204,1448,-314.41325170000005,2921,5.180334173399826,,
,304334,0.001,305000,,-50.825817337036135,,,,5.892199262619019,521.2578215643465,712.1
283.72,,,305407,103,,1452,-315.01557528,2938,,,
293.0,307362,0.001,308435,104,-51.01321740722656,1456,-324.9205215,2959,5.469760169744491,,
290.02,309447,0.001,309542,104,-51.130279418945314,1460,-321.43104850000003,2971,5.592420621633529,,
,309469,0.001,310000,,-51.22302107377486,,,,4.944858854467219,610.6255862060934,706.7
299.74,311479,0.001,312552,104,-51.122776557922364,1464,-331.74505014000005,2994,5.275373824477196,,
301.56,314638,0.001,314797,104,-51.36407891845703,1468,-333.79222712999996,3015,5.043911771774292,,
,314921,0.001,315000,,-51.181762818367254,,,,5.027456128408039,538.5127035317943,709.3
311.85,,,315994,104,,1472,-345.05347051999996,3025,,,
319.57,317106,0.001,317211,104,-51.282610988616945,1476,-353.2096651600001,3037,5.185523165932184,,
319.84,317302,0.001,317411,104,-50.3193793296814,1480,-353.59535705,3038,5.32303599268198,,
320.6,318474,0.001,318604,104,-52.131109090951774,1484,-354.51466424000006,3045,5.996919851303101,,
330.9,319631,0.001,319717,104,-51.23170192425068,1488,-365.63548554,3051,4.765442788600922,,
,319644,0.001,320000,,-52.17506626674107,,,,5.8711323738098145,663.4042102436767,1000.0
350.33,320715,0.001,321788,104,-52.042694346110025,1492,-387.21983355,3069,5.895605627695719,,
341.03,321840,0.001,321939,104,-52.111474143134224,1496,-376.71894527999996,3074,4.8465765067509246,,
331.46,322006,0.001,322101,104,-52.075025285993306,1500,-366.4520639499999,3074,5.30426313326909,,
321.92,322126,0.001,322295,104,-51.48360296396109,1504,-355.6580332599999,3075,5.313842248916626,,
327.28,322973,0.001,323061,104,-51.61331183473829,1508,-361.75346432000003,3080,5.036954248455209,,
317.13,323047,0.001,323139,104,-51.17504719325474,1512,-350.66560230000005,3080,5.382253885269165,,
298.29,323176,0.001,323303,104,-51.46656503985005,1516,-329.9138546,3081,5.3835025795044436,,
288.12,323273,0.001,323366,104,-52.05323266983032,1520,-319.14173153,3081,6.496309623122215,,
287.82,323382,0.001,324455,105,-51.11795171101888,1524,-318.56103402,3083,6.303140661933205,,
,324465,0.001,325000,,-51.57277243477957,,,,6.599032589367458,706.7556356013753,902.4
286.52,,,325538,105,,1528,-316.96816395999997,3098,,,
268.64,325612,0.001,325739,104,-51.88685434514826,1532,-297.10320602999997,3104,5.045396200446195,,
278.88,326755,0.001,326961,105,-52.03290690546451,1536,-308.32777418000006,3110,5.504566136826861,,
269.66,326984,0.001,327124,105,-52.52194046974182,1540,-298.30192408000005,3111,4.023488279432058,,
251.01,328195,0.001,328297,105,-52.23389038672814,1544,-277.71263209,3118,4.594266615595136,,
260.77,329282,0.001,329393,105,-52.06440509033203,1548,-288.47919588,3124,4.965167975187302,,
,329385,0.001,330000,,-52.03160128386124,,,,5.6090665641038315,436.68357217826417,619.3
250.61,330385,0.001,330468,105,-52.26618431854248,1552,-276.7857482,3136,5.162333824396134,,
223.02,330596,0.001,330737,105,-52.39963022867838,1556,-246.61915705000004,3137,5.734974377560166,,
226.11,331762,0.001,332153,105,-52.22539712524414,1560,-250.21002838,3144,5.144641872167587,,
216.74,334140,0.001,334226,105,-52.39688222503662,1564,-239.74265603000003,3157,4.951409382224083,,
196.07,334312,0.001,334404,105,-53.427925533718536,1568,-217.02921692,3158,4.412063757578532,,
186.79,334563,0.001,334673,105,-52.69408610829136,1572,-206.80215135000003,3159,4.902915184394173,,
,334766,0.001,335000,,-53.04079735997212,,,,5.011862527175122,579.7916745855473,901.8
196.64,336766,0.001,336875,105,-52.36642436218262,1576,-217.7569125,3182,4.933525427460671,,
206.2,337917,0.001,338031,106,-51.821726365522906,1580,-228.33327779999996,3188,5.414238301190463,,
,339092,0.001,340000,,-52.45235152742756,,,,5.151474268578771,407.09157458040863,720.7
217.08,340092,0.001,340312,106,-52.50420299530029,1584,-240.1835089,3208,4.999646909952164,,
216.95,341316,0.001,341412,106,-53.239911932694284,1588,-240.30824679,3215,4.223449142355668,,
218.04,342519,0.001,343592,106,-52.56415940093994,1592,-240.76288080000003,3223,4.44171843612194,,
227.9,344627,0.001,344729,106,-52.802762771606446,1596,-251.41580022999995,3233,4.748781503438949,,
,344656,0.001,345000,,-53.40752588907878,,,,4.261934037866263,697.0483216390014,901.9
266.28,347656,0.001,348729,107,-52.88767468261719,1600,-293.37687587,3257,5.391087915182114,,
275.65,349750,0.001,349860,107,-53.07076245880127,1604,-303.42493043,3267,5.298598184466362,,
,349787,0.001,350000,,-52.87988408406576,,,,6.146913779748453,821.0478307688609,1000.0
280.42,350030,0.001,351103,107,-53.44823483058384,1608,-308.66659601,3281,5.800358376332691,,
300.55,353078,0.001,353194,107,-53.16655738830566,1612,-330.67102587999995,3297,5.051489981651306,,
309.83,353213,0.001,354286,107,-52.60255368550619,1616,-340.31858631,3299,4.405964805529668,,
,354213,0.001,355000,,-53.164786682128906,,,,5.22756647503376,454.39723523966967,624.0
321.0,355346,0.001,355466,107,-52.88068845795422,1620,-352.42077143,3316,5.234307216434944,,
330.62,357420,0.001,357517,107,-52.96178981236049,1624,-362.71213300000005,3327,4.26352862517039,,
330.69,357534,0.001,358607,107,-53.89613412927698,1628,-362.95587032,3329,4.916950936587352,,
340.08,358674,0.001,359747,107,-53.321896107991535,1632,-373.26956372,3335,6.321823104222616,,
328.86,359746,0.001,359847,107,-53.804477500915525,1636,-360.6713910000001,3339,5.471414184570312,,
,359913,0.001,360000,,-54.22086886142163,,,,5.066295838356018,572.096207931079,712.1
348.62,360913,0.001,361986,107,-53.677739158630374,1640,-381.82782289000005,3354,5.318281693816185,,
348.97,363081,0.001,363194,107,-53.97047878265381,1644,-382.25164214999995,3367,5.172004217267037,,
350.07,364271,0.001,364400,107,-53.45780296325684,1648,-383.20743329000004,3374,4.784340767860413,,
,364434,0.001,365000,,-53.73829453079789,,,,4.46092008207446,556.5030831465498,728.4
350.74,365443,0.001,365542,107,-53.99020195007324,1652,-384.13382725,3389,4.102548281351726,,
359.9,366632,0.001,366727,107,-53.8873317484953,1656,-393.90057674999997,3397,4.9384377075701344,,
356.8,366760,0.001,367833,108,-53.83494967506046,1660,-390.55785815,3399,5.482928724516006,,
356.98,368851,0.001,369924,108,-54.47381956680961,1664,-391.10636235,3412,4.251225388568381,,
,369882,0.001,370000,,-53.87768912315369,,,,5.493457948007891,571.5298806845676,750.3
357.09,369990,0.001,370113,108,-54.72305234273275,1668,-391.2220864699999,3424,4.892828976114591,,
366.91,371235,0.001,371364,108,-54.82442072550456,1672,-402.0171915799999,3432,4.698642099929961,,
366.98,373322,0.001,373573,108,-54.47965670013428,1676,-402.1066200900001,3445,5.263416561961174,,
,374549,0.001,375000,,-54.520762985229496,,,,5.122135219931603,585.2791642128956,732.4
375.91,,,375622,108,,1680,-411.2252983,3463,,,
373.55,377565,0.001,377667,108,-54.56525199890137,1684,-408.01537152,3481,5.244140178084374,,
383.4,379608,0.001,379752,108,-54.119097573416575,1688,-418.89772481,3494,5.272749934877668,,
,379679,0.001,380000,,-54.47223587036133,,,,4.490497268421549,695.4860020405147,823.0
375.27,381003,0.001,381119,108,-54.73631045532227,1692,-410.46720511,3513,5.180583210587502,,
384.65,382121,0.001,383194,108,-54.84915703221371,1696,-420.86956639999994,3521,4.1777635873892365,,
,384145,0.001,385000,,-53.550107638041176,,,,4.732463503877322,759.8842290500179,904.9
365.61,385145,0.001,385290,108,-54.968156898498535,1700,-399.42954360999994,3548,4.905438443303108,,
355.98,385329,0.001,385458,108,-53.920493062337236,1704,-389.10298773999995,3549,4.996833316485087,,
346.14,385600,0.001,385717,108,-55.12296821701695,1708,-378.5002804899999,3551,4.594243494557663,,
346.74,386795,0.001,387868,109,-54.955133351412684,1712,-378.82348134000006,3558,5.0507025935433125,,
347.35,388886,0.001,389021,109,-55.009653091430664,1716,-379.94938204,3568,5.119132741292318,,
,389027,0.001,390000,,-54.31999367934007,,,,5.888051491517287,790.1669478381052,979.2
356.34,390027,0.001,391100,109,-54.943632286071775,1720,-389.86303637000015,3587,5.1911252751350405,,
347.77,391221,0.001,392294,109,-55.59579075084013,1724,-380.93075002,3594,4.950444242533515,,
357.59,393293,0.001,394366,109,-54.732023540296055,1728,-391.31769146,3607,5.204026203406484,,
,394323,0.001,395000,,-55.7093625386556,,,,5.454355955123901,448.54029592690057,538.9
357.41,395337,0.001,395488,109,-53.51375198364258,1732,-391.19213946,3623,5.165465320859637,,
377.02,397449,0.001,397549,109,-55.56194954681396,1736,-412.28344232999996,3635,5.369188460707664,,
357.05,397586,0.001,397691,109,-55.50209395090739,1740,-390.9090993100001,3635,5.858477706494539,,
366.2,399689,0.001,399814,109,-55.61259229278564,1744,-401.11211884,3647,5.313133068561554,,
,399741,0.001,400000,,-55.47495812636156,,,,5.094439190167647,765.176411006978,908.8
375.34,401829,0.001,401934,109,-55.775802764892575,1748,-411.68776427999995,3668,5.397082455277443,,
365.03,401958,0.001,402045,109,-55.722985194279595,1752,-400.74174486000004,3669,5.44509312739739,,
374.15,404044,0.001,404142,109,-55.80344438934326,1756,-410.40727926000005,3681,5.350855151057243,,
366.34,404353,0.001,404467,109,-55.43332040720973,1760,-401.6950475599999,3682,5.189309109989394,,
,404394,0.001,405000,,-56.9462643577939,,,,5.8755305453044615,735.8755556619028,890.6
356.67,405472,0.001,405591,109,-56.49840386708578,1764,-391.0820397000001,3698,5.159869750340779,,
356.95,405716,0.001,405808,109,-55.47291807694869,1768,-391.53943512,3700,6.123166962103411,,
355.58,406826,0.001,406922,109,-55.99247757720947,1772,-390.0862127799999,3706,5.599102893948555,,
345.25,407913,0.001,408098,109,-56.44256703993853,1776,-378.88417004999997,3712,5.4277571579989266,,
,409072,0.001,410000,,-56.269676414489744,,,,5.448720270037651,677.8059184564278,910.7
345.55,410072,0.001,410177,109,-56.43007595062256,1780,-380.31462179000005,3733,5.46247767674923,,
327.56,410308,0.001,410423,109,-56.112850781144765,1784,-361.6690167599999,3734,6.064247449924206,,
317.43,410422,0.001,411495,110,-57.01655311584473,1788,-350.1939876799999,3736,6.476610635456286,,
315.75,412569,0.001,412694,110,-56.189504663994974,1792,-348.24748344,3746,5.264809088504061,,
306.34,413738,0.001,413828,110,-56.378884379069014,1796,-338.14562744999995,3753,6.043233929009273,,
286.3,413827,0.001,413920,110,-56.81303914388021,1800,-316.83262412000005,3753,5.8008511662483215,,
,414847,0.001,415000,,-56.579428344726566,,,,5.602640413284302,580.877728229016,715.0
305.22,415880,0.001,415980,110,-56.58880615234375,1804,-337.61335205,3772,5.25289232080633,,
312.71,416900,0.001,416988,110,-56.68391897739508,1808,-345.76209216999996,3777,5.949962802422353,,
,419915,0.001,420000,,-56.791265800476076,,,,5.863528363108635,625.1763586178422,715.9
323.15,,,420183,110,,1812,-357.40770158,3803,,,
322.99,421199,0.001,421320,110,-57.4568977355957,1816,-357.28276931999994,3810,5.920995801687241,,
332.51,423278,0.001,424351,111,-56.88512772369385,1820,-367.89305271999996,3822,5.801720726490021,,
,424357,0.001,425000,,-57.77057933807373,,,,5.334081577532219,696.3811169505119,1000.0
331.36,,,425430,110,,1824,-366.58333251000005,3838,,,
312.64,425521,0.001,425630,110,-56.667446970939636,1828,-346.3189350000001,3844,4.973482168637789,,
312.95,426651,0.001,426783,110,-56.19170726429332,1832,-346.30860932,3850,5.219754346211752,,
313.49,428806,0.001,428898,111,-57.07603639221191,1836,-347.19152687,3862,5.178742967009544,,
,429859,0.001,430000,,-57.521177628461054,,,,5.020094461300793,608.9911659993231,870.3
333.12,429930,0.001,431003,111,-57.816609700520836,1840,-368.23076483999995,3879,4.715741006421371,,
323.43,432070,0.001,432157,111,-56.69555190757469,1844,-357.1746333800001,3890,5.45419783062405,,
304.11,432163,0.001,432345,111,-57.83344650268555,1848,-335.6181189099999,3890,5.437829216321309,,
,434334,0.001,435000,,-57.37503797912598,,,,5.1257858282327655,587.9770819745027,713.0
333.62,,,435407,111,,1852,-367.77466686,3911,,,
334.32,436501,0.001,437574,111,-57.38483561706543,1856,-368.8633937,3923,5.207244327425957,,
,439501,0.001,440000,,-57.6123083114624,,,,5.625584126472473,605.217932665348,805.3
361.71,440501,0.001,440638,111,-57.61510664367676,1860,-399.04096933,3952,5.843075121045112,,
352.65,440700,0.001,440856,111,-58.11779047648112,1864,-389.28487243999984,3953,6.139881428082784,,
370.81,441816,0.001,442889,111,-57.84548568725586,1868,-409.25291035000004,3961,4.872909382769936,,
370.42,442891,0.001,443964,111,-57.47473699396307,1872,-408.63719525,3967,5.201351328329607,,
,444912,0.001,445000,,-57.812453887939455,,,,5.58635727751255,634.8393566684797,819.5
388.87,445912,0.001,446985,111,-57.86288529968262,1876,-428.37304159,3992,5.85628765630722,,
,449912,0.001,450000,,-58.03428268432617,,,,5.008887073636055,449.37210014709274,526.4
408.08,,,450985,112,,1880,-448.85414238000004,4021,,,
417.82,452024,0.001,452205,112,-58.754903899298775,1884,-459.24433721,4032,5.366777870017038,,
428.02,453224,0.001,454297,112,-58.056768919292246,1888,-470.3407096600001,4039,4.943681539715947,,
,454224,0.001,455000,,-58.274976432800294,,,,5.302973342776299,617.6438133994118,833.6
446.63,456284,0.001,457357,112,-58.20324846903483,1892,-490.6321170599999,4066,4.763272700707118,,
455.54,459299,0.001,459382,112,-58.56492828369141,1896,-499.69939962999996,4082,5.183854048490525,,
,459529,0.001,460000,,-57.91210627555847,,,,5.243622586131096,673.6956911772489,901.7
466.82,,,460602,112,,1900,-512.0939037600001,4094,,,
462.24,461747,0.001,462204,112,-58.423318227132164,1904,-506.91690309999996,4106,3.2335143429892406,,
453.54,462247,0.001,462342,112,-58.066673278808594,1908,-497.21436188000007,4108,4.388901948928833,,
,464269,0.001,465000,,-59.01283262634277,,,,5.3443328166008,734.6850814551115,806.5
451.97,465269,0.001,465380,112,-58.79573346710205,1912,-495.33001293999996,4134,5.236644674062729,,
461.79,466426,0.001,467499,112,-58.62986210414341,1916,-505.9371551999999,4141,6.081830286979676,,
452.02,468480,0.001,469553,113,-59.0127808227539,1920,-494.8759009,4153,5.108753152608871,,
443.98,469716,0.001,469828,112,-59.72490478964413,1924,-486.45376631999994,4159,4.630531574363139,,
,469755,0.001,470000,,-59.60590784173263,,,,4.986067891120911,710.9129877931322,907.5
453.56,470816,0.001,470986,112,-58.76512463887533,1928,-496.89239221,4173,5.948995292186737,,
453.43,472000,0.001,472126,112,-58.23873329162598,1932,-496.86769613,4180,4.905853962898254,,
443.92,473163,0.001,473290,113,-58.586936657245346,1936,-486.54503442000004,4186,5.013347749526684,,
434.05,473335,0.001,474408,113,-59.5980344136556,1940,-475.86012301999995,4188,4.055192955078617,,
,474434,0.001,475000,,-58.991955261230466,,,,4.648707854627359,673.7497628092766,902.4
434.69,475532,0.001,475626,112,-59.31845404177296,1944,-476.67392978000004,4209,5.5969568272026216,,
435.35,475761,0.001,475880,113,-59.18787992322767,1948,-477.44779090000003,4210,4.423612892227685,,
435.16,478807,0.001,478923,113,-59.47777020263672,1952,-476.83333611999996,4227,4.933793449044227,,
,479899,0.001,480000,,-59.52404082448859,,,,4.646841091987414,695.6620873436332,903.9
433.98,,,480972,113,,1956,-475.3611731000001,4243,,,
404.99,481012,0.001,481137,113,-59.073239962259926,1960,-443.49671873999995,4248,6.1508034269015,,
