rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,,129000,,,0.001,128551,14.376547960162164,-80.47153138732911,1000.0,1000.0
,,,130000,,,0.001,129551,6.133428243368864,-80.29350444030761,1000.0,1000.0
,,,131000,,,0.001,130551,3.939843850657344,-80.60172340393066,1000.0,1000.0
,,,132000,,,0.001,131551,6.552954493999481,-80.678138671875,1000.0,1000.0
920.51,800,1268,132650,920.51,104,,,,,,
,,,133000,,,0.001,132551,6.706696469008922,-81.04513920593261,1000.0,1000.0
,,,134000,,,0.001,133551,4.827031399562955,-81.06117782592773,1000.0,1000.0
,,,135000,,,0.001,134551,4.679510822042823,-81.48838929748536,1000.0,1000.0
,,,136000,,,0.001,135551,9.77567747938633,-81.44450215148926,1000.0,1000.0
920.51,804,1313,136650,920.51,104,,,,,,
,,,137000,,,0.001,136551,13.77421717786789,-81.46225440979003,1000.0,1000.0
,,,138000,,,0.001,137551,16.212853840112686,-81.43351069641113,1000.0,1000.0
,,,139000,,,0.001,138551,15.252204658031463,-81.14796006774903,1000.0,1000.0
,,,140000,,,0.001,139551,10.397637077510357,-81.3704824066162,1000.0,1000.0
920.51,808,1357,140650,920.51,103,,,,,,
,,,141000,,,0.001,140551,19.786323958724736,-81.17903833007813,1000.0,1000.0
,,,142000,,,0.001,141551,20.06362381315231,-80.75136961364746,1000.0,1000.0
,,,143000,,,0.001,142551,17.727458701968192,-80.58079826354981,1000.0,1000.0
,,,144000,,,0.001,143551,17.157490684270858,-80.47650065612793,1000.0,1000.0
925.23,812,1400,144650,925.23,103,,,,,,
,,,145000,,,0.001,144551,18.38692472589016,-80.5653904876709,1000.0,1000.0
,,,146000,,,0.001,145551,14.191333300948143,-80.55662034606934,1000.0,1000.0
,,,147000,,,0.001,146551,16.2017515604496,-80.08874769592285,1000.0,1000.0
,,,148000,,,0.001,147551,16.227621732115747,-79.75574157714844,844.3,844.3
925.23,816,1444,148650,925.23,102,,,,,,
,,,149000,,,0.001,148551,17.15276488542557,-79.52568533325196,1000.0,1000.0
,,,150000,,,0.001,149551,12.995503059506417,-79.27606921386719,1000.0,1000.0
,,,151000,,,0.001,150551,10.239740386009217,-79.04130255126952,1000.0,1000.0
,,,152000,,,0.001,151551,16.504599412798882,-78.40683702087402,1000.0,1000.0
925.23,820,1488,152650,925.23,102,,,,,,
,,,153000,,,0.001,152551,21.241728245735167,-77.80691239929199,1000.0,1000.0
,,,154000,,,0.001,153551,25.189615471839904,-77.07030877685547,1000.0,1000.0
,,,155000,,,0.001,154551,26.929138729572298,-76.32394366455078,1000.0,1000.0
,,,156000,,,0.001,155551,23.311701236724854,-76.05544343566895,1000.0,1000.0
925.23,824,1533,156650,925.23,102,,,,,,
,,,157000,,,0.001,156551,13.301709468960762,-75.95964656066894,1000.0,1000.0
,,,158000,,,0.001,157551,3.7612761777043344,-76.21266018676758,1000.0,1000.0
,,,159000,,,0.001,158551,1.9082436697781087,-77.04483740234375,1000.0,1000.0
,,,160000,,,0.001,159551,1.1565870843678714,-77.78417858886719,1000.0,1000.0
925.23,828,1578,160650,925.23,101,,,,,,
,,,161000,,,0.001,160551,1.337939495816827,-78.45155007934571,1000.0,1000.0
,,,162000,,,0.001,161551,1.3174291792586446,-79.31904655456543,1000.0,1000.0
,,,163000,,,0.001,162551,1.3455082012414932,-79.86740377807617,1000.0,1000.0
916.72,832,1620,163799,916.72,101,0.001,163551,1.952222877725959,-81.18600329589843,,
,,,164000,,,0.001,163700,3.853304369337607,-81.39323710123698,1000.0,1000.0
,,,165000,,,0.001,164700,4.649313090145588,-81.46737356567382,1000.0,1000.0
,,,166000,,,0.001,165700,3.236801047831774,-82.01387857055664,1000.0,1000.0
,,,167000,,,0.001,166700,5.063321668207646,-82.8296633605957,1000.0,1000.0
916.72,836,1658,167799,916.72,101,,,,,,
,,,168000,,,0.001,167700,14.179480083763599,-82.34943572998047,1000.0,1000.0
,,,169000,,,0.001,168700,16.84755731487274,-80.6130791015625,1000.0,1000.0
,,,170000,,,0.001,169700,16.053319202184678,-79.43065386962891,1000.0,1000.0
,,,171000,,,0.001,170700,20.646245044469833,-79.05499250793457,1000.0,1000.0
916.72,840,1700,171799,916.72,101,,,,,,
,,,172000,,,0.001,171700,16.62585355210304,-77.99776844787597,1000.0,1000.0
,,,173000,,,0.001,172700,13.609445922613144,-76.44436898803711,1000.0,1000.0
,,,174000,,,0.001,173700,9.27397949552536,-76.11067710876465,1000.0,1000.0
,,,175000,,,0.001,174700,7.117405928969383,-76.12665576171875,1000.0,1000.0
916.72,844,1744,175799,916.72,100,,,,,,
,,,176000,,,0.001,175700,8.756854338586331,-75.91449234008789,1000.0,1000.0
,,,177000,,,0.001,176700,12.365228018045425,-75.36028703308105,1000.0,1000.0
,,,178000,,,0.001,177700,14.475327954411506,-75.13901918029785,1000.0,1000.0
,,,179000,,,0.001,178700,13.552404607772827,-75.448390335083,1000.0,1000.0
916.72,848,1790,179799,916.72,100,,,,,,
,,,180000,,,0.001,179700,14.550733807921409,-74.87083808898926,1000.0,1000.0
,,,181000,,,0.001,180700,11.910624189138412,-75.09527630615234,1000.0,1000.0
,,,182000,,,0.001,181700,14.823205555558205,-74.56254541015625,1000.0,1000.0
,,,183000,,,0.001,182700,13.68624291062355,-74.30680818176269,1000.0,1000.0
916.72,852,1834,183799,916.72,100,,,,,,
,,,184000,,,0.001,183700,15.874451821804046,-74.8486459350586,1000.0,1000.0
,,,185000,,,0.001,184700,14.47272839999199,-75.60760238647461,1000.0,1000.0
,,,186000,,,0.001,185700,17.39791871738434,-75.85319538879395,1000.0,1000.0
,,,187000,,,0.001,186700,10.142243643283845,-77.78142361450195,1000.0,1000.0
923.45,856,1878,187799,923.45,99,,,,,,
,,,188000,,,0.001,187700,16.672718059897424,-78.80837437438964,1000.0,1000.0
,,,189000,,,0.001,188700,27.22700913143158,-78.63913938903809,1000.0,1000.0
,,,190000,,,0.001,189700,25.96134923219681,-78.96066246032714,1000.0,1000.0
,,,191000,,,0.001,190700,16.01831491780281,-79.45527726745605,1000.0,1000.0
931.01,860,1920,191799,931.01,99,,,,,,
,,,192000,,,0.001,191700,19.637227520227434,-78.95248908996582,1000.0,1000.0
,,,193000,,,0.001,192700,27.379425315380097,-78.33587483215332,1000.0,1000.0
,,,194000,,,0.001,193700,25.325226903676988,-77.79584477233887,1000.0,1000.0
,,,195000,,,0.001,194700,18.413186883330344,-78.60193338012695,1000.0,1000.0
961.22,864,1962,195799,961.22,99,,,,,,
,,,196000,,,0.001,195700,15.738092552542687,-79.76813830566407,1000.0,1000.0
,,,197000,,,0.001,196700,7.620583101332188,-80.05830992126465,1000.0,1000.0
,,,198000,,,0.001,197700,4.394488218575716,-80.61694274902344,1000.0,1000.0
,,,199000,,,0.001,198700,2.3680500226020813,-81.79160327148438,1000.0,1000.0
984.78,868,2004,199799,984.78,99,,,,,,
,,,200000,,,0.001,199700,2.046965096116066,-82.20439520263672,1000.0,1000.0
,,,201000,,,0.001,200700,1.8954826740622521,-82.73453332519532,1000.0,1000.0
,,,202000,,,0.001,201700,2.0264678742289544,-82.82366815185547,1000.0,1000.0
,,,203000,,,0.001,202700,2.5705909938812255,-82.86237037658691,1000.0,1000.0
991.49,872,2047,203799,991.49,99,,,,,,
,,,204000,,,0.001,203700,4.039246709570289,-83.06060304260254,1000.0,1000.0
,,,205000,,,0.001,204700,8.979543188899756,-82.81734254455566,1000.0,1000.0
,,,206000,,,0.001,205700,9.610816174507141,-82.72257489013671,1000.0,1000.0
,,,207000,,,0.001,206700,7.320584671080113,-82.3821197052002,1000.0,1000.0
991.49,876,2089,207799,991.49,99,,,,,,
,,,208000,,,0.001,207700,8.877310403227806,-82.24639047241212,1000.0,1000.0
,,,209000,,,0.001,208700,12.479044859588146,-81.59746296691894,1000.0,1000.0
973.32,880,2118,209982,973.32,99,0.001,209790,13.863598436779446,-81.16272311740451,,
,,,210000,,,0.001,209883,15.310822757341528,-81.37842327615489,131.0,131.0
,,,211000,,,0.001,210018,14.990471473446599,-81.36291200974408,1000.0,1000.0
,,,212000,,,0.001,211018,14.981616848230361,-81.25658996582031,1000.0,1000.0
,,,213000,,,0.001,212018,13.685767177343369,-80.76729124450684,1000.0,1000.0
964.67,884,2146,213117,964.67,99,,,,,,
,,,214000,,,0.001,213018,15.158111495375634,-80.54632870483398,1000.0,1000.0
,,,215000,,,0.001,214018,12.548796535849572,-80.38902186584473,1000.0,1000.0
,,,216000,,,0.001,215018,12.85913391172886,-80.33223863220215,1000.0,1000.0
,,,217000,,,0.001,216018,15.492674417257309,-80.27305401611328,1000.0,1000.0
964.67,888,2190,217117,964.67,99,,,,,,
,,,218000,,,0.001,217018,14.562881904006005,-80.42131187438964,1000.0,1000.0
,,,219000,,,0.001,218018,15.585698895812035,-80.33072994995118,1000.0,1000.0
,,,220000,,,0.001,219018,17.14605565214157,-80.03940098571778,1000.0,1000.0
,,,221000,,,0.001,220018,14.288589508771896,-80.2350987854004,835.3,835.3
964.67,892,2232,221117,964.67,99,,,,,,
,,,222000,,,0.001,221018,12.486931167840957,-79.88099684143066,1000.0,1000.0
,,,223000,,,0.001,222018,16.31248236119747,-80.26875651550293,1000.0,1000.0
,,,224000,,,0.001,223018,12.41630251801014,-81.16113098144531,1000.0,1000.0
,,,225000,,,0.001,224018,3.8402670427262784,-82.24403608703614,1000.0,1000.0
964.67,896,2276,225117,964.67,98,,,,,,
,,,226000,,,0.001,225018,1.6437731771320105,-82.76377604675292,1000.0,1000.0
,,,227000,,,0.001,226018,1.4082530908584594,-84.03239503479004,1000.0,1000.0
,,,228000,,,0.001,227018,1.255631789147854,-85.42226272583008,1000.0,1000.0
,,,229000,,,0.001,228018,1.3496382123976947,-86.46155834960938,1000.0,1000.0
964.67,900,2322,229117,964.67,98,,,,,,
,,,230000,,,0.001,229018,1.7684032899290323,-87.28577487182618,1000.0,1000.0
,,,231000,,,0.001,230018,1.9144240565896034,-87.85604107666016,1000.0,1000.0
,,,232000,,,0.001,231018,2.6886204652786256,-88.38093608093261,1000.0,1000.0
,,,233000,,,0.001,232018,1.5823483802080154,-88.80520262145996,1000.0,1000.0
964.67,904,2365,233117,964.67,98,,,,,,
,,,234000,,,0.001,233018,2.5047503570467233,-89.13241604614258,1000.0,1000.0
,,,235000,,,0.001,234018,3.4839791477173567,-89.57080781555176,1000.0,1000.0
,,,236000,,,0.001,235018,2.6106377747878433,-89.68772909545899,1000.0,1000.0
,,,237000,,,0.001,236018,3.625938851043582,-90.05878773498536,1000.0,1000.0
964.67,908,2410,237117,964.67,98,,,,,,
,,,238000,,,0.001,237018,2.738028197094798,-90.26478190612794,1000.0,1000.0
,,,239000,,,0.001,238018,4.681701640933752,-90.50622055053711,1000.0,1000.0
,,,240000,,,0.001,239018,10.36021296390891,-90.27662138366699,1000.0,1000.0
,,,241000,,,0.001,240018,12.457021787643432,-89.96582580566407,1000.0,1000.0
964.67,912,2457,241117,964.67,98,,,,,,
,,,242000,,,0.001,241018,14.182839375972748,-89.54869949340821,1000.0,1000.0
,,,243000,,,0.001,242018,17.50124881875515,-89.06457304382324,1000.0,1000.0
,,,244000,,,0.001,243018,15.905251990437508,-88.60893823242188,1000.0,1000.0
,,,245000,,,0.001,244018,17.90394233417511,-87.67545121765137,1000.0,1000.0
964.67,916,2503,245117,964.67,97,,,,,,
,,,246000,,,0.001,245018,17.67280039870739,-86.73018341064453,1000.0,1000.0
,,,247000,,,0.001,246018,19.842974622488022,-85.72455853271484,1000.0,1000.0
,,,248000,,,0.001,247018,18.212364410996436,-85.36243409729003,1000.0,1000.0
,,,249000,,,0.001,248018,17.083840876221657,-84.90416859436036,1000.0,1000.0
964.67,920,2549,249117,964.67,97,,,,,,
,,,250000,,,0.001,249018,15.696948148846626,-85.35612800598145,1000.0,1000.0
,,,251000,,,0.001,250018,21.299455557107926,-85.22658911132812,1000.0,1000.0
,,,252000,,,0.001,251018,21.79923865389824,-85.1158914642334,1000.0,1000.0
,,,253000,,,0.001,252018,14.5231462007761,-84.80689178466797,1000.0,1000.0
964.67,924,2595,253117,964.67,97,,,,,,
,,,254000,,,0.001,253018,14.166944715678692,-84.71660093688965,1000.0,1000.0
,,,255000,,,0.001,254018,19.026994350671767,-85.01797039794921,1000.0,1000.0
,,,256000,,,0.001,255018,18.616776967048644,-85.56953308105469,1000.0,1000.0
,,,257000,,,0.001,256018,17.235679064512254,-84.96448054504394,1000.0,1000.0
964.67,928,2640,257117,964.67,97,,,,,,
,,,258000,,,0.001,257018,17.48503598201275,-85.1204856262207,1000.0,1000.0
,,,259000,,,0.001,258018,16.978927850961686,-84.81335237121581,1000.0,1000.0
,,,260000,,,0.001,259018,17.51298939859867,-84.46862622070313,1000.0,1000.0
,,,261000,,,0.001,260018,22.914148846864702,-84.27228424072266,1000.0,1000.0
973.18,932,2694,261117,973.18,96,,,,,,
,,,262000,,,0.001,261018,24.491069061875343,-82.98423585510254,1000.0,1000.0
,,,263000,,,0.001,262018,20.27861410117149,-82.50934153747559,1000.0,1000.0
,,,264000,,,0.001,263018,21.127294521927833,-81.9772346496582,1000.0,1000.0
,,,265000,,,0.001,264018,17.462439280867578,-82.8508350982666,944.6,944.6
973.18,936,2741,265117,973.18,96,,,,,,
,,,266000,,,0.001,265486,10.260779886291576,-83.17147533710187,1000.0,1000.0
,,,267000,,,0.001,266486,10.623634932935238,-83.4772218170166,1000.0,1000.0
957.86,940,2767,267585,957.86,96,,,,,,
,,,268000,,,0.001,267486,13.671947469770908,-83.32723924255372,1000.0,1000.0
,,,269000,,,0.001,268486,13.651138822078705,-83.31423731994629,1000.0,1000.0
,,,270000,,,0.001,269486,12.434128564953804,-82.31588342285156,1000.0,1000.0
,,,271000,,,0.001,270486,16.853978803038597,-82.47661389160156,1000.0,1000.0
957.86,944,2812,271585,957.86,96,,,,,,
,,,272000,,,0.001,271486,17.07999167919159,-82.65290773010254,1000.0,1000.0
,,,273000,,,0.001,272486,14.342721174955368,-83.07689942932129,1000.0,1000.0
,,,274000,,,0.001,273885,9.268943497112819,-82.88850468007763,1000.0,1000.0
951.85,948,2851,274984,951.85,96,,,,,,
,,,275000,,,0.001,274885,10.662148283720017,-83.07618919372558,1000.0,1000.0
,,,276000,,,0.001,275885,12.812680685520172,-84.18905618286132,1000.0,1000.0
,,,277000,,,0.001,276885,14.071389911293984,-84.78130000305175,1000.0,1000.0
,,,278000,,,0.001,277885,17.24625729453564,-85.38837850952149,1000.0,1000.0
951.85,952,2897,278984,951.85,96,,,,,,
,,,279000,,,0.001,278885,15.449901176810265,-85.97446095275879,1000.0,1000.0
,,,280000,,,0.001,279885,15.647759726047516,-85.77942399597168,1000.0,1000.0
,,,281000,,,0.001,280885,15.65197128200531,-85.51027000427246,1000.0,1000.0
,,,282000,,,0.001,281885,16.772829778075216,-84.57217219543458,1000.0,1000.0
951.85,956,2948,282984,951.85,95,,,,,,
,,,283000,,,0.001,282885,17.481495238661765,-84.7997261352539,1000.0,1000.0
,,,284000,,,0.001,283885,9.211673438429832,-85.99977508544922,1000.0,1000.0
,,,285000,,,0.001,284885,8.422096644163132,-86.20786045837403,1000.0,1000.0
,,,286000,,,0.001,285885,12.007683505415917,-84.6173795928955,1000.0,1000.0
951.85,960,2998,286984,951.85,95,,,,,,
,,,287000,,,0.001,286885,16.791036064624787,-84.72401200866699,1000.0,1000.0
,,,288000,,,0.001,287885,14.671761622667313,-85.65200326538086,1000.0,1000.0
,,,289000,,,0.001,288885,14.194295443534852,-84.48224990844727,1000.0,1000.0
,,,290000,,,0.001,289885,14.483819381952285,-85.41826760864258,1000.0,1000.0
951.85,964,3048,290984,951.85,95,,,,,,
,,,291000,,,0.001,290885,14.607908567070961,-86.0224483795166,1000.0,1000.0
,,,292000,,,0.001,291885,16.106103850126267,-85.27034886169433,1000.0,1000.0
,,,293000,,,0.001,292885,19.944672219038008,-84.47682405090332,1000.0,1000.0
,,,294000,,,0.001,293885,16.42483113861084,-82.78974360656738,1000.0,1000.0
951.85,968,3098,294984,951.85,95,,,,,,
,,,295000,,,0.001,294885,16.491691178917886,-82.65393281555176,1000.0,1000.0
,,,296000,,,0.001,295885,16.32617203736305,-83.19426203918457,1000.0,1000.0
,,,297000,,,0.001,296885,14.188860392808914,-83.70901058959961,132.4,132.4
,,,298000,,,0.001,297093,15.016268839629797,-84.35356176816501,1000.0,1000.0
943.93,972,3138,298192,943.93,95,,,,,,
,,,299000,,,0.001,298093,15.43155315053463,-83.40159819030762,1000.0,1000.0
,,,300000,,,0.001,299093,16.07139957332611,-82.83141744995118,1000.0,1000.0
,,,301000,,,0.001,300093,14.048416742444038,-83.46609957885742,1000.0,1000.0
,,,302000,,,0.001,301093,10.216258499383926,-84.05288706970215,1000.0,1000.0
943.93,976,3187,302192,943.93,94,,,,,,
,,,303000,,,0.001,302093,15.847704023003578,-84.10654223632812,903.5,903.5
,,,304000,,,0.001,303093,20.388508360624314,-83.24531867980957,1000.0,1000.0
945.17,980,3219,304499,945.17,94,0.001,304222,17.501680078432543,-81.71737248347355,,
,,,305000,,,0.001,304400,18.326978148369307,-81.45993307735144,1000.0,1000.0
,,,306000,,,0.001,305400,15.171598787665367,-81.75253913879395,1000.0,1000.0
,,,307000,,,0.001,306400,17.077181786894798,-82.05195280456543,1000.0,1000.0
,,,308000,,,0.001,307400,15.132287832021714,-82.92554530334472,1000.0,1000.0
953.82,984,3262,308499,953.82,94,,,,,,
,,,309000,,,0.001,308400,14.121443957090378,-83.0181471862793,1000.0,1000.0
,,,310000,,,0.001,309400,9.50300961112976,-83.018900390625,1000.0,1000.0
,,,311000,,,0.001,310400,9.709911257266999,-82.5353025817871,1000.0,1000.0
,,,312000,,,0.001,311400,9.0625433011055,-82.71645620727539,1000.0,1000.0
953.82,988,3305,312499,953.82,94,,,,,,
,,,313000,,,0.001,312400,6.657303648293018,-82.76092030334473,913.7,913.7
,,,314000,,,0.001,313400,7.146485939025879,-82.36587136840821,1000.0,1000.0
,,,315000,,,0.001,314400,10.783130043625832,-81.4383565826416,1000.0,1000.0
,,,316000,,,0.001,315400,16.926249899625777,-80.49516409301758,1000.0,1000.0
953.82,992,3351,316499,953.82,94,,,,,,
,,,317000,,,0.001,316400,17.771165026307106,-79.6694118347168,1000.0,1000.0
,,,318000,,,0.001,317400,18.70005838060379,-80.2056771697998,1000.0,1000.0
,,,319000,,,0.001,318400,19.332384261846542,-80.98116633605957,1000.0,1000.0
,,,320000,,,0.001,319400,18.694267132520675,-80.58364509582519,1000.0,1000.0
953.82,996,3401,320499,953.82,94,,,,,,
,,,321000,,,0.001,320400,17.444410519838332,-80.39808146667481,1000.0,1000.0
,,,322000,,,0.001,321400,13.73633789050579,-80.56390113830567,1000.0,1000.0
,,,323000,,,0.001,322400,17.167039934635163,-80.69111663818359,1000.0,1000.0
,,,324000,,,0.001,323400,18.364271670699118,-80.9859137878418,1000.0,1000.0
953.82,1000,3447,324499,953.82,94,,,,,,
,,,325000,,,0.001,324400,16.02786879968643,-80.82873123168946,1000.0,1000.0
,,,326000,,,0.001,325400,15.544253071546555,-81.30870115661621,1000.0,1000.0
,,,327000,,,0.001,326400,12.185592084884643,-81.78698406982421,1000.0,1000.0
,,,328000,,,0.001,327400,7.8985257554054265,-82.97733389282226,1000.0,1000.0
953.82,1004,3495,328499,953.82,93,,,,,,
,,,329000,,,0.001,328400,6.296541084527969,-83.26406419372559,1000.0,1000.0
,,,330000,,,0.001,329400,5.797275476396083,-83.26783721923829,1000.0,1000.0
,,,331000,,,0.001,330400,5.467705787062645,-83.51811726379394,1000.0,1000.0
,,,332000,,,0.001,331400,6.787470896661282,-83.4535590209961,1000.0,1000.0
953.82,1008,3543,332499,953.82,93,,,,,,
,,,333000,,,0.001,332400,7.336264628052711,-83.50850315856934,1000.0,1000.0
,,,334000,,,0.001,333400,7.343104640781879,-83.91147891235352,1000.0,1000.0
,,,335000,,,0.001,334400,12.713013516426086,-84.08501138305664,1000.0,1000.0
,,,336000,,,0.001,335400,15.341103842496873,-84.26426693725585,1000.0,1000.0
953.82,1012,3589,336499,953.82,93,,,,,,
,,,337000,,,0.001,336400,13.604375254392624,-84.71632875061036,1000.0,1000.0
,,,338000,,,0.001,337400,16.21421576857567,-83.86862907409667,1000.0,1000.0
,,,339000,,,0.001,338400,16.007870186090468,-83.2338683013916,1000.0,1000.0
,,,340000,,,0.001,339400,13.721872298836708,-84.22487522888184,1000.0,1000.0
953.82,1016,3636,340499,953.82,93,,,,,,
,,,341000,,,0.001,340400,10.516906876564025,-83.91721701049805,1000.0,1000.0
,,,342000,,,0.001,341400,10.012215696930886,-83.00817124938965,1000.0,1000.0
,,,343000,,,0.001,342400,12.29439470398426,-82.75454270935059,1000.0,1000.0
,,,344000,,,0.001,343400,14.18786206150055,-82.58219329833985,1000.0,1000.0
953.82,1020,3684,344499,953.82,93,,,,,,
,,,345000,,,0.001,344400,14.451564645886421,-82.33852478027343,1000.0,1000.0
,,,346000,,,0.001,345400,14.782644755959511,-82.19541918945312,1000.0,1000.0
,,,347000,,,0.001,346400,15.205151023864746,-82.02198146057128,1000.0,1000.0
,,,348000,,,0.001,347400,15.043640940666199,-82.30615037536622,1000.0,1000.0
953.82,1024,3730,348499,953.82,93,,,,,,
,,,349000,,,0.001,348400,14.705893824338913,-82.45699101257324,1000.0,1000.0
,,,350000,,,0.001,349400,17.532082908391953,-81.90597158813476,1000.0,1000.0
,,,351000,,,0.001,350400,13.750857245922088,-82.4948904876709,1000.0,1000.0
,,,352000,,,0.001,351400,12.50757257270813,-82.04378218078614,1000.0,1000.0
953.82,1028,3777,352499,953.82,93,,,,,,
,,,353000,,,0.001,352400,14.213353934288024,-80.64900267028808,1000.0,1000.0
,,,354000,,,0.001,353400,12.27695160317421,-81.12711993408203,1000.0,1000.0
,,,355000,,,0.001,354400,13.995717704892158,-82.32783306884765,1000.0,1000.0
,,,356000,,,0.001,355400,10.943295523881913,-83.8714153289795,1000.0,1000.0
953.82,1032,3826,356499,953.82,93,,,,,,
,,,357000,,,0.001,356400,12.935326348781585,-85.65834880065918,1000.0,1000.0
,,,358000,,,0.001,357400,10.61403569996357,-85.46975903320312,1000.0,1000.0
,,,359000,,,0.001,358400,11.693993775963783,-85.49564894104005,1000.0,1000.0
,,,360000,,,0.001,359400,11.029521079540253,-85.24529000854493,1000.0,1000.0
953.82,1036,3874,360499,953.82,93,,,,,,
,,,361000,,,0.001,360400,9.14887400507927,-85.82246710205078,1000.0,1000.0
,,,362000,,,0.001,361400,7.995572101593018,-86.56608171081542,1000.0,1000.0
,,,363000,,,0.001,362400,4.31994334256649,-86.80484828186034,1000.0,1000.0
,,,364000,,,0.001,363400,5.370815642297268,-85.73121859741211,1000.0,1000.0
969.14,1040,3921,364499,969.14,92,,,,,,
,,,365000,,,0.001,364400,5.539375412046909,-85.14745458984375,1000.0,1000.0
,,,366000,,,0.001,365400,7.201265965163707,-85.17911912536621,1000.0,1000.0
,,,367000,,,0.001,366400,10.32294395685196,-84.67934109497071,1000.0,1000.0
,,,368000,,,0.001,367400,8.978282502174377,-85.10191390991211,1000.0,1000.0
969.14,1044,3969,368499,969.14,92,,,,,,
,,,369000,,,0.001,368400,8.022345820784569,-86.30676942443847,1000.0,1000.0
,,,370000,,,0.001,369400,7.50567757833004,-87.70069827270508,1000.0,1000.0
,,,371000,,,0.001,370400,7.641729572296143,-88.51243676757812,1000.0,1000.0
,,,372000,,,0.001,371400,10.370141171336174,-88.78983267211915,1000.0,1000.0
975.15,1048,4020,372499,975.15,92,,,,,,
,,,373000,,,0.001,372400,11.778278864622116,-89.58025453186035,1000.0,1000.0
,,,374000,,,0.001,373400,12.128197413623333,-89.99160623168946,1000.0,1000.0
,,,375000,,,0.001,374400,9.890323922157288,-90.04538645935058,1000.0,1000.0
,,,376000,,,0.001,375400,9.906039437532424,-89.30343421936035,1000.0,1000.0
975.15,1052,4066,376499,975.15,92,,,,,,
,,,377000,,,0.001,376400,8.016791344463826,-88.93161647033692,1000.0,1000.0
,,,378000,,,0.001,377400,9.732396525979041,-88.94728587341308,1000.0,1000.0
,,,379000,,,0.001,378400,9.421410210609436,-88.89646408081055,1000.0,1000.0
,,,380000,,,0.001,379400,9.794924891591073,-88.87542320251465,1000.0,1000.0
975.15,1056,4116,380499,975.15,92,,,,,,
,,,381000,,,0.001,380400,8.841896005690097,-89.28160382080078,1000.0,1000.0
,,,382000,,,0.001,381400,8.893006744146348,-90.11001261901855,1000.0,1000.0
,,,383000,,,0.001,382400,11.162639197587968,-89.82923381042481,1000.0,1000.0
,,,384000,,,0.001,383400,10.7981711884737,-89.42293299865723,1000.0,1000.0
975.15,1060,4159,384499,975.15,92,,,,,,
,,,385000,,,0.001,384400,9.768182331025601,-89.90990814208985,1000.0,1000.0
,,,386000,,,0.001,385400,9.440531138598919,-90.0234649810791,1000.0,1000.0
,,,387000,,,0.001,386400,8.411547000706197,-90.61617205810546,1000.0,1000.0
,,,388000,,,0.001,387400,7.4070098145008085,-91.11278820800781,1000.0,1000.0
975.15,1064,4202,388499,975.15,92,,,,,,
,,,389000,,,0.001,388400,8.011266374349594,-90.72128601074219,1000.0,1000.0
,,,390000,,,0.001,389400,6.844393248140812,-90.74254382324219,1000.0,1000.0
,,,391000,,,0.001,390400,8.060986176550388,-90.60352796936036,1000.0,1000.0
,,,392000,,,0.001,391400,8.20040637409687,-90.14855751037598,1000.0,1000.0
975.15,1068,4252,392499,975.15,92,,,,,,
,,,393000,,,0.001,392400,8.04411625367403,-90.71658972167968,1000.0,1000.0
,,,394000,,,0.001,393400,8.490827938914299,-90.45486679077149,1000.0,1000.0
,,,395000,,,0.001,394400,9.296618275403976,-89.96901393127442,1000.0,1000.0
,,,396000,,,0.001,395400,10.469596239089967,-90.41976966857911,1000.0,1000.0
983.07,1072,4300,396499,983.07,92,,,,,,
,,,397000,,,0.001,396400,10.77707613503933,-90.13467805480957,1000.0,1000.0
,,,398000,,,0.001,397400,12.054210818886757,-89.69876306152344,1000.0,1000.0
,,,399000,,,0.001,398400,13.325412541508674,-89.66541465759278,1000.0,1000.0
,,,400000,,,0.001,399400,10.699502011775971,-89.90117395019531,1000.0,1000.0
983.07,1076,4346,400499,983.07,92,,,,,,
