rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/std,train/n_updates,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
28.65,12,68,24576,134.73537868,360,0.9883519411087036,110,0.19025695323944092,0.0003,0.2044921875,0.021950925,0.2,-23.931315249204637,-0.07051204047747887,999.4042770385743,352.2496337890625,,
,,,25000,,,0.9881792664527893,120,0.26282113790512085,0.0003,0.2078125,0.020899355,0.2,-23.922493410110473,-0.06883724635699764,859.3372356414795,376.6595458984375,312.5143273532391,60.65
30.4,13,75,26624,142.60825369,353,,,,,,,,,,,,,
29.8,14,80,28672,139.35820249000002,355,0.9889209866523743,130,0.29997795820236206,0.0003,0.198681640625,0.019420948,0.2,-23.92596733570099,-0.06665592939825729,959.8011569976807,435.0382080078125,,
,,,30000,,,0.9886501431465149,140,0.3405114412307739,0.0003,0.17451171875,0.018126551,0.2,-23.927879571914673,-0.06308281320089008,776.0816896438598,286.0950012207031,309.6749578654766,60.15
29.6,15,87,30720,139.26482771000002,350,,,,,,,,,,,,,
30.46,16,93,32768,142.94687917,350,0.9877695441246033,150,0.3599182963371277,0.0003,0.18642578125,0.019757068,0.2,-23.916660583019258,-0.06667203275719658,866.5170995712281,331.8284606933594,,
33.75,17,98,34816,157.85983625999998,352,0.9864609837532043,160,0.36671125888824463,0.0003,0.17421875,0.017844746,0.2,-23.900249499082566,-0.061815711623057726,815.2319047927856,480.663818359375,,
,,,35000,,,0.9853026270866394,170,0.4037298560142517,0.0003,0.17373046875,0.018782891,0.2,-23.875640815496446,-0.0599470853980165,994.3275779724121,413.57373046875,316.12742798030376,61.65
34.33,18,106,36864,160.85802983000002,346,,,,,,,,,,,,,
37.09,19,111,38912,172.96419196,349,0.9844474792480469,180,0.42743951082229614,0.0003,0.194140625,0.021728698,0.2,-23.859208863973617,-0.06510217365866992,894.124659729004,470.9400329589844,,
,,,40000,,,0.9836848974227905,190,0.37920165061950684,0.0003,0.157275390625,0.016361732,0.2,-23.84315001964569,-0.05775031325756572,1051.7601530075074,457.31036376953125,283.8869431987405,56.75
39.91,20,118,40960,187.42273573000003,346,,,,,,,,,,,,,
41.08,21,123,43008,194.47719265000003,349,0.9831135869026184,200,0.42672598361968994,0.0003,0.190283203125,0.02166357,0.2,-23.83423020839691,-0.06262404415756465,1124.8360691070557,450.22552490234375,,
,,,45000,,,0.98321533203125,210,0.4380975365638733,0.0003,0.177392578125,0.01932842,0.2,-23.831437587738037,-0.06139740301587153,1072.3494449615478,408.0556640625,443.20098052024844,85.95
41.42,22,130,45056,195.55281462,345,,,,,,,,,,,,,
41.73,23,137,47104,196.99192781,343,0.9828135371208191,220,0.39037996530532837,0.0003,0.153564453125,0.017267149,0.2,-23.82650938630104,-0.05456934967951384,1197.3124305725098,543.633056640625,,
41.35,24,142,49152,196.19116206,344,0.9820790886878967,230,0.4097651243209839,0.0003,0.146484375,0.01698063,0.2,-23.815581238269807,-0.053215225468738935,1169.8654779434205,527.0050659179688,,
,,,50000,,,0.9811049103736877,240,0.4566144347190857,0.0003,0.14755859375,0.018892411,0.2,-23.79941796064377,-0.05514794689370319,1106.5978706359863,591.0277099609375,382.920773383975,72.95
42.81,25,150,51200,202.54987131000001,339,,,,,,,,,,,,,
43.44,26,155,53248,206.69372782999994,342,0.9813398718833923,250,0.48519545793533325,0.0003,0.149609375,0.017937763,0.2,-23.79389221072197,-0.05327289706328884,1018.4697467803956,363.6904602050781,,
,,,55000,,,0.9812018275260925,260,0.4836943745613098,0.0003,0.173486328125,0.018604107,0.2,-23.795016086101533,-0.05883868507225998,1091.6896419525146,466.3396911621094,514.0418530466035,99.25
44.02,27,163,55296,209.44971782000002,337,,,,,,,,,,,,,
46.71,28,168,57344,220.98303165999997,339,0.9798590540885925,270,0.45067691802978516,0.0003,0.13818359375,0.0163268,0.2,-23.781065756082533,-0.05062518584600184,1064.0990703582763,468.73748779296875,,
46.18,29,174,59392,216.90862400999998,340,0.9791302680969238,280,0.45817750692367554,0.0003,0.14853515625,0.01803407,0.2,-23.76192950606346,-0.053395120668574235,1219.506549835205,524.326171875,,
,,,60000,,,0.9789013862609863,290,0.4416348934173584,0.0003,0.157666015625,0.018982569,0.2,-23.75370386838913,-0.05292506753175985,1140.2465412139893,496.4008483886719,362.4507177323103,70.85
46.24,30,181,61440,218.66363214999998,338,,,,,,,,,,,,,
48.05,31,187,63488,228.52209219,339,0.978511393070221,300,0.5023038983345032,0.0003,0.1287109375,0.016122377,0.2,-23.745747888088225,-0.05077173111203592,1015.270747756958,544.80712890625,,
,,,65000,,,0.9786562323570251,310,0.5358169078826904,0.0003,0.188232421875,0.0199863,0.2,-23.747160458564757,-0.057974170881789175,1061.7228427886962,532.9653930664062,359.9951102182269,70.6
49.56,32,195,65536,236.74426128000002,334,,,,,,,,,,,,,
53.36,33,200,67584,255.74461849000002,336,0.9783744812011719,320,0.5248888731002808,0.0003,0.159716796875,0.019868664,0.2,-23.74737232327461,-0.051658625484560614,1072.3119871139527,438.6790466308594,,
55.91,34,206,69632,268.90979284,337,0.9786325097084045,330,0.5285429954528809,0.0003,0.164697265625,0.019818824,0.2,-23.741326409578324,-0.0521166717808228,1223.7970552444458,524.1529541015625,,
,,,70000,,,0.9786990880966187,340,0.534745991230011,0.0003,0.16123046875,0.019666038,0.2,-23.74614753127098,-0.05414939260226674,1207.291736984253,470.80889892578125,374.21084956377746,71.75
56.33,35,213,71680,270.3249604,335,,,,,,,,,,,,,
56.7,36,219,73728,272.1266797999999,335,0.9776831269264221,350,0.5506934821605682,0.0003,0.181787109375,0.020613346,0.2,-23.735141360759734,-0.05643256178154843,1108.3020244598388,437.5182800292969,,
,,,75000,,,0.9768669009208679,360,0.5888383984565735,0.0003,0.15634765625,0.019206025,0.2,-23.71805245280266,-0.0550797409581719,998.5339729309082,433.6256103515625,338.34376280009747,65.95
55.57,37,228,75776,268.2264672200001,331,,,,,,,,,,,,,
56.14,38,234,77824,270.33836349,332,0.974886953830719,370,0.6103735566139221,0.0003,0.14677734375,0.018240128,0.2,-23.694144439697265,-0.051409588271053505,1026.4920671463012,433.0298156738281,,
56.54,39,239,79872,272.83114571,333,0.9738162755966187,380,0.5761907994747162,0.0003,0.139892578125,0.018032469,0.2,-23.667821836471557,-0.05023854522733018,1068.0206420898437,391.2366027832031,,
,,,80000,,,0.9745230078697205,390,0.5945538878440857,0.0003,0.147802734375,0.017915064,0.2,-23.667385232448577,-0.05042428924352862,1018.2374753952026,485.2381286621094,341.2220481932163,65.85
58.09,40,247,81920,278.11895974,330,,,,,,,,,,,,,
56.48,41,253,83968,269.46778190000003,331,0.9736504554748535,400,0.6311749815940857,0.0003,0.13271484375,0.017659642,0.2,-23.66321536898613,-0.04663330817129463,960.3642627716065,401.6436462402344,,
,,,85000,,,0.973018229007721,410,0.6503538191318512,0.0003,0.16240234375,0.018819071,0.2,-23.65003573298454,-0.05321409027383197,882.6528245925904,324.1582336425781,325.4254222273827,62.0
57.07,42,261,86016,274.4475522800001,328,,,,,,,,,,,,,
55.95,43,267,88064,269.63898494999995,329,0.9730753302574158,420,0.6827005743980408,0.0003,0.130712890625,0.017881908,0.2,-23.64690307378769,-0.04748343386454508,822.3201827049255,317.3233947753906,,
,,,90000,,,0.9728950262069702,430,0.686375766992569,0.0003,0.132763671875,0.01783003,0.2,-23.640372860431672,-0.04655319634475745,782.178716468811,317.5625305175781,313.9601935133338,60.35
57.09,44,275,90112,277.00904119,326,,,,,,,,,,,,,
58.53,45,281,92160,280.33116817000007,326,0.9722512364387512,440,0.6641054451465607,0.0003,0.120458984375,0.014156672,0.2,-23.633888524770736,-0.04475120161077939,852.2580344200135,302.30352783203125,,
58.78,46,287,94208,283.08804745000003,327,0.9720143675804138,450,0.6307778656482697,0.0003,0.116650390625,0.015871894,0.2,-23.62853786945343,-0.04607741798972711,837.0850167274475,350.7402038574219,,
,,,95000,,,0.9722875952720642,460,0.7061923146247864,0.0003,0.125048828125,0.015608018,0.2,-23.624899768829344,-0.046558952884515746,722.1995781898498,324.38238525390625,323.921782759577,61.25
59.94,47,296,96256,290.03027556,325,,,,,,,,,,,,,
60.13,48,301,98304,288.88889052,325,0.970861554145813,470,0.7078520953655243,0.0003,0.133544921875,0.016978132,0.2,-23.614887368679046,-0.04718937657016795,786.9745814323426,331.76568603515625,,
,,,100000,,,0.9707791805267334,480,0.7074119448661804,0.0003,0.118896484375,0.014163212,0.2,-23.598746114969252,-0.042442622521775775,740.7077528953553,342.1636962890625,302.1965723745525,57.35
62.08,49,309,100352,297.84018589000004,324,,,,,,,,,,,,,
61.56,50,315,102400,293.398694,324,0.9714261293411255,490,0.7168819606304169,0.0003,0.094580078125,0.013416899,0.2,-23.60427933335304,-0.03819289922539611,751.3194623947144,208.3204345703125,,
62.77,51,321,104448,300.36555499,324,0.9704789519309998,500,0.7146022021770477,0.0003,0.108447265625,0.013474459,0.2,-23.600914895534515,-0.04342662825656589,718.4778160095215,235.7066650390625,,
,,,105000,,,0.9698597192764282,510,0.713715672492981,0.0003,0.0943359375,0.012552787,0.2,-23.584355384111404,-0.03953357232094277,834.3537890434266,270.3399658203125,320.32646892666816,60.4
62.85,52,328,106496,300.3971616,323,,,,,,,,,,,,,
62.0,53,334,108544,299.06030897,324,0.9700726866722107,520,0.7412860989570618,0.0003,0.104833984375,0.014113581,0.2,-23.582211881875992,-0.04035537240997655,707.8225002288818,286.771240234375,,
,,,110000,,,0.969774603843689,530,0.7999356389045715,0.0003,0.111669921875,0.016003145,0.2,-23.58176068663597,-0.04200338227383327,566.3647894859314,287.7575378417969,308.4407408807427,58.25
60.98,54,342,110592,295.67519771,323,,,,,,,,,,,,,
61.35,55,347,112640,298.71038817,323,0.9690251350402832,540,0.7265314757823944,0.0003,0.104833984375,0.013379985,0.2,-23.5725627720356,-0.03892798347515054,690.4114909172058,263.4795227050781,,
61.44,56,352,114688,296.87108684,324,0.9694216251373291,550,0.7122604548931122,0.0003,0.122314453125,0.015306368,0.2,-23.56818496584892,-0.044042464660014956,718.8756927490234,275.5376281738281,,
,,,115000,,,0.968896210193634,560,0.7693596333265305,0.0003,0.111328125,0.014177639,0.2,-23.565344595909117,-0.0392129574494902,660.4558408737182,357.5006408691406,307.89834632873533,56.75
61.99,57,360,116736,300.61392966,323,,,,,,,,,,,,,
61.1,58,366,118784,294.68765698999994,323,0.9676447510719299,570,0.7988487333059311,0.0003,0.11650390625,0.014689628,0.2,-23.54850086569786,-0.043513169046491385,511.68520107269285,216.04673767089844,,
,,,120000,,,0.9678910374641418,580,0.769680991768837,0.0003,0.104248046875,0.014215948,0.2,-23.53867204785347,-0.04098426424607169,564.7159120559693,190.35275268554688,305.56111282706263,56.3
62.12,59,373,120832,302.50845218,323,,,,,,,,,,,,,
62.94,60,379,122880,304.67546544,324,0.9674665927886963,590,0.8143397271633148,0.0003,0.11123046875,0.015031766,0.2,-23.53879032731056,-0.04021867832634598,499.07509236335756,192.4293670654297,,
63.07,61,384,124928,305.84015229,324,0.9676480889320374,600,0.7997056543827057,0.0003,0.130859375,0.015903706,0.2,-23.533374005556105,-0.045915920796687715,489.82676591873167,214.57644653320312,,
,,,125000,,,0.9668904542922974,610,0.7647553980350494,0.0003,0.11640625,0.014098367,0.2,-23.531315422058107,-0.04424157484609168,562.8531755924225,230.2294464111328,359.96330821961163,66.75
63.74,62,391,126976,306.35839898000006,324,,,,,,,,,,,,,
61.69,63,397,129024,298.61558381,324,0.9657480716705322,620,0.793587863445282,0.0003,0.109765625,0.014399869,0.2,-23.512028563022614,-0.04118901881156489,505.96061701774596,221.18946838378906,,
,,,130000,,,0.964294970035553,630,0.8202775418758392,0.0003,0.121533203125,0.015050081,0.2,-23.488838267326354,-0.045290934594231655,441.553227853775,146.9083709716797,337.3396197166294,61.95
62.81,64,405,131072,303.34981915000003,323,,,,,,,,,,,,,
63.78,65,410,133120,308.0340884,324,0.9635472297668457,640,0.8099831491708755,0.0003,0.114453125,0.015008735,0.2,-23.47000834941864,-0.04266470777802169,445.1827735900879,183.79779052734375,,
,,,135000,,,0.9627580046653748,650,0.8390876352787018,0.0003,0.1154296875,0.014190185,0.2,-23.45572758316994,-0.041195624330430294,442.23015627861025,235.5497283935547,346.4048174049705,64.7
66.26,66,417,135168,321.51087942,323,,,,,,,,,,,,,
65.61,67,423,137216,316.39270512999997,323,0.9625420570373535,660,0.7976255565881729,0.0003,0.106396484375,0.013550775,0.2,-23.44536797404289,-0.03985794150212314,541.7116431236267,124.41329193115234,,
63.61,68,429,139264,309.0770171,324,0.962084174156189,670,0.8178574591875076,0.0003,0.101220703125,0.01471361,0.2,-23.440059369802476,-0.039328382846724706,557.7109404563904,163.42007446289062,,
,,,140000,,,0.9616109132766724,680,0.8544746041297913,0.0003,0.1064453125,0.01293653,0.2,-23.430317962169646,-0.039313712215516716,441.6122587680817,205.77418518066406,348.9711602151394,64.25
67.49,69,436,141312,324.54199785000003,323,,,,,,,,,,,,,
67.41,70,442,143360,328.26736095,324,0.9617913365364075,690,0.8030271530151367,0.0003,0.078759765625,0.010811482,0.2,-23.42620794773102,-0.03433486468275078,515.0007549762726,234.2362060546875,,
,,,145000,,,0.9606919884681702,700,0.8301853537559509,0.0003,0.112548828125,0.014157571,0.2,-23.41990933418274,-0.042259722171002066,409.82889342308044,134.71780395507812,347.21037066951396,64.2
67.42,71,449,145408,326.56327637,323,,,,,,,,,,,,,
64.85,72,454,147456,312.96124523,324,0.9599919319152832,710,0.801680400967598,0.0003,0.10029296875,0.0134710865,0.2,-23.402072769403457,-0.03868471629684791,534.1658585071564,138.74122619628906,,
64.66,73,460,149504,312.93302339,324,0.9596659541130066,720,0.8074300736188889,0.0003,0.12724609375,0.015979394,0.2,-23.390495997667312,-0.04239518702379428,509.3107906341553,130.63046264648438,,
,,,150000,,,0.9589709043502808,730,0.790595754981041,0.0003,0.1166015625,0.014033501,0.2,-23.38181266784668,-0.04223922220407985,485.71868472099305,197.4314727783203,341.0857953079045,62.9
63.77,74,467,151552,310.28768728,324,,,,,,,,,,,,,
65.92,75,472,153600,322.50037522,324,0.9577663540840149,740,0.8628236502408981,0.0003,0.142333984375,0.016703306,0.2,-23.366412937641144,-0.04592922222218476,368.6174915790558,143.908447265625,,
,,,155000,,,0.9568060636520386,750,0.8323379755020142,0.0003,0.12490234375,0.013855027,0.2,-23.344078600406647,-0.04274254147894681,398.75606737136843,162.55068969726562,353.8345442928374,65.4
64.8,76,480,155648,318.79539396000007,323,,,,,,,,,,,,,
65.87,77,486,157696,322.23971678000004,324,0.9560437202453613,760,0.8367021828889847,0.0003,0.10849609375,0.014798557,0.2,-23.33006325364113,-0.03989879216242116,441.13553700447085,85.12501525878906,,
63.75,78,491,159744,311.23290480000003,324,0.9553633332252502,770,0.8135257214307785,0.0003,0.09873046875,0.013906401,0.2,-23.315615183115007,-0.03967320023512002,533.4654880046844,180.6127166748047,,
,,,160000,,,0.9537103176116943,780,0.8498718738555908,0.0003,0.125634765625,0.017343152,0.2,-23.295396155118944,-0.04301319138030522,453.72230277061465,130.8740234375,343.143912422657,65.65
65.91,79,500,161792,319.06683894,323,,,,,,,,,,,,,
66.94,80,505,163840,323.87833734,324,0.95363450050354,790,0.8275269716978073,0.0003,0.1044921875,0.012985952,0.2,-23.27647747993469,-0.03647765825153328,443.1147114276886,126.40836334228516,,
,,,165000,,,0.953115701675415,800,0.7844615280628204,0.0003,0.092822265625,0.013320716,0.2,-23.273075407743455,-0.036316977656679225,576.3383025169372,222.75291442871094,346.7135651409626,68.3
66.24,81,513,165888,321.16759154,323,,,,,,,,,,,,,
66.53,82,519,167936,323.4840567,323,0.9525765776634216,810,0.8451893925666809,0.0003,0.1373046875,0.018117128,0.2,-23.262067282199858,-0.042842759352060965,360.86521496772764,136.2587127685547,,
66.49,83,524,169984,326.54462234000005,324,0.9525338411331177,820,0.8182154446840286,0.0003,0.098779296875,0.013430977,0.2,-23.258453673124315,-0.03783615797292441,469.80499787330626,204.20437622070312,,
,,,170000,,,0.951934278011322,830,0.8637766540050507,0.0003,0.113623046875,0.0150380265,0.2,-23.251446467638015,-0.03961858499969821,369.66357669830325,92.58753204345703,331.9694254614413,62.0
68.19,84,531,172032,331.28269656,323,,,,,,,,,,,,,
68.42,85,537,174080,335.13707924000005,323,0.9517310857772827,840,0.8536867499351501,0.0003,0.111181640625,0.014030164,0.2,-23.245308113098144,-0.04209648810792714,419.4623891830444,131.90467834472656,,
,,,175000,,,0.950018048286438,850,0.8685327917337418,0.0003,0.1634765625,0.020232204,0.2,-23.224366575479507,-0.04829502669308568,357.6805419445038,144.41197204589844,350.40929460376503,64.65
69.2,86,545,176128,337.50094789999986,323,,,,,,,,,,,,,
69.85,87,550,178176,339.39104723,323,0.9496718049049377,860,0.8698391616344452,0.0003,0.15751953125,0.020587627,0.2,-23.205788630247117,-0.04259217311628163,325.34588832855223,102.36872100830078,,
,,,180000,,,0.9496408104896545,870,0.8143457919359207,0.0003,0.11064453125,0.014379291,0.2,-23.204639905691145,-0.04096497449208982,574.8545702934265,150.5188751220703,345.55819941908123,64.15
69.54,88,558,180224,336.93837637,322,,,,,,,,,,,,,
70.48,89,563,182272,341.9504415799999,323,0.9490033388137817,880,0.8468579202890396,0.0003,0.1037109375,0.0140737435,0.2,-23.19754594564438,-0.03873110689164605,470.4246183395386,150.84596252441406,,
67.61,90,569,184320,330.97680905999994,323,0.9481656551361084,890,0.8714166581630707,0.0003,0.1298828125,0.017228413,0.2,-23.1838998734951,-0.04410597122478066,369.97110719680785,206.03170776367188,,
,,,185000,,,0.9478898048400879,900,0.8802943453192711,0.0003,0.133935546875,0.017156113,0.2,-23.173295390605926,-0.042177930404432115,370.690909743309,123.27415466308594,372.9184652805328,70.2
66.98,91,577,186368,327.98725851,322,,,,,,,,,,,,,
66.9,92,582,188416,325.92127832,323,0.9473046660423279,910,0.8812779784202576,0.0003,0.11826171875,0.01560408,0.2,-23.162661641836166,-0.0407146575540537,347.0951274871826,152.78475952148438,,
,,,190000,,,0.9475756287574768,920,0.8921138346195221,0.0003,0.11650390625,0.015738288,0.2,-23.161685168743134,-0.03836254407651722,324.8179621219635,117.17697143554688,352.42065382003784,65.5
67.63,93,589,190464,327.48174934,323,,,,,,,,,,,,,
68.52,94,595,192512,332.2550197,323,0.9481796026229858,930,0.8436755239963531,0.0003,0.1416015625,0.018306023,0.2,-23.164537793397905,-0.04801721104304306,398.2542532920837,151.06564331054688,,
69.34,95,600,194560,337.14413238000003,324,0.9477431178092957,940,0.8661211729049683,0.0003,0.138232421875,0.01708027,0.2,-23.168173438310625,-0.04531146945373621,342.8361876249313,162.74444580078125,,
,,,195000,,,0.947513222694397,950,0.8734137117862701,0.0003,0.125,0.015951347,0.2,-23.15830201506615,-0.04094092294399161,350.45679388046267,134.0670928955078,357.7972121268511,67.15
69.11,96,608,196608,338.65618036,323,,,,,,,,,,,,,
69.67,97,614,198656,343.49331135000017,323,0.94781494140625,960,0.8708179444074631,0.0003,0.133544921875,0.017436754,0.2,-23.15995078086853,-0.04000111728673801,330.91897077560424,71.49771881103516,,
,,,200000,,,0.9480818510055542,970,0.8394629061222076,0.0003,0.12373046875,0.015404247,0.2,-23.16597944498062,-0.04274624002864584,420.16371183395387,164.0533905029297,382.6775976836681,72.05
66.94,98,622,200704,329.55411418000006,322,,,,,,,,,,,,,
66.89,99,627,202752,329.77828259,323,0.9465703368186951,980,0.8596117347478867,0.0003,0.137255859375,0.018374048,0.2,-23.153910768032073,-0.04550208256987389,357.7940124034882,101.9872817993164,,
68.16,100,633,204800,333.13052892,323,0.9449886083602905,990,0.8894092291593552,0.0003,0.151806640625,0.0196012,0.2,-23.1272351205349,-0.0460378794115968,313.6239487171173,109.39852905273438,,
,,,205000,,,0.9444363713264465,1000,0.8537851721048355,0.0003,0.118896484375,0.0144038685,0.2,-23.107435458898543,-0.04024821396451443,430.94431562423705,155.69615173339844,398.83725714161994,74.35
69.42,101,641,206848,341.19733709,322,,,,,,,,,,,,,
71.95,102,646,208896,351.504845,323,0.9437196254730225,1010,0.8563828319311142,0.0003,0.11494140625,0.017103137,0.2,-23.09706915616989,-0.03928474550775718,401.239883518219,110.4859619140625,,
,,,210000,,,0.9424638152122498,1020,0.8638017028570175,0.0003,0.125830078125,0.01568786,0.2,-23.07909774184227,-0.0416478507919237,379.03162908554077,142.193603515625,367.14986389130354,69.4
74.11,103,653,210944,361.3947949700001,322,,,,,,,,,,,,,
72.72,104,659,212992,354.16915335000004,323,0.9419059753417969,1030,0.8406821936368942,0.0003,0.108203125,0.014364844,0.2,-23.061533010005952,-0.03774373979540542,434.218203163147,154.2249755859375,,
,,,215000,,,0.9415215849876404,1040,0.8739191740751266,0.0003,0.111669921875,0.014507385,0.2,-23.05167208313942,-0.03868699033773737,415.5595720291138,143.34275817871094,363.11357820928094,68.4
74.23,105,666,215040,358.81466611999997,322,,,,,,,,,,,,,
69.48,106,672,217088,338.98185514000005,322,0.941241443157196,1050,0.8749467581510544,0.0003,0.1228515625,0.015554068,0.2,-23.04422491788864,-0.03926655772665981,393.5039448261261,178.69432067871094,,
70.19,107,677,219136,343.27006247,323,0.9413214325904846,1060,0.8895074427127838,0.0003,0.149755859375,0.019917369,0.2,-23.04359400868416,-0.0441108282917412,310.37161507606504,58.94599533081055,,
,,,220000,,,0.941986083984375,1070,0.8998121172189713,0.0003,0.1466796875,0.020862767,0.2,-23.048515808582305,-0.04331580720026977,303.9139214992523,98.95020294189453,352.0739820510149,66.0
70.01,108,684,221184,341.78047396999995,323,,,,,,,,,,,,,
71.17,109,690,223232,350.15163126,323,0.9426818490028381,1080,0.8810924664139748,0.0003,0.129931640625,0.016910147,0.2,-23.062930619716646,-0.04105872943473514,343.8148016452789,142.05970764160156,,
,,,225000,,,0.9413876533508301,1090,0.8812892064452171,0.0003,0.14462890625,0.01974108,0.2,-23.055496937036516,-0.043737881552078764,323.86065702438356,135.69979858398438,409.6014669120312,79.25
74.06,110,699,225280,364.6517061700001,322,,,,,,,,,,,,,
74.02,111,705,227328,365.45828853,322,0.9407678842544556,1100,0.8578012883663177,0.0003,0.1265625,0.01647469,0.2,-23.03625516295433,-0.04061550691840239,430.7229069232941,153.33108520507812,,
72.65,112,710,229376,359.2103339199999,322,0.9399601221084595,1110,0.891107551753521,0.0003,0.14326171875,0.01877404,0.2,-23.02418583035469,-0.04274311562767252,359.18310284614563,157.8004913330078,,
,,,230000,,,0.9390710592269897,1120,0.8766859620809555,0.0003,0.106982421875,0.014339166,0.2,-23.008075147867203,-0.04071648396202363,410.37129311561586,135.30191040039062,370.2502204120159,69.35
71.9,113,718,231424,354.81483762999994,321,,,,,,,,,,,,,
70.11,114,723,233472,343.97599018000005,322,0.9385250806808472,1130,0.8876853957772255,0.0003,0.130908203125,0.016330507,0.2,-22.994697701931,-0.04295844425214455,328.69480366706847,148.1371307373047,,
,,,235000,,,0.9387272000312805,1140,0.885729156434536,0.0003,0.099560546875,0.01368873,0.2,-22.98942952156067,-0.036557486120727845,372.44643850326537,161.9042510986328,348.96284313201903,65.2
70.9,115,731,235520,348.5239933100001,321,,,,,,,,,,,,,
70.46,116,737,237568,346.58820511,322,0.9385655522346497,1150,0.8994514346122742,0.0003,0.1279296875,0.0162619,0.2,-22.99064881205559,-0.041973122459603475,352.3688609600067,157.66665649414062,,
72.03,117,742,239616,353.83139107000005,322,0.9387696385383606,1160,0.8581671863794327,0.0003,0.121142578125,0.015281545,0.2,-22.9909009039402,-0.041350422932009676,396.1039427757263,123.72731018066406,,
,,,240000,,,0.9382696151733398,1170,0.8961652219295502,0.0003,0.11650390625,0.015358137,0.2,-22.986151456832886,-0.040674741298425944,375.35371112823486,144.55833435058594,365.31870195865633,69.1
72.25,118,750,241664,355.57544716999996,322,,,,,,,,,,,,,
73.19,119,756,243712,358.97918257000003,322,0.9373182654380798,1180,0.9070407003164291,0.0003,0.1455078125,0.017780088,0.2,-22.97302680015564,-0.0406583837713697,284.27699675559995,107.05209350585938,,
,,,245000,,,0.9369232058525085,1190,0.895180881023407,0.0003,0.146923828125,0.019458931,0.2,-22.960644936561586,-0.041638690297259015,346.1390351295471,141.0140380859375,351.9375739172101,65.7
71.74,120,763,245760,352.06838177000003,321,,,,,,,,,,,,,
70.12,121,768,247808,341.93895883000005,322,0.9365772008895874,1200,0.8898546099662781,0.0003,0.171337890625,0.022665039,0.2,-22.95217447280884,-0.04532482452050317,347.38015699386597,107.92169189453125,,
70.99,122,774,249856,344.76069273999997,322,0.9370477199554443,1210,0.8950954899191856,0.0003,0.13662109375,0.018217117,0.2,-22.954376924037934,-0.04153525537403766,325.2079431056976,159.12210083007812,,
,,,250000,,,0.9366598129272461,1220,0.8695564419031143,0.0003,0.10234375,0.014309265,0.2,-22.953305983543395,-0.03747089334065094,391.49183921813966,186.6293487548828,345.95751156434414,64.35
68.72,123,782,251904,333.3825546,322,,,,,,,,,,,,,
