time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/clip_range,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
38912,19,168.33300776,35.98,109,354,0.2,-23.709789794683456,0.9757930636405945,0.022140611,180,0.3992254137992859,0.21220703125,945.474467086792,463.5023193359375,-0.06723375096917153,0.0003,,
40000,,,,,,0.2,-23.70675104856491,0.9757948517799377,0.02053684,190,0.4218062162399292,0.18525390625,1067.492721748352,588.5784301757812,-0.06375170220853761,0.0003,340.04334790706633,64.25
40960,20,172.64885727,36.68,116,350,,,,,,,,,,,,,
43008,21,175.27900590999997,37.06,122,352,0.2,-23.699911099672317,0.9751655459403992,0.02433,200,0.38707178831100464,0.227880859375,979.6685873031616,582.38330078125,-0.06744610623718472,0.0003,,
45000,,,,,,0.2,-23.673119562864304,0.9729459285736084,0.022615377,210,0.4370817542076111,0.21396484375,957.7505456924439,425.89691162109375,-0.06729527306742966,0.0003,319.64167713820933,60.6
45056,22,182.47599928000002,38.67,128,349,,,,,,,,,,,,,
47104,23,189.68485645,40.22,133,352,0.2,-23.66236495375633,0.9736065864562988,0.021779407,220,0.41462188959121704,0.197900390625,1081.7829757690429,495.5052185058594,-0.06430847822630312,0.0003,,
49152,24,201.71566073999998,42.37,138,355,0.2,-23.659713143110274,0.9731517434120178,0.024373483,230,0.43867528438568115,0.223388671875,935.7566036224365,392.85382080078125,-0.06565453044895549,0.0003,,
50000,,,,,,0.2,-23.64068224430084,0.9713475704193115,0.020148754,240,0.39192312955856323,0.18115234375,1270.1986610412598,625.1528930664062,-0.06013455688371323,0.0003,443.3585562646389,85.6
51200,25,214.30855078000005,44.94,145,352,,,,,,,,,,,,,
53248,26,221.88023876,46.83,150,354,0.2,-23.621662908792494,0.971422553062439,0.023255944,250,0.36897265911102295,0.2087890625,1181.2357625961304,445.88653564453125,-0.06648785538272932,0.0003,,
55000,,,,,,0.2,-23.609656101465227,0.9698255062103271,0.02521728,260,0.44567370414733887,0.219775390625,1094.3483901977538,523.3796997070312,-0.06451122282305732,0.0003,440.64088977351787,83.9
55296,27,235.00507383999997,49.86,157,351,,,,,,,,,,,,,
57344,28,240.54110735000006,51.1,162,353,0.2,-23.591638886928557,0.9691635370254517,0.024312578,270,0.4113956093788147,0.231640625,1319.5741344451903,518.9373779296875,-0.06776387360296213,0.0003,,
59392,29,247.32198903999998,52.48,166,356,0.2,-23.593227207660675,0.9697602391242981,0.023346893,280,0.45170557498931885,0.221875,1197.5512044906616,502.64691162109375,-0.06614061584696174,0.0003,,
60000,,,,,,0.2,-23.59266167283058,0.9693780541419983,0.024651011,290,0.46842968463897705,0.205615234375,1051.205445098877,413.89776611328125,-0.0641314969630912,0.0003,410.73917040079834,77.95
61440,30,240.44189268000005,50.32,173,353,,,,,,,,,,,,,
63488,31,249.70676669,52.69,178,355,0.2,-23.559434539079668,0.9661529660224915,0.024026074,300,0.4830179810523987,0.21416015625,1212.299012374878,524.8976440429688,-0.06412062341114506,0.0003,,
65000,,,,,,0.2,-23.522376626729965,0.9649855494499207,0.025423836,310,0.4813305139541626,0.216796875,1201.63646068573,484.65802001953125,-0.06352345460327342,0.0003,391.26247829943895,77.45
65536,32,252.61945504,53.33,185,353,,,,,,,,,,,,,
67584,33,253.93989865999995,53.67,190,355,0.2,-23.513965928554533,0.9650055170059204,0.020724678,320,0.47077131271362305,0.189892578125,1127.6532852172852,522.8192138671875,-0.059863497666083273,0.0003,,
69632,34,253.25473280999998,53.33,195,357,0.2,-23.50219674706459,0.9637460112571716,0.020589968,330,0.526145875453949,0.183154296875,1126.9455707550048,543.2340087890625,-0.057167994981864464,0.0003,,
70000,,,,,,0.2,-23.484481704235076,0.9628837704658508,0.023896644,340,0.5121901631355286,0.197802734375,1067.6781158447266,460.4072570800781,-0.061173569009406494,0.0003,376.3769815325737,71.45
71680,35,261.32574347,54.39,202,354,,,,,,,,,,,,,
73728,36,262.26159787,54.72,207,355,0.2,-23.469879311323165,0.9618354439735413,0.026647609,350,0.5338934659957886,0.235205078125,1042.6974718093873,415.2810974121094,-0.06390553500968962,0.0003,,
75000,,,,,,0.2,-23.462740814685823,0.9625800848007202,0.022835806,360,0.507514625787735,0.200048828125,1101.037829208374,449.9136962890625,-0.06008657414058689,0.0003,321.1421445548534,60.65
75776,37,270.84827324,57.07,213,354,,,,,,,,,,,,,
77824,38,276.73605293,58.12,218,355,0.2,-23.46169344186783,0.961748480796814,0.024054773,370,0.5330637097358704,0.193603515625,1046.9800052642822,383.1776428222656,-0.058488497210782954,0.0003,,
79872,39,285.19498761,59.52,223,357,0.2,-23.439915519952773,0.9604600071907043,0.022061683,380,0.6025899946689606,0.19404296875,970.6567983627319,473.302490234375,-0.05794409060617909,0.0003,,
80000,,,,,,0.2,-23.426090413331984,0.9594412446022034,0.023566902,390,0.6516385078430176,0.207470703125,913.999479675293,376.6673583984375,-0.05896491461899132,0.0003,340.2208041548729,63.65
81920,40,288.68908934999996,59.59,230,354,,,,,,,,,,,,,
83968,41,287.05176392,58.85,236,355,0.2,-23.389795809984207,0.957071840763092,0.025404152,400,0.6170310974121094,0.20908203125,912.8376807212829,366.097412109375,-0.05913142941426486,0.0003,,
85000,,,,,,0.2,-23.35092761516571,0.9548943638801575,0.025553763,410,0.634355902671814,0.205712890625,879.1222652435303,350.09552001953125,-0.05895288585161325,0.0003,310.461349350214,57.9
86016,42,284.60136197,58.54,242,354,,,,,,,,,,,,,
88064,43,295.92306561,61.07,247,355,0.2,-23.32505863904953,0.9541628360748291,0.020782076,420,0.6325062215328217,0.179736328125,900.0854493141175,396.72161865234375,-0.05496737011999357,0.0003,,
90000,,,,,,0.2,-23.320874279737474,0.9542808532714844,0.023256166,430,0.6587962210178375,0.191455078125,851.6317145347596,302.63323974609375,-0.05474531630898127,0.0003,325.4592407524586,60.55
90112,44,304.59504169,62.74,254,354,,,,,,,,,,,,,
92160,45,303.68159423,62.49,259,355,0.2,-23.31277492046356,0.9537139534950256,0.026013717,440,0.6924257576465607,0.226318359375,761.4659277915955,305.83843994140625,-0.06110915245371871,0.0003,,
94208,46,301.32900427,61.93,264,356,0.2,-23.30165066719055,0.9529773592948914,0.02194599,450,0.7064154744148254,0.187890625,788.4850100517273,318.317138671875,-0.055719891845365056,0.0003,,
95000,,,,,,0.2,-23.29260932803154,0.9526532292366028,0.020162484,460,0.6692121028900146,0.16708984375,893.7613460540772,445.2173156738281,-0.05281044577131979,0.0003,320.58953768610957,60.05
96256,47,293.92128486999997,60.48,270,355,,,,,,,,,,,,,
98304,48,301.41019406000004,62.29,275,356,0.2,-23.287156730890274,0.9524210691452026,0.022810157,470,0.7024708986282349,0.18701171875,746.8412414550781,381.2212219238281,-0.05613880504097324,0.0003,,
100000,,,,,,0.2,-23.281865191459655,0.952250063419342,0.024309142,480,0.7356821000576019,0.2087890625,707.8582480430603,226.55624389648438,-0.057875182037241756,0.0003,311.4206638813019,58.25
100352,49,312.03756709000004,64.82,282,355,,,,,,,,,,,,,
102400,50,323.8649299,66.73,287,356,0.2,-23.280485063791275,0.9523572325706482,0.021254241,490,0.6909628212451935,0.169189453125,824.4807851791381,380.5973205566406,-0.05159152751730289,0.0003,,
104448,51,329.59611169,67.92,292,357,0.2,-23.267825162410738,0.9510601162910461,0.026930856,500,0.7359005212783813,0.210205078125,718.5114089012146,299.58807373046875,-0.05802754831674974,0.0003,,
105000,,,,,,0.2,-23.254681092500686,0.9504790902137756,0.021373574,510,0.6738952100276947,0.203466796875,837.6391793251038,304.92437744140625,-0.056591413376736455,0.0003,284.52917367815974,53.5
106496,52,328.23203628999994,67.64,298,356,,,,,,,,,,,,,
108544,53,322.48914794,67.12,303,357,0.2,-23.248514193296433,0.9504199624061584,0.02443729,520,0.7181729078292847,0.196337890625,723.7939764022827,282.6361999511719,-0.05547010782174766,0.0003,,
110000,,,,,,0.2,-23.262915164232254,0.9522987604141235,0.021008737,530,0.739206850528717,0.178515625,653.5347828865051,258.24639892578125,-0.0530614137504017,0.0003,316.9836597383022,59.45
110592,54,313.58792757000003,65.24,309,356,,,,,,,,,,,,,
112640,55,317.71344834,65.56,314,357,0.2,-23.268737924098968,0.951104998588562,0.023637453,540,0.7436375021934509,0.17880859375,667.1338746070862,207.68240356445312,-0.05294292446051259,0.0003,,
114688,56,325.81775659,66.96,319,358,0.2,-23.250288283824922,0.9502091407775879,0.020771421,550,0.7465802729129791,0.179248046875,682.5586608886719,243.00552368164062,-0.05312366472207941,0.0003,,
115000,,,,,,0.2,-23.229708343744278,0.9487585425376892,0.023848865,560,0.7136843800544739,0.1771484375,719.9397372245788,171.95547485351562,-0.05201792157604359,0.0003,328.9009216606617,61.7
116736,57,331.94874968,67.86,326,357,,,,,,,,,,,,,
118784,58,324.42521559,66.92,331,358,0.2,-23.200866454839705,0.9473184943199158,0.02412387,570,0.7960099428892136,0.20205078125,538.8979995727539,277.89984130859375,-0.054723949352046476,0.0003,,
120000,,,,,,0.2,-23.180691528320313,0.9461424350738525,0.022346811,580,0.7170144021511078,0.178857421875,736.886325263977,242.95242309570312,-0.05241956136014778,0.0003,364.90805050134657,69.1
120832,59,322.91895496,66.44,337,357,,,,,,,,,,,,,
122880,60,321.44023937,66.26,342,358,0.2,-23.172989898920058,0.946654736995697,0.024228647,590,0.7653111666440964,0.20400390625,534.0979988098145,137.9409942626953,-0.05630475204670802,0.0003,,
124928,61,334.47911249000003,69.18,347,359,0.2,-23.163277369737624,0.9455474615097046,0.022528108,600,0.757542222738266,0.190380859375,580.7494204521179,170.8372344970703,-0.0495272117346758,0.0003,,
125000,,,,,,0.2,-23.150511586666106,0.9447831511497498,0.022101078,610,0.7790953665971756,0.189697265625,641.4009846687317,239.75982666015625,-0.05268980038235895,0.0003,410.7289036154747,77.8
126976,62,342.32191801,70.63,354,358,,,,,,,,,,,,,
129024,63,336.26106070000003,69.41,359,358,0.2,-23.148651295900343,0.9453862309455872,0.022447366,620,0.7656058371067047,0.180810546875,637.6348281860352,152.40541076660156,-0.05278819658560678,0.0003,,
130000,,,,,,0.2,-23.156244218349457,0.9456479549407959,0.024151118,630,0.7673091441392899,0.18388671875,653.8511791229248,161.33311462402344,-0.05238958077388815,0.0003,451.72366455197334,91.05
131072,64,338.39400065999996,69.52,367,356,,,,,,,,,,,,,
133120,65,334.3777355799999,68.67,372,357,0.2,-23.14656475186348,0.9442151188850403,0.024997631,640,0.8133901804685593,0.209521484375,516.039692735672,216.8390350341797,-0.055946709419367836,0.0003,,
135000,,,,,,0.2,-23.133009338378905,0.9443231225013733,0.022168763,650,0.7849380820989609,0.183154296875,511.0564600944519,137.82595825195312,-0.050310521488427185,0.0003,396.79699153900145,80.15
135168,66,333.28428186,68.17,379,356,,,,,,,,,,,,,
137216,67,336.84597277999995,68.86,384,357,0.2,-23.114878910779954,0.9424389004707336,0.02176663,660,0.7702233791351318,0.187939453125,635.5638583183288,226.60484313964844,-0.05209144787513651,0.0003,,
139264,68,345.05586274,71.16,389,357,0.2,-23.099791520833968,0.9425930976867676,0.025978893,670,0.8444925099611282,0.204345703125,452.2257370471954,125.63150024414062,-0.0538076251570601,0.0003,,
140000,,,,,,0.2,-23.09757841825485,0.9420285224914551,0.022130394,680,0.7927743941545486,0.177685546875,618.0613632202148,263.6144714355469,-0.05098936851718463,0.0003,439.2726560990326,88.3
141312,69,345.32065466,71.16,396,356,,,,,,,,,,,,,
143360,70,348.45107843,72.4,401,357,0.2,-23.08820449709892,0.9419877529144287,0.021789469,690,0.811146005988121,0.18623046875,548.0633457183837,283.1656188964844,-0.05384180559485685,0.0003,,
145000,,,,,,0.2,-23.073898684978484,0.9406304955482483,0.022139948,700,0.8257947564125061,0.186376953125,479.9317363262177,256.83026123046875,-0.050380714202765374,0.0003,395.1616831183434,75.45
145408,71,341.55533825,71.0,408,355,,,,,,,,,,,,,
147456,72,341.12384889000003,70.76,413,356,0.2,-23.04518191218376,0.9389670491218567,0.023126666,710,0.8205402195453644,0.19208984375,507.9046814441681,143.3762664794922,-0.05181494066200685,0.0003,,
149504,73,342.48215511,71.24,418,357,0.2,-23.016920965909957,0.9374667406082153,0.025242452,720,0.8243769854307175,0.2025390625,492.26303758621214,173.0921630859375,-0.05593540169647895,0.0003,,
150000,,,,,,0.2,-22.990910917520523,0.9359521865844727,0.022341926,730,0.7908053249120712,0.184521484375,563.364623594284,207.40493774414062,-0.05162397712119855,0.0003,439.0008925035596,86.35
151552,74,345.8818365099999,71.82,425,355,,,,,,,,,,,,,
153600,75,338.09297186000003,69.77,430,356,0.2,-22.949526900053023,0.9338764548301697,0.025957853,740,0.8498711436986923,0.215625,415.6917214870453,129.3665771484375,-0.05713363845425192,0.0003,,
155000,,,,,,0.2,-22.94211660027504,0.9342124462127686,0.025660174,750,0.7997963428497314,0.183544921875,569.5213357925415,90.2275161743164,-0.05246935056056827,0.0003,449.25523486733437,88.2
155648,76,336.99422754,69.43,438,355,,,,,,,,,,,,,
157696,77,336.8944274500001,68.87,442,356,0.2,-22.93604219555855,0.9336774945259094,0.025111733,760,0.8152464479207993,0.20048828125,514.169493484497,202.7056427001953,-0.05270932417188305,0.0003,,
159744,78,350.83680525999995,72.12,447,356,0.2,-22.93506462574005,0.9338946342468262,0.02566965,770,0.8337773382663727,0.197607421875,457.88183054924014,166.21078491210938,-0.0531212643662002,0.0003,,
160000,,,,,,0.2,-22.924427735805512,0.9328874945640564,0.02656971,780,0.8181697577238083,0.1998046875,425.11637887954714,175.18382263183594,-0.05122249880223535,0.0003,450.1405823886395,89.5
161792,79,352.48540109000004,72.58,455,355,,,,,,,,,,,,,
163840,80,358.15208069,73.49,461,355,0.2,-22.920408493280412,0.9332467913627625,0.026033742,790,0.8355056941509247,0.219287109375,415.77675194740294,99.75428009033203,-0.05478639588400256,0.0003,,
165000,,,,,,0.2,-22.92203018665314,0.9331115484237671,0.024471901,800,0.8624161630868912,0.20498046875,425.7934812545776,140.5376434326172,-0.05511560786981136,0.0003,359.21433490514755,69.25
165888,81,361.97856628999995,74.63,468,354,,,,,,,,,,,,,
167936,82,357.9672784,73.5,473,354,0.2,-22.896085923910142,0.9307352304458618,0.025868021,810,0.8417837023735046,0.209033203125,455.1120575904846,204.00718688964844,-0.054372445042827164,0.0003,,
169984,83,344.26117154,70.76,478,355,0.2,-22.857921320199967,0.9289838671684265,0.026479684,820,0.8553211987018585,0.21865234375,458.90326075553895,111.82453155517578,-0.05634688537102193,0.0003,,
170000,,,,,,0.2,-22.82811967730522,0.9279013276100159,0.026117232,830,0.852579802274704,0.203955078125,435.4500724315643,146.42710876464844,-0.05377287899318617,0.0003,412.5082410663366,79.85
172032,84,343.50195989999986,70.38,485,354,,,,,,,,,,,,,
174080,85,344.9296298599999,70.86,490,355,0.2,-22.8266164124012,0.9285022616386414,0.029817063,840,0.8397388011217117,0.23154296875,402.69314818382264,108.32491302490234,-0.054724200163036585,0.0003,,
175000,,,,,,0.2,-22.822034686803818,0.9276644587516785,0.02684573,850,0.8384910076856613,0.19404296875,464.7619257926941,169.4425811767578,-0.05375771172402892,0.0003,372.8492625694722,72.4
176128,86,352.9342752399999,73.11,497,354,,,,,,,,,,,,,
178176,87,352.8644362400001,73.35,501,355,0.2,-22.809381061792372,0.9271526336669922,0.020767782,860,0.8178509026765823,0.18916015625,572.7758328437806,314.4634704589844,-0.05240633427747525,0.0003,,
180000,,,,,,0.2,-22.79639908671379,0.9260931611061096,0.02899701,870,0.8133770227432251,0.207080078125,553.6856191158295,184.56924438476562,-0.05443921585101634,0.0003,402.6024998009205,79.7
180224,88,345.97178842,71.52,509,354,,,,,,,,,,,,,
182272,89,336.81414463,69.74,514,354,0.2,-22.786944818496703,0.9261340498924255,0.02946139,880,0.8078040927648544,0.2068359375,515.6719333171844,163.32000732421875,-0.05318741469236556,0.0003,,
184320,90,340.2515657200001,70.34,518,355,0.2,-22.784474903345107,0.9262338876724243,0.025656303,890,0.832251101732254,0.2099609375,490.46304869651794,134.43994140625,-0.053074760112212974,0.0003,,
185000,,,,,,0.2,-22.76615763306618,0.9240884184837341,0.030988773,900,0.8159908801317215,0.21396484375,477.3231085300446,178.56976318359375,-0.055127358972094954,0.0003,420.92452658563855,82.8
186368,91,341.47661268999997,70.72,526,354,,,,,,,,,,,,,
188416,92,352.46245424,73.17,531,354,0.2,-22.736055374145508,0.9230815172195435,0.025977293,910,0.8177971243858337,0.1994140625,572.6495958805084,230.82980346679688,-0.051270344309159555,0.0003,,
190000,,,,,,0.2,-22.72341184616089,0.9225333333015442,0.032980513,920,0.853240892291069,0.25791015625,379.3094629764557,113.09588623046875,-0.05876900613657199,0.0003,379.87840654700994,73.7
190464,93,347.85626512000005,72.09,537,354,,,,,,,,,,,,,
192512,94,347.68410543,71.69,542,354,0.2,-22.71070232987404,0.92179936170578,0.026272904,930,0.8757979348301888,0.21328125,362.78963747024534,93.58430480957031,-0.05474518863193225,0.0003,,
194560,95,347.9133795099999,71.84,547,355,0.2,-22.69418563246727,0.920839250087738,0.029638272,940,0.8546723574399948,0.23232421875,376.96375308036806,89.88790893554688,-0.0567616609565448,0.0003,,
195000,,,,,,0.2,-22.68826957345009,0.9210637211799622,0.02757089,950,0.8461591601371765,0.2265625,391.4826828956604,102.04736328125,-0.055900126975029704,0.0003,352.80389497336,66.6
196608,96,355.31042279,73.21,554,354,,,,,,,,,,,,,
198656,97,355.27375572999995,73.27,559,355,0.2,-22.669327366352082,0.919246256351471,0.028965045,960,0.8583586364984512,0.242724609375,412.7268905162811,143.876708984375,-0.05709104634006508,0.0003,,
200000,,,,,,0.2,-22.657105427980422,0.9192847609519958,0.025763294,970,0.8281811773777008,0.190576171875,498.8683924674988,175.35845947265625,-0.048159127897815776,0.0003,340.41707613244654,65.55
200704,98,352.7959005700001,72.36,565,354,,,,,,,,,,,,,
202752,99,353.72273115999997,72.76,570,355,0.2,-22.653328227996827,0.9190719127655029,0.029690806,980,0.8693854063749313,0.214404296875,396.33963656425476,186.85101318359375,-0.05338046663382556,0.0003,,
204800,100,351.94187087,71.74,575,355,0.2,-22.646540373563766,0.9185769557952881,0.026560709,990,0.8397133499383926,0.211083984375,500.2716103076935,151.22262573242188,-0.053669576125685126,0.0003,,
205000,,,,,,0.2,-22.634400218725204,0.917551577091217,0.028084308,1000,0.8881433010101318,0.23017578125,347.5457413673401,114.24024963378906,-0.05664259990880964,0.0003,351.67804343359313,67.2
206848,101,350.6899596500001,71.17,582,355,,,,,,,,,,,,,
208896,102,343.51513678000003,69.23,587,355,0.2,-22.634619742631912,0.9182637333869934,0.029196985,1010,0.8784327432513237,0.234033203125,383.9059995651245,189.1124725341797,-0.05485879628395196,0.0003,,
210000,,,,,,0.2,-22.62545576095581,0.9169964790344238,0.030473664,1020,0.8695025146007538,0.228759765625,354.74857025146486,105.39647674560547,-0.052259397349553184,0.0003,307.8053810477257,60.25
210944,103,345.9554913400001,69.62,593,355,,,,,,,,,,,,,
212992,104,346.75352115000004,70.43,598,355,0.2,-22.601774507761,0.9157721400260925,0.02785242,1030,0.8770826980471611,0.227001953125,375.9706733226776,117.89555358886719,-0.05426489859528374,0.0003,,
215000,,,,,,0.2,-22.57412021756172,0.9141844511032104,0.02660827,1040,0.8590721935033798,0.21455078125,473.35755586624146,166.9451446533203,-0.05474388761795126,0.0003,361.4522218003869,70.05
215040,105,354.97884784000007,72.25,605,355,,,,,,,,,,,,,
217088,106,351.07081091999993,71.48,610,355,0.2,-22.54715976715088,0.9130671620368958,0.025838567,1050,0.867265596985817,0.21162109375,470.63095140457153,225.19979858398438,-0.05481072517868597,0.0003,,
219136,107,361.15333504999995,73.81,615,356,0.2,-22.529716926813126,0.9120565056800842,0.030714776,1060,0.8767766803503036,0.245556640625,343.8631288528442,111.13516235351562,-0.05690976073674392,0.0003,,
220000,,,,,,0.2,-22.51215672492981,0.9111385345458984,0.027477661,1070,0.8798542618751526,0.218701171875,379.08932309150697,138.19544982910156,-0.054055349665577526,0.0003,430.2581946309656,84.15
221184,108,360.51850751,73.67,622,355,,,,,,,,,,,,,
223232,109,345.38860258999995,70.51,627,355,0.2,-22.494132202863693,0.9108201265335083,0.032812655,1080,0.896403893828392,0.238525390625,332.21445121765134,147.90708923339844,-0.05680206908436958,0.0003,,
225000,,,,,,0.2,-22.47332322001457,0.9089584350585938,0.028658438,1090,0.8665888905525208,0.23818359375,376.5486494541168,158.7977294921875,-0.05579965231008828,0.0003,389.5879866473377,77.3
225280,110,350.95644503000005,72.07,634,354,,,,,,,,,,,,,
227328,111,363.3835683599999,74.93,639,355,0.2,-22.463277769088744,0.9092977046966553,0.028409394,1100,0.8645622730255127,0.221826171875,379.9436778068542,170.81385803222656,-0.05462424850120442,0.0003,,
229376,112,369.5573704099999,75.63,644,355,0.2,-22.468125742673873,0.9097321629524231,0.024786802,1110,0.8433754742145538,0.199658203125,472.2136016368866,200.78326416015625,-0.05514580258750357,0.0003,,
230000,,,,,,0.2,-22.464643126726152,0.9090428948402405,0.029257784,1120,0.8577111214399338,0.212548828125,482.0613577365875,146.8694305419922,-0.052154557101312095,0.0003,354.24774942174554,67.05
231424,113,370.99130895999997,76.44,651,355,,,,,,,,,,,,,
233472,114,361.7737338299999,73.97,656,355,0.2,-22.446843737363814,0.9075102806091309,0.03005392,1130,0.861528292298317,0.211376953125,444.0663986682892,143.40704345703125,-0.052999009378254414,0.0003,,
235000,,,,,,0.2,-22.425598520040513,0.9064372181892395,0.03259554,1140,0.8919565007090569,0.231689453125,335.17648096084594,141.2508087158203,-0.05649959350412246,0.0003,336.93549094200137,64.3
235520,115,349.88348419,71.67,663,355,,,,,,,,,,,,,
237568,116,350.40490029000006,72.39,668,355,0.2,-22.400122272968293,0.9054173231124878,0.028018387,1150,0.8764685466885567,0.218212890625,379.70680074691774,113.25226593017578,-0.0521403201011708,0.0003,,
239616,117,350.62555655999995,72.56,673,355,0.2,-22.38269584774971,0.9045119881629944,0.025515072,1160,0.8554578125476837,0.1927734375,419.15883893966674,161.37171936035156,-0.04807887117494829,0.0003,,
240000,,,,,,0.2,-22.37093106508255,0.9041099548339844,0.028736122,1170,0.8979088515043259,0.24140625,297.7910217285156,137.8859405517578,-0.05652161624457221,0.0003,374.4984485089779,71.9
241664,118,353.91990443,72.85,679,355,,,,,,,,,,,,,
243712,119,362.24762777999996,74.13,684,355,0.2,-22.36710918545723,0.9042445421218872,0.03330814,1180,0.9232612922787666,0.26171875,220.14139988422394,73.16090393066406,-0.06039161174558103,0.0003,,
245000,,,,,,0.2,-22.344174474477768,0.9018466472625732,0.031004496,1190,0.8555042445659637,0.24365234375,377.11447796821597,195.41184997558594,-0.05747266370162833,0.0003,344.28819528073075,65.7
245760,120,357.27461438,72.59,691,355,,,,,,,,,,,,,
247808,121,362.7954886100001,74.29,696,355,0.2,-22.306487643718718,0.9004004001617432,0.03135045,1200,0.8864798322319984,0.25126953125,346.75425763130187,141.3409423828125,-0.054467170618590896,0.0003,,
249856,122,367.58045282000006,75.11,701,356,0.2,-22.276533794403075,0.8985252976417542,0.03309206,1210,0.8874481692910194,0.24619140625,310.30046887397765,113.14012145996094,-0.05943515106337145,0.0003,,
250000,,,,,,0.2,-22.247898471355438,0.8975648880004883,0.0341566,1220,0.8576338291168213,0.255078125,391.4065046787262,117.7186050415039,-0.05728177349374164,0.0003,366.82744182050226,69.35
251904,123,363.97102047,74.7,707,355,,,,,,,,,,,,,
