train/learning_rate,time/episodes,time/total_timesteps,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,60,38767,274,17.609197368869534,646.1166666666667,-946.8291704000001,140,38594,1.3565675329852414,,
0.001,,40000,,17.043255847930908,,,,39749,1.3816618372797966,328.6049866884488,833.1
0.001,64,41728,295,15.955040876416193,652.0,-863.930927015625,141,40710,1.4470545127771903,,
0.001,,45000,,12.719623264513517,,,,44053,1.2786767656532043,481.8968942362902,973.9
,68,45071,323,,662.8088235294117,-786.0612937205883,139,,,,
0.001,72,48840,345,9.721862909391328,678.3333333333334,-710.104933763889,141,47822,1.1749167849245554,,
0.001,,50000,,8.21313931908406,,,,49399,1.1607821875518851,431.4792200582568,769.8
,76,50417,361,,663.3815789473684,-660.7007346315789,139,,,,
0.001,80,53693,382,5.018041697502136,671.1625,-598.703247475,140,53399,1.0769999023675918,,
0.001,,55000,,3.8131343603134153,,,,54675,1.0746017987728118,476.46946826803105,773.2
0.001,84,57693,409,2.10068793296814,686.8214285714286,-544.198108642857,140,56675,1.094890720129013,,
0.001,88,59825,426,-1.2401708148895425,679.8295454545455,-504.5392637840909,140,59769,1.162267585384085,,
0.001,,60000,,-1.3232563232120715,,,,59807,1.1774839288310002,340.38244979567537,491.0
0.001,92,60675,436,-2.0833545816078614,659.5108695652174,-474.94653004347833,139,60607,1.280563813681043,,
0.001,96,61915,443,-3.255442651835355,644.9479166666666,-446.81104981249996,139,61836,1.3366511355746875,,
0.001,100,63126,449,-4.514983140505278,631.26,-421.33047186,140,63075,1.3483343720436096,,
0.001,104,64643,458,-5.876910366537251,616.25,-361.16132772,140,64600,1.4179268019059734,,
0.001,,65000,,-6.114173452059428,,,,64625,1.4074423956871032,529.6286323204811,721.2
0.001,108,67661,479,-7.49772359085083,606.43,-218.28137347999996,141,66643,1.4469334167838097,,
0.001,112,68506,487,-9.227197887623205,574.88,-96.34731126999998,140,68357,1.5454214335014225,,
0.001,116,69841,495,-10.491140111287434,548.23,27.047164680000005,140,69601,1.8446154607521308,,
0.001,,70000,,-10.582485645740956,,,,69823,1.7075528489039824,355.4908361649577,479.9
0.001,120,72360,513,-11.789970418930054,533.42,129.12947058,140,72028,1.747092902958393,,
0.001,,75000,,-13.131683700561524,,,,74079,1.7937024663686751,583.1189066171268,826.4
,124,75097,535,,536.83,207.51638925,140,,,,
0.001,128,79097,558,-15.998830219268799,564.73,267.14778593000005,141,78079,1.850323631107807,,
0.001,,80000,,-16.693951972961425,,,,79079,1.8757261414527893,869.5021208004844,913.5
0.001,132,82348,589,-18.429564403533934,585.69,315.44877291000006,139,82079,1.9715550508499144,,
0.001,,85000,,-20.090975940704347,,,,84330,2.0077693501114844,880.8890843652189,909.6
0.001,136,86348,618,-20.781155601501464,618.1,360.12982408000005,139,85330,2.0190216492414477,,
0.001,,90000,,-23.58664248275757,,,,89330,2.115019138336182,631.8133082549059,910.9
,140,90348,650,,647.2,400.70647951,138,,,,
0.001,144,93761,670,-25.92580908203125,648.69,424.9441484099999,139,92743,2.2916133130788805,,
0.001,,95000,,-27.727846170400646,,,,94606,2.724543427492117,736.4190632502665,803.0
,148,95236,688,,632.77,431.90365149999997,138,,,,
0.001,152,97149,700,-28.95935087937575,617.61,441.02517698,138,96763,2.697450507604159,,
0.001,156,99848,714,-30.22931201553345,618.62,454.58731999,139,99259,2.9929773881435393,,
0.001,,100000,,-30.813424663943845,,,,99830,2.961791217431504,948.8481437714421,753.0
0.001,160,103188,739,-32.31745964431763,644.21,487.80480301999995,139,102170,3.170471727132797,,
0.001,,105000,,-34.45519890785217,,,,104967,3.466680336743593,844.6903752665909,750.1
,164,105985,762,,642.57,510.78246364,138,,,,
0.001,168,109212,782,-35.6697838973999,641.41,507.6896952099999,139,108194,3.6406806440353394,,
0.001,,110000,,-36.10278804016113,,,,109194,3.742380898594856,690.1518212062889,650.8
0.001,172,111527,801,-36.94675554547991,626.87,506.41267840999996,139,110509,4.5903668527479295,,
0.001,176,114266,819,-38.71005093383789,638.49,534.41747444,139,113767,4.3304097790718075,,
0.001,,115000,,-38.96492270315336,,,,114248,4.462291408725191,769.6813090582378,576.0
0.001,180,117312,840,-40.17687805839207,636.19,544.0894575400001,139,116294,4.087720617004063,,
0.001,,120000,,-42.05503943634033,,,,119610,4.948826732397079,949.6304531056827,781.4
,184,120628,868,,629.35,574.5415646800001,138,,,,
0.001,188,122768,880,-43.18060267413104,629.43,592.4960573200001,139,121750,5.039719983151085,,
0.001,,125000,,-44.51668994140625,,,,124362,5.449851512432098,913.3641071981707,743.8
0.001,192,126380,909,-44.95816973114014,657.05,634.32455869,138,125362,5.4212388768196105,,
0.001,196,129692,927,-46.81364985656738,677.77,654.80230985,139,128674,5.730679930448532,,
0.001,,130000,,-47.29891795349121,,,,129674,5.780707865953445,1066.5973916377873,843.9
0.001,200,133692,958,-48.80823549652099,705.66,690.39455218,139,132674,5.7411257207393644,,
0.001,,135000,,-49.8592243347168,,,,134719,6.1495891585350035,1188.4704744077171,844.1
0.001,204,136059,983,-50.017300521850586,714.16,693.85451595,138,135719,6.020237562417984,,
0.001,208,138616,997,-50.9910200881958,709.55,706.52076222,138,138097,6.452525957345962,,
0.001,,140000,,-51.66034052276611,,,,139598,6.526783669233322,1211.9097828377853,932.5
0.001,212,141854,1025,-52.566253189086915,733.48,748.1494375900002,138,141598,6.352667294502258,,
0.001,216,144933,1039,-54.18524570954152,750.92,786.9779148799998,139,143915,6.549754716173003,,
0.001,,145000,,-54.39502220916748,,,,144915,6.947804187297821,1137.9495383807866,798.0
0.001,220,148001,1065,-56.13253177296031,756.41,829.3183003700001,138,147178,7.400791914290802,,
0.001,,150000,,-56.73690915845104,,,,149371,7.525120837172282,748.0287472246243,650.6
0.001,224,151389,1090,-57.23093785858154,762.92,863.7425843000002,138,150371,7.961721969842911,,
0.001,228,154025,1108,-58.90961515808105,749.28,882.71412568,139,153416,8.682258860111236,,
0.001,,155000,,-59.53062014396374,,,,154839,8.646191419317173,432.79120661201307,333.4
0.001,232,156926,1130,-60.18892094421387,745.78,906.9441933699999,138,156839,9.402546381473542,,
0.001,,160000,,-60.61527597045898,,,,159908,9.098050010681153,1497.2452714008978,879.1
,236,160926,1158,,745.78,902.4109323199998,138,,,,
0.001,240,164212,1177,-62.37188970876294,738.64,925.6725072999999,139,163339,10.191525553329361,,
0.001,,165000,,-62.729093409030234,,,,164194,10.298869044320625,1691.6268804333406,864.1
0.001,244,168212,1208,-64.20010130310058,744.51,967.55815927,139,167194,10.695048436164855,,
0.001,,170000,,-64.96906959533692,,,,169194,10.687488832473754,1454.8241852193605,809.6
0.001,248,172212,1238,-65.80837467956543,769.76,1028.16029005,139,171194,11.05668563747406,,
0.001,,175000,,-67.55444718933106,,,,174979,11.161501048564912,1323.6796453857794,760.6
,252,175997,1266,,788.48,1056.9853238200003,138,,,,
0.001,256,179997,1289,-69.36051945495605,801.49,1108.1560893099997,139,178979,11.479295027256011,,
0.001,,180000,,-69.40543745422363,,,,179979,11.488512238502503,1658.5060258318495,933.7
0.001,260,183666,1318,-70.22866189301904,804.78,1142.50815297,139,182648,11.8672853236063,,
0.001,,185000,,-71.64709083070146,,,,184723,11.535507231316668,1508.5024712500629,878.4
0.001,264,185880,1344,-71.85330771636963,798.95,1147.45911725,138,185723,12.067044365882873,,
0.001,268,188791,1356,-72.35111856624432,795.79,1190.69505088,139,187773,11.754766341337223,,
0.001,,190000,,-73.44464967346191,,,,189773,12.677541980743408,1858.835302503628,934.5
0.001,272,192364,1388,-74.35621753692627,808.37,1237.3345674,138,191773,13.052336208820343,,
0.001,,195000,,-75.37571720123292,,,,194457,14.380250082492829,1521.4810732132871,904.3
,276,195475,1413,,812.09,1263.0637897,138,,,,
0.001,280,199327,1434,-78.07021535058536,820.15,1311.85810822,138,198309,14.994780672547963,,
0.001,,200000,,-77.57093604278565,,,,199309,14.594426717758179,601.6477739644645,809.1
0.001,284,202162,1457,-79.35506455441738,815.34,1311.9861016799998,138,201144,16.584130459643426,,
0.001,,205000,,-81.0163228302002,,,,204783,15.64743602323532,1021.267180558559,756.3
,288,205801,1484,,830.33,1332.7240952900002,138,,,,
0.001,292,208885,1502,-80.87334906005859,825.05,1310.0853644300003,139,207867,16.447615964889525,,
0.001,,210000,,-81.28875506591797,,,,209867,16.220868822574616,850.9786067050882,568.3
0.001,296,212827,1531,-82.45147397310618,831.35,1350.86591623,139,211809,17.30533505346618,,
0.001,,215000,,-83.01031945251964,,,,214660,17.48337969792961,1999.7127633496189,993.7
,300,215678,1556,,819.86,1368.4726312400003,138,,,,
0.001,304,218469,1575,-85.28010154759279,824.1,1414.6578828000004,138,218094,16.84100019437377,,
0.001,,220000,,-85.47797837508352,,,,219210,18.24134137853489,1023.6723127274075,811.9
0.001,308,222207,1601,-86.32143905639649,835.91,1459.0926936799997,138,221210,17.28222460889816,,
0.001,312,224519,1615,-87.29099818638393,826.65,1458.2032385700002,138,223648,17.21642762336178,,
0.001,,225000,,-87.79413151629095,,,,224501,17.55254689134998,427.30793698055015,701.7
0.001,316,227913,1640,-88.91167085266113,829.8,1484.0853490700001,138,226895,18.321196690559386,,
0.001,,230000,,-89.33862768554687,,,,229117,18.681367263793945,1785.798195745761,886.7
0.001,320,231135,1667,-90.063306640625,831.34,1501.7520658700005,138,230117,18.5496315741539,,
0.001,324,234138,1685,-90.29826892622366,827.49,1504.41574206,138,233414,19.814986988350196,,
0.001,,235000,,-90.64924431387493,,,,234120,20.53149994912296,2147.7849016282476,929.0
0.001,328,238138,1716,-92.2135266571045,841.13,1546.7181424599999,138,237120,18.705973090171813,,
0.001,,240000,,-93.92076876831055,,,,239350,18.681056532382964,1541.677604803149,755.9
0.001,332,240382,1740,-93.45759982299805,834.56,1551.9746801400001,138,240350,20.27249714422226,,
0.001,336,243926,1756,-94.81357596902286,830.0,1596.9207917499996,138,242908,19.504050367018756,,
0.001,,245000,,-95.844048017337,,,,244395,19.583120091495083,1948.2468174191424,875.8
0.001,340,246571,1783,-96.46578344499102,823.59,1596.17927851,138,246162,19.959711107901658,,
0.001,344,249679,1798,-97.51848077392579,814.67,1552.0148139899998,138,248661,20.513265214920043,,
0.001,,250000,,-97.42506059265136,,,,249661,20.33995157766342,1898.763760384079,838.1
0.001,348,253198,1826,-99.35915603637696,809.86,1552.58882702,138,252661,20.097424822807312,,
0.001,,255000,,-99.57597576904297,,,,254180,20.21463496685028,1922.7514998421307,863.7
0.001,352,257198,1855,-100.87468437194825,812.01,1575.5227186600002,138,256180,18.85038556098938,,
0.001,356,258883,1868,-101.16493342472957,788.86,1535.61042477,138,258654,18.087792469904972,,
0.001,,260000,,-101.76544990539551,,,,259865,19.954673192977904,1451.7417607959487,872.1
0.001,360,261606,1890,-103.2371173657869,779.4,1529.2807085000002,138,261016,19.438458676369773,,
0.001,364,264644,1907,-103.4362456810656,787.64,1552.68095088,138,263983,20.981630270994163,,
0.001,,265000,,-103.78272827811863,,,,264626,22.982444066096612,818.764218262583,502.9
0.001,368,268623,1933,-105.3229808959961,798.32,1587.5703064000002,138,267626,21.244136732101442,,
0.001,,270000,,-107.05096181233723,,,,269827,20.24899449219575,1479.1666850586305,811.4
0.001,372,270973,1958,-106.33343853759766,786.09,1572.7682897999998,138,270827,22.050970210075377,,
0.001,376,273458,1971,-107.48162966918946,779.83,1567.2446769800001,138,273095,20.408974872589113,,
0.001,,275000,,-107.77305210876465,,,,274440,20.829516855239866,2205.2062526336404,925.4
0.001,380,277432,2001,-108.53669956970215,781.05,1579.4261410200002,138,276414,21.176461440086364,,
0.001,,280000,,-109.26548358154297,,,,279010,20.46817440366745,1781.6205889977718,886.0
0.001,384,281028,2033,-110.35835266113281,788.66,1610.1038962900002,138,280010,21.154901060104372,,
0.001,388,284113,2056,-111.42205540466308,783.12,1597.43591343,138,284010,21.83387545490265,,
0.001,,285000,,-112.56052271525066,,,,284095,18.344667053222658,1311.2485563335067,622.7
0.001,392,287857,2081,-112.14925756835937,789.72,1658.94255407,138,287095,20.96270352745056,,
0.001,,290000,,-112.87401846313476,,,,289015,21.896590966701506,1762.3647765880044,826.1
0.001,396,291033,2109,-113.66445239257813,782.06,1643.2594788699998,137,290015,22.70802025318146,,
0.001,400,293533,2127,-116.3286975513805,778.55,1640.9793570700003,137,293279,21.435031273148276,,
0.001,,295000,,-115.650949508667,,,,294515,22.39445280075073,1747.5466076363111,848.8
0.001,404,297533,2155,-116.60437356567382,790.64,1675.83572729,138,296515,20.35512027978897,,
0.001,,300000,,-117.83186137390136,,,,299874,21.793841739177704,1678.0881060456504,777.4
,408,300892,2182,,786.85,1675.33969609,137,,,,
0.001,412,303125,2197,-119.25213298966399,786.06,1682.17839943,137,302569,21.057188664917398,,
0.001,,305000,,-120.38456373214721,,,,304426,22.330391387580704,1489.3140605418448,668.3
0.001,416,306444,2220,-120.65123184204101,785.31,1684.3518832099999,137,305426,21.648209817886354,,
0.001,,310000,,-121.2706964263916,,,,309426,21.056263592720033,2017.3201601843,837.0
,420,310444,2252,,793.09,1695.7327216999997,137,,,,
0.001,424,313665,2273,-122.45404290771485,795.27,1720.1702019799998,137,312997,21.874239595413208,,
0.001,,315000,,-123.41832681274414,,,,314647,20.79143069458008,2172.6719823394146,895.2
0.001,428,316757,2302,-124.05030448913574,786.19,1683.93137602,137,316647,21.234348036766054,,
0.001,,320000,,-125.2250677947998,,,,319739,20.918749641418458,2006.3720010522113,835.3
,432,320757,2329,,803.75,1714.6104744299996,137,,,,
0.001,436,324757,2352,-125.99383319091797,808.31,1719.2829218899997,138,323739,20.791322514533995,,
0.001,,325000,,-126.02990077209472,,,,324739,20.951748304367065,2363.387595840776,997.5
0.001,440,327964,2381,-127.0765001373291,813.93,1738.1473512300001,137,326946,20.220072823524475,,
0.001,,330000,,-127.44056325827913,,,,329352,20.587467168939526,1909.2175722512766,852.2
0.001,444,330441,2408,-127.88814166259766,807.62,1761.4933554699996,137,330352,20.026944133758544,,
0.001,448,333642,2423,-128.23651712036133,804.44,1729.03061628,137,332624,21.270124538898468,,
0.001,,335000,,-128.4061574551022,,,,334932,22.2879687330696,2321.822666751547,991.1
0.001,452,336950,2452,-128.83458029174804,797.52,1728.6268997500003,137,335932,21.20226651763916,,
0.001,,340000,,-130.538130279541,,,,339438,22.62750603866577,2019.7381910239287,798.9
,456,340456,2481,,815.73,1777.4246484900002,137,,,,
0.001,460,343670,2499,-131.67931095016337,820.64,1792.8053449799997,137,342652,23.84880147470492,,
0.001,,345000,,-131.76783993530273,,,,344652,21.926134667396546,2340.011397995963,980.3
0.001,464,346786,2526,-130.6118348220299,821.42,1799.84045467,137,345768,21.39055161640562,,
0.001,,350000,,-132.82979843139648,,,,349081,20.32010711193085,385.34101989097763,582.8
,468,350099,2552,,814.76,1756.0889648699997,137,,,,
0.001,472,354099,2575,-134.07835328674315,831.26,1786.6819886399999,137,353081,22.801202333450316,,
0.001,,355000,,-134.32648754119873,,,,354128,21.245388294788118,2422.3646251628174,967.4
0.001,476,357146,2602,-134.70307440185547,836.88,1796.6573823699998,137,356128,21.0582923617363,,
0.001,,360000,,-135.37533973693849,,,,359128,21.38869613981247,2366.6064178481697,1000.0
0.001,480,361146,2636,-135.3619536743164,837.14,1802.2834350499998,136,360128,22.939628448486328,,
0.001,,365000,,-136.86858683776856,,,,364128,22.219090544700624,2472.5184962240833,1000.0
,484,365146,2667,,841.18,1820.99933989,136,,,,
0.001,488,368212,2685,-138.10550975036622,840.99,1857.2070346700002,137,367194,22.583156765937805,,
0.001,,370000,,-137.92641920471192,,,,369913,21.39720524263382,2597.0707080571447,1000.0
0.001,492,371931,2716,-138.36518084716798,840.74,1864.14157645,136,370913,21.097318766117095,,
0.001,,375000,,-139.34937187194825,,,,374913,22.012291651725768,2474.0163030014837,1000.0
,496,375931,2749,,848.98,1908.5570569099998,136,,,,
0.001,500,379931,2771,-140.50687419128417,863.98,1947.92327496,137,378913,22.329450820446013,,
0.001,,380000,,-140.0355397338867,,,,379913,21.31837226104736,2622.156533351436,1000.0
0.001,504,383931,2803,-141.09701119995117,863.98,1952.6166709,136,382913,22.339552878379823,,
0.001,,385000,,-140.7580968017578,,,,384913,22.808585315704345,1820.42338351449,909.9
0.001,508,387191,2831,-140.76886622619628,862.99,1957.6587246499998,136,386173,23.12190779018402,,
0.001,,390000,,-142.27804730224608,,,,389173,23.884269135475158,2315.229356369679,917.2
0.001,512,391191,2863,-142.6538129272461,880.66,2006.9313304300001,136,390173,24.51534902763367,,
0.001,516,394477,2883,-142.22290812672435,880.33,2013.8562518500005,136,393459,24.850763074167958,,
0.001,,395000,,-143.55165238813922,,,,394920,22.935339164320144,2470.005110448855,988.2
0.001,520,397473,2912,-143.6508418121338,870.29,2007.5193422499995,136,396920,23.433863634109496,,
0.001,,400000,,-143.60112071228028,,,,399455,22.491352041244507,2262.572711070058,892.6
0.001,524,401473,2941,-144.22958125305175,878.08,2009.7046468099998,136,400455,22.866863149642946,,
0.001,,405000,,-144.83932843017578,,,,404455,24.882698322296143,1820.0231435444962,738.9
,528,405473,2970,,887.16,2060.3949763399996,136,,,,
0.001,532,409473,2993,-144.8310227050781,887.16,2085.62560979,136,408455,21.499290239810943,,
0.001,,410000,,-145.49481077575683,,,,409455,22.958129901885986,2493.7758949622976,888.2
0.001,536,410878,3013,-145.78432001833056,861.21,2039.02776559,136,410637,24.906163045061312,,
0.001,540,414207,3028,-145.1104221496582,862.43,2044.9276441599995,136,413189,22.814607944488525,,
0.001,,415000,,-145.2815148162842,,,,414189,23.317706234931947,1524.1944989665994,600.8
0.001,544,417619,3053,-145.51323034667968,871.78,2076.7332848899996,136,416601,25.193587562561035,,
0.001,,420000,,-145.88302516174318,,,,419601,23.890143721580504,2489.6256341758185,924.6
0.001,548,421619,3085,-146.00411094665526,879.77,2137.16062031,136,420601,23.94299352455139,,
0.001,552,424084,3102,-148.67307678222656,871.34,2126.44776029,136,423651,19.096419620513917,,
0.001,,425000,,-146.46424781359158,,,,424066,22.990726447967162,2145.5454911638053,804.8
0.001,556,427981,3129,-147.9325288696289,875.25,2143.9399210899996,136,426963,23.33247076034546,,
0.001,,430000,,-148.07138124084472,,,,429963,23.40903584289551,2181.9404393160717,925.3
0.001,560,431981,3162,-148.13736451721192,883.11,2167.4570827400003,136,430963,23.542319630146025,,
0.001,,435000,,-148.33815852355957,,,,434630,24.05388284778595,1990.0595340652392,914.1
,564,435648,3191,,888.62,2188.62448748,136,,,,
0.001,568,438872,3209,-149.33183085632325,887.73,2221.8489152800003,136,437854,23.552062450408936,,
0.001,,440000,,-151.73886080655186,,,,439964,24.059736971421675,1384.3313185495092,644.9
0.001,572,441727,3232,-149.32999493408204,876.28,2211.63287847,136,440964,23.606569739341737,,
0.001,,445000,,-149.72560263061524,,,,444709,25.60099395799637,2101.8820984889635,881.4
,576,445727,3262,,885.81,2246.6206762599995,136,,,,
0.001,580,449510,3284,-150.43563830566407,883.64,2246.3292742800004,136,448492,28.22846849155426,,
0.001,,450000,,-150.11391813659668,,,,449492,24.91137387561798,2439.976786633779,912.6
0.001,584,453510,3317,-149.66170227050782,883.64,2247.9554505400006,136,452492,24.903555732250215,,
0.001,,455000,,-151.11182406616211,,,,454492,25.83882975578308,2420.9288225135765,912.6
0.001,588,457510,3349,-151.0502052307129,892.98,2277.9391213000004,136,456492,24.700069654464723,,
0.001,,460000,,-151.98104315185546,,,,459492,25.063517683029175,2045.624392379541,820.7
0.001,592,461106,3377,-151.998732624438,891.75,2277.2063610000005,136,460088,25.903850955451095,,
0.001,,465000,,-153.18323094177245,,,,464088,26.504011422157287,2409.290618066676,916.6
,596,465106,3407,,891.75,2283.2912968899996,136,,,,
0.001,600,469106,3431,-153.45126733398436,891.75,2290.5224935100005,136,468088,25.00459174823761,,
0.001,,470000,,-153.28992880249024,,,,469088,25.547370819091796,2364.0057638794883,950.1
0.001,604,473106,3463,-153.44917001342773,891.75,2298.99280767,136,472088,24.11273001766205,,
0.001,,475000,,-154.56184030151368,,,,474088,24.83258918094635,2425.1777542259542,902.5
0.001,608,477106,3494,-154.49082928466797,899.15,2322.2014422,136,476088,23.958981870651247,,
0.001,,480000,,-154.4288785095215,,,,479088,24.543758551597595,2235.5393836009316,838.3
0.001,612,481106,3525,-155.0310705871582,899.15,2324.6402884100003,136,480088,25.360319756507874,,
0.001,616,484968,3546,-155.62991798400878,904.91,2342.698552,136,483950,23.408255130290986,,
0.001,,485000,,-155.79634045410157,,,,484950,25.003164885997773,2530.5723840638066,924.5
0.001,620,488968,3578,-156.10847579956055,914.95,2376.43615284,136,487950,23.513389695167543,,
0.001,,490000,,-157.09551011362385,,,,489446,23.004719067965784,1294.6279549021274,602.2
0.001,624,491429,3598,-156.33491734095983,899.56,2359.5677547100004,136,490411,23.527482634650337,,
0.001,628,493242,3613,-157.1630376586914,877.69,2303.24702733,136,493099,25.77132985305786,,
0.001,,495000,,-156.83660107421875,,,,494224,26.384306972503662,2601.877289614896,1000.0
0.001,632,495904,3636,-157.78909352833256,864.31,2241.81962742,136,495702,29.239455999190838,,
0.001,636,499250,3655,-157.39019204711914,883.72,2263.01272424,136,498886,29.96289660549164,,
0.001,,500000,,-156.89855057380103,,,,499232,27.2519485854,1397.7911105575272,542.9
0.001,640,503250,3680,-157.8112074279785,890.43,2283.1015755,136,502232,26.444222177505495,,
0.001,,505000,,-158.3266989440918,,,,504593,27.43739045906067,2621.2095493312927,955.2
0.001,644,506288,3707,-158.09668490879656,886.69,2247.84972912,136,505270,26.47670976520465,,
0.001,648,509684,3726,-157.82099960327147,880.65,2234.12509479,136,508666,27.374674676895143,,
0.001,,510000,,-158.77790362548828,,,,509666,27.002710794448852,2593.9795285083355,992.4
0.001,652,513217,3756,-159.06040696452436,891.33,2263.9253609800003,136,512199,28.590463847648806,,
0.001,,515000,,-159.23167317254203,,,,514094,26.3947010349295,2796.3497169030597,1000.0
0.001,656,517112,3789,-159.02929141235353,891.31,2266.2487489000005,136,516094,26.347778958320617,,
0.001,,520000,,-159.9525441993955,,,,519978,25.807016372680664,2201.7213424399497,795.0
,660,520996,3819,,890.15,2272.07649879,136,,,,
0.001,664,524568,3838,-159.87465390014648,889.2,2271.25623172,136,523550,25.900517694473265,,
0.001,,525000,,-160.51033401489258,,,,524935,28.265921377206777,2751.4495744848623,1000.0
0.001,668,527953,3868,-160.42014633178712,890.81,2279.7108505,136,526935,28.601244391441345,,
0.001,,530000,,-156.46514423076923,,,,529960,25.035439987182617,2366.503811024071,911.1
,672,530118,3893,,883.91,2266.18879876,136,,,,
0.001,676,532385,3906,-161.4141865539551,866.58,2224.33059409,136,532301,26.473802433678166,,
0.001,,535000,,-161.13656396484376,,,,534367,26.553792212486268,2254.7831633443943,836.7
0.001,680,536385,3932,-161.68975988769532,868.75,2240.12064265,136,535367,27.92743378353119,,
0.001,,540000,,-160.75478778076172,,,,539367,29.189956404685976,2756.207284513116,1000.0
,684,540385,3963,,868.75,2246.43724517,136,,,,
0.001,688,543878,3985,-161.24091574096678,863.68,2236.85487378,136,543367,26.558784595489502,,
0.001,,545000,,-161.27751483154296,,,,544860,23.90288562679291,2619.0264273030684,971.5
0.001,692,547878,4015,-161.67895596313477,867.72,2253.63409688,136,546860,24.510184159278868,,
0.001,,550000,,-162.29789196777344,,,,549860,25.19779437637329,2154.0886238015023,770.7
0.001,696,551719,4046,-161.82759478759766,866.13,2257.90346225,136,550860,27.418362409591676,,
0.001,,555000,,-162.23596011075105,,,,553988,27.72496626377106,2900.033242913417,1000.0
,700,555006,4074,,859.0,2244.4306736,136,,,,
0.001,704,559006,4097,-162.38041653442383,859.0,2245.53979787,136,557988,27.397433871269225,,
0.001,,560000,,-162.33109246826172,,,,558988,26.03328612804413,1982.5185928965686,906.3
0.001,708,563006,4129,-163.28547366333007,859.0,2246.47110998,136,561988,26.756498169898986,,
0.001,,565000,,-162.69398272346046,,,,564838,25.647540131737205,2457.0184334465534,892.3
0.001,712,566856,4160,-163.58372341918945,857.5,2248.07609108,136,565838,27.32200966644287,,
0.001,,570000,,-163.43591162109374,,,,569838,26.75060370159149,2686.609507035464,940.5
,716,570108,4192,,851.4,2236.7973494899998,135,,,,
0.001,720,573195,4210,-163.1759047241211,842.27,2209.02069714,136,573090,26.1693762550354,,
0.001,,575000,,-164.11172180175782,,,,574177,29.11300895500183,1866.4770418195053,829.7
0.001,724,577195,4236,-163.6499338684082,857.66,2262.78315918,136,576177,27.6942490234375,,
0.001,,580000,,-163.65908416748047,,,,579177,26.732517344474793,2724.3614878701046,923.4
0.001,728,580946,4268,-164.3580598449707,877.04,2313.27609558,136,580177,26.740359835624695,,
0.001,732,583749,4283,-164.1641459994846,878.45,2346.4821416,136,582731,26.94464251405923,,
0.001,,585000,,-165.30091024780273,,,,584731,28.845097193717958,2461.252113168966,905.4
0.001,736,587749,4313,-165.92767129516602,884.99,2373.1382691299996,136,586731,26.455330783843994,,
0.001,,590000,,-166.18609365844728,,,,589731,25.93440415477753,2898.266203670949,1000.0
0.001,740,591749,4346,-165.765287109375,884.99,2380.72624699,136,590731,28.340291432380678,,
0.001,,595000,,-165.9304317932129,,,,594731,28.60714691066742,2462.380298279016,890.8
,744,595749,4377,,894.61,2440.08509209,136,,,,
0.001,748,599316,4398,-166.5959700317383,896.32,2450.2837426300002,136,598298,27.756939359664916,,
0.001,,600000,,-167.4704073791504,,,,599298,26.81409729576111,2778.5423412882724,930.3
0.001,752,601210,4421,-167.28271642907873,879.93,2411.18327376,135,600889,28.464016593389914,,
