train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
4800,,8.672396068572999,,,,5000,0.001,0.028800509739667177,,-61.31493429999999,100.0
5000,100.0,8.967880897521972,54,52,94,5200,0.001,0.027539951587095858,-68.95533040384615,,
5300,,9.40692684173584,,,,5500,0.001,0.024889529179781676,,-58.831112499999996,100.0
5400,100.0,9.577076358795166,59,56,93,5600,0.001,0.02709209892898798,-67.75200578571429,,
5800,,10.166365432739259,,,,6000,0.001,0.028168832659721376,,-56.461072949999995,100.0
,100.0,,64,60,93,6000,,,-67.1488875,,
6200,100.0,10.762158184051513,67,64,95,6400,0.001,0.03290323760360479,-66.56626984375,,
6300,,10.890259170532227,,,,6500,0.001,0.029157582372426986,,-62.772556550000004,100.0
6600,100.0,11.399006633758544,72,68,94,6800,0.001,0.029194513596594335,-66.23775600000002,,
6800,,11.685941486358642,,,,7000,0.001,0.029754278250038624,,-60.779307100000004,100.0
7000,100.0,12.009276313781738,77,72,93,7200,0.001,0.029558057337999342,-65.45856861111112,,
7300,,12.458626899719238,,,,7500,0.001,0.03166994836181402,,-53.14934794999999,100.0
7400,100.0,12.573544178009033,81,76,92,7600,0.001,0.026596264792606236,-64.86268892105265,,
7800,,13.148322467803956,,,,8000,0.001,0.028590023778378965,,-52.74865155,100.0
,100.0,,86,80,92,8000,,,-64.42564142500001,,
8200,100.0,13.709109687805176,89,84,94,8400,0.001,0.030162764601409434,-63.89089082142858,,
8300,,13.885095825195313,,,,8500,0.001,0.025726815080270173,,-50.676007750000004,100.0
8600,100.0,14.285411071777343,93,88,93,8800,0.001,0.036042327042669055,-63.29552515909091,,
8800,,14.525327911376953,,,,9000,0.001,0.027326059751212595,,-52.471410649999996,100.0
9000,100.0,14.785964851379395,98,92,93,9200,0.001,0.027062888015061615,-62.85162672826086,,
9300,,15.199859962463378,,,,9500,0.001,0.032139252703636885,,-55.61928174999999,100.0
9400,100.0,15.35555950164795,103,96,92,9600,0.001,0.02929403444752097,-62.41227190625,,
9800,,15.87028024673462,,,,10000,0.001,0.029485873738303782,,-51.532792549999996,100.0
,100.0,,108,100,92,10000,,,-61.89812519,,
10200,100.0,16.372067317962646,110,104,93,10400,0.001,0.03313524937257171,-59.26986335000001,,
10300,,16.521026344299315,,,,10500,0.001,0.03599874135106802,,-48.957163900000005,100.0
10600,100.0,16.91035743713379,116,108,92,10800,0.001,0.028955420907586814,-57.735546809999995,,
10800,,17.148771057128908,,,,11000,0.001,0.03385411387309432,,-62.23121894999999,100.0
11000,100.0,17.412408180236817,120,112,92,11200,0.001,0.03820221059024334,-57.04062407000001,,
11300,,17.83166763305664,,,,11500,0.001,0.036813925094902514,,-54.74058139999998,100.0
11400,100.0,17.93411865234375,125,116,92,11600,0.001,0.03771298166364431,-56.41263634999999,,
11800,,18.496388511657713,,,,12000,0.001,0.038979927655309436,,-57.20222084999999,100.0
,100.0,,130,120,92,12000,,,-56.26569311,,
12200,100.0,18.985321502685547,132,124,93,12400,0.001,0.031127409357577563,-56.09840835000001,,
12300,,19.123387985229492,,,,12500,0.001,0.03585355186834931,,-64.9910758,100.0
12600,100.0,19.544103355407714,137,128,93,12800,0.001,0.032350762896239754,-55.92328686,,
12800,,19.80662685394287,,,,13000,0.001,0.04398277400061488,,-58.8006474,100.0
13000,100.0,19.969651527404785,142,132,92,13200,0.001,0.03982823958620429,-55.95881596,,
13300,,20.382963714599608,,,,13500,0.001,0.03992205332964659,,-52.9907791,100.0
13400,100.0,20.48079490661621,146,136,92,13600,0.001,0.03975360294803977,-55.72733986,,
13800,,20.987350082397462,,,,14000,0.001,0.04098455257713795,,-49.06174614999999,100.0
,100.0,,151,140,92,14000,,,-55.032628720000005,,
14200,100.0,21.398873443603517,153,144,93,14400,0.001,0.04625497741624713,-54.70330058,,
14300,,21.499972343444824,,,,14500,0.001,0.04870582189410925,,-51.32082605000001,100.0
14600,100.0,21.85054405212402,158,148,93,14800,0.001,0.0450214883312583,-54.15315232999999,,
14800,,22.137396812438965,,,,15000,0.001,0.048741001449525354,,-48.884409000000005,100.0
15000,100.0,22.326785888671875,163,152,92,15200,0.001,0.04862806748598814,-53.774123769999996,,
15300,,22.68646827697754,,,,15500,0.001,0.045492757260799405,,-51.7759291,100.0
15400,100.0,22.78830051422119,168,156,92,15600,0.001,0.043699553702026606,-53.75914034,,
15800,,23.22147457122803,,,,16000,0.001,0.04911532580852509,,-54.887860749999994,100.0
,100.0,,173,160,92,16000,,,-53.39095088000001,,
16200,100.0,23.55483901977539,176,164,93,16400,0.001,0.05102448122575879,-53.18792866,,
16300,,23.685431938171387,,,,16500,0.001,0.054921220391988754,,-53.190221050000005,100.0
16600,100.0,23.997517471313476,180,168,92,16800,0.001,0.046634181663393975,-52.73643394000001,,
16800,,24.240716400146486,,,,17000,0.001,0.056775384359061716,,-51.1929358,100.0
17000,100.0,24.431858940124513,185,172,92,17200,0.001,0.046400652565062046,-52.48579852000001,,
17300,,24.697292938232422,,,,17500,0.001,0.04801911946386099,,-53.74590909999999,100.0
17400,100.0,24.81811534881592,190,176,92,17600,0.001,0.05739161977544427,-52.54046516000001,,
17800,,25.142731323242188,,,,18000,0.001,0.05678248595446348,,-55.19691830000001,100.0
,100.0,,195,180,92,18000,,,-52.460710860000006,,
18200,100.0,25.57601665496826,198,184,92,18400,0.001,0.04574032159522176,-52.264061889999994,,
18300,,25.649545631408692,,,,18500,0.001,0.05002303496003151,,-47.162575749999995,100.0
18600,100.0,25.847701873779297,203,188,92,18800,0.001,0.051970164366066454,-52.27786950999999,,
18800,,26.096138229370116,,,,19000,0.001,0.05122907809913158,,-50.7026724,100.0
19000,100.0,26.201511421203612,207,192,92,19200,0.001,0.048942174706608055,-52.235405730000004,,
19300,,26.49119338989258,,,,19500,0.001,0.05315703606233001,,-47.79384525,100.0
19400,100.0,26.546392364501955,212,196,92,19600,0.001,0.054861576333642005,-52.089392929999995,,
19800,,26.92693084716797,,,,20000,0.001,0.051495912596583364,,-51.75306785,100.0
,100.0,,217,200,92,20000,,,-51.928052320000006,,
20200,100.0,27.3035697555542,220,204,92,20400,0.001,0.061218937840312716,-51.62495168,,
20300,,27.358856163024903,,,,20500,0.001,0.05880905114114285,,-49.487150150000005,100.0
20600,100.0,27.55096908569336,224,208,92,20800,0.001,0.05452294502407312,-51.28166533999999,,
20800,,27.820040740966796,,,,21000,0.001,0.05567201927304268,,-49.73877349999999,100.0
21000,100.0,27.954940338134765,229,212,92,21200,0.001,0.05854352734982968,-50.837038570000004,,
21300,,28.157988777160643,,,,21500,0.001,0.06489811941981316,,-46.5210006,100.0
21400,100.0,28.102727813720705,234,216,92,21600,0.001,0.05223443750292063,-50.44259345,,
21800,,28.533690185546874,,,,22000,0.001,0.057580619528889654,,-56.862575549999995,100.0
,100.0,,239,220,91,22000,,,-50.27032190999999,,
22200,100.0,28.80428981781006,242,224,92,22400,0.001,0.05851825952529907,-50.1689064,,
22300,,28.901437911987305,,,,22500,0.001,0.05987565886229276,,-49.39661650000001,100.0
22600,100.0,29.06638198852539,247,228,92,22800,0.001,0.09118678197264671,-49.898092489999996,,
22800,,29.269387435913085,,,,23000,0.001,0.05989145401865244,,-54.56890965,100.0
23000,100.0,29.40651008605957,252,232,92,23200,0.001,0.06553673382848502,-49.76518879,,
23300,,29.611901321411132,,,,23500,0.001,0.0620777639746666,,-53.0664363,100.0
23400,100.0,29.78883613586426,257,236,91,23600,0.001,0.07406017363071442,-49.53183348999999,,
23800,,30.05818878173828,,,,24000,0.001,0.06616759859025478,,-52.2037141,100.0
,100.0,,262,240,91,24000,,,-49.72348521,,
24200,100.0,30.318693923950196,264,244,92,24400,0.001,0.0683005016297102,-49.69457195,,
24300,,30.372486763000488,,,,24500,0.001,0.06863275688141585,,-55.28413930000001,100.0
24600,100.0,30.631132698059083,269,248,91,24800,0.001,0.07304510410875081,-49.546058359999996,,
24800,,30.807507781982423,,,,25000,0.001,0.08464486252516508,,-58.180311499999995,100.0
25000,100.0,30.959590873718263,274,252,91,25200,0.001,0.07703329935669899,-49.62972061000001,,
25300,,31.212114601135255,,,,25500,0.001,0.06976763870567083,,-50.39383015,100.0
25400,100.0,31.252491149902344,279,256,91,25600,0.001,0.07144929945468903,-49.52859866000001,,
25800,,31.560794868469237,,,,26000,0.001,0.07184701912105083,,-52.31807755,100.0
,100.0,,283,260,91,26000,,,-49.73165225,,
26200,100.0,31.848127937316896,286,264,92,26400,0.001,0.06891087099909782,-49.51195872,,
26300,,31.86573455810547,,,,26500,0.001,0.07518992941826581,,-56.98657935,100.0
26600,100.0,32.12901287078857,291,268,92,26800,0.001,0.06993468720465898,-49.624626689999985,,
26800,,32.28665298461914,,,,27000,0.001,0.07863401465117931,,-53.60154795000001,100.0
27000,100.0,32.418458213806154,296,272,91,27200,0.001,0.0798114300891757,-49.6895628,,
27300,,32.60422134399414,,,,27500,0.001,0.09271114528179168,,-58.71693910000001,100.0
27400,100.0,32.6753443145752,301,276,91,27600,0.001,0.0784632296860218,-49.448827679999994,,
27800,,32.97589515686035,,,,28000,0.001,0.08415027398616076,,-51.171329,100.0
,100.0,,306,280,91,28000,,,-49.333987259999994,,
28200,100.0,33.26038139343262,309,284,91,28400,0.001,0.07677707899361849,-49.394578980000006,,
28300,,33.34127166748047,,,,28500,0.001,0.07494314339011908,,-52.82889630000001,100.0
28600,100.0,33.60084869384766,314,288,91,28800,0.001,0.07962144207209348,-49.24186664,,
28800,,33.747719345092776,,,,29000,0.001,0.0741892259567976,,-48.813673949999995,100.0
29000,100.0,33.945723419189456,319,292,91,29200,0.001,0.0904856162890792,-49.12379704,,
29300,,34.13084594726563,,,,29500,0.001,0.0982890472188592,,-51.9622021,100.0
29400,100.0,34.191773681640626,323,296,91,29600,0.001,0.07995048720389604,-49.32550987999999,,
29800,,34.422699813842776,,,,30000,0.001,0.10215557727962732,,-51.8282291,100.0
,100.0,,328,300,91,30000,,,-49.708863040000004,,
30200,100.0,34.7611498260498,331,304,91,30400,0.001,0.07321258429437875,-49.66871824,,
30300,,34.73021995544433,,,,30500,0.001,0.07786630935966969,,-54.627930000000006,100.0
30600,100.0,35.03485321044922,336,308,91,30800,0.001,0.08728038772940636,-50.16140093,,
30800,,35.185897979736325,,,,31000,0.001,0.08792571034282445,,-53.770854650000004,100.0
31000,100.0,35.343840789794925,340,312,91,31200,0.001,0.09038799680769444,-50.41199861999999,,
31300,,35.500564880371094,,,,31500,0.001,0.0953399608656764,,-46.67233365,100.0
31400,100.0,35.496909637451175,345,316,91,31600,0.001,0.08282287269830704,-50.57883868,,
31800,,35.831408920288084,,,,32000,0.001,0.08584008492529392,,-45.375164350000006,100.0
,100.0,,349,320,91,32000,,,-50.29829735000001,,
32200,100.0,36.07695648193359,352,324,91,32400,0.001,0.10285692278295755,-49.93613443999999,,
32300,,36.0930721282959,,,,32500,0.001,0.09057209331542254,,-43.569072999999996,100.0
32600,100.0,36.21789947509765,357,328,91,32800,0.001,0.08357871778309345,-49.46867736,,
32800,,36.36416328430176,,,,33000,0.001,0.08774078667163848,,-48.6290548,100.0
33000,100.0,36.48212287902832,362,332,91,33200,0.001,0.08309449385851622,-49.00834303,,
33300,,36.70672676086426,,,,33500,0.001,0.10080517463386059,,-43.580112400000004,100.0
33400,100.0,36.72011558532715,366,336,91,33600,0.001,0.08605518400669097,-48.61994262,,
33800,,36.916791915893555,,,,34000,0.001,0.08890124008059502,,-50.46783179999999,100.0
,100.0,,371,340,91,34000,,,-48.48209935,,
34200,100.0,37.1429598236084,374,344,91,34400,0.001,0.10218260586261749,-48.100192420000006,,
34300,,37.26773056030274,,,,34500,0.001,0.10402040477842092,,-43.63027885,100.0
34600,100.0,37.405294494628905,379,348,91,34800,0.001,0.10128197211772204,-48.06793012999999,,
34800,,37.437352600097654,,,,35000,0.001,0.10571077324450016,,-46.07906845,100.0
35000,100.0,37.62353225708008,383,352,91,35200,0.001,0.10394855871796609,-47.80773974000001,,
35300,,37.70675643920899,,,,35500,0.001,0.10836769115179777,,-49.7339049,100.0
35400,100.0,37.905126037597654,388,356,91,35600,0.001,0.09160726062953473,-47.660522109999995,,
35800,,38.152120437622074,,,,36000,0.001,0.09810507256537676,,-45.842582900000004,100.0
,100.0,,393,360,91,36000,,,-47.107781730000006,,
36200,100.0,38.30803649902344,395,364,91,36400,0.001,0.10676255702972412,-47.069937730000014,,
36300,,38.36548721313476,,,,36500,0.001,0.10294360533356667,,-51.62566735,100.0
36600,100.0,38.56282119750976,400,368,91,36800,0.001,0.09809127237647772,-46.87365455,,
36800,,38.73781867980957,,,,37000,0.001,0.09551501210778951,,-43.55737995,100.0
37000,100.0,38.76265907287598,405,372,91,37200,0.001,0.09217705644667148,-46.71026071,,
37300,,38.94932594299316,,,,37500,0.001,0.09955710105597973,,-51.38895105,100.0
37400,100.0,38.97629058837891,410,376,91,37600,0.001,0.11313853017985821,-46.496952829999984,,
37800,,39.17812049865723,,,,38000,0.001,0.09305143356323242,,-45.870574,100.0
,100.0,,415,380,91,38000,,,-46.239203820000014,,
38200,100.0,39.420003967285155,418,384,91,38400,0.001,0.09264245562255383,-45.96941190000001,,
38300,,39.56472747802734,,,,38500,0.001,0.10612317085266114,,-43.925525750000006,100.0
38600,100.0,39.52922187805176,422,388,91,38800,0.001,0.08508420545607805,-45.80677831999999,,
38800,,39.74988311767578,,,,39000,0.001,0.10663238674402237,,-45.39654985,100.0
39000,100.0,39.83571769714356,427,392,91,39200,0.001,0.11218251459300518,-45.72884632,,
39300,,39.95770278930664,,,,39500,0.001,0.11319504879415035,,-44.50121505,100.0
39400,100.0,39.99069313049316,431,396,91,39600,0.001,0.09984207056462764,-45.41113629999999,,
39800,,40.18169677734375,,,,40000,0.001,0.09387721676379442,,-45.16787215,100.0
,100.0,,436,400,91,40000,,,-44.8873298,,
40200,100.0,40.30987937927246,439,404,91,40400,0.001,0.10385938946157694,-44.67031854000001,,
40300,,40.4750617980957,,,,40500,0.001,0.09471958696842193,,-44.8659642,100.0
40600,100.0,40.578486862182615,443,408,91,40800,0.001,0.09794389225542545,-44.25361114,,
40800,,40.59174255371094,,,,41000,0.001,0.10901758227497339,,-42.88877265,100.0
41000,100.0,40.73679298400879,448,412,91,41200,0.001,0.09826344329863787,-43.93179234000001,,
41300,,40.90813682556152,,,,41500,0.001,0.11471899539232254,,-46.728599200000005,100.0
41400,100.0,40.987421875,453,416,91,41600,0.001,0.13263103060424328,-43.64395159,,
41800,,41.129701461791996,,,,42000,0.001,0.10044841170310974,,-44.567285399999996,100.0
,100.0,,458,420,91,42000,,,-43.52263015999999,,
42200,100.0,41.315933837890626,460,424,91,42400,0.001,0.12745844304561615,-43.66383474,,
42300,,41.388439712524416,,,,42500,0.001,0.10618280977010727,,-48.3767506,100.0
42600,100.0,41.47927024841309,465,428,91,42800,0.001,0.10430836502462626,-43.79118658999999,,
42800,,41.695931396484376,,,,43000,0.001,0.09822673756629229,,-43.7006531,100.0
43000,100.0,41.70856689453125,470,432,91,43200,0.001,0.1052217436209321,-43.88708331,,
43300,,41.89060119628906,,,,43500,0.001,0.12265839394181967,,-48.62943355,100.0
43400,100.0,41.92292182922363,475,436,91,43600,0.001,0.11226290039718151,-44.01841339,,
43800,,42.20219764709473,,,,44000,0.001,0.13342419043183326,,-47.089532250000005,100.0
,100.0,,479,440,91,44000,,,-43.910031579999995,,
44200,100.0,42.23458869934082,482,444,92,44400,0.001,0.12120240204036235,-43.97132557999999,,
44300,,42.33435424804688,,,,44500,0.001,0.10191949248313904,,-43.037808049999995,100.0
44600,100.0,42.5153173828125,486,448,92,44800,0.001,0.11402636833488941,-43.72074896,,
44800,,42.56148063659668,,,,45000,0.001,0.10648081500083208,,-43.49919750000001,100.0
45000,100.0,42.70896659851074,491,452,91,45200,0.001,0.12097714342176914,-43.926871750000004,,
45300,,42.7900089263916,,,,45500,0.001,0.11859493173658847,,-47.4319032,100.0
45400,100.0,42.91274536132813,496,456,91,45600,0.001,0.11514341864734888,-43.848669449999996,,
45800,,43.021832962036136,,,,46000,0.001,0.11393186219036579,,-47.227085800000005,100.0
,100.0,,501,460,91,46000,,,-43.81077486,,
46200,100.0,43.2019393157959,504,464,92,46400,0.001,0.11156562119722366,-43.66060595,,
46300,,43.17160995483398,,,,46500,0.001,0.11698562309145927,,-52.227306150000004,100.0
46600,100.0,43.38394790649414,508,468,92,46800,0.001,0.11193341635167599,-43.435207899999995,,
46800,,43.44927604675293,,,,47000,0.001,0.10580621119588614,,-50.8773472,100.0
47000,100.0,43.50283332824707,513,472,91,47200,0.001,0.1197366788983345,-44.040937619999994,,
47300,,43.57089195251465,,,,47500,0.001,0.10839474573731422,,-52.08653515000001,100.0
47400,100.0,43.66462516784668,518,476,91,47600,0.001,0.12312289886176586,-44.261707099999995,,
47800,,43.86403587341309,,,,48000,0.001,0.12178912956267596,,-54.79374055000001,100.0
,100.0,,522,480,91,48000,,,-44.34368557,,
48200,100.0,44.03719367980957,525,484,92,48400,0.001,0.12722439847886563,-44.27672256999999,,
48300,,44.03218276977539,,,,48500,0.001,0.11117762252688408,,-56.896671049999995,100.0
48600,100.0,44.229643936157224,530,488,92,48800,0.001,0.11749690189957619,-44.551089600000005,,
48800,,44.18695297241211,,,,49000,0.001,0.13301892518997194,,-51.87105240000001,100.0
49000,100.0,44.348347930908204,534,492,91,49200,0.001,0.12984550401568412,-44.5273608,,
49300,,44.4406526184082,,,,49500,0.001,0.12952721022069455,,-46.111750799999996,100.0
49400,100.0,44.45897644042969,539,496,91,49600,0.001,0.1317706485837698,-44.40843889999999,,
49800,,44.66298011779785,,,,50000,0.001,0.13483212441205977,,-45.72624445000001,100.0
,100.0,,544,500,91,50000,,,-44.576344,,
50200,100.0,44.88418182373047,547,504,92,50400,0.001,0.12724012561142445,-44.832607499999995,,
50300,,44.84697334289551,,,,50500,0.001,0.12590442590415477,,-51.11404525,100.0
50600,100.0,44.91101486206055,551,508,92,50800,0.001,0.13846005223691463,-45.135299970000005,,
50800,,45.002761917114256,,,,51000,0.001,0.1405361410975456,,-56.91899754999999,100.0
51000,100.0,45.09667755126953,556,512,92,51200,0.001,0.1294679532200098,-45.165383459999994,,
51300,,45.12538841247559,,,,51500,0.001,0.11828460164368153,,-51.078104999999994,100.0
51400,100.0,45.233428192138675,561,516,91,51600,0.001,0.12475913256406784,-45.266478299999996,,
51800,,45.32256477355957,,,,52000,0.001,0.12959238663315772,,-48.47035909999999,100.0
,100.0,,565,520,91,52000,,,-45.44053775,,
52200,100.0,45.607353897094725,568,524,92,52400,0.001,0.11719002209603786,-45.58175225,,
52300,,45.56101760864258,,,,52500,0.001,0.11261946193873883,,-44.16332595,100.0
52600,100.0,45.689557189941404,573,528,92,52800,0.001,0.13454927787184714,-45.645938029999996,,
52800,,45.760349884033204,,,,53000,0.001,0.148976234421134,,-46.034302049999994,100.0
53000,100.0,45.80204040527344,577,532,92,53200,0.001,0.12029526859521866,-45.47431210999999,,
53300,,45.98332511901855,,,,53500,0.001,0.12565280072391033,,-50.71135869999999,100.0
53400,100.0,45.942536239624026,581,536,92,53600,0.001,0.10960275746881962,-45.61329124000001,,
53800,,46.145253829956054,,,,54000,0.001,0.10984691627323627,,-50.231025949999996,100.0
,100.0,,586,540,92,54000,,,-45.5198611,,
54200,100.0,46.24403587341308,588,544,92,54400,0.001,0.15522636875510215,-45.97387807999999,,
54300,,46.2417830657959,,,,54500,0.001,0.11601777352392674,,-48.9359442,100.0
54600,100.0,46.33267608642578,593,548,92,54800,0.001,0.124034663438797,-46.66988602000001,,
54800,,46.49503356933594,,,,55000,0.001,0.11061912983655929,,-54.711878250000005,100.0
55000,100.0,46.594728240966795,597,552,92,55200,0.001,0.10973837085068226,-46.37245857,,
55300,,46.65430694580078,,,,55500,0.001,0.10954237684607505,,-46.7285954,100.0
55400,100.0,46.69400192260742,602,556,92,55600,0.001,0.11581556510180235,-46.47843761,,
55800,,46.78648880004883,,,,56000,0.001,0.10524412542581559,,-43.9804601,100.0
,100.0,,607,560,92,56000,,,-46.6701539,,
56200,100.0,47.06435668945313,609,564,92,56400,0.001,0.19886178135871888,-46.67224846,,
56300,,46.93349594116211,,,,56500,0.001,0.1039939709752798,,-42.7743681,100.0
56600,100.0,47.07035095214844,614,568,92,56800,0.001,0.09684945955872536,-46.46090688,,
56800,,47.147677993774415,,,,57000,0.001,0.11405524156987668,,-41.188400400000006,100.0
57000,100.0,47.19552856445313,619,572,92,57200,0.001,0.11350647605955601,-45.96070703000001,,
57300,,47.24442687988281,,,,57500,0.001,0.10173053666949272,,-42.79145635,100.0
57400,100.0,47.26612976074219,623,576,92,57600,0.001,0.120537099391222,-45.50134071,,
57800,,47.37005485534668,,,,58000,0.001,0.1043372779339552,,-43.03114325,100.0
,100.0,,628,580,92,58000,,,-45.266683889999996,,
58200,100.0,47.35256736755371,631,584,92,58400,0.001,0.0948932370916009,-45.30606674,,
58300,,47.405454788208004,,,,58500,0.001,0.09184260535985231,,-41.8997764,100.0
58600,100.0,47.54178230285645,635,588,92,58800,0.001,0.12174086514860391,-44.98513637,,
58800,,47.70181129455566,,,,59000,0.001,0.10118897363543511,,-42.40880515,100.0
59000,100.0,47.51281288146973,640,592,92,59200,0.001,0.08823366861790419,-44.74818307999998,,
59300,,47.606273345947265,,,,59500,0.001,0.08947483617812395,,-42.12903755,100.0
59400,100.0,47.77649192810058,645,596,92,59600,0.001,0.0945638070255518,-44.737027340000004,,
59800,,47.78599250793457,,,,60000,0.001,0.09367717921733856,,-40.35581475,100.0
,100.0,,649,600,92,60000,,,-44.38043927999999,,
60200,100.0,47.947158584594725,652,604,92,60400,0.001,0.10237059812992812,-44.174327309999995,,
60300,,47.90476303100586,,,,60500,0.001,0.09810499623417854,,-41.1240359,100.0
60600,100.0,48.01632545471191,657,608,92,60800,0.001,0.14424673318862916,-43.6181574,,
60800,,48.01495048522949,,,,61000,0.001,0.10195145159959793,,-42.6950943,100.0
61000,100.0,48.11758453369141,662,612,92,61200,0.001,0.09236698426306247,-43.50888602,,
61300,,48.138978805541996,,,,61500,0.001,0.10340334475040436,,-43.18999285,100.0
61400,100.0,48.247325592041015,667,616,92,61600,0.001,0.10227160688489675,-43.29438432999999,,
61800,,48.231082916259766,,,,62000,0.001,0.09149353846907615,,-41.78289095,100.0
,100.0,,672,620,92,62000,,,-42.88505609,,
62200,100.0,48.44764793395996,674,624,92,62400,0.001,0.10324701204895974,-42.586344319999995,,
62300,,48.35559051513672,,,,62500,0.001,0.09355080120265484,,-41.02036555,100.0
62600,100.0,48.5000545501709,679,628,92,62800,0.001,0.12482646726071835,-42.370851820000006,,
62800,,48.55857963562012,,,,63000,0.001,0.09430894605815411,,-43.9330094,100.0
63000,100.0,48.609062347412106,684,632,92,63200,0.001,0.09301399163901806,-42.371553539999994,,
63300,,48.51658302307129,,,,63500,0.001,0.10288816124200821,,-42.296379099999996,100.0
63400,100.0,48.616236724853515,689,636,92,63600,0.001,0.10503294423222542,-42.271785079999994,,
63800,,48.61377502441406,,,,64000,0.001,0.10381557043641805,,-43.6556798,100.0
,100.0,,693,640,92,64000,,,-42.15816506,,
64200,100.0,48.901540985107424,696,644,92,64400,0.001,0.12162485651671887,-41.70615631,,
64300,,48.792204971313474,,,,64500,0.001,0.10998061828315259,,-45.39931615,100.0
64600,100.0,48.954542083740236,700,648,92,64800,0.001,0.11411733414977789,-41.098730110000005,,
64800,,48.97083808898926,,,,65000,0.001,0.10639417119324207,,-43.33822705,100.0
65000,100.0,48.95757553100586,705,652,92,65200,0.001,0.11724145006388426,-40.806702179999995,,
65300,,49.10902137756348,,,,65500,0.001,0.13956843823194504,,-45.235078599999994,100.0
65400,100.0,49.05205192565918,710,656,92,65600,0.001,0.11022299312055112,-40.588709949999995,,
65800,,49.18776878356934,,,,66000,0.001,0.12134979024529458,,-41.72006745,100.0
,100.0,,714,660,92,66000,,,-40.387121150000006,,
66200,100.0,49.21616378784179,717,664,92,66400,0.001,0.122172726765275,-40.40375221,,
66300,,49.3404598236084,,,,66500,0.001,0.12246534802019596,,-43.847249749999996,100.0
66600,100.0,49.433516845703124,721,668,92,66800,0.001,0.13317030251026155,-40.56790172,,
66800,,49.350495681762695,,,,67000,0.001,0.2069128555804491,,-45.69565430000001,100.0
67000,100.0,49.475548858642576,726,672,92,67200,0.001,0.11549996696412564,-40.487374609999996,,
67300,,49.43251403808594,,,,67500,0.001,0.1280247202515602,,-46.367611849999996,100.0
67400,100.0,49.589805603027344,731,676,92,67600,0.001,0.14973780818283558,-40.50448233,,
67800,,49.48966674804687,,,,68000,0.001,0.12363791674375534,,-43.911109599999996,100.0
,100.0,,736,680,92,68000,,,-40.590263039999996,,
68200,100.0,49.7713020324707,739,684,92,68400,0.001,0.13168517731130122,-40.59935819,,
68300,,49.7728775024414,,,,68500,0.001,0.13192439138889311,,-46.433752549999994,100.0
68600,100.0,49.83861930847168,743,688,92,68800,0.001,0.15296426765620708,-40.670697710000006,,
68800,,49.71863655090332,,,,69000,0.001,0.15931883975863456,,-42.016153450000004,100.0
69000,100.0,49.840948486328124,748,692,92,69200,0.001,0.14742819979786873,-40.60417011,,
69300,,49.86015853881836,,,,69500,0.001,0.15122614696621894,,-42.20548105000001,100.0
69400,100.0,49.83127426147461,753,696,92,69600,0.001,0.13582782424986362,-40.55787281,,
69800,,49.89784568786621,,,,70000,0.001,0.12323988854885101,,-44.48774885,100.0
,100.0,,758,700,92,70000,,,-40.74530843,,
70200,100.0,49.834054489135745,761,704,92,70400,0.001,0.15889533139765263,-40.73467368,,
