time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
125,8.075328228473664,1966,246526,284,-30.159316152572632,247581,-79.16643794000001,0.001,904.71,,
,7.617410647273064,,249550,,-28.373337518692015,250000,,0.001,,-1000.2783147107809,618.6
125,,1989,,288,,250605,-143.08217254,,894.95,,
126,5.836047629977381,2001,251681,292,-29.34109678722563,252736,-200.25913438,0.001,876.26,,
126,9.736275638143221,2015,254195,296,-27.383918489728654,254836,-244.51819208000003,0.001,857.26,,
,7.546220653496505,,254781,,-26.59337434996517,255000,,0.001,,-1101.6157298707403,1000.0
125,7.180260572552681,2046,257781,300,-23.583927129745483,257858,-280.84309981,0.001,847.48,,
126,7.093372673511505,2053,258901,304,-23.560944620132446,259956,-295.29779633000004,0.001,828.46,,
,7.0575848736763,,259901,,-23.62754253768921,260000,,0.001,,-520.0599931537329,907.0
126,7.1308543121113495,2081,261918,308,-24.5979978773329,262973,-348.05996909000004,0.001,818.63,,
,5.680375209093094,,264918,,-21.769148183822633,265000,,0.001,,-217.963100381213,901.0
126,5.50427343249321,2113,265918,312,-20.846216901779176,266973,-399.02948551000003,0.001,818.63,,
126,4.746074795722961,2124,267969,316,-21.149636442011055,268076,-420.3489905,0.001,799.56,,
,4.976290358066559,,269021,,-20.909010513305663,270000,,0.001,,44.31605255698669,816.2
126,4.243040005803108,2151,271021,320,-21.120596700668337,272076,-410.8999225900001,0.001,799.56,,
,4.89890284429897,,274065,,-20.59276546131481,275000,,0.001,,-477.2207833180317,804.2
126,,2178,,324,,275120,-447.31158641,,790.0,,
126,3.3781430962085723,2200,278065,328,-19.27645923233032,279120,-469.31807425999995,0.001,790.0,,
,3.2653903121948242,,279065,,-19.462353885650636,280000,,0.001,,31.850817401288076,901.1
126,3.175118025302887,2231,282065,332,-18.746620361328127,283120,-474.03922616000006,0.001,790.0,,
,2.9428912225961685,,284065,,-18.085987409591674,285000,,0.001,,421.9221192996018,1000.0
126,2.799535774052143,2264,286065,336,-17.385157291412355,287120,-489.41793182000004,0.001,790.0,,
,2.6643937994241713,,289065,,-16.827204132080077,290000,,0.001,,388.7185168125692,901.7
126,2.694063555240631,2297,290065,340,-16.402540632247923,291120,-511.45137211,0.001,790.0,,
,2.5864838618040085,,294065,,-15.275223295211791,295000,,0.001,,689.3770594513044,1000.0
126,,2330,,344,,295120,-501.21771614000005,,790.0,,
127,1.920543085694313,2353,298065,348,-15.007096232414245,299120,-491.2819612600001,0.001,799.9,,
,1.861949985742569,,299065,,-14.682800812721252,300000,,0.001,,677.3002873132006,1000.0
126,1.714672674715519,2386,302065,352,-14.204018663406371,303120,-476.46477780999993,0.001,799.9,,
,1.6890336236953736,,304065,,-14.186037886619568,305000,,0.001,,664.8505593799055,1000.0
126,1.5890784164369107,2419,306065,356,-14.886364985466004,307120,-437.39349138999984,0.001,808.09,,
,1.5246801492273807,,309065,,-15.929045392990112,310000,,0.001,,714.6393776576966,1000.0
126,1.6016306760907173,2452,310065,360,-16.368517042160033,311120,-359.45682272,0.001,808.09,,
,1.6203571687936782,,314065,,-16.87741884613037,315000,,0.001,,492.1903236582875,1000.0
126,,2484,,364,,315120,-280.55147837,,808.09,,
127,1.3903533852994443,2506,318065,368,-17.735695663452148,319120,-236.95398136000003,0.001,836.92,,
,1.357418121188879,,319065,,-18.314764074325563,320000,,0.001,,417.6037200559862,1000.0
127,1.331148086577654,2540,322065,372,-18.53597536087036,323120,-143.17309233999998,0.001,836.92,,
,1.3115798223912716,,324065,,-18.817962795257568,325000,,0.001,,740.8925955243409,1000.0
127,1.3683739410340785,2572,326065,376,-19.081358877182005,327120,-42.065207150000006,0.001,836.92,,
,1.3022936356663704,,329065,,-19.353867448806763,330000,,0.001,,740.356983814016,1000.0
127,1.2583269614577293,2606,330065,380,-19.65501003074646,331120,13.326603010000008,0.001,856.13,,
,1.3592720549404622,,334065,,-19.9182330532074,335000,,0.001,,752.3712901259772,1000.0
127,,2638,,384,,335120,84.12556216000002,,875.39,,
127,1.27960817566514,2661,338065,388,-20.525419792175292,339120,172.74463193999998,0.001,885.15,,
,1.3455510780513287,,339065,,-20.635231492996216,340000,,0.001,,799.7721659179776,1000.0
127,1.3169496823847293,2695,342065,392,-21.129810117721558,343120,248.46810849999997,0.001,903.84,,
,1.3480506354868411,,344065,,-21.881111625671387,345000,,0.001,,740.0821935541928,1000.0
127,1.5246518727242946,2728,346065,396,-22.778994028091432,347120,299.06839617,0.001,922.84,,
,1.9130155995190143,,349065,,-24.3074661026001,350000,,0.001,,530.6395226970315,1000.0
127,2.0054743807017803,2762,350065,400,-24.999203895568847,351120,337.0433458000001,0.001,932.62,,
,3.0655807486772537,,354065,,-28.0376427192688,355000,,0.001,,687.1834945838433,1000.0
127,,2795,,404,,355120,364.30685672,,951.64,,
127,3.1686622306108476,2818,358065,408,-29.17077025604248,359120,424.61122738,0.001,961.47,,
,3.639087933242321,,359065,,-28.883582481384277,360000,,0.001,,622.7749943662435,1000.0
127,3.012777608513832,2852,362065,412,-28.753713581085204,363120,467.51249751999995,0.001,961.47,,
,3.137077302157879,,364065,,-28.636649562835693,365000,,0.001,,614.3311952696182,1000.0
127,3.0030085820555685,2883,366065,416,-28.19693691253662,367120,490.83422677999994,0.001,990.44,,
,3.00616587549448,,369065,,-27.939121562957762,370000,,0.001,,388.1751139611239,1000.0
127,3.05807839679718,2916,370065,420,-27.73959954071045,371120,493.39465278000006,0.001,990.44,,
,3.103110194206238,,374065,,-27.036486782073975,375000,,0.001,,505.1978868783408,1000.0
127,,2950,,424,,375120,517.79753248,,1000.0,,
127,2.64231478703022,2973,378065,428,-25.372949893951414,379120,546.1084143,0.001,1000.0,,
,2.599414350092411,,379065,,-24.9404571723938,380000,,0.001,,487.49659939510167,1000.0
127,2.4050079817175867,3005,382065,432,-23.786665996551513,383120,549.88208074,0.001,1000.0,,
,2.308669685781002,,384065,,-23.07422066116333,385000,,0.001,,-200.39069556226022,1000.0
127,2.2725346136689186,3038,386065,436,-22.50666047668457,387120,561.7251058100001,0.001,1000.0,,
,2.1707451889514924,,389065,,-21.565723180770874,390000,,0.001,,436.7957004431635,1000.0
127,2.1952319185733797,3071,390065,440,-21.182578634262086,391120,577.17658396,0.001,1000.0,,
,1.8871446404457093,,394065,,-19.48374941444397,395000,,0.001,,311.65434532482175,1000.0
127,,3104,,444,,395120,564.6544968100002,,1000.0,,
127,1.8549307018518448,3126,398065,448,-17.507032495498656,399120,544.0131224800002,0.001,1000.0,,
,1.8247129911780358,,399065,,-16.809869424819947,400000,,0.001,,301.9410977681626,1000.0
127,1.6075499517321588,3158,402065,452,-15.550446584701538,403120,539.1118759,0.001,1000.0,,
,1.5876830993890763,,404065,,-14.90148155260086,405000,,0.001,,368.7522699065914,1000.0
127,1.584811766475439,3192,406065,456,-14.610372733116149,407120,534.4028122,0.001,1000.0,,
,1.533986294567585,,409065,,-13.856346041679382,410000,,0.001,,529.9910458746075,1000.0
127,1.577380369603634,3225,410065,460,-13.544689570426941,411120,526.2108463600001,0.001,1000.0,,
,1.2859545289576053,,414065,,-13.019193782806397,415000,,0.001,,296.4673196981545,1000.0
127,,3257,,464,,415120,526.0280662000001,,1000.0,,
127,1.353785502165556,3279,418065,468,-13.298279656410218,419120,517.90510898,0.001,1000.0,,
,1.277660701751709,,419065,,-13.492576970100403,420000,,0.001,,623.9282042744104,1000.0
127,1.2151853510737418,3312,422065,472,-14.111420002937317,423120,524.93028704,0.001,1000.0,,
,1.2515643509030343,,424065,,-14.385636058807373,425000,,0.001,,625.6380596349015,1000.0
127,1.289427969545126,3343,426065,476,-14.195373704910278,427120,517.1457365499999,0.001,1000.0,,
,1.156120927453041,,429065,,-14.224688673973084,430000,,0.001,,622.8933097481728,1000.0
127,1.1033271771669388,3376,430065,480,-14.525237723350525,431120,513.99671945,0.001,1000.0,,
,1.1208546996712685,,434065,,-15.004640816688537,435000,,0.001,,724.762671430409,1000.0
127,,3408,,484,,435120,512.7248563100001,,1000.0,,
128,1.1230281277000904,3430,438065,488,-16.03546608829498,439120,503.89996951000006,0.001,1000.0,,
,1.1765614649057388,,439065,,-16.292048444747923,440000,,0.001,,805.4187544368208,1000.0
127,1.1734095728099345,3464,442065,492,-16.696543449401855,443120,501.90716683,0.001,1000.0,,
,0.9907753626704217,,444065,,-17.207340410232543,445000,,0.001,,721.4093030525837,1000.0
127,0.9298113090991974,3495,446065,496,-17.799512208938598,447120,490.26192168,0.001,1000.0,,
,0.9605377115011215,,449065,,-18.530812255859374,450000,,0.001,,669.8736171454191,1000.0
127,0.9894758223295211,3527,450065,500,-18.488218902587892,451120,494.05872218,0.001,1000.0,,
,0.960287303686142,,454065,,-18.914252323150635,455000,,0.001,,621.3798381920903,1000.0
127,,3558,,504,,455120,503.9238162200001,,1000.0,,
128,0.9513601843118668,3580,458065,508,-19.734971143722536,459120,503.69773162000007,0.001,1000.0,,
,0.8658283096551895,,459065,,-20.202305742263793,460000,,0.001,,663.2972560875118,1000.0
128,0.8349745448529721,3613,462065,512,-20.719488824844362,463120,515.93291335,0.001,1000.0,,
,0.795363453835249,,464065,,-21.526747478485106,465000,,0.001,,592.0313050123398,1000.0
128,0.819455172598362,3645,466065,516,-22.00538977432251,467120,494.1114236900001,0.001,1000.0,,
,0.7928997845947743,,469065,,-22.564729946136474,470000,,0.001,,319.8235580597073,1000.0
128,0.8032649603486061,3677,470065,520,-22.79420371246338,471120,497.81559438000005,0.001,1000.0,,
,0.7784204095304013,,474065,,-23.470392379760742,475000,,0.001,,551.2791444689967,1000.0
128,,3710,,524,,475120,500.82919759000004,,1000.0,,
128,0.8621536864936352,3733,478065,528,-23.947996559143068,479120,512.0851439900001,0.001,1000.0,,
,0.9106770905554294,,479065,,-24.315244953155517,480000,,0.001,,732.746495080553,1000.0
128,0.863545168608427,3767,482065,532,-24.506380165100097,483120,517.9213576899999,0.001,1000.0,,
,0.9205500563979149,,484065,,-24.84117642593384,485000,,0.001,,814.5813545695506,1000.0
128,0.961466343164444,3799,486065,536,-24.749203552246094,487120,542.95428974,0.001,1000.0,,
,0.9446563081145286,,489065,,-24.500889820098877,490000,,0.001,,537.7149261849933,1000.0
128,0.9449834804832935,3831,490065,540,-24.264083946228027,491120,547.70967611,0.001,1000.0,,
,0.964221016228199,,494065,,-23.64501749420166,495000,,0.001,,346.1383189943619,1000.0
128,,3865,,544,,495120,560.5287067599999,,1000.0,,
128,1.0625078099370002,3887,498065,548,-23.388216697692872,499120,573.8079729,0.001,1000.0,,
,1.1035885694026948,,499065,,-23.650264503479004,500000,,0.001,,845.0982143593952,1000.0
128,1.232520860671997,3920,502065,552,-23.483506803512572,503120,578.7674351400001,0.001,1000.0,,
,1.240725152462721,,504065,,-23.478242630004882,505000,,0.001,,584.7723085714272,1000.0
128,1.166968427836895,3954,506065,556,-23.191354598999023,507120,579.74104145,0.001,1000.0,,
,1.1870057646036147,,509065,,-23.130358745574952,510000,,0.001,,657.2254255076871,1000.0
128,1.1970800985395909,3988,510065,560,-23.036816509246826,511120,584.04927887,0.001,1000.0,,
,1.2044019125699996,,514065,,-22.865979419708253,515000,,0.001,,626.3186627430026,1000.0
128,,4022,,564,,515120,587.9491249099999,,1000.0,,
128,1.1579198440015317,4046,518065,568,-22.763095252990723,519120,596.5086344900001,0.001,1000.0,,
,1.1290620330870151,,519065,,-22.51508907318115,520000,,0.001,,544.1555220991373,1000.0
128,1.0189159269928931,4080,522065,572,-22.835770267486573,523120,594.23853217,0.001,1000.0,,
,1.0494414102435112,,524065,,-23.154225116729737,525000,,0.001,,780.4114029143471,1000.0
128,1.0775837930738925,4114,526065,576,-23.589713209152222,527120,602.6930684000001,0.001,1000.0,,
,1.1945124874413013,,529065,,-23.875291645050048,530000,,0.001,,565.5967901670301,1000.0
128,1.2709130794405936,4148,530065,580,-23.744217880249025,531120,602.39811723,0.001,1000.0,,
,1.3507744685411454,,534065,,-23.945381118774414,535000,,0.001,,569.8538457462331,1000.0
127,,4182,,584,,535120,589.97929104,,1000.0,,
128,1.2888041987121106,4205,538065,588,-23.816602115631103,539120,586.98782404,0.001,1000.0,,
,1.1848388526439666,,539065,,-23.80702559661865,540000,,0.001,,589.2069618916605,1000.0
128,1.1391263765692712,4239,542065,592,-23.350506011962892,543120,578.79196737,0.001,1000.0,,
,1.0743215375244617,,544065,,-23.10219811630249,545000,,0.001,,780.9478495502844,1000.0
128,1.00881547498703,4272,546065,596,-23.027978260040282,547120,586.3038666799999,0.001,1000.0,,
,1.0717332722246646,,549065,,-23.037939407348635,550000,,0.001,,647.076869019447,1000.0
128,1.0646944608986377,4305,550065,600,-23.32654454612732,551120,584.60451675,0.001,1000.0,,
,1.0818793030381202,,554065,,-23.750408088684082,555000,,0.001,,831.4394464161247,1000.0
127,,4341,,604,,555120,590.98019715,,1000.0,,
128,1.1215409876406193,4364,558065,608,-23.93034873199463,559120,593.39043885,0.001,1000.0,,
,1.2030906194150448,,559065,,-24.043881883621214,560000,,0.001,,584.9555560200475,1000.0
127,1.200877190887928,4400,562065,612,-24.392199043273926,563120,596.01100221,0.001,1000.0,,
,1.2135435246527195,,564065,,-24.269809940338135,565000,,0.001,,692.2258766854181,1000.0
127,1.0746725790500642,4434,566065,616,-24.4325736618042,567120,625.36850384,0.001,1000.0,,
,1.2048153382837772,,569065,,-23.552652477264406,570000,,0.001,,695.209906928055,1000.0
127,1.2196166237294674,4468,570065,620,-23.371252338409423,571120,628.70512434,0.001,1000.0,,
,1.0163614664375782,,574065,,-23.75288645553589,575000,,0.001,,503.8608764885459,1000.0
127,,4501,,624,,575120,634.10806397,,1000.0,,
128,0.9484823189973831,4523,578065,628,-24.07203071975708,579120,628.68650378,0.001,1000.0,,
,0.9379077579677105,,579065,,-24.225603218078614,580000,,0.001,,774.1979626826942,1000.0
127,0.8252349636256695,4557,582065,632,-24.911157772064207,583120,627.53113807,0.001,1000.0,,
,0.7741814348697662,,584065,,-25.001330894470215,585000,,0.001,,745.3563853114844,1000.0
127,0.8108820469975472,4590,586065,636,-25.02001777267456,587120,621.7663683200001,0.001,1000.0,,
,0.761324808716774,,589065,,-25.267281650543215,590000,,0.001,,794.3696750581264,1000.0
127,0.729677981376648,4624,590065,640,-25.429220783233642,591120,631.57161553,0.001,1000.0,,
,0.7238639193475247,,594065,,-25.82364518737793,595000,,0.001,,854.5981113349175,1000.0
127,,4658,,644,,595120,640.4983720500001,,1000.0,,
127,0.6870105824768543,4681,598065,648,-26.858869522094725,599120,658.5254427699999,0.001,1000.0,,
,0.6784753254204988,,599065,,-26.93240414047241,600000,,0.001,,735.4678081524559,1000.0
127,0.7225345473587513,4714,602065,652,-27.778917709350587,603120,667.8409979800001,0.001,1000.0,,
,0.6895213420689106,,604065,,-28.436805805206298,605000,,0.001,,864.664986218512,1000.0
127,0.6833024680316448,4749,606065,656,-28.753394069671632,607120,677.0671303,0.001,1000.0,,
,0.7419153075218201,,609065,,-29.29795083618164,610000,,0.001,,731.028936354816,1000.0
127,0.7356528040468693,4782,610065,660,-29.334259185791016,611120,675.97890541,0.001,1000.0,,
,0.6961302032470703,,614065,,-29.730083404541016,615000,,0.001,,732.8987673193217,1000.0
127,,4814,,664,,615120,678.3371042899998,,1000.0,,
127,0.7658277428746223,4837,618065,668,-29.970996311187744,619120,684.87771957,0.001,1000.0,,
,0.7541786702126264,,619065,,-30.108909713745117,620000,,0.001,,812.3905885159969,1000.0
127,0.7468508563786745,4871,622065,672,-30.552215114593505,623120,693.77597958,0.001,1000.0,,
,0.7734171871244907,,624065,,-30.46718116760254,625000,,0.001,,893.6288752384484,1000.0
127,0.7730828341543674,4905,626065,676,-30.507711242675782,627120,698.0648109999998,0.001,1000.0,,
,0.8511786041855812,,629065,,-30.377788806915284,630000,,0.001,,403.36997070681826,1000.0
127,0.8067659371197223,4937,630065,680,-30.321015602111817,631120,704.6920906999999,0.001,1000.0,,
,0.8656364994347095,,634065,,-30.660087608337403,635000,,0.001,,685.9994325175882,1000.0
127,,4971,,684,,635120,712.1551618300001,,1000.0,,
127,0.8923899076879025,4998,638065,688,-30.715340187072755,639120,720.80029473,0.001,1000.0,,
,0.9271023049354553,,639065,,-30.633775329589845,640000,,0.001,,762.5555125555954,1000.0
127,0.9683709591031074,5038,642065,692,-30.743587158203123,643120,731.21066722,0.001,1000.0,,
,0.9601893249750137,,644065,,-30.88027085876465,645000,,0.001,,627.9328698393947,1000.0
127,0.9759581925868988,5077,646065,696,-30.65561400604248,647120,726.05765717,0.001,1000.0,,
,1.0963023733198642,,649065,,-30.116993465423583,650000,,0.001,,634.4049968334846,1000.0
127,1.1154931367635728,5113,650065,700,-30.1246365776062,651120,731.25593284,0.001,1000.0,,
,1.028436715990305,,654065,,-29.72875114440918,655000,,0.001,,352.55064515993,1000.0
127,,5151,,704,,655120,727.2432968,,1000.0,,
