time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
,,,,,105000,0.2,1081439.5859375,0.9177496433258057,-0.0762218676507473,-0.00017118453979492188,510,0.02805321,0.0003,543802.9375,-22.647765392065047,0.269873046875,76676.84422035217,1000.0
52,56628.835574829995,1000.0,1027,103,106496,,,,,,,,,,,,,
53,57466.44814169,1000.0,1032,105,108544,0.2,1686525.280078125,0.9169724583625793,-0.08074400285840966,0.0013737082481384277,520,0.025970913,0.0003,814143.1875,-22.643817329406737,0.2548828125,,
,,,,,110000,0.2,1407974.586328125,0.9139214158058167,-0.07677411526965443,-2.384185791015625e-07,530,0.027416304,0.0003,790438.5625,-22.603823685646056,0.26640625,73928.32647571564,1000.0
54,58109.917240190014,1000.0,1072,103,110592,,,,,,,,,,,,,
55,58784.727419920004,1000.0,1077,104,112640,0.2,1764585.589453125,0.9125368595123291,-0.07993040191940963,4.589557647705078e-06,540,0.026140707,0.0003,837324.5,-22.563267689943313,0.263720703125,,
56,59163.98220230001,1000.0,1082,105,114688,0.2,1176246.8408203125,0.9108035564422607,-0.07518712457967922,1.4722347259521484e-05,550,0.028879555,0.0003,612517.0,-22.528169590234757,0.27119140625,,
,,,,,115000,0.2,1510025.713671875,0.9102351069450378,-0.08109559503791389,7.68899917602539e-06,560,0.029072654,0.0003,688489.125,-22.511847847700118,0.277294921875,77909.0437456131,1000.0
57,59864.08083516,1000.0,1122,103,116736,,,,,,,,,,,,,
58,60306.086212339986,1000.0,1127,105,118784,0.2,1660956.084765625,0.9076400995254517,-0.0783042294497136,2.944469451904297e-05,570,0.027575187,0.0003,705304.25,-22.47773522734642,0.25947265625,,
,,,,,120000,0.2,990037.643359375,0.9065329432487488,-0.0755065528472187,0.00036066770553588867,580,0.034269787,0.0003,541741.9375,-22.446072423458098,0.2966796875,81950.01481552124,1000.0
59,60532.21999658999,1000.0,1164,103,120832,,,,,,,,,,,,,
60,61016.600957689996,1000.0,1169,105,122880,0.2,831463.0283203125,0.9056680202484131,-0.07551666783401742,-6.437301635742188e-05,590,0.032790583,0.0003,362864.0,-22.425348645448686,0.30048828125,,
61,61445.36283412999,1000.0,1174,106,124928,0.2,1321096.2818359374,0.9046506285667419,-0.0763960774813313,5.614757537841797e-05,600,0.030362599,0.0003,671224.8125,-22.410071974992753,0.273828125,,
,,,,,125000,0.2,1014384.79453125,0.9030182361602783,-0.07574403503967915,-0.001938939094543457,610,0.03393133,0.0003,513312.84375,-22.385874795913697,0.28818359375,75975.11044826507,1000.0
62,61784.45282318999,1000.0,1212,104,126976,,,,,,,,,,,,,
63,62713.66412521999,1000.0,1216,106,129024,0.2,1785258.951171875,0.9036154747009277,-0.08040239985566586,8.320808410644531e-05,620,0.027403422,0.0003,1015740.125,-22.3814759850502,0.264208984375,,
,,,,,130000,0.2,1245522.1923828125,0.9025753736495972,-0.08249144901928958,5.245208740234375e-06,630,0.033872273,0.0003,588035.8125,-22.370001953840255,0.295703125,74188.2104259491,1000.0
64,63351.30518545999,1000.0,1252,104,131072,,,,,,,,,,,,,
65,63978.364947609996,1000.0,1257,105,133120,0.2,1661138.223046875,0.9006486535072327,-0.07714749986771494,8.344650268554688e-07,640,0.030327326,0.0003,784883.3125,-22.342569798231125,0.27119140625,,
,,,,,135000,0.2,1626185.525390625,0.9010255932807922,-0.07488175188482274,1.9252300262451172e-05,650,0.027763885,0.0003,881705.0625,-22.33156737089157,0.269580078125,74104.01909503937,1000.0
66,64474.17332896001,1000.0,1295,104,135168,,,,,,,,,,,,,
67,64925.84759259,1000.0,1300,105,137216,0.2,1222423.3501953124,0.8993431329727173,-0.08024531356350054,5.364418029785156e-06,660,0.034396023,0.0003,573954.75,-22.311793488264083,0.295849609375,,
68,65533.92645713001,1000.0,1305,106,139264,0.2,1454288.749609375,0.8986091017723083,-0.07293546600267291,0.00016772747039794922,670,0.030669793,0.0003,737150.3125,-22.2892605304718,0.269384765625,,
,,,,,140000,0.2,1641808.522265625,0.8977785706520081,-0.08519780881179032,2.384185791015625e-07,680,0.034853145,0.0003,736484.9375,-22.280649375915527,0.30078125,75349.78348217011,1000.0
69,65975.1474414,1000.0,1344,105,141312,,,,,,,,,,,,,
70,66243.48587617,1000.0,1349,106,143360,0.2,1940000.289453125,0.8976777195930481,-0.09385973346070386,0.0005252957344055176,690,0.038492754,0.0003,1030186.75,-22.271217632293702,0.3240234375,,
,,,,,145000,0.2,950615.238671875,0.8968377113342285,-0.08463113117322792,0.00011473894119262695,700,0.038510658,0.0003,414642.71875,-22.25638775229454,0.330078125,76868.4760351181,1000.0
71,66372.98853573,1000.0,1390,104,145408,,,,,,,,,,,,,
72,66617.29237641,1000.0,1395,105,147456,0.2,1062135.078125,0.894788920879364,-0.07739000555011444,-8.940696716308594e-06,710,0.03821119,0.0003,537467.0,-22.229602402448656,0.32021484375,,
73,66803.63617627,1000.0,1399,106,149504,0.2,1373559.97890625,0.892879068851471,-0.07684604850946926,3.337860107421875e-06,720,0.02895002,0.0003,728475.0,-22.19424488544464,0.28857421875,,
,,,,,150000,0.2,1069311.032421875,0.8931546807289124,-0.07988883028156124,2.4259090423583984e-05,730,0.036548443,0.0003,524294.875,-22.18452490568161,0.318505859375,76042.37752017975,1000.0
74,67029.17350954,1000.0,1437,105,151552,,,,,,,,,,,,,
75,67277.46821051,1000.0,1441,106,153600,0.2,1214869.0265625,0.8898009061813354,-0.08072117977135349,3.814697265625e-06,740,0.038001962,0.0003,717288.875,-22.14232325553894,0.31083984375,,
,,,,,155000,0.2,1439787.8228515624,0.8879534602165222,-0.08184696763928515,-5.960464477539062e-07,750,0.03630618,0.0003,652521.5,-22.098680001497268,0.30869140625,72115.71223392486,1000.0
76,67671.91028899999,1000.0,1483,104,155648,,,,,,,,,,,,,
77,68105.96596922,1000.0,1488,105,157696,0.2,1811233.740625,0.887693464756012,-0.0883139201294398,5.662441253662109e-06,760,0.035370443,0.0003,811505.875,-22.07964571118355,0.31630859375,,
78,68409.72173194001,1000.0,1494,106,159744,0.2,1336507.762109375,0.8860460519790649,-0.07403835940058343,3.933906555175781e-06,770,0.03289005,0.0003,656152.125,-22.062281954288483,0.282421875,,
,,,,,160000,0.2,1326488.132421875,0.8828414082527161,-0.07447232051345054,-2.1457672119140625e-06,780,0.032015644,0.0003,583503.5,-22.009108465909957,0.293896484375,89141.78574352265,1000.0
79,68637.53922496001,1000.0,1536,105,161792,,,,,,,,,,,,,
80,68871.07889252,1000.0,1542,106,163840,0.2,1328205.77421875,0.8824275732040405,-0.07473601474630413,-1.1920928955078125e-07,790,0.038242705,0.0003,557985.625,-21.981536984443665,0.302880859375,,
,,,,,165000,0.2,1302747.084375,0.8804924488067627,-0.084793810127303,0.0005432963371276855,800,0.039650165,0.0003,700404.625,-21.95321722626686,0.323681640625,72981.92393875122,1000.0
81,69126.05359325,1000.0,1579,105,165888,,,,,,,,,,,,,
82,69420.18799461001,1000.0,1584,106,167936,0.2,1952346.63984375,0.8789448738098145,-0.0840391501551494,1.2516975402832031e-06,810,0.035898194,0.0003,778854.25,-21.922594332695006,0.303857421875,,
83,69814.41931925001,1000.0,1588,106,169984,0.2,1510873.34921875,0.8781778812408447,-0.07975041026365944,-1.1086463928222656e-05,820,0.04085596,0.0003,531448.1875,-21.901412004232405,0.316748046875,,
,,,,,170000,0.2,1344959.025390625,0.8755846619606018,-0.08509111572348046,9.5367431640625e-07,830,0.039387584,0.0003,603710.75,-21.86889406442642,0.34404296875,83348.16998691559,1000.0
84,70011.93933528001,1000.0,1627,105,172032,,,,,,,,,,,,,
85,70313.86457985001,1000.0,1632,106,174080,0.2,1270561.9283203124,0.8740360140800476,-0.0861199388600653,1.7464160919189453e-05,840,0.042220794,0.0003,639074.375,-21.825994795560838,0.3427734375,,
,,,,,175000,0.2,1231660.3431640626,0.8722653985023499,-0.0760578282061033,8.285045623779297e-06,850,0.03864216,0.0003,626292.625,-21.79172259569168,0.311669921875,86348.63415927887,1000.0
86,70449.49774842,1000.0,1669,105,176128,,,,,,,,,,,,,
87,70882.56795205,1000.0,1674,106,178176,0.2,1449477.3544921875,0.8707064390182495,-0.09032313395873644,7.152557373046875e-07,860,0.040333554,0.0003,614785.125,-21.766357719898224,0.33837890625,,
,,,,,180000,0.2,1619251.73515625,0.867263674736023,-0.08694694615842309,2.0265579223632812e-06,870,0.04415779,0.0003,793412.625,-21.709037286043166,0.3447265625,73124.90461921692,1000.0
88,71117.21110675001,1000.0,1712,105,180224,,,,,,,,,,,,,
89,71218.31791530999,1000.0,1717,106,182272,0.2,1645812.590234375,0.8652331233024597,-0.08672438666690141,8.225440979003906e-06,880,0.040592983,0.0003,793533.0,-21.661943262815477,0.32890625,,
90,71214.36509991,1000.0,1722,107,184320,0.2,1262347.741015625,0.864395022392273,-0.0794067190727219,-1.1920928955078125e-07,890,0.04430658,0.0003,607088.5,-21.63662952184677,0.34384765625,,
,,,,,185000,0.2,1333787.5716796876,0.8635119795799255,-0.07071263817488216,2.8014183044433594e-06,900,0.03734746,0.0003,771389.875,-21.617959839105605,0.304345703125,72261.93253383637,1000.0
91,71217.48327242999,1000.0,1756,106,186368,,,,,,,,,,,,,
92,71340.28364192,1000.0,1761,106,188416,0.2,1456436.9462890625,0.8621371984481812,-0.08743999523576348,0.00012886524200439453,910,0.045099363,0.0003,702180.0,-21.593296426534653,0.353466796875,,
,,,,,190000,0.2,1830427.673046875,0.8612447381019592,-0.09121308629983105,-1.52587890625e-05,920,0.043144356,0.0003,875619.125,-21.571792286634444,0.341552734375,75629.95477714538,1000.0
93,71727.90776196,1000.0,1803,105,190464,,,,,,,,,,,,,
94,71714.16220849002,1000.0,1809,106,192512,0.2,1764789.51484375,0.8610467314720154,-0.08845540559268557,2.1457672119140625e-06,930,0.044163886,0.0003,952451.5,-21.56361017227173,0.34052734375,,
95,71965.43551528,1000.0,1815,107,194560,0.2,1658437.37734375,0.8593823909759521,-0.080540202971315,2.384185791015625e-07,940,0.041840896,0.0003,699416.25,-21.54282875061035,0.32783203125,,
,,,,,195000,0.2,1754737.534375,0.8587175011634827,-0.08967763362452388,8.285045623779297e-06,950,0.043446943,0.0003,775602.625,-21.516822510957716,0.350048828125,86255.60159769058,1000.0
96,72362.53825867,1000.0,1851,106,196608,,,,,,,,,,,,,
97,72582.4160697,1000.0,1856,106,198656,0.2,1664186.113671875,0.8569157719612122,-0.08900370888586621,0.0,960,0.051784754,0.0003,812856.5,-21.493160170316695,0.357763671875,,
,,,,,200000,0.2,1322099.63828125,0.8555774688720703,-0.09059667988040018,5.185604095458984e-06,970,0.04597182,0.0003,689623.25,-21.464630562067033,0.371728515625,76368.22303333282,1000.0
98,72489.13275199001,1000.0,1895,105,200704,,,,,,,,,,,,,
99,72818.98679518001,1000.0,1900,106,202752,0.2,1487295.336328125,0.8554149270057678,-0.08069157379795797,0.0,980,0.045682028,0.0003,829376.5,-21.453792178630827,0.33486328125,,
100,73198.11291446001,1000.0,1906,107,204800,0.2,1624606.665625,0.8547173142433167,-0.08992062707256991,1.1920928955078125e-06,990,0.043604128,0.0003,904426.0625,-21.444102162122725,0.35849609375,,
,,,,,205000,0.2,1675523.308203125,0.8539802432060242,-0.09195795011764858,2.562999725341797e-06,1000,0.049736783,0.0003,868128.3125,-21.42783750295639,0.372705078125,69935.26922168731,1000.0
101,73118.3582608,1000.0,1942,106,206848,,,,,,,,,,,,,
102,72849.21742109,1000.0,1947,107,208896,0.2,1377847.885546875,0.8528777956962585,-0.08883658794220536,1.7881393432617188e-07,1010,0.050218977,0.0003,575391.375,-21.414012229442598,0.369873046875,,
,,,,,210000,0.2,1148553.7953125,0.8504701256752014,-0.08081773603043985,-5.555152893066406e-05,1020,0.05051162,0.0003,562497.0,-21.365948051214218,0.375244140625,68925.60906476974,1000.0
103,72971.47371004001,1000.0,1985,106,210944,,,,,,,,,,,,,
104,73075.61176704003,1000.0,1990,107,212992,0.2,1615618.00234375,0.849254846572876,-0.08603218673379161,0.0,1030,0.046880823,0.0003,888159.0,-21.338886785507203,0.35126953125,,
,,,,,215000,0.2,1315525.036328125,0.8466822504997253,-0.08599530630744993,-1.9073486328125e-06,1040,0.04523176,0.0003,604840.375,-21.292235320806505,0.3494140625,67831.88731184005,1000.0
105,73405.34502922,1000.0,2025,106,215040,,,,,,,,,,,,,
106,73364.89481001,1000.0,2029,106,217088,0.2,1794924.325,0.8467088341712952,-0.08858714793459513,1.7881393432617188e-07,1050,0.04350455,0.0003,822793.75,-21.270649379491807,0.357421875,,
107,73540.04021415999,1000.0,2034,107,219136,0.2,1609292.319140625,0.8456953763961792,-0.08900093711563387,3.0994415283203125e-06,1060,0.0486993,0.0003,932663.25,-21.25804845690727,0.357568359375,,
,,,,,220000,0.2,1095393.6421875,0.8451946377754211,-0.08557617736805696,1.4901161193847656e-06,1070,0.050354667,0.0003,697730.9375,-21.241469818353654,0.368310546875,72128.41207466126,1000.0
108,74113.68604754,1000.0,2077,106,221184,,,,,,,,,,,,,
109,74142.02443155,1000.0,2082,107,223232,0.2,1939000.436328125,0.8442586064338684,-0.09569080974324606,1.9669532775878906e-06,1080,0.048786085,0.0003,1124082.375,-21.22954025864601,0.366552734375,,
,,,,,225000,0.2,1200378.8271484375,0.8436328172683716,-0.07705679125647294,-1.1920928955078125e-07,1090,0.04940442,0.0003,568608.0,-21.21246287226677,0.36640625,76567.00938720703,1000.0
110,74287.56647404001,1000.0,2115,106,225280,,,,,,,,,,,,,
111,74421.81106791,1000.0,2120,107,227328,0.2,1311689.16953125,0.8418713212013245,-0.07556412653066218,5.960464477539063e-08,1100,0.053903244,0.0003,557085.875,-21.187585091590883,0.348681640625,,
112,74762.04494119002,1000.0,2125,107,229376,0.2,1939147.413671875,0.8402091860771179,-0.0876425640861271,7.748603820800781e-07,1110,0.052501753,0.0003,911252.375,-21.157085728645324,0.365966796875,,
,,,,,230000,0.2,1625945.720703125,0.8384122252464294,-0.08942116156686097,-0.00024306774139404297,1120,0.05657763,0.0003,860945.5,-21.117809379100798,0.3728515625,75809.84810237885,1000.0
113,74745.34451293001,1000.0,2162,107,231424,,,,,,,,,,,,,
114,74770.20035782999,1000.0,2167,107,233472,0.2,1662109.880078125,0.8374732732772827,-0.08552035395987331,-1.1920928955078125e-07,1130,0.04687081,0.0003,904881.5,-21.091541522741316,0.353857421875,,
,,,,,235000,0.2,1671249.369921875,0.8359606862068176,-0.084595282090595,-8.344650268554688e-07,1140,0.05373218,0.0003,856197.0,-21.06571031212807,0.381982421875,74416.72681503296,1000.0
115,74823.22939304,1000.0,2201,106,235520,,,,,,,,,,,,,
116,74816.33129799999,1000.0,2206,107,237568,0.2,982267.05390625,0.834875762462616,-0.08092110318830237,0.0004572272300720215,1150,0.05879893,0.0003,406331.8125,-21.035325890779497,0.402392578125,,
117,74606.12972,1000.0,2211,108,239616,0.2,1318829.920703125,0.8346701860427856,-0.07735565340262837,1.7881393432617188e-07,1160,0.0524505,0.0003,575438.3125,-21.032850360870363,0.37646484375,,
,,,,,240000,0.2,1012587.313671875,0.8348174691200256,-0.07380823413259349,1.3113021850585938e-06,1170,0.054257765,0.0003,497812.53125,-21.023859632015228,0.36640625,76171.41126403809,1000.0
118,74490.54732248001,1000.0,2245,107,241664,,,,,,,,,,,,,
119,74592.97510351,1000.0,2250,108,243712,0.2,1321676.0923828124,0.833079993724823,-0.0772431026241975,0.0,1180,0.057325378,0.0003,744886.375,-21.01009799838066,0.373974609375,,
,,,,,245000,0.2,1168802.375,0.8323676586151123,-0.07591100016143174,0.0,1190,0.055639148,0.0003,739536.25,-20.986924165487288,0.3822265625,83666.06875896454,1000.0
120,74940.47028706002,1000.0,2288,107,245760,,,,,,,,,,,,,
121,75064.53469371001,1000.0,2293,108,247808,0.2,1223447.7138671875,0.8295957446098328,-0.07903112657368183,3.5762786865234375e-07,1200,0.06444629,0.0003,669217.1875,-20.946617978811265,0.371533203125,,
