time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/std,train/clip_fraction,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
117,14,28672,146.44,-133.32984141999998,244,56.537097537517546,0.2,0.0003,0.013831444,0.5282903015613556,-0.03289267539221328,27.899425506591797,0.883305549621582,0.148193359375,130,-10.388490933179856,,
,,30000,,,,78.04680014252662,0.2,0.0003,0.010530766,0.6046685576438904,-0.030631831934442744,28.41969108581543,0.873257577419281,0.110986328125,140,-10.308032968640328,959.9,852.9254211393447
133,15,30720,153.01,-137.80019109000003,230,,,,,,,,,,,,,
138,16,32768,128.9,-113.48228605,237,104.67958122491837,0.2,0.0003,0.010791695,0.675673246383667,-0.031772397819440815,53.850521087646484,0.8684753179550171,0.111669921875,150,-10.241097050905228,,
142,17,34816,108.68,-93.20861095000001,243,103.08922843933105,0.2,0.0003,0.009618381,0.7724781185388565,-0.028405722783645615,35.859683990478516,0.8643370866775513,0.09521484375,160,-10.20046644806862,,
,,35000,,,,94.35643711090088,0.2,0.0003,0.011386029,0.8048915416002274,-0.03581980576273054,27.74960708618164,0.8609271049499512,0.123779296875,170,-10.166688579320908,1000.0,769.1704095271649
158,18,36864,91.32,-75.67675198,232,,,,,,,,,,,,,
163,19,38912,95.82,-79.76522669,238,108.0621853709221,0.2,0.0003,0.010307679,0.8006667345762253,-0.03225911252957303,39.89609146118164,0.8600534796714783,0.13408203125,180,-10.144634622335435,,
,,40000,,,,121.015944647789,0.2,0.0003,0.011026076,0.7207600474357605,-0.033018521207850426,52.657676696777344,0.8570707440376282,0.125,190,-10.125815844535827,1000.0,788.7134154624946
179,20,40960,88.44,-73.32035468,228,,,,,,,,,,,,,
184,21,43008,99.27,-83.62809449000001,233,118.77218605279923,0.2,0.0003,0.012587444,0.703523725271225,-0.03578265868127346,44.61646270751953,0.849176824092865,0.15263671875,200,-10.076271331310272,,
,,45000,,,,77.54743801951409,0.2,0.0003,0.014083053,0.78713558614254,-0.038465469700167884,20.036828994750977,0.8414635062217712,0.181640625,210,-9.991992411017417,1000.0,893.9024199152321
200,22,45056,118.61,-98.96371706000002,224,,,,,,,,,,,,,
205,23,47104,119.6,-98.08838398000002,229,32.6726547986269,0.2,0.0003,0.016476497,0.43336522579193115,-0.038755787385161965,16.770158767700195,0.8332636952400208,0.213818359375,220,-9.920510524511338,,
210,24,49152,139.2,-114.92114926,233,134.10772567987442,0.2,0.0003,0.012773022,0.710972398519516,-0.033549507879070004,39.63016891479492,0.8293448686599731,0.13994140625,230,-9.869522336125375,,
,,50000,,,,64.4951110035181,0.2,0.0003,0.01725125,0.8290317207574844,-0.04028357401548419,45.07609558105469,0.816490888595581,0.200341796875,240,-9.77603176832199,782.2,639.8734104243573
223,25,51200,138.45,-114.87265483999998,229,,,,,,,,,,,,,
228,26,53248,138.73,-113.37509664,233,172.0240395784378,0.2,0.0003,0.011954752,0.6184471547603607,-0.034817696583922954,49.11956787109375,0.810117244720459,0.1376953125,250,-9.688505631685256,,
,,55000,,,,75.61382534503937,0.2,0.0003,0.014651928,0.7371755838394165,-0.03938982306863181,31.018796920776367,0.8039560914039612,0.190185546875,260,-9.627698203921318,926.1,709.9094228425704
243,27,55296,139.81,-113.31875554999999,226,,,,,,,,,,,,,
248,28,57344,122.45,-97.98609424,230,184.78029108047485,0.2,0.0003,0.01140234,0.574937254190445,-0.033768434060039,56.523277282714844,0.7978973388671875,0.12763671875,270,-9.566348418593407,,
253,29,59392,116.57,-89.59156516999998,234,118.43198009729386,0.2,0.0003,0.01399051,0.7056043148040771,-0.03786089418863412,55.16357421875,0.7929415106773376,0.146923828125,280,-9.511663654446602,,
,,60000,,,,114.82706336975097,0.2,0.0003,0.015119558,0.6845629513263702,-0.043151575821684676,55.63422393798828,0.7885845303535461,0.1576171875,290,-9.470588290691376,1000.0,834.0294330289878
268,30,61440,109.68,-83.80936045,228,,,,,,,,,,,,,
273,31,63488,91.24,-67.58882249,232,130.85548422336578,0.2,0.0003,0.013433363,0.6766689121723175,-0.04238207711896393,49.245906829833984,0.7839168310165405,0.149072265625,300,-9.4169195830822,,
,,65000,,,,203.81568403244017,0.2,0.0003,0.012165171,0.253807008266449,-0.041789318702649327,83.81077575683594,0.7810659408569336,0.148291015625,310,-9.38698091506958,567.0,445.6229102501442
284,32,65536,88.62,-63.33578698000001,230,,,,,,,,,,,,,
288,33,67584,83.6,-61.128279570000004,234,101.4362996339798,0.2,0.0003,0.017311636,0.7521346509456635,-0.04691701250267215,29.560728073120117,0.7744067907333374,0.1923828125,320,-9.323697826266288,,
293,34,69632,86.0,-59.2781921,237,118.12423077821731,0.2,0.0003,0.015195757,0.621912270784378,-0.04491887823969591,47.72273254394531,0.7709818482398987,0.178125,330,-9.284130829572678,,
,,70000,,,,79.18682293891906,0.2,0.0003,0.01536053,0.8171057254076004,-0.04666124769137241,38.24153518676758,0.7648031711578369,0.192138671875,340,-9.224215790629387,534.0,295.3242235290651
304,35,71680,95.2,-66.55578026,235,,,,,,,,,,,,,
308,36,73728,104.29,-71.9730339,238,119.29943189620971,0.2,0.0003,0.0139184315,0.7340877652168274,-0.041610575371305455,55.939388275146484,0.758468747138977,0.171875,350,-9.171163195371628,,
,,75000,,,,18.889708407223225,0.2,0.0003,0.031816073,0.8521967828273773,-0.05081867379776668,4.747779846191406,0.7492738366127014,0.344873046875,360,-9.05796884894371,504.6,320.22984291121827
319,37,75776,119.03,-81.69005507,236,,,,,,,,,,,,,
324,38,77824,129.6,-88.30313176,239,115.47685202360154,0.2,0.0003,0.0117336,0.721532791852951,-0.03614474476198666,50.58084487915039,0.7472372055053711,0.1259765625,370,-9.024382960796355,,
328,39,79872,128.98,-86.40116217,242,40.28937956094742,0.2,0.0003,0.02132301,0.82889124751091,-0.04408260847558267,22.404155731201172,0.7367087602615356,0.221533203125,380,-8.950145798921586,,
,,80000,,,,71.15141612291336,0.2,0.0003,0.016941592,0.8282713890075684,-0.04690270379651338,37.1444091796875,0.7334544062614441,0.19248046875,390,-8.879450094699859,465.5,298.30072630890936
339,40,81920,123.93,-78.54980230999999,241,,,,,,,,,,,,,
343,41,83968,91.87,-52.38901106,244,98.08874201774597,0.2,0.0003,0.013711739,0.5990988314151764,-0.047889429537463,36.69569396972656,0.7291910648345947,0.172998046875,400,-8.837530463933945,,
,,85000,,,,110.46288188695908,0.2,0.0003,0.012233317,0.2711253762245178,-0.04022422903799452,40.67865753173828,0.7259326577186584,0.12646484375,410,-8.797256270051003,300.5,194.51959708570502
352,42,86016,104.2,-59.59287857,244,,,,,,,,,,,,,
356,43,88064,122.97,-72.51995526999998,246,67.25853388309478,0.2,0.0003,0.015492841,0.7952276021242142,-0.04646659740537871,29.16242790222168,0.7202329635620117,0.1732421875,420,-8.742495343089104,,
,,90000,,,,27.34299004971981,0.2,0.0003,0.026566986,0.7830016165971756,-0.0542170183500275,5.251442909240723,0.7098191976547241,0.281591796875,430,-8.64148859679699,274.1,183.17385879598586
364,44,90112,110.73,-61.36463369,247,,,,,,,,,,,,,
369,45,92160,108.83,-61.47156958999999,249,88.82041455507279,0.2,0.0003,0.016282085,0.794437974691391,-0.047356791753554714,30.893930435180664,0.7061506509780884,0.19013671875,440,-8.580466479063034,,
374,46,94208,120.41,-70.49615529999998,251,70.8091205239296,0.2,0.0003,0.0149663035,0.8305741995573044,-0.04849628163210582,34.62440490722656,0.7003142237663269,0.17275390625,450,-8.522387847304344,,
,,95000,,,,82.52439807653427,0.2,0.0003,0.015968677,0.7652647346258163,-0.0447425817779731,36.559364318847656,0.6932840347290039,0.165283203125,460,-8.445734110474586,298.2,211.73515915214665
382,47,96256,124.7,-70.98619081,251,,,,,,,,,,,,,
386,48,98304,134.56,-76.60115266,254,59.13449187278748,0.2,0.0003,0.022741748,0.8674488216638565,-0.05283922493981663,29.335792541503906,0.6821168661117554,0.24248046875,470,-8.331467548012734,,
,,100000,,,,22.138250613212584,0.2,0.0003,0.03034723,0.60850590467453,-0.04233022481203079,11.524946212768555,0.669958233833313,0.356591796875,480,-8.191218653321267,353.7,234.81620381410175
394,49,100352,124.2,-64.93748225,254,,,,,,,,,,,,,
399,50,102400,129.57,-66.86518919999999,256,118.17530384063721,0.2,0.0003,0.012515115,0.6720195114612579,-0.03541878478135914,58.61211395263672,0.6676586866378784,0.146435546875,490,-8.12112810909748,,
404,51,104448,127.03,-63.012092169999995,258,68.87945721745491,0.2,0.0003,0.016438738,0.7748932838439941,-0.04538724285666831,32.24790954589844,0.6647435426712036,0.172314453125,500,-8.090220773220063,,
,,105000,,,,69.36274676918984,0.2,0.0003,0.020038389,0.8010524064302444,-0.05218287852476351,17.268890380859375,0.6587785482406616,0.227392578125,510,-8.032658657431602,383.4,279.1941021503473
412,52,106496,136.54,-69.96135554,258,,,,,,,,,,,,,
417,53,108544,141.76,-69.42515916,260,24.67541056573391,0.2,0.0003,0.03426567,0.7110386192798615,-0.05299797468469478,3.8951425552368164,0.650580883026123,0.323486328125,520,-7.929244703054428,,
,,110000,,,,34.27121444940567,0.2,0.0003,0.022857029,0.8383946567773819,-0.04961502876249142,14.408360481262207,0.6411033272743225,0.266259765625,530,-7.8285045102238655,408.0,265.3920801568362
426,54,110592,158.55,-76.20274379,259,,,,,,,,,,,,,
431,55,112640,149.2,-70.64909927999999,261,35.383634495735166,0.2,0.0003,0.025027793,0.8571601063013077,-0.05025093559816014,22.645511627197266,0.6359623670578003,0.255419921875,540,-7.744524766504765,,
435,56,114688,151.95,-70.33507107999999,263,56.661681801080704,0.2,0.0003,0.01859804,0.7956304103136063,-0.051918846808257514,34.745975494384766,0.6312777400016785,0.22509765625,550,-7.685100194811821,,
,,115000,,,,57.08815126419067,0.2,0.0003,0.018851941,0.8213224560022354,-0.05189266413508449,34.81403350830078,0.6262644529342651,0.2291015625,560,-7.624290476739406,353.8,267.85582246909036
443,57,116736,139.84,-63.034858619999994,263,,,,,,,,,,,,,
448,58,118784,140.66,-61.25119165,264,54.455658096075055,0.2,0.0003,0.021497494,0.844013050198555,-0.059204216802027074,23.860992431640625,0.6212185025215149,0.27041015625,570,-7.555701054632664,,
,,120000,,,,38.77331072688103,0.2,0.0003,0.024308797,0.8764149770140648,-0.057965151191456246,16.336284637451172,0.6142327785491943,0.263720703125,580,-7.473347629606724,466.6,356.2936398220045
457,59,120832,141.65,-58.506453109999995,263,,,,,,,,,,,,,
462,60,122880,124.67,-48.308690139999996,265,46.482915037870406,0.2,0.0003,0.019674389,0.8217395693063736,-0.05661043315194547,18.201208114624023,0.6087138652801514,0.234912109375,590,-7.398507006466389,,
467,61,124928,141.41,-55.229173769999996,267,53.2790371119976,0.2,0.0003,0.019490322,0.7905317544937134,-0.052174674475099894,23.40568733215332,0.6044467687606812,0.2408203125,600,-7.335502207279205,,
,,125000,,,,64.91703993082047,0.2,0.0003,0.018339328,0.7151392996311188,-0.05265055423078593,16.03424644470215,0.5989363193511963,0.221142578125,610,-7.2697698995471,236.2,194.0291505902889
474,62,126976,130.45,-45.705029999999994,267,,,,,,,,,,,,,
479,63,129024,131.35,-45.20189595,269,56.741248273849486,0.2,0.0003,0.025809616,0.7671016454696655,-0.05810948899888899,23.000431060791016,0.5977827906608582,0.278662109375,620,-7.228610211610794,,
,,130000,,,,23.69685355126858,0.2,0.0003,0.032082118,0.6868213713169098,-0.059195250063203274,9.294066429138184,0.5909475088119507,0.339892578125,630,-7.174689441919327,483.4,373.1049490051184
490,64,131072,134.32,-42.132906670000004,267,,,,,,,,,,,,,
495,65,133120,116.33,-32.43141677,268,59.29547003507614,0.2,0.0003,0.021692261,0.5588297545909882,-0.058717214452917686,26.95380973815918,0.5869556665420532,0.242529296875,640,-7.102675329148769,,
,,135000,,,,39.73280676603317,0.2,0.0003,0.031018298,0.7821974903345108,-0.06761255589663051,15.602176666259766,0.5811137557029724,0.299755859375,650,-7.028652784228325,299.1,226.7930476387497
503,66,135168,137.85,-40.820934449999996,268,,,,,,,,,,,,,
507,67,137216,148.06,-43.59086014,270,12.396105852723121,0.2,0.0003,0.043376654,0.630689412355423,-0.06382370628416538,4.497765064239502,0.5722764730453491,0.389599609375,660,-6.924092763662339,,
512,68,139264,139.91,-39.20086754,271,25.418886670470236,0.2,0.0003,0.027644072,0.6020752489566803,-0.05712910478468984,12.337303161621094,0.5672173500061035,0.289990234375,670,-6.8331026002764705,,
,,140000,,,,58.712384533882144,0.2,0.0003,0.019909069,0.6868453025817871,-0.05324594823468942,33.3205451965332,0.5634544491767883,0.216748046875,680,-6.77490716278553,476.0,330.16929458864035
522,69,141312,146.67,-43.20284360000001,270,,,,,,,,,,,,,
527,70,143360,141.71,-41.183912,271,29.415419498085974,0.2,0.0003,0.027152304,0.7621102184057236,-0.058823275577742605,9.047039985656738,0.5568472146987915,0.29228515625,690,-6.695569898188114,,
,,145000,,,,41.63298746943474,0.2,0.0003,0.0247536,0.6189391613006592,-0.06013739476329647,20.66945457458496,0.5542055368423462,0.27880859375,700,-6.634787333011627,160.7,130.95042946157045
533,71,145408,150.44,-42.23049842000001,272,,,,,,,,,,,,,
538,72,147456,164.63,-46.60278166999999,273,13.11295270472765,0.2,0.0003,0.04519425,0.6953117251396179,-0.06342105186195113,5.620570182800293,0.5469577312469482,0.43076171875,710,-6.559074515104294,,
542,73,149504,174.48,-49.08916639,275,50.497946387529375,0.2,0.0003,0.019120207,0.7128168940544128,-0.05418149341421667,24.284860610961914,0.5422373414039612,0.2220703125,720,-6.474449554085732,,
,,150000,,,,36.169993406534196,0.2,0.0003,0.026935875,0.6442106366157532,-0.057839190511731434,11.766410827636719,0.5375447869300842,0.28623046875,730,-6.4023319110274315,694.7,549.4486495143931
554,74,151552,183.25,-51.26561369,273,,,,,,,,,,,,,
559,75,153600,146.22,-33.471496349999995,274,22.65970918238163,0.2,0.0003,0.033746853,0.7604272812604904,-0.06242656192334835,8.020844459533691,0.5314136743545532,0.352392578125,740,-6.321063901484012,,
,,155000,,,,37.7050719499588,0.2,0.0003,0.023663372,0.6258243024349213,-0.0621174979605712,15.070662498474121,0.5280110239982605,0.25703125,750,-6.250001329183578,285.7,247.97964295864804
567,76,155648,147.51,-31.37071456,274,,,,,,,,,,,,,
572,77,157696,156.66,-30.042829339999997,275,23.276648661494256,0.2,0.0003,0.03370478,0.8155980110168457,-0.06706235566816758,5.964083194732666,0.5197473764419556,0.370654296875,760,-6.150570552051067,,
577,78,159744,152.99,-26.596354380000008,276,34.72880400121212,0.2,0.0003,0.026105344,0.719243973493576,-0.05112142619036604,17.27031135559082,0.5162256956100464,0.280712890625,770,-6.075147128105163,,
,,160000,,,,18.027265344560146,0.2,0.0003,0.033113457,0.5915821194648743,-0.06206314256996848,5.454620361328125,0.5104234218597412,0.3603515625,780,-5.991213278472424,341.0,204.35653964251978
586,79,161792,153.81,-25.542726870000006,276,,,,,,,,,,,,,
591,80,163840,164.98,-23.934549049999998,277,18.541923041641713,0.2,0.0003,0.03502127,0.7489532232284546,-0.06353852395841386,6.598935604095459,0.5057094097137451,0.33115234375,790,-5.916326008737087,,
,,165000,,,,23.406743615865707,0.2,0.0003,0.03702044,0.7881300151348114,-0.06330967133981176,8.27877140045166,0.50193190574646,0.330126953125,800,-5.845048749446869,196.7,167.4901524792258
597,81,165888,167.99,-20.58898379,277,,,,,,,,,,,,,
602,82,167936,151.71,-15.503171039999998,278,38.35435628890991,0.2,0.0003,0.024589378,0.6686403751373291,-0.06177580170915462,21.44718360900879,0.4983135759830475,0.275244140625,810,-5.787794950604439,,
606,83,169984,169.53,-16.516284170000002,280,68.09865362644196,0.2,0.0003,0.020344004,0.609853208065033,-0.05934721161611378,31.0705623626709,0.49545174837112427,0.233837890625,820,-5.738406051695347,,
,,170000,,,,21.623817402124406,0.2,0.0003,0.03738832,0.7687343806028366,-0.06485230387188494,9.732475280761719,0.4897819757461548,0.3794921875,830,-5.65772967338562,375.1,313.6611474533337
615,84,172032,167.24,-15.082697000000003,279,,,,,,,,,,,,,
620,85,174080,143.7,-8.79880936,280,16.338992142677306,0.2,0.0003,0.042449743,0.7767380475997925,-0.06317703443637583,6.1873345375061035,0.48423999547958374,0.397607421875,840,-5.571117089688778,,
,,175000,,,,45.03571186065674,0.2,0.0003,0.028503904,0.6361635029315948,-0.06521216235705651,20.810970306396484,0.4812632203102112,0.28662109375,850,-5.505781622231007,636.6,529.8357916345412
631,86,176128,150.93,-8.84390383,279,,,,,,,,,,,,,
635,87,178176,143.17,-6.355141399999999,280,26.374923807382583,0.2,0.0003,0.034703236,0.616465300321579,-0.06762956826132722,12.932284355163574,0.47708889842033386,0.353173828125,860,-5.444344709813595,,
,,180000,,,,23.808925253152847,0.2,0.0003,0.03381239,0.6979721784591675,-0.06272481317282655,5.526984691619873,0.4734798073768616,0.3396484375,870,-5.3790336206555365,224.9,227.45357760087353
642,88,180224,130.12,-3.9487892600000007,280,,,,,,,,,,,,,
646,89,182272,148.34,-4.387020710000002,281,31.677092933654784,0.2,0.0003,0.034591988,0.6822833716869354,-0.06934744450554717,17.254474639892578,0.47055673599243164,0.34150390625,880,-5.324360744655133,,
651,90,184320,141.36,0.21278615999999978,282,22.87797209918499,0.2,0.0003,0.03964872,0.4741380214691162,-0.06283559681614861,5.004530906677246,0.4627220034599304,0.404345703125,890,-5.222235186398029,,
,,185000,,,,46.3588280916214,0.2,0.0003,0.028310563,0.5023550093173981,-0.06310162909794599,18.9653377532959,0.45969048142433167,0.28603515625,900,-5.141101416945458,266.8,229.58782075218625
659,91,186368,152.73,1.48776255,282,,,,,,,,,,,,,
663,92,188416,175.08,1.1476082000000005,283,9.06517253741622,0.2,0.0003,0.059459016,0.6603941023349762,-0.06685757354134694,3.9458954334259033,0.4546404480934143,0.48623046875,910,-5.0558749958872795,,
,,190000,,,,15.756833112239837,0.2,0.0003,0.036131173,0.6563387215137482,-0.06673826074111275,2.751934289932251,0.4487650394439697,0.36474609375,920,-4.9616412878036495,319.0,256.8807489943836
671,93,190464,163.94,5.935175190000001,283,,,,,,,,,,,,,
676,94,192512,156.63,8.33835131,284,33.56148877739906,0.2,0.0003,0.027224498,0.5286909341812134,-0.06923733285802883,10.52918815612793,0.4450133144855499,0.303466796875,930,-4.888430404663086,,
681,95,194560,157.94,9.009578900000001,285,32.06528721153736,0.2,0.0003,0.02791505,0.5029571056365967,-0.06333605424733832,11.753222465515137,0.44097471237182617,0.2984375,940,-4.816211584210396,,
,,195000,,,,17.89042338132858,0.2,0.0003,0.039397646,0.44759756326675415,-0.06582888212287799,7.304858207702637,0.4382365942001343,0.351416015625,950,-4.763739356398583,356.2,315.09264033271177
689,96,196608,178.93,9.26238881,285,,,,,,,,,,,,,
693,97,198656,180.33,11.86460502,286,28.307921880483626,0.2,0.0003,0.030228177,0.45564258098602295,-0.06395327808568255,10.230114936828613,0.43509817123413086,0.317529296875,960,-4.7091150537133215,,
,,200000,,,,33.003714165091516,0.2,0.0003,0.03542664,0.5047012567520142,-0.06868838058726397,16.889019012451172,0.43176358938217163,0.356005859375,970,-4.640735219419002,363.5,321.2293912343681
701,98,200704,170.98,13.979815600000002,286,,,,,,,,,,,,,
705,99,202752,188.25,17.72707156,287,9.554160444438457,0.2,0.0003,0.06384667,0.6448974013328552,-0.06351005903561599,8.449748992919922,0.4275444447994232,0.503857421875,980,-4.565844570100308,,
710,100,204800,178.58,18.911493850000003,288,32.18642099499702,0.2,0.0003,0.02680201,0.5515415370464325,-0.06303288541676011,13.5800142288208,0.4256353974342346,0.30078125,990,-4.520313350856304,,
,,205000,,,,29.57403094768524,0.2,0.0003,0.03137491,0.5885088741779327,-0.06644725769001525,13.234063148498535,0.4228394627571106,0.32822265625,1000,-4.479339289665222,397.0,389.3389543247642
719,101,206848,168.67,21.53863209,287,,,,,,,,,,,,,
723,102,208896,176.36,25.51789406,288,23.290703907608986,0.2,0.0003,0.039077975,0.5121313035488129,-0.0647670125530567,9.9679536819458,0.41794610023498535,0.3705078125,1010,-4.402284529805184,,
,,210000,,,,30.290944135189058,0.2,0.0003,0.03252568,0.6097124814987183,-0.06626315347384662,12.719983100891113,0.414351224899292,0.33525390625,1020,-4.325496333837509,311.1,291.61573625348973
732,103,210944,187.33,28.12755455,287,,,,,,,,,,,,,
737,104,212992,207.45,32.28083012999999,288,13.714909562468529,0.2,0.0003,0.050696675,0.47235774993896484,-0.06672654816647991,4.190784931182861,0.4096730351448059,0.424609375,1030,-4.234472802281379,,
,,215000,,,,14.661810977756977,0.2,0.0003,0.045501284,0.6389787197113037,-0.062396139779593796,7.207048416137695,0.40590110421180725,0.406201171875,1040,-4.155615851283073,335.1,350.96475572963243
745,105,215040,214.17,37.97470756,288,,,,,,,,,,,,,
750,106,217088,194.56,41.706154899999994,289,51.394527077674866,0.2,0.0003,0.025297977,0.5521687865257263,-0.06469674012332689,29.95136260986328,0.40308231115341187,0.289990234375,1050,-4.097629727423191,,
755,107,219136,200.04,43.38788777,290,39.041008627414705,0.2,0.0003,0.03005629,0.6088632345199585,-0.06819355711922981,14.3617582321167,0.40131089091300964,0.323681640625,1060,-4.056706744432449,,
,,220000,,,,47.4390984416008,0.2,0.0003,0.024292938,0.6562557220458984,-0.06294852811843157,15.087133407592773,0.39944639801979065,0.283642578125,1070,-4.017884100973606,582.7,606.0245102843619
766,108,221184,193.02,45.74348802,288,,,,,,,,,,,,,
770,109,223232,205.23,48.262230550000005,289,51.81286326646805,0.2,0.0003,0.02677662,0.5170889496803284,-0.06486807948094793,17.153656005859375,0.39899131655693054,0.29833984375,1080,-3.9967477336525916,,
,,225000,,,,47.11881754994393,0.2,0.0003,0.02757933,0.4310147166252136,-0.06108063445426524,14.727470397949219,0.3971611559391022,0.298486328125,1090,-3.970855478197336,345.4,399.09002017978344
779,110,225280,215.19,52.307906980000006,288,,,,,,,,,,,,,
784,111,227328,216.33,54.97175100000001,289,12.322726041823625,0.2,0.0003,0.08694957,0.4819539785385132,-0.05654622009024024,2.7410521507263184,0.39226722717285156,0.51826171875,1100,-3.887359398603439,,
788,112,229376,234.31,56.80397433,290,33.56518043875694,0.2,0.0003,0.03319826,0.4605698585510254,-0.06180190694285557,16.01106834411621,0.3909371793270111,0.34775390625,1110,-3.841125350445509,,
,,230000,,,,8.83143476396799,0.2,0.0003,0.07602977,0.38387489318847656,-0.06127516339183785,2.0014357566833496,0.3838198184967041,0.492333984375,1120,-3.746591805666685,489.0,478.63297614041073
799,113,231424,236.46,59.022907989999986,289,,,,,,,,,,,,,
803,114,233472,220.63,58.95215787,290,37.206108620762826,0.2,0.0003,0.023761392,0.4096621870994568,-0.06021901072817855,10.561161041259766,0.38122740387916565,0.274658203125,1130,-3.6553308844566343,,
,,235000,,,,47.29942702054977,0.2,0.0003,0.02710738,0.501987874507904,-0.06514571917359717,22.309080123901367,0.37843549251556396,0.307763671875,1140,-3.594249590486288,399.0,434.1647255636599
813,115,235520,212.3,57.760556720000004,289,,,,,,,,,,,,,
817,116,237568,234.8,64.37633835000001,290,20.988941362500192,0.2,0.0003,0.04099214,0.5788668096065521,-0.06292812619649339,10.530405044555664,0.3750714063644409,0.383251953125,1150,-3.5303593441843986,,
822,117,239616,239.76,67.03897267,291,18.873634907603265,0.2,0.0003,0.038099118,0.6832649111747742,-0.0647435810067691,4.237509250640869,0.3716832399368286,0.381396484375,1160,-3.457313583791256,,
,,240000,,,,38.34845729470253,0.2,0.0003,0.030446418,0.5753878951072693,-0.058140594765427524,15.291923522949219,0.36849820613861084,0.32939453125,1170,-3.3900873608887196,577.9,568.6133352463482
834,118,241664,243.89,70.17939721,289,,,,,,,,,,,,,
838,119,243712,251.8,73.31526552,290,64.47663354873657,0.2,0.0003,0.024392907,0.4949048161506653,-0.06096596716379281,20.53937530517578,0.36588943004608154,0.286767578125,1180,-3.3262914888560773,,
,,245000,,,,27.67368749976158,0.2,0.0003,0.035383396,0.638302743434906,-0.06329996612621472,14.8247709274292,0.36473384499549866,0.359033203125,1190,-3.2821245014667513,619.1,573.4677861637902
850,120,245760,263.22,76.73413279,288,,,,,,,,,,,,,
855,121,247808,276.49,83.16061008000003,289,27.62632585465908,0.2,0.0003,0.0361724,0.4074636697769165,-0.0636880964419106,8.108244895935059,0.3606463074684143,0.3619140625,1200,-3.216324522346258,,
860,122,249856,280.41,84.76180778999998,290,60.597847199440004,0.2,0.0003,0.030891381,0.5528972446918488,-0.06505234992800979,23.589324951171875,0.3595781922340393,0.32744140625,1210,-3.1684622414410115,,
