rollout/ep_rew_mean,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/value_loss,train/n_updates,train/clip_fraction,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
134.47013449999997,9,370,27.49,49,18432,0.0003,0.029538581,-0.08195694706228096,0.9857233762741089,0.2,515.4443969726562,1128.9518327713013,80,0.304052734375,0.02123492956161499,-23.88474729657173,,
,,,,,20000,0.0003,0.024891842,-0.07716974738432328,0.9840601682662964,0.2,614.170654296875,1132.1723154067993,90,0.2716796875,0.04255938529968262,-23.860299879312514,447.2483767271042,81.95
139.70852490000001,10,358,28.58,57,20480,,,,,,,,,,,,,
144.11572875,11,361,29.49,62,22528,0.0003,0.023527773,-0.07688184223952703,0.9823336005210876,0.2,593.31689453125,1131.5504190444947,100,0.256494140625,0.08147770166397095,-23.83278916478157,,
139.86933944999998,12,365,28.51,67,24576,0.0003,0.020832647,-0.06783581060881261,0.9802415370941162,0.2,502.8553466796875,1017.7238454818726,110,0.19609375,0.18466925621032715,-23.798695737123488,,
,,,,,25000,0.0003,0.021653645,-0.06915243206603919,0.9787974953651428,0.2,415.4147644042969,1034.5401203155518,120,0.208251953125,0.2742205262184143,-23.765029543638228,369.4991746902466,68.55
158.98460728,13,358,32.06,74,26624,,,,,,,,,,,,,
157.26660454,14,359,31.86,79,28672,0.0003,0.020655606,-0.07036820425710175,0.9763181209564209,0.2,666.9119873046875,1353.7968017578125,130,0.211865234375,0.26609277725219727,-23.732648849487305,,
,,,,,30000,0.0003,0.021080106,-0.06839358971337788,0.9755022525787354,0.2,555.3248901367188,1063.7292882919312,140,0.209716796875,0.2950725555419922,-23.703937023878098,393.71062071323394,74.35
161.662609,15,352,33.02,87,30720,,,,,,,,,,,,,
177.06464152,16,354,36.17,92,32768,0.0003,0.018407013,-0.06462167367571965,0.9737407565116882,0.2,576.2005615234375,1216.4276395797729,150,0.182177734375,0.3034142255783081,-23.68115423321724,,
184.55094301999998,17,355,37.54,97,34816,0.0003,0.018964872,-0.06103730560280383,0.9742178320884705,0.2,766.1495971679688,1324.8772148132325,160,0.171533203125,0.29204070568084717,-23.66928829550743,,
,,,,,35000,0.0003,0.01797622,-0.05983296455233358,0.9744817018508911,0.2,570.9596557617188,1316.1953226089477,170,0.168603515625,0.3020048141479492,-23.677205944061278,502.5036351084709,96.8
189.3611801,18,350,38.37,105,36864,,,,,,,,,,,,,
194.78222590000004,19,351,39.39,110,38912,0.0003,0.020852633,-0.06466781739145518,0.9735313057899475,0.2,489.3921203613281,1395.844163131714,180,0.18955078125,0.3402506709098816,-23.66775909662247,,
,,,,,40000,0.0003,0.01577374,-0.05502416903909761,0.9727940559387207,0.2,527.030517578125,1329.1087863922119,190,0.14892578125,0.32437556982040405,-23.652403789758683,413.1999559402466,75.15
194.72032884999996,20,347,39.6,117,40960,,,,,,,,,,,,,
200.46312791999998,21,348,40.85,123,43008,0.0003,0.01984525,-0.061419456082512626,0.9711951017379761,0.2,584.909912109375,1353.1693939208985,200,0.180810546875,0.36782413721084595,-23.63439322710037,,
,,,,,45000,0.0003,0.01950663,-0.06025535415392369,0.969921886920929,0.2,532.9150390625,1338.8289390563964,210,0.177734375,0.3795241713523865,-23.610797786712645,369.22515363693236,68.65
210.46463926999996,22,344,42.71,130,45056,,,,,,,,,,,,,
215.49670150000003,23,345,43.81,136,47104,0.0003,0.019196246,-0.06247153772565071,0.9679271578788757,0.2,562.714111328125,1331.4498682022095,220,0.183837890625,0.4193177819252014,-23.57904145717621,,
234.58930991000005,24,347,47.8,141,49152,0.0003,0.018162204,-0.0575001482910011,0.9668164253234863,0.2,737.9599609375,1385.120943260193,230,0.15859375,0.3378828167915344,-23.553138983249664,,
,,,,,50000,0.0003,0.022392659,-0.06550600493210368,0.9658409357070923,0.2,674.0564575195312,1511.0145538330078,240,0.208837890625,0.37715625762939453,-23.53400390744209,442.9049164175987,86.05
240.8530642,25,342,48.98,149,51200,,,,,,,,,,,,,
252.53375249000004,26,344,51.57,154,53248,0.0003,0.022375545,-0.06371442335948814,0.9650759100914001,0.2,632.9029541015625,1486.4766292572021,250,0.210205078125,0.3784824013710022,-23.517461544275285,,
,,,,,55000,0.0003,0.016606886,-0.055758529825834555,0.9647950530052185,0.2,667.2160034179688,1389.7471641540528,260,0.15654296875,0.3960641622543335,-23.5093246281147,441.0293420314789,82.6
246.75580023999999,27,340,50.3,162,55296,,,,,,,,,,,,,
256.41406200999995,28,341,52.53,167,57344,0.0003,0.02288344,-0.061806020711082967,0.9637531042098999,0.2,598.719482421875,1308.5225286483765,270,0.20576171875,0.49630409479141235,-23.493409943580627,,
257.2794501999999,29,343,52.59,173,59392,0.0003,0.020519765,-0.0611821855098242,0.9620933532714844,0.2,624.8677368164062,1397.3701669692994,280,0.18740234375,0.4611026644706726,-23.472718173265456,,
,,,,,60000,0.0003,0.01904187,-0.05364898982807063,0.9612905979156494,0.2,562.75537109375,1345.6185850143434,290,0.1494140625,0.4799966812133789,-23.449340689182282,461.35435607433317,87.75
268.52859379,30,339,54.45,181,61440,,,,,,,,,,,,,
272.88792269000004,31,340,55.21,186,63488,0.0003,0.019479617,-0.05515064387291204,0.9604355096817017,0.2,718.1417846679688,1506.6402978897095,300,0.164599609375,0.4856266975402832,-23.439093643426894,,
,,,,,65000,0.0003,0.016902851,-0.05386119892064016,0.9601925015449524,0.2,613.19677734375,1361.1545578002929,310,0.148291015625,0.47586244344711304,-23.42500705718994,423.04182198047636,81.3
280.64425482999997,32,338,56.61,193,65536,,,,,,,,,,,,,
277.74936440000005,33,339,56.31,199,67584,0.0003,0.017914392,-0.05458155598898884,0.9586489200592041,0.2,467.9602355957031,1297.7843166351317,320,0.157666015625,0.522657185792923,-23.41031860113144,,
278.66922526,34,340,56.27,204,69632,0.0003,0.019428242,-0.0567318796121981,0.956899881362915,0.2,639.818359375,1386.7180652618408,330,0.165625,0.5149683654308319,-23.379902625083922,,
,,,,,70000,0.0003,0.021649018,-0.05161019078223035,0.9559220671653748,0.2,525.053466796875,1326.4422580718995,340,0.15390625,0.5005898475646973,-23.356529182195665,450.75122299194334,85.7
280.07875007,35,338,56.52,211,71680,,,,,,,,,,,,,
292.10572384000005,36,339,58.52,217,73728,0.0003,0.018517341,-0.05116179153556004,0.9561920166015625,0.2,597.2227172851562,1281.5444641113281,350,0.155859375,0.5704862475395203,-23.35243300795555,,
,,,,,75000,0.0003,0.018758904,-0.05366466462437529,0.9561359286308289,0.2,533.2279052734375,1295.2322574615478,360,0.162744140625,0.566308856010437,-23.348729926347733,303.7103259086609,56.95
291.94597874000004,37,338,58.52,223,75776,,,,,,,,,,,,,
287.71045673000003,38,339,57.29,228,77824,0.0003,0.016545808,-0.05065150748414453,0.955213189125061,0.2,661.9347534179688,1231.2455968856812,370,0.14189453125,0.5570916533470154,-23.342218035459517,,
280.0128269,39,341,56.39,233,79872,0.0003,0.018636577,-0.05334410719806328,0.953524112701416,0.2,511.7618713378906,1192.6128255844117,380,0.154345703125,0.5597899258136749,-23.31900936961174,,
,,,,,80000,0.0003,0.014501435,-0.04303173456573859,0.9523990750312805,0.2,471.52020263671875,1193.7227621078491,390,0.10908203125,0.5259957313537598,-23.294532030820847,427.6094775915146,81.05
290.84967979000004,40,339,58.6,241,81920,,,,,,,,,,,,,
299.62772626000003,41,340,60.98,246,83968,0.0003,0.017724022,-0.049695858822087755,0.9510895013809204,0.2,493.9352722167969,1175.8079513549806,400,0.150830078125,0.5895298719406128,-23.270302867889406,,
,,,,,85000,0.0003,0.018025368,-0.050975240097614005,0.9515913724899292,0.2,345.1398010253906,1087.3921865463258,410,0.146142578125,0.6090075373649597,-23.262206542491914,473.01079906225203,91.45
310.71394789000004,42,337,62.37,254,86016,,,,,,,,,,,,,
313.93601386,43,338,63.12,260,88064,0.0003,0.017354827,-0.04946958406944759,0.9507762789726257,0.2,437.663818359375,1080.9330364227294,420,0.14150390625,0.6276038885116577,-23.260346364974975,,
,,,,,90000,0.0003,0.019932915,-0.05479990449384786,0.9491776823997498,0.2,579.3095703125,1134.967350769043,430,0.170458984375,0.6135876476764679,-23.239757305383684,292.772088766098,55.8
309.48380700999996,44,337,61.49,267,90112,,,,,,,,,,,,,
315.20935409,45,338,62.77,272,92160,0.0003,0.018612001,-0.05028516956954263,0.9477644562721252,0.2,319.1433410644531,966.0049654006958,440,0.161181640625,0.6503928899765015,-23.20982109308243,,
325.05121712,46,338,65.15,278,94208,0.0003,0.01683534,-0.04597489276493434,0.947109580039978,0.2,511.6090393066406,1031.3609846115112,450,0.13369140625,0.6479360461235046,-23.19238722920418,,
,,,,,95000,0.0003,0.01823647,-0.04763316207681782,0.9476637244224548,0.2,407.2088317871094,1039.933232688904,460,0.145703125,0.6624085605144501,-23.192339688539505,303.00614631175995,57.4
330.28488584,47,337,65.81,285,96256,,,,,,,,,,,,,
321.99216861,48,338,64.4,290,98304,0.0003,0.015052358,-0.04293016734882258,0.9471951723098755,0.2,293.9086608886719,1066.7759521484375,470,0.11953125,0.670181930065155,-23.19193715453148,,
,,,,,100000,0.0003,0.013966333,-0.040699071451672356,0.946246325969696,0.2,355.1283264160156,945.2621664047241,480,0.105810546875,0.6539716720581055,-23.179479676485062,501.5449793577194,96.7
319.10032578000005,49,335,63.91,298,100352,,,,,,,,,,,,,
323.60175873000003,50,336,65.3,304,102400,0.0003,0.014476606,-0.04196653330582194,0.9464272856712341,0.2,334.9775390625,867.0843383789063,490,0.107373046875,0.705805093050003,-23.17056077122688,,
326.35729230999993,51,336,65.15,310,104448,0.0003,0.014747998,-0.04250676885130815,0.9473186731338501,0.2,358.0431823730469,954.0511765480042,500,0.111181640625,0.6982349157333374,-23.179546976089476,,
,,,,,105000,0.0003,0.01812931,-0.04838140896754339,0.9454874396324158,0.2,237.49703979492188,809.9429934501647,510,0.14560546875,0.7272711396217346,-23.171473294496536,444.9412756204605,87.9
326.18198050999996,52,334,65.19,318,106496,,,,,,,,,,,,,
333.17939935999993,53,335,66.21,323,108544,0.0003,0.015071386,-0.044915013469289986,0.9448201656341553,0.2,381.9844055175781,819.221884059906,520,0.119384765625,0.7147009074687958,-23.1496464073658,,
,,,,,110000,0.0003,0.017411014,-0.04312926805287134,0.9451631903648376,0.2,266.4602355957031,814.2190901756287,530,0.132080078125,0.7258754372596741,-23.146240413188934,372.45021229982376,72.9
336.52561352,54,333,67.09,331,110592,,,,,,,,,,,,,
333.9250549,55,334,66.26,337,112640,0.0003,0.011816882,-0.03956718851695769,0.9448277950286865,0.2,346.7108154296875,818.019589138031,540,0.098046875,0.7367197871208191,-23.146888357400893,,
333.35675472,56,334,66.12,342,114688,0.0003,0.015339736,-0.04493232779786922,0.9444488286972046,0.2,320.10711669921875,784.580604171753,550,0.11806640625,0.7423755824565887,-23.13900128006935,,
,,,,,115000,0.0003,0.018353067,-0.049082595799700354,0.9445925354957581,0.2,258.02490234375,651.8905974388123,560,0.14716796875,0.7956622689962387,-23.138148748874663,302.51205506324766,56.9
321.87788343999995,57,334,63.83,349,116736,,,,,,,,,,,,,
331.14768946,58,335,65.31,354,118784,0.0003,0.016615301,-0.0455866396514466,0.9437740445137024,0.2,222.71331787109375,647.6940738677979,570,0.132470703125,0.7666880935430527,-23.131063848733902,,
,,,,,120000,0.0003,0.016916133,-0.04476581221970264,0.9446871280670166,0.2,343.76708984375,700.9229127883912,580,0.13056640625,0.7883622646331787,-23.13070016503334,356.4762511253357,67.65
330.25910875,59,334,65.53,361,120832,,,,,,,,,,,,,
342.43573901999997,60,335,67.89,366,122880,0.0003,0.015788851,-0.04291993824299425,0.9447195529937744,0.2,214.5923309326172,617.3521669387817,590,0.117529296875,0.7748763859272003,-23.139935505390167,,
343.93418426999995,61,335,68.07,371,124928,0.0003,0.017080247,-0.04499430306605064,0.943852961063385,0.2,205.175537109375,596.5993510246277,600,0.137841796875,0.8023163229227066,-23.133031648397445,,
,,,,,125000,0.0003,0.015274291,-0.04195471654529683,0.9430511593818665,0.2,238.3998260498047,582.4847496032714,610,0.11611328125,0.7986941039562225,-23.11789526939392,441.47558467388154,88.55
344.15424155,62,334,68.04,379,126976,,,,,,,,,,,,,
343.81026855,63,335,67.8,384,129024,0.0003,0.015854036,-0.04481170645740349,0.9437169432640076,0.2,344.22918701171875,569.5114707946777,620,0.127783203125,0.7962207198143005,-23.11519518494606,,
,,,,,130000,0.0003,0.01519486,-0.0400608226103941,0.9427378177642822,0.2,240.9778289794922,629.1625702857971,630,0.11474609375,0.7891556620597839,-23.113587027788164,439.5218589544296,83.3
342.36072186000007,64,334,67.48,392,131072,,,,,,,,,,,,,
348.39489409000004,65,334,68.41,397,133120,0.0003,0.013575389,-0.04083251535776071,0.9420603513717651,0.2,266.813232421875,698.2355699539185,640,0.106005859375,0.8009316623210907,-23.095847421884535,,
,,,,,135000,0.0003,0.01356257,-0.03545365558820777,0.9415103793144226,0.2,192.25973510742188,711.2407531738281,650,0.097607421875,0.7537574619054794,-23.084819650650026,262.1709047079086,48.55
347.56951946999993,66,334,68.36,404,135168,,,,,,,,,,,,,
331.86668627,67,335,65.41,409,137216,0.0003,0.0134288585,-0.04167561504582409,0.9412625432014465,0.2,192.38687133789062,716.4964573860168,660,0.102001953125,0.7544360756874084,-23.079147660732268,,
333.88722105,68,336,65.89,414,139264,0.0003,0.01744702,-0.042363534437026826,0.9408318996429443,0.2,152.8024444580078,578.6473204135895,670,0.130126953125,0.791748121380806,-23.07050456404686,,
,,,,,140000,0.0003,0.016818393,-0.044224552519153804,0.940946638584137,0.2,122.19789123535156,437.8333202362061,680,0.133544921875,0.83457450568676,-23.06801365017891,220.056085729599,41.5
334.58760617,69,335,66.36,420,141312,,,,,,,,,,,,,
349.86972539000004,70,336,69.08,425,143360,0.0003,0.01643461,-0.04428519898210652,0.9388052821159363,0.2,191.04270935058594,450.087540102005,690,0.12490234375,0.8527899980545044,-23.05002315044403,,
,,,,,145000,0.0003,0.013345513,-0.038725191360572356,0.9385462403297424,0.2,160.91798400878906,591.4707026004792,700,0.104638671875,0.787718802690506,-23.027369689941406,281.3714868068695,52.65
352.7580292899999,71,336,70.0,432,145408,,,,,,,,,,,,,
350.53685856000004,72,336,69.62,437,147456,0.0003,0.015043028,-0.04389622674207203,0.9382254481315613,0.2,226.37355041503906,507.6225485801697,710,0.11826171875,0.8271838128566742,-23.021538972854614,,
337.00834274,73,337,67.17,442,149504,0.0003,0.015654106,-0.04146245321608148,0.9376817345619202,0.2,221.8138885498047,590.458133983612,720,0.119189453125,0.820322260260582,-23.01213044524193,,
,,,,,150000,0.0003,0.014790747,-0.038845978348399514,0.9367669820785522,0.2,146.4533233642578,536.3776804924012,730,0.11748046875,0.824098989367485,-23.00046611428261,232.11465101242067,43.5
337.51174741,74,337,67.19,449,151552,,,,,,,,,,,,,
338.48259949999994,75,338,66.9,454,153600,0.0003,0.014677899,-0.04181297381292097,0.9361847043037415,0.2,215.85073852539062,514.5025671482086,740,0.11435546875,0.8337713927030563,-22.98605657815933,,
,,,,,155000,0.0003,0.015642233,-0.04138590855291113,0.9349707365036011,0.2,193.92657470703125,516.4751289367675,750,0.129296875,0.8454478681087494,-22.96827404499054,275.5790317773819,50.9
346.1307625299999,76,337,68.39,460,155648,,,,,,,,,,,,,
341.98155839,77,338,67.33,465,157696,0.0003,0.017539907,-0.044384814481600185,0.9345574378967285,0.2,196.99986267089844,426.5355299472809,760,0.128466796875,0.8483724147081375,-22.954994237422945,,
345.63093102,78,338,68.44,471,159744,0.0003,0.015484891,-0.04290405279025435,0.9337153434753418,0.2,98.94769287109375,438.40134983062745,770,0.128857421875,0.8539746701717377,-22.941276252269745,,
,,,,,160000,0.0003,0.01536492,-0.043583141689305195,0.9317482709884644,0.2,166.87380981445312,441.1621768712997,780,0.121337890625,0.8451008796691895,-22.91617214679718,303.12860879898074,56.1
338.44544167,79,338,67.35,478,161792,,,,,,,,,,,,,
357.0668674700001,80,338,70.47,483,163840,0.0003,0.018277597,-0.04358940491511021,0.9309114813804626,0.2,228.84017944335938,423.3354027271271,790,0.12958984375,0.8631448894739151,-22.890403306484224,,
,,,,,165000,0.0003,0.01520821,-0.04010749839944765,0.93016117811203,0.2,176.9925994873047,502.8242289543152,800,0.11376953125,0.823063924908638,-22.877267003059387,285.24025614261626,52.2
358.6049395100002,81,338,71.34,490,165888,,,,,,,,,,,,,
358.50119357999995,82,338,70.96,495,167936,0.0003,0.013904307,-0.03744673356413841,0.9300838708877563,0.2,174.6365203857422,531.1658086299897,810,0.10615234375,0.8497823476791382,-22.867023479938506,,
356.61241916,83,339,70.35,501,169984,0.0003,0.015001481,-0.041911577217979355,0.9300528168678284,0.2,184.57168579101562,492.47237529754636,820,0.122119140625,0.8529790639877319,-22.86614122390747,,
,,,,,170000,0.0003,0.015429753,-0.04125279521686025,0.9293588995933533,0.2,225.9087371826172,578.5728951931,830,0.119921875,0.7900318205356598,-22.857476580142976,299.0404654741287,54.3
351.51538486000004,84,338,69.13,507,172032,,,,,,,,,,,,,
356.04945372,85,339,70.41,513,174080,0.0003,0.016146848,-0.04264022900024429,0.9279476404190063,0.2,163.82522583007812,416.8160139560699,840,0.124609375,0.8641624003648758,-22.838183546066283,,
,,,,,175000,0.0003,0.014763489,-0.03534022584499326,0.9281794428825378,0.2,214.83355712890625,597.2614699363709,850,0.099169921875,0.8213704228401184,-22.82407613992691,430.56349222660066,80.95
359.0694687099999,86,338,71.37,520,176128,,,,,,,,,,,,,
365.35221286,87,338,72.91,526,178176,0.0003,0.013772166,-0.0381926763249794,0.9270336031913757,0.2,295.8008117675781,589.0060940265655,860,0.0978515625,0.8302259892225266,-22.816135144233705,,
,,,,,180000,0.0003,0.015907075,-0.040314385914825834,0.9268883466720581,0.2,144.3107452392578,468.3596517562866,870,0.11923828125,0.8553158640861511,-22.80308072566986,416.80841233730314,77.85
371.37336761000006,88,337,74.22,534,180224,,,,,,,,,,,,,
371.7344971599999,89,337,73.75,539,182272,0.0003,0.014276499,-0.037606520831468516,0.926374077796936,0.2,223.54257202148438,551.5163249015808,880,0.10966796875,0.8486708700656891,-22.797371459007262,,
368.82891585,90,338,73.56,544,184320,0.0003,0.014129929,-0.038014970612130126,0.9259361624717712,0.2,217.17994689941406,580.6493647098541,890,0.10537109375,0.832939937710762,-22.789700227975846,,
,,,,,185000,0.0003,0.016575467,-0.03874390545388451,0.9252939820289612,0.2,114.04953002929688,481.9985723018646,900,0.113818359375,0.8484960645437241,-22.779521787166594,390.7498606204987,72.25
362.68068682999996,91,337,72.8,551,186368,,,,,,,,,,,,,
345.06732890999984,92,338,69.56,557,188416,0.0003,0.015322632,-0.03950327404018026,0.9253507256507874,0.2,190.31101989746094,489.35777125358584,910,0.11806640625,0.8528105467557907,-22.772872704267503,,
,,,,,190000,0.0003,0.0148437675,-0.038576853289850985,0.9244981408119202,0.2,200.76968383789062,556.0487600326538,920,0.119482421875,0.8407326489686966,-22.764875370264054,334.8741142034531,62.85
354.71020273999994,93,337,70.96,564,190464,,,,,,,,,,,,,
361.35935214999995,94,337,71.68,569,192512,0.0003,0.01887144,-0.044593128228734714,0.9240977764129639,0.2,103.61737060546875,356.1396091938019,930,0.148828125,0.8663877546787262,-22.752636784315108,,
367.62595723000004,95,338,72.79,575,194560,0.0003,0.018068206,-0.04438232895627152,0.9232387542724609,0.2,106.17996978759766,412.26374650001526,940,0.132666015625,0.8763205483555794,-22.73995935320854,,
,,,,,195000,0.0003,0.014950216,-0.03686227055732161,0.9232470989227295,0.2,222.81700134277344,617.8754473686218,950,0.10419921875,0.8112605065107346,-22.731866759061813,377.6150363922119,71.1
357.82014708,96,337,71.14,582,196608,,,,,,,,,,,,,
345.22872630999996,97,337,68.38,588,198656,0.0003,0.016860526,-0.043332396700861864,0.9226419925689697,0.2,169.37094116210938,413.2522047996521,960,0.133447265625,0.8716128319501877,-22.72752457857132,,
,,,,,200000,0.0003,0.017516708,-0.0424081148521509,0.9216959476470947,0.2,123.76634979248047,423.81305327415464,970,0.125732421875,0.8679290115833282,-22.712867671251296,303.74032645225526,57.5
343.28902686000004,98,337,67.77,594,200704,,,,,,,,,,,,,
348.64031739,99,337,68.65,599,202752,0.0003,0.016784102,-0.041021920451021286,0.9214025735855103,0.2,123.07774353027344,419.2450908184052,980,0.12001953125,0.8653396666049957,-22.70226411819458,,
345.64282060000005,100,338,68.03,605,204800,0.0003,0.016082287,-0.039201467338716614,0.9211584329605103,0.2,99.0167465209961,350.93753333091735,990,0.112890625,0.8898663744330406,-22.6981258392334,,
,,,,,205000,0.0003,0.015607906,-0.04307883025612682,0.9200349450111389,0.2,78.37049102783203,278.61713192462923,1000,0.1314453125,0.9042859449982643,-22.684815084934236,330.58400931358335,62.3
339.71257831,101,337,67.08,612,206848,,,,,,,,,,,,,
346.76244685000006,102,338,68.27,617,208896,0.0003,0.020929525,-0.049498731875792144,0.918650209903717,0.2,92.12030792236328,277.70666608810427,1010,0.1697265625,0.8863319084048271,-22.66060804724693,,
,,,,,210000,0.0003,0.017241562,-0.044706924600177445,0.9177767038345337,0.2,114.98954772949219,347.620733499527,1020,0.13701171875,0.8817703723907471,-22.63627890944481,355.79323110580447,67.15
358.09230839999987,103,337,70.94,625,210944,,,,,,,,,,,,,
368.89354592999996,104,337,72.74,630,212992,0.0003,0.017609034,-0.04223315322306007,0.9173960089683533,0.2,101.75491333007812,319.20266182422637,1030,0.1466796875,0.897995188832283,-22.624888634681703,,
,,,,,215000,0.0003,0.01554923,-0.042209164591622536,0.9171520471572876,0.2,159.26434326171875,339.15677819252016,1040,0.122607421875,0.9016404747962952,-22.619370937347412,331.5898328065872,64.6
373.40993877,105,337,73.5,637,215040,,,,,,,,,,,,,
375.04306682000004,106,337,74.0,643,217088,0.0003,0.017007647,-0.0392651002650382,0.9162848591804504,0.2,150.9874725341797,423.27015767097475,1050,0.121923828125,0.89022396504879,-22.60781328678131,,
374.54315114,107,337,73.93,648,219136,0.0003,0.016971024,-0.03987765057827346,0.9158902168273926,0.2,136.7654571533203,372.55253558158876,1060,0.128173828125,0.8946528136730194,-22.594362223148345,,
,,,,,220000,0.0003,0.014251031,-0.03820020785205998,0.9159486293792725,0.2,107.44561004638672,340.10510382652285,1070,0.1056640625,0.8991684243083,-22.59127492904663,354.97884542942046,66.55
374.97157767,108,337,74.19,656,221184,,,,,,,,,,,,,
382.60412701000007,109,337,75.35,661,223232,0.0003,0.018425487,-0.04203814270149451,0.9151624441146851,0.2,87.57501220703125,315.5843641757965,1080,0.137744140625,0.8864896446466446,-22.584924578666687,,
,,,,,225000,0.0003,0.019563738,-0.043790695795905776,0.9143214821815491,0.2,99.42098999023438,326.0503375530243,1090,0.14267578125,0.8929698467254639,-22.567644894123077,301.875888466835,55.55
384.78797919,110,336,76.1,668,225280,,,,,,,,,,,,,
370.33386876,111,337,73.16,674,227328,0.0003,0.015121952,-0.042233469187340236,0.9136828184127808,0.2,113.89635467529297,379.08727045059203,1100,0.12177734375,0.8972010239958763,-22.55391181111336,,
385.3210649999999,112,337,76.11,679,229376,0.0003,0.015230712,-0.039301834502839486,0.9134907126426697,0.2,176.90773010253906,373.4643758296967,1110,0.112548828125,0.8899685963988304,-22.54499059319496,,
,,,,,230000,0.0003,0.017045703,-0.04046426762070041,0.9137346744537354,0.2,109.1701431274414,351.2956994056702,1120,0.132763671875,0.8850846216082573,-22.545518696308136,287.38615283966067,52.95
389.84972869999996,113,337,77.1,686,231424,,,,,,,,,,,,,
387.77994042,114,337,76.96,691,233472,0.0003,0.018792255,-0.04222385596949607,0.9137464165687561,0.2,201.4074249267578,396.13885898590087,1130,0.1392578125,0.8881551772356033,-22.545526880025864,,
,,,,,235000,0.0003,0.016218811,-0.04072791798098478,0.9140782952308655,0.2,126.06661224365234,434.7240430831909,1140,0.124853515625,0.8716637045145035,-22.54805055856705,322.0045078039169,59.55
399.17960717,115,337,78.91,698,235520,,,,,,,,,,,,,
378.67802746999996,116,337,74.57,703,237568,0.0003,0.018806685,-0.04323989485856146,0.913739800453186,0.2,156.146240234375,437.6181589603424,1150,0.135595703125,0.8743864595890045,-22.549937891960145,,
381.40160729,117,337,75.18,709,239616,0.0003,0.020532843,-0.04241290748177562,0.913159966468811,0.2,153.26705932617188,335.34089813232424,1160,0.1525390625,0.8989909067749977,-22.540764254331588,,
,,,,,240000,0.0003,0.019687288,-0.04262563452357426,0.9134786128997803,0.2,81.07315826416016,357.66899013519287,1170,0.1419921875,0.889166496694088,-22.53753579854965,343.9012573957443,63.7
389.34979892,118,337,76.34,716,241664,,,,,,,,,,,,,
381.70918693,119,337,74.92,722,243712,0.0003,0.01714162,-0.04288840452500153,0.9131038784980774,0.2,116.04351806640625,447.43527035713197,1180,0.13154296875,0.8731993436813354,-22.53821929693222,,
,,,,,245000,0.0003,0.01851468,-0.041773283420479854,0.912196159362793,0.2,151.91131591796875,424.74378032684325,1190,0.1375,0.8777881264686584,-22.52691099047661,329.8483934402466,59.9
387.58159904,120,337,75.87,728,245760,,,,,,,,,,,,,
372.88178690999996,121,337,72.66,734,247808,0.0003,0.018497827,-0.04192762408929411,0.9124447703361511,0.2,103.37684631347656,371.1950338840485,1200,0.13623046875,0.8912273421883583,-22.521127992868422,,
376.33302022000004,122,337,73.35,739,249856,0.0003,0.016517978,-0.04194321625982411,0.9122958779335022,0.2,204.6182861328125,408.89365510940553,1210,0.13154296875,0.8925109356641769,-22.519559860229492,,
,,,,,250000,0.0003,0.017922465,-0.041756454136339015,0.911651611328125,0.2,160.96604919433594,373.80643529891967,1220,0.142041015625,0.8879765570163727,-22.512199294567107,371.2374486207962,71.05
382.15111196999993,123,337,74.68,747,251904,,,,,,,,,,,,,
