time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/std,train/clip_fraction,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
,,25000,,,,225.839922952652,0.2,0.0003,0.01078493,0.3237972855567932,-0.02978445324115455,141.85867309570312,0.9124637842178345,0.10869140625,120,-10.635645473003388,961.9,803.6244861370272
107,13,26624,77.69,-69.54563204,248,,,,,,,,,,,,,
112,14,28672,89.8,-80.28051879,255,143.6802529335022,0.2,0.0003,0.009430861,0.4380617141723633,-0.03096011336601805,53.36948013305664,0.9068835973739624,0.0951171875,130,-10.592298877239227,,
,,30000,,,,129.27843092679979,0.2,0.0003,0.013563225,0.41665780544281006,-0.03528397700574715,50.3102912902832,0.8993723392486572,0.13857421875,140,-10.532884553074837,856.9,739.0125947910783
125,15,30720,107.27,-96.57864905999998,245,,,,,,,,,,,,,
129,16,32768,89.7,-81.64329502000001,252,79.59411061406135,0.2,0.0003,0.014073782,0.4297735095024109,-0.03464445059362333,53.1591911315918,0.8943145275115967,0.15634765625,150,-10.481276285648345,,
133,17,34816,103.38,-93.35455201999997,260,264.1492660522461,0.2,0.0003,0.00818184,0.16446435451507568,-0.025393270628410392,114.19242095947266,0.8915603756904602,0.070947265625,160,-10.444477593898773,,
,,35000,,,,144.30144612789155,0.2,0.0003,0.0094448365,0.5045857727527618,-0.032312907179584724,75.64745330810547,0.8911762237548828,0.107080078125,170,-10.432596725225448,949.5,843.9364944077563
147,18,36864,104.92,-93.57211874999997,250,,,,,,,,,,,,,
151,19,38912,115.25,-103.20568191000001,256,134.01075266599656,0.2,0.0003,0.011767462,0.5556057989597321,-0.03237125303130597,77.9623031616211,0.8846175670623779,0.125,180,-10.397376435995103,,
,,40000,,,,100.78954203128815,0.2,0.0003,0.01402884,0.6431950926780701,-0.03775096395402215,49.36709976196289,0.8762215375900269,0.15673828125,190,-10.327335798740387,620.7,522.5950561581536
161,20,40960,95.33,-83.74347979000002,253,,,,,,,,,,,,,
165,21,43008,111.64,-98.69416544000002,259,87.42542334794999,0.2,0.0003,0.011137573,0.7462508678436279,-0.03524569318105932,46.33806228637695,0.8728318810462952,0.12158203125,200,-10.279019498825074,,
,,45000,,,,108.29462298154832,0.2,0.0003,0.01168544,0.7292113304138184,-0.03555710460059345,39.286808013916016,0.8683853149414062,0.141943359375,210,-10.241675016283988,661.5,568.3786315245263
176,22,45056,109.79,-98.08046722,254,,,,,,,,,,,,,
181,23,47104,108.77,-95.78730110000002,260,153.42940592765808,0.2,0.0003,0.010301651,0.6294406354427338,-0.0325495124416193,68.40008544921875,0.8613290786743164,0.09970703125,220,-10.183848980069161,,
185,24,49152,107.61,-94.39041375999999,264,131.81935325860977,0.2,0.0003,0.012198508,0.7153460681438446,-0.03960545923328027,74.062744140625,0.8551198840141296,0.150830078125,230,-10.122294470667839,,
,,50000,,,,119.97760305404663,0.2,0.0003,0.013389587,0.7469858527183533,-0.03892293316166615,60.630741119384766,0.8475823998451233,0.14443359375,240,-10.059239190816879,739.7,549.2676913342251
197,25,51200,107.91,-94.51649473000002,259,,,,,,,,,,,,,
201,26,53248,114.72,-99.34196569,264,74.14768683314324,0.2,0.0003,0.015641628,0.8044330328702927,-0.039107160476851276,31.50943946838379,0.842462420463562,0.1818359375,250,-10.001580220460891,,
,,55000,,,,59.19120909869671,0.2,0.0003,0.017840303,0.8431462198495865,-0.04288948397443164,21.42783546447754,0.8300380706787109,0.215576171875,260,-9.904431536793709,511.9,422.3360913499167
210,27,55296,133.38,-113.09752988999999,262,,,,,,,,,,,,,
215,28,57344,127.63,-103.37137918999998,266,34.1759735584259,0.2,0.0003,0.019024579,0.8318243771791458,-0.0452452986035496,15.317599296569824,0.8206465244293213,0.2181640625,270,-9.803847140073776,,
220,29,59392,135.17,-108.96170526000002,269,127.83790723085403,0.2,0.0003,0.011448185,0.7564741373062134,-0.0372209721012041,62.89244079589844,0.8114632368087769,0.1162109375,280,-9.717829832434655,,
,,60000,,,,117.5741276025772,0.2,0.0003,0.013550535,0.8029285818338394,-0.03917956608347595,40.95339584350586,0.8071193695068359,0.16474609375,290,-9.648169922828675,275.2,208.8366349189193
226,30,61440,97.44,-77.31046017,270,,,,,,,,,,,,,
231,31,63488,69.16,-53.90972201,274,235.7974450826645,0.2,0.0003,0.0116646215,0.19485104084014893,-0.03603371679200791,100.38036346435547,0.8050392866134644,0.1232421875,300,-9.623391911387444,,
,,65000,,,,149.18707649707795,0.2,0.0003,0.013465887,0.7384685575962067,-0.040980294201290235,71.76701354980469,0.8034643530845642,0.15380859375,310,-9.603279706835746,263.0,197.8803309215582
238,32,65536,68.82,-52.922840750000006,274,,,,,,,,,,,,,
242,33,67584,80.76,-59.57732889999999,278,81.61678285598755,0.2,0.0003,0.014260635,0.8361892700195312,-0.0409990443236893,39.84584426879883,0.7952746152877808,0.16943359375,320,-9.554439133405685,,
247,34,69632,93.62,-67.27932629,281,100.36654037237167,0.2,0.0003,0.013747053,0.8296467363834381,-0.03977631546149496,33.890201568603516,0.788261890411377,0.1533203125,330,-9.475106862187385,,
,,70000,,,,92.04852346181869,0.2,0.0003,0.018064477,0.826105386018753,-0.04804152701108251,36.187076568603516,0.7824139595031738,0.205029296875,340,-9.40870522558689,151.1,129.1562277220888
252,35,71680,102.97,-73.34318389,283,,,,,,,,,,,,,
256,36,73728,121.27,-86.01201249,286,69.2296068072319,0.2,0.0003,0.017898802,0.8750894442200661,-0.047798804077319804,28.606637954711914,0.7759052515029907,0.206982421875,350,-9.343858236074448,,
,,75000,,,,34.37162904143334,0.2,0.0003,0.024615588,0.8739960193634033,-0.049961174259078686,18.11520004272461,0.7678519487380981,0.290966796875,360,-9.258792051672936,381.5,269.33169797007287
264,37,75776,118.47,-83.94381298,286,,,,,,,,,,,,,
268,38,77824,119.71,-83.62515848999999,289,89.31424998641015,0.2,0.0003,0.015723057,0.8271781802177429,-0.04111677737091668,75.76074981689453,0.7610245943069458,0.190283203125,370,-9.199696430563927,,
272,39,79872,119.57,-82.15341118,293,76.84347097873687,0.2,0.0003,0.013850709,0.8564270883798599,-0.04389443498221226,34.13163375854492,0.7579184770584106,0.1720703125,380,-9.147300201654435,,
,,80000,,,,110.10429502725601,0.2,0.0003,0.014894453,0.7839537411928177,-0.04312848201952875,64.04312896728516,0.7497093677520752,0.1638671875,390,-9.079610720276833,94.1,81.32652731842245
278,40,81920,78.71,-50.516388580000005,294,,,,,,,,,,,,,
283,41,83968,58.13,-35.4772751,296,140.73057849407195,0.2,0.0003,0.013647058,0.3272414207458496,-0.042652091063791885,49.88827133178711,0.7465668320655823,0.145068359375,400,-9.027910548448563,,
,,85000,,,,139.58548810482026,0.2,0.0003,0.015066676,0.5351754426956177,-0.04898342522792518,60.06093978881836,0.7428202033042908,0.1734375,410,-8.988458678126335,373.7,272.98921838758395
291,42,86016,58.63,-35.89351473,295,,,,,,,,,,,,,
295,43,88064,65.26,-40.989498649999994,298,98.67631818056107,0.2,0.0003,0.016290965,0.7736515551805496,-0.04607179783924949,41.514060974121094,0.7386107444763184,0.184326171875,420,-8.94461898803711,,
,,90000,,,,62.64056161046028,0.2,0.0003,0.020715727,0.8487599194049835,-0.05207904020790011,25.833759307861328,0.733069121837616,0.235498046875,430,-8.88478735089302,274.3,203.93391934812536
302,44,90112,76.78,-49.09391076,298,,,,,,,,,,,,,
306,45,92160,86.13,-53.61401557999999,300,69.96053796410561,0.2,0.0003,0.018872175,0.8076816350221634,-0.04990004395658616,30.11478614807129,0.7254172563552856,0.213037109375,440,-8.807959735393524,,
310,46,94208,93.18,-57.010858160000005,303,107.28219355344773,0.2,0.0003,0.016364466,0.7937313467264175,-0.049492221855325626,71.22111511230469,0.7241081595420837,0.202294921875,450,-8.775390174984931,,
,,95000,,,,63.22338147759437,0.2,0.0003,0.020949094,0.8566523045301437,-0.05055687711283099,36.5643424987793,0.7197054624557495,0.2271484375,460,-8.734526109695434,192.6,123.84285337343462
316,47,96256,94.67,-57.333856790000006,303,,,,,,,,,,,,,
321,48,98304,86.97,-52.187910269999996,305,101.69677931070328,0.2,0.0003,0.019019656,0.7744227796792984,-0.05128848242165986,44.79354476928711,0.7142122983932495,0.210791015625,470,-8.680142766237259,,
,,100000,,,,81.9206678390503,0.2,0.0003,0.01819765,0.7735035270452499,-0.05159480994916521,37.33161163330078,0.7094229459762573,0.22392578125,480,-8.62092292010784,91.5,78.66971790543758
327,49,100352,90.88,-54.78937765000001,306,,,,,,,,,,,,,
331,50,102400,81.65,-47.10451495,308,118.48067631721497,0.2,0.0003,0.017796457,0.5209815204143524,-0.05297251231095288,49.200138092041016,0.7063413262367249,0.197705078125,490,-8.58081583082676,,
335,51,104448,90.28,-52.96555175999999,310,73.23541523814201,0.2,0.0003,0.02279948,0.8381882160902023,-0.05341341712628491,35.791358947753906,0.7008422613143921,0.253857421875,500,-8.528736755251884,,
,,105000,,,,54.09439408779144,0.2,0.0003,0.024370715,0.826761782169342,-0.05405760527937673,14.031195640563965,0.6936601400375366,0.27998046875,510,-8.446701094508171,99.4,93.42961523691193
341,52,106496,108.6,-65.52987989999998,312,,,,,,,,,,,,,
345,53,108544,117.5,-70.38083667,313,30.268452563881873,0.2,0.0003,0.026515663,0.7293686270713806,-0.05297463007154875,15.75774097442627,0.683081328868866,0.31962890625,520,-8.345432472229003,,
,,110000,,,,106.64891084432602,0.2,0.0003,0.016615603,0.7261154651641846,-0.0507246969777043,54.540767669677734,0.6786377429962158,0.19814453125,530,-8.269148507714272,117.1,104.03397208540991
351,54,110592,126.6,-74.75850314000002,314,,,,,,,,,,,,,
355,55,112640,134.29,-75.95838238,316,48.64603088796139,0.2,0.0003,0.017385032,0.8260020911693573,-0.04961410683754366,14.6345853805542,0.6751986742019653,0.237744140625,540,-8.21919800043106,,
359,56,114688,152.02,-86.01624091,318,58.92661775350571,0.2,0.0003,0.019380009,0.8300817757844925,-0.04896496156870853,13.865623474121094,0.6688662767410278,0.22685546875,550,-8.157327097654342,,
,,115000,,,,20.335826760530473,0.2,0.0003,0.035329144,0.8964871689677238,-0.05853718560538255,4.829661846160889,0.6597603559494019,0.35361328125,560,-8.05143482685089,295.0,228.0864130967646
367,57,116736,161.69,-91.03811645,317,,,,,,,,,,,,,
372,58,118784,162.36,-88.74284094000001,319,45.543455401062964,0.2,0.0003,0.019146524,0.7897670716047287,-0.046184859736240466,17.52967071533203,0.65479975938797,0.227197265625,570,-7.992576108872891,,
,,120000,,,,80.51500918865204,0.2,0.0003,0.019140977,0.7954526394605637,-0.052092410158365965,35.54005813598633,0.6520971059799194,0.228173828125,580,-7.940727201104164,277.0,209.7486067750433
379,59,120832,164.17,-87.87226501,318,,,,,,,,,,,,,
383,60,122880,147.56,-72.4324842,320,39.27004798948765,0.2,0.0003,0.027849894,0.8521963208913803,-0.05904021150490735,14.577799797058105,0.6435856223106384,0.29140625,590,-7.85327726751566,,
388,61,124928,119.4,-51.99634612999999,321,53.51674405932427,0.2,0.0003,0.024986684,0.8651749193668365,-0.055244631477398796,26.439008712768555,0.6380161643028259,0.266943359375,600,-7.777811931073666,,
,,125000,,,,81.63157670497894,0.2,0.0003,0.017420271,0.7577733099460602,-0.052951016786391844,42.75635528564453,0.6334953308105469,0.203662109375,610,-7.719961765408516,98.7,89.97181817209348
393,62,126976,121.64,-52.32732150999999,322,,,,,,,,,,,,,
397,63,129024,111.03,-45.559692459999994,324,46.19989878535271,0.2,0.0003,0.020460008,0.8178495019674301,-0.0498583705018973,12.138044357299805,0.6299170851707458,0.244921875,620,-7.671614755690098,,
,,130000,,,,74.8924126803875,0.2,0.0003,0.020105388,0.7770208120346069,-0.052140813537698706,39.34720230102539,0.6240105628967285,0.215869140625,630,-7.607316184043884,120.6,97.3366553638596
402,64,131072,75.53,-29.120082409999995,325,,,,,,,,,,,,,
407,65,133120,94.58,-38.166479020000004,326,71.38809909820557,0.2,0.0003,0.021513369,0.8022985309362411,-0.05641880779439816,25.678274154663086,0.6220040917396545,0.246435546875,640,-7.563373281061649,,
,,135000,,,,48.286442869901656,0.2,0.0003,0.023514165,0.7764030247926712,-0.05226061573484912,14.889101028442383,0.6179080009460449,0.271826171875,650,-7.5148252800107,137.5,124.35810357560112
412,66,135168,82.79,-34.355432809999996,327,,,,,,,,,,,,,
417,67,137216,74.85,-28.535302020000003,328,42.65430406928063,0.2,0.0003,0.032264836,0.8526077121496201,-0.06566527854884044,17.08036231994629,0.6108631491661072,0.356787109375,660,-7.437899789214134,,
421,68,139264,94.39,-34.99502287,330,53.40804841518402,0.2,0.0003,0.029973922,0.6789978444576263,-0.06358747601334472,23.223499298095703,0.6058986186981201,0.297802734375,670,-7.3622727423906325,,
,,140000,,,,18.231007273495198,0.2,0.0003,0.044647116,0.9030180275440216,-0.06306752896343823,8.170866012573242,0.5993276834487915,0.4279296875,680,-7.276590831577778,145.4,131.70431837749783
427,69,141312,80.65,-25.79304501,330,,,,,,,,,,,,,
432,70,143360,82.43,-26.41191874,331,76.3500754237175,0.2,0.0003,0.01691935,0.697554886341095,-0.0512734034738969,22.7121639251709,0.596783459186554,0.223486328125,690,-7.230064956843853,,
,,145000,,,,32.26266577243805,0.2,0.0003,0.026382647,0.8455786406993866,-0.05875432443863247,14.918493270874023,0.589928388595581,0.295849609375,700,-7.156658233702183,151.3,116.51429384821094
438,71,145408,99.98,-30.73572963,331,,,,,,,,,,,,,
442,72,147456,108.28,-35.502226670000006,333,36.760755410790445,0.2,0.0003,0.026604224,0.8661722242832184,-0.06182877824176103,23.00416374206543,0.5833884477615356,0.263134765625,710,-7.069328351318836,,
446,73,149504,130.52,-42.41926634000001,334,26.281289187073707,0.2,0.0003,0.028470833,0.770084485411644,-0.060677856189431625,10.413992881774902,0.5781466364860535,0.2994140625,720,-6.996155765652657,,
,,150000,,,,34.11515799462795,0.2,0.0003,0.025890391,0.81222303211689,-0.06152411267103162,11.795731544494629,0.5740070343017578,0.284375,730,-6.925535221397877,143.7,111.7340594469104
452,74,151552,123.14,-39.000880480000006,335,,,,,,,,,,,,,
456,75,153600,100.67,-31.11419708,336,42.22469764351845,0.2,0.0003,0.022910703,0.8127728998661041,-0.059193179407157,12.364108085632324,0.5687159299850464,0.26103515625,740,-6.859910300374031,,
,,155000,,,,76.84800174236298,0.2,0.0003,0.019746855,0.31335633993148804,-0.06015577713260427,29.931180953979492,0.567054033279419,0.223876953125,750,-6.817852441966534,274.6,195.74359615607244
463,76,155648,101.27,-30.435411669999997,335,,,,,,,,,,,,,
468,77,157696,79.57,-21.5342002,336,43.751860070228574,0.2,0.0003,0.026181012,0.8321252763271332,-0.062082871576421894,15.768562316894531,0.5623657703399658,0.28564453125,760,-6.76066031306982,,
472,78,159744,95.92,-26.614032570000003,337,28.84324799478054,0.2,0.0003,0.030895788,0.8223354369401932,-0.05897780186205637,10.565926551818848,0.5578315258026123,0.32890625,770,-6.6975679561495784,,
,,160000,,,,36.17278473675251,0.2,0.0003,0.026194643,0.7741802632808685,-0.05833875647804234,17.534744262695312,0.552388608455658,0.2861328125,780,-6.624671392142773,177.1,121.14753364047647
478,79,161792,96.78,-25.203948890000003,337,,,,,,,,,,,,,
483,80,163840,103.5,-26.102101819999998,338,43.4529845893383,0.2,0.0003,0.026176557,0.801874965429306,-0.06164976802538149,18.251718521118164,0.5451790690422058,0.2818359375,790,-6.529493118822574,,
,,165000,,,,40.42986468076706,0.2,0.0003,0.029213559,0.8009790480136871,-0.06534918047545943,14.925801277160645,0.5397530794143677,0.32197265625,800,-6.443974325060845,174.6,138.55825502437074
489,81,165888,105.93,-24.0325909,339,,,,,,,,,,,,,
494,82,167936,119.47,-27.666490290000006,339,29.161050617694855,0.2,0.0003,0.03584209,0.8401545584201813,-0.06537361206137575,11.418953895568848,0.5362504720687866,0.3580078125,810,-6.372464963793755,,
498,83,169984,103.76,-20.02244803,340,30.940826246142386,0.2,0.0003,0.0313951,0.7130264639854431,-0.06544781958218664,8.846000671386719,0.5299831032752991,0.33701171875,820,-6.293513125181198,,
,,170000,,,,31.629914426803587,0.2,0.0003,0.033575777,0.7874059677124023,-0.06989544575626497,11.182908058166504,0.5233191251754761,0.347705078125,830,-6.1966192945837975,208.1,180.1781255419599
504,84,172032,113.21,-21.043982649999997,340,,,,,,,,,,,,,
509,85,174080,124.6,-23.065130849999996,342,38.20993179678917,0.2,0.0003,0.032529995,0.7807208001613617,-0.06420286907523405,11.339630126953125,0.5176235437393188,0.33271484375,840,-6.103658817708492,,
,,175000,,,,14.744046491384506,0.2,0.0003,0.045395367,0.7113778293132782,-0.06392109112057369,6.106847286224365,0.508817195892334,0.398876953125,850,-5.991867078840732,188.4,155.73562963153236
515,86,176128,116.43,-18.055724780000002,341,,,,,,,,,,,,,
519,87,178176,108.22,-12.896311649999998,342,62.11013031601906,0.2,0.0003,0.024554286,0.4733150005340576,-0.06108001022366807,28.912425994873047,0.5042203664779663,0.284033203125,860,-5.8910175785422325,,
,,180000,,,,39.482008445262906,0.2,0.0003,0.031720072,0.7266490161418915,-0.06572869672381784,18.688613891601562,0.4998449981212616,0.327734375,870,-5.819697479903698,180.9,140.4649181031913
525,88,180224,94.14,-9.61452195,342,,,,,,,,,,,,,
529,89,182272,79.27,-3.4151834800000005,344,40.798333132267,0.2,0.0003,0.038281262,0.6714741885662079,-0.06872326709271874,16.787490844726562,0.49664273858070374,0.36083984375,880,-5.758434522151947,,
533,90,184320,97.41,-7.286971680000001,345,43.67860742807388,0.2,0.0003,0.031237442,0.6833877563476562,-0.06814104501681868,19.46953010559082,0.49341896176338196,0.330126953125,890,-5.7067107006907465,,
,,185000,,,,8.338980403542518,0.2,0.0003,0.07084016,0.5134125649929047,-0.06730718436301686,4.217818737030029,0.4869396686553955,0.510791015625,900,-5.627648140490055,196.8,136.4825530059752
540,91,186368,99.78,-5.92822053,344,,,,,,,,,,,,,
544,92,188416,98.17,-3.85745427,345,41.640082412958144,0.2,0.0003,0.023856368,0.5726993680000305,-0.06107754906406626,22.21137237548828,0.4815356135368347,0.273291015625,910,-5.530827815830707,,
,,190000,,,,21.065833458304404,0.2,0.0003,0.032761745,0.7700446099042892,-0.06663624887296464,9.202963829040527,0.47663623094558716,0.342724609375,920,-5.438983628153801,289.7,245.39670040111523
551,93,190464,114.01,-5.459664979999999,345,,,,,,,,,,,,,
556,94,192512,124.34,-6.454492720000001,346,19.11790538877249,0.2,0.0003,0.032803193,0.7131212651729584,-0.062437621934805065,6.502885341644287,0.4728931784629822,0.344775390625,930,-5.378518004715443,,
560,95,194560,138.25,-5.40067059,346,12.337954849004745,0.2,0.0003,0.04597359,0.6429168581962585,-0.064052773459116,6.112941741943359,0.4664953649044037,0.4095703125,940,-5.28470226675272,,
,,195000,,,,26.590698924660682,0.2,0.0003,0.029444948,0.6055262982845306,-0.0641649075114401,15.020621299743652,0.46314236521720886,0.292724609375,950,-5.206210032105446,308.2,251.98421846980926
568,96,196608,137.79,-2.587108599999999,345,,,,,,,,,,,,,
572,97,198656,138.87,1.7843664200000005,346,42.44879977703094,0.2,0.0003,0.021722525,0.5576449632644653,-0.057680020882980895,17.264318466186523,0.46004533767700195,0.25185546875,960,-5.1516668647527695,,
,,200000,,,,36.08657889962196,0.2,0.0003,0.027996637,0.6836344301700592,-0.06418812725460157,13.989372253417969,0.45593538880348206,0.314599609375,970,-5.088195568323135,269.3,219.22971835442294
579,98,200704,149.26,4.53996406,346,,,,,,,,,,,,,
583,99,202752,146.67,7.137668050000001,347,12.919923116266727,0.2,0.0003,0.057595566,0.771614596247673,-0.062382430137949994,3.636425733566284,0.4477802515029907,0.414501953125,980,-4.965844908356667,,
587,100,204800,167.26,8.36893414,348,34.45180916786194,0.2,0.0003,0.029945444,0.6534440517425537,-0.06496722967131063,17.570005416870117,0.44408518075942993,0.30888671875,990,-4.869535829126835,,
,,205000,,,,13.95248464345932,0.2,0.0003,0.05117306,0.49978649616241455,-0.061457804281963034,2.1915993690490723,0.43804189562797546,0.4259765625,1000,-4.7738491773605345,440.2,363.90454448115617
596,101,206848,176.56,10.425907880000002,346,,,,,,,,,,,,,
600,102,208896,181.37,11.264860270000002,347,14.646255448460579,0.2,0.0003,0.03706453,0.4191095232963562,-0.06108874458586797,3.6927006244659424,0.4309543967247009,0.37744140625,1010,-4.653458933532238,,
,,210000,,,,16.72074511349201,0.2,0.0003,0.040247813,0.307583212852478,-0.06309372204123065,5.347254753112793,0.42541319131851196,0.39609375,1020,-4.540061992406845,130.9,130.87224048557692
606,103,210944,176.22,15.56905604,347,,,,,,,,,,,,,
610,104,212992,171.59,20.68448646,348,48.31490342020989,0.2,0.0003,0.025761638,0.4204871654510498,-0.0635491204680875,22.6981143951416,0.4227752685546875,0.266748046875,1030,-4.468513232469559,,
,,215000,,,,56.953217434883115,0.2,0.0003,0.027030278,0.5188797414302826,-0.06577611534157768,26.53673553466797,0.4201509356498718,0.273583984375,1040,-4.417313580214977,176.1,152.16927324833813
616,105,215040,162.37,23.36372916,348,,,,,,,,,,,,,
621,106,217088,171.47,24.05649191,349,31.76639743447304,0.2,0.0003,0.03167233,0.6205873787403107,-0.06452757274382748,9.706074714660645,0.4172755479812622,0.347021484375,1050,-4.366705054044724,,
626,107,219136,175.13,24.503554620000003,349,20.25488136410713,0.2,0.0003,0.0435924,0.633881688117981,-0.06673688282317017,6.358777046203613,0.41367945075035095,0.408056640625,1060,-4.295297281444073,,
,,220000,,,,38.23523494005203,0.2,0.0003,0.024882676,0.48603641986846924,-0.058842264662962405,23.000978469848633,0.4120660424232483,0.290673828125,1070,-4.2523525461554526,604.8,460.17386628849783
636,108,221184,188.01,26.459379209999998,347,,,,,,,,,,,,,
640,109,223232,180.45,27.789835750000005,348,31.135529285669328,0.2,0.0003,0.032202736,0.4954553246498108,-0.06462961416109465,10.924043655395508,0.4097496271133423,0.340771484375,1080,-4.218394657969474,,
,,225000,,,,16.21626938432455,0.2,0.0003,0.051598594,0.5034531950950623,-0.06704191790777259,8.361515045166016,0.4057105481624603,0.433935546875,1090,-4.148178018629551,452.5,381.5662298364776
649,110,225280,168.76,31.08409332,347,,,,,,,,,,,,,
653,111,227328,161.64,31.836418450000007,347,36.57903302013874,0.2,0.0003,0.03206906,0.38094061613082886,-0.06619158525718376,12.05236530303955,0.40274402499198914,0.33125,1100,-4.083275225758553,,
658,112,229376,169.4,33.71942756,348,39.66364547014236,0.2,0.0003,0.03829025,0.4360361099243164,-0.07061686849046964,17.45570945739746,0.3999817967414856,0.344921875,1110,-4.023165107518435,,
,,230000,,,,28.6488398373127,0.2,0.0003,0.042077042,0.4216355085372925,-0.06484065111726522,12.744986534118652,0.3962244689464569,0.380078125,1120,-3.959135913103819,398.9,306.02048906782
666,113,231424,171.77,32.93556041,347,,,,,,,,,,,,,
671,114,233472,191.05,37.51460206,347,41.07938230037689,0.2,0.0003,0.034004353,0.5237196981906891,-0.07154350485652686,16.9926700592041,0.3925608992576599,0.349560546875,1130,-3.877095429599285,,
,,235000,,,,18.568906919658183,0.2,0.0003,0.046695348,0.6539326608181,-0.06733503725845366,7.097509384155273,0.38755089044570923,0.411767578125,1140,-3.7882262051105497,487.7,367.92446516920756
680,115,235520,182.81,38.38325319,345,,,,,,,,,,,,,
684,116,237568,175.75,39.78992601,346,32.87945203185082,0.2,0.0003,0.03873009,0.5869197845458984,-0.0668451937759528,19.41929054260254,0.3850715756416321,0.360302734375,1150,-3.7150900729000567,,
689,117,239616,162.55,40.53671608,347,47.507280552387236,0.2,0.0003,0.03440922,0.46268534660339355,-0.06654548956430517,26.814117431640625,0.38206857442855835,0.3333984375,1160,-3.6601518996059896,,
,,240000,,,,18.033386711776256,0.2,0.0003,0.05335155,0.5032657384872437,-0.06839577998034656,7.474876880645752,0.3779544234275818,0.44609375,1170,-3.57916000187397,655.5,504.9328680674531
701,118,241664,161.15,42.934708849999986,344,,,,,,,,,,,,,
705,119,243712,164.06,42.262472759999994,345,34.896507903933525,0.2,0.0003,0.033770774,0.446382999420166,-0.06485795084445271,12.080415725708008,0.3753460943698883,0.3572265625,1180,-3.516686900705099,,
,,245000,,,,14.370224912464618,0.2,0.0003,0.061919097,0.18044352531433105,-0.06262234378955327,4.126513957977295,0.3717893362045288,0.48671875,1190,-3.458207190781832,720.0,491.7987984351988
717,120,245760,173.97,47.040755839999996,342,,,,,,,,,,,,,
720,121,247808,192.24,51.064549910000004,343,13.956128741800786,0.2,0.0003,0.070201315,0.39041000604629517,-0.06303894530865364,3.903520107269287,0.3661969304084778,0.47744140625,1200,-3.340216536074877,,
724,122,249856,199.14,54.87978821000001,344,26.13422595560551,0.2,0.0003,0.036818072,0.37560880184173584,-0.061034243035828696,5.728668212890625,0.3634183704853058,0.381884765625,1210,-3.2643674187362195,,
