rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/n_updates,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward
6.1,17,200,5.212036169999999,68,1187,1086,0.7220314145088196,0.0003,-6.301652431488037,5.975548267364502,-22.87818145751953,,
6.0,17,204,5.070423709999999,67,1203,1102,0.7186195850372314,0.0003,-6.334895133972168,5.69782018661499,-22.65709686279297,,
5.97,18,208,5.04590473,67,1225,1124,0.7139559984207153,0.0003,-6.532495498657227,8.424267768859863,-23.110820770263672,,
5.84,18,212,4.925907429999999,67,1245,1144,0.7097424268722534,0.0003,-6.6193413734436035,6.729948043823242,-23.683311462402344,,
5.86,18,216,4.94009788,67,1265,1164,0.705552339553833,0.0003,-6.761476516723633,8.25035285949707,-22.48284149169922,,
5.84,19,220,4.901050220000001,67,1289,1188,0.7005524635314941,0.0003,-6.908354759216309,7.987682819366455,-22.940017700195312,,
5.84,19,224,4.91586801,67,1308,1207,0.6966143846511841,0.0003,-7.032528877258301,8.095054626464844,-22.586462020874023,,
5.82,19,228,4.936824430000001,67,1330,1229,0.6920866370201111,0.0003,-7.212642669677734,8.440370559692383,-22.07049560546875,,
5.81,19,232,4.89470333,67,1352,1251,0.6875864267349243,0.0003,-7.286102294921875,7.371770858764648,-21.98643684387207,,
5.79,20,236,4.861328029999999,67,1373,1272,0.6833120584487915,0.0003,-7.397312164306641,6.059831619262695,-21.797157287597656,,
5.87,20,240,4.96069551,67,1401,1300,0.6776614189147949,0.0003,-7.551862716674805,5.6151227951049805,-22.2393798828125,,
5.83,20,244,4.90839446,67,1418,1317,0.6742562651634216,0.0003,-7.616190433502197,9.100156784057617,-21.18730354309082,,
5.89,21,248,4.95411223,67,1445,1344,0.6688985228538513,0.0003,-7.834419250488281,9.11605453491211,-20.808963775634766,,
5.71,21,252,4.788859189999999,67,1464,1363,0.6651427149772644,0.0003,-7.827533721923828,7.613181114196777,-21.49627685546875,,
5.66,22,256,4.725048480000001,67,1486,1385,0.6608317494392395,0.0003,-8.04100227355957,9.894305229187012,-21.836633682250977,,
5.59,22,260,4.65952963,67,1508,1407,0.656548261642456,0.0003,-8.086023330688477,7.444372177124023,-21.703086853027344,,
5.65,22,264,4.71936569,67,1536,1435,0.6511443853378296,0.0003,-8.23257064819336,8.714241027832031,-20.98521614074707,,
5.62,23,268,4.692860079999999,67,1556,1455,0.6473093628883362,0.0003,-8.309981346130371,9.025616645812988,-21.469585418701172,,
5.6,23,272,4.651443339999999,66,1580,1479,0.6427401304244995,0.0003,-8.471513748168945,7.082602500915527,-20.471464157104492,,
5.59,24,276,4.58935557,66,1606,1505,0.6378478407859802,0.0003,-8.596699714660645,9.224209785461426,-20.42657470703125,,
5.53,24,280,4.54159674,66,1627,1526,0.6339255571365356,0.0003,-8.633451461791992,7.797005653381348,-19.23564910888672,,
5.53,24,284,4.523664049999999,66,1648,1547,0.6300316452980042,0.0003,-8.875205993652344,8.585897445678711,-21.184185028076172,,
5.5,24,288,4.47641025,67,1667,1566,0.6265156269073486,0.0003,-9.024823188781738,7.591814994812012,-19.886699676513672,,
5.52,25,292,4.494017540000001,67,1690,1589,0.6222851276397705,0.0003,-8.989675521850586,11.634410858154297,-20.051912307739258,,
5.5,25,296,4.40899083,67,1715,1614,0.6177303194999695,0.0003,-9.203840255737305,8.845009803771973,-19.968828201293945,,
5.48,25,300,4.41540191,67,1735,1634,0.6141104102134705,0.0003,-9.28345012664795,10.055809020996094,-20.021682739257812,,
5.63,26,304,4.560173229999999,67,1766,1665,0.6085302829742432,0.0003,-9.514533996582031,10.736856460571289,-19.79180908203125,,
5.59,26,308,4.522188409999999,67,1784,1683,0.6053121089935303,0.0003,-9.560670852661133,9.668291091918945,-19.710954666137695,,
5.67,26,312,4.52180431,67,1812,1711,0.6003695726394653,0.0003,-9.673291206359863,9.85202407836914,-18.870229721069336,,
5.65,27,316,4.49839259,67,1830,1729,0.597210168838501,0.0003,-9.805452346801758,8.87966537475586,-19.547704696655273,,
5.64,27,320,4.50556512,67,1853,1752,0.5931901335716248,0.0003,-9.837532997131348,13.806083679199219,-20.891508102416992,,
5.64,27,324,4.5250425000000005,67,1872,1771,0.5898835062980652,0.0003,-10.09312915802002,12.700531959533691,-20.160411834716797,,
5.72,28,328,4.6173347,67,1902,1801,0.5846757888793945,0.0003,-10.337936401367188,10.385168075561523,-19.650590896606445,,
5.72,28,332,4.6275344800000004,67,1924,1823,0.5808799862861633,0.0003,-10.331666946411133,14.927945137023926,-19.18827247619629,,
5.78,28,336,4.70527234,67,1951,1850,0.5762525796890259,0.0003,-10.440691947937012,9.497016906738281,-18.928604125976562,,
5.72,29,340,4.652106829999999,67,1973,1872,0.5725040435791016,0.0003,-10.685285568237305,8.450664520263672,-18.78741455078125,,
5.79,29,344,4.70663671,67,1997,1896,0.5684334635734558,0.0003,-10.982282638549805,14.474272727966309,-20.11080551147461,,
5.81,29,348,4.75010792,67,2026,1925,0.563534140586853,0.0003,-11.002008438110352,11.091737747192383,-18.52092170715332,,
5.88,30,352,4.810441989999999,67,2052,1951,0.5591910481452942,0.0003,-11.00229263305664,10.468563079833984,-19.202211380004883,,
5.91,30,356,4.840454019999999,67,2077,1976,0.5550811290740967,0.0003,-11.162396430969238,11.278221130371094,-19.746368408203125,,
5.88,30,360,4.829127929999999,67,2096,1995,0.5519905090332031,0.0003,-10.99500560760498,8.556756973266602,-19.57379150390625,,
5.82,31,364,4.750815619999999,67,2118,2017,0.5484662055969238,0.0003,-11.227423667907715,11.04763412475586,-18.55558204650879,,
5.85,31,368,4.78266317,68,2141,2040,0.5448187589645386,0.0003,-11.211227416992188,10.51063060760498,-17.25046157836914,,
5.82,31,372,4.765401649999999,68,2162,2061,0.5415167808532715,0.0003,-11.516728401184082,9.554466247558594,-18.642436981201172,,
5.79,32,376,4.74422593,68,2185,2084,0.5379019379615784,0.0003,-11.527437210083008,14.87251091003418,-18.918197631835938,,
5.84,32,380,4.74656461,68,2211,2110,0.5338460803031921,0.0003,-11.70960807800293,12.79503059387207,-16.708187103271484,,
5.85,32,384,4.74133421,68,2233,2132,0.5304283499717712,0.0003,-11.917108535766602,17.0423583984375,-18.08880615234375,,
5.87,33,388,4.7788752500000005,68,2254,2153,0.527182936668396,0.0003,-11.922791481018066,11.773480415344238,-18.972646713256836,,
5.82,33,392,4.75735101,68,2272,2171,0.524417519569397,0.0003,-11.964449882507324,14.878118515014648,-18.09857940673828,,
5.84,33,396,4.767158909999999,68,2299,2198,0.5203059911727905,0.0003,-12.208504676818848,11.28070068359375,-16.423954010009766,,
5.91,34,400,4.80214465,68,2326,2225,0.5162346363067627,0.0003,-12.144285202026367,15.592970848083496,-17.79698944091797,,
5.85,34,404,4.7203237,68,2351,2250,0.512516975402832,0.0003,-12.381111145019531,9.690054893493652,-17.4969539642334,,
5.9,34,408,4.7045832899999995,68,2374,2273,0.5091280341148376,0.0003,-12.376960754394531,12.659526824951172,-17.101314544677734,,
5.84,35,412,4.71271164,68,2396,2295,0.5058991312980652,0.0003,-12.456161499023438,10.562211036682129,-16.325288772583008,,
5.9,35,416,4.74667617,67,2420,2319,0.5023965835571289,0.0003,-12.484007835388184,12.402928352355957,-16.693403244018555,,
5.95,35,420,4.67579137,68,2448,2347,0.49833738803863525,0.0003,-12.948416709899902,7.896055221557617,-16.216506958007812,,
5.98,36,424,4.65097525,68,2470,2369,0.4951517581939697,0.0003,-13.037399291992188,13.594743728637695,-16.053014755249023,,
5.97,36,428,4.5775092,68,2499,2398,0.4909699857234955,0.0003,-13.40542984008789,6.823230743408203,-16.399425506591797,,
6.06,37,432,4.617607240000001,68,2530,2429,0.4865227937698364,0.0003,-13.373559951782227,8.801705360412598,-15.506298065185547,,
5.99,37,436,4.52887175,68,2550,2449,0.4836587905883789,0.0003,-13.602331161499023,10.267415046691895,-15.199676513671875,,
6.02,37,440,4.52120529,68,2575,2474,0.48011767864227295,0.0003,-13.42197036743164,11.95720100402832,-16.16474723815918,,
5.94,37,444,4.44809347,68,2591,2490,0.4778853952884674,0.0003,-13.658021926879883,10.537555694580078,-14.969791412353516,,
5.83,38,448,4.35024152,68,2609,2508,0.4753907322883606,0.0003,-13.572725296020508,9.753076553344727,-16.84480094909668,,
5.74,38,452,4.27010999,68,2626,2525,0.47305089235305786,0.0003,-13.678356170654297,9.375853538513184,-15.649089813232422,,
5.66,38,456,4.221765629999999,68,2643,2542,0.4707178473472595,0.0003,-13.940632820129395,10.060697555541992,-14.093798637390137,,
5.85,39,460,4.28311455,68,2681,2580,0.4654953181743622,0.0003,-14.452677726745605,9.427263259887695,-15.179642677307129,,
5.88,39,464,4.27412906,68,2706,2605,0.46205541491508484,0.0003,-14.534797668457031,6.2159810066223145,-14.189470291137695,,
5.92,39,468,4.255148220000001,68,2733,2632,0.45835137367248535,0.0003,-14.804519653320312,9.394044876098633,-15.593703269958496,,
5.97,40,472,4.31079296,68,2759,2658,0.45480045676231384,0.0003,-14.880195617675781,11.296987533569336,-15.19415283203125,,
5.96,40,476,4.28617114,68,2781,2680,0.4518139958381653,0.0003,-14.936195373535156,7.500553607940674,-14.020679473876953,,
5.92,40,480,4.283057090000001,68,2803,2702,0.4488663375377655,0.0003,-15.119941711425781,8.992593765258789,-15.600004196166992,,
5.96,41,484,4.3188751000000005,68,2829,2728,0.44540920853614807,0.0003,-15.17255687713623,9.79554557800293,-14.848897933959961,,
5.95,41,488,4.284090880000001,68,2849,2748,0.44279831647872925,0.0003,-14.796920776367188,7.059587001800537,-14.128435134887695,,
6.01,41,492,4.333262040000001,68,2873,2772,0.4397183358669281,0.0003,-15.106618881225586,8.06074333190918,-14.722103118896484,,
6.03,42,496,4.431175899999999,68,2902,2801,0.4360593855381012,0.0003,-14.80539321899414,8.240583419799805,-14.96218490600586,,
5.98,42,500,4.375834719999999,68,2924,2823,0.43331506848335266,0.0003,-15.115323066711426,5.485298156738281,-13.701642990112305,,
6.0,42,504,4.44516366,68,2951,2850,0.4299846589565277,0.0003,-14.82994270324707,8.471019744873047,-14.706426620483398,,
5.99,43,508,4.47997788,68,2973,2872,0.42728883028030396,0.0003,-15.286972045898438,6.513520240783691,-13.798259735107422,,
5.99,43,512,4.515775430000001,68,2995,2894,0.42461666464805603,0.0003,-15.126422882080078,8.247051239013672,-14.216221809387207,,
6.03,44,516,4.636830239999999,68,3023,2922,0.42122969031333923,0.0003,-15.320387840270996,7.1831278800964355,-13.79488468170166,,
5.95,44,520,4.68771306,68,3043,2942,0.41881099343299866,0.0003,-16.13064956665039,4.769857406616211,-14.243685722351074,,
5.92,44,524,4.71704361,68,3062,2961,0.4165106415748596,0.0003,-15.844175338745117,7.2681169509887695,-13.51418399810791,,
5.85,44,528,4.71355471,68,3084,2983,0.4138583540916443,0.0003,-15.739400863647461,7.723433017730713,-14.707437515258789,,
5.82,45,532,4.80967874,68,3112,3011,0.4104878008365631,0.0003,-16.546451568603516,5.820919990539551,-11.424955368041992,,
5.9,45,536,4.90987545,68,3140,3039,0.4071148633956909,0.0003,-16.44525909423828,4.9004292488098145,-13.564813613891602,,
5.9,46,540,4.9351535900000005,68,3165,3064,0.40413421392440796,0.0003,-16.447189331054688,6.043182373046875,-12.223294258117676,,
5.96,46,544,4.99492208,68,3187,3086,0.4015272259712219,0.0003,-16.94516372680664,4.429479598999023,-13.264873504638672,,
6.01,46,548,5.03251216,68,3210,3109,0.3988053500652313,0.0003,-16.827529907226562,6.297630310058594,-12.640779495239258,,
6.16,47,552,5.08817855,68,3242,3141,0.3950733244419098,0.0003,-16.981311798095703,5.500219345092773,-12.588493347167969,,
6.16,47,556,5.08291806,68,3259,3158,0.3930915296077728,0.0003,-17.181015014648438,6.8235063552856445,-13.374826431274414,,
6.03,47,560,5.06713776,68,3284,3183,0.39020460844039917,0.0003,-17.206974029541016,7.267251014709473,-13.985116958618164,,
6.07,48,564,5.16710896,68,3313,3212,0.3868734836578369,0.0003,-17.40422821044922,6.580761909484863,-13.42580795288086,,
5.98,48,568,5.1201406,68,3331,3230,0.3848324418067932,0.0003,-17.33013916015625,4.733686447143555,-13.047466278076172,,
5.97,48,572,5.103457559999999,68,3356,3255,0.3820416033267975,0.0003,-17.602872848510742,5.198163032531738,-12.800113677978516,,
5.99,48,576,5.134751649999999,69,3380,3279,0.3793691098690033,0.0003,-17.450374603271484,4.460495948791504,-12.897244453430176,,
6.06,49,580,5.18920626,69,3409,3308,0.3761509954929352,0.0003,-18.06914520263672,3.6532135009765625,-11.649948120117188,,
6.1,49,584,5.23583066,69,3439,3338,0.3728502094745636,0.0003,-17.638723373413086,7.2911481857299805,-12.92065715789795,,
6.13,49,588,5.2774610399999995,69,3462,3361,0.37033867835998535,0.0003,-17.976285934448242,4.939784049987793,-12.386734962463379,,
6.17,50,592,5.306914880000001,69,3490,3389,0.3673136830329895,0.0003,-18.113100051879883,4.211551189422607,-11.04759693145752,,
6.13,50,596,5.2187441,69,3515,3414,0.36463460326194763,0.0003,-18.149303436279297,4.930027484893799,-12.789436340332031,,
6.13,51,600,5.246346630000001,69,3537,3436,0.36230218410491943,0.0003,-18.14712905883789,3.7881574630737305,-12.445497512817383,,
6.1,51,604,5.181795429999999,69,3561,3460,0.3597748279571533,0.0003,-18.416166305541992,3.5354137420654297,-12.042405128479004,,
6.15,51,608,5.24088029,69,3588,3487,0.356950968503952,0.0003,-18.889781951904297,3.869506359100342,-10.816469192504883,,
6.15,52,612,5.2484579899999995,69,3610,3509,0.3546645939350128,0.0003,-18.402685165405273,4.477641582489014,-11.39747142791748,,
6.04,52,616,5.07624083,69,3627,3526,0.352901816368103,0.0003,-18.92612075805664,3.404200553894043,-11.650151252746582,,
6.04,52,620,5.0556139600000005,69,3647,3546,0.35085248947143555,0.0003,-18.643953323364258,5.713573455810547,-10.789045333862305,,
6.06,52,624,5.04605707,69,3668,3567,0.3487132489681244,0.0003,-18.902387619018555,3.3833911418914795,-11.709632873535156,,
6.07,53,628,5.01694014,69,3691,3590,0.3463909327983856,0.0003,-18.54726219177246,3.726837158203125,-11.807910919189453,,
6.02,53,632,4.87447153,69,3714,3613,0.34408652782440186,0.0003,-19.59302520751953,2.6451239585876465,-11.582720756530762,,
5.91,53,636,4.746848529999999,69,3731,3630,0.34239041805267334,0.0003,-19.137615203857422,3.5229907035827637,-11.498540878295898,,
5.9,54,640,4.70246906,69,3755,3654,0.3400048613548279,0.0003,-19.175518035888672,3.5708420276641846,-10.706014633178711,,
5.96,54,644,4.73659869,69,3783,3682,0.3372281789779663,0.0003,-19.668371200561523,3.290231227874756,-11.485376358032227,,
5.9,54,648,4.66944626,69,3800,3699,0.3355402648448944,0.0003,-20.055313110351562,3.1733837127685547,-11.207426071166992,,
5.83,54,652,4.67065028,69,3825,3724,0.3330596089363098,0.0003,-20.370426177978516,2.6007444858551025,-10.291304588317871,,
5.93,55,656,4.721877010000001,69,3852,3751,0.33039340376853943,0.0003,-20.23834800720215,2.9429469108581543,-10.765655517578125,,
5.94,55,660,4.67672289,69,3878,3777,0.32783132791519165,0.0003,-20.277347564697266,3.2489914894104004,-10.720903396606445,,
5.86,55,664,4.59396242,69,3899,3798,0.32578444480895996,0.0003,-20.122512817382812,3.5865044593811035,-10.061075210571289,,
5.88,56,668,4.605904360000001,69,3919,3818,0.323860228061676,0.0003,-20.204364776611328,3.517101287841797,-10.412334442138672,,
5.88,56,672,4.52513323,69,3944,3843,0.3214810788631439,0.0003,-20.571945190429688,2.9647443294525146,-10.992926597595215,,
5.83,56,676,4.45332385,69,3963,3862,0.3196814954280853,0.0003,-20.751741409301758,2.5184531211853027,-10.657227516174316,,
5.78,57,680,4.39612744,69,3987,3886,0.3174322545528412,0.0003,-20.410930633544922,2.919041633605957,-11.285490989685059,,
5.74,57,684,4.34523705,69,4013,3912,0.3150253891944885,0.0003,-20.912668228149414,3.0542290210723877,-10.463685035705566,,
5.76,57,688,4.359395770000001,69,4038,3937,0.3127390444278717,0.0003,-20.833843231201172,2.6659469604492188,-11.003202438354492,,
5.69,58,692,4.238259230000001,69,4059,3958,0.3108278214931488,0.0003,-20.98802375793457,2.8930044174194336,-10.417713165283203,,
5.75,58,696,4.23638983,69,4090,3989,0.30801600217819214,0.0003,-21.190174102783203,2.077735424041748,-9.803847312927246,,
5.78,58,700,4.2679602,69,4115,4014,0.30575743317604065,0.0003,-21.625625610351562,1.8815267086029053,-9.902087211608887,,
5.73,59,704,4.23464819,69,4134,4033,0.3040454387664795,0.0003,-21.72589111328125,2.507524251937866,-10.422459602355957,,
5.67,59,708,4.15838344,69,4155,4054,0.30216464400291443,0.0003,-21.75607681274414,2.066793203353882,-9.721057891845703,,
5.66,59,712,4.141957169999999,69,4176,4075,0.30030542612075806,0.0003,-21.54895782470703,2.2904491424560547,-10.103950500488281,,
5.73,60,716,4.24876042,69,4200,4099,0.2981993556022644,0.0003,-21.592588424682617,2.4501376152038574,-10.21569538116455,,
5.72,60,720,4.2561635,69,4219,4118,0.29653728008270264,0.0003,-22.05342674255371,2.3096115589141846,-9.926935195922852,,
5.75,60,724,4.333565719999999,69,4243,4142,0.29443883895874023,0.0003,-22.18036651611328,2.266756772994995,-9.834831237792969,,
5.78,61,728,4.36917472,69,4269,4168,0.29215875267982483,0.0003,-22.68248748779297,2.2522034645080566,-9.519476890563965,,
5.86,61,732,4.46358472,69,4300,4199,0.28944864869117737,0.0003,-22.626163482666016,2.2470805644989014,-9.724803924560547,,
5.94,61,736,4.54576033,69,4325,4224,0.2872764468193054,0.0003,-23.120141983032227,2.01875638961792,-8.907715797424316,,
5.9,62,740,4.528653940000001,69,4345,4244,0.285537987947464,0.0003,-23.51697540283203,2.0932366847991943,-9.681870460510254,,
5.79,62,744,4.45140952,69,4362,4261,0.2840617597103119,0.0003,-23.440296173095703,2.0569865703582764,-8.937917709350586,,
5.85,62,748,4.501796440000001,69,4385,4284,0.2820742726325989,0.0003,-23.342945098876953,1.5770865678787231,-9.39918041229248,,
5.93,63,752,4.611029320000001,69,4418,4317,0.27925407886505127,0.0003,-23.720989227294922,2.024146795272827,-9.470455169677734,,
5.84,63,756,4.5639978999999995,69,4436,4335,0.27772626280784607,0.0003,-23.80025291442871,2.02671480178833,-9.349637985229492,,
5.8,63,760,4.6105192299999995,69,4458,4357,0.2758709192276001,0.0003,-23.825725555419922,1.936201572418213,-9.792817115783691,,
5.88,64,764,4.72528927,69,4487,4386,0.2734406888484955,0.0003,-24.13617515563965,1.5922216176986694,-9.343198776245117,,
5.97,64,768,4.84344498,69,4516,4415,0.27102378010749817,0.0003,-24.34329605102539,1.8366458415985107,-9.28955078125,,
5.93,65,772,4.9025533999999995,69,4537,4436,0.26928946375846863,0.0003,-24.527103424072266,2.5727407932281494,-8.958260536193848,,
5.97,65,776,4.951498600000001,69,4560,4459,0.2674076557159424,0.0003,-24.052858352661133,1.6698799133300781,-9.35462760925293,,
5.93,65,780,4.93354986,69,4580,4479,0.26579102873802185,0.0003,-23.90311050415039,1.9687652587890625,-9.323141098022461,,
5.94,65,784,4.95897139,69,4607,4506,0.26365092396736145,0.0003,-24.17613983154297,1.962209939956665,-8.92088508605957,,
5.88,66,788,4.907278690000001,69,4626,4525,0.2621775269508362,0.0003,-24.063899993896484,1.8192555904388428,-8.87978744506836,,
5.98,66,792,5.056224459999999,69,4657,4556,0.25980105996131897,0.0003,-23.6689510345459,1.8379395008087158,-9.62807846069336,,
5.9,66,796,5.021399700000001,70,4680,4579,0.25805413722991943,0.0003,-24.480525970458984,1.6915867328643799,-8.845706939697266,,
5.86,67,800,4.993501670000001,70,4701,4600,0.2564571499824524,0.0003,-24.675395965576172,1.58888840675354,-9.000463485717773,,
5.89,67,804,5.02353607,70,4723,4622,0.25478869676589966,0.0003,-24.855815887451172,1.5221683979034424,-8.263023376464844,,
5.96,67,808,5.0913832999999995,70,4751,4650,0.252667099237442,0.0003,-25.488849639892578,1.5041208267211914,-8.372710227966309,,
5.94,68,812,5.06405362,70,4770,4669,0.25123462080955505,0.0003,-25.390960693359375,1.4001662731170654,-8.632806777954102,,
5.88,68,816,4.9752148400000005,70,4788,4687,0.24987846612930298,0.0003,-25.78026580810547,1.4507224559783936,-8.159143447875977,,
5.95,68,820,5.0285199,70,4814,4713,0.24792319536209106,0.0003,-26.095617294311523,1.684700608253479,-8.547144889831543,,
5.9,68,824,4.954458300000001,70,4833,4732,0.24649758636951447,0.0003,-26.095905303955078,1.596588373184204,-8.405651092529297,,
5.92,69,828,4.998898260000001,70,4861,4760,0.24438990652561188,0.0003,-26.414453506469727,1.4808261394500732,-8.742609024047852,,
5.85,69,832,4.905715280000001,70,4885,4784,0.24258916079998016,0.0003,-26.819847106933594,1.4432168006896973,-8.204326629638672,,
5.83,69,836,4.8650994,70,4908,4807,0.2408740371465683,0.0003,-26.774572372436523,1.3302654027938843,-7.466714382171631,,
5.86,70,840,4.885354759999999,70,4931,4830,0.23917409777641296,0.0003,-26.621376037597656,1.9882352352142334,-8.234047889709473,,
5.91,70,844,4.92584184,70,4953,4852,0.2375665158033371,0.0003,-26.98698616027832,1.603485345840454,-8.476898193359375,,
5.91,70,848,4.9368173,70,4976,4875,0.23590639233589172,0.0003,-26.63332748413086,1.86561918258667,-8.558235168457031,,
5.75,70,852,4.77150883,70,4993,4892,0.23469601571559906,0.0003,-26.8134822845459,1.2500630617141724,-7.761507511138916,,
