rollout/ep_len_mean,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/actor_loss,time/fps,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
992.18,128,953,0.396423142015934,0.001,126218,833.44116432,-46.439443222045895,133,127218,,
,,,0.4079502326995134,0.001,129218,,-47.08043583679199,,130000,1000.0,908.8990310393274
1000.0,132,983,0.42044685447216035,0.001,130218,841.41334143,-47.21262663269043,133,131218,,
,,,0.43763253340125086,0.001,134218,,-47.72316318511963,,135000,1000.0,934.1569060154259
1000.0,136,1015,,,,842.0858134899999,,133,135218,,
1000.0,140,1037,0.42501810774207116,0.001,138218,857.06020118,-48.19862236785889,134,139218,,
,,,0.4430355341732502,0.001,139218,,-48.37228574371338,,140000,1000.0,905.2035563500598
1000.0,144,1070,0.37192817844450476,0.001,142218,863.03842749,-48.74217840576172,133,143218,,
,,,0.3469035581946373,0.001,144218,,-49.0120107421875,,145000,1000.0,933.6402861136943
1000.0,148,1102,0.3506377239078283,0.001,146218,867.24545703,-49.309601654052734,133,147218,,
,,,0.3324523301273584,0.001,149218,,-50.027841934204105,,150000,1000.0,939.6356438174844
1000.0,152,1135,0.3580953797698021,0.001,150218,874.5747194499999,-50.292472702026366,133,151218,,
,,,0.41163324216008185,0.001,154218,,-51.240562767028806,,155000,1000.0,997.0238041372504
1000.0,156,1167,,,,883.61835508,,132,155218,,
1000.0,160,1190,0.3818852743506432,0.001,158218,886.9146337,-52.05453247070312,133,159218,,
,,,0.38496329802274704,0.001,159218,,-52.28430052185059,,160000,1000.0,956.0419951131568
1000.0,164,1223,0.45523760314285755,0.001,162218,888.5832557399997,-52.86007594299316,133,163218,,
,,,0.4799504044800997,0.001,164218,,-53.12267922210693,,165000,1000.0,809.1037121538305
1000.0,168,1256,0.4801039003878832,0.001,166218,884.98050465,-53.18734957885742,133,167218,,
,,,0.4402886430174112,0.001,169218,,-53.63488051605225,,170000,1000.0,947.6369376718067
1000.0,172,1289,0.44553719663619995,0.001,170218,891.6984477499999,-53.76543518066406,132,171218,,
,,,0.5133510479778052,0.001,174218,,-54.39082048797607,,175000,1000.0,906.5677952608603
1000.0,176,1321,,,,895.57663992,,132,175218,,
1000.0,180,1343,0.5519229358881712,0.001,178218,905.8192110000002,-54.838667449951174,133,179218,,
,,,0.600619899570942,0.001,179218,,-54.86900119018555,,180000,1000.0,995.648020165367
1000.0,184,1376,0.6771682057082653,0.001,182218,915.3807202200001,-55.00140246582031,133,183218,,
,,,0.6396941479742527,0.001,184218,,-55.0077430267334,,185000,1000.0,903.1933702723588
1000.0,188,1410,0.6418984625339508,0.001,186218,917.87059159,-55.156347496032716,132,187218,,
,,,0.5745377795100212,0.001,189218,,-55.47729264068604,,190000,1000.0,1024.3557895961567
1000.0,192,1443,0.5825890153348446,0.001,190218,924.10041499,-55.67539549255371,132,191218,,
,,,0.5425131516158581,0.001,194218,,-56.73271537017822,,195000,1000.0,1262.562602689583
1000.0,196,1475,,,,932.7915037499998,,132,195218,,
1000.0,200,1497,0.5877498936057091,0.001,198218,948.2412328099999,-58.24914739990234,133,199218,,
,,,0.5939909509718418,0.001,199218,,-58.72463542175293,,200000,1000.0,1315.067523029819
1000.0,204,1529,0.5961512239575386,0.001,202218,965.5321923,-59.880089096069334,132,203218,,
,,,0.682643629938364,0.001,204218,,-60.50651994323731,,205000,1000.0,1117.655373298854
1000.0,208,1561,0.7025337147712708,0.001,206218,958.4599878900001,-61.08358850097656,132,207218,,
,,,0.8028451575040817,0.001,209218,,-61.65389178466797,,210000,1000.0,670.9249803505838
1000.0,212,1593,0.8337247844934463,0.001,210218,966.4306319899998,-62.12041109466553,132,211218,,
,,,0.9666207448244095,0.001,214218,,-63.23667129516602,,215000,1000.0,1114.5955461482286
1000.0,216,1626,,,,975.4037960500001,,132,215218,,
1000.0,220,1649,1.1366747812330722,0.001,218218,954.3555953199998,-63.672854698181155,132,219218,,
,,,1.232787452816393,0.001,219427,,-63.970664501190186,,220000,1000.0,940.7807524051052
992.09,224,1675,1.1302435210943222,0.001,221427,956.0985268099997,-64.28615145111084,132,222427,,
,,,1.1197401683628558,0.001,224427,,-64.87754195404052,,225000,945.3,841.0300052713021
992.09,228,1706,1.1392880682945252,0.001,225427,966.6671768900001,-65.29754256439209,132,226427,,
,,,1.2138711624145508,0.001,229427,,-65.96366986083984,,230000,1000.0,1020.6450232572097
992.09,232,1739,,,,975.7620470199998,,132,230427,,
992.09,236,1761,1.2263015882372856,0.001,233427,990.7059289399999,-66.4560874710083,133,234427,,
,,,1.2227176223993301,0.001,234427,,-66.7297017288208,,235000,1000.0,1442.9730759240688
992.09,240,1792,1.2766828570961952,0.001,237427,1008.44628268,-67.5631820678711,132,238427,,
,,,1.2690382039546966,0.001,239427,,-67.87909737396241,,240000,1000.0,1172.3041668346152
992.09,244,1824,1.2681607211232184,0.001,241427,1022.4667580099999,-68.36264491271973,132,242427,,
,,,1.322064439356327,0.001,244427,,-68.79935639953614,,245000,1000.0,1505.5215071642074
992.09,248,1857,1.3460402003526688,0.001,245427,1041.97148394,-68.76294499206543,132,246427,,
984.98,252,1876,1.4190793435573579,0.001,248716,1053.88007809,-69.37105825805664,133,249716,,
,,,1.2830514114499092,0.001,249716,,-69.60247686767578,,250000,1000.0,1466.8301464771853
984.98,256,1909,1.3509832556843757,0.001,252716,1059.40713827,-70.41696696472168,132,253716,,
,,,1.3633341180682181,0.001,254716,,-70.88255723571777,,255000,1000.0,1140.5392971042543
984.98,260,1942,1.4816664471030234,0.001,256716,1078.3868149399998,-71.57136645507812,132,257716,,
,,,1.536317499756813,0.001,259716,,-71.82060353088379,,260000,1000.0,1422.0514421817848
984.98,264,1975,1.519148072183132,0.001,260716,1099.7062472,-71.93593145751953,132,261716,,
,,,1.5368422627449037,0.001,264716,,-72.46855422973633,,265000,1000.0,1468.2488988280297
984.98,268,2006,,,,1128.42695517,,132,265716,,
984.98,272,2028,1.6733994244933128,0.001,268716,1145.7657524899998,-73.71772328186036,132,269716,,
,,,1.6127172473669051,0.001,269716,,-74.21350473022461,,270000,1000.0,1508.7995912745712
984.98,276,2059,1.6416497324109078,0.001,272716,1169.8564260100002,-75.06277835083007,132,273716,,
,,,1.4605352973341943,0.001,274716,,-75.97100903320313,,275000,1000.0,1519.4066701956094
984.98,280,2092,1.4487712140083313,0.001,276716,1188.35944351,-76.58347450256348,132,277716,,
,,,1.52603375685215,0.001,279716,,-77.65528108215332,,280000,1000.0,1557.5518502894788
984.98,284,2126,1.4511848607063293,0.001,280716,1210.5382568,-77.83336958312988,132,281716,,
,,,1.5383988006711007,0.001,284716,,-79.43156642150879,,285000,1000.0,1294.662381937355
984.98,288,2160,,,,1234.5861961599999,,132,285716,,
975.07,292,2179,1.7887234842777253,0.001,287725,1209.69630958,-80.37820668029785,132,288725,,
,,,1.916359697818756,0.001,289725,,-81.44011642456054,,290000,1000.0,1597.8907424874603
975.07,296,2216,2.4185864805579187,0.001,291725,1231.19610853,-81.78452362060547,132,292725,,
,,,2.2512281193733217,0.001,294725,,-82.01848390197753,,295000,1000.0,1405.6622711531818
975.07,300,2251,2.2817283227443697,0.001,295725,1248.28214186,-82.13946487426757,131,296725,,
,,,2.5877266815900803,0.001,299725,,-83.10221807861328,,300000,1000.0,1599.8468855145388
975.07,304,2289,,,,1266.19937101,,131,300725,,
975.07,308,2313,2.433970319986343,0.001,303725,1310.45829466,-84.1730604095459,131,304725,,
,,,2.558410953402519,0.001,304725,,-84.51761827087402,,305000,1000.0,1724.0426062140614
975.07,312,2347,2.684214416742325,0.001,307725,1335.8676166399998,-85.91033085632324,131,308725,,
,,,2.570863175749779,0.001,309725,,-86.52738584899902,,310000,1000.0,1562.9891092111823
975.07,316,2383,2.6454883236289026,0.001,311725,1361.9252285199996,-87.33088903808594,131,312725,,
,,,2.521997415781021,0.001,314725,,-88.47969915771485,,315000,1000.0,1669.218901728466
975.07,320,2418,2.757361830353737,0.001,315725,1409.17858175,-89.15482315063477,130,316725,,
,,,2.8341538761854173,0.001,319725,,-90.6438317565918,,320000,1000.0,1845.167659282498
982.98,324,2453,,,,1442.1571809400002,,130,320725,,
982.98,328,2476,3.0512959110736846,0.001,323725,1471.0543336300002,-92.42444889831543,131,324725,,
,,,3.155718409180641,0.001,324725,,-92.78650526428223,,325000,951.2,1322.978295021411
978.67,332,2506,3.061439912557602,0.001,327294,1492.0617696300003,-93.80596308898926,130,328294,,
,,,2.9493784923553465,0.001,329294,,-94.49862954711914,,330000,1000.0,1479.3173490248155
978.67,336,2540,3.3625533261299134,0.001,331294,1492.77619109,-95.04862649536133,130,332294,,
,,,3.360795912504196,0.001,334294,,-95.66051573181153,,335000,1000.0,1693.534812770714
978.67,340,2575,3.709895163178444,0.001,335294,1507.6895598200003,-96.0020447845459,130,336294,,
,,,3.6848727877140046,0.001,339294,,-96.3382957458496,,340000,892.4,1461.5811360584805
978.67,344,2608,,,,1506.1973667699997,,130,340294,,
978.67,348,2632,5.495982732772827,0.001,343294,1484.4167638000001,-99.76518048095703,130,344294,,
,,,4.8006558299064634,0.001,344294,,-99.5025387878418,,345000,1000.0,327.28149074735995
985.78,352,2668,3.4630245422124863,0.001,347294,1480.1013407700002,-99.88833543395997,130,348294,,
,,,3.0976901663541794,0.001,349294,,-99.84828881835938,,350000,1000.0,1888.7978698607535
982.03,356,2701,3.1292525300979612,0.001,351294,1487.1265864600002,-100.3827257232666,130,351919,,
,,,3.4154680083990097,0.001,354919,,-101.24080882263183,,355000,1000.0,1899.1203697955236
982.03,360,2734,,,,1503.3303262100003,,130,355919,,
982.03,364,2758,3.502125765800476,0.001,358919,1523.4338858100004,-102.30561929321289,130,359919,,
,,,3.5979791882038117,0.001,359919,,-102.69901887512206,,360000,1000.0,1844.1142053510819
965.8,368,2787,3.7202571811676024,0.001,362169,1507.16298501,-103.56380473327637,129,362296,,
,,,4.503537559244368,0.001,364746,,-104.30719492594402,,365000,1000.0,1503.9405659786426
960.3,372,2814,,,,1511.3900214799996,,129,365746,,
956.9,376,2836,4.1850058168172835,0.001,368406,1517.86618312,-104.63423185729981,130,369406,,
,,,4.55740877020359,0.001,369406,,-105.0140148010254,,370000,1000.0,1629.9773076676763
956.9,380,2871,4.529270924448967,0.001,372406,1493.4073438500004,-105.19295384216309,130,373406,,
,,,4.506324181079864,0.001,374406,,-105.30010411071777,,375000,1000.0,1926.1530702125747
956.9,384,2906,5.0993551564216615,0.001,376406,1502.6149280099999,-105.39682600402833,129,377406,,
,,,5.957137287378311,0.001,379406,,-105.52608406066895,,380000,1000.0,1553.310883026244
956.9,388,2941,5.927795961856842,0.001,380406,1511.8497297799997,-105.51439866638184,129,381406,,
,,,4.42891734790802,0.001,384406,,-106.53704837036133,,385000,1000.0,1905.8384094605221
966.81,392,2976,,,,1569.3763218499998,,129,385406,,
966.81,396,3001,4.610816758751869,0.001,388406,1581.0455366200006,-106.91338841247558,129,389406,,
,,,4.412539772987365,0.001,389406,,-107.16721592712402,,390000,1000.0,1914.307175069675
966.81,400,3036,4.867397369742394,0.001,392406,1594.1224114699999,-107.82146562194825,129,393406,,
,,,5.16105762398243,0.001,394406,,-108.17460983276368,,395000,1000.0,2010.7783009052976
966.81,404,3071,4.982393443107605,0.001,396406,1606.9434257399996,-109.10832888793945,129,397406,,
,,,4.754544815659523,0.001,399406,,-110.2889924621582,,400000,1000.0,2058.0073090710675
966.81,408,3105,5.119821705102921,0.001,400406,1611.22701687,-110.26573391723633,129,401406,,
,,,5.527733867168426,0.001,404406,,-111.14981480407715,,405000,1000.0,1988.2285880473441
966.81,412,3138,,,,1621.8668517699998,,129,405406,,
966.81,416,3161,6.326716714382171,0.001,408406,1630.84756564,-112.20650981140136,129,409406,,
,,,7.221983398914337,0.001,409406,,-113.54987205505371,,410000,1000.0,2038.7316104613244
966.81,420,3196,7.2959969480037685,0.001,412406,1645.91939737,-114.17463555908203,129,413406,,
,,,8.696011509895325,0.001,414406,,-115.92296574401855,,415000,1000.0,1697.7643341363407
966.81,424,3231,8.939380863904953,0.001,416406,1634.03688928,-118.84222787475586,129,417406,,
,,,13.621948313236237,0.001,419406,,-127.03239408874512,,420000,1000.0,-417.1727548366413
966.81,428,3266,14.355260107994079,0.001,420406,1567.0236903100001,-128.84543661499023,129,421406,,
,,,12.545945317268371,0.001,424406,,-139.05727296447753,,425000,1000.0,400.99814482441286
971.12,432,3301,,,,1507.92740789,,128,425406,,
971.12,436,3325,9.170625030994415,0.001,428406,1427.2788204100004,-144.44940560913085,129,429406,,
,,,9.55118441581726,0.001,429406,,-143.56931887817382,,430000,1000.0,258.45690414029195
971.12,440,3360,8.912563331365586,0.001,432406,1363.1337679500002,-142.89073406982422,128,433406,,
,,,8.331773652553558,0.001,434406,,-142.8278965148926,,435000,1000.0,287.94508160019757
971.12,444,3395,7.425060433387756,0.001,436406,1339.4100436700007,-142.68683645629883,128,437406,,
,,,6.856572949171066,0.001,439406,,-140.47909771728516,,440000,1000.0,620.7905274933553
971.12,448,3430,6.956748860836029,0.001,440406,1329.1038893800003,-139.52819471740722,128,441406,,
,,,5.723838881015777,0.001,444406,,-137.28809745788575,,445000,848.3,468.8419353176752
971.12,452,3464,,,,1311.6098029900002,,128,445406,,
966.05,456,3487,5.57307852768898,0.001,448406,1287.5294874200001,-134.63563049316406,128,448524,,
,,,5.9483423752784725,0.001,449524,,-134.481320892334,,450000,1000.0,1822.863175029622
966.05,460,3517,5.938631953239441,0.001,451524,1281.04931188,-133.89388284301756,128,452524,,
,,,5.950909730672836,0.001,454524,,-133.18740049743653,,455000,717.4,1117.348711530026
966.05,464,3548,5.660566788434982,0.001,455524,1227.83373024,-132.0285850982666,128,456524,,
,,,5.723710089445114,0.001,459524,,-131.3235486907959,,460000,1000.0,1869.1277184895239
982.28,468,3582,,,,1270.38780122,,128,460524,,
987.78,472,3605,5.768780645847321,0.001,463524,1298.39507668,-131.53588497924804,128,464524,,
,,,5.596692995071411,0.001,464524,,-131.2146067504883,,465000,1000.0,1896.86218224857
991.18,476,3639,5.636378174066544,0.001,467524,1318.94047976,-131.3076450653076,128,468524,,
,,,5.934831714630127,0.001,469524,,-131.33245263671876,,470000,815.7,1633.0163707960396
991.18,480,3671,6.372690775632858,0.001,471524,1367.4702699099998,-130.7195036621094,128,472524,,
,,,7.346989063739777,0.001,474524,,-130.68586749267578,,475000,1000.0,1971.3306390695507
991.18,484,3707,7.560013006687164,0.001,475524,1379.3694820999997,-131.22533612060548,128,476524,,
983.04,488,3729,5.850759725776507,0.001,479358,1375.57448075,-132.22130226116957,128,479710,,
,,,6.030985190729389,0.001,479933,,-133.17258666442322,,480000,514.6,699.9440142860636
975.27,492,3750,5.754588882446289,0.001,481933,1369.5585204699998,-134.16030435180664,128,482933,,
,,,5.52937646147231,0.001,484714,,-134.9842491247465,,485000,966.6,1752.5707306559198
973.08,496,3784,5.8103753135204315,0.001,485714,1306.21963968,-134.85600550842284,128,486714,,
,,,6.344745352983475,0.001,489714,,-134.6687945098877,,490000,896.3,1966.095489320159
973.08,500,3817,,,,1312.85595587,,128,490714,,
966.08,504,3837,6.206900555849075,0.001,493014,1303.6948259399999,-134.57927018737794,128,494014,,
,,,6.004051132202148,0.001,494014,,-134.66017248535155,,495000,1000.0,2130.0776145481386
966.08,508,3871,6.32507895565033,0.001,497014,1278.9459471100001,-134.04085610961914,128,498014,,
,,,6.124159831523896,0.001,499014,,-134.55168223571778,,500000,1000.0,2407.6134483717383
966.08,512,3905,6.438331322431564,0.001,501014,1291.6423784800002,-135.10003582763673,128,502014,,
,,,7.617572493314743,0.001,504014,,-135.49058447265625,,505000,1000.0,1936.6863172751619
966.08,516,3939,6.59835302567482,0.001,505014,1297.09624163,-135.66367781066896,128,506014,,
,,,7.005386035203934,0.001,509014,,-135.69767358398437,,510000,1000.0,1917.5959924178198
966.08,520,3975,,,,1305.88162773,,128,510014,,
961.55,524,3998,6.821127001523972,0.001,513014,1325.57557935,-135.457123916626,128,513561,,
,,,7.077497270822525,0.001,514672,,-135.07630772399904,,515000,907.0,1856.7547152057523
952.66,528,4024,7.470614505290985,0.001,515672,1379.6979650799997,-134.80930709838867,128,516672,,
,,,7.82235748052597,0.001,519672,,-135.19096293640138,,520000,1000.0,2319.647286201747
952.66,532,4059,,,,1463.4609982299996,,128,520672,,
952.66,536,4083,10.600502915382386,0.001,523672,1550.4861807900002,-138.6569861907959,128,524672,,
,,,12.123871806621551,0.001,524672,,-141.8088277130127,,525000,1000.0,1723.4400677153376
952.66,540,4117,28.58015047168732,0.001,527672,1498.7365418999998,-177.64105493164064,128,528672,,
,,,42.248982931137085,0.001,529912,,-201.11820266723632,,530000,1000.0,-627.3370047642129
935.06,544,4141,,,,1456.50344067,,128,530912,,
925.35,548,4164,40.2329409236908,0.001,533912,1389.8337258699999,-207.09642880249024,128,533941,,
,,,33.08636120223999,0.001,534941,,-207.0391251525879,,535000,915.1,-625.2300248356584
925.35,552,4194,29.615594804763795,0.001,536941,1302.5692361100002,-206.25816427612304,128,537941,,
,,,23.367580260276796,0.001,539941,,-206.02769357299806,,540000,737.9,-843.3585243932
934.17,556,4226,21.945830396652223,0.001,540941,1273.6126848899999,-205.6229299316406,128,541941,,
,,,14.955235395908355,0.001,544941,,-199.89415060424804,,545000,808.2,-196.66341353418974
934.17,560,4259,,,,1172.26161131,,128,545941,,
934.17,564,4283,14.160295979499818,0.001,548941,1130.10413692,-191.0037861328125,128,549941,,
,,,15.787810226917268,0.001,549941,,-189.05510540771485,,550000,1000.0,473.3114685132634
934.17,568,4319,15.732088345050812,0.001,552941,1084.62409209,-183.20385064697265,128,553941,,
,,,16.066554603099824,0.001,554941,,-180.81827584838868,,555000,781.0,1529.4180673818569
934.17,572,4351,18.098533184051515,0.001,556941,1074.7360195999997,-177.05308270263671,128,557941,,
,,,18.227237779140474,0.001,559224,,-172.8145559387207,,560000,1000.0,1756.890565311024
917.0,576,4376,,,,1026.20194732,,128,560224,,
917.0,580,4399,19.860461904525756,0.001,563224,980.3364975899998,-167.14226525878905,128,564224,,
,,,20.615036875724794,0.001,564224,,-166.21361782836914,,565000,1000.0,2010.9093514116598
905.73,584,4429,19.939482337269702,0.001,566403,954.77638039,-165.25789976655767,128,567097,,
,,,18.593308128356934,0.001,569097,,-163.53343496704102,,570000,958.8,1875.4057320781053
913.87,588,4462,17.74243261909485,0.001,570097,962.8720968700001,-163.27767364501952,127,571097,,
916.94,592,4484,16.803651411056517,0.001,574097,912.5290496800001,-159.29719403076172,128,574627,,
,,,18.81843289429287,0.001,574627,,-159.6116692884913,,575000,1000.0,1862.428556379676
919.13,596,4516,17.446162895679475,0.001,577627,979.9688078499998,-159.05753424072265,128,578627,,
,,,21.898200938224793,0.001,579894,,-160.48844955444335,,580000,1000.0,395.00536376051605
911.8,600,4545,21.986713104248047,0.001,580894,900.46239992,-164.72933843994142,128,581894,,
,,,19.679738917350768,0.001,584894,,-163.98734771728516,,585000,1000.0,-491.5302253139671
918.8,604,4579,,,,800.0211448399999,,127,585894,,
918.8,608,4603,14.994194284439088,0.001,588894,725.1238147600001,-157.67011157226563,128,589894,,
,,,14.610480453491212,0.001,589894,,-157.76355868530274,,590000,1000.0,-769.4126658372813
918.8,612,4637,13.49633812236786,0.001,592894,655.77521758,-154.18195590209962,128,593894,,
,,,12.223638461112976,0.001,594894,,-151.79507806396484,,595000,1000.0,-1746.3037738716928
918.8,616,4671,12.549837838649749,0.001,596894,550.12923221,-148.6083655090332,127,597894,,
,,,12.386397760868073,0.001,599971,,-145.28359368896486,,600000,976.9,1810.6024574673734
909.57,620,4699,,,,504.84839193000005,,127,600971,,
914.1,624,4724,11.363254744529725,0.001,603971,433.4965260299999,-140.7388321838379,128,604971,,
,,,11.294913393974305,0.001,604971,,-139.36552465820313,,605000,765.3,1464.760173165286
915.35,628,4751,10.649347598269834,0.001,607207,422.28388277,-138.40680448887713,127,608207,,
,,,11.057354739189147,0.001,609479,,-137.17173294067382,,610000,611.4,609.0442296915629
908.07,632,4778,11.157536283969879,0.001,610479,391.98729667,-136.26314303588867,127,611479,,
,,,11.067740594148637,0.001,614446,,-135.35040658569335,,615000,1000.0,1736.1648137851384
907.74,636,4811,,,,408.34520179,,127,615446,,
890.1,640,4825,12.355238102436065,0.001,616682,490.4125355399999,-134.35747927856445,128,617682,,
,,,12.246734331994162,0.001,619819,,-133.08205907485063,,620000,1000.0,1830.8493430012836
899.07,644,4853,,,,579.1815158999999,,127,620819,,
908.78,648,4876,13.74939445924759,0.001,623819,641.06891498,-131.7254942779541,128,624819,,
,,,13.264767760276795,0.001,624819,,-131.1701019744873,,625000,1000.0,2209.4990890660556
908.78,652,4907,14.319297307491302,0.001,627819,703.1704401300001,-130.32624450683593,128,628819,,
,,,14.394655923128129,0.001,629819,,-129.65307235717773,,630000,1000.0,2259.4466059340166
908.78,656,4940,14.038181257724762,0.001,631819,794.2968226,-130.03105433654784,128,632819,,
,,,14.260289154529572,0.001,634819,,-130.95111364746094,,635000,995.3,1698.6024306539912
908.78,660,4973,14.888925957202911,0.001,635819,915.2324918500001,-130.93411543273925,128,636819,,
,,,15.074725896835327,0.001,639819,,-131.79155331420898,,640000,909.3,1881.6451452783308
908.78,664,5003,,,,1019.0701110700002,,128,640819,,
908.78,668,5025,12.381755484104156,0.001,643819,1061.8021625200001,-131.9067403564453,128,644819,,
,,,12.088098370075226,0.001,644819,,-131.1741566314697,,645000,1000.0,1963.5252684056527
908.78,672,5056,12.136166099071502,0.001,647819,1064.9517181,-132.32876388549803,128,648819,,
,,,12.625747631072999,0.001,649819,,-131.95938912963868,,650000,955.7,2438.214841566328
925.95,676,5089,11.552718616724015,0.001,651819,1116.98969442,-131.86597357177735,128,652819,,
,,,11.759453921318054,0.001,654819,,-131.64052005004882,,655000,1000.0,2218.162762031751
925.95,680,5120,11.09595376443863,0.001,655819,1169.38155537,-131.80433360290527,128,656819,,
,,,11.172649282693863,0.001,659717,,-131.8138164215088,,660000,1000.0,2434.880386076495
936.2,684,5151,,,,1185.0533332,,128,660717,,
935.28,688,5172,11.294238545656205,0.001,663717,1201.58110221,-132.10960522460937,128,664625,,
,,,12.078792088619938,0.001,664625,,-132.72344206083187,,665000,1000.0,2258.3073690953433
935.96,692,5202,12.900845314746716,0.001,667223,1270.78008637,-132.21804416618218,128,668223,,
,,,12.474061971664428,0.001,669223,,-132.33389308166505,,670000,847.1,1509.9538737750613
