time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
34816,17,193,160.21099097,35.45,179,0.0003,0.017421633,160,0.985476553440094,0.2,-23.874678951501846,487.2437744140625,0.153466796875,0.38268280029296875,939.502668762207,-0.05751039304886944,,
35000,,,,,,0.0003,0.019103734,170,0.9842572808265686,0.2,-23.86120209693909,465.4606018066406,0.160546875,0.41477102041244507,983.2269521713257,-0.05978116449841764,103.6,511.7030235551298
36864,18,188,155.68796315,34.54,195,,,,,,,,,,,,,
38912,19,189,158.61490218,35.28,204,0.0003,0.019954972,180,0.9832351803779602,0.2,-23.843579852581023,390.0037536621094,0.1923828125,0.44324934482574463,927.1014827728271,-0.06669759248616174,,
40000,,,,,,0.0003,0.018493075,190,0.982147753238678,0.2,-23.82435353398323,525.15673828125,0.159423828125,0.38019251823425293,1043.3527488708496,-0.056826704886043446,88.4,421.5541099134833
40960,20,186,169.26504543000007,37.0,219,,,,,,,,,,,,,
43008,21,189,177.87777043000003,39.08,227,0.0003,0.017253518,200,0.9814400672912598,0.2,-23.806583762168884,446.3526916503906,0.155029296875,0.4104485511779785,1037.4503944396972,-0.0579241071420256,,
45000,,,,,,0.0003,0.017662065,210,0.9810330867767334,0.2,-23.799909561872482,431.33233642578125,0.159033203125,0.4345533847808838,1076.7221389770507,-0.058302522858139125,93.0,467.37115818802266
45056,22,187,186.2866118,41.26,240,,,,,,,,,,,,,
47104,23,188,184.13619018999998,40.57,249,0.0003,0.015908733,220,0.9803650975227356,0.2,-23.789395505189894,534.0348510742188,0.149853515625,0.42510873079299927,1092.0672206878662,-0.05588883557356894,,
49152,24,189,199.49577123999995,43.18,259,0.0003,0.016684996,230,0.97911137342453,0.2,-23.773250377178194,507.638427734375,0.144970703125,0.4809492230415344,1025.8955324172973,-0.05467896335176192,,
50000,,,,,,0.0003,0.020705104,240,0.9769784212112427,0.2,-23.737813180685045,430.9871826171875,0.183544921875,0.47908616065979004,1239.0597677230835,-0.05867812496144324,91.45,447.37576664760707
51200,25,187,197.99594556999998,42.89,273,,,,,,,,,,,,,
53248,26,188,197.85457047000003,43.22,282,0.0003,0.017516252,250,0.9769750237464905,0.2,-23.722257822752,399.0345764160156,0.157080078125,0.39993220567703247,1029.1730934143065,-0.05653775739774573,,
55000,,,,,,0.0003,0.017361194,260,0.9755704402923584,0.2,-23.713414257764818,479.50946044921875,0.156298828125,0.45748037099838257,1080.294160079956,-0.05360389484267216,71.05,352.06227936502546
55296,27,188,211.86512545999997,46.24,293,,,,,,,,,,,,,
57344,28,189,222.8167209,48.01,302,0.0003,0.020536099,270,0.9749962091445923,0.2,-23.6913354575634,491.8065490722656,0.18935546875,0.5003752112388611,1097.1153926849365,-0.057361399033106865,,
59392,29,190,228.20813169000002,49.29,312,0.0003,0.019536057,280,0.9739723205566406,0.2,-23.680999523401262,617.2090454101562,0.1619140625,0.44872087240219116,1187.6730178833009,-0.0553640024852939,,
60000,,,,,,0.0003,0.02161707,290,0.9738273620605469,0.2,-23.671684950590134,451.88299560546875,0.185986328125,0.5118239521980286,1023.1060939788819,-0.05939228808274492,89.85,429.9372831957415
61440,30,188,230.94773919000002,49.83,326,,,,,,,,,,,,,
63488,31,188,230.70834514,49.46,336,0.0003,0.018190125,300,0.972554624080658,0.2,-23.653670823574068,424.88812255859375,0.15322265625,0.4753999710083008,1185.4624757766724,-0.05517946704931091,,
65000,,,,,,0.0003,0.018331498,310,0.9728010892868042,0.2,-23.647239023447035,513.5567016601562,0.16494140625,0.5295512080192566,1176.9754112243652,-0.053427220872254114,84.0,396.8855609253049
65536,32,188,238.82644385,51.1,348,,,,,,,,,,,,,
67584,33,189,248.74212077,53.15,356,0.0003,0.0190181,320,0.9716350436210632,0.2,-23.6391940176487,609.0728149414062,0.170263671875,0.5078880488872528,1130.2882555007934,-0.054825273453025146,,
69632,34,189,238.50585020000003,51.3,366,0.0003,0.017187987,330,0.9711061120033264,0.2,-23.62014925479889,456.8941955566406,0.143798828125,0.5230551660060883,1099.7450315475464,-0.050345574412494896,,
70000,,,,,,0.0003,0.015690345,340,0.9682309627532959,0.2,-23.59245662689209,531.4965209960938,0.122900390625,0.5353568494319916,1052.091040802002,-0.048239075866877104,90.1,411.3166211925447
71680,35,187,247.79834520000003,52.96,381,,,,,,,,,,,,,
73728,36,188,247.81646861000002,53.31,391,0.0003,0.020666342,350,0.9683282375335693,0.2,-23.56959930062294,502.4326477050781,0.162646484375,0.5816337466239929,1021.068607711792,-0.05283384736103471,,
75000,,,,,,0.0003,0.016386893,360,0.9673399329185486,0.2,-23.55963635444641,399.8401794433594,0.139111328125,0.5578980445861816,1024.7638095855714,-0.050804344911011864,91.6,436.9307764269412
75776,37,187,254.22714061,54.22,405,,,,,,,,,,,,,
77824,38,188,261.2395884799999,55.67,413,0.0003,0.016490748,370,0.9668503999710083,0.2,-23.545079922676088,458.43426513671875,0.14580078125,0.6033781468868256,1015.6392715454101,-0.049489410524256525,,
79872,39,188,264.09335385,55.99,424,0.0003,0.017796146,380,0.9655051827430725,0.2,-23.532038694620134,322.18316650390625,0.142919921875,0.6494946777820587,875.5150332450867,-0.05100649718369823,,
80000,,,,,,0.0003,0.016915366,390,0.964636504650116,0.2,-23.50861147046089,419.1864929199219,0.136279296875,0.5778914093971252,983.1337041854858,-0.0506144968472654,77.0,401.69812731593845
81920,40,186,267.88192419,56.77,438,,,,,,,,,,,,,
83968,41,186,262.74123414,56.5,449,0.0003,0.01725355,400,0.9644990563392639,0.2,-23.50072699189186,434.6537780761719,0.14150390625,0.6165767908096313,995.6815481185913,-0.05177215977746528,,
85000,,,,,,0.0003,0.016141178,410,0.9628654718399048,0.2,-23.482073110342025,321.4915771484375,0.11650390625,0.6170606315135956,896.8869310379029,-0.045417393164825626,89.35,456.14247379601
86016,42,185,270.55482964000004,57.97,463,,,,,,,,,,,,,
88064,43,186,268.84381558000007,57.14,472,0.0003,0.019442588,420,0.9632583856582642,0.2,-23.474920189380647,419.6145935058594,0.15693359375,0.6958937048912048,816.7172037124634,-0.053107525626546706,,
90000,,,,,,0.0003,0.014177086,430,0.9617361426353455,0.2,-23.463158077001573,352.5350646972656,0.11923828125,0.7056334018707275,751.0500041007996,-0.047750771808205174,91.5,466.60250295996667
90112,44,184,272.24544743,57.11,487,,,,,,,,,,,,,
92160,45,185,268.96953458,56.9,497,0.0003,0.01684931,440,0.9615577459335327,0.2,-23.448072177171706,287.6888427734375,0.132177734375,0.7049809992313385,731.6795945167542,-0.048143905762117356,,
94208,46,185,276.41977840999994,58.3,508,0.0003,0.014966015,450,0.959588885307312,0.2,-23.42831683754921,300.6629638671875,0.110595703125,0.6647884547710419,792.7913344383239,-0.04437389408412855,,
95000,,,,,,0.0003,0.015857669,460,0.9590284824371338,0.2,-23.404919803142548,318.9505615234375,0.12568359375,0.6985383927822113,812.835479259491,-0.04577597161551239,80.15,415.97210592925546
96256,47,184,277.5849948900001,58.53,521,,,,,,,,,,,,,
98304,48,185,274.57794642,57.85,529,0.0003,0.014807752,470,0.9587159156799316,0.2,-23.39668172597885,286.1009216308594,0.12236328125,0.6861005425453186,878.940646648407,-0.046919487201375884,,
100000,,,,,,0.0003,0.014814131,480,0.9588504433631897,0.2,-23.395081913471223,285.98187255859375,0.12060546875,0.7235205471515656,706.4403288841247,-0.046413077868055555,69.45,364.891976672411
100352,49,184,273.55010459000005,57.61,543,,,,,,,,,,,,,
102400,50,184,277.8299756,58.91,554,0.0003,0.012956992,490,0.9583846926689148,0.2,-23.39284275174141,226.88221740722656,0.094873046875,0.6960361897945404,764.6389320373535,-0.041806677836575545,,
104448,51,184,285.18365738000006,60.66,564,0.0003,0.015227519,500,0.9578839540481567,0.2,-23.3865877866745,258.2916564941406,0.1119140625,0.6783817112445831,799.0911813735962,-0.04430760918185115,,
105000,,,,,,0.0003,0.013971163,510,0.956840991973877,0.2,-23.369850945472717,292.6489562988281,0.10751953125,0.7225532233715057,744.2041185379028,-0.04268403438909445,67.65,358.0111529827118
106496,52,183,282.40749185,59.86,579,,,,,,,,,,,,,
108544,53,184,287.66256406,60.44,588,0.0003,0.01597184,520,0.9571492671966553,0.2,-23.363130444288252,284.97821044921875,0.130224609375,0.7490536570549011,621.1010568618774,-0.04637371868011542,,
110000,,,,,,0.0003,0.016337642,530,0.958270788192749,0.2,-23.376387619972228,215.96034240722656,0.1337890625,0.7518249601125717,656.9336975097656,-0.046194780408404766,69.3,365.56507760584356
110592,54,184,291.14998736,61.04,600,,,,,,,,,,,,,
112640,55,184,296.23358211,62.45,610,0.0003,0.01639439,540,0.9577187895774841,0.2,-23.382424235343933,362.0239562988281,0.129345703125,0.7180603742599487,717.2741017341614,-0.04414179562299978,,
114688,56,184,290.30326658,61.3,621,0.0003,0.015965816,550,0.9574239253997803,0.2,-23.37086534500122,204.2041473388672,0.12578125,0.755620464682579,570.2338369369506,-0.04590566083497834,,
115000,,,,,,0.0003,0.015704274,560,0.9573619961738586,0.2,-23.369131755828857,249.47702026367188,0.119873046875,0.7783195525407791,545.2069440364837,-0.04588417368941009,64.6,341.7499684512615
116736,57,183,289.28063579,60.94,634,,,,,,,,,,,,,
118784,58,184,285.58742763,60.05,644,0.0003,0.016415736,570,0.9568465948104858,0.2,-23.36205877661705,236.72512817382812,0.1201171875,0.7520319074392319,650.6078536987304,-0.04524388313293457,,
120000,,,,,,0.0003,0.014385935,580,0.9561262726783752,0.2,-23.351546597480773,184.5424041748047,0.112890625,0.7401307821273804,557.7598869800568,-0.043943728087469935,70.15,367.5092044711113
120832,59,184,298.70116110000004,62.67,656,,,,,,,,,,,,,
122880,60,184,300.42825145,63.35,666,0.0003,0.016982675,590,0.9553872346878052,0.2,-23.337242019176482,174.37913513183594,0.131494140625,0.8041346520185471,482.5682806968689,-0.04661975632188842,,
124928,61,184,305.70425753,63.96,676,0.0003,0.013920305,600,0.9554637670516968,0.2,-23.330544257164,280.9122619628906,0.1169921875,0.751604750752449,667.0972763061524,-0.04267614182317629,,
125000,,,,,,0.0003,0.014926052,610,0.9551012516021729,0.2,-23.330381947755814,179.53271484375,0.11376953125,0.8028594255447388,507.5618314266205,-0.043579248600872235,67.15,350.29858348965644
126976,62,183,309.18914685,65.25,690,,,,,,,,,,,,,
129024,63,183,309.92360785999995,65.44,701,0.0003,0.014501224,620,0.9538495540618896,0.2,-23.315180712938307,189.01687622070312,0.1078125,0.7562759816646576,583.0960406303406,-0.04181260347540956,,
130000,,,,,,0.0003,0.016527459,630,0.9540053009986877,0.2,-23.304332119226455,246.93585205078125,0.118896484375,0.7940307408571243,556.0179876327514,-0.04318361557088792,62.3,322.11231424212457
131072,64,183,312.28146805999995,65.76,713,,,,,,,,,,,,,
133120,65,184,313.2950875,65.61,722,0.0003,0.015666641,640,0.9527632594108582,0.2,-23.293293553590775,251.61187744140625,0.122509765625,0.8008039891719818,542.9626984119416,-0.04501099452900235,,
135000,,,,,,0.0003,0.016468234,650,0.9529678225517273,0.2,-23.28625022768974,135.410888671875,0.12265625,0.8249390870332718,427.31984705924987,-0.04238717773405369,76.2,396.9361913919449
135168,66,183,317.76115461,66.81,736,,,,,,,,,,,,,
137216,67,183,324.20314641,67.8,746,0.0003,0.01621277,660,0.9525790810585022,0.2,-23.28263339996338,166.2666473388672,0.11767578125,0.8296748697757721,482.49572429656985,-0.04268925675714854,,
139264,68,183,324.10088333000004,67.52,756,0.0003,0.014393581,670,0.953161358833313,0.2,-23.285138297080994,133.8271484375,0.099169921875,0.8490181416273117,467.2935765743256,-0.03800926786789205,,
140000,,,,,,0.0003,0.01555044,680,0.9531018733978271,0.2,-23.28744649887085,383.1626892089844,0.117431640625,0.8247172385454178,497.1975197792053,-0.041076068225083875,71.85,376.76114899814127
141312,69,183,315.67884711000005,66.16,770,,,,,,,,,,,,,
143360,70,183,311.67253097,64.89,779,0.0003,0.015629156,690,0.9530467987060547,0.2,-23.287689983844757,140.08428955078125,0.1201171875,0.8507766425609589,413.5101547241211,-0.04438273890991695,,
145000,,,,,,0.0003,0.017510267,700,0.9524547457695007,0.2,-23.279310727119444,180.63076782226562,0.12470703125,0.8514857739210129,444.1005435943604,-0.04318424045050051,73.9,385.25648124814035
145408,71,183,307.64617451999993,64.54,792,,,,,,,,,,,,,
147456,72,183,317.47634568,65.9,802,0.0003,0.015424793,710,0.9522523283958435,0.2,-23.27303723692894,96.20362854003906,0.126806640625,0.8495156317949295,400.01556391716,-0.04370071897574235,,
149504,73,183,319.04827938999995,65.97,812,0.0003,0.016734881,720,0.9508340358734131,0.2,-23.2584517121315,131.3252716064453,0.132958984375,0.8625795990228653,379.12373938560484,-0.04495263618300669,,
150000,,,,,,0.0003,0.019203221,730,0.9498953223228455,0.2,-23.2370423078537,110.93037414550781,0.138232421875,0.8728105127811432,351.9015278816223,-0.045922125203651375,74.8,389.7623427636921
151552,74,183,320.25511057999995,66.24,826,,,,,,,,,,,,,
153600,75,183,315.99798033,65.26,835,0.0003,0.015236877,740,0.9492319822311401,0.2,-23.22224533557892,149.24046325683594,0.116650390625,0.831110030412674,422.96120138168334,-0.04130460885353386,,
155000,,,,,,0.0003,0.016539361,750,0.947778582572937,0.2,-23.200148165225983,145.72573852539062,0.1470703125,0.8803346082568169,326.0257426261902,-0.045942034313338806,77.95,406.0405483931303
155648,76,183,317.230377,65.69,847,,,,,,,,,,,,,
157696,77,183,311.39097777,64.74,857,0.0003,0.017290134,760,0.9466003179550171,0.2,-23.179591739177702,135.2008514404297,0.147509765625,0.8659754246473312,340.90321617126466,-0.047041394414554814,,
159744,78,183,315.3484205,65.73,868,0.0003,0.013955617,770,0.9464837312698364,0.2,-23.166159093379974,211.8631591796875,0.1109375,0.7859362065792084,500.2675515174866,-0.04039957573113497,,
160000,,,,,,0.0003,0.017424282,780,0.9452270269393921,0.2,-23.155264449119567,124.75035095214844,0.13916015625,0.8664499819278717,337.8245397090912,-0.04523503671225626,62.25,322.48809081688523
161792,79,183,323.96304296,67.7,882,,,,,,,,,,,,,
163840,80,183,329.86901837000005,68.86,892,0.0003,0.01770138,790,0.9451950192451477,0.2,-23.14288592338562,129.59251403808594,0.139208984375,0.8699224889278412,346.5766303062439,-0.04418583737278823,,
165000,,,,,,0.0003,0.0141823795,800,0.9449429512023926,0.2,-23.13774556517601,231.4206085205078,0.10458984375,0.819038137793541,512.8630350589752,-0.04020983676309697,66.3,347.2314350426197
165888,81,183,328.4459846099999,68.31,906,,,,,,,,,,,,,
167936,82,182,324.22927307,67.4,917,0.0003,0.01967895,810,0.9434404969215393,0.2,-23.1254540681839,132.74029541015625,0.15966796875,0.8608139753341675,371.1263868331909,-0.04814238497929182,,
169984,83,183,327.94050394000004,68.08,928,0.0003,0.01733376,820,0.9439361691474915,0.2,-23.11314001083374,215.05166625976562,0.142041015625,0.8646872490644455,376.36211533546447,-0.04675218676275108,,
170000,,,,,,0.0003,0.015251921,830,0.9431107640266418,0.2,-23.111603611707686,143.0630340576172,0.1251953125,0.8850726932287216,383.9258716583252,-0.04283286058198428,68.0,356.18712372779845
172032,84,182,331.77083247,69.11,942,,,,,,,,,,,,,
174080,85,182,333.26900285000005,69.19,953,0.0003,0.012914972,840,0.9429009556770325,0.2,-23.099859166145325,103.61959075927734,0.104443359375,0.8558960407972336,376.4202674388886,-0.0393999308696948,,
175000,,,,,,0.0003,0.015831646,850,0.9423006772994995,0.2,-23.09236095547676,139.2696990966797,0.1291015625,0.872217133641243,369.43786516189573,-0.04219849626824725,69.9,365.79969373494384
176128,86,182,332.07223154,69.09,966,,,,,,,,,,,,,
178176,87,182,333.3738660699999,69.24,975,0.0003,0.0149350595,860,0.9419923424720764,0.2,-23.081781107187272,209.3419952392578,0.1240234375,0.850689098238945,408.694708442688,-0.042137880067457445,,
180000,,,,,,0.0003,0.015207203,870,0.940898597240448,0.2,-23.06893201470375,176.69216918945312,0.11796875,0.866320326924324,366.88170862197876,-0.04167707683518529,64.75,340.40277607142923
180224,88,182,328.09279741,68.05,988,,,,,,,,,,,,,
182272,89,182,332.26639998999997,69.01,999,0.0003,0.01851275,880,0.941157877445221,0.2,-23.061171597242357,97.73646545410156,0.144189453125,0.8902820199728012,308.3650866508484,-0.046425070276018235,,
184320,90,182,331.36166209,69.59,1009,0.0003,0.017404344,890,0.9409759640693665,0.2,-23.061639225482942,152.2706756591797,0.1287109375,0.8724042624235153,358.4002862453461,-0.042836638164590116,,
185000,,,,,,0.0003,0.013877713,900,0.9405474066734314,0.2,-23.05246029496193,126.6072769165039,0.111474609375,0.8686121255159378,375.5178540706635,-0.039868971612304446,67.1,352.6409592397511
186368,91,182,329.91097406999995,69.79,1023,,,,,,,,,,,,,
188416,92,182,327.40819296,69.43,1032,0.0003,0.0161957,910,0.9404096007347107,0.2,-23.049510073661803,105.95004272460938,0.11953125,0.8662581890821457,389.5946886062622,-0.041585988519364035,,
190000,,,,,,0.0003,0.017095182,920,0.9399808049201965,0.2,-23.043677842617036,93.69611358642578,0.124462890625,0.8576311469078064,357.40112075805666,-0.0425582337542437,63.85,334.7371414743364
190464,93,182,323.70743304,68.26,1045,,,,,,,,,,,,,
192512,94,182,329.32847102,69.32,1055,0.0003,0.019364186,930,0.9379836916923523,0.2,-23.01994870901108,131.50486755371094,0.15087890625,0.8729340434074402,321.6806018590927,-0.046043268498033287,,
194560,95,182,338.19469537,71.24,1066,0.0003,0.017802343,940,0.9380120635032654,0.2,-23.004400569200516,111.36591339111328,0.142822265625,0.8809938505291939,331.72648458480836,-0.04621975961490534,,
195000,,,,,,0.0003,0.018762283,950,0.9377284646034241,0.2,-22.999379152059554,112.02748107910156,0.14384765625,0.8992771878838539,302.20151033401487,-0.045295087789418174,72.2,376.76122385263443
196608,96,181,334.0071215800001,70.05,1080,,,,,,,,,,,,,
198656,97,182,339.4808268,70.69,1090,0.0003,0.014461501,960,0.9383087754249573,0.2,-23.003688299655913,141.4114227294922,0.113525390625,0.8622792810201645,399.61974635124204,-0.040891785101848654,,
200000,,,,,,0.0003,0.016597878,970,0.9370101690292358,0.2,-22.99574134349823,130.40249633789062,0.13447265625,0.8695030510425568,365.7858153343201,-0.04413890853174962,63.3,331.9227984983474
200704,98,182,339.14119823,70.15,1101,,,,,,,,,,,,,
202752,99,182,337.0825578000001,69.94,1111,0.0003,0.01856647,980,0.9367332458496094,0.2,-22.98024538755417,130.2549285888672,0.158203125,0.8959625363349915,327.451042842865,-0.04887893351260573,,
204800,100,182,334.30169885,69.02,1122,0.0003,0.01922678,990,0.937163233757019,0.2,-22.980793923139572,149.0250701904297,0.157080078125,0.8857652544975281,311.05470221042634,-0.04843064236047212,,
205000,,,,,,0.0003,0.016814962,1000,0.9363561272621155,0.2,-22.97696144580841,88.09955596923828,0.123681640625,0.8814148902893066,350.9210609436035,-0.04222411412047222,63.45,332.6786314534023
206848,101,182,324.62535097,67.27,1135,,,,,,,,,,,,,
208896,102,182,320.1041603,66.46,1145,0.0003,0.017085303,1010,0.9366202354431152,0.2,-22.97013204097748,133.06527709960938,0.140185546875,0.8745416104793549,359.24652404785155,-0.04546917691186536,,
210000,,,,,,0.0003,0.016387902,1020,0.9357435703277588,0.2,-22.963987356424333,132.75155639648438,0.13603515625,0.8831436038017273,369.58885469436643,-0.046159413340501484,72.4,375.9045645280741
210944,103,182,314.82459114000005,66.03,1157,,,,,,,,,,,,,
212992,104,182,324.57326525,68.11,1167,0.0003,0.01408352,1030,0.935581386089325,0.2,-22.95459012389183,123.01686096191406,0.101025390625,0.8644413650035858,357.6898133277893,-0.037801826308714225,,
215000,,,,,,0.0003,0.015692629,1040,0.9359093904495239,0.2,-22.955923372507094,119.50296783447266,0.127099609375,0.8801016360521317,327.58063259124754,-0.04186167106090579,73.35,383.1456739936024
215040,105,181,332.64018365,69.85,1182,,,,,,,,,,,,,
217088,106,181,339.21632621000003,70.64,1193,0.0003,0.018884212,1050,0.9354907870292664,0.2,-22.95659867525101,99.39353942871094,0.148095703125,0.8865331336855888,335.9676401615143,-0.04575365985219833,,
219136,107,182,349.99385072999996,72.34,1203,0.0003,0.02269553,1060,0.9362280368804932,0.2,-22.96097676753998,146.84091186523438,0.17109375,0.8517264723777771,395.2233274936676,-0.047705081989988685,,
220000,,,,,,0.0003,0.019336857,1070,0.9352384209632874,0.2,-22.960118889808655,118.06787872314453,0.158447265625,0.8591214716434479,353.4649414539337,-0.04734732295619324,94.15,477.6359044036828
221184,108,181,353.99557570999997,73.09,1217,,,,,,,,,,,,,
223232,109,181,359.49328431999993,74.43,1226,0.0003,0.021096991,1080,0.9345778226852417,0.2,-22.941039746999742,140.97341918945312,0.159912109375,0.856045737862587,408.89552931785585,-0.04399701377260499,,
225000,,,,,,0.0003,0.020467075,1090,0.934004545211792,0.2,-22.931376808881758,120.23201751708984,0.177783203125,0.9174557328224182,258.0642886161804,-0.04865882420272101,104.75,529.0090208571404
225280,110,181,362.40325858000006,75.37,1242,,,,,,,,,,,,,
227328,111,181,368.0325325,76.9,1252,0.0003,0.016716402,1100,0.9329907894134521,0.2,-22.913963437080383,136.0215606689453,0.1265625,0.8746017813682556,388.05339069366454,-0.042987269698642194,,
229376,112,181,360.77313017000006,75.27,1263,0.0003,0.016294895,1110,0.9324693083763123,0.2,-22.898943424224854,142.01622009277344,0.1212890625,0.8584766387939453,427.1417444229126,-0.04089534631348215,,
230000,,,,,,0.0003,0.0122751435,1120,0.9321943521499634,0.2,-22.89056176543236,176.36375427246094,0.098876953125,0.8282372057437897,525.8234361171723,-0.03598942629178055,80.5,418.61351020373405
231424,113,181,359.32245621000004,75.22,1277,,,,,,,,,,,,,
233472,114,181,369.55526476,76.91,1286,0.0003,0.018639963,1130,0.9320427775382996,0.2,-22.88638283610344,147.87258911132812,0.134912109375,0.8905575722455978,367.565851688385,-0.041213800653349605,,
235000,,,,,,0.0003,0.017990468,1140,0.9305512309074402,0.2,-22.873388016223906,140.05282592773438,0.144287109375,0.8894170001149178,397.1878252506256,-0.04512778399221133,85.4,441.4473686188459
235520,115,180,353.5347763099999,74.12,1302,,,,,,,,,,,,,
237568,116,180,349.05243857,73.18,1312,0.0003,0.014152365,1150,0.9301344752311707,0.2,-22.852422893047333,166.52598571777344,0.11103515625,0.8690753430128098,459.0896947860718,-0.039881934487493706,,
239616,117,181,337.14208264,70.63,1323,0.0003,0.01710467,1160,0.9298323392868042,0.2,-22.847617512941362,116.03030395507812,0.13994140625,0.8911013528704643,337.7530340671539,-0.04325713051075582,,
240000,,,,,,0.0003,0.015603089,1170,0.9294995069503784,0.2,-22.84074447154999,140.6629180908203,0.13046875,0.8848530724644661,368.6030624866486,-0.04135647510702256,88.9,455.35100325504317
241664,118,180,337.73658019999993,70.22,1337,,,,,,,,,,,,,
243712,119,181,344.89935652,71.45,1346,0.0003,0.020863226,1180,0.9285454750061035,0.2,-22.828054744005204,75.47749328613281,0.15849609375,0.8863095194101334,314.62556676864625,-0.046437762124696746,,
245000,,,,,,0.0003,0.01746871,1190,0.9279150366783142,0.2,-22.813498985767364,134.39114379882812,0.1314453125,0.886591762304306,357.9272810459137,-0.04220423648075666,83.3,423.78946768939494
245760,120,180,348.41579704000003,72.24,1360,,,,,,,,,,,,,
247808,121,180,348.61053895000003,72.89,1371,0.0003,0.020380829,1200,0.9282037019729614,0.2,-22.809820145368576,138.27357482910156,0.156787109375,0.8830250129103661,402.4779985904694,-0.04612570807512384,,
249856,122,180,348.39567976000006,73.17,1382,0.0003,0.01729959,1210,0.9280639290809631,0.2,-22.812463057041168,146.98719787597656,0.13173828125,0.8921694234013557,356.93564066886904,-0.0432382874249015,,
250000,,,,,,0.0003,0.017236505,1220,0.9291751980781555,0.2,-22.820174825191497,133.99639892578125,0.134619140625,0.8824948221445084,334.9806665420532,-0.04443784819741268,82.1,377.5561921551824
251904,123,180,343.30343845999994,72.78,1395,,,,,,,,,,,,,
