eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/loss,train/clip_range,train/learning_rate,train/approx_kl,train/value_loss
50.0,41000,-58.77780067324638,,,,,,-0.009098166474723257,0.9892270406708121,0.077734375,-1.8567733366042376,0.6020629405975342,200,0.9529632329940796,0.2,0.0003,0.013077303,2.283953646570444
50.0,42000,-58.77780067324638,,,,,,,,,,,,,,,,
50.0,43000,-58.77780067324638,,,,,,,,,,,,,,,,
,43008,,21,281,152,50.0,-66.32749083,,,,,,,,,,,
50.0,44000,-59.1036100924015,,,,,,-0.010404309767181985,0.9893418159335852,0.123291015625,-1.785984069854021,0.5826877951622009,210,0.9757867455482483,0.2,0.0003,0.014516145,2.2549815360456704
50.0,45000,-59.1036100924015,,,,,,,,,,,,,,,,
,45056,,22,281,160,50.0,-66.39998569999999,,,,,,,,,,,
50.0,46000,-59.494682079553606,,,,,,-0.010827470672666095,0.9892646968364716,0.108984375,-1.7238540008664132,0.5670865774154663,220,1.191340446472168,0.2,0.0003,0.014043208,2.351824391260743
50.0,47000,-59.494682079553606,,,,,,,,,,,,,,,,
,47104,,23,280,168,50.0,-66.27250276999999,,,,,,,,,,,
50.0,48000,-58.03281564116478,,,,,,-0.007404621137538925,0.9929022723808885,0.095361328125,-1.6595547914505004,0.547235906124115,230,0.5535793900489807,0.2,0.0003,0.0102055045,1.366983463615179
50.0,49000,-58.03281564116478,,,,,,,,,,,,,,,,
,49152,,24,279,175,50.0,-65.44856891999999,,,,,,,,,,,
50.0,50000,-57.992957305908206,,,,,,-0.012953128261142411,0.9920836724340916,0.09609375,-1.5847579192370176,0.5293915271759033,240,0.8446249961853027,0.2,0.0003,0.0069934507,1.5612405875697732
50.0,51000,-57.992957305908206,,,,,,,,,,,,,,,,
,51200,,25,278,183,50.0,-64.40036655000002,,,,,,,,,,,
50.0,52000,-57.30433940887451,,,,,,-0.007238018735370133,0.990403707139194,0.103466796875,-1.5241388853639364,0.5135800242424011,250,0.7035738825798035,0.2,0.0003,0.010779446,1.7906987411901354
50.0,53000,-57.30433940887451,,,,,,,,,,,,,,,,
,53248,,26,278,191,50.0,-62.81970816,,,,,,,,,,,
50.0,54000,-57.49735055565834,,,,,,-0.010384654335211962,0.9924717363901436,0.119287109375,-1.4538134168833494,0.49852338433265686,260,0.5544527173042297,0.2,0.0003,0.012744381,1.253135803155601
50.0,55000,-57.49735055565834,,,,,,,,,,,,,,,,
,55296,,27,277,199,50.0,-61.21967401999999,,,,,,,,,,,
50.0,56000,-57.70344499349594,,,,,,-0.011203933818615041,0.9928646548651159,0.134130859375,-1.3685208428651094,0.47708022594451904,270,0.4906339943408966,0.2,0.0003,0.011014415,1.2055948348715901
50.0,57000,-57.70344499349594,,,,,,,,,,,,,,,,
,57344,,28,277,206,50.0,-59.97867342000001,,,,,,,,,,,
50.0,58000,-58.03152894377708,,,,,,-0.008382109741796739,0.9936326341703534,0.16572265625,-1.2896722912788392,0.4596813917160034,280,0.4491317868232727,0.2,0.0003,0.030459736,0.9551648732274771
50.0,59000,-58.03152894377708,,,,,,,,,,,,,,,,
,59392,,29,277,213,50.0,-59.54182025,,,,,,,,,,,
50.0,60000,-57.045445191860196,,,,,,-0.006901191384531558,0.9936252366751432,0.129443359375,-1.2172576051205397,0.4479979872703552,290,0.31825485825538635,0.2,0.0003,0.007772833,0.8550692512653768
50.0,61000,-57.045445191860196,,,,,,,,,,,,,,,,
,61440,,30,277,221,50.0,-59.48720993,,,,,,,,,,,
50.0,62000,-55.95900290608406,,,,,,-0.009148631955031305,0.9946832046844065,0.1177734375,-1.1600899491459131,0.4344823956489563,300,0.2514105439186096,0.2,0.0003,0.012916244,0.822647069208324
50.0,63000,-55.95900290608406,,,,,,,,,,,,,,,,
,63488,,31,278,228,50.0,-59.00657792999999,,,,,,,,,,,
50.0,64000,-55.993531024456026,,,,,,-0.0055405582999810575,0.9939631577581167,0.177978515625,-1.1060897391289473,0.4260677099227905,310,0.3247513175010681,0.2,0.0003,0.011374995,0.8496174001134932
50.0,65000,-55.993531024456026,,,,,,,,,,,,,,,,
,65536,,32,279,234,50.0,-58.21926364,,,,,,,,,,,
50.0,66000,-55.10979368090629,,,,,,-0.009923372496268712,0.994859202299267,0.15732421875,-1.0406338322907687,0.4107133746147156,320,0.3192977011203766,0.2,0.0003,0.013548553,0.6885651547461749
50.0,67000,-55.10979368090629,,,,,,,,,,,,,,,,
,67584,,33,279,241,50.0,-56.17067595,,,,,,,,,,,
50.0,68000,-52.711280369758605,,,,,,5.835967167513445e-05,0.9941393774934113,0.21044921875,-0.9690210353583097,0.3999326527118683,330,0.36734580993652344,0.2,0.0003,0.016677383,0.7318983664736152
50.0,69000,-52.711280369758605,,,,,,,,,,,,,,,,
,69632,,34,279,249,50.0,-55.41818606999999,,,,,,,,,,,
50.0,70000,-51.990541031956674,,,,,,-0.008540650810755324,0.9956727460958064,0.16552734375,-0.8979727299883962,0.38616833090782166,340,0.28098446130752563,0.2,0.0003,0.014050631,0.5266361630521714
50.0,71000,-51.990541031956674,,,,,,,,,,,,,,,,
,71680,,35,279,256,50.0,-53.88237896999999,,,,,,,,,,,
50.0,72000,-47.779757755994794,,,,,,-0.009146235568914562,0.995303921867162,0.157275390625,-0.8159294275566935,0.37006157636642456,350,0.3290731906890869,0.2,0.0003,0.024651011,0.46096691363491116
50.0,73000,-47.779757755994794,,,,,,,,,,,,,,,,
,73728,,36,279,263,50.0,-51.946764370000004,,,,,,,,,,,
50.0,74000,-44.9904993981123,,,,,,-0.00302397804625798,0.9932856946252286,0.1888671875,-0.7442888502031565,0.3587350845336914,360,0.1795932948589325,0.2,0.0003,0.01373258,0.5369015117175877
50.0,75000,-44.9904993981123,,,,,,,,,,,,,,,,
,75776,,37,279,271,50.0,-49.77353697,,,,,,,,,,,
50.0,76000,-41.92611481845379,,,,,,-0.009351177993812599,0.9945290950126946,0.151123046875,-0.6634602466598153,0.34320691227912903,370,0.12130648642778397,0.2,0.0003,0.015879072,0.39064392843283713
50.0,77000,-41.92611481845379,,,,,,,,,,,,,,,,
,77824,,38,279,278,50.0,-47.673430039999985,,,,,,,,,,,
50.0,78000,-40.993984553217885,,,,,,-0.008498228559619746,0.9911380242556334,0.1662109375,-0.5691297460347414,0.3292877972126007,380,0.26510679721832275,0.2,0.0003,0.013841411,0.5149572690948844
50.0,79000,-40.993984553217885,,,,,,,,,,,,,,,,
,79872,,39,278,286,50.0,-46.241958870000005,,,,,,,,,,,
50.0,80000,-38.312642976641655,,,,,,-0.0019016207370441407,0.9903942765668035,0.223681640625,-0.49706816077232363,0.3176229000091553,390,0.26488664746284485,0.2,0.0003,0.022670878,0.5090313881635666
50.0,81000,-38.312642976641655,,,,,,,,,,,,,,,,
,81920,,40,278,294,50.0,-45.10739432,,,,,,,,,,,
50.0,82000,-37.56546344459057,,,,,,-0.01362114870280493,0.9902302911505103,0.19404296875,-0.4065098274499178,0.30234062671661377,400,0.20704051852226257,0.2,0.0003,0.016721234,0.4319542268756777
50.0,83000,-37.56546344459057,,,,,,,,,,,,,,,,
,83968,,41,278,301,50.0,-42.62377026,,,,,,,,,,,
50.0,84000,-33.90274600237608,,,,,,-0.008073614884051495,0.9876089310273528,0.21396484375,-0.32679022420197723,0.29177501797676086,410,0.1756797879934311,0.2,0.0003,0.02227049,0.4718017442151904
50.0,85000,-33.90274600237608,,,,,,,,,,,,,,,,
50.0,86000,-33.90274600237608,,,,,,,,,,,,,,,,
,86016,,42,278,309,50.0,-39.84559823,,,,,,,,,,,
50.0,87000,-32.33684910684824,,,,,,-0.006199618935352191,0.9813138376921415,0.1962890625,-0.26406773515045645,0.2809094786643982,420,0.15313737094402313,0.2,0.0003,0.012263298,0.4119895216077566
50.0,88000,-32.33684910684824,,,,,,,,,,,,,,,,
,88064,,43,278,316,50.0,-37.134608529999994,,,,,,,,,,,
50.0,89000,-31.125375938415527,,,,,,-0.008070627375855111,0.9691813848912716,0.249267578125,-0.1831963647156954,0.27020809054374695,430,0.15858697891235352,0.2,0.0003,0.025949318,0.5790616252459586
50.0,90000,-31.125375938415527,,,,,,,,,,,,,,,,
,90112,,44,278,324,50.0,-35.23131569,,,,,,,,,,,
50.0,91000,-28.53277822136879,,,,,,-0.010780166339827701,0.969716751947999,0.222705078125,-0.09243813939392567,0.25624868273735046,440,0.1441819667816162,0.2,0.0003,0.01754877,0.35542624769732356
50.0,92000,-28.53277822136879,,,,,,,,,,,,,,,,
,92160,,45,277,332,50.0,-33.088929949999994,,,,,,,,,,,
50.0,93000,-27.1797841116786,,,,,,-0.015078724137856625,0.9718714691698551,0.28134765625,-0.010760725289583207,0.24594861268997192,450,0.1647474467754364,0.2,0.0003,0.027155077,0.366088306857273
50.0,94000,-27.1797841116786,,,,,,,,,,,,,,,,
,94208,,46,277,339,50.0,-31.517677899999995,,,,,,,,,,,
50.0,95000,-25.47792330160737,,,,,,-0.013602450245525689,0.9413419626653194,0.22255859375,0.07399897091090679,0.23602411150932312,460,0.19275599718093872,0.2,0.0003,0.026976269,0.47532087098807096
50.0,96000,-25.47792330160737,,,,,,,,,,,,,,,,
,96256,,47,277,346,50.0,-29.529432890000002,,,,,,,,,,,
50.0,97000,-14.355895652994514,,,,,,-0.015128349266888108,0.90831408649683,0.220166015625,0.15858433544635772,0.22724300622940063,470,0.26872584223747253,0.2,0.0003,0.019569954,0.5879576817154885
50.0,98000,-14.355895652994514,,,,,,,,,,,,,,,,
,98304,,48,277,354,50.0,-26.57942981,,,,,,,,,,,
50.0,99000,-10.960651503875852,,,,,,-0.015058604796649888,0.8542298525571823,0.23173828125,0.2375465329736471,0.2170237898826599,480,0.2386094033718109,0.2,0.0003,0.018820658,0.4909255222417414
50.0,100000,-10.960651503875852,,,,,,,,,,,,,,,,
,100352,,49,277,361,50.0,-22.33908754,,,,,,,,,,,
50.0,101000,-10.354015038907528,,,,,,-0.011009920066862832,0.7848559021949768,0.2029296875,0.32903769686818124,0.20796777307987213,490,0.2951802611351013,0.2,0.0003,0.021375109,0.6714576842263341
50.0,102000,-10.354015038907528,,,,,,,,,,,,,,,,
,102400,,50,277,369,50.0,-18.50116287,,,,,,,,,,,
50.0,103000,-10.468794075213372,,,,,,-0.01175701642059721,0.6869139671325684,0.208154296875,0.4072189174592495,0.20021089911460876,500,0.20529325306415558,0.2,0.0003,0.021766812,0.6083846013061702
50.0,104000,-10.468794075213372,,,,,,,,,,,,,,,,
,104448,,51,276,377,50.0,-16.21187923,,,,,,,,,,,
50.0,105000,-10.604064951743931,,,,,,-0.014481844179681503,0.7939815372228622,0.205859375,0.48565598428249357,0.1917993724346161,510,0.21371808648109436,0.2,0.0003,0.020777818,0.4635205470956862
50.0,106000,-10.604064951743931,,,,,,,,,,,,,,,,
,106496,,52,276,384,50.0,-15.35365299,,,,,,,,,,,
50.0,107000,-10.372723012696952,,,,,,-0.009586677834158763,0.7770762145519257,0.1568359375,0.5628380089998245,0.18362246453762054,520,0.1641518771648407,0.2,0.0003,0.016322985,0.4144915942568332
50.0,108000,-10.372723012696952,,,,,,,,,,,,,,,,
,108544,,53,276,392,50.0,-14.512718389999996,,,,,,,,,,,
50.0,109000,-9.88503008671105,,,,,,-0.009317480577738024,0.7664173096418381,0.197509765625,0.6394415371119976,0.1771295964717865,530,0.16756324470043182,0.2,0.0003,0.01755868,0.39291913602501155
50.0,110000,-9.88503008671105,,,,,,,,,,,,,,,,
,110592,,54,277,399,50.0,-13.9814662,,,,,,,,,,,
50.0,111000,-9.224068856891245,,,,,,-0.009857227694010363,0.7731814980506897,0.151220703125,0.6940575402230025,0.17253682017326355,540,0.131161630153656,0.2,0.0003,0.016917396,0.36272451183758675
50.0,112000,-9.224068856891245,,,,,,,,,,,,,,,,
,112640,,55,277,406,50.0,-13.442983689999997,,,,,,,,,,,
50.0,113000,-9.30326512074098,,,,,,-0.0047067156090633945,0.8101639598608017,0.1384765625,0.7466882411390543,0.1668163537979126,550,0.16758376359939575,0.2,0.0003,0.010314248,0.38611606964841483
50.0,114000,-9.30326512074098,,,,,,,,,,,,,,,,
,114688,,56,277,413,50.0,-13.11740248,,,,,,,,,,,
50.0,115000,-9.022637603804469,,,,,,-0.011628788593225182,0.8159907758235931,0.172119140625,0.8289899345487356,0.15880730748176575,560,0.060321927070617676,0.2,0.0003,0.023497565,0.2879196613561362
50.0,116000,-9.022637603804469,,,,,,,,,,,,,,,,
,116736,,57,277,420,50.0,-12.994988249999999,,,,,,,,,,,
50.0,117000,-9.038887577876448,,,,,,-0.004414213279960677,0.8737787753343582,0.144091796875,0.9149057548493147,0.15243934094905853,570,0.07968524098396301,0.2,0.0003,0.015496748,0.20713891976047308
50.0,118000,-9.038887577876448,,,,,,,,,,,,,,,,
,118784,,58,277,427,50.0,-12.67625432,,,,,,,,,,,
50.0,119000,-8.973592829331755,,,,,,-0.003296466910978779,0.8988731801509857,0.146728515625,0.97639085277915,0.14851588010787964,580,0.062215279787778854,0.2,0.0003,0.012313254,0.21144720460288227
50.0,120000,-8.973592829331755,,,,,,,,,,,,,,,,
,120832,,59,277,435,50.0,-12.31932719,,,,,,,,,,,
50.0,121000,-8.907259187474846,,,,,,-0.005116093196556903,0.9132840633392334,0.1470703125,1.0417353801429272,0.14271147549152374,590,0.06558692455291748,0.2,0.0003,0.011843515,0.21420617266558112
50.0,122000,-8.907259187474846,,,,,,,,,,,,,,,,
,122880,,60,277,443,50.0,-11.640640659999999,,,,,,,,,,,
50.0,123000,-8.687416806211695,,,,,,-0.009097561163071078,0.9229969754815102,0.173876953125,1.1036077737808228,0.13941854238510132,600,0.1080283522605896,0.2,0.0003,0.014019046,0.21849755686707795
50.0,124000,-8.687416806211695,,,,,,,,,,,,,,,,
,124928,,61,276,451,50.0,-11.444227620000003,,,,,,,,,,,
50.0,125000,-8.801672665961087,,,,,,-0.00802577924914658,0.9367932453751564,0.167236328125,1.1514172192662955,0.13608986139297485,610,0.08494524657726288,0.2,0.0003,0.01512298,0.18690349743701518
50.0,126000,-8.801672665961087,,,,,,,,,,,,,,,,
,126976,,62,276,458,50.0,-10.984789020000001,,,,,,,,,,,
50.0,127000,-8.679486895538867,,,,,,-0.008367788975010625,0.9533459432423115,0.1625,1.1998020619153977,0.13250590860843658,620,0.052666280418634415,0.2,0.0003,0.014049447,0.16820821198634803
50.0,128000,-8.679486895538867,,,,,,,,,,,,,,,,
50.0,129000,-8.679486895538867,,,,,,,,,,,,,,,,
,129024,,63,276,466,50.0,-10.879223560000003,,,,,,,,,,,
50.0,130000,-8.493799666501582,,,,,,-0.009761235472979024,0.9523087106645107,0.1912109375,1.2370739810168743,0.13066545128822327,630,0.10816087573766708,0.2,0.0003,0.016643006,0.1783790077548474
50.0,131000,-8.493799666501582,,,,,,,,,,,,,,,,
,131072,,64,276,474,50.0,-11.16123114,,,,,,,,,,,
50.0,132000,-8.631386729702353,,,,,,-0.006848049053223804,0.9539967700839043,0.183935546875,1.2807865664362907,0.12680400907993317,640,0.06077870354056358,0.2,0.0003,0.014019689,0.16228824655991048
50.0,133000,-8.631386729702353,,,,,,,,,,,,,,,,
,133120,,65,276,482,50.0,-11.37670786,,,,,,,,,,,
50.0,134000,-8.592765560001135,,,,,,-0.009517653541115579,0.9644565097987652,0.16865234375,1.3503307249397039,0.12204635143280029,650,0.05058227479457855,0.2,0.0003,0.018806655,0.13675497887888924
50.0,135000,-8.592765560001135,,,,,,,,,,,,,,,,
,135168,,66,275,489,50.0,-11.06289288,,,,,,,,,,,
50.0,136000,-8.502079481631517,,,,,,-0.009693255345337094,0.9587856531143188,0.173828125,1.4206405762583016,0.11798050254583359,660,0.04356790706515312,0.2,0.0003,0.016361052,0.13788515531923623
50.0,137000,-8.502079481631517,,,,,,,,,,,,,,,,
,137216,,67,276,497,50.0,-10.870938639999999,,,,,,,,,,,
50.0,138000,-8.554272646829485,,,,,,-0.004921065722010098,0.9732546079903841,0.1689453125,1.4702699653804303,0.11557167023420334,670,0.04181874543428421,0.2,0.0003,0.019910969,0.13659884510561823
50.0,139000,-8.554272646829485,,,,,,,,,,,,,,,,
,139264,,68,276,504,50.0,-10.292379630000001,,,,,,,,,,,
50.0,140000,-8.78302709236741,,,,,,-0.003971195849590004,0.9718994591385126,0.170166015625,1.5079145669937133,0.11345640569925308,680,0.062449585646390915,0.2,0.0003,0.012618125,0.1763272349257022
50.0,141000,-8.78302709236741,,,,,,,,,,,,,,,,
,141312,,69,276,511,50.0,-10.33669204,,,,,,,,,,,
50.0,142000,-8.625820165872573,,,,,,-0.00314977535745129,0.9679897427558899,0.17158203125,1.553606889396906,0.11034597456455231,690,0.04481425881385803,0.2,0.0003,0.017046448,0.16725781604181975
50.0,143000,-8.625820165872573,,,,,,,,,,,,,,,,
,143360,,70,276,519,50.0,-10.08392845,,,,,,,,,,,
50.0,144000,-8.47518235258758,,,,,,-0.001073509042907972,0.961378239095211,0.17177734375,1.5945971615612506,0.10869084298610687,700,0.10476700961589813,0.2,0.0003,0.010766209,0.23668571086600423
50.0,145000,-8.47518235258758,,,,,,,,,,,,,,,,
,145408,,71,276,526,50.0,-9.9655845,,,,,,,,,,,
50.0,146000,-8.453976507112383,,,,,,-0.0039865538943558935,0.9749289602041245,0.1357421875,1.6275590643286706,0.10668396949768066,710,0.06035269424319267,0.2,0.0003,0.01096709,0.21907405818346887
50.0,147000,-8.453976507112383,,,,,,,,,,,,,,,,
,147456,,72,276,533,50.0,-10.08749455,,,,,,,,,,,
50.0,148000,-8.53602524213493,,,,,,-0.0031552966698654926,0.970572255551815,0.159814453125,1.6584035366773606,0.10526323318481445,720,0.1281052678823471,0.2,0.0003,0.010492354,0.2345660210121423
50.0,149000,-8.53602524213493,,,,,,,,,,,,,,,,
,149504,,73,276,540,50.0,-9.973064749999999,,,,,,,,,,,
50.0,150000,-8.316787093877792,,,,,,-0.0024929129751399158,0.9860470416024327,0.1609375,1.684837506711483,0.1041446402668953,730,0.07597380131483078,0.2,0.0003,0.013865741,0.17753473981283605
50.0,151000,-8.316787093877792,,,,,,,,,,,,,,,,
,151552,,74,276,547,50.0,-9.903147959999998,,,,,,,,,,,
50.0,152000,-8.515834536030889,,,,,,-0.0006356955535011366,0.9825237691402435,0.188525390625,1.7156521387398243,0.10201670229434967,740,0.08397263288497925,0.2,0.0003,0.021525148,0.16153677473776043
50.0,153000,-8.515834536030889,,,,,,,,,,,,,,,,
,153600,,75,276,555,50.0,-9.98929628,,,,,,,,,,,
50.0,154000,-8.660374475643039,,,,,,-0.006788849820441101,0.9869316630065441,0.174755859375,1.7571117512881755,0.09994462877511978,750,0.0546821653842926,0.2,0.0003,0.017553583,0.13416567174717783
50.0,155000,-8.660374475643039,,,,,,,,,,,,,,,,
,155648,,76,276,562,50.0,-10.0857825,,,,,,,,,,,
50.0,156000,-8.573437657766044,,,,,,-0.007259199023246765,0.9827038813382387,0.18994140625,1.7911578990519046,0.09858719259500504,760,0.07731269299983978,0.2,0.0003,0.019900262,0.1821115655358881
50.0,157000,-8.573437657766044,,,,,,,,,,,,,,,,
,157696,,77,276,569,50.0,-10.085572869999998,,,,,,,,,,,
50.0,158000,-8.49328828305006,,,,,,-0.0022725534916389735,0.9831254612654448,0.170947265625,1.8217097342014312,0.09701641649007797,770,0.08461794257164001,0.2,0.0003,0.019838389,0.17185146994888784
50.0,159000,-8.49328828305006,,,,,,,,,,,,,,,,
,159744,,78,277,576,50.0,-10.069749380000001,,,,,,,,,,,
50.0,160000,-8.36997852511704,,,,,,0.0019222538219764828,0.9890064429491758,0.17412109375,1.8563350565731525,0.09510008990764618,780,0.0688372552394867,0.2,0.0003,0.010249363,0.1451003668596968
50.0,161000,-8.36997852511704,,,,,,,,,,,,,,,,
,161792,,79,277,583,50.0,-9.334006449999999,,,,,,,,,,,
50.0,162000,-8.103732333891093,,,,,,-8.619751315563917e-05,0.9869019025936723,0.178564453125,1.8942738451063632,0.09323082864284515,790,0.0825720727443695,0.2,0.0003,0.016600013,0.1991757079260424
50.0,163000,-8.103732333891093,,,,,,,,,,,,,,,,
,163840,,80,277,590,50.0,-8.79506092,,,,,,,,,,,
50.0,164000,-8.060746771609411,,,,,,-0.003673877607798204,0.9831452090293169,0.177001953125,1.9314993508160114,0.09161952137947083,800,0.07921308279037476,0.2,0.0003,0.01667303,0.24791183348279447
50.0,165000,-8.060746771609411,,,,,,,,,,,,,,,,
,165888,,81,277,596,50.0,-8.85694386,,,,,,,,,,,
50.0,166000,-7.94287379803136,,,,,,-0.00011825761466752738,0.9813102316111326,0.177490234375,1.9558470375835895,0.09084925055503845,810,0.09765996038913727,0.2,0.0003,0.016537499,0.3219669993966818
50.0,167000,-7.94287379803136,,,,,,,,,,,,,,,,
,167936,,82,278,603,50.0,-8.68991006,,,,,,,,,,,
