time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
164,128045,1.3239427361488343,0.001,963.49,941.59281251,129100,1022,-59.436126998901365,126,,
,129045,1.3656551936864854,0.001,,,130000,,-60.078394454956054,,1194.9064585635117,990.2
168,132045,1.4663244765400887,0.001,963.49,978.0435768,133100,1056,-61.70193476104736,125,,
,134045,1.4552954097390174,0.001,,,135000,,-62.67003193664551,,1258.9092426805757,901.0
172,136045,1.5354803362488747,0.001,964.08,1005.7324430200001,137100,1089,-63.58684789276123,125,,
,139045,1.5922863492965698,0.001,,,140000,,-64.92166170501709,,1435.477129550604,1000.0
176,140045,1.6199374740123749,0.001,964.08,1036.6171370299999,141100,1121,-65.16945784759521,125,,
180,144045,1.6878710889816284,0.001,964.85,1066.80515931,144221,1143,-66.9815447921753,126,,
,144166,1.6461507599215863,0.001,,,145000,,-67.72380053410765,,1479.8516903123818,1000.0
184,147166,1.959400756895542,0.001,964.85,1103.5572577499997,148221,1174,-68.35342135620117,126,,
,149166,2.006712604701519,0.001,,,150000,,-68.95444398498535,,1526.731146027043,1000.0
188,151166,1.9309383922219276,0.001,964.85,1136.93029699,152221,1209,-69.56079092407226,125,,
,154166,1.8498327566385269,0.001,,,155000,,-70.68604347229004,,1524.68441805318,1000.0
192,155166,2.1071174607276917,0.001,968.31,1165.8306577,156221,1243,-70.91945863342285,125,,
,159166,1.9715136647820473,0.001,,,160000,,-71.83932063293457,,1542.7033266849817,1000.0
196,,,,981.84,1210.5690644100002,160221,1277,,125,,
200,163166,1.9323657492399215,0.001,981.84,1237.4060355899999,164221,1300,-72.94508543395996,126,,
,164166,1.8768903741240501,0.001,,,165000,,-73.1002461090088,,1588.6672018895392,1000.0
204,167166,1.9929587040543557,0.001,981.84,1264.1324631799998,168221,1334,-73.9478712310791,126,,
,169166,1.825322896718979,0.001,,,170000,,-74.40160559082031,,1502.9775212198497,1000.0
208,171166,1.8380469990372659,0.001,981.84,1291.06559605,172221,1366,-74.87603273010254,125,,
,174166,1.9024779762029649,0.001,,,175000,,-75.5221682434082,,1392.5176540983812,1000.0
212,175166,1.9100714030861854,0.001,991.21,1332.7705396699998,176221,1398,-75.87004409790039,126,,
,179166,1.938429802775383,0.001,,,180000,,-76.9564365234375,,1494.1754416126757,1000.0
216,,,,991.21,1355.98957121,180221,1431,,125,,
220,183166,1.9534352310299874,0.001,991.21,1383.7387607200005,184221,1454,-77.98748008728028,126,,
,184166,1.9365168315768242,0.001,,,185000,,-78.29467257690429,,1647.7397265960462,1000.0
224,187166,2.0842982048988343,0.001,991.21,1403.6324492300002,188221,1489,-78.86086141967773,126,,
,189166,2.19375029361248,0.001,,,190000,,-79.09321105957031,,1615.21223680526,1000.0
228,191166,2.20988214302063,0.001,991.21,1407.1170339100001,192221,1524,-79.4269532623291,126,,
,194166,2.095171214699745,0.001,,,195000,,-80.015373336792,,1608.6639614261687,1000.0
232,195166,2.1961689376235007,0.001,991.21,1425.77093908,196221,1558,-80.26513482666016,125,,
,199166,2.160691598057747,0.001,,,200000,,-80.91850164794921,,1707.3063517387957,1000.0
236,,,,991.21,1427.1556012200003,200221,1592,,125,,
240,203166,2.2543950437307356,0.001,991.21,1437.7933826400001,204221,1615,-81.27370037841797,126,,
,204166,2.1796974214315417,0.001,,,205000,,-81.35492091369629,,1627.40034766756,1000.0
244,207166,2.2484098657369613,0.001,991.21,1448.8487781800004,208221,1649,-81.98128746032715,126,,
,209166,2.152124234199524,0.001,,,210000,,-82.34552853393555,,1669.9489651232957,1000.0
248,211166,2.2648549375534057,0.001,991.21,1462.22261156,212221,1680,-82.81137649536133,126,,
,214166,2.19231855738163,0.001,,,215000,,-83.27750086975098,,1706.7133349344135,1000.0
252,215166,2.2449603964090348,0.001,991.21,1476.9521325199996,216221,1713,-83.64889935302735,126,,
,219166,2.334344215273857,0.001,,,220000,,-84.68367179870606,,1649.5250070898794,1000.0
256,,,,991.21,1488.3170293800003,220221,1748,,125,,
260,223166,2.474917169332504,0.001,991.21,1496.4535921999998,224221,1774,-85.64573458862304,126,,
,224166,2.3475701306462287,0.001,,,225000,,-85.73820329284668,,1799.4028891569003,1000.0
264,227166,2.335579581975937,0.001,991.21,1509.88208898,228221,1808,-86.68782725524902,126,,
,229166,2.4740979317426683,0.001,,,230000,,-87.18535285949707,,1829.9876100531314,1000.0
268,231166,2.434904416561127,0.001,991.21,1523.6482182199998,232221,1843,-87.72086811828613,125,,
,234166,2.396460063099861,0.001,,,235000,,-88.88326611328125,,1723.5930136846378,1000.0
272,235166,2.350604509830475,0.001,991.21,1538.8958353699998,236221,1877,-89.18623748779297,125,,
,239166,2.4828661102056504,0.001,,,240000,,-90.39380439758301,,1717.2103347790194,1000.0
276,,,,991.21,1548.6877522000002,240221,1910,,125,,
280,243166,2.5211625038385392,0.001,1000.0,1572.6410233600002,244221,1936,-91.26995472717284,126,,
,244166,2.485655313849449,0.001,,,245000,,-91.60681253051757,,1871.9359222140163,1000.0
284,247166,2.458445406913757,0.001,1000.0,1589.3212609299999,248221,1973,-92.36350085449219,125,,
,249166,2.442449362516403,0.001,,,250000,,-92.73729949951172,,1850.1954053498805,1000.0
288,251166,2.4620990126132964,0.001,1000.0,1602.92257054,252221,2010,-93.32264469909668,125,,
,254166,2.58999256503582,0.001,,,255000,,-94.05072181701661,,1764.3081059390083,1000.0
292,255166,2.696941803216934,0.001,1000.0,1621.44734898,256221,2047,-94.24460195922852,125,,
,259166,2.7787776104211805,0.001,,,260000,,-95.09505683898925,,1849.1268604882061,1000.0
296,,,,1000.0,1634.52783314,260221,2083,,124,,
300,263166,2.9173998428583143,0.001,1000.0,1648.07293102,264221,2108,-96.20273043823242,125,,
,264166,3.1004058676958084,0.001,,,265000,,-96.26699449157715,,1945.672511397302,1000.0
304,267166,3.2602122021913527,0.001,1000.0,1661.1693707499996,268221,2141,-97.181251663208,125,,
,269166,3.253216657042503,0.001,,,270000,,-97.76840260314941,,1836.963606400322,1000.0
308,271166,3.1244756832122804,0.001,1000.0,1676.3518382200002,272221,2175,-98.18475267028809,125,,
,274166,3.178626722574234,0.001,,,275000,,-98.9366968536377,,2019.1729089353234,1000.0
312,275166,3.1776548117399215,0.001,1000.0,1693.73788187,276221,2212,-99.25768434143066,124,,
,279166,3.2512726076841356,0.001,,,280000,,-100.72524760437011,,1426.3377283995455,1000.0
316,,,,1000.0,1708.22715023,280221,2247,,124,,
320,283166,3.3211193572282793,0.001,1000.0,1727.9050164599998,284221,2272,-102.60854470825196,125,,
,284166,3.327447615146637,0.001,,,285000,,-102.61269596862793,,1947.1353801390155,1000.0
324,287166,3.0941663019657133,0.001,1000.0,1731.45267959,288221,2309,-103.6320844116211,124,,
,289166,3.1208032040596008,0.001,,,290000,,-103.98873300170898,,1792.7124792919726,961.8
328,291166,3.222369168162346,0.001,1000.0,1760.68447226,292221,2343,-104.64077340698242,124,,
,294166,3.148934235572815,0.001,,,295000,,-106.24820936584473,,1697.9924389266876,1000.0
332,295166,3.1801954287290575,0.001,1000.0,1760.7886354999996,296221,2376,-106.58139215087891,124,,
,299166,3.2811514146327974,0.001,,,300000,,-107.62110342407226,,2066.7879731342196,1000.0
336,,,,1000.0,1794.6530525899998,300221,2410,,124,,
340,303166,3.856184866428375,0.001,1000.0,1810.1388843900004,304221,2433,-108.20851345825196,125,,
,304166,3.89446337723732,0.001,,,305000,,-108.17375798034668,,2076.723477831576,1000.0
344,307166,3.9264524128437044,0.001,1000.0,1824.3386217,308221,2467,-109.23020092773437,124,,
,309166,4.10905636715889,0.001,,,310000,,-109.6560076751709,,1924.7133199999575,1000.0
348,311166,4.0201963472366335,0.001,1000.0,1837.80820689,312221,2501,-110.35942350769042,124,,
,314166,4.022312902450562,0.001,,,315000,,-111.41884692382813,,1993.8610935248435,1000.0
352,315166,3.9133011004924776,0.001,1000.0,1850.3561016100002,316221,2536,-111.58566844177246,124,,
,319166,4.195261160373688,0.001,,,320000,,-112.60282156372071,,2060.9394915318117,1000.0
356,,,,1000.0,1864.70286995,320221,2570,,124,,
360,323166,4.2651231546401975,0.001,1000.0,1882.8321047699997,324221,2594,-113.72669467163085,124,,
,324166,4.161407537698746,0.001,,,325000,,-114.0366008605957,,2238.406344612944,1000.0
364,327166,4.346950046300888,0.001,1000.0,1896.5701694599995,328221,2630,-114.86351310729981,124,,
,329166,4.282566994667053,0.001,,,330000,,-115.72932974243164,,2009.419914986007,1000.0
368,331166,4.287362286686897,0.001,1000.0,1906.5238260299996,332221,2663,-116.1166302947998,124,,
,334166,4.379128646850586,0.001,,,335000,,-117.03899226379394,,2066.9962577111555,1000.0
372,335166,4.485322956800461,0.001,1000.0,1924.67820666,336221,2696,-117.2828748474121,124,,
,339166,4.488176540136338,0.001,,,340000,,-118.41127476501465,,2140.660870783776,1000.0
376,,,,1000.0,1940.77231529,340221,2730,,124,,
380,343166,4.507488742828369,0.001,1000.0,1956.15493121,344221,2751,-120.00576252746582,125,,
,344166,4.370317230463028,0.001,,,345000,,-120.1969926147461,,1995.2350460508837,1000.0
384,347166,4.388387036204338,0.001,1000.0,1945.1919043399998,348221,2787,-120.98967538452149,124,,
,349166,4.627965604782104,0.001,,,350000,,-121.53777920532227,,2236.2036148166285,1000.0
388,351166,4.930324912548065,0.001,1000.0,1955.9477810100004,352221,2821,-122.18924659729004,124,,
,354166,5.269605355739594,0.001,,,355000,,-123.29664889526367,,2200.4728969242424,1000.0
392,355166,5.461658834695816,0.001,1000.0,1969.1291981900001,356221,2852,-123.29596014404297,124,,
,359166,5.576592717885971,0.001,,,360000,,-125.01213343811035,,2184.775446995534,1000.0
396,,,,1000.0,1981.78447568,360221,2884,,124,,
400,363166,5.989175449609757,0.001,1000.0,1994.0977096600002,364221,2908,-126.35226171875,125,,
,364166,6.141054014205933,0.001,,,365000,,-126.58526747131347,,2251.18688396886,1000.0
404,367166,6.549095995187759,0.001,1000.0,2008.0114805900002,368221,2946,-127.89781549072265,124,,
,369166,7.014431421041489,0.001,,,370000,,-128.887144241333,,1900.2823106061667,1000.0
408,371166,7.097319437265396,0.001,1000.0,2021.56425265,372221,2981,-129.83615849304198,124,,
,374166,7.52518203663826,0.001,,,375000,,-131.249500869751,,2111.962340526655,1000.0
412,375166,8.065953062534332,0.001,1000.0,2026.12793816,376221,3014,-131.87402102661133,124,,
416,379166,8.507987079381943,0.001,997.39,2031.8747659900002,379960,3040,-133.46547079467774,124,,
,379905,8.584169332003562,0.001,,,380000,,-133.48297313493765,,2024.6488566993735,1000.0
420,382238,8.384478758047292,0.001,990.72,2021.94863189,383293,3070,-134.12749595413666,124,,
,384238,7.973832257032394,0.001,,,385000,,-134.31114306640626,,2221.872705556429,1000.0
424,386238,8.749587484359742,0.001,990.72,2002.0780011900001,387293,3108,-134.326988571167,124,,
,389238,9.357469311475754,0.001,,,390000,,-135.26566119384765,,2280.6551850228107,1000.0
428,390238,8.506810492038726,0.001,990.72,2001.0508226700001,391293,3146,-135.59093334960937,124,,
,394238,8.001130321741105,0.001,,,395000,,-135.97150761413573,,2094.3740915907547,1000.0
432,,,,990.72,2028.5589526300005,395293,3179,,124,,
436,397597,8.677351559105025,0.001,984.31,2015.9075262600006,398652,3198,-137.05346458051457,124,,
,399597,8.015488279104233,0.001,,,400000,,-137.04008268737792,,2114.962986946106,1000.0
440,401597,7.7986251997947695,0.001,984.31,1979.5631815400002,402652,3231,-137.10281259155275,124,,
,404597,7.204556382894516,0.001,,,405000,,-137.41025247192383,,1973.0485693273135,1000.0
444,405597,7.288639810562134,0.001,984.31,1989.55261352,406652,3268,-137.5545751953125,124,,
,409186,7.1644328682422636,0.001,,,410000,,-138.30842880249023,,2328.0039966362992,1000.0
448,,,,980.2,1993.1955722699997,410241,3305,,124,,
452,413186,7.368908656835556,0.001,980.2,2001.5606996600004,414241,3338,-138.72255172729493,124,,
,414186,7.515558150529862,0.001,,,415000,,-139.0779730529785,,2230.219883776683,1000.0
456,417186,6.858569831371307,0.001,980.2,2007.4114159700005,418241,3375,-139.9591919555664,123,,
,419186,7.528224161863327,0.001,,,420000,,-140.59979397583007,,2224.101339961123,1000.0
460,421186,7.019135241746903,0.001,980.2,1972.0529834400004,422241,3410,-140.88483270263671,123,,
,424186,7.404161233663559,0.001,,,425000,,-140.79851651000976,,2.1466873101424424,900.1
464,425186,7.15198204946518,0.001,980.2,1951.1823221599998,426241,3443,-140.56099465942384,123,,
,429186,7.057789712190628,0.001,,,430000,,-141.02930020141602,,2054.47509418726,1000.0
468,,,,980.2,1905.8092244300005,430241,3479,,123,,
472,433186,6.693861097574234,0.001,980.2,1915.7622173900004,434241,3502,-141.43432608032228,123,,
,434186,6.9215351293087,0.001,,,435000,,-141.4108743286133,,2378.3666201973333,1000.0
476,437186,6.548606241703033,0.001,980.2,1922.8502733300002,438241,3538,-142.0806770629883,123,,
,439186,6.84005001950264,0.001,,,440000,,-142.15224090576172,,2283.985621765815,1000.0
480,441186,6.695643889188767,0.001,980.2,1931.13075295,442241,3572,-142.42947015380858,123,,
,444186,6.692559296607971,0.001,,,445000,,-142.76734921264648,,2382.2380863528697,985.4
484,445186,6.467769470453263,0.001,980.2,1965.8048389499997,446241,3608,-143.11706317138672,123,,
488,449186,7.0476128478050235,0.001,976.58,1940.5732081099995,449879,3631,-143.862808013916,123,,
,449824,7.6606685905994665,0.001,,,450000,,-144.16507981638176,,2043.2691068557556,924.6
492,452624,8.758174875378609,0.001,974.58,1942.97665349,453679,3662,-144.39558403015135,123,,
,454624,8.581066513061524,0.001,,,455000,,-144.5467484741211,,1714.737136304006,867.5
496,456624,8.592449555158614,0.001,974.58,1938.5065617999999,457679,3695,-144.9883355407715,123,,
,459624,8.687550097227097,0.001,,,460000,,-145.16984744262695,,2324.2563489228487,1000.0
500,460624,7.840293349504471,0.001,974.58,1938.09561174,461679,3727,-145.01234210205078,123,,
,464624,8.293482828855515,0.001,,,465000,,-145.72091906738282,,2294.955709138501,1000.0
504,,,,974.58,1944.8377926,465679,3760,,123,,
508,468624,8.620321355104446,0.001,974.58,1948.9569060099998,469679,3782,-147.7509469909668,124,,
,469624,8.161179210424423,0.001,,,470000,,-148.13597009277345,,757.1088991742115,817.0
512,472624,10.430228045225144,0.001,974.58,1903.9902843,473679,3815,-149.39475296020507,124,,
,474624,12.605090613126755,0.001,,,475000,,-151.17452697753907,,1775.0393748568372,894.9
516,476573,12.04694739818573,0.001,976.68,1904.5112996100004,477628,3847,-151.67149960327149,124,,
,479573,11.979335837841035,0.001,,,480000,,-151.91365063476562,,-227.38325805170462,806.0
520,480573,11.082627546548844,0.001,983.35,1886.1985082100002,481628,3877,-152.79740881347655,124,,
,484573,11.537585983991622,0.001,,,485000,,-153.0002682800293,,1859.7949888558592,796.1
524,,,,983.35,1900.92189259,485628,3907,,124,,
528,487858,11.58333747291565,0.001,974.59,1891.6876730599997,488752,3925,-152.949981048584,124,,
,489697,11.059627568483352,0.001,,,490000,,-152.6367378540039,,2339.139208519133,1000.0
532,491697,10.316508964300155,0.001,974.59,1893.89940404,492752,3957,-152.69658193969727,124,,
,494881,10.788638162851333,0.001,,,495000,,-153.01036123657227,,2418.7361744016407,1000.0
536,,,,972.84,1897.2608197099999,495936,3984,,124,,
540,498881,10.735048612356186,0.001,972.84,1951.8391384599997,499936,4006,-153.74859405517577,124,,
,499881,10.372979331493378,0.001,,,500000,,-154.0692725830078,,2294.725315146614,1000.0
544,502881,10.932439380645752,0.001,972.84,1955.6609176299994,503936,4038,-154.65926599121093,124,,
,504881,10.37072215294838,0.001,,,505000,,-154.8571224975586,,2409.0801733730127,1000.0
548,506881,10.33859812784195,0.001,976.95,1967.4856233799999,507936,4069,-154.79141931152344,124,,
,509881,9.855646117687225,0.001,,,510000,,-154.87062698364258,,2475.4273811673747,1000.0
552,510881,9.042801022052766,0.001,970.52,1961.9986649000002,511293,4100,-155.1416153564453,124,,
,514238,9.37830969929695,0.001,,,515000,,-155.73096145629881,,2064.8320311892776,1000.0
556,,,,970.52,1954.0048459300003,515293,4130,,124,,
560,518238,8.756986560106277,0.001,970.52,2004.82270162,519293,4153,-155.84913702392578,125,,
,519238,9.372498626232147,0.001,,,520000,,-156.00002310180665,,2534.439231271809,1000.0
564,522238,9.09405724477768,0.001,970.52,1980.0830854000003,523293,4185,-155.51563397216796,125,,
,524238,8.478281686782838,0.001,,,525000,,-155.58472103881837,,2488.744790833989,1000.0
568,526238,8.437502746582032,0.001,970.52,2031.69046905,527293,4217,-156.02067611694335,125,,
,529367,8.937091815710067,0.001,,,530000,,-156.67801138305663,,2467.4359886362217,1000.0
572,,,,961.81,2014.77161515,530422,4244,,124,,
576,533367,9.496805451631547,0.001,961.81,2005.3733774399998,534422,4266,-156.93348013305663,125,,
,534367,9.031967549085618,0.001,,,535000,,-156.95409161376952,,2182.1468317826175,1000.0
580,537367,9.165401455402375,0.001,961.81,1984.5377585399997,538422,4298,-156.71424075317384,125,,
,539367,9.34078353023529,0.001,,,540000,,-156.71097198486328,,1651.0544281539508,944.9
584,541367,9.55160332107544,0.001,961.81,1987.96904995,542422,4330,-156.66899197387696,125,,
,544367,10.186362366676331,0.001,,,545000,,-156.84263528442384,,1986.3804831291316,840.6
588,545367,10.401353721141815,0.001,965.43,2029.49629792,546422,4360,-156.9157008972168,125,,
592,549367,10.817899530410767,0.001,957.68,2001.228015,549447,4381,-156.7471603088379,125,,
,549773,11.12953785398188,0.001,,,550000,,-157.01488840203535,,1419.9683985423937,903.4
596,551773,10.95036344718933,0.001,943.65,1986.89240972,552044,4404,-157.17612869262695,125,,
,553989,10.924656715393066,0.001,,,555000,,-157.29240740966796,,1797.5943114436232,871.4
600,554989,11.717639543056489,0.001,943.65,2009.47596515,556044,4431,-157.59712326049805,125,,
604,558001,10.73012751865387,0.001,933.77,1983.9753009100002,559056,4448,-157.4638077697754,125,,
,559001,11.354880950450898,0.001,,,560000,,-157.29620999145507,,2744.4547834279015,1000.0
608,562001,11.955969622373582,0.001,933.77,1960.0120016199999,563056,4480,-156.6680613708496,125,,
,564001,11.889460662841797,0.001,,,565000,,-157.13048291015625,,2268.090581098758,948.1
612,566001,11.134559862136841,0.001,933.77,2019.6578936399999,567056,4512,-156.80578872680664,125,,
,569001,11.654060498714447,0.001,,,570000,,-156.5860590209961,,2486.449445471563,1000.0
616,570001,12.176232959270477,0.001,925.92,2017.7420505099997,570220,4543,-156.34025512695314,125,,
620,573165,12.53713067126274,0.001,925.92,2069.31407506,574220,4562,-156.61986917114257,125,,
,574165,11.41959898853302,0.001,,,575000,,-156.30837731933593,,2092.3760021845346,797.1
624,577081,12.306270538806915,0.001,925.08,2104.91689305,578136,4591,-156.99873733520508,125,,
,579081,12.33017206811905,0.001,,,580000,,-157.6431047973633,,1844.6422381479292,833.4
628,581081,11.720986381053924,0.001,933.84,2138.63997315,582136,4621,-157.19532934570313,125,,
,584081,13.055815686702728,0.001,,,585000,,-157.3880625,,2199.965564189502,1000.0
632,585081,13.482068109035492,0.001,933.84,2145.45799726,586136,4653,-156.85509854125976,125,,
,589081,14.71518981409073,0.001,,,590000,,-157.18371633911133,,2255.5538041473365,904.0
636,,,,942.0,2177.02582441,590136,4684,,125,,
640,593081,13.606308413505554,0.001,942.0,2184.44255919,594136,4705,-157.34467962646485,126,,
,594081,12.36950083398819,0.001,,,595000,,-157.5516283569336,,2405.452127448842,940.7
644,597081,11.728330745220184,0.001,942.0,2195.2612787599996,598136,4737,-157.7126714477539,126,,
,599081,11.634106586933136,0.001,,,600000,,-157.76846823120118,,2659.162008545408,1000.0
648,601081,11.59627712392807,0.001,942.0,2203.0307069400005,602136,4769,-157.76252114868163,126,,
,604081,12.157949099063874,0.001,,,605000,,-159.23941192626953,,391.3787425550807,874.3
652,605081,11.988494158267974,0.001,948.43,2222.18949723,606136,4799,-159.23445877075196,126,,
,609081,12.076649144649506,0.001,,,610000,,-159.420721282959,,2187.453457850369,972.0
656,,,,948.43,2245.89487056,610136,4831,,126,,
660,613081,11.608319523334503,0.001,948.43,2254.80138018,614136,4854,-160.37524743652344,126,,
,614081,11.098579618453979,0.001,,,615000,,-160.81982888793945,,2790.064740839228,1000.0
664,617081,11.249022049188614,0.001,948.43,2323.0079803999997,618136,4886,-161.37663217163086,126,,
,619081,11.016986965179443,0.001,,,620000,,-162.24968475341797,,2538.2035686404442,1000.0
668,621081,12.144966495513916,0.001,948.43,2307.39966533,622136,4916,-162.29361520385743,126,,
,624081,11.21412982559204,0.001,,,625000,,-162.59661788940429,,2656.2227037244243,970.8
672,625081,11.384894985675812,0.001,957.14,2334.8403636800003,626136,4946,-162.81597207641602,126,,
,629081,11.68918085861206,0.001,,,630000,,-163.44533276367187,,1328.0791445612208,613.4
676,,,,957.14,2344.4613283500003,630136,4974,,126,,
680,632469,11.647041041851043,0.001,951.02,2359.0950287899996,633524,4993,-163.74713409423828,126,,
,634469,12.295120800495148,0.001,,,635000,,-163.63671258544923,,2606.2044435857097,1000.0
684,636469,12.018379692077637,0.001,951.02,2367.25628222,637524,5025,-164.09004510498048,126,,
,639469,12.51304394865036,0.001,,,640000,,-164.1216130065918,,2534.487974440027,917.6
688,640469,12.928650979042054,0.001,951.02,2373.50637931,641524,5055,-164.44683319091797,126,,
,644469,13.256396332502366,0.001,,,645000,,-164.89947314453124,,2826.526023763325,1000.0
692,,,,960.77,2411.77385763,645524,5084,,126,,
696,647831,14.471866449832916,0.001,968.42,2437.00829694,648886,5100,-165.29145111083983,127,,
