rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
221.652222875,61592,1.1554053512811662,72,160,391,870.1527777777778,62651,-17.42398989868164,0.001,,
,64592,1.1871711357831956,,,,,65000,-18.797936546325683,0.001,804.759923905498,1000.0
253.95688738157898,65592,1.1436300018429757,76,159,418,876.9868421052631,66651,-19.228291812896728,0.001,,
,69592,1.1342903606891632,,,,,70000,-21.07166630935669,0.001,768.0241215027112,913.7
281.1474820625,,,80,158,445,883.1375,70651,,,,
301.92619789285715,73592,1.2239394568800925,84,160,465,888.702380952381,74651,-22.985587459564208,0.001,,
,74592,1.2187943419218064,,,,,75000,-23.377419021606446,0.001,687.9822204599565,815.2
323.76528927272733,77200,1.2453394627571106,88,159,490,889.3068181818181,78259,-24.46177456665039,0.001,,
,79200,1.183842735171318,,,,,80000,-25.353657089233398,0.001,947.6659164211391,1000.0
353.8688366195653,81200,1.228805318892002,92,158,517,894.1195652173913,82259,-26.336883377075196,0.001,,
,84200,1.248015665590763,,,,,85000,-27.75882524871826,0.001,961.095516557165,1000.0
381.2106153125,85200,1.2567474291920662,96,158,545,898.53125,86259,-28.160445777893067,0.001,,
,89200,1.2327905694842338,,,,,90000,-30.216646186828612,0.001,1265.32728114177,1000.0
414.35603502,,,100,157,572,902.59,90259,,,,
481.38215151,93200,1.3200012462735176,104,159,591,922.0,94259,-32.447723365783695,0.001,,
,94200,1.3263311868309975,,,,,95000,-33.12115556716919,0.001,1262.187547432944,975.9
622.48999943,97200,1.4237363469600677,108,158,619,922.0,98259,-34.75113097000122,0.001,,
,99200,1.4821297540664673,,,,,100000,-35.944211906433104,0.001,1287.359394824854,1000.0
701.6652691799999,101200,1.5138256167173385,112,158,646,942.54,102259,-37.07479225921631,0.001,,
,104200,1.5455521545410156,,,,,105000,-38.780828483581544,0.001,1283.1192374601028,979.6
748.18108248,105200,1.5675813498497009,116,157,674,942.54,106259,-39.37182881164551,0.001,,
,109200,1.6803700643777848,,,,,110000,-41.61059051513672,0.001,1487.1147963116878,1000.0
799.67145177,,,120,157,701,951.2,110259,,,,
853.68514808,113200,1.7073823501467704,124,158,721,951.2,114259,-43.86109097290039,0.001,,
,114200,1.7662671362161637,,,,,115000,-44.378900871276855,0.001,1452.851746873063,1000.0
891.91576178,117200,1.7999390794038772,128,157,748,951.2,118259,-46.01975806427002,0.001,,
,119200,1.9248565613031388,,,,,120000,-47.148742851257325,0.001,1465.3549740307033,1000.0
931.4563166,121200,1.9990929424762727,132,157,776,951.2,122259,-48.27077101135254,0.001,,
,124200,1.982283539056778,,,,,125000,-49.87076469421387,0.001,1643.1281070725993,1000.0
988.6763379700001,125200,2.0672963601350784,136,156,804,968.98,126259,-50.49729151153564,0.001,,
,129200,2.1307597868442536,,,,,130000,-52.689348136901856,0.001,1609.370315479487,1000.0
1031.9191245000002,,,140,156,831,968.98,130259,,,,
1079.1254788500003,133200,2.319879320025444,144,157,851,968.98,134259,-55.02447577667236,0.001,,
,134783,2.3269691866012625,,,,,135000,-56.09952104706125,0.001,1665.0331800374668,1000.0
1074.80470865,136783,2.558327938914299,148,157,876,974.18,137842,-56.75654026794434,0.001,,
,139783,2.4939558602571488,,,,,140000,-57.16986781311035,0.001,1768.6550443966873,1000.0
1119.2611994200001,140783,2.5331696811914446,152,156,903,974.18,141842,-57.48866056823731,0.001,,
,144783,2.6975353152751924,,,,,145000,-58.868322120666505,0.001,1722.5724711220712,1000.0
1161.95382768,,,156,156,931,974.18,145842,,,,
1202.1268779900001,148783,2.83309350836277,160,157,950,974.18,149842,-60.58385327911377,0.001,,
,149783,2.9124337908029556,,,,,150000,-60.85644036865234,0.001,1712.4533151907847,1000.0
1249.42466885,152783,2.876397256374359,164,157,977,983.17,153842,-62.22164056396485,0.001,,
,154783,2.9895631127357483,,,,,155000,-63.16159833526611,0.001,1642.7796382210277,1000.0
1286.33361974,156783,3.017736258149147,168,156,1005,983.17,157842,-64.06414959716797,0.001,,
,159783,3.2056030004024505,,,,,160000,-65.6298182296753,0.001,1714.1605553901522,1000.0
1332.4764962099998,160783,3.2175349905490873,172,156,1033,991.91,161842,-66.05098916625977,0.001,,
,164783,3.2332608978748323,,,,,165000,-67.81555461883545,0.001,1794.4986395779997,1000.0
1369.0540500099999,,,176,156,1060,991.91,165842,,,,
1406.7948006499998,168783,3.2351982972621918,180,157,1081,991.91,169842,-69.40456562042236,0.001,,
,169783,3.2702051572799684,,,,,170000,-69.8490205154419,0.001,1734.425444099307,1000.0
1448.1035963899997,172783,3.4097935645580293,184,156,1107,991.91,173842,-70.22428120422363,0.001,,
,174783,3.502378041386604,,,,,175000,-70.87272113037109,0.001,1816.5032559257465,1000.0
1490.33460875,176783,3.484062962293625,188,156,1135,995.83,177842,-71.48919435119629,0.001,,
,179783,3.5713210201263426,,,,,180000,-72.40228308105469,0.001,1800.3414891134948,1000.0
1522.11609459,180783,3.716581179499626,192,156,1162,995.83,181842,-72.57046179199219,0.001,,
,184783,3.882983357310295,,,,,185000,-73.73948947906494,0.001,1900.744192640111,1000.0
1555.2410520699998,,,196,156,1189,995.83,185842,,,,
1580.7318950099998,188783,4.365670894861221,200,156,1209,995.83,189842,-75.02015480041504,0.001,,
,189783,4.440662761211395,,,,,190000,-75.07266996002197,0.001,1812.237424285151,1000.0
1603.3845504700002,192783,4.547472322702408,204,156,1237,995.83,193842,-75.80640757751465,0.001,,
,194783,4.581508285760879,,,,,195000,-76.2189223022461,0.001,1778.0497885579243,1000.0
1621.5759496600003,196783,4.521889259576797,208,156,1265,995.83,197842,-76.17199764251708,0.001,,
,199783,4.5463742992877965,,,,,200000,-77.45876538085938,0.001,1802.1868870041799,1000.0
1640.4575579300001,200783,4.442103960514069,212,156,1293,995.83,201842,-77.55928739929199,0.001,,
,204783,4.5751953115463255,,,,,205000,-79.11696405029296,0.001,1832.8641253535636,1000.0
1660.36835278,,,216,155,1321,995.83,205842,,,,
1660.2660768899996,208783,4.759802114248275,220,156,1341,995.83,209842,-80.38083206176758,0.001,,
,209783,4.616083241224289,,,,,210000,-80.74512187194824,0.001,1868.7882852995767,1000.0
1671.8288996099998,212783,4.525752528190613,224,156,1369,995.83,213842,-81.92341679382324,0.001,,
,214783,4.47508377790451,,,,,215000,-82.44745863342285,0.001,1653.5956679820665,1000.0
1688.9863520299998,216783,4.518342290878296,228,155,1397,995.83,217842,-83.1343249206543,0.001,,
,219783,4.440278376460076,,,,,220000,-84.13476458740234,0.001,1927.0376377121545,1000.0
1706.8149628399997,220783,4.4563104718923565,232,155,1424,995.83,221842,-84.5663948059082,0.001,,
,224783,4.32977117228508,,,,,225000,-85.83297575378418,0.001,1883.6043955523521,1000.0
1719.54013586,,,236,155,1452,995.83,225842,,,,
1729.5725211499998,228783,4.457618802309036,240,156,1472,995.83,229842,-87.28610086059571,0.001,,
,229783,4.273396789550781,,,,,230000,-87.66630349731446,0.001,1925.918166141212,1000.0
1740.58918551,232783,4.353174820423126,244,155,1500,995.83,233842,-88.64221467590332,0.001,,
,234783,4.627303190946579,,,,,235000,-89.12442022705078,0.001,1987.5304937586188,1000.0
1804.38900269,236783,4.457289572238922,248,155,1528,1000.0,237842,-89.40651921081543,0.001,,
,239783,4.55020970582962,,,,,240000,-91.03743215942383,0.001,1963.9367714447435,1000.0
1811.9345714600004,240783,4.480523428082466,252,155,1556,1000.0,241842,-91.53474906921387,0.001,,
,244325,4.331970956325531,,,,,245000,-92.54066313171387,0.001,1958.795442994125,1000.0
1810.9373251500003,,,256,155,1581,995.42,245384,,,,
1820.4013803300002,248325,4.273488814115525,260,155,1601,995.42,249384,-93.63542414855957,0.001,,
,249325,4.17603892326355,,,,,250000,-93.7475305480957,0.001,1970.6467512608972,1000.0
1828.2852340900001,252325,4.1359226443767545,264,155,1628,995.42,253384,-94.66494715881348,0.001,,
,254325,4.398500804424286,,,,,255000,-94.83757595825195,0.001,1972.0302630722522,1000.0
1837.09707187,256325,4.405980432510376,268,155,1656,995.42,257384,-95.34647819519043,0.001,,
,259325,4.620061156392097,,,,,260000,-95.95801522827148,0.001,1989.6883757358416,1000.0
1849.25055387,260325,4.573393953800202,272,155,1683,995.42,261384,-96.62203831481933,0.001,,
,264325,4.69298187994957,,,,,265000,-97.00271504211426,0.001,1929.4377791641978,1000.0
1858.8484989500002,,,276,155,1711,995.42,265384,,,,
1867.5713158200003,268325,4.7977136602401735,280,155,1730,995.42,269384,-98.1540298461914,0.001,,
,269325,4.846522308826446,,,,,270000,-98.71102651977539,0.001,1887.8808188071475,1000.0
1875.3502022799998,272325,4.860392506122589,284,155,1758,995.42,273384,-99.5821569519043,0.001,,
,274325,4.792629355192185,,,,,275000,-100.07988996887207,0.001,1936.3234221576713,1000.0
1880.5257282199998,276325,4.922201454401017,288,155,1785,995.42,277384,-101.03679653930664,0.001,,
,279325,5.3125098552703856,,,,,280000,-101.76016661071777,0.001,1972.4538197401678,1000.0
1887.2916577299998,280325,5.51357580113411,292,155,1813,995.42,281384,-101.66971553039551,0.001,,
,284325,5.632886026859284,,,,,285000,-102.48923397827149,0.001,1939.211703741271,1000.0
1892.0569945400002,,,296,155,1840,995.42,285384,,,,
1896.43304369,288325,6.0022488734722135,300,155,1860,995.42,289384,-102.68379528808593,0.001,,
,289325,5.661836890697479,,,,,290000,-102.59253848266601,0.001,1988.6525555470957,1000.0
1901.84171824,292325,5.6548374536037445,304,155,1888,995.42,293384,-102.02392639160156,0.001,,
,294325,5.350493854761123,,,,,295000,-101.84282043457031,0.001,1976.3488151459023,1000.0
1909.80445355,296325,5.1760303170681,308,155,1915,995.42,297384,-102.4088936920166,0.001,,
,299325,5.059990829467774,,,,,300000,-102.45346279907227,0.001,1899.497256725654,938.7
1914.4300584499995,300325,4.993648790359497,312,155,1942,995.42,301384,-102.69246873474121,0.001,,
,304325,5.159449500083923,,,,,305000,-104.16703750610351,0.001,1874.5924890316091,914.7
1921.6536163000003,,,316,155,1969,995.42,305384,,,,
1944.18771917,308325,5.051033569335938,320,155,1989,995.42,309384,-105.2988719482422,0.001,,
,309325,5.26672733259201,,,,,310000,-105.14350053405762,0.001,1999.720361647848,1000.0
1951.01724787,312325,5.525049590587616,324,155,2017,995.42,313384,-106.2409857788086,0.001,,
,314325,5.46121958732605,,,,,315000,-107.037408493042,0.001,2036.7628745654597,1000.0
1958.2384744199999,316325,5.304391425132751,328,155,2045,995.42,317384,-107.71717213439942,0.001,,
,319325,4.977833508014679,,,,,320000,-108.23466574096679,0.001,1795.9886355863885,883.7
1962.8671073199998,320325,5.005630008697509,332,155,2072,995.42,321384,-108.01050953674316,0.001,,
,324325,4.756797910928726,,,,,325000,-108.35417597961425,0.001,2078.5846580632033,1000.0
1967.5534604499999,,,336,154,2100,995.42,325384,,,,
1974.0961963900002,328325,4.934485625267029,340,155,2119,995.42,329384,-109.17087492370605,0.001,,
,329325,4.880912181138992,,,,,330000,-108.80870082092285,0.001,1458.0869653407485,735.6
1977.4529808200002,332325,5.260890316963196,344,155,2144,995.42,333384,-108.9052526550293,0.001,,
,334325,5.049448074579239,,,,,335000,-109.91647526550292,0.001,2088.469587860908,1000.0
1981.6267376600001,336325,5.319735242605209,348,155,2172,995.42,337384,-109.72328970336915,0.001,,
,339325,5.259101987600326,,,,,340000,-110.44709346008301,0.001,2068.6075440282934,1000.0
1986.6745595700004,340325,5.28128370809555,352,155,2200,995.42,341384,-110.6069281616211,0.001,,
,344325,5.171271809101105,,,,,345000,-111.39228158569335,0.001,2011.4136265443638,1000.0
2000.3488751300001,,,356,155,2227,1000.0,345384,,,,
2001.6874676499997,348325,5.31006948685646,360,155,2248,1000.0,349384,-112.45798043823243,0.001,,
,349325,5.274932714939117,,,,,350000,-112.51907557678223,0.001,2059.9200851978735,1000.0
2004.85941371,352325,4.911313633918763,364,155,2276,1000.0,353384,-112.59110971069336,0.001,,
,354325,4.956354624032974,,,,,355000,-112.71328218078614,0.001,2061.9784183958664,1000.0
2007.91797886,356325,4.893405308008194,368,155,2303,1000.0,357384,-113.37481027221679,0.001,,
,359325,4.915915708422661,,,,,360000,-113.8950528717041,0.001,2113.1636928733437,1000.0
2013.5403505400004,360325,4.991339435219765,372,154,2332,1000.0,361384,-113.75988563537598,0.001,,
,364325,5.034098659038544,,,,,365000,-114.23637751770019,0.001,2124.7630210741454,1000.0
2017.3391291999997,,,376,154,2360,1000.0,365384,,,,
2021.8337791099998,368325,5.175489151954651,380,155,2379,1000.0,369384,-114.36249722290039,0.001,,
,369325,5.213043295741081,,,,,370000,-114.82394546508789,0.001,2082.200209512841,1000.0
2026.89125507,372325,4.915085035324097,384,155,2406,1000.0,373384,-115.19628620910645,0.001,,
,374325,4.808502771854401,,,,,375000,-115.16741502380371,0.001,2081.5521828414408,1000.0
2032.1938652600002,376325,4.90286880493164,388,155,2434,1000.0,377384,-116.30219441223144,0.001,,
,379325,5.076399009466171,,,,,380000,-115.69498825073242,0.001,2058.040925294161,1000.0
2037.7267200600002,380325,4.913469244480133,392,154,2462,1000.0,381384,-116.30395726013184,0.001,,
,384325,4.886554389595985,,,,,385000,-116.45176600646973,0.001,2144.4257605636494,1000.0
2044.33065603,,,396,154,2489,1000.0,385384,,,,
2051.25364063,388325,5.094659579992294,400,155,2509,1000.0,389384,-116.75252069091798,0.001,,
,389325,5.09949711060524,,,,,390000,-117.41357833862304,0.001,2169.4518978825304,1000.0
2058.20598869,392325,5.595934196949005,404,155,2536,1000.0,393384,-117.72094400024415,0.001,,
,394325,5.6696428678035735,,,,,395000,-117.46695018005371,0.001,2118.8784129186997,1000.0
2062.8370188499994,396325,5.299562486886978,408,154,2564,1000.0,397384,-118.22839324951173,0.001,,
,399325,5.244213716030121,,,,,400000,-118.0106587524414,0.001,2124.8289289964364,1000.0
2068.01927074,400325,5.510351548194885,412,154,2591,1000.0,401384,-118.42125207519531,0.001,,
,404325,5.473657515048981,,,,,405000,-118.63361228942871,0.001,2066.5843629598617,1000.0
2068.5452496199996,,,416,154,2618,998.38,405222,,,,
2073.80341892,408163,5.144594031572342,420,155,2637,998.38,409222,-118.7060736694336,0.001,,
,409163,4.9833165538311,,,,,410000,-119.24034519958497,0.001,1959.5045125887204,903.9
2077.92762626,412163,5.36839684343338,424,155,2664,998.38,413222,-119.13418238830566,0.001,,
,414163,5.1224044713974,,,,,415000,-119.33893461608886,0.001,2116.8244701249787,1000.0
2058.6285650000004,416163,5.511780520558357,428,154,2691,998.38,417222,-119.3573562927246,0.001,,
,419163,5.204605599761009,,,,,420000,-119.99853372192383,0.001,2164.6778327506036,1000.0
2062.7382039099994,420163,5.131110047578812,432,154,2720,998.38,421222,-120.07858557128907,0.001,,
,424163,4.796729929089546,,,,,425000,-120.29918521118164,0.001,2154.9776279963553,990.1
2068.63280891,,,436,154,2747,998.38,425222,,,,
2059.1881833599996,427507,4.915564765930176,440,155,2763,991.82,428566,-120.76841642761231,0.001,,
,429507,5.302462700247765,,,,,430000,-120.72213612365722,0.001,2113.6375068199823,1000.0
2064.9852988600005,431507,5.434138677120209,444,154,2792,991.82,432566,-120.99271351623536,0.001,,
,434507,5.24291938328743,,,,,435000,-121.67379006958008,0.001,2152.3309954816477,1000.0
2069.0841209900004,435507,5.244840188503265,448,154,2820,991.82,436566,-121.79895695495605,0.001,,
,439507,5.217835042715072,,,,,440000,-122.0393569946289,0.001,2142.979881589301,1000.0
2072.3859298999996,,,452,154,2848,991.82,440566,,,,
2079.6600105300004,443507,4.939261026620865,456,154,2868,991.82,444566,-122.49584341430663,0.001,,
,444507,4.860366604804993,,,,,445000,-122.90188954162598,0.001,2183.415524575021,1000.0
2085.68134569,447507,4.843001549839974,460,154,2896,991.82,448566,-122.47601736450196,0.001,,
,449507,4.6623290417194365,,,,,450000,-122.92837246704102,0.001,2188.728830656409,1000.0
2089.63156218,451507,4.784585979223252,464,154,2925,991.82,452566,-122.91965179443359,0.001,,
,454507,4.496424789905548,,,,,455000,-123.8623275604248,0.001,2175.561674768594,1000.0
2094.37397431,455507,4.6491188175678255,468,154,2952,991.82,456566,-123.69634605407715,0.001,,
,459507,4.560226253390312,,,,,460000,-124.21910958862304,0.001,2107.8589024221524,1000.0
2097.94027972,,,472,154,2979,991.82,460566,,,,
2104.11293536,463507,5.00951960337162,476,154,2999,991.82,464566,-124.62388716125488,0.001,,
,464507,4.863605783343315,,,,,465000,-124.92946112060547,0.001,2199.848806072399,1000.0
2109.78918029,467507,4.740687196493149,480,154,3027,991.82,468566,-125.41964233398437,0.001,,
,469507,4.8774454627037045,,,,,470000,-125.59890744018554,0.001,2171.554367969581,1000.0
2116.0928342700004,471507,5.004510580778122,484,154,3054,991.82,472566,-125.58870915222168,0.001,,
,474507,4.9630869653224945,,,,,475000,-125.89666297912598,0.001,2208.9059965206775,1000.0
2094.07066622,475507,4.853718259096146,488,154,3082,991.82,476566,-126.08917700195312,0.001,,
,479507,4.890571279168129,,,,,480000,-126.08286218261719,0.001,2221.454725707788,1000.0
2097.9239919499996,,,492,154,3110,991.82,480566,,,,
2102.21685463,483507,4.763078445672989,496,154,3131,991.82,484566,-126.61189256286622,0.001,,
,484507,4.893195249080658,,,,,485000,-126.73832543945312,0.001,2204.5484767008575,1000.0
2105.4467336599996,487507,4.999118240118027,500,154,3159,991.82,488566,-127.09839915466308,0.001,,
,489507,5.027541692972183,,,,,490000,-126.78767236328125,0.001,2200.0957263469695,1000.0
2107.3814898,491507,4.897173228979111,504,154,3186,991.82,492566,-127.73341618347168,0.001,,
,494507,4.745794696331024,,,,,495000,-127.21395539855958,0.001,2232.6269831668587,1000.0
2111.03596666,495507,4.603725244522095,508,154,3213,991.82,496566,-127.600798828125,0.001,,
,499507,4.838645394206047,,,,,500000,-128.2401554107666,0.001,2109.676370799728,1000.0
2114.09173756,,,512,154,3240,991.82,500566,,,,
2121.5614786700003,503507,5.079071813344956,516,154,3260,993.44,504566,-128.19333811950685,0.001,,
,504507,5.092330555677414,,,,,505000,-127.9647202758789,0.001,2072.5118865773084,915.1
2124.2954350000005,507507,5.3808659589290615,520,154,3288,993.44,508566,-127.75202110290527,0.001,,
,509507,5.408292244434357,,,,,510000,-127.77766250610351,0.001,2199.876729293447,1000.0
2127.3332576499997,511507,5.575176719665527,524,154,3316,993.44,512566,-127.89153067016602,0.001,,
,514507,5.187662399768829,,,,,515000,-127.59630729675293,0.001,2279.6090562868862,1000.0
2153.5236734399996,515507,5.089303091287613,528,154,3344,993.44,516566,-127.60274827575684,0.001,,
,519507,5.238872610330581,,,,,520000,-127.28044400024415,0.001,2076.623222569376,946.2
2156.14275429,,,532,154,3371,993.44,520566,,,,
2159.6615301999996,523507,5.460467907905579,536,154,3391,993.44,524566,-127.81415203857422,0.001,,
,524507,5.234141845583916,,,,,525000,-127.8154037322998,0.001,2269.329456785554,1000.0
2176.23228298,527507,5.455319771885872,540,154,3419,1000.0,528566,-128.21009884643556,0.001,,
,529507,5.044057514190674,,,,,530000,-128.37895358276367,0.001,2202.9251292183994,1000.0
2177.9834281500002,531507,5.227630960226059,544,154,3447,1000.0,532566,-128.36869438171388,0.001,,
,534507,5.1032294361591335,,,,,535000,-128.52573831176758,0.001,2237.128265587287,1000.0
2182.93882527,535507,5.288794264554977,548,154,3474,1000.0,536566,-128.52349418640136,0.001,,
,539507,5.23765732550621,,,,,540000,-128.83907250976563,0.001,2233.3581514331395,1000.0
2186.28244679,,,552,154,3502,1000.0,540566,,,,
2187.81156999,543507,5.617749221801758,556,154,3522,1000.0,544566,-129.43500065612793,0.001,,
,544507,5.309753051280976,,,,,545000,-129.29340341186523,0.001,2037.569069358427,925.4
2188.0333079899997,547507,5.116240603685379,560,154,3549,1000.0,548566,-130.05134628295897,0.001,,
,549749,5.276207248041453,,,,,550000,-130.08414679913483,0.001,2226.9401808900757,1000.0
2176.4582152299995,550749,5.088647959947586,564,154,3573,992.42,551808,-130.57127653503417,0.001,,
,554749,5.442138715744019,,,,,555000,-130.70727339172365,0.001,2220.785790869914,1000.0
2178.11940231,,,568,154,3601,992.42,555808,,,,
2178.59789762,558749,5.353990501403809,572,154,3621,992.42,559808,-130.38606813049316,0.001,,
,559749,5.31647206902504,,,,,560000,-131.00929487609864,0.001,2198.6453432084063,1000.0
2178.8191389599997,562749,5.3262634654045105,576,154,3650,992.42,563808,-131.60922862243652,0.001,,
,564749,5.326259050130844,,,,,565000,-131.69383462524414,0.001,2274.036997640692,1000.0
2179.1157393500002,566749,5.485724360823632,580,154,3677,992.42,567808,-131.7522371826172,0.001,,
,569749,5.198614832162857,,,,,570000,-132.25928500366211,0.001,2259.9454583378974,1000.0
2179.8781166899994,570749,5.326734671592712,584,154,3706,992.42,571808,-131.88701217651368,0.001,,
,574749,5.233839930057526,,,,,575000,-132.6302526702881,0.001,2270.8480831826105,1000.0
2208.59434646,,,588,154,3733,992.42,575808,,,,
2211.3198304,578749,5.358945604562759,592,154,3754,992.42,579808,-133.16407415771485,0.001,,
,579749,5.587462602376938,,,,,580000,-133.7690538635254,0.001,2279.5708304975183,1000.0
2213.74089221,582749,5.272564777612686,596,154,3781,992.42,583808,-134.24499798583983,0.001,,
,584749,5.548404676914215,,,,,585000,-134.4598937072754,0.001,2298.945405652304,1000.0
2216.74940434,586749,5.012822614192963,600,154,3810,992.42,587808,-134.78470559692383,0.001,,
,589241,5.053880440994976,,,,,590000,-134.88315188400145,0.001,2202.706808014028,1000.0
2205.9464915600006,590241,5.1099396314620975,604,154,3835,987.34,591300,-134.93164176940917,0.001,,
,594241,4.921494024395943,,,,,595000,-135.45526329040527,0.001,2254.9250170949845,1000.0
2208.82448474,,,608,154,3863,987.34,595300,,,,
2209.4999564399996,598241,4.9968915715217594,612,154,3884,987.34,599300,-135.49514457702637,0.001,,
,599241,5.012995097398758,,,,,600000,-135.93043336486815,0.001,2276.128939885367,1000.0
2212.48123422,602241,4.916004105567932,616,154,3911,987.34,603300,-136.04491163635254,0.001,,
,604241,4.914822178840637,,,,,605000,-135.87279832458495,0.001,2183.6879681354853,1000.0
2213.55116847,606241,5.056582012295723,620,154,3940,987.34,607300,-136.36265759277345,0.001,,
,609241,5.620954329013824,,,,,610000,-136.48146113586427,0.001,2284.674181856215,1000.0
2215.8210502399997,610241,5.38287086546421,624,154,3968,987.34,611300,-136.73187768554686,0.001,,
,614241,5.428509759306908,,,,,615000,-137.2287139892578,0.001,2277.2386186460963,1000.0
2217.9456261200003,,,628,153,3997,987.34,615300,,,,
2198.47658643,617368,5.452626865983009,632,154,4012,978.61,618427,-137.50198391723632,0.001,,
,619368,5.4332656593322755,,,,,620000,-137.31159199523927,0.001,2334.0057203073056,1000.0
2194.87442966,621166,5.282441873000678,636,154,4038,976.59,622225,-137.7580071929702,0.001,,
,624166,5.562899854421616,,,,,625000,-138.11165965270996,0.001,2259.6650460152887,1000.0
2197.16436637,625166,5.474986028432846,640,154,4066,976.59,626225,-138.052259475708,0.001,,
,629166,5.153944569706916,,,,,630000,-138.54106524658204,0.001,2291.9775769080034,1000.0
2200.30684224,,,644,153,4094,976.59,630225,,,,
2200.3134214099996,633166,5.452923700332642,648,154,4114,976.59,634225,-139.04540046691895,0.001,,
,634166,5.3951137081384655,,,,,635000,-139.23106852722168,0.001,2055.49037606325,1000.0
2203.59906095,637166,5.602607021808624,652,154,4142,976.59,638225,-139.1106929168701,0.001,,
,639166,5.375420850753784,,,,,640000,-139.55804513549805,0.001,2224.9128974264486,1000.0
2205.2605938,641166,5.277987721920013,656,153,4170,976.59,642225,-139.15719100952148,0.001,,
,644166,5.076211572289467,,,,,645000,-139.43001091003418,0.001,2192.6992552998477,952.7
2208.5118984999995,645166,5.030553495764733,660,153,4199,976.59,646225,-139.61914935302735,0.001,,
,649166,5.234246752738953,,,,,650000,-139.97327763366698,0.001,2224.0492886287802,1000.0
2225.88363747,,,664,153,4227,984.17,650225,,,,
2229.6287383799995,653166,5.28911351108551,668,154,4247,984.17,654225,-139.65899662780762,0.001,,
,654166,4.999889923453331,,,,,655000,-140.5852780456543,0.001,2307.266151478095,1000.0
2233.11696683,657166,5.412581786394119,672,153,4274,984.17,658225,-140.4513367919922,0.001,,
,659166,5.301056725978851,,,,,660000,-140.04258331298828,0.001,2340.541240429692,1000.0
2235.7589668599994,661166,5.074913684725761,676,153,4302,984.17,662225,-140.7109609680176,0.001,,
,664166,5.077817654848099,,,,,665000,-140.9498585510254,0.001,2046.3844292398542,958.3
2238.7444711199996,665166,4.977880938529968,680,153,4329,984.17,666225,-140.8076448059082,0.001,,
,669166,5.316784129738807,,,,,670000,-140.48553970336914,0.001,2367.648678258248,1000.0
2241.2240140599997,,,684,153,4359,984.17,670225,,,,
2244.0744157799995,673166,5.305994083642959,688,153,4379,984.17,674225,-140.73829507446288,0.001,,
