rollout/ep_rew_mean,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/value_loss,train/n_updates,train/clip_fraction,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
194.49165627999994,21,373,39.42,115,43008,0.0003,0.0180794,-0.06020029616774991,0.9665855169296265,0.2,538.1206665039062,1197.0002813339233,200,0.157177734375,0.3923410177230835,-23.562639832496643,,
,,,,,45000,0.0003,0.017885543,-0.057516194731579165,0.9664035439491272,0.2,605.9276733398438,1274.9994440078735,210,0.159814453125,0.38071656227111816,-23.542536306381226,372.9166161298752,69.3
193.94726218999998,22,368,39.41,122,45056,,,,,,,,,,,,,
201.78974669,23,370,41.12,127,47104,0.0003,0.01928856,-0.05906949342752341,0.9650281071662903,0.2,646.6305541992188,1220.9086631774903,220,0.17255859375,0.4292084574699402,-23.526476258039473,,
215.19080984000001,24,372,43.68,132,49152,0.0003,0.01977691,-0.059905509787495245,0.964124321937561,0.2,605.915771484375,1270.6350971221923,230,0.179931640625,0.40755343437194824,-23.506717264652252,,
,,,,,50000,0.0003,0.022591226,-0.06400256890046876,0.9638046026229858,0.2,716.4400634765625,1325.559367752075,240,0.209033203125,0.4588775634765625,-23.491520756483077,484.4767780303955,90.8
213.27155602999994,25,367,43.42,139,51200,,,,,,,,,,,,,
225.20138160000002,26,369,45.98,143,53248,0.0003,0.01816794,-0.05851404651184566,0.9620956182479858,0.2,412.95916748046875,1073.602346801758,250,0.158837890625,0.4464513659477234,-23.475159221887587,,
,,,,,55000,0.0003,0.01884827,-0.05897287682164461,0.9607458710670471,0.2,635.4871215820312,1491.565020942688,260,0.1677734375,0.395413339138031,-23.44720017313957,392.84950256347656,72.65
236.63610895999997,27,368,47.97,150,55296,,,,,,,,,,,,,
235.47637239,28,369,47.28,154,57344,0.0003,0.017658992,-0.0570183400035603,0.9605575799942017,0.2,701.9381713867188,1389.1064584732055,270,0.16591796875,0.3973623514175415,-23.435505414009093,,
233.36280311,29,372,47.03,159,59392,0.0003,0.019010648,-0.05551294072647579,0.9606480598449707,0.2,650.8255615234375,1392.16186542511,280,0.16103515625,0.42719197273254395,-23.434734797477724,,
,,,,,60000,0.0003,0.019442651,-0.057974130561342464,0.9604902863502502,0.2,563.3466796875,1236.6891361236571,290,0.160302734375,0.4566418528556824,-23.431556904315947,348.73103120326994,64.05
238.38566387999995,30,370,47.88,165,61440,,,,,,,,,,,,,
260.19000728,31,371,52.37,170,63488,0.0003,0.016614527,-0.052957469702232626,0.9601196050643921,0.2,584.1118774414062,1416.7163591384888,300,0.147705078125,0.44439059495925903,-23.426020777225496,,
,,,,,65000,0.0003,0.021289064,-0.057564245851244776,0.9587252140045166,0.2,620.3270874023438,1542.5164993286132,310,0.18388671875,0.4534034729003906,-23.41057806611061,449.87871928215026,84.6
272.25752407,32,368,54.71,177,65536,,,,,,,,,,,,,
274.98772476,33,370,55.41,182,67584,0.0003,0.019808978,-0.055689786677248776,0.9597393274307251,0.2,472.89483642578125,1401.7683378219604,320,0.1703125,0.4516814351081848,-23.409966933727265,,
270.78897511,34,371,54.46,187,69632,0.0003,0.01988077,-0.054471696485416034,0.9576805233955383,0.2,575.74560546875,1146.0036336898804,330,0.156201171875,0.5434972941875458,-23.39685407280922,,
,,,,,70000,0.0003,0.021902604,-0.058326815473265015,0.9580379128456116,0.2,728.4213256835938,1288.0512338638305,340,0.19111328125,0.565401703119278,-23.381024116277693,403.73695559501647,76.35
272.05399763,35,368,54.75,194,71680,,,,,,,,,,,,,
285.09076545,36,369,57.13,199,73728,0.0003,0.020481486,-0.057444283869699575,0.957473635673523,0.2,549.8864135742188,1289.0866676330565,350,0.1771484375,0.5278281271457672,-23.380583292245866,,
,,,,,75000,0.0003,0.019916775,-0.05285398937994614,0.9552687406539917,0.2,633.637451171875,1232.3662591934203,360,0.157275390625,0.5413475632667542,-23.35407273173332,326.792006444931,61.3
280.52172516999997,37,367,56.11,206,75776,,,,,,,,,,,,,
294.92622031999997,38,368,59.04,211,77824,0.0003,0.018601121,-0.05191112993052229,0.9539099335670471,0.2,540.1458129882812,1186.1491302490235,370,0.153369140625,0.5624344050884247,-23.322474080324174,,
296.98496159,39,369,59.13,216,79872,0.0003,0.021360034,-0.05451086313696578,0.9542927742004395,0.2,526.147705078125,1286.3446128845214,380,0.171240234375,0.5439999103546143,-23.31384511590004,,
,,,,,80000,0.0003,0.019582035,-0.05296454941853881,0.9532095789909363,0.2,570.3516235351562,1249.8310668945312,390,0.162353515625,0.5600385069847107,-23.309535759687424,314.18758709430693,57.95
311.86752236,40,368,62.02,222,81920,,,,,,,,,,,,,
303.91723751,41,368,60.74,227,83968,0.0003,0.01810463,-0.04841671103786212,0.9529683589935303,0.2,579.4537963867188,1290.9368001937867,400,0.13916015625,0.5985674262046814,-23.294431030750275,,
,,,,,85000,0.0003,0.015648898,-0.04864110993803479,0.9533260464668274,0.2,385.7419128417969,1066.1935876846314,410,0.136328125,0.607413113117218,-23.29580474495888,327.2105575323105,60.35
302.27167158,42,367,60.88,234,86016,,,,,,,,,,,,,
295.0976988,43,368,59.7,239,88064,0.0003,0.015805118,-0.04679072083090432,0.9534174799919128,0.2,471.0970458984375,1138.3991664886476,420,0.1189453125,0.605745941400528,-23.301175808906557,,
,,,,,90000,0.0003,0.015647182,-0.04612209787010215,0.9534951448440552,0.2,332.7055969238281,997.0751022338867,430,0.120654296875,0.6284075975418091,-23.302404874563216,341.71698129177094,62.6
302.89327716,44,367,60.74,245,90112,,,,,,,,,,,,,
307.3568407,45,367,61.31,250,92160,0.0003,0.018824128,-0.0524417398031801,0.9541879296302795,0.2,378.3603515625,985.4441930770874,440,0.15693359375,0.6551117599010468,-23.30752991437912,,
313.73988419,46,368,62.63,255,94208,0.0003,0.01807118,-0.04597234663378913,0.95359867811203,0.2,325.75091552734375,953.4432567596435,450,0.133935546875,0.62131267786026,-23.305499178171157,,
,,,,,95000,0.0003,0.018383363,-0.05056283143057953,0.9515964388847351,0.2,516.2507934570312,946.516287612915,460,0.14111328125,0.6615527868270874,-23.285660833120346,317.9071553468704,58.55
318.99323467,47,367,64.16,261,96256,,,,,,,,,,,,,
323.35423467,48,368,64.92,267,98304,0.0003,0.015091592,-0.045890765823423864,0.9505185484886169,0.2,385.65216064453125,943.9530223846435,470,0.122412109375,0.6731992065906525,-23.253620046377183,,
,,,,,100000,0.0003,0.018931387,-0.04862540464673657,0.9508195519447327,0.2,385.2919921875,840.4186169624329,480,0.1544921875,0.7082630097866058,-23.2494857609272,320.58299078941343,59.05
325.00443705000004,49,366,65.22,273,100352,,,,,,,,,,,,,
321.69988659999996,50,367,64.3,278,102400,0.0003,0.015352787,-0.04446196783974301,0.9508365392684937,0.2,339.31201171875,979.68571434021,490,0.115380859375,0.6669545769691467,-23.250748455524445,,
315.27450367,51,368,62.92,283,104448,0.0003,0.017691452,-0.04593670341128018,0.9507087469100952,0.2,457.72021484375,863.3097150802612,500,0.13291015625,0.6977410614490509,-23.25328752398491,,
,,,,,105000,0.0003,0.01620154,-0.045125197432935235,0.9502778649330139,0.2,331.10333251953125,753.7237649917603,510,0.1251953125,0.7347264885902405,-23.243180018663406,311.30566942691803,56.9
328.08859536999995,52,367,65.25,289,106496,,,,,,,,,,,,,
326.70179846,53,368,64.79,294,108544,0.0003,0.016852941,-0.04602435661072377,0.9489627480506897,0.2,388.8150329589844,818.9753615379334,520,0.12900390625,0.7066333889961243,-23.227019894123078,,
,,,,,110000,0.0003,0.019030686,-0.04825954747066134,0.9480312466621399,0.2,380.3056640625,855.5980633735657,530,0.14775390625,0.6770910918712616,-23.20849417448044,328.21382303237914,60.45
325.79401721,54,367,64.91,301,110592,,,,,,,,,,,,,
314.89516529,55,367,63.22,306,112640,0.0003,0.017150607,-0.04688297986576799,0.9478728175163269,0.2,455.3089904785156,817.1598129272461,540,0.139599609375,0.7096154987812042,-23.19721251130104,,
305.32341961,56,368,61.57,311,114688,0.0003,0.016068097,-0.04738515030767303,0.9474650025367737,0.2,346.0741882324219,691.079491519928,550,0.123486328125,0.7381533980369568,-23.19113435745239,,
,,,,,115000,0.0003,0.015965436,-0.04452566737891175,0.947442352771759,0.2,294.8089599609375,720.3784355640412,560,0.130517578125,0.7254666388034821,-23.18903425335884,338.2561355113983,62.35
305.52142268,57,367,61.63,317,116736,,,,,,,,,,,,,
309.96688608999995,58,368,62.35,322,118784,0.0003,0.016531277,-0.04759289552457631,0.9471249580383301,0.2,295.9410705566406,650.3726229667664,570,0.125732421875,0.7552044838666916,-23.186375194787978,,
,,,,,120000,0.0003,0.016788423,-0.04803350073925685,0.9479226469993591,0.2,213.29336547851562,631.2877123355865,580,0.135400390625,0.7563127875328064,-23.189495897293092,342.90598566532134,63.0
322.17485263,59,367,65.05,328,120832,,,,,,,,,,,,,
318.20268569,60,367,64.56,334,122880,0.0003,0.017470352,-0.04674556667159777,0.9472404718399048,0.2,234.39035034179688,588.8548321723938,590,0.1412109375,0.7754310816526413,-23.1927561879158,,
323.86376797,61,368,65.29,338,124928,0.0003,0.017194044,-0.047413484691060145,0.9465975165367126,0.2,236.4673309326172,569.4686572074891,600,0.135693359375,0.7771117985248566,-23.17701500058174,,
,,,,,125000,0.0003,0.018498965,-0.04905076827271841,0.9468154907226562,0.2,181.09890747070312,491.0799087047577,610,0.15244140625,0.8103111535310745,-23.17756785750389,334.9221613883972,61.35
326.40562188999996,62,367,65.57,345,126976,,,,,,,,,,,,,
331.2266190100001,63,368,65.77,350,129024,0.0003,0.01603403,-0.046549673279514536,0.9461383819580078,0.2,205.6894073486328,567.0002454280853,620,0.13251953125,0.7835800051689148,-23.172332066297532,,
,,,,,130000,0.0003,0.019657694,-0.048705121100647376,0.9450618624687195,0.2,169.63629150390625,416.130188035965,630,0.161474609375,0.8388156890869141,-23.15767658352852,348.9273149013519,64.1
331.94433529,64,367,65.75,357,131072,,,,,,,,,,,,,
331.7312426,65,367,65.83,361,133120,0.0003,0.0173628,-0.04759276378608775,0.9438842535018921,0.2,241.49771118164062,555.3720220088959,640,0.139990234375,0.7922162413597107,-23.133910602331163,,
,,,,,135000,0.0003,0.0207617,-0.04951287812436931,0.9435898065567017,0.2,144.0025177001953,443.6992289543152,650,0.159521484375,0.8220929950475693,-23.126178258657454,377.8920478105545,69.6
339.8499133600001,66,366,67.83,368,135168,,,,,,,,,,,,,
336.09575884000014,67,367,67.34,373,137216,0.0003,0.013789202,-0.04417295445746276,0.943136990070343,0.2,130.05555725097656,531.884598493576,660,0.11962890625,0.8014711439609528,-23.11616290807724,,
343.9550946300001,68,368,69.22,378,139264,0.0003,0.018222658,-0.049271551045239906,0.9417765140533447,0.2,140.56715393066406,488.4298913002014,670,0.1525390625,0.8270388692617416,-23.097917282581328,,
,,,,,140000,0.0003,0.017243158,-0.047576122041209604,0.9414887428283691,0.2,170.8247833251953,528.7107637405395,680,0.140234375,0.8053164333105087,-23.08220375776291,353.06821980476377,64.6
345.00643217000004,69,367,69.39,384,141312,,,,,,,,,,,,,
345.88149055,70,368,68.82,389,143360,0.0003,0.020129925,-0.047542976014665325,0.9411901831626892,0.2,141.1333770751953,438.3450593471527,690,0.14775390625,0.841834083199501,-23.07825791835785,,
,,,,,145000,0.0003,0.018407922,-0.04632817834499292,0.9405933618545532,0.2,165.59461975097656,480.3167527675629,700,0.14296875,0.8090978115797043,-23.069259965419768,357.7332131624222,65.85
340.14304064,71,366,67.52,396,145408,,,,,,,,,,,,,
344.16031588999994,72,367,68.29,400,147456,0.0003,0.017144382,-0.04434177957591601,0.9405792355537415,0.2,132.2755889892578,543.4895308494567,710,0.12919921875,0.8040079474449158,-23.0642272233963,,
338.3150090799999,73,368,67.03,405,149504,0.0003,0.016974345,-0.043912725610425696,0.9400961399078369,0.2,147.78033447265625,464.08239192962645,720,0.125537109375,0.832546591758728,-23.058933568000793,,
,,,,,150000,0.0003,0.01709334,-0.046484777392470276,0.9398229718208313,0.2,245.13255310058594,508.1704062461853,730,0.135888671875,0.8192172199487686,-23.05140858888626,352.5065159320831,64.9
337.02115612,74,367,66.89,412,151552,,,,,,,,,,,,,
352.1590858300001,75,368,70.37,417,153600,0.0003,0.020975411,-0.044112985060201025,0.9395573735237122,0.2,136.4214324951172,445.10334119796755,740,0.143603515625,0.8466028869152069,-23.046900308132173,,
,,,,,155000,0.0003,0.015312983,-0.044394179317168894,0.9391302466392517,0.2,190.6102294921875,470.8550688743591,750,0.125341796875,0.8371598869562149,-23.039806842803955,433.26541392803193,80.5
351.0106137800001,76,366,69.67,424,155648,,,,,,,,,,,,,
359.61572677000004,77,367,71.51,429,157696,0.0003,0.016847838,-0.04325819157529622,0.9391034245491028,0.2,135.96719360351562,488.5763360023499,760,0.133447265625,0.8398366272449493,-23.034258514642715,,
349.44873594000006,78,367,69.72,434,159744,0.0003,0.017526645,-0.04424950720131164,0.9381409287452698,0.2,151.8497772216797,537.0217976093293,770,0.138037109375,0.8221669495105743,-23.02526698112488,,
,,,,,160000,0.0003,0.016157528,-0.040841450393781994,0.9378686547279358,0.2,150.424560546875,466.57272334098815,780,0.12431640625,0.8512990772724152,-23.013835710287093,407.8147073745728,75.7
345.65433584,79,366,69.18,441,161792,,,,,,,,,,,,,
341.11662271,80,367,67.77,445,163840,0.0003,0.015751,-0.040400565401068886,0.9364660382270813,0.2,147.56703186035156,466.61938939094546,790,0.12255859375,0.8452226370573044,-23.000923097133636,,
,,,,,165000,0.0003,0.016845684,-0.044678357013617644,0.9357678890228271,0.2,165.65972900390625,471.1923137664795,800,0.133056640625,0.8395444005727768,-22.97895728945732,396.9616507768631,73.1
346.08932513,81,366,68.57,452,165888,,,,,,,,,,,,,
353.52024119999993,82,366,69.8,457,167936,0.0003,0.016548745,-0.043241666705580425,0.9346553683280945,0.2,248.3946075439453,434.9594987392426,810,0.133349609375,0.8613446652889252,-22.963140040636063,,
359.48713856,83,367,71.6,462,169984,0.0003,0.014468113,-0.04201568018761463,0.9343946576118469,0.2,251.98435974121094,459.88869857788086,820,0.114990234375,0.8644684702157974,-22.95090462565422,,
,,,,,170000,0.0003,0.014841673,-0.039937734324485066,0.9333804249763489,0.2,169.37159729003906,484.6921273708343,830,0.115625,0.8501007258892059,-22.941206640005113,367.18669579029086,68.05
357.90923474000004,84,366,71.27,469,172032,,,,,,,,,,,,,
355.48882034999997,85,367,70.8,474,174080,0.0003,0.015642658,-0.040385705840890296,0.9329040050506592,0.2,186.67752075195312,473.8210440158844,840,0.109814453125,0.8468508422374725,-22.92617666721344,,
,,,,,175000,0.0003,0.016164511,-0.04659213321574498,0.9318246841430664,0.2,209.81410217285156,462.20818119049073,850,0.13720703125,0.8512451350688934,-22.91035185456276,382.6550879716873,70.05
353.30098414,86,366,70.23,480,176128,,,,,,,,,,,,,
344.70766724999993,87,366,68.49,485,178176,0.0003,0.016676221,-0.04075250928872265,0.9309714436531067,0.2,114.97604370117188,492.1298734664917,860,0.116845703125,0.8517325818538666,-22.89241788983345,,
,,,,,180000,0.0003,0.013774656,-0.04098380352370441,0.9306764006614685,0.2,215.37693786621094,416.4967462539673,870,0.10966796875,0.876078262925148,-22.88174329996109,351.7396257400513,64.15
343.53326631000004,88,365,68.1,492,180224,,,,,,,,,,,,,
340.84595997000014,89,366,67.6,497,182272,0.0003,0.014095591,-0.04014437431178521,0.9299664497375488,0.2,109.54654693603516,409.8535590648651,880,0.103369140625,0.871705174446106,-22.87334080338478,,
343.64279863999997,90,366,68.37,502,184320,0.0003,0.015922913,-0.041495486273197456,0.930046021938324,0.2,103.97068786621094,382.6411252498627,890,0.124951171875,0.8911361917853355,-22.86590467095375,,
,,,,,185000,0.0003,0.015588521,-0.04286323577107396,0.9293912649154663,0.2,132.38421630859375,375.8422472476959,900,0.126806640625,0.8704821765422821,-22.8625639796257,304.462756729126,55.9
344.80106930999995,91,366,68.42,508,186368,,,,,,,,,,,,,
345.14089603,92,366,68.2,513,188416,0.0003,0.018351782,-0.0430325902038021,0.9296104907989502,0.2,146.83233642578125,335.5673228740692,910,0.1453125,0.8739310652017593,-22.858171552419662,,
,,,,,190000,0.0003,0.018502742,-0.04773854078084696,0.9287399053573608,0.2,117.88326263427734,251.98805103302,920,0.161376953125,0.9087810814380646,-22.85053949356079,301.61381723880766,55.2
347.4235636899999,93,366,67.97,520,190464,,,,,,,,,,,,,
349.7858838199999,94,366,68.44,525,192512,0.0003,0.017483944,-0.04427749699534615,0.9278007745742798,0.2,115.5628662109375,328.68150463104246,930,0.1443359375,0.8925941661000252,-22.83306490778923,,
355.94767595999997,95,366,70.09,530,194560,0.0003,0.015916314,-0.044389544398291035,0.9273686408996582,0.2,167.11671447753906,398.94004492759706,940,0.126953125,0.8834799155592918,-22.821018123626708,,
,,,,,195000,0.0003,0.017012492,-0.043990104788099414,0.926283061504364,0.2,137.21298217773438,375.4661469936371,950,0.13896484375,0.8857822716236115,-22.80718259215355,293.29550366401674,53.45
355.0406207900001,96,366,69.74,536,196608,,,,,,,,,,,,,
349.11517681999993,97,366,68.7,541,198656,0.0003,0.018217523,-0.04407253626559395,0.925186276435852,0.2,110.20863342285156,348.6427393913269,960,0.13896484375,0.8931950628757477,-22.787429171800614,,
,,,,,200000,0.0003,0.01680632,-0.043625267659081146,0.9242571592330933,0.2,130.0037384033203,385.81145296096804,970,0.131396484375,0.8715600669384003,-22.768539547920227,389.26812317371366,71.05
345.64857016,98,365,67.52,548,200704,,,,,,,,,,,,,
348.20068076,99,366,68.13,553,202752,0.0003,0.020113967,-0.047476596187334505,0.9236448407173157,0.2,113.85917663574219,364.0349142551422,980,0.15947265625,0.8659917414188385,-22.75679123401642,,
353.88576105999994,100,366,69.46,558,204800,0.0003,0.020266153,-0.047664415498729795,0.922709584236145,0.2,138.7810821533203,331.58147344589236,990,0.157763671875,0.8853624016046524,-22.740249145030976,,
,,,,,205000,0.0003,0.020011364,-0.04617224990797695,0.9220235347747803,0.2,137.2483673095703,350.3261429309845,1000,0.1505859375,0.8791848346590996,-22.724674934148787,361.37505769729614,65.6
352.67047297000005,101,366,69.63,565,206848,,,,,,,,,,,,,
346.8796314400001,102,366,68.38,569,208896,0.0003,0.021132072,-0.046300671574135775,0.9210972189903259,0.2,82.65106964111328,280.51387202739716,1010,0.171142578125,0.90816680341959,-22.71098858714104,,
,,,,,210000,0.0003,0.020738889,-0.0507254779455252,0.9201834201812744,0.2,97.32413482666016,284.4525377750397,1020,0.161865234375,0.9029935896396637,-22.69172149300575,361.0107766866684,65.5
344.72919743000006,103,365,68.62,576,210944,,,,,,,,,,,,,
347.32716802000004,104,366,68.7,581,212992,0.0003,0.018921196,-0.044963021119474436,0.919512927532196,0.2,105.63785552978516,382.1100554943085,1030,0.1541015625,0.8787199258804321,-22.67778463959694,,
,,,,,215000,0.0003,0.021442374,-0.04468723009340465,0.9191485047340393,0.2,130.567626953125,353.6375922679901,1040,0.15234375,0.8751511126756668,-22.668613141775133,369.51488161087036,67.8
350.54808725999993,105,365,69.37,587,215040,,,,,,,,,,,,,
343.99124155000004,106,366,68.19,592,217088,0.0003,0.021318173,-0.04959530834748875,0.9191604256629944,0.2,64.87799835205078,267.3298440933228,1050,0.171435546875,0.8984771072864532,-22.664979004859923,,
349.86930528,107,366,69.17,597,219136,0.0003,0.020465402,-0.04812632591638248,0.9182946085929871,0.2,157.74122619628906,345.08346672058104,1060,0.159619140625,0.889468364417553,-22.65466406941414,,
,,,,,220000,0.0003,0.021035831,-0.04734538985067047,0.9183260798454285,0.2,100.10123443603516,292.9237502813339,1070,0.16474609375,0.901729516685009,-22.64886553287506,377.26333396434785,71.8
352.9903396099999,108,366,69.92,603,221184,,,,,,,,,,,,,
367.11533470999996,109,367,72.97,608,223232,0.0003,0.020400643,-0.044141098609543405,0.9188225865364075,0.2,116.81502532958984,307.1398026227951,1080,0.15380859375,0.9082476273179054,-22.650902879238128,,
,,,,,225000,0.0003,0.020020697,-0.04881863125483506,0.9178924560546875,0.2,120.21363830566406,325.0408793449402,1090,0.163330078125,0.8941371291875839,-22.648732596635817,386.2224036216736,71.95
368.5062487200001,110,366,72.82,614,225280,,,,,,,,,,,,,
370.72034550999996,111,367,73.56,619,227328,0.0003,0.017242515,-0.04410364051000215,0.9174219369888306,0.2,111.27487182617188,325.479568862915,1100,0.13759765625,0.9086849838495255,-22.63203368782997,,
365.1041627299999,112,367,72.54,623,229376,0.0003,0.017474297,-0.043661068336223255,0.9175722599029541,0.2,161.14622497558594,436.56565108299253,1110,0.143896484375,0.8814194574952126,-22.628021466732026,,
,,,,,230000,0.0003,0.017293513,-0.043067384327878246,0.9170123934745789,0.2,182.26095581054688,387.2381542682648,1120,0.128564453125,0.8932971581816673,-22.624644148349763,387.2149755001068,72.15
363.27876963999995,113,367,72.12,630,231424,,,,,,,,,,,,,
351.22224080000007,114,368,69.38,634,233472,0.0003,0.018094275,-0.04683491759351455,0.9160528182983398,0.2,75.0193099975586,321.73677959442136,1130,0.14140625,0.9047408103942871,-22.60869629383087,,
,,,,,235000,0.0003,0.019036248,-0.04407478676876053,0.9158161282539368,0.2,157.17730712890625,375.2095039844513,1140,0.1376953125,0.891504280269146,-22.599311703443526,371.7563626050949,67.75
345.21560463000003,115,367,67.58,640,235520,,,,,,,,,,,,,
349.24354941000007,116,368,68.64,645,237568,0.0003,0.016388081,-0.04475187390053179,0.9158299565315247,0.2,86.80552673339844,358.52696642875674,1150,0.134228515625,0.9009938314557076,-22.597236090898512,,
352.7556956700001,117,368,69.29,649,239616,0.0003,0.015862081,-0.03967999560409226,0.9160879254341125,0.2,173.86026000976562,386.0273545265198,1160,0.115771484375,0.8734896034002304,-22.59756788611412,,
,,,,,240000,0.0003,0.017318752,-0.04409502731868997,0.9151968955993652,0.2,118.44115447998047,285.27939438819885,1170,0.141259765625,0.9005367755889893,-22.592873734235763,352.0020156860352,63.75
354.32379377999996,118,368,69.66,655,241664,,,,,,,,,,,,,
356.49296567,119,369,70.27,660,243712,0.0003,0.020319277,-0.047249933291459455,0.915133535861969,0.2,75.67696380615234,377.1828387260437,1180,0.156787109375,0.8655183017253876,-22.58278232216835,,
,,,,,245000,0.0003,0.02171449,-0.046129087766166775,0.9145811796188354,0.2,183.78504943847656,385.12600407600405,1190,0.158154296875,0.8708990961313248,-22.576723659038542,371.7641424655914,67.8
361.44368531,120,368,70.7,666,245760,,,,,,,,,,,,,
355.31312300999997,121,368,69.71,671,247808,0.0003,0.024648301,-0.0517218655324541,0.9149178266525269,0.2,81.13806915283203,258.17709085941317,1200,0.187548828125,0.9109834507107735,-22.57646914124489,,
364.05860336999996,122,369,71.17,676,249856,0.0003,0.021056704,-0.043945799849461765,0.9139903783798218,0.2,138.30181884765625,351.8580727100372,1210,0.15888671875,0.8884566947817802,-22.569777816534042,,
,,,,,250000,0.0003,0.021402147,-0.04920340566313826,0.9133315682411194,0.2,128.2193603515625,348.06757712364197,1220,0.1775390625,0.8782795891165733,-22.553811687231065,317.54841132164,58.65
365.21798692,123,369,71.51,681,251904,,,,,,,,,,,,,
