train/learning_rate,train/n_updates,train/critic_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,time/fps,eval/mean_reward,eval/mean_ep_length
0.001,89557,0.17888052403181792,,,,90000,-65.44734844970704,,,942.1262803733349,1000.0
0.001,91557,0.2390200037844479,100,926.27,882,92627,-65.94709516906738,492.4516791500001,104,,
0.001,94557,0.18083295764401555,,,,95000,-66.70753344726562,,,951.1763231694698,1000.0
0.001,95557,0.27031306794658305,104,935.57,925,96627,-66.9384493713379,555.9062833500002,104,,
0.001,99557,0.21753892063722013,,,,100000,-67.7912504119873,,,944.5307262480259,1000.0
,,,108,935.57,967,100627,,639.9339258100001,103,,
0.001,103557,0.17576530519500375,112,936.14,995,104627,-68.57456492614746,643.5274862599999,105,,
0.001,104557,0.19647755820676685,,,,105000,-68.75740441894531,,,923.8396534144879,1000.0
0.001,107557,0.13541868447884917,116,936.14,1036,108627,-69.29771038818359,645.4911000499999,104,,
0.001,109557,0.21467783180624248,,,,110000,-69.62517851257324,,,931.1362399578095,1000.0
0.001,111557,0.21404231267049909,120,936.14,1078,112627,-69.940921875,645.92200466,104,,
0.001,114557,0.24831510961428285,,,,115000,-70.37895355224609,,,919.3395328342915,1000.0
0.001,115557,0.1491298100911081,124,954.46,1118,116627,-70.52618946838379,658.3848400900001,104,,
0.001,119557,0.20677691624313593,,,,120000,-71.01646401977538,,,922.3082414925099,1000.0
,,,128,967.04,1159,120627,,667.2605231099999,104,,
0.001,123557,0.14592110174149275,132,967.04,1185,124627,-71.40729800415039,666.7970158900002,105,,
0.001,124557,0.24892123370617628,,,,125000,-71.47987840270996,,,894.7018848001957,1000.0
0.001,127557,0.17293667633458973,136,974.95,1225,128627,-71.68438697814942,671.5979837899998,104,,
0.001,129557,0.12814932431653142,,,,130000,-71.92556916809082,,,943.6074725031852,1000.0
0.001,131557,0.14236005118861794,140,974.95,1266,132627,-72.14620840454101,671.14979206,104,,
0.001,134557,0.1656544983610511,,,,135000,-72.35180911254882,,,932.7863764464855,1000.0
0.001,135557,0.1338480961881578,144,983.45,1306,136627,-72.4169380493164,676.54305426,104,,
0.001,139557,0.17349223647266626,,,,140000,-72.66883459472656,,,921.9970980763435,1000.0
,,,148,983.45,1347,140627,,675.62236124,104,,
0.001,143557,0.09553412983566523,152,990.51,1375,144627,-72.87809452819825,679.5955423799999,105,,
0.001,144557,0.1430581767000258,,,,145000,-72.90617875671387,,,873.031406646967,1000.0
0.001,147557,0.16277558294683694,156,990.51,1417,148627,-73.0800107269287,678.5832657599999,104,,
0.001,149557,0.16027026865258812,,,,150000,-73.18626509094238,,,926.1578571736812,1000.0
0.001,151557,0.12948780044540764,160,990.69,1457,152627,-73.28265518188476,677.6094608000001,104,,
0.001,154557,0.14632701786234975,,,,155000,-73.43380082702637,,,941.8797688305378,1000.0
0.001,155557,0.1714281898625195,164,990.69,1499,156627,-73.53888619995118,678.40306966,104,,
0.001,159557,0.14212200538441538,,,,160000,-73.75623025512695,,,895.7703627586365,1000.0
,,,168,990.69,1540,160627,,677.9373288499999,104,,
0.001,163557,0.18562556994706392,172,990.69,1567,164627,-73.99969575500488,677.6383497699999,105,,
0.001,164557,0.1327161473892629,,,,165000,-74.04537573242187,,,923.8913529932499,1000.0
0.001,167557,0.09660591498762369,176,990.69,1608,168627,-74.09756663513184,676.70932383,104,,
0.001,169557,0.11586522979289293,,,,170000,-74.14360623168945,,,934.1505642533302,1000.0
0.001,171557,0.18041302966699005,180,996.22,1647,172627,-74.2031787109375,680.0659588099999,104,,
0.001,174853,0.30175914880260823,,,,175000,-74.30072827148437,,,910.647720849514,1000.0
,,,184,992.96,1680,175923,,678.1433278,104,,
0.001,178853,0.11027218284457922,188,992.96,1707,179923,-74.44992016601563,677.9166066399999,105,,
0.001,179853,0.1284669356159866,,,,180000,-74.51902247619628,,,916.7756732881069,1000.0
0.001,182853,0.13538313568755983,192,992.96,1746,183923,-74.71225013732911,678.14797273,105,,
0.001,184853,0.18624081342667342,,,,185000,-74.749052734375,,,908.7398399949074,1000.0
0.001,186853,0.14003223799914122,196,992.96,1784,187923,-74.79391839599609,677.34867534,105,,
0.001,189853,0.13294930002838373,,,,190000,-74.78919175720215,,,929.392710584402,1000.0
0.001,190853,0.21250277933478356,200,992.96,1824,191923,-74.80179452514649,677.1594199599998,105,,
0.001,194853,0.1341402444243431,,,,195000,-74.90347883605958,,,912.359378015995,1000.0
,,,204,989.38,1863,195565,,674.2526584799999,104,,
0.001,198495,0.3527298315279186,208,989.38,1889,199565,-74.94180293273926,673.5226816499999,105,,
0.001,199495,0.18037063371762632,,,,200000,-74.9988910522461,,,921.8543516397476,1000.0
0.001,202495,0.24670770235732198,212,989.38,1929,203565,-75.00711834716797,672.40937442,105,,
0.001,204495,0.09668937094882131,,,,205000,-75.01064559936523,,,888.9894436359406,1000.0
0.001,206495,0.2378204857930541,216,989.38,1972,207565,-75.0315831451416,671.5168040699999,105,,
0.001,209495,0.13912433216720818,,,,210000,-75.04359196472168,,,870.5577199280262,1000.0
0.001,210495,0.11065844190120697,220,989.38,2015,211565,-75.0493999786377,671.3682799399999,104,,
0.001,214495,0.3004968202970922,,,,215000,-74.97162457275391,,,918.9731554150582,1000.0
,,,224,989.38,2057,215565,,670.7460375699999,104,,
0.001,218495,0.427825182877481,228,989.38,2085,219565,-74.97662603759765,670.2546372099999,105,,
0.001,219495,0.13655629061162472,,,,220000,-74.96693782043457,,,909.2494409501553,1000.0
0.001,222495,0.14818919081613421,232,989.38,2127,223565,-74.89916046142578,669.91679743,105,,
0.001,224495,0.15057660925015806,,,,225000,-74.89937432861328,,,906.5578271090984,1000.0
0.001,226495,0.10270731399580836,236,989.38,2169,227565,-74.9412755279541,669.9704773099999,104,,
0.001,229495,0.1554736722148955,,,,230000,-74.99923495483398,,,911.400529807806,1000.0
0.001,230495,0.24817592991515994,240,989.38,2212,231565,-74.99752680969239,669.9930057500001,104,,
0.001,234495,0.23233742398023605,,,,235000,-75.05295951843262,,,917.7505702376366,1000.0
,,,244,989.38,2254,235565,,670.40565472,104,,
0.001,238495,0.25312105152755976,248,989.38,2282,239565,-75.05945344543457,670.23698734,104,,
0.001,239495,0.13354452059045435,,,,240000,-75.07513587951661,,,936.606218355894,1000.0
0.001,242495,0.12502912704274058,252,989.38,2323,243565,-74.99566007995605,670.11495078,104,,
0.001,244495,0.2256269881390035,,,,245000,-74.872195602417,,,917.8094581007957,1000.0
0.001,246495,0.12723056828975676,256,989.38,2364,247565,-74.88678959655762,669.77644212,104,,
0.001,249495,0.11632888519018889,,,,250000,-74.94723187255859,,,874.6645945847034,1000.0
0.001,250495,0.25799656569585205,260,989.38,2406,251565,-74.94554057312011,670.68815281,104,,
0.001,254495,0.10976240717247128,,,,255000,-74.96680137634277,,,874.1965348482132,1000.0
,,,264,989.38,2446,255565,,669.9513084800002,104,,
0.001,258495,0.15272055422887207,268,989.38,2472,259565,-74.92718298339844,668.73982075,104,,
0.001,259495,0.15262800135090948,,,,260000,-74.90584060668945,,,902.6470480978489,1000.0
0.001,262495,0.12268398129567504,272,989.38,2513,263565,-74.80902157592773,667.90878814,104,,
0.001,264495,0.17175991521030665,,,,265000,-74.80357231140137,,,920.7204588472844,1000.0
0.001,266495,0.2345422733798623,276,989.38,2553,267565,-74.74766870117188,667.53865454,104,,
0.001,269495,0.1540051147826016,,,,270000,-74.642304397583,,,926.0184605002403,1000.0
0.001,270495,0.10909897456690669,280,989.38,2593,271565,-74.63582453918457,666.65482969,104,,
0.001,274495,0.10303898395597935,,,,275000,-74.62996322631835,,,899.8885177969933,1000.0
,,,284,996.42,2632,275565,,670.27884443,104,,
0.001,278495,0.13245809670910239,288,996.42,2659,279565,-74.64035334777832,669.9625909000001,105,,
0.001,279495,0.37340431873500346,,,,280000,-74.60966844177246,,,912.5736711621284,1000.0
0.001,282495,0.1146662223301828,292,996.42,2700,283565,-74.47671983337402,668.29627694,105,,
0.001,284495,0.12663085673749447,,,,285000,-74.4177142944336,,,889.636063927412,1000.0
0.001,286495,0.2105587562546134,296,996.42,2742,287565,-74.38810540771485,668.58733145,104,,
0.001,289495,0.11415418746322394,,,,290000,-74.26903091430664,,,916.066920042038,1000.0
0.001,290495,0.12824473965540528,300,996.42,2783,291565,-74.26706312561035,667.8609417799998,104,,
0.001,294495,0.11769586713612079,,,,295000,-74.41249426269532,,,892.9729772865772,1000.0
,,,304,1000.0,2824,295565,,669.82754627,104,,
0.001,298495,0.2115523010417819,308,1000.0,2851,299565,-74.38316317749023,669.88035532,105,,
0.001,299495,0.18470488016679884,,,,300000,-74.34751051330566,,,897.6686609148979,1000.0
0.001,302495,0.12116434258595109,312,992.09,2891,302774,-74.20494381713867,663.80079626,104,,
0.001,304704,0.08002790145762265,,,,305000,-74.22313119506836,,,924.123063224554,1000.0
0.001,305704,0.15246637347154318,316,992.09,2928,306774,-74.2698330078125,663.7021978499998,104,,
0.001,309704,0.1477988661509007,,,,310000,-74.36627435302735,,,907.5780928015708,1000.0
,,,320,992.09,2968,310774,,663.5976340100001,104,,
0.001,313704,0.0963440494351089,324,992.09,2994,314774,-74.46926533508301,663.73638771,105,,
0.001,314704,0.15693881881982089,,,,315000,-74.44968110656738,,,876.1039118230343,1000.0
0.001,317704,0.27126333652809265,328,992.09,3034,318774,-74.51069596862793,663.85941218,105,,
0.001,319704,0.13641770815849305,,,,320000,-74.53831324768066,,,934.2132209181785,1000.0
0.001,321704,0.19509112276881932,332,992.09,3075,322774,-74.56360472106934,664.04584465,104,,
0.001,324704,0.23167695263400673,,,,325000,-74.54553286743165,,,937.6747619211674,1000.0
0.001,325704,0.16103438514471055,336,992.09,3115,326774,-74.52341230773926,664.27993228,104,,
0.001,329704,0.1167807315737009,,,,330000,-74.45973294067383,,,889.1781067550182,1000.0
,,,340,992.09,3156,330774,,663.33443326,104,,
0.001,333704,0.2202054772004485,344,992.09,3183,334774,-74.38046632385254,661.5957817699999,105,,
0.001,334704,0.20541475886479021,,,,335000,-74.33050508117675,,,854.7226224541664,1000.0
0.001,337704,0.14085453686490654,348,992.09,3226,338774,-74.1438627166748,660.4848603,105,,
0.001,339704,0.21491393723711372,,,,340000,-74.12496125793457,,,955.6174996614457,1000.0
0.001,341704,0.13149774351529778,352,992.09,3267,342774,-74.18195283508301,660.9701446,104,,
0.001,344704,0.204671099729836,,,,345000,-74.13674099731445,,,874.4075071752071,1000.0
0.001,345704,0.2549358924403787,356,992.09,3309,346774,-74.13179173278809,659.8444558900001,104,,
0.001,349704,0.20061301646381616,,,,350000,-74.27717347717285,,,895.6752832293511,1000.0
,,,360,992.09,3350,350774,,659.13138441,104,,
0.001,353704,0.14485334270633757,364,992.09,3377,354774,-74.2693860168457,658.7011067999999,105,,
0.001,354704,0.12792427137866616,,,,355000,-74.2242158203125,,,868.1602027416229,1000.0
0.001,357704,0.12528623216971754,368,992.09,3418,358774,-74.08561051940919,658.02686739,104,,
0.001,359704,0.15903227249905466,,,,360000,-74.08774072265625,,,881.7227773547172,1000.0
0.001,361704,0.21056288173794746,372,992.09,3457,362774,-74.03967118835449,657.1109496599998,104,,
0.001,364704,0.2155006388053298,,,,365000,-73.86445303344726,,,915.6246768951416,1000.0
0.001,365704,0.10004933772981167,376,992.09,3496,366774,-73.87907818603516,656.38363195,104,,
0.001,369704,0.26843789711222055,,,,370000,-73.92586587524414,,,843.6122539520263,1000.0
,,,380,992.09,3538,370774,,655.4528331,104,,
0.001,373704,0.1788375225700438,384,992.09,3566,374774,-73.87213807678222,654.8377769399999,105,,
0.001,374704,0.2266542407013476,,,,375000,-73.83994636535644,,,881.0429155409336,1000.0
0.001,377704,0.2020721206627786,388,992.09,3606,378774,-73.70416276550293,652.9306335699999,105,,
0.001,379704,0.28385114692524077,,,,380000,-73.74544770812989,,,877.2496517777442,1000.0
0.001,381704,0.27541774084419013,392,992.09,3647,382774,-73.60982077026367,652.6315919499999,104,,
0.001,384704,0.09756374855712056,,,,385000,-73.50362754821778,,,862.9508206665516,1000.0
0.001,385704,0.19001461729034783,396,992.09,3689,386774,-73.4893807067871,651.57139747,104,,
0.001,389704,0.10161396250501276,,,,390000,-73.50290672302246,,,857.6032819867135,1000.0
,,,400,992.09,3732,390774,,651.2317627699999,104,,
0.001,393704,0.2617599821910262,404,992.09,3760,394774,-73.62353967285156,651.5737025300001,104,,
0.001,394704,0.15958277102932333,,,,395000,-73.59333319091797,,,862.959160977602,1000.0
0.001,397704,0.15285481267794968,408,992.09,3801,398774,-73.57361575317383,650.29205037,104,,
0.001,399704,0.16166594434157014,,,,400000,-73.61053173828125,,,868.6360750734806,1000.0
0.001,401704,0.13753173671290278,412,1000.0,3843,402774,-73.6985188293457,655.6296452099999,104,,
0.001,404704,0.16173223643377424,,,,405000,-73.60176097106934,,,845.1428422510623,1000.0
0.001,405704,0.11092005146667361,416,1000.0,3885,406774,-73.53634759521485,654.2175585599999,104,,
0.001,408847,0.08598698310918741,420,991.43,3906,409917,-73.49721022055182,647.7159634799999,104,,
0.001,409847,0.22700416508503257,,,,410000,-73.52733200073243,,,898.9078008770942,1000.0
0.001,412847,0.11757551002129912,424,991.43,3947,413917,-73.50452871704101,646.7369657299998,104,,
0.001,414847,0.10779362747073173,,,,415000,-73.46628153991699,,,833.1924792826176,1000.0
0.001,416847,0.24488115076348185,428,991.43,3989,417917,-73.44084394836426,644.0691681000001,104,,
0.001,419847,0.22496384548023343,,,,420000,-73.38997909545898,,,893.4294580996036,1000.0
0.001,420847,0.26359771874919535,432,991.43,4032,421917,-73.37037786865234,643.3782378599999,104,,
0.001,424847,0.20589828467741608,,,,425000,-73.23641021728515,,,814.6771425068379,1000.0
,,,436,991.43,4074,425917,,640.5059840499999,104,,
0.001,428847,0.1381565733142197,440,991.43,4101,429917,-72.76317240905762,638.4943600600001,104,,
0.001,429847,0.10817075276374817,,,,430000,-72.7199249420166,,,871.5698306441307,1000.0
0.001,432847,0.21406422244384885,444,991.43,4142,433917,-72.50718214416504,637.14261807,104,,
0.001,434847,0.08109513894096017,,,,435000,-72.43869578552246,,,838.6274517953395,1000.0
0.001,436847,0.14132583463564516,448,991.43,4183,437917,-72.38259535217286,636.4187344400001,104,,
0.001,439847,0.15415781465917824,,,,440000,-72.31545001220704,,,903.0552673578262,1000.0
0.001,440847,0.2238327772114426,452,991.43,4224,441917,-72.31202143859863,635.06415836,104,,
0.001,444847,0.12388345002382993,,,,445000,-72.47680992126465,,,882.1141305446624,1000.0
,,,456,991.43,4265,445917,,636.47579859,104,,
0.001,448847,0.07762811578065157,460,991.43,4293,449917,-72.64100141906738,634.62318642,104,,
0.001,449847,0.1787495638858527,,,,450000,-72.68064009094238,,,867.1140731811523,1000.0
0.001,452847,0.07926604839973152,464,991.43,4333,453917,-72.83388777160644,633.30516799,104,,
0.001,454847,0.29630490956641736,,,,455000,-72.95870289611817,,,819.4873238623143,1000.0
0.001,456847,0.14479802302271128,468,991.43,4376,457917,-72.97169772338867,632.60190049,104,,
0.001,459847,0.09390208429098129,,,,460000,-72.81136897277833,,,822.7230214178562,1000.0
0.001,460847,0.2554881348758936,472,991.43,4417,461917,-72.88351837158203,631.22945686,104,,
0.001,464847,0.09344337370619178,,,,465000,-72.78565922546387,,,936.1826023101806,1000.0
,,,476,991.43,4458,465917,,630.38657756,104,,
0.001,468847,0.1609346951227635,480,991.43,4485,469917,-72.82300791931152,629.49345528,104,,
0.001,469847,0.19577853624522687,,,,470000,-72.82634700012207,,,864.8216536879539,1000.0
0.001,472847,0.1622288478165865,484,991.43,4526,473917,-72.88563162231445,629.1790182200001,104,,
0.001,474847,0.1053676668703556,,,,475000,-72.8705979309082,,,850.8415833234787,1000.0
0.001,476847,0.09457889201119542,488,991.43,4566,477917,-72.77120304870606,628.9243712599999,104,,
0.001,479847,0.14151356614381075,,,,480000,-72.74617411804199,,,820.8241936206817,1000.0
0.001,480847,0.09046852376312017,492,991.43,4606,481917,-72.70943392944336,628.4286830499999,104,,
0.001,484847,0.09354346377402543,,,,485000,-72.71663392639161,,,839.6675668179989,1000.0
,,,496,991.43,4645,485917,,628.0223324599999,104,,
0.001,488137,0.18249043126404285,500,984.33,4666,489207,-72.81479000854492,623.54535561,104,,
0.001,489137,0.25923897786810995,,,,490000,-72.82160507202148,,,789.8118455290794,1000.0
0.001,492137,0.20973960982635617,504,984.33,4706,493207,-72.56694122314452,620.54113501,104,,
0.001,494137,0.17139339273795484,,,,495000,-72.61138215637207,,,825.4173337936402,1000.0
0.001,496137,0.20531845635920762,508,976.43,4746,496417,-72.60738070678711,615.28877245,104,,
0.001,499347,0.20648378482460975,,,,500000,-72.47194789123535,,,834.3935781121254,1000.0
,,,512,976.43,4783,500417,,614.13562511,104,,
0.001,503347,0.1738962036333978,516,976.43,4811,504417,-72.38510952758789,614.44522891,104,,
0.001,504347,0.2261587942801416,,,,505000,-72.37916122436523,,,914.8610752999782,1000.0
0.001,507347,0.23931474322453142,520,985.0,4852,508417,-72.41992599487304,619.48682064,104,,
0.001,509347,0.07992474980279804,,,,510000,-72.35225076293945,,,894.404988270998,1000.0
0.001,511347,0.1772677473165095,524,985.0,4893,512417,-72.31252262878418,618.6163474499999,104,,
0.001,514347,0.08180276510119439,,,,515000,-72.11409237670898,,,837.6669489741325,1000.0
0.001,515347,0.22324935485050082,528,985.0,4934,516417,-72.06547206115722,618.51916236,104,,
0.001,519347,0.08493542428687215,,,,520000,-71.97678901672363,,,847.8410751402378,1000.0
,,,532,985.0,4976,520417,,616.75915634,104,,
0.001,523347,0.19256685742363333,536,985.0,5003,524417,-72.010279296875,617.77986716,104,,
0.001,524347,0.259164584454149,,,,525000,-71.98061242675782,,,849.4814407527447,1000.0
0.001,526515,0.659263240173459,540,976.68,5037,527585,-71.98876199268159,612.06319355,104,,
0.001,529515,0.24393248074129223,,,,530000,-71.80174197387696,,,855.5556802809239,1000.0
0.001,530515,0.16065702852606772,544,976.68,5077,531585,-71.7366091003418,611.82032811,104,,
0.001,534515,0.2704778413437307,,,,535000,-71.5821362915039,,,863.7596292376518,1000.0
,,,548,976.68,5116,535585,,612.28726792,104,,
0.001,538515,0.21650295724347235,552,976.68,5142,539585,-71.41748362731934,611.40503871,104,,
0.001,539515,0.22686089411750435,,,,540000,-71.33910537719727,,,852.8332852065563,1000.0
0.001,542515,0.2606983873806894,556,976.68,5181,543585,-71.20740995788574,608.7701889099999,104,,
0.001,544515,0.33448307203128935,,,,545000,-71.06234622192383,,,870.510217165947,1000.0
0.001,546515,0.2246956345848739,560,976.68,5221,547585,-71.0550940246582,608.03770116,104,,
0.001,549515,0.16388367552682756,,,,550000,-70.69310885620118,,,843.4868298053741,1000.0
0.001,550515,0.24535935604572295,564,976.68,5265,551585,-70.58250579833984,606.9465927199999,104,,
0.001,554515,0.18727156702429057,,,,555000,-70.37088232421875,,,878.7508990585804,1000.0
,,,568,976.68,5306,555585,,605.84584911,104,,
0.001,558515,0.2878362622708082,572,976.68,5333,559585,-70.21314891052246,606.00540102,104,,
0.001,559515,0.2165139507316053,,,,560000,-70.20367578125,,,801.4618285119534,1000.0
0.001,562515,0.1600191506743431,576,976.68,5374,563585,-70.22123983764648,605.31388872,104,,
0.001,564515,0.12217077814787626,,,,565000,-70.2643478088379,,,869.5116545915604,1000.0
0.001,566515,0.16923185039684177,580,976.68,5415,567585,-70.31889901733399,605.65661239,104,,
0.001,569515,0.25009458719193933,,,,570000,-70.34334967041016,,,807.0016937375069,1000.0
0.001,570515,0.1399381655715406,584,976.68,5455,571585,-70.23289784240723,604.7121991600001,104,,
0.001,574515,0.13127934184297918,,,,575000,-70.19920999145508,,,852.4234773635865,1000.0
,,,588,976.68,5496,575585,,604.0910888100002,104,,
0.001,578515,0.24724510770663619,592,976.68,5523,579585,-70.17188581848144,603.4658694900002,104,,
0.001,579515,0.15776870600879192,,,,580000,-70.14779011535644,,,885.3680747568608,1000.0
0.001,582515,0.160051472697407,596,976.68,5565,583585,-70.20109587097168,603.2226837599999,104,,
0.001,584515,0.33505178079381587,,,,585000,-70.17815646362304,,,872.6986119329929,1000.0
0.001,586515,0.1898929868005216,600,983.78,5610,587585,-70.16401196289063,606.04113934,104,,
0.001,589515,0.12627453787624837,,,,590000,-70.16456980895997,,,833.1512542009353,1000.0
0.001,590515,0.22091969176009296,604,983.78,5651,591585,-70.16037231445313,607.07151726,104,,
0.001,594515,0.1989676179662347,,,,595000,-70.18317778015137,,,912.3215399622917,1000.0
,,,608,991.68,5691,595585,,611.8499856800001,104,,
0.001,598515,0.2307534432373941,612,991.68,5717,599585,-70.31019709777831,612.5867023000001,104,,
0.001,599515,0.2493740434013307,,,,600000,-70.37059162902833,,,796.9586000025272,1000.0
0.001,602515,0.1056647009178996,616,991.68,5757,603585,-70.4844349975586,612.09021172,104,,
0.001,604515,0.10833278700709342,,,,605000,-70.51783332824706,,,868.7072865188122,1000.0
0.001,606515,0.24196028453111648,620,991.68,5796,607585,-70.45993209838868,612.0429743300001,104,,
0.001,609515,0.13172939585149288,,,,610000,-70.4735274810791,,,887.6869421720505,1000.0
0.001,610515,0.23254061045125127,624,991.68,5835,611585,-70.52714573669434,611.83719448,104,,
0.001,614515,0.10313106385990978,,,,615000,-70.56978785705566,,,849.3557625353336,1000.0
,,,628,991.68,5875,615585,,612.8561824799999,104,,
0.001,618515,0.12288937854766846,632,990.21,5901,619438,-70.58947467041015,613.0892192399999,104,,
0.001,619368,0.21233441205509662,,,,620000,-70.58976336441219,,,943.6777179539204,1000.0
0.001,622368,0.12176239204406739,636,990.21,5942,623438,-70.71816815185547,613.86657291,104,,
0.001,624795,0.11449935111878069,,,,625000,-70.93595925631098,,,853.5481706976891,1000.0
0.001,625795,0.11013378259539604,640,992.8,5979,626865,-70.95582768249511,617.5518451,104,,
0.001,629795,0.08537820484489203,,,,630000,-71.2736019744873,,,894.3840998589992,1000.0
,,,644,992.8,6021,630865,,619.8599817300001,104,,
0.001,633795,0.1542200879752636,648,992.8,6049,634865,-71.34136347961426,619.36839463,104,,
0.001,634795,0.21150724261626602,,,,635000,-71.34767724609375,,,889.0356408417225,1000.0
0.001,637795,0.0844637175668031,652,992.8,6092,638865,-71.57735496520996,620.2813528600001,104,,
0.001,639795,0.09393449980951846,,,,640000,-71.59233319091797,,,900.3959706544877,1000.0
0.001,641795,0.25019732156582175,656,992.8,6134,642865,-71.78638003540038,622.8181249700001,104,,
0.001,644795,0.202250469584018,,,,645000,-71.86412303161622,,,883.6728275358677,1000.0
0.001,645795,0.11765665542893111,660,992.8,6176,646865,-71.91654460144044,624.5201223500001,104,,
0.001,649795,0.08640720577910542,,,,650000,-72.1804127960205,,,911.5998770534992,1000.0
,,,664,992.8,6217,650865,,627.3681753100001,104,,
0.001,653795,0.21190497467294336,668,992.8,6245,654865,-72.54925323486329,630.71542065,104,,
0.001,654795,0.2280560156274587,,,,655000,-72.55736408996582,,,909.1634334206581,1000.0
0.001,657795,0.09425000294670463,672,992.8,6289,658865,-72.6386429901123,632.30123143,104,,
0.001,659795,0.3021638421714306,,,,660000,-72.72286502075195,,,903.2547624111176,1000.0
0.001,661795,0.09646897224336863,676,992.8,6332,662865,-72.86844165039062,634.80719315,104,,
0.001,664795,0.18729168528690934,,,,665000,-73.20349282836914,,,915.8816327869893,1000.0
0.001,665795,0.1284834609180689,680,992.8,6375,666865,-73.27795294189453,636.4356502400001,104,,
0.001,669795,0.2380278890710324,,,,670000,-73.49422422790528,,,933.3761649429798,1000.0
,,,684,992.8,6417,670865,,639.3069689399999,104,,
0.001,673795,0.17500965016521514,688,992.8,6445,674865,-73.79185636901856,642.03358639,104,,
0.001,674795,0.11755191711708904,,,,675000,-73.8374116821289,,,956.359160387516,1000.0
