rollout/ep_rew_mean,train/learning_rate,time/total_timesteps,train/actor_loss,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/episodes,eval/mean_reward,eval/mean_ep_length
,0.001,15000,21.005008659362794,,,0.07195014808326959,,14800,,-49.18377665,100.0
-50.91471724,0.001,15200,21.2907755279541,105,143,0.06370743647217751,100.0,15000,152,,
,0.001,15500,21.556890144348145,,,0.07074411410838366,,15300,,-50.26119179999999,100.0
-50.35618987000001,0.001,15600,21.711429748535156,105,147,0.07076138958334922,100.0,15400,156,,
,0.001,16000,22.077768669128417,,,0.07387492481619119,,15800,,-49.1583477,100.0
-50.02411787,,16000,,105,152,,100.0,,160,,
-49.7533864,0.001,16400,22.516806259155274,106,154,0.07283051777631044,100.0,16200,164,,
,0.001,16500,22.573576240539552,,,0.06920541096478701,,16300,,-52.52677635,100.0
-49.84560611,0.001,16800,22.9278205871582,105,159,0.06803281333297491,100.0,16600,168,,
,0.001,17000,23.164485893249513,,,0.06634346634149552,,16800,,-50.540475699999995,100.0
-49.2629958,0.001,17200,23.345099143981933,104,163,0.0904452145844698,100.0,17000,172,,
,0.001,17500,23.66044910430908,,,0.1045404827222228,,17300,,-55.97686120000001,100.0
-49.42806105999999,0.001,17600,23.73681095123291,104,167,0.092698133289814,100.0,17400,176,,
,0.001,18000,24.114873123168945,,,0.08445716734975577,,17800,,-50.45592095000001,100.0
-49.88091376000001,,18000,,104,171,,100.0,,180,,
-49.46290545000001,0.001,18400,24.515554122924804,105,174,0.08339161328971385,100.0,18200,184,,
,0.001,18500,24.66609359741211,,,0.08359326262027025,,18300,,-51.636025800000006,100.0
-49.65797270000001,0.001,18800,25.00827526092529,105,178,0.09286869332194328,100.0,18600,188,,
,0.001,19000,25.170942344665526,,,0.08610687997192144,,18800,,-48.423914950000004,100.0
-49.20667298,0.001,19200,25.39830837249756,104,183,0.08401134554296733,100.0,19000,192,,
,0.001,19500,25.689313735961914,,,0.09027094669640064,,19300,,-57.23367755,100.0
-49.299547479999994,0.001,19600,25.766654167175293,104,187,0.09587292276322841,100.0,19400,196,,
,0.001,20000,26.156063270568847,,,0.08699149809777737,,19800,,-49.905360400000006,100.0
-49.10338655999999,,20000,,104,192,,100.0,,200,,
-49.11646064000001,0.001,20400,26.525583267211914,104,194,0.10019046083092689,100.0,20200,204,,
,0.001,20500,26.608417778015138,,,0.09205214146524668,,20300,,-49.192849100000004,100.0
-48.57479578,0.001,20800,26.998239707946777,104,198,0.09908646453171968,100.0,20600,208,,
,0.001,21000,27.226538887023924,,,0.09658869668841362,,20800,,-50.1128331,100.0
-48.37914419999999,0.001,21200,27.405649261474608,104,202,0.0888444784656167,100.0,21000,212,,
,0.001,21500,27.57680725097656,,,0.08912024412304163,,21300,,-51.16833964999999,100.0
-48.42252138999999,0.001,21600,27.72996253967285,104,206,0.09181410804390908,100.0,21400,216,,
,0.001,22000,28.101707038879393,,,0.10722519058734178,,21800,,-52.250074600000005,100.0
-48.186023989999995,,22000,,104,211,,100.0,,220,,
-48.36726699999999,0.001,22400,28.353097953796386,104,213,0.09236565843224526,100.0,22200,224,,
,0.001,22500,28.51697650909424,,,0.10922204356640577,,22300,,-48.32665899999999,100.0
-48.18168094,0.001,22800,28.819219436645508,104,217,0.08996029779314994,100.0,22600,228,,
,0.001,23000,29.001072502136232,,,0.08737740777432919,,22800,,-49.4389037,100.0
-48.57247114,0.001,23200,29.174558334350586,104,221,0.09288771443068981,100.0,23000,232,,
,0.001,23500,29.472830810546874,,,0.1107213842123747,,23300,,-48.18792755,100.0
-48.40528018,0.001,23600,29.503256797790527,104,226,0.09891035445034504,100.0,23400,236,,
,0.001,24000,29.789124488830566,,,0.0992131132632494,,23800,,-46.9278757,100.0
-48.151816769999996,,24000,,104,230,,100.0,,240,,
-48.21240879,0.001,24400,30.080212631225585,104,232,0.09251573458313941,100.0,24200,244,,
,0.001,24500,30.162232971191408,,,0.10206570215523243,,24300,,-47.975461949999996,100.0
-47.73564427000001,0.001,24800,30.340809326171875,104,237,0.10826506417244673,100.0,24600,248,,
,0.001,25000,30.44916618347168,,,0.10471331484615803,,24800,,-51.2002638,100.0
-47.61421598000001,0.001,25200,30.684978561401365,104,241,0.10552307914942503,100.0,25000,252,,
,0.001,25500,30.94256118774414,,,0.111152857914567,,25300,,-53.2471464,100.0
-47.60509543999999,0.001,25600,30.946641693115236,104,244,0.11206752039492131,100.0,25400,256,,
,0.001,26000,31.35172592163086,,,0.11008448526263237,,25800,,-49.41036425,100.0
-47.639564750000005,,26000,,104,248,,100.0,,260,,
-47.65335771,0.001,26400,31.61986976623535,105,250,0.10009860683232547,100.0,26200,264,,
,0.001,26500,31.69096130371094,,,0.10277024820446969,,26300,,-46.2676006,100.0
-47.55297899,0.001,26800,31.958804473876953,105,254,0.10612269394099712,100.0,26600,268,,
,0.001,27000,32.10653533935547,,,0.10472464226186276,,26800,,-48.43003245,100.0
-47.547257880000004,0.001,27200,32.258779792785646,105,258,0.10938750557601452,100.0,27000,272,,
,0.001,27500,32.47694213867187,,,0.12102679461240769,,27300,,-46.277229950000006,100.0
-47.10530532999999,0.001,27600,32.55593635559082,104,262,0.10987352900207042,100.0,27400,276,,
,0.001,28000,32.87418434143066,,,0.11218694142997265,,27800,,-49.062923850000004,100.0
-46.83524231999999,,28000,,104,266,,100.0,,280,,
-46.81090872000001,0.001,28400,33.17073020935059,105,269,0.12113425396382808,100.0,28200,284,,
,0.001,28500,33.29828163146973,,,0.13185890708118678,,28300,,-46.64704915,100.0
-46.431164900000006,0.001,28800,33.46438064575195,105,273,0.13121548861265184,100.0,28600,288,,
,0.001,29000,33.74602531433106,,,0.10737796328961849,,28800,,-47.524046,100.0
-46.42885905,0.001,29200,33.79394813537598,105,277,0.12424236737191677,100.0,29000,292,,
,0.001,29500,33.964240341186525,,,0.1288530796021223,,29300,,-48.50639174999999,100.0
-46.06514158000001,0.001,29600,34.08212036132812,104,282,0.11263315670192242,100.0,29400,296,,
,0.001,30000,34.34336685180664,,,0.13069143235683442,,29800,,-50.971991149999994,100.0
-46.026964879999994,,30000,,104,286,,100.0,,300,,
-45.96725254999999,0.001,30400,34.62683334350586,105,289,0.11694062709808349,100.0,30200,304,,
,0.001,30500,34.72425369262695,,,0.11990508899092674,,30300,,-50.37097075000001,100.0
-46.275541170000004,0.001,30800,34.962585525512694,104,294,0.121658940538764,100.0,30600,308,,
,0.001,31000,35.0698486328125,,,0.12421731553971767,,30800,,-48.40052214999999,100.0
-46.34217144,0.001,31200,35.1680827331543,104,297,0.13679478980600834,100.0,31000,312,,
,0.001,31500,35.38630363464355,,,0.1090870200842619,,31300,,-45.744592,100.0
-45.88509521,0.001,31600,35.52670043945312,104,301,0.1394947472959757,100.0,31400,316,,
,0.001,32000,35.76676940917969,,,0.12864495165646075,,31800,,-46.55768735,100.0
-45.75169742999999,,32000,,104,305,,100.0,,320,,
-45.54840168,0.001,32400,36.01473510742188,105,308,0.11734847642481328,100.0,32200,324,,
,0.001,32500,36.00798751831055,,,0.11559167429804802,,32300,,-48.193489899999996,100.0
-46.255156910000004,0.001,32800,36.26427391052246,105,312,0.12674670331180096,100.0,32600,328,,
,0.001,33000,36.438223114013674,,,0.11403756931424142,,32800,,-57.4735563,100.0
-45.909216799999996,0.001,33200,36.646871643066405,105,316,0.11445283412933349,100.0,33000,332,,
,0.001,33500,36.76091278076172,,,0.13065195262432097,,33300,,-52.7988074,100.0
-46.28795731,0.001,33600,36.81800025939941,104,320,0.11904544960707426,100.0,33400,336,,
,0.001,34000,37.14361213684082,,,0.11742855533957482,,33800,,-46.9760244,100.0
-46.24724208000001,,34000,,104,324,,100.0,,340,,
-46.276986079999986,0.001,34400,37.31816246032715,105,326,0.1210152068734169,100.0,34200,344,,
,0.001,34500,37.40599662780762,,,0.11261519558727741,,34300,,-52.936089700000004,100.0
-46.55380168000001,0.001,34800,37.546984634399415,105,331,0.12016357660293579,100.0,34600,348,,
,0.001,35000,37.73642303466797,,,0.12768175601959228,,34800,,-46.920657,100.0
-46.72439832,0.001,35200,37.811014099121095,105,335,0.10892185933887959,100.0,35000,352,,
,0.001,35500,37.97374671936035,,,0.15906606368720533,,35300,,-53.48000925,100.0
-46.69431249,0.001,35600,38.092270050048825,104,339,0.1220904915034771,100.0,35400,356,,
,0.001,36000,38.307885284423826,,,0.11335862219333649,,35800,,-53.83939339999999,100.0
-46.828104790000005,,36000,,104,342,,100.0,,360,,
-46.68956475,0.001,36400,38.54145889282226,105,345,0.14547759145498276,100.0,36200,364,,
,0.001,36500,38.504972305297855,,,0.1145357908308506,,36300,,-49.70422524999999,100.0
-46.64108669,0.001,36800,38.7481307220459,105,349,0.1148616173863411,100.0,36600,368,,
,0.001,37000,38.87048942565918,,,0.13223530251532792,,36800,,-47.133122050000004,100.0
-46.74537346,0.001,37200,38.89643508911133,105,353,0.12450546484440565,100.0,37000,372,,
,0.001,37500,39.13649353027344,,,0.13173239096999168,,37300,,-48.66866280000001,100.0
-46.59976285,0.001,37600,39.14422790527344,105,356,0.12605841130018233,100.0,37400,376,,
,0.001,38000,39.40173828125,,,0.1394191438704729,,37800,,-49.57115315,100.0
-46.29760204,,38000,,105,361,,100.0,,380,,
-46.19869729999999,0.001,38400,39.53735061645508,105,363,0.12095032304525376,100.0,38200,384,,
,0.001,38500,39.67799499511719,,,0.14717324659228326,,38300,,-45.42400655,100.0
-46.46034503,0.001,38800,39.68704948425293,105,367,0.13689233861863614,100.0,38600,388,,
,0.001,39000,39.7808120727539,,,0.137455138489604,,38800,,-45.5317102,100.0
-46.242032099999996,0.001,39200,39.86345916748047,105,371,0.1231137004122138,100.0,39000,392,,
,0.001,39500,40.0653840637207,,,0.1685668295621872,,39300,,-49.984927000000006,100.0
-46.34415808,0.001,39600,40.21278129577637,105,375,0.15849608615040778,100.0,39400,396,,
,0.001,40000,40.357436904907225,,,0.16689857497811317,,39800,,-48.9301678,100.0
-46.14358315,,40000,,105,379,,100.0,,400,,
-46.074362879999995,0.001,40400,40.518209838867186,105,381,0.14526165924966336,100.0,40200,404,,
,0.001,40500,40.474049453735354,,,0.14896522626280784,,40300,,-50.36357269999999,100.0
-45.96078539000001,0.001,40800,40.69375724792481,105,385,0.1602349554002285,100.0,40600,408,,
,0.001,41000,40.773666534423825,,,0.1344482774287462,,40800,,-49.1900874,100.0
-46.11731109,0.001,41200,40.77517074584961,105,389,0.15523035995662213,100.0,41000,412,,
,0.001,41500,40.884430465698244,,,0.15708771035075186,,41300,,-49.47513295,100.0
-46.08329012,0.001,41600,40.9064453125,105,393,0.14481645047664643,100.0,41400,416,,
,0.001,42000,41.07594474792481,,,0.14208162598311902,,41800,,-47.359208800000005,100.0
-46.040978540000005,,42000,,105,397,,100.0,,420,,
-46.11194906000001,0.001,42400,41.30311180114746,106,399,0.14832534752786158,100.0,42200,424,,
,0.001,42500,41.335734100341796,,,0.13759293720126153,,42300,,-47.794452549999995,100.0
-45.32537379,0.001,42800,41.38719337463379,106,403,0.14064522676169872,100.0,42600,428,,
,0.001,43000,41.51795532226563,,,0.1423029363155365,,42800,,-46.048531,100.0
-45.33648601,0.001,43200,41.62008735656738,106,407,0.14822203233838083,100.0,43000,432,,
,0.001,43500,41.77105430603027,,,0.15147435508668422,,43300,,-50.49322045,100.0
-45.044595130000005,0.001,43600,41.80430732727051,106,411,0.14476747624576092,100.0,43400,436,,
,0.001,44000,41.959654006958004,,,0.13553010366857052,,43800,,-49.4180724,100.0
-45.08319059,,44000,,106,414,,100.0,,440,,
-45.05985916,0.001,44400,42.10346908569336,106,417,0.14007337734103203,100.0,44200,444,,
,0.001,44500,42.20053878784179,,,0.14295110009610654,,44300,,-49.09297169999999,100.0
-45.04527996000001,0.001,44800,42.227323303222654,106,421,0.14165521405637263,100.0,44600,448,,
,0.001,45000,42.42678733825684,,,0.14435890056192874,,44800,,-47.029767250000006,100.0
-44.912097020000004,0.001,45200,42.398435516357424,106,424,0.13727720499038695,100.0,45000,452,,
,0.001,45500,42.56738952636719,,,0.16343828864395618,,45300,,-47.5067025,100.0
-44.79966876,0.001,45600,42.57700462341309,106,428,0.15560309194028377,100.0,45400,456,,
,0.001,46000,42.79322593688965,,,0.15662501327693462,,45800,,-51.77198515,100.0
-44.34485326000001,,46000,,106,432,,100.0,,460,,
-44.103775960000014,0.001,46400,42.89094886779785,106,434,0.16651466511189938,100.0,46200,464,,
,0.001,46500,43.02663459777832,,,0.13898020923137666,,46300,,-48.4713592,100.0
-43.76247784,0.001,46800,43.10059463500976,106,438,0.15569535449147223,100.0,46600,468,,
,0.001,47000,43.200522842407224,,,0.13910224877297878,,46800,,-49.735001999999994,100.0
-44.11580025,0.001,47200,43.32387710571289,106,442,0.13358535133302213,100.0,47000,472,,
,0.001,47500,43.295021514892575,,,0.13655317947268486,,47300,,-44.4761932,100.0
-44.14428903,0.001,47600,43.40088508605957,106,446,0.1333531863242388,100.0,47400,476,,
,0.001,48000,43.61781768798828,,,0.15996154360473155,,47800,,-42.60599465,100.0
-44.02405885999999,,48000,,106,450,,100.0,,480,,
-43.8859238,0.001,48400,43.68215003967285,106,453,0.1457155801355839,100.0,48200,484,,
,0.001,48500,43.68987205505371,,,0.12016813792288303,,48300,,-47.3477795,100.0
-43.57488948,0.001,48800,43.8211693572998,106,457,0.1258149714767933,100.0,48600,488,,
,0.001,49000,43.86107353210449,,,0.12470254682004452,,48800,,-49.996355900000005,100.0
-43.4931573,0.001,49200,43.939994430541994,106,461,0.1326177354156971,100.0,49000,492,,
,0.001,49500,44.12486572265625,,,0.1614781578630209,,49300,,-47.6093901,100.0
-43.42076757999999,0.001,49600,44.10804496765137,106,465,0.15225742258131503,100.0,49400,496,,
,0.001,50000,44.143043212890625,,,0.14115058064460753,,49800,,-53.1584379,100.0
-43.37951120999999,,50000,,106,469,,100.0,,500,,
-43.42574075,0.001,50400,44.43628242492676,106,472,0.13977427870035172,100.0,50200,504,,
,0.001,50500,44.40939010620117,,,0.1207043059170246,,50300,,-45.314945949999995,100.0
-43.08858163,0.001,50800,44.608527984619144,106,476,0.13841438211500645,100.0,50600,508,,
,0.001,51000,44.55458923339844,,,0.12637068577110766,,50800,,-47.361295150000004,100.0
-42.745162050000005,0.001,51200,44.65185073852539,106,480,0.13038856610655786,100.0,51000,512,,
,0.001,51500,44.862547378540036,,,0.1313874661177397,,51300,,-47.96707655,100.0
-42.93409923,0.001,51600,44.808768844604494,106,484,0.15431935928761958,100.0,51400,516,,
,0.001,52000,44.90063430786133,,,0.13811010733246804,,51800,,-45.1682533,100.0
-43.050013099999994,,52000,,106,488,,100.0,,520,,
-43.03284586000001,0.001,52400,45.0444514465332,106,490,0.16010463371872902,100.0,52200,524,,
,0.001,52500,45.1729621887207,,,0.13901768751442434,,52300,,-48.38388950000001,100.0
-43.33122304,0.001,52800,45.27895446777344,106,494,0.15568686842918397,100.0,52600,528,,
,0.001,53000,45.44449478149414,,,0.129806537181139,,52800,,-43.793086699999996,100.0
-42.973815419999994,0.001,53200,45.392396240234376,106,498,0.13727698147296905,100.0,53000,532,,
,0.001,53500,45.487244567871095,,,0.21114284358918667,,53300,,-41.46609345,100.0
-42.88891447000001,0.001,53600,45.49663780212402,106,502,0.15183142364025115,100.0,53400,536,,
,0.001,54000,45.73240875244141,,,0.16228291153907776,,53800,,-45.394715299999994,100.0
-42.754510200000006,,54000,,106,505,,100.0,,540,,
-42.49186704000001,0.001,54400,45.82224891662597,107,507,0.16356950879096985,100.0,54200,544,,
,0.001,54500,45.871797256469726,,,0.15464586220681667,,54300,,-45.302116049999995,100.0
-42.52127054,0.001,54800,46.12791007995605,107,511,0.19358972512185574,100.0,54600,548,,
,0.001,55000,46.13320991516113,,,0.16764846086502075,,54800,,-44.27703795,100.0
-42.18087257,0.001,55200,46.28850212097168,107,515,0.1780561927706003,100.0,55000,552,,
,0.001,55500,46.235147399902345,,,0.19113584786653517,,55300,,-47.41580725000001,100.0
-42.27803054,0.001,55600,46.30492164611817,107,518,0.18027691870927812,100.0,55400,556,,
,0.001,56000,46.483260498046874,,,0.21180133819580077,,55800,,-45.0380095,100.0
-42.46376043,,56000,,107,522,,100.0,,560,,
-42.82227893,0.001,56400,46.75686073303223,107,524,0.1977790779620409,100.0,56200,564,,
,0.001,56500,46.74412612915039,,,0.21256672985851766,,56300,,-43.40640795,100.0
-43.08820576,0.001,56800,46.883369293212894,107,528,0.2062740474194288,100.0,56600,568,,
,0.001,57000,47.00483787536621,,,0.22111029483377934,,56800,,-44.35239109999999,100.0
-42.631638599999995,0.001,57200,47.11535278320312,107,532,0.22080475822091103,100.0,57000,572,,
,0.001,57500,47.092006072998046,,,0.22362348854541778,,57300,,-46.17557920000001,100.0
-42.586768109999994,0.001,57600,47.10451469421387,107,536,0.20442807279527186,100.0,57400,576,,
,0.001,58000,47.33064956665039,,,0.20800604306161405,,57800,,-47.0316719,100.0
-42.78668855000001,,58000,,107,540,,100.0,,580,,
-42.96065281,0.001,58400,47.59129570007324,107,542,0.21396377623081209,100.0,58200,584,,
,0.001,58500,47.51887344360352,,,0.2352164313197136,,58300,,-45.51874845000001,100.0
-43.03210008999999,0.001,58800,47.60262191772461,107,546,0.24902260303497314,100.0,58600,588,,
,0.001,59000,47.55391952514648,,,0.28946701154112814,,58800,,-47.3350272,100.0
-43.26355911999999,0.001,59200,47.76171821594238,107,550,0.25617597907781603,100.0,59000,592,,
,0.001,59500,47.88743942260742,,,0.27934022396802904,,59300,,-46.54108029999999,100.0
-43.09264084,0.001,59600,47.79254417419433,107,553,0.28904957205057147,100.0,59400,596,,
,0.001,60000,47.960877914428714,,,0.28376542642712593,,59800,,-45.8223597,100.0
-43.00631686999999,,60000,,107,557,,100.0,,600,,
-43.071403119999985,0.001,60400,48.14359375,107,559,0.2957972466945648,100.0,60200,604,,
,0.001,60500,48.076329193115235,,,0.2441863639652729,,60300,,-50.9989148,100.0
-43.507392339999996,0.001,60800,48.29675361633301,107,564,0.2562699280679226,100.0,60600,608,,
,0.001,61000,48.19715278625488,,,0.24527980789542198,,60800,,-46.17025935000001,100.0
-43.257129029999994,0.001,61200,48.37277679443359,107,568,0.2349610510468483,100.0,61000,612,,
,0.001,61500,48.38901817321777,,,0.2495502308011055,,61300,,-47.56145955,100.0
-43.069821350000005,0.001,61600,48.31142753601074,107,571,0.23281801141798497,100.0,61400,616,,
,0.001,62000,48.44573196411133,,,0.23216160327196123,,61800,,-46.9398264,100.0
-43.05396164,,62000,,107,575,,100.0,,620,,
-43.01252641999999,0.001,62400,48.44126167297363,108,577,0.23813770815730095,100.0,62200,624,,
,0.001,62500,48.53332595825195,,,0.20458800323307513,,62300,,-44.25583579999999,100.0
-42.80717567,0.001,62800,48.602342681884764,107,581,0.20456237852573395,100.0,62600,628,,
,0.001,63000,48.545076065063476,,,0.1878974412381649,,62800,,-50.08752245,100.0
-42.89277357999998,0.001,63200,48.63637306213379,107,585,0.19094803623855114,100.0,63000,632,,
,0.001,63500,48.644129028320314,,,0.222208162099123,,63300,,-43.32757995,100.0
-42.912815959999996,0.001,63600,48.843029251098635,107,589,0.21191000409424304,100.0,63400,636,,
,0.001,64000,48.61717170715332,,,0.18664961591362952,,63800,,-44.465178099999996,100.0
-43.01751814999999,,64000,,107,592,,100.0,,640,,
-43.15278257,0.001,64400,48.75586952209473,108,595,0.23237014606595038,100.0,64200,644,,
,0.001,64500,48.8242064666748,,,0.1845974160730839,,64300,,-43.5185417,100.0
-43.14468601999999,0.001,64800,48.78853698730469,108,598,0.16418800249695778,100.0,64600,648,,
,0.001,65000,48.88327560424805,,,0.15638722285628318,,64800,,-44.910732200000005,100.0
-43.326106980000006,0.001,65200,48.941206741333005,108,602,0.17003662280738355,100.0,65000,652,,
,0.001,65500,48.974908905029295,,,0.166964862793684,,65300,,-42.532372349999996,100.0
-43.283557449999996,0.001,65600,48.97300750732422,108,606,0.159537745192647,100.0,65400,656,,
,0.001,66000,49.062781524658206,,,0.15777419328689576,,65800,,-43.08587875,100.0
-43.398994300000005,,66000,,108,610,,100.0,,660,,
-43.06800359,0.001,66400,48.99444793701172,108,612,0.1532804372161627,100.0,66200,664,,
,0.001,66500,49.05959213256836,,,0.1415097911655903,,66300,,-42.6705433,100.0
-42.75305564,0.001,66800,49.10940795898438,108,616,0.1408747536689043,100.0,66600,668,,
,0.001,67000,49.0507691192627,,,0.1443993941694498,,66800,,-41.68260545,100.0
-42.49850359,0.001,67200,49.12154930114746,108,619,0.13778849616646766,100.0,67000,672,,
,0.001,67500,49.21858985900879,,,0.13415964178740977,,67300,,-40.1701848,100.0
-42.378060420000004,0.001,67600,49.213071517944336,108,623,0.13966844201087952,100.0,67400,676,,
,0.001,68000,49.30508010864258,,,0.14091145254671575,,67800,,-40.157002,100.0
-42.10232003,,68000,,108,627,,100.0,,680,,
-41.88994311,0.001,68400,49.40364379882813,108,629,0.17526200890541077,100.0,68200,684,,
,0.001,68500,49.40926795959473,,,0.1720767006278038,,68300,,-40.28519995,100.0
-41.69839912999999,0.001,68800,49.29446434020996,108,633,0.13488596491515636,100.0,68600,688,,
,0.001,69000,49.426665496826175,,,0.15886378049850464,,68800,,-40.7798042,100.0
-41.27140369999999,0.001,69200,49.32078666687012,108,637,0.14267447866499425,100.0,69000,692,,
,0.001,69500,49.512134017944334,,,0.163649233430624,,69300,,-40.43412375000001,100.0
-41.04684890000001,0.001,69600,49.48381256103516,108,641,0.12798510305583477,100.0,69400,696,,
,0.001,70000,49.39332374572754,,,0.1612157743424177,,69800,,-40.715885050000004,100.0
-40.774486950000004,,70000,,108,644,,100.0,,700,,
-40.795715810000004,0.001,70400,49.49418876647949,108,647,0.14614896476268768,100.0,70200,704,,
,0.001,70500,49.51802688598633,,,0.1440507636964321,,70300,,-38.8411918,100.0
