rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-5.1143165900000005,328,1939,94,20,5.93,-10.545677185058594,-13.348136901855469,0.0003,0.578857421875,1838,9.504534721374512,,
-5.14479636,332,1968,94,20,6.05,-10.688057899475098,-13.706193923950195,0.0003,0.5739230513572693,1867,8.33674430847168,,
-5.12312135,336,1997,94,21,6.1,-10.802148818969727,-13.084156036376953,0.0003,0.5690469741821289,1896,7.4822587966918945,,
-5.03426467,340,2023,94,21,6.08,-10.89954662322998,-12.869674682617188,0.0003,0.5647181272506714,1922,4.545934677124023,,
-5.091810949999999,344,2048,94,21,6.09,-11.085212707519531,-13.655354499816895,0.0003,0.5605760216712952,1947,9.527238845825195,,
-5.11313908,348,2078,94,22,6.19,-11.140912055969238,-12.83441162109375,0.0003,0.5556418895721436,1977,8.639822006225586,,
-5.015473799999999,352,2098,94,22,6.12,-11.260519027709961,-12.63528060913086,0.0003,0.552379310131073,1997,5.5735626220703125,,
-4.962009509999999,356,2125,94,22,6.16,-11.368958473205566,-12.971393585205078,0.0003,0.5480173230171204,2024,6.384888648986816,,
-4.94204949,360,2154,94,22,6.28,-11.580053329467773,-11.694870948791504,0.0003,0.5433780550956726,2053,6.043975830078125,,
-4.92801227,364,2171,93,23,6.24,-11.608619689941406,-11.84337043762207,0.0003,0.5406762361526489,2070,6.412367343902588,,
-4.80103272,368,2190,93,23,6.14,-11.882336616516113,-12.153443336486816,0.0003,0.5376645922660828,2089,5.8692426681518555,,
-4.762707220000001,372,2208,93,23,6.09,-11.799497604370117,-12.148921966552734,0.0003,0.5348130464553833,2107,5.938010215759277,,
-4.697496200000001,376,2227,93,23,6.06,-11.885650634765625,-11.783251762390137,0.0003,0.5318261384963989,2126,5.206415176391602,,
-4.74286231,380,2251,93,24,6.1,-12.05289077758789,-12.038154602050781,0.0003,0.5281016826629639,2150,7.47544002532959,,
-4.68630458,384,2274,93,24,6.07,-12.349881172180176,-11.336466789245605,0.0003,0.5245704650878906,2173,5.2276105880737305,,
-4.75212431,388,2303,92,24,6.12,-12.216283798217773,-11.923684120178223,0.0003,0.5201482176780701,2202,6.096991539001465,,
-4.7331990600000005,392,2327,92,25,6.07,-12.392330169677734,-10.98928165435791,0.0003,0.516523003578186,2226,5.4666748046875,,
-4.727436389999999,396,2346,92,25,6.0,-12.626520156860352,-10.958293914794922,0.0003,0.5136677026748657,2245,5.232486724853516,,
-4.620591739999999,400,2369,92,25,5.95,-12.638057708740234,-11.150726318359375,0.0003,0.5102199912071228,2268,6.218442916870117,,
-4.6260961599999995,404,2398,92,25,6.0,-12.765070915222168,-10.918891906738281,0.0003,0.5059129595756531,2297,5.462677955627441,,
-4.75997311,408,2425,92,26,6.1,-12.722341537475586,-11.39857292175293,0.0003,0.5019457936286926,2324,5.114484786987305,,
-4.67240299,412,2450,92,26,6.06,-13.132009506225586,-10.293025970458984,0.0003,0.49832409620285034,2349,3.7575902938842773,,
-4.57594041,416,2472,92,26,5.96,-13.050352096557617,-11.102182388305664,0.0003,0.4951438009738922,2371,5.374373435974121,,
-4.55564603,420,2495,92,27,5.96,-13.214287757873535,-10.737617492675781,0.0003,0.4918422996997833,2394,6.00837516784668,,
-4.54783694,424,2517,92,27,5.98,-13.511039733886719,-10.10561752319336,0.0003,0.4887070655822754,2416,6.970229148864746,,
-4.51138408,428,2541,92,27,6.02,-13.511333465576172,-9.595552444458008,0.0003,0.48528924584388733,2440,4.890079498291016,,
-4.47944918,432,2568,92,27,6.0,-13.638215065002441,-10.271443367004395,0.0003,0.4814693331718445,2467,4.25166130065918,,
-4.41369243,436,2589,91,28,5.92,-13.505309104919434,-10.502890586853027,0.0003,0.4785417318344116,2488,6.171383857727051,,
-4.37668781,440,2609,91,28,5.86,-13.845462799072266,-10.06869888305664,0.0003,0.47577229142189026,2508,4.658100128173828,,
-4.43911886,444,2635,91,28,5.87,-14.068161010742188,-9.454556465148926,0.0003,0.4721919894218445,2534,3.872540235519409,,
-4.37790336,448,2653,91,28,5.75,-14.039899826049805,-9.062911987304688,0.0003,0.46971574425697327,2552,4.890975475311279,,
-4.357389090000001,452,2671,91,29,5.73,-14.205817222595215,-10.065409660339355,0.0003,0.4672532379627228,2570,3.7717690467834473,,
-4.28128433,456,2699,91,29,5.74,-14.493535041809082,-8.81755256652832,0.0003,0.46342629194259644,2598,3.7195911407470703,,
-4.28662542,460,2723,91,29,5.69,-14.802879333496094,-9.61145305633545,0.0003,0.46013543009757996,2622,4.070156574249268,,
-4.445859470000001,464,2762,91,30,5.91,-14.98645305633545,-9.226913452148438,0.0003,0.4548056721687317,2661,2.6260600090026855,,
-4.399887250000001,468,2784,91,30,5.94,-15.091470718383789,-9.639634132385254,0.0003,0.4518224596977234,2683,4.251008033752441,,
-4.34248597,472,2801,91,30,5.93,-15.257984161376953,-9.492216110229492,0.0003,0.4495372474193573,2700,4.037481784820557,,
-4.4292276600000005,476,2828,91,30,6.01,-15.129999160766602,-8.812333106994629,0.0003,0.44593721628189087,2727,3.6845598220825195,,
-4.3144209899999995,480,2849,91,31,5.98,-15.283061981201172,-7.835983753204346,0.0003,0.4431885778903961,2748,2.6194233894348145,,
-4.32861178,484,2867,91,31,5.93,-14.821269989013672,-9.485788345336914,0.0003,0.44087377190589905,2766,3.8837790489196777,,
-4.246081800000001,488,2896,91,31,5.93,-14.905603408813477,-8.695821762084961,0.0003,0.43723273277282715,2795,3.436554193496704,,
-4.216494170000001,492,2926,91,31,5.99,-15.073227882385254,-8.587482452392578,0.0003,0.43351683020591736,2825,3.2894177436828613,,
-4.28378088,496,2952,91,32,6.06,-15.253591537475586,-8.684440612792969,0.0003,0.43032562732696533,2851,2.949864149093628,,
-4.3662028,500,2985,91,32,6.16,-15.465664863586426,-8.67496395111084,0.0003,0.4262661933898926,2884,2.128103494644165,,
-4.29238889,504,3004,91,32,6.06,-15.95645523071289,-8.316716194152832,0.0003,0.4239329695701599,2903,2.5461697578430176,,
-4.23579525,508,3024,91,32,5.99,-15.301406860351562,-9.161884307861328,0.0003,0.4214896261692047,2923,3.581113338470459,,
-4.17053992,512,3047,91,33,5.97,-16.09526824951172,-8.039999961853027,0.0003,0.4187138080596924,2946,2.470245838165283,,
-4.1835917899999995,516,3072,91,33,6.0,-16.031112670898438,-7.603290557861328,0.0003,0.41568610072135925,2971,2.11195969581604,,
-4.18070552,520,3092,91,33,5.97,-16.234214782714844,-8.234655380249023,0.0003,0.41327548027038574,2991,1.8693952560424805,,
-4.2141619200000004,524,3115,91,33,5.98,-16.123302459716797,-8.361604690551758,0.0003,0.4105180501937866,3014,2.7559924125671387,,
-4.22092929,528,3136,91,34,5.95,-16.31707191467285,-7.864190578460693,0.0003,0.40802597999572754,3035,2.7265663146972656,,
-4.194878060000001,532,3155,91,34,5.87,-16.24620819091797,-7.759928226470947,0.0003,0.4057740271091461,3054,2.006415367126465,,
-4.18632837,536,3176,91,34,5.87,-16.81473159790039,-8.072206497192383,0.0003,0.403302937746048,3075,2.1977241039276123,,
-4.1788649499999995,540,3203,91,34,5.94,-16.781713485717773,-8.01552963256836,0.0003,0.40014949440956116,3102,1.9822039604187012,,
-4.01250363,544,3232,91,35,5.97,-16.819881439208984,-7.376708984375,0.0003,0.3967836797237396,3131,1.5798630714416504,,
-4.08172533,548,3256,91,35,6.03,-16.83499526977539,-6.998676300048828,0.0003,0.39401811361312866,3155,2.006459951400757,,
-4.105258880000001,552,3277,91,35,6.06,-16.808191299438477,-6.961599349975586,0.0003,0.39161527156829834,3176,1.9901859760284424,,
-4.05940853,556,3298,91,35,5.99,-17.56086540222168,-6.733602046966553,0.0003,0.38922038674354553,3197,1.9291150569915771,,
-3.9929538000000004,560,3319,91,36,5.96,-17.451995849609375,-6.56053352355957,0.0003,0.3868153393268585,3218,1.8588974475860596,,
-3.78450314,564,3338,91,36,5.76,-17.726839065551758,-7.161665439605713,0.0003,0.3846641480922699,3237,1.7851392030715942,,
-3.8172663399999998,568,3365,91,36,5.81,-17.465927124023438,-6.992609977722168,0.0003,0.381609171628952,3264,2.012516975402832,,
-3.90873549,572,3388,91,36,5.87,-18.176950454711914,-6.95462703704834,0.0003,0.3790183961391449,3287,1.3846418857574463,,
-3.81822439,576,3414,91,37,5.86,-18.078929901123047,-6.857464790344238,0.0003,0.3760831654071808,3313,1.7962552309036255,,
-3.8710862500000007,580,3442,91,37,5.93,-18.430103302001953,-7.175651550292969,0.0003,0.37294602394104004,3341,1.7219401597976685,,
-3.8982090599999992,584,3468,91,37,6.01,-18.658885955810547,-6.701971530914307,0.0003,0.37004730105400085,3367,1.3093388080596924,,
-3.81841356,588,3497,91,38,6.01,-18.48763084411621,-6.4381914138793945,0.0003,0.36684682965278625,3396,1.4207266569137573,,
-3.76112977,592,3527,91,38,6.01,-18.447813034057617,-6.016071796417236,0.0003,0.36359596252441406,3426,1.259584665298462,,
-3.6867299500000006,596,3548,91,38,5.96,-18.522136688232422,-6.467984676361084,0.0003,0.36136144399642944,3447,1.1100742816925049,,
-3.5667746600000005,600,3575,91,38,5.9,-18.53542709350586,-6.215386390686035,0.0003,0.3585192859172821,3474,1.223655343055725,,
-3.54384226,604,3594,91,39,5.9,-18.668676376342773,-6.512129306793213,0.0003,0.35653549432754517,3493,1.1449027061462402,,
-3.4575249399999994,608,3615,91,39,5.91,-18.96591567993164,-6.397913455963135,0.0003,0.35435572266578674,3514,1.7375075817108154,,
-3.40896482,612,3636,91,39,5.89,-19.10517692565918,-6.444911003112793,0.0003,0.3521805703639984,3535,1.3861371278762817,,
-3.4029785099999996,616,3657,91,39,5.85,-19.645872116088867,-5.795815467834473,0.0003,0.3500029146671295,3556,1.2079041004180908,,
-3.33473275,620,3683,91,40,5.91,-19.82419204711914,-5.778624057769775,0.0003,0.3472932279109955,3582,1.3686339855194092,,
-3.22110252,624,3706,91,40,5.91,-19.800857543945312,-6.30554723739624,0.0003,0.34490248560905457,3605,1.367495059967041,,
-3.1573327900000003,628,3734,91,40,5.98,-20.157489776611328,-6.233455657958984,0.0003,0.34200045466423035,3633,1.3239543437957764,,
-3.137783,632,3758,91,41,6.03,-20.119197845458984,-5.518289566040039,0.0003,0.3395259380340576,3657,1.1537652015686035,,
-3.11017166,636,3790,91,41,6.14,-20.624637603759766,-5.653448104858398,0.0003,0.33625221252441406,3689,0.9274874329566956,,
-3.1143238,640,3815,91,41,6.12,-20.463844299316406,-5.400605201721191,0.0003,0.33372288942337036,3714,0.8497285842895508,,
-3.1909571899999998,644,3842,91,42,6.1,-20.847549438476562,-5.316969394683838,0.0003,0.3310115933418274,3741,0.936002254486084,,
-3.12931142,648,3864,91,42,6.08,-20.793453216552734,-5.92948055267334,0.0003,0.3288242816925049,3763,0.9795289039611816,,
-3.1051203599999995,652,3894,90,42,6.17,-20.550569534301758,-5.527329444885254,0.0003,0.3258937895298004,3793,0.9967092275619507,,
-3.1586036200000005,656,3919,90,43,6.21,-20.155902862548828,-5.609591960906982,0.0003,0.32350605726242065,3818,0.9306162595748901,,
-3.2832481800000006,660,3948,90,43,6.29,-20.650049209594727,-5.273665904998779,0.0003,0.32080698013305664,3847,1.1024471521377563,,
-3.2455063699999998,664,3967,90,43,6.29,-20.617530822753906,-5.559439659118652,0.0003,0.31904399394989014,3866,1.1237144470214844,,
-3.29198861,668,3996,90,44,6.31,-20.7448673248291,-5.097818374633789,0.0003,0.3163643777370453,3895,0.838401198387146,,
-3.2214806999999994,672,4016,90,44,6.28,-21.201133728027344,-5.008737087249756,0.0003,0.3145233988761902,3915,0.7524070739746094,,
-3.2444888000000005,676,4037,90,44,6.23,-21.179487228393555,-5.213575839996338,0.0003,0.31258630752563477,3936,1.0079922676086426,,
-3.17684051,680,4061,90,44,6.19,-21.570924758911133,-4.718767166137695,0.0003,0.31036683917045593,3960,0.9792904853820801,,
-3.1201459499999995,684,4090,90,44,6.22,-22.050424575805664,-5.267635822296143,0.0003,0.3076985776424408,3989,0.8494442105293274,,
-3.1243657099999997,688,4119,91,45,6.22,-22.037330627441406,-4.863031387329102,0.0003,0.30502939224243164,4018,0.8437904119491577,,
-3.16503841,692,4145,91,45,6.18,-22.521038055419922,-4.486575603485107,0.0003,0.30266073346138,4044,0.6833581924438477,,
-3.1317401000000005,696,4169,91,45,6.21,-22.391834259033203,-4.8025665283203125,0.0003,0.3004784882068634,4068,0.8362401127815247,,
-3.1906473900000005,700,4198,91,46,6.23,-22.796875,-4.448009967803955,0.0003,0.29786041378974915,4097,0.9258636236190796,,
-3.2252716099999996,704,4220,91,46,6.26,-22.84858512878418,-4.791226387023926,0.0003,0.29588764905929565,4119,0.8345328569412231,,
-3.1857704500000006,708,4246,91,46,6.31,-22.984752655029297,-4.427192687988281,0.0003,0.2935722768306732,4145,0.8495368957519531,,
-3.25626117,712,4275,91,46,6.39,-23.009538650512695,-4.552556037902832,0.0003,0.29101133346557617,4174,0.7196531891822815,,
-3.24317675,716,4302,91,47,6.45,-23.04562759399414,-4.2275390625,0.0003,0.28864946961402893,4201,0.8479491472244263,,
-3.200181820000001,720,4324,91,47,6.41,-23.176990509033203,-4.131844997406006,0.0003,0.2867467999458313,4223,0.8423019051551819,,
-3.1271784300000003,724,4346,91,47,6.4,-23.727922439575195,-4.407773017883301,0.0003,0.2848576307296753,4245,0.7583141922950745,,
-3.118098930000001,728,4373,91,47,6.39,-23.35871124267578,-3.9820303916931152,0.0003,0.282555490732193,4272,0.5128865242004395,,
-3.108055469999999,732,4399,91,48,6.41,-23.339473724365234,-4.286266803741455,0.0003,0.28036653995513916,4298,0.6116602420806885,,
-3.1095580800000007,736,4418,91,48,6.28,-23.733837127685547,-4.105191230773926,0.0003,0.2787846028804779,4317,0.5271602272987366,,
-3.15493223,740,4455,91,48,6.4,-23.655752182006836,-3.922213554382324,0.0003,0.2757217586040497,4354,0.5082585215568542,,
-3.1423467599999997,744,4483,91,49,6.41,-24.17583656311035,-4.145865440368652,0.0003,0.2734247148036957,4382,0.5322355031967163,,
-3.1293765000000002,748,4505,91,49,6.41,-24.315898895263672,-4.066295623779297,0.0003,0.2716357707977295,4404,0.5911208391189575,,
-3.1117732900000004,752,4530,91,49,6.36,-24.347328186035156,-4.261812210083008,0.0003,0.26961949467658997,4429,0.5595529675483704,,
-3.1498923000000003,756,4559,91,49,6.4,-24.555496215820312,-3.8000078201293945,0.0003,0.26729607582092285,4458,0.5486496686935425,,
-3.0295457700000004,760,4582,91,50,6.34,-24.527217864990234,-4.189070701599121,0.0003,0.26546964049339294,4481,0.564851701259613,,
-3.0184861700000005,764,4611,91,50,6.44,-24.669292449951172,-3.9858808517456055,0.0003,0.2631886601448059,4510,0.6506993770599365,,
-3.0150070099999993,768,4648,91,50,6.52,-24.99626922607422,-3.776853561401367,0.0003,0.26030662655830383,4547,0.4535331428050995,,
-3.0819850199999994,772,4675,91,51,6.59,-25.117868423461914,-3.4915213584899902,0.0003,0.2582268714904785,4574,0.6468260884284973,,
-3.0261625499999996,776,4700,91,51,6.63,-25.28659439086914,-3.6694176197052,0.0003,0.2563115358352661,4599,0.7103245854377747,,
-3.0971909599999994,780,4727,91,51,6.66,-25.205169677734375,-3.423328399658203,0.0003,0.25425541400909424,4626,0.43452876806259155,,
-3.0591155399999996,784,4748,91,51,6.58,-25.168149948120117,-3.8402810096740723,0.0003,0.2526710033416748,4647,0.6038585901260376,,
-3.08005137,788,4786,91,52,6.67,-25.4893798828125,-3.7716660499572754,0.0003,0.24983984231948853,4685,0.5387415885925293,,
-3.0589154899999995,792,4816,91,52,6.71,-25.621912002563477,-3.3680882453918457,0.0003,0.24762573838233948,4715,0.43010270595550537,,
-3.0281091100000004,796,4841,91,52,6.72,-25.80108642578125,-3.6516683101654053,0.0003,0.24579305946826935,4740,0.6062489748001099,,
-2.9254569800000003,800,4871,91,53,6.73,-25.887611389160156,-3.1126983165740967,0.0003,0.24361012876033783,4770,0.5300393104553223,,
-2.82788744,804,4901,91,53,6.81,-26.312332153320312,-3.291576385498047,0.0003,0.2414466142654419,4800,0.437763512134552,,
-2.8754069900000006,808,4925,91,53,6.79,-26.35763931274414,-3.1220781803131104,0.0003,0.23973698914051056,4824,0.4605538845062256,,
-2.7456571100000002,812,4957,91,54,6.82,-26.16352081298828,-3.069722890853882,0.0003,0.2374783605337143,4856,0.5619062781333923,,
-2.72591208,816,4979,91,54,6.77,-26.483654022216797,-3.0498979091644287,0.0003,0.23593540489673615,4878,0.47433674335479736,,
,,5000,,,,-26.618789672851562,-3.2712059020996094,0.0003,0.2344711422920227,4899,0.410606324672699,2.110165975545533,9.25
-2.7625155499999994,820,5006,90,55,6.82,-26.45156478881836,-3.1449036598205566,0.0003,0.2340550571680069,4905,0.4849916994571686,,
-2.8061959499999993,824,5030,90,55,6.84,-26.31072235107422,-3.036835193634033,0.0003,0.23240172863006592,4929,0.3847198188304901,,
