train/critic_loss,rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
2.3820903301239014,50.25,0.9707013964653015,-11.043478012084961,-6.4793182499999995,201,-0.39892297983169556,155,4,1,0.0003,100,,
1.1844348907470703,203.875,0.6341269612312317,-26.511608123779297,-93.78794537499999,1631,-5.888426780700684,85,8,19,0.0003,1530,,
1.5841453075408936,241.91666666666666,0.4366503655910492,-33.9180908203125,-123.79883575000001,2903,-10.251588821411133,82,12,35,0.0003,2802,,
2.4488136768341064,,0.23868031799793243,-35.768062591552734,,5000,-15.885656356811523,,,,0.0003,4899,703.8,1.1632802898850059
1.5743639469146729,377.0625,0.17758111655712128,-33.45965576171875,-211.73597775000002,6033,-18.26682472229004,68,16,87,0.0003,5932,,
4.627203941345215,332.75,0.14870604872703552,-32.48273849487305,-194.22843475000002,6655,-20.59963607788086,69,20,96,0.0003,6554,,
1.9999160766601562,323.4166666666667,0.10887399315834045,-27.46834945678711,-187.51890675,7762,-20.295978546142578,70,24,110,0.0003,7661,,
2.357103109359741,283.0,0.10409519076347351,-27.998756408691406,-163.11071992857143,7924,-20.657623291015625,70,28,112,0.0003,7823,,
2.0354156494140625,284.25,0.07570129632949829,-24.633190155029297,-159.56097175,9096,-20.733963012695312,71,32,127,0.0003,8995,,
2.930699586868286,266.19444444444446,0.06636791676282883,-24.51713752746582,-146.29948116666662,9583,-20.983386993408203,71,36,133,0.0003,9482,,
2.076040744781494,,0.05937154218554497,-22.963401794433594,,10000,-19.9627685546875,,,,0.0003,9899,666.5,-56.30919863841264
2.017479658126831,293.675,0.03783314302563667,-19.11582374572754,-146.20241135,11747,-17.233997344970703,67,40,173,0.0003,11646,,
1.6984176635742188,297.6136363636364,0.027354296296834946,-16.949462890625,-138.44774895454546,13095,-15.38502311706543,68,44,190,0.0003,12994,,
2.029904842376709,,0.01788698136806488,-14.12083625793457,,15000,-7.741931438446045,,,,0.0003,14899,569.2,27.739889754777437
1.3362181186676025,325.5208333333333,0.01590920053422451,-14.110179901123047,-130.30826291666668,15625,-7.270798206329346,67,48,231,0.0003,15524,,
