time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
,,7500,,,,0.001,7394,-23.533504349844797,5.0022044684513505,84.35,159.9038012176752
43,67.51,7830,124.18027695999999,179,176,0.001,7648,-24.02493228468784,4.781126354722415,,
45,69.19,8167,127.48970623,180,180,0.001,7988,-24.731321246124978,4.97057032862375,,
47,71.31,8508,131.68689892999998,180,184,0.001,8326,-25.379333096881247,4.562318598522859,,
48,73.85,8850,136.67460844,181,188,0.001,8668,-25.86035085278888,6.631615340008455,,
50,75.29,9188,139.59881715,181,192,0.001,9006,-26.744138808477494,4.44119085604886,,
52,75.57,9530,140.26141396,181,196,0.001,9349,-27.44144085475377,5.931440077108495,,
54,75.84,9867,140.88577243,181,200,0.001,9687,-27.98602867126465,5.600090649865923,,
,,10000,,,,0.001,9856,-28.35387105719988,5.515262647236095,84.6,160.55790359973906
57,75.96,10210,141.15869839,177,204,0.001,10028,-28.368197995562888,5.142339948997941,,
59,76.01,10547,141.28376927999997,177,208,0.001,10366,-29.0131413596017,5.771067411066538,,
61,76.06,10887,141.41889405999999,177,212,0.001,10706,-29.74997093563988,7.023759418223277,,
63,76.07,11227,141.47572136,177,216,0.001,11049,-30.17510529451592,5.77059559849487,,
65,76.23,11563,141.94110135,177,220,0.001,11383,-30.824198699579007,6.314467085413186,,
66,76.44,11906,142.44178205,178,224,0.001,11725,-31.476902939552485,5.583746056224024,,
68,76.8,12248,143.27551852,178,228,0.001,12066,-31.70125925818155,4.852584264999212,,
,,12500,,,,0.001,12320,-32.04954038347517,5.161749513376327,85.0,162.00595632195473
71,77.0,12584,143.81104603000003,175,232,0.001,12405,-32.0716427394322,5.4896304060431085,,
73,78.12,12928,146.20796077,176,236,0.001,12746,-32.447037497232124,6.1909424431183755,,
75,78.86,13267,147.79173648,176,240,0.001,13089,-33.08306235358829,6.240485380677616,,
76,79.92,13610,150.03175615,176,244,0.001,13428,-33.207436140193494,6.416431892749875,,
78,80.94,13952,152.20594121,177,248,0.001,13770,-33.50164129567701,4.919928312301636,,
80,82.08,14293,154.60104145,177,252,0.001,14111,-34.16942237144293,5.807410624138145,,
82,83.14,14631,156.88296184,177,256,0.001,14452,-34.67300460452125,5.9188229894063555,,
84,84.35,14975,159.42296406999998,176,260,0.001,14793,-34.76287513555482,5.32510047457939,,
,,15000,,,,0.001,14879,-35.00099208743073,5.4645347345707025,84.95,161.5683441966772
87,84.96,15318,160.80774069,174,264,0.001,15135,-35.382685195567994,5.029777299526126,,
89,85.05,15660,161.05239045000002,174,268,0.001,15479,-34.6418641556141,6.0456412046454675,,
91,85.14,16004,161.26526614,174,272,0.001,15824,-35.10327880327092,5.920363234919171,,
93,85.13,16343,161.29832259,174,276,0.001,16161,-35.63942104432641,6.175033060901137,,
95,85.16,16683,161.40189124999998,175,280,0.001,16504,-35.87289047241211,6.317213358598597,,
97,85.18,17026,161.48648713,175,284,0.001,16846,-35.831366782964665,5.25652936031652,,
98,85.17,17367,161.45178535999997,175,288,0.001,17187,-36.7499029976981,5.513609803858257,,
,,17500,,,,0.001,17355,-36.286697296869185,6.8802328592255,84.9,161.88469953536986
101,85.19,17707,161.49186864,173,292,0.001,17527,-36.22347694219545,6.959620456362879,,
103,85.18,18048,161.49517429,174,296,0.001,17869,-36.57590236220249,6.108032703399658,,
105,85.19,18386,161.53022504999998,174,300,0.001,18205,-37.41508393060593,5.336415696711767,,
107,85.19,18729,161.54972934,174,304,0.001,18546,-36.8773573012579,4.860636381875901,,
108,85.2,19067,161.58422792,175,308,0.001,18886,-36.630722954159694,4.516327547739787,,
110,85.16,19403,161.51984087,175,312,0.001,19221,-37.0140547641488,4.910727146059968,,
112,85.21,19748,161.64482927,175,316,0.001,19566,-37.25281994841819,5.149241425270258,,
,,20000,,,,0.001,19824,-37.54957944293355,7.340124381142993,84.7,160.84227028191088
115,85.29,20092,161.80146145000003,173,320,0.001,19910,-37.50473279731218,5.801241949547169,,
117,85.3,20436,161.89085326,173,324,0.001,20254,-37.82534745682118,4.981959179390309,,
119,85.33,20781,162.00148724000002,173,328,0.001,20598,-38.1130616831225,6.1842928168385525,,
121,85.37,21121,162.13417488000002,173,332,0.001,20943,-38.09267727164335,4.526915902315184,,
123,85.36,21464,162.17111151999998,174,336,0.001,21284,-37.90397895466197,6.194749593734741,,
124,85.36,21803,162.18356189,174,340,0.001,21624,-38.32955072092455,4.981457404529347,,
126,85.37,22147,162.25275022999998,174,344,0.001,21965,-38.350348893986194,5.864185787910639,,
128,85.36,22488,162.21176287,174,348,0.001,22306,-37.90091643222543,4.84483201083015,,
,,22500,,,,0.001,22392,-38.406297550644986,5.098091887873273,84.75,161.0996938586235
131,85.36,22829,162.24314482,173,352,0.001,22647,-37.90023839196493,5.233840412871782,,
133,85.38,23169,162.3305733,173,356,0.001,22989,-38.04159891037714,7.0664600275811695,,
135,85.33,23508,162.28458714,173,360,0.001,23326,-38.06433229668196,5.635149082472158,,
137,85.3,23848,162.21982526999997,173,364,0.001,23666,-37.78748481218205,5.439371585845947,,
138,85.3,24190,162.26110179,174,368,0.001,24010,-38.19118810254474,4.731326840644659,,
140,85.25,24529,162.19785499999998,174,372,0.001,24346,-38.09798413231259,6.403057293719556,,
142,85.3,24873,162.30667135,174,376,0.001,24691,-38.573360531829124,4.987039632575456,,
,,25000,,,,0.001,24863,-38.185661848201306,5.618672736855441,84.85,161.41124872267247
145,85.33,25216,162.37666441,173,380,0.001,25035,-38.2817821946255,4.924054546411647,,
147,85.34,25560,162.41525027999998,173,384,0.001,25378,-38.91401361864666,5.642407956511476,,
149,85.35,25902,162.44223560999998,173,388,0.001,25720,-38.209126472473145,4.242260639694916,,
151,85.41,26248,162.57002422,173,392,0.001,26066,-38.53709255565297,4.904320697674806,,
152,85.42,26590,162.62067127,173,396,0.001,26408,-38.40029463657113,5.101271491892198,,
154,85.46,26932,162.76518666,174,400,0.001,26753,-38.49986994543741,5.420281185500923,,
156,85.4,27269,162.65940143999998,174,404,0.001,27089,-38.75895922524588,5.020338450159345,,
,,27500,,,,0.001,27346,-38.21464467603107,4.7934556367785435,84.55,160.20436881780626
159,85.44,27611,162.77035177,173,408,0.001,27431,-38.26850491478329,5.150818697144003,,
160,85.48,27951,162.83135226000002,173,412,0.001,27771,-38.736482043598976,4.616569147553554,,
162,85.47,28295,162.78177048999999,174,416,0.001,28113,-37.77810482646144,5.093382998954418,,
164,85.45,28637,162.72682691,174,420,0.001,28455,-38.811278388613744,4.459060416502111,,
165,85.38,28974,162.55225305000005,174,424,0.001,28792,-38.12747071428997,5.901356563335511,,
167,85.32,29313,162.41506956999999,174,428,0.001,29133,-38.13126887831577,5.214636187220728,,
169,85.35,29656,162.4664798,174,432,0.001,29474,-37.551259861436,4.850806574488795,,
171,85.31,29995,162.38168794999999,174,436,0.001,29815,-37.77972988749659,4.520806492761124,,
,,30000,,,,0.001,29899,-38.406403405325754,4.40260093268894,84.95,162.00773496329785
174,85.3,30333,162.36564222,173,440,0.001,30152,-38.26989609854562,4.843689841883523,,
176,85.29,30676,162.30883999000002,173,444,0.001,30494,-38.365855194801505,4.081649533537931,,
178,85.29,31017,162.29727115000003,173,448,0.001,30835,-38.06839468312818,4.409353094045506,,
179,85.28,31357,162.24437716,174,452,0.001,31175,-38.00394901009493,4.7666853278182275,,
181,85.34,31703,162.33357596,174,456,0.001,31520,-38.17709261872048,4.093922427920408,,
183,85.36,32044,162.33456835,174,460,0.001,31862,-37.76718166896275,5.645760224526187,,
185,85.4,32388,162.42382401,174,464,0.001,32206,-37.887505531311035,3.913693296498266,,
,,32500,,,,0.001,32378,-38.15082079865212,4.513396121734797,85.05,162.33112168610097
188,85.42,32732,162.44867488,173,468,0.001,32550,-37.91033775861873,4.001029452612234,,
190,85.49,33078,162.58129961,173,472,0.001,32896,-38.02752815593373,3.9590197911207703,,
192,85.5,33423,162.61886671000002,174,476,0.001,33241,-38.197696774504905,4.750455914541733,,
194,85.51,33767,162.72921259,173,480,0.001,33585,-38.079625551090686,5.830012243847515,,
195,85.5,34110,162.69471123000002,174,484,0.001,33928,-38.090292612711586,4.1290198011057715,,
197,85.5,34452,162.7387691,174,488,0.001,34270,-38.05585089596835,3.6969242589227083,,
199,85.43,34791,162.60127802000002,174,492,0.001,34610,-38.32280277070545,3.6071894693942297,,
,,35000,,,,0.001,34865,-37.97910980951218,4.238036510490236,85.1,162.42252363562585
203,85.41,35131,162.52934348000002,173,496,0.001,34949,-37.62538265046619,4.161358654499054,,
204,85.42,35474,162.52910203999997,173,500,0.001,35293,-38.77806064694427,2.983024319937063,,
206,85.46,35815,162.62706072,173,504,0.001,35636,-38.23558177504429,4.273590721363245,,
208,85.46,36157,162.61737452,173,508,0.001,35975,-37.874640419369655,4.473831388529609,,
210,85.49,36500,162.70213819999998,173,512,0.001,36319,-38.10696952287541,3.5596324454906374,,
211,85.49,36844,162.70977681000002,173,516,0.001,36662,-38.18955949295399,4.634556707947753,,
213,85.47,37184,162.70314466,174,520,0.001,37002,-38.267431835795556,4.049529553862179,,
,,37500,,,,0.001,37346,-38.39554587075877,4.258917477241782,85.15,162.86075075566768
216,85.53,37527,162.85340201,173,524,,,,,,
218,85.58,37871,163.02283186,173,528,0.001,37689,-38.16119402508403,3.6316773836002794,,
220,85.58,38214,163.06855761,173,532,0.001,38034,-38.527700770985,4.543863806231268,,
221,85.63,38558,163.19655791000002,173,536,0.001,38376,-38.26532798589662,4.690686155197232,,
223,85.64,38897,163.24196701,173,540,0.001,38715,-38.19529975332865,3.4990501547434243,,
225,85.63,39239,163.23082356,173,544,0.001,39058,-37.819148751192316,3.7185139794682347,,
227,85.66,39583,163.34571841000002,173,548,0.001,39402,-38.06327686753384,3.92800518801046,,
229,85.68,39925,163.42710128000002,174,552,0.001,39743,-37.993998209635414,3.75025246824537,,
,,40000,,,,0.001,39829,-38.397228329680686,4.20364388615586,84.7,160.96403932869435
232,85.6,40263,163.25717368000002,173,556,0.001,40081,-38.76540951612519,4.724599605583283,,
234,85.63,40607,163.33042682,173,560,0.001,40425,-38.39612464017646,3.895852084769759,,
235,85.61,40949,163.28689975,173,564,0.001,40767,-38.80373169655024,4.0290654523428096,,
237,85.54,41286,163.15662121,173,568,0.001,41107,-38.36855892802394,4.977242903653965,,
239,85.49,41627,163.03694162,174,572,0.001,41445,-38.83724703107561,3.937198873127208,,
240,85.46,41969,162.98062070000003,174,576,0.001,41787,-38.509350266567495,3.91518605171248,,
242,85.43,42310,162.83100063,174,580,0.001,42128,-38.42493411472866,3.706778729245776,,
,,42500,,,,0.001,42384,-37.900055930728,3.9799843104112718,85.1,162.55143375098706
245,85.39,42649,162.77062218999998,173,584,0.001,42467,-38.61866899816001,4.237631876784635,,
247,85.4,42992,162.76451389,173,588,0.001,42810,-39.048858731292015,4.493691695290942,,
249,85.45,43336,162.85254138,173,592,0.001,43154,-38.90469936991847,4.335477439470069,,
251,85.44,43675,162.85653161,173,596,0.001,43496,-38.534593715224155,4.108534803224164,,
253,85.4,44014,162.74443456999998,173,600,0.001,43832,-38.16332377943882,4.369792803596048,,
254,85.42,44357,162.78156138000003,173,604,0.001,44175,-38.48297465124796,3.827800729940104,,
256,85.4,44697,162.74046838,174,608,0.001,44515,-38.763231822422576,3.929817668129416,,
,,45000,,,,0.001,44857,-39.076734361194426,4.272015898000626,84.95,162.1641088217497
259,85.39,45039,162.69371006,173,612,,,,,,
261,85.35,45379,162.63516055000002,173,616,0.001,45200,-38.52067681246026,3.871686737204707,,
263,85.4,45724,162.73049860999998,173,620,0.001,45542,-38.745618598405706,3.08611345984215,,
264,85.39,46066,162.69681218000002,173,624,0.001,45885,-38.562258343363915,4.0428655272306395,,
266,85.39,46410,162.64761476,173,628,0.001,46230,-38.86759301119073,3.315609406593234,,
268,85.39,46753,162.61165159,174,632,0.001,46573,-38.93546011281568,3.970631930717202,,
270,85.39,47097,162.57592519000002,174,636,0.001,46915,-38.9153832723928,3.479372188102367,,
272,85.41,47438,162.59143047,174,640,0.001,47256,-39.27258318524028,5.867201441877029,,
,,47500,,,,0.001,47342,-38.99330121417378,4.51795417763466,84.7,160.89818986654282
275,85.42,47781,162.62301281,173,644,0.001,47600,-38.58107234156409,3.5549671178640323,,
277,85.4,48123,162.57698074,173,648,0.001,47943,-39.03106343468954,3.242298411768536,,
278,85.39,48464,162.51087762999998,173,652,0.001,48282,-39.59444613789403,4.950623272447025,,
280,85.43,48806,162.61964021,173,656,0.001,48626,-39.115097312040106,3.6923572088396828,,
282,85.42,49149,162.61358493999998,173,660,0.001,48966,-38.671586990356445,3.5530851653644016,,
284,85.36,49485,162.46715007999998,174,664,0.001,49306,-38.73498047229855,3.5093513572917265,,
285,85.44,49830,162.66368504,174,668,0.001,49648,-39.21288432631382,4.6031797251036,,
,,50000,,,,0.001,49903,-38.636044729323615,3.971761758838381,84.45,160.1892355889082
288,85.42,50169,162.60853419,173,672,0.001,49989,-39.224350774010944,4.676548278608988,,
290,85.4,50509,162.51597611,173,676,0.001,50326,-39.087604250226704,4.758277126105435,,
292,85.44,50854,162.61382650000002,173,680,0.001,50672,-39.16724102996116,3.988548457622528,,
293,85.47,51196,162.70695884999998,174,684,0.001,51014,-39.15448450487713,4.70180266541104,,
295,85.45,51537,162.64527526,174,688,0.001,51355,-38.82873126438686,4.698812720321474,,
297,85.43,51879,162.62198473,174,692,0.001,51698,-39.22314302311387,3.7830660287071676,,
299,85.41,52216,162.57950204,174,696,0.001,52035,-38.78832236001658,3.8143412025495507,,
,,52500,,,,0.001,52371,-39.22623915899368,3.8979983301389787,85.3,163.57460801899433
302,85.39,52553,162.57438412,173,700,,,,,,
304,85.34,52891,162.45131677999998,173,704,0.001,52713,-38.71640546931777,4.71454900641774,,
306,85.36,53233,162.49014549,173,708,0.001,53052,-39.14953772966252,4.988483462222787,,
307,85.36,53575,162.53879300999998,173,712,0.001,53395,-39.095984348030974,4.819958295933036,,
309,85.38,53917,162.56057447999999,173,716,0.001,53735,-38.92128381063772,4.253060037313506,,
311,85.36,54260,162.50884038,173,720,0.001,54078,-38.68927587464798,4.202473444994106,,
313,85.38,54604,162.58379114000002,174,724,0.001,54422,-39.26096477064976,3.503273456595665,,
315,85.36,54946,162.5308759,174,728,0.001,54765,-38.86424698940543,3.3447973326195117,,
,,55000,,,,0.001,54850,-39.36361188666765,3.5352091719122494,85.0,162.11842819154262
318,85.3,55283,162.38962367,173,732,0.001,55102,-39.61315482003348,3.736940698964255,,
320,85.28,55625,162.37233535,173,736,0.001,55444,-39.03193700036337,4.097385403721831,,
321,85.23,55961,162.25697466999998,173,740,0.001,55783,-38.68303871154785,3.7053495475224087,,
323,85.18,56299,162.15351834999998,173,744,0.001,56117,-39.267476127261205,4.677680377449308,,
325,85.21,56644,162.22052739,174,748,0.001,56461,-39.10345343656318,3.54824696446574,,
327,85.23,56987,162.31414778,174,752,0.001,56805,-39.7449464343843,3.718868618852952,,
328,85.18,57324,162.22059692,174,756,0.001,57142,-39.306734993344264,3.5570735385619012,,
,,57500,,,,0.001,57400,-39.110931130342706,3.52046300228252,84.7,160.83615674972535
331,85.21,57670,162.25817839,173,760,0.001,57487,-39.42702359931413,3.7231286353078383,,
333,85.21,58006,162.26297969,173,764,0.001,57827,-38.85093511537064,3.7131048981533494,,
335,85.17,58347,162.13099924,173,768,0.001,58165,-39.26582540467728,4.325400288714919,,
337,85.15,58684,162.11178532999998,173,772,0.001,58505,-38.91307272562167,3.915615035266411,,
339,85.16,59025,162.13537394,173,776,0.001,58845,-38.80034637451172,3.789745125277289,,
341,85.16,59370,162.16395595999998,173,780,0.001,59187,-39.52417879326399,3.6970304236855616,,
343,85.11,59707,162.03114381,173,784,0.001,59525,-39.005461138348245,4.099452343097953,,
,,60000,,,,0.001,59864,-39.63745880126953,4.292655219514686,84.9,161.7760331749916
346,85.09,60046,162.00801047999997,173,788,,,,,,
347,85.09,60388,161.99594488,173,792,0.001,60207,-38.90104793366932,4.327080042221967,,
349,85.16,60732,162.08872437999997,173,796,0.001,60550,-38.949546459109285,3.4996938663370467,,
351,85.23,61076,162.24585825,173,800,0.001,60896,-39.312559994784266,3.302296054774317,,
353,85.29,61420,162.36525840000002,173,804,0.001,61239,-38.818501228509945,3.6948413183522777,,
354,85.29,61762,162.37670258999998,173,808,0.001,61580,-38.79210801558061,4.184020216437592,,
356,85.29,62104,162.34759373999998,174,812,0.001,61922,-38.72742790399596,4.333626101998722,,
358,85.29,62446,162.32382316000002,174,816,0.001,62266,-39.308196932770485,4.433571610339852,,
,,62500,,,,0.001,62350,-38.81532823471796,3.248024819862275,84.45,159.80998235344887
361,85.26,62786,162.27300974,173,820,0.001,62604,-39.097741504048194,4.501508780690127,,
363,85.24,63128,162.1918517,173,824,0.001,62946,-39.058798381260466,4.1588357119333175,,
365,85.26,63472,162.25078171,173,828,0.001,63290,-39.085507947345114,3.473186901835508,,
367,85.27,63810,162.27304142,173,832,0.001,63630,-39.06276569810024,3.9528815275014835,,
369,85.2,64145,162.04816215,173,836,0.001,63966,-39.32181757972354,3.509254514452923,,
370,85.23,64484,162.11989647000001,173,840,0.001,64302,-39.06401966893396,3.607574719329213,,
372,85.3,64829,162.29441637,173,844,0.001,64647,-39.156917305879816,3.4744151567303856,,
,,65000,,,,0.001,64900,-38.873367218744185,3.5131704117878373,84.7,160.8396115720272
375,85.23,65167,162.15768541,173,848,0.001,64986,-39.43806590590366,3.8889007512913194,,
377,85.2,65507,162.08697052,173,852,0.001,65325,-39.06965728033157,3.864421175507938,,
379,85.21,65845,162.07849372,173,856,0.001,65663,-39.24071139381046,3.5874260986552517,,
381,85.18,66188,162.02554342000002,173,860,0.001,66006,-38.99553689291311,3.9960750909738763,,
382,85.22,66528,162.11610051,173,864,0.001,66346,-39.50033914475214,3.887948078768594,,
384,85.23,66870,162.12693337,173,868,0.001,66689,-38.711141985516214,3.312247873738755,,
386,85.29,67213,162.28001479,173,872,0.001,67032,-39.16464943109557,3.311400901439578,,
,,67500,,,,0.001,67376,-39.18958291342092,3.737638388955316,84.95,161.9239657074213
389,85.33,67558,162.3916765,173,876,,,,,,
391,85.33,67903,162.37076125000002,173,880,0.001,67721,-38.625916414482646,3.571755041909772,,
393,85.39,68246,162.47161013,173,884,0.001,68063,-38.93865079657976,3.838028903617415,,
395,85.42,68588,162.55143122,173,888,0.001,68408,-39.248523623444314,4.050282737543417,,
397,85.44,68932,162.61585462000002,173,892,0.001,68750,-38.61620428395826,3.455467986506085,,
399,85.4,69272,162.57380978,173,896,0.001,69091,-38.71010314586551,3.3784064109935317,,
401,85.41,69617,162.59266415000002,173,900,0.001,69435,-39.36988218440566,3.512011005434879,,
402,85.39,69959,162.62980913,173,904,0.001,69777,-39.56683198795762,3.096691234167232,,
,,70000,,,,0.001,69863,-39.48939531902934,4.437543210595153,85.25,162.84439190924166
405,85.39,70301,162.64388742,173,908,0.001,70121,-39.32108865782272,3.0906192660331726,,
407,85.36,70640,162.59125910000003,173,912,0.001,70459,-39.5571091814739,3.5401615364005767,,
409,85.38,70984,162.66973470000002,173,916,0.001,70802,-38.749558027400525,3.8108683076015737,,
411,85.4,71326,162.72783543,173,920,0.001,71144,-39.2525695619129,3.450596883183434,,
412,85.42,71670,162.79997101,173,924,0.001,71488,-39.305253317189774,3.8996099746504496,,
414,85.42,72014,162.81923868,173,928,0.001,71832,-39.11506537503974,3.9596198935841405,,
416,85.49,72359,162.97103924000004,173,932,0.001,72177,-39.24672086848769,3.4619726120740517,,
,,72500,,,,0.001,72349,-38.99312848823015,4.067269229611685,85.3,163.61317809820176
419,85.56,72701,163.24111285,173,936,0.001,72519,-39.6395220202069,3.353399638519731,,
421,85.6,73044,163.37493518000002,173,940,0.001,72862,-39.30328972395076,3.6328573601190435,,
423,85.58,73387,163.29350091,173,944,0.001,73205,-39.42641679630723,4.006812704163928,,
424,85.61,73728,163.33657609,173,948,0.001,73546,-39.16022571297579,3.5434722013251725,,
426,85.63,74070,163.40011007,173,952,0.001,73888,-39.091050556727815,3.700642290569487,,
428,85.7,74415,163.59625262,173,956,0.001,74233,-39.00490055527798,4.2103612806605195,,
430,85.69,74757,163.55720293000002,173,960,0.001,74575,-39.43897983006069,3.5572066761198498,,
,,75000,,,,0.001,74831,-39.003548758370535,3.9976923877284642,84.95,161.9190179884434
433,85.71,75099,163.60199837000002,173,964,0.001,74917,-39.30014880867891,3.8967058921969215,,
435,85.72,75442,163.64431705,173,968,0.001,75259,-38.95300612338754,3.692032259564067,,
437,85.71,75784,163.61656216,173,972,0.001,75602,-39.10208742008653,4.308283730994823,,
438,85.7,76128,163.63592898000002,173,976,0.001,75946,-39.2738124936126,3.308257062767827,,
440,85.63,76466,163.46320109,173,980,0.001,76287,-39.19587162562779,3.8247679766486673,,
442,85.64,76810,163.51355072,173,984,0.001,76628,-38.785203889358876,3.597107999546583,,
444,85.66,77154,163.54092068999998,173,988,0.001,76972,-39.27757413997207,3.9498714250187543,,
445,85.63,77495,163.47921039000002,173,992,0.001,77314,-39.506448523942815,3.6433526768403897,,
,,77500,,,,0.001,77399,-39.19219934372675,4.020569599376005,85.1,162.60309081971644
449,85.67,77839,163.59299615,173,996,0.001,77657,-38.882431562556775,4.077740734399751,,
450,85.63,78180,163.49339423,173,1000,0.001,77998,-38.886519232461616,3.4042478688927584,,
453,85.61,78520,163.39125114,173,1004,0.001,78338,-38.91830728220385,3.893019983934802,,
454,85.64,78865,163.45497486,173,1008,0.001,78682,-39.094679100568904,4.259246153886928,,
456,85.67,79207,163.53717970999998,173,1012,0.001,79025,-38.74085199265253,3.3461134987218037,,
458,85.63,79547,163.46088018000003,173,1016,0.001,79365,-39.209762294118,3.5905930895403206,,
460,85.59,79885,163.33688905,173,1020,0.001,79705,-38.758077076503206,3.906180127745583,,
,,80000,,,,0.001,79875,-39.19764168317928,4.462005055227945,84.7,160.90981710255147
463,85.39,80209,162.81496118999996,173,1024,0.001,80041,-39.03672650965249,4.087091799241951,,
464,85.39,80553,162.77755827000001,173,1028,0.001,80370,-38.95316864723383,3.250717894975529,,
466,85.37,80896,162.73467402000003,173,1032,0.001,80713,-39.19482738215749,3.8069582258362367,,
468,85.36,81237,162.68912058,173,1036,0.001,81055,-39.195950175440586,3.1767230241797693,,
469,85.38,81582,162.73770112,173,1040,0.001,81399,-39.20585552481718,3.2707547434540682,,
471,85.37,81924,162.73031587000003,173,1044,0.001,81742,-38.75482949545217,4.587255123049714,,
473,85.33,82261,162.65454663999998,173,1048,0.001,82081,-39.113526298886256,3.364546469279698,,
,,82500,,,,0.001,82336,-39.11057822648869,3.2528372406959534,85.1,162.5776544034481
476,85.34,82604,162.65340336,173,1052,0.001,82422,-38.704453135645664,3.2978904191837755,,
478,85.34,82949,162.64598716,173,1056,0.001,82767,-38.69354097233262,3.266089536422907,,
480,85.35,83292,162.69495557000002,173,1060,0.001,83110,-38.99263222273006,3.7646409343270695,,
482,85.35,83634,162.69875395,173,1064,0.001,83452,-38.83474953230037,4.3602661455378815,,
484,85.36,83978,162.77402274999997,173,1068,0.001,83796,-39.1681979786266,4.416761954625447,,
486,85.39,84323,162.85052787000004,173,1072,0.001,84141,-38.603163874426556,3.272861057935759,,
