time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/clip_range,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
24576,12,128.2820486,27.56,57,427,0.2,-23.78822301030159,0.9805309176445007,0.01742774,110,0.2919122576713562,0.153564453125,725.5808699607849,351.2593688964844,-0.05948089206649456,0.0003,,
25000,,,,,,0.2,-23.778721588850022,0.9795598387718201,0.01828779,120,0.29704368114471436,0.170361328125,832.1130771636963,366.1895751953125,-0.06348180635104654,0.0003,324.110530307889,61.2
26624,13,142.15986683999998,30.5,63,419,,,,,,,,,,,,,
28672,14,150.82416218999998,31.93,67,421,0.2,-23.76020352244377,0.9787212014198303,0.018434819,130,0.3694313168525696,0.172216796875,847.3867673873901,361.5818176269531,-0.0638142961601261,0.0003,,
30000,,,,,,0.2,-23.742282140254975,0.977470874786377,0.017565563,140,0.3380681276321411,0.1708984375,974.5182632446289,357.8114318847656,-0.06509034381888341,0.0003,304.1155302643776,56.9
30720,15,154.31362191,32.75,73,416,,,,,,,,,,,,,
32768,16,152.95218561,32.42,78,418,0.2,-23.722001469135286,0.9762696623802185,0.018221375,150,0.32983148097991943,0.17353515625,1015.0488262176514,398.2500305175781,-0.06147524198458996,0.0003,,
34816,17,167.47177406999998,35.58,82,419,0.2,-23.69819583296776,0.9745342135429382,0.020540006,160,0.3953859210014343,0.18759765625,915.7874406814575,442.324951171875,-0.065675624756841,0.0003,,
35000,,,,,,0.2,-23.668236273527146,0.9733056426048279,0.019034736,170,0.3711416721343994,0.183642578125,1158.1007566452026,542.9195556640625,-0.062397498043719676,0.0003,320.34530930323524,60.1
36864,18,167.99346853,35.6,88,415,,,,,,,,,,,,,
38912,19,167.88745355,35.74,93,416,0.2,-23.648987942934035,0.9721232056617737,0.017245416,180,0.3702160120010376,0.1451171875,1002.6925951004029,344.9176940917969,-0.054757886411971414,0.0003,,
40000,,,,,,0.2,-23.63034814596176,0.971011221408844,0.017783858,190,0.40405207872390747,0.1611328125,1061.9080736160279,412.1678466796875,-0.057870244461810216,0.0003,309.93892357051374,57.6
40960,20,185.69752572999997,39.44,99,412,,,,,,,,,,,,,
43008,21,182.65668581000003,38.34,103,415,0.2,-23.604308938980104,0.9691666960716248,0.018732859,200,0.36279499530792236,0.1810546875,1187.5081024169922,584.9664916992188,-0.0616811947140377,0.0003,,
45000,,,,,,0.2,-23.579304361343382,0.9682534337043762,0.016740568,210,0.40197116136550903,0.164453125,1057.6173475265502,580.5982055664062,-0.05846372063679155,0.0003,302.88005552887915,56.6
45056,22,176.66578171,37.4,109,412,,,,,,,,,,,,,
47104,23,188.68458454000003,40.13,113,414,0.2,-23.551714968681335,0.9664129614830017,0.02072131,220,0.48370128870010376,0.191259765625,918.3173976898194,396.48638916015625,-0.06303326353954616,0.0003,,
49152,24,205.12939652000006,43.3,118,415,0.2,-23.529031366109848,0.9652932286262512,0.019385923,230,0.4268484115600586,0.178759765625,1130.2641258239746,621.062255859375,-0.06120709348761011,0.0003,,
50000,,,,,,0.2,-23.51575810909271,0.9653793573379517,0.021428537,240,0.4711398482322693,0.191259765625,1104.9783298492432,414.23248291015625,-0.06095111781032756,0.0003,321.51070231795313,59.4
51200,25,205.47440838999998,43.27,124,412,,,,,,,,,,,,,
53248,26,215.11361896999998,45.47,128,414,0.2,-23.504797440767287,0.9639789462089539,0.019889908,250,0.477928102016449,0.18349609375,1038.9379764556884,515.7894287109375,-0.05895048600505106,0.0003,,
55000,,,,,,0.2,-23.48993574976921,0.9632219672203064,0.019276729,260,0.4578068256378174,0.172900390625,1230.8212085723876,608.9093627929688,-0.05734221463208087,0.0003,315.70086346566677,59.35
55296,27,213.77040887000004,44.74,134,410,,,,,,,,,,,,,
57344,28,219.5279772,45.69,139,412,0.2,-23.481133848428726,0.963104248046875,0.020576145,270,0.46041548252105713,0.17431640625,1230.6114486694337,595.710693359375,-0.05895811952650547,0.0003,,
59392,29,221.34563212,46.49,143,413,0.2,-23.46846467256546,0.9616748690605164,0.021108637,280,0.5420933067798615,0.185107421875,1152.8303379058839,465.0817565917969,-0.05663343320629792,0.0003,,
60000,,,,,,0.2,-23.446958082914353,0.961085855960846,0.02084605,290,0.5275924205780029,0.185009765625,1081.4271976470948,428.9133605957031,-0.05935226688452531,0.0003,330.9054265320301,60.9
61440,30,232.82293690000003,49.13,149,410,,,,,,,,,,,,,
63488,31,247.55552657,52.21,153,412,0.2,-23.43626955151558,0.9604206085205078,0.01711908,300,0.43692272901535034,0.16123046875,1237.9042320251465,621.1134643554688,-0.05658872690983117,0.0003,,
65000,,,,,,0.2,-23.437574559450148,0.9613931179046631,0.01951024,310,0.4883084297180176,0.167578125,1256.1297241210937,425.3680114746094,-0.05498899226367939,0.0003,343.972827154398,63.2
65536,32,269.54080442,56.5,160,409,,,,,,,,,,,,,
67584,33,269.57224018,55.98,164,410,0.2,-23.448996448516844,0.9617016911506653,0.021845035,320,0.5264182388782501,0.189453125,1175.664553642273,555.9928588867188,-0.057573475470417176,0.0003,,
69632,34,272.11728881000005,56.62,169,411,0.2,-23.43592689037323,0.9599533081054688,0.020716105,330,0.5218563675880432,0.1751953125,1139.8239713668822,569.9747314453125,-0.05520554377872031,0.0003,,
70000,,,,,,0.2,-23.41589726805687,0.959696352481842,0.017701674,340,0.5323541760444641,0.171142578125,1160.2105285644532,416.9757995605469,-0.05587691658292897,0.0003,333.7693930745125,61.6
71680,35,267.43430672999995,55.55,174,409,,,,,,,,,,,,,
73728,36,278.5467186799999,58.06,179,410,0.2,-23.410528117418288,0.9590180516242981,0.016586477,350,0.4836673140525818,0.133740234375,1195.274479484558,630.8551025390625,-0.04869681668351404,0.0003,,
75000,,,,,,0.2,-23.39688856601715,0.9581433534622192,0.017475251,360,0.5594791769981384,0.13828125,1209.7008918762208,416.3186950683594,-0.04804860594158526,0.0003,388.8384778499603,73.25
75776,37,281.41591188,58.89,185,408,,,,,,,,,,,,,
77824,38,289.6267767300001,60.34,190,409,0.2,-23.37096698284149,0.9562981724739075,0.01756205,370,0.5375871956348419,0.152978515625,1126.1608278274537,420.6800231933594,-0.05171375081408769,0.0003,,
79872,39,281.60274355,59.02,194,410,0.2,-23.33815206885338,0.9546688199043274,0.020503473,380,0.5624570250511169,0.169873046875,1096.1249324798584,502.0494689941406,-0.053815191035391764,0.0003,,
80000,,,,,,0.2,-23.32792112827301,0.9548171758651733,0.018853886,390,0.5775318741798401,0.15341796875,1042.6017736434937,526.2870483398438,-0.05092785671877209,0.0003,361.044517326355,68.0
81920,40,279.37378645,58.14,200,407,,,,,,,,,,,,,
83968,41,277.53972552999994,57.87,205,408,0.2,-23.321221536397935,0.954271674156189,0.01887278,400,0.6117824018001556,0.17060546875,1084.602795791626,467.11639404296875,-0.05630389659490902,0.0003,,
85000,,,,,,0.2,-23.3003979742527,0.9527451992034912,0.019521678,410,0.6394361257553101,0.159423828125,894.8983057022094,302.5987854003906,-0.05128408742893953,0.0003,366.6193664073944,68.8
86016,42,296.45581435,61.9,211,406,,,,,,,,,,,,,
88064,43,302.7343318900001,63.55,216,407,0.2,-23.281459867954254,0.9523360133171082,0.019010123,420,0.5713695883750916,0.14189453125,1116.7615381240844,491.0364074707031,-0.04911358614626806,0.0003,,
90000,,,,,,0.2,-23.27617440223694,0.951913058757782,0.01711303,430,0.6700054705142975,0.135498046875,882.4617882728577,351.2141418457031,-0.04923273705935571,0.0003,380.9417249888182,71.95
90112,44,308.31959778,64.76,222,404,,,,,,,,,,,,,
92160,45,301.97487483000003,63.11,227,405,0.2,-23.269875049591064,0.951757550239563,0.015482654,440,0.6234256327152252,0.130419921875,950.1749170303344,437.4205322265625,-0.0456981520721456,0.0003,,
94208,46,310.58095004,64.49,231,406,0.2,-23.25829552412033,0.950644314289093,0.015733749,450,0.6287968754768372,0.11669921875,913.9032248497009,340.05523681640625,-0.044641903700539845,0.0003,,
95000,,,,,,0.2,-23.2288777589798,0.9484182000160217,0.015256733,460,0.6385726034641266,0.11982421875,816.3157872200012,407.3667297363281,-0.043786276489845476,0.0003,352.1836263149977,66.05
96256,47,304.93051566,63.58,237,404,,,,,,,,,,,,,
98304,48,303.30081136,63.12,242,404,0.2,-23.196583354473113,0.9472602605819702,0.018085295,470,0.6533047258853912,0.14873046875,838.3092750549316,379.40838623046875,-0.04834131442476064,0.0003,,
100000,,,,,,0.2,-23.1894730091095,0.947759211063385,0.016918639,480,0.6848640441894531,0.142919921875,803.3003343582153,323.00421142578125,-0.048346839645819276,0.0003,410.5607513025403,76.55
100352,49,292.7053581,61.2,249,402,,,,,,,,,,,,,
102400,50,299.70962425,62.43,253,403,0.2,-23.19325214624405,0.9473128914833069,0.015270169,490,0.7002100050449371,0.12607421875,785.5929179191589,412.4931640625,-0.04607481185812503,0.0003,,
104448,51,300.54667816999995,62.45,257,404,0.2,-23.180700492858886,0.9466883540153503,0.013287078,500,0.7264603972434998,0.099462890625,746.510856628418,296.50897216796875,-0.04251661258167587,0.0003,,
105000,,,,,,0.2,-23.17567908167839,0.9466405510902405,0.014191931,510,0.7202097177505493,0.10751953125,762.6835563659668,441.1839904785156,-0.042377515661064534,0.0003,396.34751523295415,73.75
106496,52,305.71792653,62.98,264,403,,,,,,,,,,,,,
108544,53,307.46453066999993,63.11,268,403,0.2,-23.158783996105193,0.9448890686035156,0.017054752,520,0.7870164960622787,0.153515625,583.3589225769043,239.68218994140625,-0.05026981560513377,0.0003,,
110000,,,,,,0.2,-23.12536626458168,0.9430443048477173,0.017373908,530,0.7604095637798309,0.139208984375,637.8109912872314,258.9231872558594,-0.049558489429182374,0.0003,396.48211257457734,74.0
110592,54,307.45539988999997,63.18,275,401,,,,,,,,,,,,,
112640,55,305.16332795,62.69,280,401,0.2,-23.096959537267686,0.9419466853141785,0.01412027,540,0.7531804591417313,0.1162109375,647.1551725387574,225.4546661376953,-0.045186016004299744,0.0003,,
114688,56,306.06205815,62.73,284,402,0.2,-23.077868783473967,0.940697431564331,0.014663546,550,0.74924436211586,0.11015625,669.6066724777222,259.8030090332031,-0.04241938756895251,0.0003,,
115000,,,,,,0.2,-23.053695118427278,0.9394859671592712,0.017924156,560,0.8083683401346207,0.14736328125,506.94550108909607,178.0248565673828,-0.04719280127028469,0.0003,404.82984701395037,75.5
116736,57,303.78628245,62.13,291,401,,,,,,,,,,,,,
118784,58,306.73953376,62.57,295,401,0.2,-23.03694908618927,0.9387996792793274,0.014605969,570,0.813956081867218,0.11826171875,438.391983795166,166.58245849609375,-0.04270655444124714,0.0003,,
120000,,,,,,0.2,-23.024515569210052,0.9382306337356567,0.01535764,580,0.8021114766597748,0.117626953125,516.5384867191315,153.98797607421875,-0.042283601163944695,0.0003,365.33640939295293,68.1
120832,59,310.03511738000003,63.33,301,400,,,,,,,,,,,,,
122880,60,319.25631004,64.73,306,401,0.2,-23.007719016075136,0.9368858337402344,0.018353363,590,0.795708492398262,0.134326171875,537.8556780815125,151.2835235595703,-0.045623435397283175,0.0003,,
124928,61,317.647266,64.96,310,402,0.2,-22.984554475545885,0.9357861876487732,0.01561081,600,0.8343203961849213,0.123974609375,438.30837898254396,138.8174591064453,-0.04395984304137528,0.0003,,
125000,,,,,,0.2,-22.972377228736878,0.935513973236084,0.015695255,610,0.8021497875452042,0.12265625,559.5039202690125,174.65480041503906,-0.04416365975339431,0.0003,369.17276057600975,68.9
126976,62,321.97462695999997,65.98,316,400,,,,,,,,,,,,,
129024,63,327.02093167,67.0,321,401,0.2,-22.95605422258377,0.933941125869751,0.016518932,620,0.8192692846059799,0.13134765625,467.3209975242615,164.32875061035156,-0.04603506655257661,0.0003,,
130000,,,,,,0.2,-22.93307028412819,0.9332324862480164,0.01684799,630,0.8323146998882294,0.136865234375,433.01657004356383,137.2707061767578,-0.04547728262550663,0.0003,339.6916241198778,63.7
131072,64,327.23422569,66.95,327,400,,,,,,,,,,,,,
133120,65,326.1377361,66.6,332,400,0.2,-22.919927448034286,0.9323524236679077,0.01919698,640,0.8388332575559616,0.1486328125,416.55671057701113,113.0893783569336,-0.04551762492628768,0.0003,,
135000,,,,,,0.2,-22.909303230047225,0.9321570992469788,0.014990173,650,0.8083858788013458,0.118994140625,473.13279500007627,135.9171600341797,-0.04316296628676355,0.0003,312.52231464087964,58.45
135168,66,328.2989331200001,66.96,338,399,,,,,,,,,,,,,
137216,67,322.59518369000006,65.71,342,400,0.2,-22.897907543182374,0.9313152432441711,0.0128539195,660,0.8133642971515656,0.10029296875,546.2645327091217,191.2344512939453,-0.039953889878233895,0.0003,,
139264,68,329.8562504899999,67.1,347,401,0.2,-22.88126915693283,0.9305203557014465,0.014164967,670,0.7989039719104767,0.10009765625,580.5630935668945,224.8070068359375,-0.03879500468610786,0.0003,,
140000,,,,,,0.2,-22.86408497095108,0.9292430877685547,0.014553886,680,0.8433482348918915,0.118212890625,463.6575035572052,160.5752716064453,-0.04362165731145069,0.0003,318.9868636786938,59.45
141312,69,323.54526861,65.81,353,400,,,,,,,,,,,,,
143360,70,330.78625521999993,66.9,357,400,0.2,-22.839630317687988,0.9279951453208923,0.014742802,690,0.8479065746068954,0.107177734375,464.6474761009216,175.4112548828125,-0.039012069487944244,0.0003,,
145000,,,,,,0.2,-22.831853610277175,0.9280900359153748,0.015125699,700,0.8799719735980034,0.123388671875,335.6652384757996,150.12857055664062,-0.04262331631907727,0.0003,335.4175896346569,62.95
145408,71,335.36306115,68.16,363,399,,,,,,,,,,,,,
147456,72,337.24379009999996,68.65,368,400,0.2,-22.819696575403214,0.9270755648612976,0.01781115,710,0.8411047160625458,0.13310546875,413.6750596523285,150.23561096191406,-0.04388576553319581,0.0003,,
149504,73,321.85015713,66.05,373,400,0.2,-22.811251455545424,0.9269649386405945,0.01716058,720,0.8374652564525604,0.1396484375,451.3287996292114,196.67367553710938,-0.04412863848847337,0.0003,,
150000,,,,,,0.2,-22.811466866731642,0.9271619319915771,0.017843287,730,0.8808985725045204,0.141162109375,334.444677400589,154.51052856445312,-0.04482086385251023,0.0003,313.7969128906727,59.05
151552,74,317.92374339,65.17,379,399,,,,,,,,,,,,,
153600,75,317.31562257999997,64.77,383,400,0.2,-22.81501284837723,0.9270297288894653,0.019284764,740,0.8782818987965584,0.14091796875,311.4731517314911,164.7891082763672,-0.045055809259065424,0.0003,,
155000,,,,,,0.2,-22.805516225099563,0.9268248081207275,0.016362915,750,0.8637959659099579,0.126416015625,321.7697911262512,99.91116333007812,-0.04452988240664126,0.0003,306.3673564136028,57.25
155648,76,323.69061036,65.71,389,399,,,,,,,,,,,,,
157696,77,337.32519893999995,68.4,394,400,0.2,-22.80142375230789,0.9267558455467224,0.016044453,760,0.8784307911992073,0.12900390625,363.62720866203307,94.18313598632812,-0.04266632120707072,0.0003,,
159744,78,338.47440644999995,68.73,398,400,0.2,-22.797569239139555,0.9260185360908508,0.017280195,770,0.883697159588337,0.142578125,280.08162598609925,86.19973754882812,-0.04449522591312416,0.0003,,
160000,,,,,,0.2,-22.784996223449706,0.9254747033119202,0.014408433,780,0.8732121735811234,0.109765625,379.21049509048464,181.63609313964844,-0.039491837058449164,0.0003,332.854387550056,62.45
161792,79,336.60386744999994,69.04,404,399,,,,,,,,,,,,,
163840,80,338.1705716299999,69.81,409,400,0.2,-22.788760083913804,0.9265978932380676,0.014909661,790,0.8271554559469223,0.116845703125,469.3610809326172,128.8500213623047,-0.040222235448891294,0.0003,,
165000,,,,,,0.2,-22.792746597528456,0.9257969260215759,0.017011954,800,0.8376196473836899,0.1265625,409.37565994262695,140.02920532226562,-0.04322565762267914,0.0003,395.1923576593399,73.75
165888,81,329.55153705000004,67.7,415,399,,,,,,,,,,,,,
167936,82,329.97525275,66.96,419,400,0.2,-22.77480255961418,0.9248704314231873,0.017854743,810,0.8701446503400803,0.13955078125,346.12434711456297,109.9108657836914,-0.04430726590217091,0.0003,,
169984,83,328.63094420999994,66.54,424,400,0.2,-22.754567861557007,0.9236336350440979,0.017117873,820,0.8653155565261841,0.140576171875,353.5803430557251,193.65716552734375,-0.04541218038357329,0.0003,,
170000,,,,,,0.2,-22.742692601680755,0.9233832955360413,0.01809536,830,0.8699143528938293,0.15390625,373.3671481370926,141.2550048828125,-0.04498489079996944,0.0003,357.06028846502306,66.75
172032,84,330.93763078999996,66.67,430,399,,,,,,,,,,,,,
174080,85,340.63575026,69.24,435,399,0.2,-22.730294287204742,0.9224046468734741,0.018735837,840,0.8783950656652451,0.13798828125,351.7133065700531,111.52565002441406,-0.043491924658883366,0.0003,,
175000,,,,,,0.2,-22.71619572043419,0.921876072883606,0.018922314,850,0.8790572956204414,0.156982421875,365.5351928710937,91.09014892578125,-0.04632779325911542,0.0003,431.2738165318966,82.0
176128,86,344.65887735,70.69,441,398,,,,,,,,,,,,,
178176,87,335.66813464,68.97,446,399,0.2,-22.69888745546341,0.9202935695648193,0.01684821,860,0.8661177307367325,0.124365234375,397.9905603885651,114.75761413574219,-0.04262590497964993,0.0003,,
180000,,,,,,0.2,-22.68261785507202,0.9201790690422058,0.016839175,870,0.8771628588438034,0.126318359375,366.0066747665405,81.21804809570312,-0.04401034126058221,0.0003,374.5608996808529,70.65
180224,88,330.22529404999995,67.47,452,398,,,,,,,,,,,,,
182272,89,329.13028015,67.02,456,398,0.2,-22.68660227060318,0.9204343557357788,0.018163692,880,0.9004308730363846,0.145703125,294.7171864032745,100.45643615722656,-0.04517291178344749,0.0003,,
184320,90,336.98809213,67.85,461,399,0.2,-22.682772988080977,0.9201245307922363,0.017275594,890,0.8901894241571426,0.134228515625,303.0542789459229,87.48445129394531,-0.044653511795331724,0.0003,,
185000,,,,,,0.2,-22.676622015237808,0.9199153184890747,0.018539224,900,0.8827332481741905,0.15693359375,327.2332724809647,124.33568572998047,-0.04838135491590947,0.0003,472.89500412642957,90.1
186368,91,340.98547076,68.87,468,398,,,,,,,,,,,,,
188416,92,345.55883986000003,69.84,472,398,0.2,-22.68086056113243,0.9204954504966736,0.014985563,910,0.8880288377404213,0.12626953125,348.4625922679901,168.68002319335938,-0.04254991624329705,0.0003,,
190000,,,,,,0.2,-22.686534255743027,0.9203571081161499,0.016395034,920,0.8787066042423248,0.111083984375,371.8025285243988,126.94258117675781,-0.03910145592235494,0.0003,455.49044278860094,86.65
190464,93,356.76288999,72.48,479,397,,,,,,,,,,,,,
192512,94,365.94726718000015,74.06,483,398,0.2,-22.68194904923439,0.9201684594154358,0.016728517,930,0.8085132986307144,0.125244140625,474.2873650074005,164.77792358398438,-0.04123953767993953,0.0003,,
194560,95,372.03515032,75.18,487,398,0.2,-22.6658774971962,0.9187831282615662,0.017251091,940,0.9029218405485153,0.14208984375,291.60162296295164,90.52886962890625,-0.04121414128167089,0.0003,,
195000,,,,,,0.2,-22.645784038305283,0.918138861656189,0.017427832,950,0.874231219291687,0.132763671875,367.5878254890442,128.9967803955078,-0.04400238977104891,0.0003,387.6614052772522,72.5
196608,96,362.1307335999999,73.59,494,397,,,,,,,,,,,,,
198656,97,363.20476334000006,73.83,498,398,0.2,-22.63958321213722,0.9180284738540649,0.016226444,960,0.8759321123361588,0.12041015625,411.76877455711366,161.1694793701172,-0.039219024023623206,0.0003,,
200000,,,,,,0.2,-22.629522252082825,0.9169718623161316,0.018109743,970,0.8991425111889839,0.144775390625,314.50759477615355,102.69752502441406,-0.046511835428827905,0.0003,449.46370333135127,85.85
200704,98,361.4445982,73.92,505,396,,,,,,,,,,,,,
202752,99,352.09315351,72.4,510,397,0.2,-22.61314613223076,0.9164021015167236,0.016291562,980,0.8949683830142021,0.134521484375,340.0963365077972,143.17074584960938,-0.044611738881212656,0.0003,,
204800,100,342.78487839,70.32,514,397,0.2,-22.608883374929427,0.9163742065429688,0.019108597,990,0.8896180689334869,0.143701171875,315.0834178209305,86.62747955322266,-0.044216300410334954,0.0003,,
205000,,,,,,0.2,-22.60640244483948,0.9163513779640198,0.019617522,1000,0.8948717191815376,0.153125,306.1949778556824,101.13467407226562,-0.04553484369534999,0.0003,461.18435164541006,87.35
206848,101,344.2525887400001,70.54,521,396,,,,,,,,,,,,,
208896,102,339.10445682000005,69.39,526,396,0.2,-22.60269369482994,0.9159674644470215,0.018294152,1010,0.9017267748713493,0.14189453125,289.812961935997,86.94722747802734,-0.044749715310172175,0.0003,,
210000,,,,,,0.2,-22.585417759418487,0.9145302772521973,0.020923072,1020,0.9059837162494659,0.161474609375,287.9555438041687,93.62459564208984,-0.047714563697809353,0.0003,435.55037024095657,82.25
210944,103,353.45990596,71.99,532,395,,,,,,,,,,,,,
212992,104,335.24296690000006,68.23,537,396,0.2,-22.5660871386528,0.914153516292572,0.018170811,1030,0.8906030058860779,0.138916015625,324.65980558395387,150.5572967529297,-0.04325185841007624,0.0003,,
215000,,,,,,0.2,-22.57271554470062,0.9149015545845032,0.019503739,1040,0.8922626003623009,0.14365234375,299.56805953979494,196.0435028076172,-0.04362503465090413,0.0003,329.2765143215656,60.45
215040,105,341.7111079,69.25,543,395,,,,,,,,,,,,,
217088,106,343.64384953000007,70.12,548,395,0.2,-22.577561432123183,0.9146731495857239,0.016004741,1050,0.897271417081356,0.133935546875,297.68855023384094,166.75782775878906,-0.04379116583440919,0.0003,,
219136,107,346.8073286299999,70.93,553,395,0.2,-22.571449452638625,0.9143786430358887,0.018913424,1060,0.8872949555516243,0.141943359375,334.14224762916564,111.63459014892578,-0.04334323359071277,0.0003,,
220000,,,,,,0.2,-22.54878025650978,0.912446916103363,0.024054697,1070,0.8801885917782784,0.18115234375,298.2674348831177,105.7117691040039,-0.05072529854951426,0.0003,369.80162999629977,68.2
221184,108,349.9650055600001,71.44,559,395,,,,,,,,,,,,,
223232,109,351.55781115999997,71.91,563,396,0.2,-22.532078897953035,0.9123019576072693,0.02062249,1080,0.8956257849931717,0.165283203125,298.2927762746811,155.40037536621094,-0.04614424030878581,0.0003,,
225000,,,,,,0.2,-22.527154701948167,0.9122083187103271,0.015778305,1090,0.8419638574123383,0.12373046875,407.4169860839844,177.35690307617188,-0.03995244011166506,0.0003,340.02211583517493,64.8
225280,110,355.30244203,72.24,569,395,,,,,,,,,,,,,
227328,111,360.6853634699999,73.14,574,395,0.2,-22.52548041343689,0.9119216799736023,0.020175662,1100,0.9034744650125504,0.1623046875,313.2066005706787,116.85919189453125,-0.04650565107585862,0.0003,,
229376,112,364.89397372999997,74.03,578,396,0.2,-22.525479048490524,0.9124287366867065,0.01933344,1110,0.8827745318412781,0.140966796875,382.5052161216736,126.03640747070312,-0.045819091057637706,0.0003,,
230000,,,,,,0.2,-22.526299679279326,0.912007212638855,0.02061013,1120,0.9023473635315895,0.154052734375,308.2830144882202,94.92656707763672,-0.045046250024461186,0.0003,339.69121806025504,64.25
231424,113,350.80532678000003,71.18,584,395,,,,,,,,,,,,,
233472,114,350.8476547899999,71.52,589,396,0.2,-22.520138204097748,0.9116590619087219,0.017021623,1130,0.9056442677974701,0.148583984375,338.8160459041595,182.43516540527344,-0.047249191915034315,0.0003,,
235000,,,,,,0.2,-22.510174119472502,0.9109981060028076,0.016367724,1140,0.8841069936752319,0.1328125,361.44911165237426,173.04104614257812,-0.04219099305337295,0.0003,355.078513020277,67.9
235520,115,343.93786909000005,69.9,595,395,,,,,,,,,,,,,
237568,116,345.12462977999996,69.89,600,395,0.2,-22.498669946193694,0.9105464816093445,0.015605604,1150,0.865818127989769,0.1271484375,390.0272907733917,116.68450927734375,-0.04339058400655631,0.0003,,
239616,117,355.67859156,72.0,604,396,0.2,-22.4894818007946,0.910011887550354,0.017015308,1160,0.888219878077507,0.12470703125,388.6729166507721,155.50460815429688,-0.04352669462678023,0.0003,,
240000,,,,,,0.2,-22.47131543159485,0.9086619019508362,0.016728725,1170,0.8758486956357956,0.1328125,371.06943411827086,111.39995574951172,-0.04288146058097482,0.0003,431.6939275145531,84.65
241664,118,359.65320463000006,73.17,611,395,,,,,,,,,,,,,
243712,119,351.6511886,71.96,616,395,0.2,-22.45237805843353,0.9079843163490295,0.020409372,1180,0.8718823939561844,0.156591796875,391.32808618545533,152.7513427734375,-0.0450867483188631,0.0003,,
245000,,,,,,0.2,-22.434947443008422,0.9068819880485535,0.020404108,1190,0.8891471102833748,0.165087890625,309.37056374549866,115.7748031616211,-0.047667445690603924,0.0003,468.6150588452816,93.45
245760,120,345.89739542999996,70.6,622,394,,,,,,,,,,,,,
247808,121,340.62489352000006,69.94,627,394,0.2,-22.423345696926116,0.9067286849021912,0.019476827,1200,0.8926336541771889,0.14306640625,374.876278924942,154.0615692138672,-0.044020656732027416,0.0003,,
249856,122,344.73887133000005,70.97,632,395,0.2,-22.4162155687809,0.9061412811279297,0.015924852,1210,0.8640202283859253,0.124755859375,406.35414204597475,116.6230697631836,-0.043552520731464026,0.0003,,
250000,,,,,,0.2,-22.398526924848557,0.9049586653709412,0.01961543,1220,0.8821988701820374,0.13740234375,361.38758354187013,110.20521545410156,-0.0407630802699714,0.0003,398.0676335990429,79.25
251904,123,347.85791115,71.8,639,394,,,,,,,,,,,,,
