time/fps,time/time_elapsed,train/actor_loss,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
137,58,,160,8000,50.0,,,,-9.82188122,,
137,59,5.580969066619873,164,8200,50.0,8050,0.035844981633126737,0.001,-9.951885359999999,,
138,60,5.655254707336426,168,8400,50.0,8250,0.03461709339171648,0.001,-9.884873690000001,,
,,5.722386608123779,,8500,,8350,0.028334436081349848,0.001,,50.0,-12.108229950000002
136,63,5.715299663543701,172,8600,50.0,8450,0.029062800481915473,0.001,-9.78731624,,
136,64,5.770539684295654,176,8800,50.0,8650,0.029414091408252716,0.001,-9.78834467,,
,,5.899003429412842,,9000,,8850,0.028594000078737736,0.001,,50.0,-12.77472735
135,66,,180,9000,50.0,,,,-9.84057074,,
135,67,5.937616710662842,184,9200,50.0,9050,0.034903591647744175,0.001,-9.965012690000002,,
136,69,5.957789707183838,188,9400,50.0,9250,0.055483981631696225,0.001,-10.04788641,,
,,5.986666603088379,,9500,,9350,0.036474243700504304,0.001,,50.0,-13.0669397
134,71,6.052637977600098,192,9600,50.0,9450,0.037096757516264914,0.001,-10.219434979999999,,
135,72,6.099300136566162,196,9800,50.0,9650,0.029735415764153002,0.001,-10.255064870000002,,
,,6.155375690460205,,10000,,9850,0.04270086199045181,0.001,,50.0,-11.963615949999998
133,74,,200,10000,50.0,,,,-10.486612550000002,,
134,76,6.214995746612549,204,10200,50.0,10050,0.03408834259957075,0.001,-10.50974317,,
134,77,6.250198974609375,208,10400,50.0,10250,0.033107574470341204,0.001,-10.723323370000001,,
,,6.277080554962158,,10500,,10350,0.0576156747713685,0.001,,50.0,-11.08699685
133,79,6.309714603424072,212,10600,50.0,10450,0.03746764950454235,0.001,-10.77950169,,
133,80,6.367714366912842,216,10800,50.0,10650,0.033600937463343146,0.001,-10.90433289,,
,,6.370204925537109,,11000,,10850,0.03790281679481268,0.001,,50.0,-10.90006335
132,82,,220,11000,50.0,,,,-11.01210949,,
133,83,6.378456020355225,224,11200,50.0,11050,0.030552387945353986,0.001,-11.104931150000002,,
133,85,6.5145515441894535,228,11400,50.0,11250,0.030199800953269004,0.001,-11.25422033,,
,,6.578803577423096,,11500,,11350,0.03899156637489796,0.001,,50.0,-10.11997375
133,87,6.567829494476318,232,11600,50.0,11450,0.034657476097345354,0.001,-11.36535933,,
133,88,6.578588161468506,236,11800,50.0,11650,0.03281313344836235,0.001,-11.38705844,,
,,6.5968868446350095,,12000,,11850,0.035798835568130016,0.001,,50.0,-9.630534950000001
132,90,,240,12000,50.0,,,,-11.458618990000002,,
133,91,6.631890850067139,244,12200,50.0,12050,0.05056001640856266,0.001,-11.42321694,,
133,92,6.707427597045898,248,12400,50.0,12250,0.04114765245467424,0.001,-11.362415610000001,,
,,6.667977142333984,,12500,,12350,0.03452027752995491,0.001,,50.0,-9.021008049999999
133,94,6.684181976318359,252,12600,50.0,12450,0.038233115039765835,0.001,-11.333690929999998,,
133,95,6.770047550201416,256,12800,50.0,12650,0.035837993063032626,0.001,-11.26484181,,
,,6.806845111846924,,13000,,12850,0.048132670149207114,0.001,,50.0,-8.8632946
133,97,,260,13000,50.0,,,,-11.091887300000003,,
133,98,6.826060085296631,264,13200,50.0,13050,0.0402435564994812,0.001,-10.98109492,,
134,99,6.88394193649292,268,13400,50.0,13250,0.040215212292969225,0.001,-10.840618470000003,,
,,6.9351474380493165,,13500,,13350,0.03546355411410332,0.001,,50.0,-8.610449599999999
133,101,6.921608352661133,272,13600,50.0,13450,0.03834961391985416,0.001,-10.728218739999997,,
134,102,6.935882225036621,276,13800,50.0,13650,0.04420185625553131,0.001,-10.617413239999998,,
,,7.042220039367676,,14000,,13850,0.04371626298874617,0.001,,50.0,-8.1106756
133,104,,280,14000,50.0,,,,-10.43132245,,
134,105,7.071913566589355,284,14200,50.0,14050,0.09307679705321789,0.001,-10.247340709999998,,
134,107,7.119243144989014,288,14400,50.0,14250,0.0497589635103941,0.001,-10.10138454,,
,,7.103872375488281,,14500,,14350,0.038914370611310006,0.001,,50.0,-8.664892650000002
134,108,7.167696762084961,292,14600,50.0,14450,0.03940180946141481,0.001,-10.001120500000003,,
134,110,7.2338818359375,296,14800,50.0,14650,0.04046429585665465,0.001,-9.79047092,,
,,7.279573936462402,,15000,,14850,0.05455146759748459,0.001,,50.0,-8.661359950000001
134,111,,300,15000,50.0,,,,-9.5577393,,
134,113,7.354862022399902,304,15200,50.0,15050,0.04522606112062931,0.001,-9.34724614,,
134,114,7.380729675292969,308,15400,50.0,15250,0.04170002572238445,0.001,-9.21625064,,
,,7.427598533630371,,15500,,15350,0.0386377028003335,0.001,,50.0,-8.30451965
134,116,7.452205696105957,312,15600,50.0,15450,0.03892455242574215,0.001,-9.02660764,,
134,117,7.51435806274414,316,15800,50.0,15650,0.04559509135782719,0.001,-8.806996349999999,,
,,7.600882987976075,,16000,,15850,0.049129725322127345,0.001,,50.0,-7.630744549999998
134,119,,320,16000,50.0,,,,-8.642742029999999,,
134,120,7.642024383544922,324,16200,50.0,16050,0.04024459894746542,0.001,-8.58454656,,
135,121,7.6996404075622555,328,16400,50.0,16250,0.03939696591347456,0.001,-8.519518210000001,,
,,7.80484296798706,,16500,,16350,0.03804328545928001,0.001,,50.0,-7.88167035
134,123,7.818683242797851,332,16600,50.0,16450,0.04847466494888067,0.001,-8.515400329999999,,
135,124,7.8882215881347655,336,16800,50.0,16650,0.0427636769041419,0.001,-8.406555659999999,,
,,7.940136299133301,,17000,,16850,0.038154393807053565,0.001,,50.0,-7.9657893
134,126,,340,17000,50.0,,,,-8.30990199,,
135,127,8.030292568206788,344,17200,50.0,17050,0.04632542509585619,0.001,-8.38832187,,
135,128,8.10072504043579,348,17400,50.0,17250,0.0436211309954524,0.001,-8.348368650000001,,
,,8.129843788146973,,17500,,17350,0.03851097885519266,0.001,,50.0,-7.69526435
135,130,8.163298625946044,352,17600,50.0,17450,0.0418879859521985,0.001,-8.28107464,,
135,131,8.196502056121826,356,17800,50.0,17650,0.037401679940521716,0.001,-8.22995758,,
,,8.306678047180176,,18000,,17850,0.06124920979142189,0.001,,50.0,-7.566259050000001
135,133,,360,18000,50.0,,,,-8.163317840000001,,
135,134,8.363825874328613,364,18200,50.0,18050,0.051866608820855614,0.001,-8.051562570000002,,
135,135,8.459601249694824,368,18400,50.0,18250,0.0369017330929637,0.001,-8.033664739999999,,
,,8.483396339416505,,18500,,18350,0.04284121707081795,0.001,,50.0,-7.60561895
135,137,8.493525199890136,372,18600,50.0,18450,0.03712794441729784,0.001,-7.982498269999999,,
135,138,8.589924850463866,376,18800,50.0,18650,0.04006427895277739,0.001,-7.917341479999999,,
,,8.67525779724121,,19000,,18850,0.037866999953985216,0.001,,50.0,-7.539213649999999
135,140,,380,19000,50.0,,,,-7.86299344,,
135,141,8.782956466674804,384,19200,50.0,19050,0.039936010167002677,0.001,-7.796630830000001,,
136,142,8.822352294921876,388,19400,50.0,19250,0.04440741650760174,0.001,-7.817935670000002,,
,,8.86644920349121,,19500,,19350,0.04337855596095323,0.001,,50.0,-7.339772850000001
135,144,8.925109901428222,392,19600,50.0,19450,0.04092533972114325,0.001,-7.77944389,,
136,145,8.932985534667969,396,19800,50.0,19650,0.04276318926364184,0.001,-7.781689,,
,,9.062851715087891,,20000,,19850,0.04092567402869463,0.001,,50.0,-7.34851735
135,147,,400,20000,50.0,,,,-7.7622469600000015,,
136,148,9.145203971862793,404,20200,50.0,20050,0.0393725049123168,0.001,-7.77275165,,
136,149,9.202972640991211,408,20400,50.0,20250,0.049973398298025135,0.001,-7.755225869999999,,
,,9.2390287399292,,20500,,20350,0.041867087557911874,0.001,,50.0,-7.4112299
135,151,9.304769554138183,412,20600,50.0,20450,0.04176698371767998,0.001,-7.73241063,,
136,152,9.387437171936035,416,20800,50.0,20650,0.04432301353663206,0.001,-7.736598699999998,,
,,9.463859024047851,,21000,,20850,0.0393688477948308,0.001,,50.0,-7.186904150000001
135,154,,420,21000,50.0,,,,-7.70416232,,
135,156,9.533331108093261,424,21200,50.0,21050,0.04641798991709947,0.001,-7.589723340000001,,
136,157,9.565472488403321,428,21400,50.0,21250,0.03794957637786865,0.001,-7.466480120000001,,
,,9.577169570922852,,21500,,21350,0.045312075950205324,0.001,,50.0,-7.22339575
135,159,9.66641372680664,432,21600,50.0,21450,0.0484797341376543,0.001,-7.328178180000001,,
135,160,9.707820854187013,436,21800,50.0,21650,0.04176410116255283,0.001,-7.29745224,,
,,9.78559154510498,,22000,,21850,0.04396997265517712,0.001,,50.0,-6.700483800000001
135,162,,440,22000,50.0,,,,-7.2720974,,
135,163,9.876307449340821,444,22200,50.0,22050,0.05334053728729486,0.001,-7.106661729999998,,
135,164,9.929222106933594,448,22400,50.0,22250,0.04810478810220957,0.001,-7.048949480000001,,
,,9.973369712829589,,22500,,22350,0.03876604687422514,0.001,,50.0,-6.5905393000000005
135,166,10.023889198303223,452,22600,50.0,22450,0.056612691543996334,0.001,-6.982166439999999,,
135,168,10.066827583312989,456,22800,50.0,22650,0.04012678511440754,0.001,-6.948848660000001,,
,,10.169135398864746,,23000,,22850,0.03987355958670378,0.001,,50.0,-7.373160549999999
135,169,,460,23000,50.0,,,,-6.89317883,,
135,171,10.24741725921631,464,23200,50.0,23050,0.04301223963499069,0.001,-6.864153600000001,,
135,172,10.293419342041016,468,23400,50.0,23250,0.04420786455273628,0.001,-6.73797245,,
,,10.327991104125976,,23500,,23350,0.04077102903276682,0.001,,50.0,-6.5222918000000005
135,174,10.36100040435791,472,23600,50.0,23450,0.049163131304085256,0.001,-6.687393999999999,,
135,175,10.398462562561035,476,23800,50.0,23650,0.03940524328500032,0.001,-6.69716725,,
,,10.462635459899902,,24000,,23850,0.03981582779437304,0.001,,50.0,-6.812475450000001
135,177,,480,24000,50.0,,,,-6.621999,,
135,178,10.580148124694825,484,24200,50.0,24050,0.04301525712013245,0.001,-6.590923919999999,,
135,179,10.629805679321288,488,24400,50.0,24250,0.044585929997265336,0.001,-6.51845985,,
,,10.644807167053223,,24500,,24350,0.03858492590487003,0.001,,50.0,-6.430465000000001
135,181,10.674458618164062,492,24600,50.0,24450,0.04392727054655552,0.001,-6.412412069999999,,
135,182,10.77850025177002,496,24800,50.0,24650,0.08653016932308674,0.001,-6.38337109,,
,,10.810026359558105,,25000,,24850,0.044319537654519084,0.001,,50.0,-6.857454200000001
135,184,,500,25000,50.0,,,,-6.357713200000001,,
135,185,10.834485397338867,504,25200,50.0,25050,0.04471791632473469,0.001,-6.3455319600000015,,
135,186,10.960968971252441,508,25400,50.0,25250,0.0409855867177248,0.001,-6.2745036,,
,,10.974657020568849,,25500,,25350,0.039335947558283804,0.001,,50.0,-6.612444450000001
135,188,11.04118766784668,512,25600,50.0,25450,0.039819030910730364,0.001,-6.238492249999999,,
135,190,11.103589553833007,516,25800,50.0,25650,0.0444199850410223,0.001,-6.2506876600000005,,
,,11.095009803771973,,26000,,25850,0.04709562145173549,0.001,,50.0,-6.498787699999999
135,191,,520,26000,50.0,,,,-6.2306371600000015,,
135,192,11.199957237243652,524,26200,50.0,26050,0.043289201594889165,0.001,-6.274459190000003,,
136,194,11.26722770690918,528,26400,50.0,26250,0.04309088908135891,0.001,-6.261242299999999,,
,,11.285525856018067,,26500,,26350,0.04425763715058565,0.001,,50.0,-6.3675589
135,196,11.373274002075195,532,26600,50.0,26450,0.053533652126789094,0.001,-6.192108790000001,,
135,197,11.35165542602539,536,26800,50.0,26650,0.051038839071989056,0.001,-6.23185578,,
,,11.454823036193847,,27000,,26850,0.04427669201046228,0.001,,50.0,-6.493997
135,198,,540,27000,50.0,,,,-6.212936389999999,,
135,200,11.51241241455078,544,27200,50.0,27050,0.045441488027572634,0.001,-6.13135537,,
136,201,11.484620933532716,548,27400,50.0,27250,0.04968034021556377,0.001,-6.189815649999998,,
,,11.562932014465332,,27500,,27350,0.042343626543879506,0.001,,50.0,-7.5589917
135,203,11.60866039276123,552,27600,50.0,27450,0.04052966993302107,0.001,-6.214195060000001,,
135,204,11.678509712219238,556,27800,50.0,27650,0.042026245519518855,0.001,-6.1946645999999985,,
,,11.721723823547363,,28000,,27850,0.0556559269875288,0.001,,50.0,-6.6840224500000005
135,206,,560,28000,50.0,,,,-6.29616819,,
135,207,11.785621452331544,564,28200,50.0,28050,0.04240140970796347,0.001,-6.37499268,,
135,208,11.84182357788086,568,28400,50.0,28250,0.04322789561003446,0.001,-6.456349649999998,,
,,11.899706993103027,,28500,,28350,0.04301712609827518,0.001,,50.0,-6.65742035
135,210,11.88763210296631,572,28600,50.0,28450,0.04077498484402895,0.001,-6.5134177399999995,,
135,212,11.934050941467286,576,28800,50.0,28650,0.04388720773160457,0.001,-6.48886981,,
,,11.983808860778808,,29000,,28850,0.04389441210776567,0.001,,50.0,-6.708716500000001
135,213,,580,29000,50.0,,,,-6.518453569999999,,
135,214,12.088159790039063,584,29200,50.0,29050,0.052208519726991656,0.001,-6.487593049999999,,
136,216,12.158122749328614,588,29400,50.0,29250,0.04132758677005768,0.001,-6.483171350000001,,
,,12.14188892364502,,29500,,29350,0.05766837928444147,0.001,,50.0,-6.4906459
135,218,12.153393898010254,592,29600,50.0,29450,0.05201759688556194,0.001,-6.500076980000001,,
135,219,12.217710876464844,596,29800,50.0,29650,0.04658667530864477,0.001,-6.50155435,,
,,12.229047508239747,,30000,,29850,0.04375439740717411,0.001,,50.0,-7.320969649999999
135,221,,600,30000,50.0,,,,-6.4998283400000005,,
135,222,12.301764144897462,604,30200,50.0,30050,0.04035978991538286,0.001,-6.466170559999998,,
135,223,12.329525527954102,608,30400,50.0,30250,0.040084808506071566,0.001,-6.432975269999998,,
,,12.39789707183838,,30500,,30350,0.04277669381350279,0.001,,50.0,-6.932316849999999
135,225,12.443838081359864,612,30600,50.0,30450,0.04245323032140732,0.001,-6.408512339999999,,
135,226,12.469302368164062,616,30800,50.0,30650,0.04346959002315998,0.001,-6.38619376,,
,,12.517950668334962,,31000,,30850,0.04263752121478319,0.001,,50.0,-6.88305555
135,228,,620,31000,50.0,,,,-6.450507340000001,,
135,230,12.560529670715333,624,31200,50.0,31050,0.043928183689713476,0.001,-6.39433863,,
135,231,12.59819896697998,628,31400,50.0,31250,0.04863227494060993,0.001,-6.329553010000001,,
,,12.708145217895508,,31500,,31350,0.046884708814322947,0.001,,50.0,-6.5694836
135,233,12.671242942810059,632,31600,50.0,31450,0.06963505946099759,0.001,-6.3645849000000005,,
135,234,12.756245956420898,636,31800,50.0,31650,0.03741804480552673,0.001,-6.34996164,,
,,12.730563354492187,,32000,,31850,0.04092382524162531,0.001,,50.0,-6.5855187
135,236,,640,32000,50.0,,,,-6.346344310000002,,
135,237,12.813875350952149,644,32200,50.0,32050,0.04704000864177942,0.001,-6.42335901,,
135,239,12.86114990234375,648,32400,50.0,32250,0.04809430614113808,0.001,-6.36276471,,
,,12.890766105651856,,32500,,32350,0.053737854324281215,0.001,,50.0,-6.407005099999999
135,240,12.89498363494873,652,32600,50.0,32450,0.04511330202221871,0.001,-6.3517271399999995,,
135,242,12.919240455627442,656,32800,50.0,32650,0.05418543331325054,0.001,-6.36185806,,
,,13.001343536376954,,33000,,32850,0.04555066131055355,0.001,,50.0,-7.67641435
135,244,,660,33000,50.0,,,,-6.344135,,
135,245,13.061450576782226,664,33200,50.0,33050,0.04832538466900587,0.001,-6.241321810000001,,
135,246,13.136626777648926,668,33400,50.0,33250,0.04877322845160961,0.001,-6.218657540000001,,
,,13.125211715698242,,33500,,33350,0.0450648831948638,0.001,,50.0,-6.85290605
135,248,13.136049118041992,672,33600,50.0,33450,0.04376332137733698,0.001,-6.22412776,,
135,249,13.216595306396485,676,33800,50.0,33650,0.04622637771070003,0.001,-6.30973026,,
,,13.237480278015136,,34000,,33850,0.05421107329428196,0.001,,50.0,-6.87569185
135,251,,680,34000,50.0,,,,-6.352828970000001,,
135,252,13.318353004455567,684,34200,50.0,34050,0.04289394062012434,0.001,-6.408746219999999,,
135,253,13.376434440612792,688,34400,50.0,34250,0.04567624598741531,0.001,-6.4121950299999995,,
,,13.361582946777343,,34500,,34350,0.060136125460267066,0.001,,50.0,-5.4830536
135,255,13.391480712890624,692,34600,50.0,34450,0.050896570682525635,0.001,-6.429348829999999,,
135,256,13.452117614746093,696,34800,50.0,34650,0.04436770834028721,0.001,-6.408706330000001,,
,,13.50496479034424,,35000,,34850,0.042152637243270875,0.001,,50.0,-6.23063835
135,257,,700,35000,50.0,,,,-6.3200337300000005,,
135,259,13.553356971740723,704,35200,50.0,35050,0.043893346711993214,0.001,-6.260515209999999,,
136,260,13.570644798278808,708,35400,50.0,35250,0.05009141344577074,0.001,-6.310808589999999,,
,,13.604959564208984,,35500,,35350,0.09113706365227699,0.001,,50.0,-5.88406475
136,261,13.633990287780762,712,35600,50.0,35450,0.04803014799952507,0.001,-6.3427203500000005,,
136,262,13.643650398254394,716,35800,50.0,35650,0.04291753329336643,0.001,-6.262781500000001,,
,,13.700671501159668,,36000,,35850,0.042155567370355126,0.001,,50.0,-6.130642099999999
136,264,,720,36000,50.0,,,,-6.19749914,,
136,265,13.734383850097656,724,36200,50.0,36050,0.04361915752291679,0.001,-6.16704768,,
136,266,13.769406204223634,728,36400,50.0,36250,0.051967195533216,0.001,-6.2214861699999995,,
,,13.794867935180664,,36500,,36350,0.12733239233493804,0.001,,50.0,-6.43574215
136,268,13.853534584045411,732,36600,50.0,36450,0.05534766711294651,0.001,-6.19026964,,
136,269,13.848024444580078,736,36800,50.0,36650,0.05998813070356846,0.001,-6.179773109999998,,
,,13.923052673339845,,37000,,36850,0.0541472290456295,0.001,,50.0,-6.1002298
136,271,,740,37000,50.0,,,,-6.14523496,,
136,272,13.954064979553223,744,37200,50.0,37050,0.04478761192411184,0.001,-6.15176605,,
136,273,13.969291191101075,748,37400,50.0,37250,0.04997796293348074,0.001,-6.181534429999999,,
,,14.034316177368163,,37500,,37350,0.04696641262620688,0.001,,50.0,-6.21367245
136,275,14.090837440490724,752,37600,50.0,37450,0.04765659000724554,0.001,-6.150524659999999,,
136,276,14.09468563079834,756,37800,50.0,37650,0.045717032775282856,0.001,-6.106886210000002,,
,,14.136040115356446,,38000,,37850,0.04789534661918879,0.001,,50.0,-6.06546825
136,278,,760,38000,50.0,,,,-6.06580669,,
136,279,14.14918544769287,764,38200,50.0,38050,0.0527998398989439,0.001,-6.034695979999999,,
136,280,14.196699638366699,768,38400,50.0,38250,0.04556028347462416,0.001,-5.995507520000001,,
,,14.23319019317627,,38500,,38350,0.04278829723596573,0.001,,50.0,-5.89964815
136,282,14.264722785949708,772,38600,50.0,38450,0.039420388862490656,0.001,-5.91561404,,
136,283,14.274388694763184,776,38800,50.0,38650,0.0879831626266241,0.001,-5.825447250000001,,
,,14.31311611175537,,39000,,38850,0.047055805437266826,0.001,,50.0,-5.92487425
136,285,,780,39000,50.0,,,,-5.773916640000001,,
136,286,14.36805450439453,784,39200,50.0,39050,0.050876569673419,0.001,-5.757413420000001,,
137,287,14.404748611450195,788,39400,50.0,39250,0.04658698718994856,0.001,-5.73299998,,
,,14.461305809020995,,39500,,39350,0.04489097457379103,0.001,,50.0,-6.529257949999999
136,289,14.439571762084961,792,39600,50.0,39450,0.04564090043306351,0.001,-5.691579100000001,,
137,290,14.443729133605958,796,39800,50.0,39650,0.04216435182839632,0.001,-5.628758450000001,,
,,14.466787376403808,,40000,,39850,0.04194974884390831,0.001,,50.0,-5.84751355
137,291,,800,40000,50.0,,,,-5.68824781,,
137,292,14.56017692565918,804,40200,50.0,40050,0.046036740913987156,0.001,-5.708664859999999,,
137,294,14.554078788757325,808,40400,50.0,40250,0.05367750838398933,0.001,-5.751459580000001,,
,,14.64047077178955,,40500,,40350,0.05196216844022274,0.001,,50.0,-5.9388282499999985
137,295,14.639558296203614,812,40600,50.0,40450,0.06678333152085543,0.001,-5.765344699999999,,
137,296,14.706836853027344,816,40800,50.0,40650,0.04465810172259808,0.001,-5.76768714,,
,,14.734288749694825,,41000,,40850,0.052564748227596284,0.001,,50.0,-5.87668985
137,298,,820,41000,50.0,,,,-5.80793094,,
137,299,14.770166778564453,824,41200,50.0,41050,0.045974923223257066,0.001,-5.804445150000001,,
137,300,14.821089897155762,828,41400,50.0,41250,0.05873230822384357,0.001,-5.79021613,,
,,14.801494941711425,,41500,,41350,0.055095537081360814,0.001,,50.0,-6.334941349999999
137,302,14.835098686218261,832,41600,50.0,41450,0.04208128165453672,0.001,-5.80568726,,
137,303,14.915281143188476,836,41800,50.0,41650,0.08041586801409721,0.001,-5.81142681,,
,,14.912313346862794,,42000,,41850,0.0417668017372489,0.001,,50.0,-5.7791936999999995
137,305,,840,42000,50.0,,,,-5.892940190000001,,
137,306,14.949980926513671,844,42200,50.0,42050,0.042860858328640464,0.001,-5.88402855,,
137,307,14.990804138183593,848,42400,50.0,42250,0.041726577393710614,0.001,-5.81486882,,
,,14.990715026855469,,42500,,42350,0.056579788625240324,0.001,,50.0,-5.747956650000001
137,309,15.034392318725587,852,42600,50.0,42450,0.04843153290450573,0.001,-5.722635069999999,,
137,310,15.011978225708008,856,42800,50.0,42650,0.04600256524980068,0.001,-5.72878247,,
,,15.075731048583984,,43000,,42850,0.04510807804763317,0.001,,50.0,-5.721929449999999
137,312,,860,43000,50.0,,,,-5.619073599999999,,
137,313,15.14811450958252,864,43200,50.0,43050,0.04371833775192499,0.001,-5.682585499999999,,
138,314,15.157650566101074,868,43400,50.0,43250,0.0595124115049839,0.001,-5.630478029999999,,
,,15.212387466430664,,43500,,43350,0.0480743895098567,0.001,,50.0,-5.986379349999999
137,316,15.17360179901123,872,43600,50.0,43450,0.05434108942747116,0.001,-5.639965340000001,,
138,317,15.213227806091309,876,43800,50.0,43650,0.04953814793378115,0.001,-5.61293923,,
,,15.224267654418945,,44000,,43850,0.04296159993857145,0.001,,50.0,-5.624760650000001
137,318,,880,44000,50.0,,,,-5.60256407,,
138,319,15.30931137084961,884,44200,50.0,44050,0.040198916643857954,0.001,-5.556897979999999,,
138,321,15.331263999938965,888,44400,50.0,44250,0.048270160630345345,0.001,-5.551076869999999,,
,,15.268810119628906,,44500,,44350,0.046888951510190964,0.001,,50.0,-5.6419979
138,322,15.345966720581055,892,44600,50.0,44450,0.040678720362484454,0.001,-5.506997729999999,,
138,323,15.332761001586913,896,44800,50.0,44650,0.04927081100642681,0.001,-5.577076699999999,,
,,15.383988723754882,,45000,,44850,0.05837496928870678,0.001,,50.0,-5.6575881
138,325,,900,45000,50.0,,,,-5.55004092,,
138,326,15.381279602050782,904,45200,50.0,45050,0.05456012170761824,0.001,-5.5755040099999995,,
