train/n_updates,train/actor_loss,time/total_timesteps,time/time_elapsed,train/critic_loss,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
184038,-45.015470906307826,184121,1219,3.1529620085891925,988,177.44,151,-197.84670627999995,0.001,,
184170,-45.04722595214844,185000,,3.3942701248895553,,,,,0.001,1000.0,529.7537103729322
,,185231,1229,,992,187.05,150,-208.54271578,,,
185218,-45.24800157546997,185322,1234,2.367098093032837,996,185.93,150,-207.19173546000002,0.001,,
185398,-44.27782999674479,186459,1235,3.149549591130224,1000,195.44,150,-217.48687578000002,0.001,,
186546,-45.054935092017764,187607,1241,2.931401105154128,1004,203.81,151,-226.50755058,0.001,,
188589,-45.214744972229006,188685,1250,3.659666657447815,1008,210.86,150,-234.34059023,0.001,,
188810,-45.809665134974885,189871,1252,3.383540221623012,1012,221.53,151,-245.93737508000007,0.001,,
189810,-45.280198753356935,190000,,3.5704064489603042,,,,,0.001,1000.0,587.1171170011163
191844,-45.77074006024529,192905,1276,3.359309708370882,1016,250.33,151,-277.31991273999995,0.001,,
192962,-45.98982475543844,193097,1281,3.3099646876598228,1020,250.96,150,-277.86712022999995,0.001,,
193236,-46.224125024044156,193440,1282,3.450785829470708,1024,223.95,150,-247.74537754000002,0.001,,
193480,-45.39988639137962,193605,1284,3.0217866138978438,1028,223.47,150,-247.09909668,0.001,,
194716,-45.76062013244629,195000,,3.775942456126213,,,,,0.001,1000.0,558.7805717721582
,,195777,1299,,1032,224.43,150,-248.40255334000003,,,
195821,-45.67528170631046,196882,1305,4.62804501001225,1036,227.16,150,-251.34940011999998,0.001,,
197023,-46.16199698814979,198084,1311,5.3487751965339365,1040,236.21,151,-261.84399546000003,0.001,,
198621,-46.284681688275256,198723,1318,5.395358047203014,1044,220.44,150,-244.87717401999996,0.001,,
198896,-45.875594806671145,199005,1319,5.353149312734604,1048,221.21,150,-245.83649333999995,0.001,,
199086,-46.02203159947549,200000,,5.439828568889249,,,,,0.001,1000.0,597.7964318856597
,,200147,1329,,1052,230.93,150,-256.75845051,,,
200142,-45.99472503662109,200225,1333,4.705878889560699,1056,228.16,150,-253.70448094,0.001,,
201208,-46.20753321075439,201311,1338,6.412386203765869,1060,228.02,150,-253.71735418999998,0.001,,
203293,-46.28730567932129,203378,1349,7.451470474243164,1064,245.8,150,-273.09401328999996,0.001,,
203661,-45.92991759560325,203816,1351,7.4822856278130505,1068,248.53,150,-276.122076,0.001,,
203816,-45.3806453704834,203899,1352,6.34164925813675,1072,238.07,150,-265.00509788,0.001,,
204068,-46.3214655717214,204161,1353,7.803213452299436,1076,228.65,150,-254.54581489999998,0.001,,
204100,-44.841328382492065,205000,,8.84038259088993,,,,,0.001,1000.0,604.848708336812
206113,-45.89104906717936,206233,1371,5.589031843038706,1080,237.16,150,-263.29125625,0.001,,
207228,-46.461448524475095,207389,1377,8.062940107941628,1084,235.77,150,-261.65499148999993,0.001,,
208452,-46.515233108520505,209513,1384,8.500381780266762,1088,253.92,151,-281.52004993,0.001,,
209584,-45.96807461693173,210000,,11.381270536562292,,,,,0.001,1000.0,529.55885927286
,,210645,1398,,1092,254.14,150,-281.5202989,,,
210688,-46.63700697157118,210773,1403,8.783039205214557,1096,254.51,150,-281.98698719,0.001,,
210934,-46.120699589069076,211995,1405,9.371362431691242,1100,255.36,150,-283.09872697,0.001,,
213015,-46.713750930059526,213167,1414,10.482656883638958,1104,255.6,150,-283.32609783,0.001,,
213210,-46.06481781005859,214271,1416,10.645754195466827,1108,255.86,151,-283.51824086,0.001,,
214210,-46.56767453765869,215000,,10.32691971039772,,,,,0.001,907.8,549.0969308429864
215427,-47.34109718568863,215520,1434,9.736703034370176,1112,256.49,150,-284.10159494,0.001,,
216489,-46.56659386444092,216590,1439,11.255697741746902,1116,236.85,150,-262.65410058,0.001,,
218554,-46.952690773010254,218647,1449,11.683167934417725,1120,255.5,150,-283.53076146,0.001,,
219807,-47.02410866546631,219989,1456,10.675592013120651,1124,265.49,150,-294.50757776,0.001,,
219928,-47.06489600509894,220000,,10.303451508529916,,,,,0.001,904.0,753.8496015743818
221952,-47.44576899210612,222065,1475,8.9506216943264,1128,284.6,150,-315.02896224000006,0.001,,
223118,-47.3279854888916,223235,1481,11.282730382204056,1132,274.58,150,-303.63944442,0.001,,
224362,-47.49171131307428,224553,1487,10.27056957926069,1136,276.71,150,-306.39325612,0.001,,
224656,-47.778529774058946,224742,1488,12.160379744124139,1140,266.58,150,-294.90815107000003,0.001,,
224738,-47.82740249633789,224835,1489,9.098610627023797,1144,261.12,150,-288.92563635000005,0.001,,
224774,-47.37273385789659,225000,,10.980891029040018,,,,,0.001,803.4,628.9990806103917
227774,-47.9823212890625,227867,1510,10.015940597057343,1148,288.62,150,-319.21582962,0.001,,
227908,-47.39710671561105,228969,1511,7.634194867951529,1152,288.22,151,-318.73719729,0.001,,
228972,-47.42044884817941,229099,1516,10.122235518235426,1156,288.74,151,-319.35557876999997,0.001,,
229038,-48.53668548121597,230000,,9.468826008565498,,,,,0.001,523.4,391.676560643618
231053,-48.49689810616629,231252,1530,10.030141846338909,1160,299.41,151,-331.1804675,0.001,,
233222,-48.21582167053223,234283,1542,9.01074232006073,1164,309.05,151,-341.37597725,0.001,,
234222,-48.182964363098144,235000,,9.191914898157119,,,,,0.001,571.6,391.89798057521693
235357,-48.63936935771596,235528,1556,8.31380502829391,1168,317.12,151,-350.10028722999994,0.001,,
237572,-48.53176220703125,237694,1567,9.225985071897506,1172,337.95,151,-372.5779354099999,0.001,,
237719,-49.09695902737704,237805,1568,9.234237351200797,1176,336.44,151,-371.0830729500001,0.001,,
238802,-48.6415228162493,238892,1573,8.132178059646062,1180,326.59,151,-360.65906514,0.001,,
239019,-48.646941820780434,239113,1574,9.075100547737545,1184,317.24,151,-350.7780341099999,0.001,,
239052,-48.8530751396628,240000,,8.925194025039673,,,,,0.001,809.8,626.0985699720565
241105,-48.54185045682467,241182,1591,8.120632769926539,1188,316.69,151,-350.16283070000003,0.001,,
243136,-49.11184108734131,243242,1601,9.053752802610397,1192,325.97,151,-360.29479345,0.001,,
243423,-48.84787318581029,243524,1603,8.580277071370707,1196,327.51,151,-362.19312505999994,0.001,,
244579,-49.05832290649414,244658,1608,7.116452234131949,1200,326.63,152,-361.44952616999996,0.001,,
244597,-49.57675255669488,245000,,6.018640968534681,,,,,0.001,902.6,757.6002768482547
245727,-49.45553942079897,245850,1621,8.217840714888139,1204,326.83,151,-361.77650365999995,0.001,,
248789,-49.16564978027344,249850,1637,7.0010116827487945,1208,355.79,152,-392.89275903000004,0.001,,
249789,-49.10789469146729,250000,,6.398749967098236,,,,,0.001,1000.0,337.70028803853785
250838,-49.700364430745445,251899,1656,6.745034414788951,1212,363.79,152,-401.76484985,0.001,,
253882,-49.59015499461781,254943,1671,5.549246517094699,1216,383.53,152,-423.22304985999995,0.001,,
254906,-49.74528280893961,255000,,8.810866018136343,,,,,0.001,1000.0,548.7319629543985
255008,-49.83669996261597,255084,1684,8.368617173164122,1220,364.37,151,-401.81876243000005,0.001,,
258023,-49.92563126373291,259084,1700,6.443739477038384,1224,390.95,152,-431.3247023,0.001,,
259252,-49.51489105224609,259359,1705,7.147251160939534,1228,372.94,152,-412.18018392,0.001,,
259434,-49.65163566589356,259583,1706,6.703318798180782,1232,363.48,152,-401.8847000600001,0.001,,
259753,-50.07177525181924,259839,1707,6.7058113544218,1236,352.86,152,-389.94350875,0.001,,
259924,-50.125541964444245,260000,,6.602536895058372,,,,,0.001,1000.0,559.0640456396271
260016,-50.395452914030656,260100,1717,6.767205834388733,1240,353.58,151,-390.7687440100001,0.001,,
262098,-50.53527897644043,262178,1727,7.30822384595871,1244,373.43,151,-412.09669124,0.001,,
263191,-50.67511880493164,263287,1733,8.3430139503479,1248,354.2,151,-390.51282822999997,0.001,,
263312,-50.52740977360652,263403,1733,7.327333507537841,1252,344.34,151,-379.68295837,0.001,,
264452,-51.08807557204674,265000,,8.72410271878828,,,,,0.001,615.9,467.44835342271256
,,265513,1745,,1256,364.14,152,-401.7369513699999,,,
266576,-51.35613074669471,266749,1754,8.8957312473884,1260,354.97,151,-391.46257747,0.001,,
267812,-51.611978912353514,267937,1760,9.83803243458271,1264,336.54,152,-372.07486418,0.001,,
268918,-52.26693827311198,269019,1766,8.947934746742249,1268,334.91,152,-370.3190990300001,0.001,,
268974,-52.32582950592041,270000,,9.860165923833847,,,,,0.001,341.7,243.98629181473515
269996,-51.92498501864347,270099,1774,8.727599295702847,1272,324.05,152,-359.0053494099999,0.001,,
272093,-52.53170818752713,272169,1785,9.92075791792436,1276,343.64,152,-380.20325639000004,0.001,,
272391,-52.78680992126465,273452,1787,11.252986510594686,1280,345.6,152,-382.55665919,0.001,,
273461,-53.444749450683595,274522,1792,9.424115267666904,1284,354.09,153,-391.69248597,0.001,,
274529,-53.11865501403808,274682,1796,8.48134617805481,1288,335.0,152,-370.9273898100001,0.001,,
274743,-52.963210344314575,275000,,10.377835914492607,,,,,0.001,611.7,529.8118274070788
275743,-53.05999974822998,275852,1808,10.732438086628914,1292,326.1,152,-361.01098508999996,0.001,,
277862,-53.72002961900499,278923,1819,9.634109705266818,1296,353.99,153,-390.54801598,0.001,,
279883,-53.748431488037106,280000,,12.292854101657868,,,,,0.001,761.4,479.3907261722954
280883,-53.87111681365967,280985,1839,13.310295597076417,1300,363.27,152,-400.2951621,0.001,,
281213,-53.96877538240873,281289,1841,13.586820176913978,1304,354.39,152,-390.52354281,0.001,,
282273,-54.25075570678711,282372,1846,13.329308206558228,1308,325.22,152,-359.28762764,0.001,,
283704,-54.62420454382259,284765,1854,15.054968445696295,1312,328.66,153,-363.07336172000004,0.001,,
284806,-55.430010282076324,285000,,13.700504684448243,,,,,0.001,1000.0,845.79725553561
284954,-54.89525166073361,285056,1868,13.894173847662437,1316,301.13,152,-333.34772151000004,0.001,,
285203,-55.032228029691254,285309,1869,10.95315408706665,1320,302.25,152,-334.94151564,0.001,,
286330,-54.42627495985765,287391,1875,11.022908622143316,1324,283.07,153,-313.46140948,0.001,,
289372,-55.03736041841053,289477,1889,10.42660505431039,1328,301.18,153,-333.5801871,0.001,,
289416,-54.590045408769086,290000,,9.66357590935447,,,,,0.001,737.7,624.1968513655302
291457,-54.51366920471192,291617,1906,7.649391011493962,1332,320.34,152,-354.35957073000003,0.001,,
291698,-54.513803308660336,291818,1907,7.855096249353318,1336,319.79,152,-353.6694736299999,0.001,,
291918,-54.05324045817057,292057,1908,9.338975742265776,1340,319.57,152,-353.57481931999996,0.001,,
294096,-54.35405654144287,294181,1919,7.570215431928634,1344,320.03,153,-354.64788673999993,0.001,,
294451,-53.924967148724726,294529,1921,7.538189888000488,1348,312.42,153,-346.77504326999997,0.001,,
294546,-54.56305902654474,295000,,6.610817318612879,,,,,0.001,1000.0,535.6467517066282
295546,-54.257134422302244,295746,1935,7.302131170272827,1352,323.43,152,-358.7382542099999,0.001,,
295881,-54.216759625603174,296010,1937,7.190192341804504,1356,304.97,152,-338.20477485,0.001,,
297232,-54.19166413132025,297310,1943,7.602492587994306,1360,305.61,152,-339.48185082000003,0.001,,
298344,-54.0279004573822,298531,1949,7.941299715349751,1364,305.94,153,-339.45018939,0.001,,
299503,-54.04181986236572,300000,,6.806161997675896,,,,,0.001,1000.0,168.64427264779806
300481,-54.07418606373918,301542,1969,7.063145924565251,1368,325.23,153,-360.3764728099999,0.001,,
302639,-53.89177846908569,302898,1978,5.680675283074379,1372,327.99,153,-363.44441435,0.001,,
302933,-53.84291051228841,303013,1980,8.597696057955424,1376,308.44,153,-342.4404134,0.001,,
303107,-54.59755280438591,304168,1982,6.829774761901183,1380,307.16,153,-340.90048231000003,0.001,,
304293,-54.060465330718664,305000,,7.409732726312453,,,,,0.001,1000.0,304.13529385911534
306293,-54.03751958465576,306366,2005,6.843208098053932,1384,318.44,152,-353.32526010999993,0.001,,
307461,-54.12444933319092,307572,2011,6.492214720487595,1388,328.9,152,-364.5764099599999,0.001,,
308602,-54.35355472564697,308827,2017,6.182221341878176,1392,329.75,153,-365.97633124,0.001,,
309837,-54.30241675567627,309939,2023,6.723305657863617,1396,310.16,153,-345.1940841899999,0.001,,
309878,-54.632737840924946,310000,,7.216521193341511,,,,,0.001,1000.0,365.4022369224578
311060,-54.41073504789376,311147,2037,6.711095324214201,1400,301.62,152,-335.83913841000003,0.001,,
312182,-54.62690023942427,312351,2043,6.469105931845578,1404,310.62,152,-346.00541689,0.001,,
312484,-55.65138764814897,313545,2045,5.582590233195912,1408,311.73,153,-347.01130097999993,0.001,,
313604,-54.77847707839239,313681,2049,6.24487788502763,1412,289.16,153,-322.37703685,0.001,,
314786,-55.19062900543213,314938,2055,6.172968506813049,1416,298.82,153,-332.46725358000003,0.001,,
314930,-54.6844602731558,315000,,5.8679051065444945,,,,,0.001,1000.0,597.4157208310207
314954,-55.101436614990234,316015,2065,5.000864684581757,1420,307.06,152,-340.87806412000003,0.001,,
316231,-54.815561005563445,316402,2071,5.734456694904884,1424,290.11,152,-322.59912538000003,0.001,,
317421,-55.03175735473633,318482,2077,5.535646086229997,1428,290.05,153,-321.85325665,0.001,,
318664,-55.020365217457645,318769,2083,5.914112048070939,1432,271.52,153,-301.79443448,0.001,,
319789,-55.08626766204834,319955,2088,6.5270940502882,1436,281.37,153,-312.34940243,0.001,,
319914,-55.061956787109374,320000,,6.811468839645386,,,,,0.001,888.1,480.05599866166597
320956,-55.118040145874026,321034,2102,7.063517430067062,1440,289.77,152,-320.98937057,0.001,,
322993,-55.13649479675293,323077,2112,6.904618417620659,1444,288.96,152,-319.7686748,0.001,,
324168,-55.24868780879651,324428,2118,6.632487238463709,1448,298.99,153,-330.53593711,0.001,,
324718,-55.294722329198784,325000,,7.18270181712851,,,,,0.001,1000.0,547.3006710601505
,,325779,2130,,1452,300.33,152,-331.93871227000005,,,
325864,-55.34958964380725,325952,2135,6.890998075748312,1456,299.42,152,-331.03932952,0.001,,
326967,-55.46871677398681,328028,2141,6.347736749172211,1460,307.18,153,-339.02606524000004,0.001,,
328110,-55.608350118001304,328213,2146,5.852128242624217,1464,296.82,152,-327.97207381,0.001,,
329247,-54.81114264095531,329327,2151,5.6716812498429245,1468,277.85,153,-307.26044436999996,0.001,,
329286,-55.30213394165039,330000,,5.63407267332077,,,,,0.001,901.6,475.80490427567565
330362,-55.27981296338533,330452,2165,5.449958315021114,1472,275.54,152,-304.39555992000004,0.001,,
331514,-55.65877342224121,332575,2172,6.665502560138703,1476,295.62,153,-325.7831847499999,0.001,,
333579,-55.618695974349976,333949,2182,6.082596562125466,1480,297.81,153,-328.3091102,0.001,,
333987,-55.144717407226565,334060,2183,5.923759937286377,1484,276.94,152,-305.4753215900001,0.001,,
334119,-55.110651288713726,335000,,6.638336855789711,,,,,0.001,1000.0,356.967204635829
335119,-55.71836968231201,335223,2198,6.131759968400002,1488,276.51,152,-304.89292339,0.001,,
337184,-55.811120124816895,338245,2209,5.730884052395821,1492,294.18,153,-323.65207939,0.001,,
339216,-55.617560148239136,340000,,6.126503251492977,,,,,0.001,1000.0,533.8172008897178
340216,-55.84375218200684,341277,2233,5.687205936789512,1496,313.38,152,-344.53491134,0.001,,
342347,-56.183795295715335,342498,2242,5.908740546584129,1500,313.51,152,-344.69582492999996,0.001,,
342551,-56.102632734510635,343612,2244,4.855639550420973,1504,312.61,153,-343.5882836199999,0.001,,
344706,-56.038948936462404,345000,,5.903125926017761,,,,,0.001,1000.0,661.2237124546431
,,345767,2263,,1508,322.22,152,-354.23871151,,,
345923,-56.01225398137019,346041,2269,6.4055866925221565,1512,323.6,152,-355.76582089000004,0.001,,
347152,-56.65646530600155,347263,2275,5.655393095577464,1516,323.25,152,-355.52707253,0.001,,
348247,-56.56096363067627,348337,2281,6.945202507078648,1520,323.22,152,-355.26887396,0.001,,
349345,-55.50180455258018,349458,2286,6.019836462461031,1524,330.56,152,-363.3284980500001,0.001,,
349459,-56.167181905110674,350000,,7.186122298240662,,,,,0.001,1000.0,609.5589781414222
350459,-56.47881314849854,350588,2301,5.870564802289009,1528,321.06,152,-353.47340784,0.001,,
351599,-56.602027603149416,352660,2307,5.684093675971031,1532,338.91,152,-372.3004921500001,0.001,,
354636,-56.9235884475708,354765,2321,6.006678518772126,1536,348.1,152,-382.13231848,0.001,,
354799,-57.13616466522217,354919,2321,5.890149733599494,1540,338.85,152,-372.2054234,0.001,,
354858,-56.61266377766927,355000,,5.4579897169339455,,,,,0.001,1000.0,505.3121332163224
356000,-56.85395213317871,357061,2337,6.126040464997292,1544,339.84,152,-373.75571677,0.001,,
357182,-56.73599378941423,357321,2342,5.686841869965578,1548,328.93,152,-362.02063954000005,0.001,,
359344,-56.80935214814686,359420,2353,5.779873039041247,1552,336.41,152,-369.9813604200001,0.001,,
359359,-56.91084180559431,360000,,7.844267733891805,,,,,0.001,777.1,517.7372926131823
360466,-57.9196891784668,360579,2366,6.058825324563419,1556,346.27,152,-380.67158416,0.001,,
362634,-57.25613671875,362740,2377,6.264923130869866,1560,347.12,152,-381.58199142999996,0.001,,
363724,-58.33448632558187,363826,2382,6.695620134472847,1564,356.13,152,-391.53026778,0.001,,
364917,-57.46997194874044,365000,,6.623928303670401,,,,,0.001,1000.0,648.5050670161843
,,365978,2397,,1568,366.51,152,-402.50372077,,,
366954,-57.124534149169925,368015,2407,6.237364894151687,1572,375.63,152,-412.30828869,0.001,,
368079,-57.24643000849971,368226,2412,6.17167169076425,1576,356.51,152,-391.9169969899999,0.001,,
369305,-56.70102564493815,369383,2417,5.79160266656142,1580,354.34,152,-389.40523602,0.001,,
369453,-57.59843124881868,369529,2418,5.847354652420167,1584,354.69,152,-389.7125819800001,0.001,,
369468,-56.199623584747314,370000,,6.47454605102539,,,,,0.001,718.2,509.7299569611438
371478,-58.01129837036133,372539,2435,10.525817584991454,1588,373.16,152,-409.57660626000006,0.001,,
373529,-58.167598724365234,373722,2445,5.209184478069174,1592,354.77,152,-389.4987175300001,0.001,,
374760,-57.5806965637207,375000,,6.2110169171094896,,,,,0.001,824.9,509.0495369582903
,,375821,2459,,1596,345.44,152,-379.31384694,,,
375967,-57.64184842790876,377028,2464,6.513100186983745,1600,345.3,152,-379.12252046000003,0.001,,
378123,-57.51263852186606,378260,2474,6.461498518225173,1604,346.48,152,-380.08223442999997,0.001,,
378300,-58.43094516622609,379361,2476,6.40446491488095,1608,335.94,153,-368.62203756,0.001,,
379437,-57.536291176932195,380000,,6.200366376151501,,,,,0.001,1000.0,523.1498888029251
,,380498,2490,,1612,344.57,152,-377.71827592,,,
381167,-57.5686092376709,381239,2498,6.276465535163879,1616,339.76,152,-372.74170173000005,0.001,,
381459,-57.576308173102305,382520,2500,6.74240340868632,1620,341.83,152,-375.22890037999997,0.001,,
383540,-57.77616303542565,383678,2509,5.746256911963747,1624,342.2,152,-375.18210360999996,0.001,,
384721,-58.09717190551758,384812,2515,6.010579062223434,1628,342.24,153,-375.32491224000006,0.001,,
384899,-57.91385507583618,385000,,5.048973013372982,,,,,0.001,1000.0,681.0371530729274
385899,-58.0932942199707,385975,2529,5.63713542842865,1632,333.15,152,-365.55102208999995,0.001,,
386017,-59.211894035339355,386140,2529,6.550667002797127,1636,313.75,152,-344.65819035999994,0.001,,
387121,-58.04205856323242,387251,2535,6.5709847041538785,1640,323.32,152,-355.28219028000007,0.001,,
388300,-58.06493748474121,389361,2541,6.021962614297867,1644,323.0,153,-353.9696284999999,0.001,,
389357,-58.761895751953126,389576,2546,6.330939168021793,1648,322.55,153,-353.33363364999985,0.001,,
389515,-58.18819693070424,390000,,5.847671440130548,,,,,0.001,1000.0,664.5584478737786
390557,-58.702348709106445,390658,2560,5.097679250380573,1652,312.38,152,-342.55495385999996,0.001,,
391691,-57.65260314941406,391794,2566,5.605313221613566,1656,312.15,152,-341.87291343,0.001,,
391829,-59.06179742252125,391910,2567,6.637626977527843,1660,291.7,152,-319.6536562399999,0.001,,
393923,-58.266732284545895,394016,2577,5.960961218357086,1664,301.9,152,-330.51226341999995,0.001,,
394210,-57.14130129132952,394379,2578,5.309032238446749,1668,284.01,152,-311.42129292,0.001,,
394355,-58.265767415364586,395000,,6.0988628284351245,,,,,0.001,1000.0,631.2382337132236
395375,-58.73164939880371,395468,2592,5.760934948921204,1672,274.53,152,-301.40493642999996,0.001,,
396517,-58.53167422982149,396600,2598,5.576959960762111,1676,283.74,152,-311.27164183,0.001,,
397643,-58.487255468601134,397781,2604,5.036709330430845,1680,283.98,152,-311.64662363,0.001,,
398829,-58.35393190383911,398948,2610,4.819492177529768,1684,294.19,152,-323.04254085,0.001,,
399920,-58.38275866699219,400000,,5.338787367582321,,,,,0.001,1000.0,628.9959182773251
400920,-58.59663597106933,400993,2628,5.631391063213348,1688,284.54,152,-312.69311491,0.001,,
401044,-58.49284076690674,401155,2629,4.833938063719334,1692,274.33,152,-301.97618497,0.001,,
402145,-57.93951393576229,403206,2635,5.700575053691864,1696,273.85,152,-301.27768762000005,0.001,,
404184,-58.73367674255371,405000,,5.818422848701477,,,,,0.001,1000.0,457.7343814841239
405184,-58.72238066101074,405265,2658,5.932797803640366,1700,282.37,152,-311.1285308,0.001,,
405335,-59.0948224067688,406396,2660,6.489363193511963,1704,281.36,152,-310.03934088,0.001,,
406419,-59.59012031555176,406568,2664,6.094801459993635,1708,272.07,152,-299.6370107,0.001,,
406755,-59.06950883865356,406878,2666,5.175877667963505,1712,263.8,152,-290.86369016000003,0.001,,
408956,-58.64791340637207,410000,,6.199640244722366,,,,,0.001,1000.0,573.4815722094936
,,410017,2686,,1716,287.78,152,-316.90807858,,,
410168,-58.393513679504395,410240,2691,5.526726722717285,1720,277.2,152,-305.77936353000007,0.001,,
412126,-58.35346884476511,413187,2702,5.950513646409318,1724,295.09,152,-325.78535949999997,0.001,,
414218,-58.610337913513185,414297,2711,6.10999502158165,1728,294.85,152,-325.15344723000004,0.001,,
414398,-58.56629901462131,414482,2712,5.785373422834608,1732,285.07,152,-314.88072354,0.001,,
414504,-58.18154131132981,415000,,6.394321376817269,,,,,0.001,1000.0,700.7235957913101
415504,-58.75930541229248,416565,2727,6.190742960333824,1736,304.25,152,-335.35262851,0.001,,
417640,-58.60254352497605,418701,2737,6.217037566502889,1740,314.5,152,-346.24382016,0.001,,
419710,-59.19664884294782,420000,,6.412349384171622,,,,,0.001,910.2,638.1924421351403
420710,-58.907932891845704,421771,2760,6.397820154309273,1744,324.1,152,-356.95094163,0.001,,
422840,-58.400610053020976,422932,2769,6.087699439790514,1748,333.56,152,-367.35924068,0.001,,
423908,-58.90863363647461,423983,2774,6.7091342194080354,1752,333.25,152,-367.03923604000005,0.001,,
424026,-59.492881774902344,424118,2774,8.092287608555385,1756,323.24,152,-356.4892137899999,0.001,,
424101,-59.13497040488503,425000,,5.547647408463738,,,,,0.001,1000.0,628.2591009558877
426101,-59.03620191192627,426263,2793,6.040150241971016,1760,343.53,152,-378.87366761,0.001,,
427238,-59.59295463562012,428299,2799,4.411704043547313,1764,342.83,152,-378.51640605,0.001,,
428568,-58.48251319885254,429629,2806,5.961005393904869,1768,352.5,153,-389.02452635000003,0.001,,
429854,-59.18138539791107,429954,2811,5.57495691254735,1772,344.86,152,-380.82396365,0.001,,
429893,-58.608647999010586,430000,,5.7387174153939275,,,,,0.001,1000.0,661.1076877400744
431037,-59.19317172123836,431146,2826,6.287681960142576,1776,345.46,152,-381.50449760000004,0.001,,
432188,-58.494937896728516,432324,2831,6.178538277745247,1780,345.43,152,-381.58029799,0.001,,
433355,-59.146287002563476,433438,2837,5.732296132683754,1784,344.9,152,-380.55526599999996,0.001,,
433504,-58.397617763943146,433577,2838,5.0904773871103925,1788,325.84,152,-360.11973868000007,0.001,,
433620,-58.84685389200846,433722,2838,5.419676085880824,1792,325.67,152,-359.95712611999994,0.001,,
434764,-58.6606330871582,435000,,5.83152998194975,,,,,0.001,1000.0,543.4772402403876
,,435825,2853,,1796,326.19,152,-360.0632376,,,
436066,-59.02678231632008,437127,2860,5.8806899099638965,1800,318.62,152,-351.27830516999995,0.001,,
438224,-58.97516509246826,438317,2869,5.872779035210609,1804,319.21,152,-351.95547241,0.001,,
439256,-58.969335762023924,440000,,5.686474908828735,,,,,0.001,1000.0,689.1037655723281
441256,-59.354852401733396,441335,2893,5.775909722089767,1808,347.67,152,-383.09511636,0.001,,
444274,-59.5115438079834,445000,,5.6308057788610455,,,,,0.001,1000.0,623.1711704358459
,,445335,2918,,1812,384.57,152,-422.8050301399999,,,
446351,-59.675880872286285,446437,2927,6.579157804543117,1816,364.2,152,-400.16045035999997,0.001,,
446606,-59.449107276068794,447667,2930,7.939311265945435,1820,374.27,152,-410.89350304999994,0.001,,
449630,-59.82774879455567,450000,,5.743144621491433,,,,,0.001,1000.0,700.2225049982175
,,450691,2953,,1824,375.04,152,-411.49930515,,,
451728,-59.90336151123047,452789,2964,5.6232276717010805,1828,384.92,152,-421.96173962,0.001,,
452818,-59.48940065171983,453879,2969,5.811262014933995,1832,393.97,152,-431.84756461000006,0.001,,
454066,-59.9865407020815,455000,,5.721010473685536,,,,,0.001,1000.0,753.614072311297
455066,-59.81513366699219,455141,2989,5.69625348353386,1836,385.76,152,-423.3342139,0.001,,
455221,-60.13597631454468,455314,2989,8.88654412329197,1840,366.13,152,-401.9239077499999,0.001,,
456306,-60.15148086547852,456390,2995,8.317446208000183,1844,346.19,152,-380.53566778999993,0.001,,
458378,-59.888737915039066,459439,3006,5.774112780094146,1848,365.07,152,-400.7965605399999,0.001,,
459392,-60.76379067557199,460000,,4.902174745287214,,,,,0.001,710.6,491.02080040962903
460438,-59.709663722826086,460522,3022,5.9124645202056225,1852,365.39,152,-401.09995778999996,0.001,,
461616,-58.857987540108816,462677,3029,4.634385415485927,1856,385.59,152,-422.90356264,0.001,,
464645,-60.30105645315988,465000,,6.25753561381636,,,,,0.001,926.2,560.5739112309878
,,465706,3052,,1860,394.43,152,-432.07781701000005,,,
465880,-59.8647452460395,465996,3057,5.610976457595825,1864,376.97,152,-412.6705379200001,0.001,,
466004,-60.09628314971924,466093,3057,6.0118306294465675,1868,364.64,152,-399.11517067,0.001,,
468100,-60.05820667042452,468243,3068,5.882932449088377,1872,382.89,152,-418.3444813400001,0.001,,
469182,-60.01945680999756,470000,,5.586628828406334,,,,,0.001,834.9,546.9559202508302
470231,-59.84927145640055,471292,3087,5.062936510358538,1876,401.46,152,-438.19523587000003,0.001,,
471391,-61.12281443277995,471466,3091,4.3919291304003805,1880,391.42,152,-426.87913581,0.001,,
471585,-60.05283725962919,471690,3092,5.424495477607285,1884,382.52,152,-417.37630825,0.001,,
473593,-60.13230518911077,473717,3102,5.427273142898945,1888,401.4,152,-437.84608551,0.001,,
474751,-61.21539521217346,474827,3108,5.404395453631878,1892,411.05,152,-448.01807627,0.001,,
474766,-59.9477276802063,475000,,5.796329196294149,,,,,0.001,1000.0,665.2213784918189
475854,-60.418311309814456,475947,3121,5.583137184381485,1896,401.22,152,-438.05021213,0.001,,
477902,-60.28221981048584,478963,3133,5.242981599330902,1900,418.36,152,-456.70462738000003,0.001,,
478939,-59.75789122147994,480000,,6.830918425863439,,,,,0.001,1000.0,549.9163708131703
479939,-60.496565170288086,481000,3151,6.107846979737282,1904,426.83,152,-465.89402728999994,0.001,,
481065,-59.78103667039137,481178,3156,4.706363182801467,1908,398.43,152,-434.84287782,0.001,,
483282,-60.43485113525391,484343,3168,5.778623547792435,1912,390.08,152,-426.0112038100001,0.001,,
484512,-60.451782299922066,485000,,6.355075434573646,,,,,0.001,1000.0,688.9708737798967
485512,-60.670022132873534,485608,3187,5.639716070532799,1916,391.71,152,-428.08068076,0.001,,
