time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
24576,12,208,135.59712743,30.12,117,0.0003,0.018475981,110,0.9925472140312195,0.2,-24.003324568271637,355.8569641113281,0.18125,0.24452555179595947,953.2816883087158,-0.06467997342115268,,
25000,,,,,,0.0003,0.019456293,120,0.9920313358306885,0.2,-23.986125963926316,417.33721923828125,0.174658203125,0.264220654964447,872.5002979278564,-0.0620026415475877,47.0,234.5253757789731
26624,13,206,140.26244519,31.09,129,,,,,,,,,,,,,
28672,14,207,148.33844439,32.51,138,0.0003,0.018949155,130,0.990237832069397,0.2,-23.966731041669846,417.11175537109375,0.16796875,0.30816471576690674,987.9421857833862,-0.06032851672207471,,
30000,,,,,,0.0003,0.018397449,140,0.9894635677337646,0.2,-23.944318729639054,469.98675537109375,0.17421875,0.3202563524246216,1129.3964471817017,-0.062072351243114096,71.35,343.1240035496652
30720,15,204,148.95161377,32.88,150,,,,,,,,,,,,,
32768,16,205,153.41945283,33.93,159,0.0003,0.01758419,150,0.9882156252861023,0.2,-23.924850088357925,415.16094970703125,0.166259765625,0.3567882180213928,923.5492914199829,-0.06125508986297064,,
34816,17,206,154.65483957999996,34.17,168,0.0003,0.018855598,160,0.9863771796226501,0.2,-23.899820655584335,469.1718444824219,0.1693359375,0.34711992740631104,992.0118196487426,-0.06037180584971793,,
35000,,,,,,0.0003,0.016508598,170,0.9852635860443115,0.2,-23.8742549598217,524.1019287109375,0.159619140625,0.37380242347717285,968.489838218689,-0.06069563012570143,60.5,302.7805951319635
36864,18,202,167.32285107999996,36.89,181,,,,,,,,,,,,,
38912,19,203,166.88774127000005,36.73,191,0.0003,0.015763212,180,0.9848604798316956,0.2,-23.86115745306015,443.3066711425781,0.139697265625,0.3259982466697693,1147.2711948394776,-0.053726771927904336,,
40000,,,,,,0.0003,0.01770439,190,0.9851424098014832,0.2,-23.861875933408736,420.4278564453125,0.156005859375,0.39100563526153564,884.2111265182496,-0.05913707743457053,53.0,246.03785752858965
40960,20,201,162.84267330999998,35.68,202,,,,,,,,,,,,,
43008,21,202,177.88040166000002,38.68,212,0.0003,0.016450744,200,0.9844568967819214,0.2,-23.857546985149384,609.3535766601562,0.14921875,0.3918379545211792,1063.2545391082763,-0.05653530997224152,,
45000,,,,,,0.0003,0.019785736,210,0.983029305934906,0.2,-23.83550732731819,535.0072021484375,0.177587890625,0.3896048069000244,1173.6844186782837,-0.05833086480852216,73.4,342.62431980108374
45056,22,201,187.48445322999999,40.8,223,,,,,,,,,,,,,
47104,23,202,181.15012659,39.16,233,0.0003,0.01934163,220,0.9817320704460144,0.2,-23.809359383583068,455.2377014160156,0.183935546875,0.42224085330963135,981.5508996963501,-0.061225093208486216,,
49152,24,202,188.45490866000003,40.56,242,0.0003,0.018355478,230,0.9818504452705383,0.2,-23.80088112950325,399.3706359863281,0.162353515625,0.44883549213409424,1048.7456241607665,-0.056602786763687615,,
50000,,,,,,0.0003,0.01722651,240,0.9822211861610413,0.2,-23.80722963809967,535.9920043945312,0.14072265625,0.4443206191062927,1157.5233736038208,-0.05398892444791272,66.45,304.76166155040266
51200,25,200,204.45927480000003,44.04,255,,,,,,,,,,,,,
53248,26,201,206.4339224,44.38,264,0.0003,0.01709855,250,0.9825425744056702,0.2,-23.81155346632004,552.1947631835938,0.133447265625,0.427426278591156,1275.7408905029297,-0.05431131545628887,,
55000,,,,,,0.0003,0.018700346,260,0.9813616275787354,0.2,-23.802770960330964,535.7774658203125,0.163525390625,0.4713398814201355,1085.1572162628174,-0.05650900064501911,61.7,274.7654517360032
55296,27,200,207.13043427,44.29,276,,,,,,,,,,,,,
57344,28,201,215.23789949,45.92,284,0.0003,0.020585626,270,0.9789273738861084,0.2,-23.768034887313842,401.3935852050781,0.187158203125,0.4783754348754883,1226.4258459091186,-0.059747941108071245,,
59392,29,201,224.14980300000002,48.34,294,0.0003,0.019382548,280,0.9756922125816345,0.2,-23.718554842472077,556.5090942382812,0.16845703125,0.45522069931030273,1205.4492860794066,-0.05781383935827762,,
60000,,,,,,0.0003,0.018679764,290,0.9754657745361328,0.2,-23.688325428962706,407.6144104003906,0.158203125,0.495885968208313,1141.0997575759889,-0.054997013564570804,59.6,253.6981222897768
61440,30,200,240.12038283,51.7,306,,,,,,,,,,,,,
63488,31,200,239.51392428,51.44,316,0.0003,0.019686572,300,0.9755308628082275,0.2,-23.689399313926696,519.830810546875,0.1533203125,0.47496169805526733,1168.6650403976441,-0.05290670391113963,,
65000,,,,,,0.0003,0.019505637,310,0.9746532440185547,0.2,-23.681614810228346,454.5143127441406,0.162451171875,0.4959121346473694,1144.3928316116333,-0.05412285084894393,46.9,201.34099572449924
65536,32,199,229.83632591999998,48.39,328,,,,,,,,,,,,,
67584,33,200,238.94617097,50.53,336,0.0003,0.017627465,320,0.9731866121292114,0.2,-23.66234838962555,531.8070678710938,0.153857421875,0.5230500400066376,1112.3081016540527,-0.05172976035973988,,
69632,34,201,258.56545904999996,54.61,345,0.0003,0.018877348,330,0.9712130427360535,0.2,-23.63101559281349,476.2328796386719,0.159814453125,0.5195963978767395,1083.3297546386718,-0.05400577859254554,,
70000,,,,,,0.0003,0.01760472,340,0.9699942469596863,0.2,-23.60330151319504,639.8433837890625,0.15712890625,0.5538990497589111,1256.6529628753663,-0.05351351420977153,52.0,226.27446593623608
71680,35,200,255.31306632000005,54.49,357,,,,,,,,,,,,,
73728,36,201,261.645489,55.83,366,0.0003,0.016743436,350,0.9691761136054993,0.2,-23.585530096292494,510.99957275390625,0.140869140625,0.5512663424015045,1083.6767002105712,-0.051295253081480044,,
75000,,,,,,0.0003,0.019897036,360,0.9687590003013611,0.2,-23.573170959949493,344.8532409667969,0.171875,0.5736782550811768,1027.4406826019288,-0.05547962934942916,61.55,282.06036512888966
75776,37,200,264.78745834,56.86,378,,,,,,,,,,,,,
77824,38,200,273.92254126,59.12,387,0.0003,0.01571393,370,0.9682721495628357,0.2,-23.56444643139839,428.4527893066406,0.130029296875,0.5431103408336639,1153.1979778289794,-0.047728516859933734,,
79872,39,201,269.73786099999995,58.05,395,0.0003,0.01929491,380,0.9674801826477051,0.2,-23.554436612129212,344.1246643066406,0.160302734375,0.5792856514453888,1014.4863318443298,-0.053392857129802,,
80000,,,,,,0.0003,0.016998997,390,0.9666704535484314,0.2,-23.53740530014038,203.00059509277344,0.136767578125,0.5758685171604156,968.7366069793701,-0.04824644519540015,57.25,262.3379746412858
81920,40,201,267.12855453000003,57.05,406,,,,,,,,,,,,,
83968,41,201,268.16604004,56.67,416,0.0003,0.019917812,400,0.9661692380905151,0.2,-23.526562571525574,419.62152099609375,0.145458984375,0.6250114142894745,1006.097829246521,-0.04844288698222954,,
85000,,,,,,0.0003,0.017254246,410,0.9673558473587036,0.2,-23.52972502708435,375.1758117675781,0.14619140625,0.6203058063983917,920.5275403976441,-0.05201645141059998,59.75,286.384955030703
86016,42,200,281.0469889,58.54,429,,,,,,,,,,,,,
88064,43,200,281.01099332999996,59.04,438,0.0003,0.019441588,420,0.9659079313278198,0.2,-23.52898562550545,285.1329650878906,0.163671875,0.6770184338092804,780.2177451133728,-0.050409468909492716,,
90000,,,,,,0.0003,0.017722664,430,0.9653871059417725,0.2,-23.50816376209259,324.1680603027344,0.143896484375,0.6626385748386383,844.0578266143799,-0.04901033188507427,60.6,293.6876161752269
90112,44,199,283.5309433,59.82,451,,,,,,,,,,,,,
92160,45,200,292.65748123000003,62.74,459,0.0003,0.017144382,440,0.9645594358444214,0.2,-23.497262102365493,423.7777099609375,0.133203125,0.6680128574371338,824.9124879837036,-0.0492129820457194,,
94208,46,201,292.49315723,62.31,468,0.0003,0.015498049,450,0.964684009552002,0.2,-23.48996085524559,266.4818420410156,0.12705078125,0.6723765730857849,860.6610746383667,-0.047300310934951996,,
95000,,,,,,0.0003,0.016266,460,0.964367151260376,0.2,-23.489947181940078,385.8819580078125,0.13466796875,0.7144338488578796,782.3463824272155,-0.0457656560378382,57.25,281.6474085278809
96256,47,200,295.24440500000003,62.42,480,,,,,,,,,,,,,
98304,48,200,290.6055928,60.74,490,0.0003,0.014548803,470,0.9641968011856079,0.2,-23.482913309335707,434.2919006347656,0.11904296875,0.7191043496131897,764.3984665870667,-0.04241947297414299,,
100000,,,,,,0.0003,0.015116306,480,0.9629581570625305,0.2,-23.468793243169785,285.71209716796875,0.124169921875,0.7241845726966858,740.5043560028076,-0.04624426274385769,60.0,286.5863137971144
100352,49,199,297.33369521,62.58,503,,,,,,,,,,,,,
102400,50,199,305.94581539,64.63,512,0.0003,0.01571323,490,0.9622216820716858,0.2,-23.452036440372467,293.737548828125,0.12685546875,0.706499308347702,772.8537311553955,-0.043205675488570704,,
104448,51,200,312.66738898000006,65.93,521,0.0003,0.016079366,500,0.9624903202056885,0.2,-23.447163558006288,284.4049072265625,0.118994140625,0.71119624376297,806.7739811897278,-0.04316479037806857,,
105000,,,,,,0.0003,0.014264939,510,0.9637913703918457,0.2,-23.458964383602144,281.22161865234375,0.1169921875,0.7462238073348999,739.1991160392761,-0.042700190522009504,58.75,291.5539978414774
106496,52,199,306.74698567999997,64.3,533,,,,,,,,,,,,,
108544,53,199,302.98150063,63.62,543,0.0003,0.014206212,520,0.9636176824569702,0.2,-23.46951130628586,233.14598083496094,0.111328125,0.7398999929428101,742.5797145843505,-0.04320875594567042,,
110000,,,,,,0.0003,0.016840536,530,0.9628928899765015,0.2,-23.460790449380873,169.48912048339844,0.12490234375,0.776018962264061,607.6265404701232,-0.045989777357317504,59.1,292.58370677530763
110592,54,199,312.06405129999996,65.45,555,,,,,,,,,,,,,
112640,55,199,307.68366516000003,64.45,564,0.0003,0.012656316,540,0.9626175165176392,0.2,-23.451190096139907,237.4897003173828,0.093603515625,0.6653532683849335,896.0321328163147,-0.0379940257203998,,
114688,56,199,310.56991478,64.85,574,0.0003,0.014799846,550,0.9617496728897095,0.2,-23.441245728731154,308.6727600097656,0.097509765625,0.7412199676036835,712.3996884346009,-0.04098028211737983,,
115000,,,,,,0.0003,0.014678178,560,0.9611799716949463,0.2,-23.42582713961601,239.23947143554688,0.1080078125,0.7597942054271698,631.2038665771485,-0.042673264292534444,60.2,297.4617468245327
116736,57,199,301.67407478,63.54,585,,,,,,,,,,,,,
118784,58,199,296.42927475,63.12,594,0.0003,0.013336357,570,0.9612861275672913,0.2,-23.422657710313796,235.15078735351562,0.097021484375,0.7463358342647552,592.3947472572327,-0.039239615737460556,,
120000,,,,,,0.0003,0.015878376,580,0.9618268609046936,0.2,-23.42666976451874,217.52593994140625,0.111083984375,0.7691648155450821,578.5288060188293,-0.039050890001817606,60.55,296.3763666247425
120832,59,198,301.1004771,64.26,607,,,,,,,,,,,,,
122880,60,198,306.60331039,64.9,617,0.0003,0.016363915,590,0.9617491364479065,0.2,-23.431016582250596,147.99900817871094,0.12548828125,0.7760896980762482,538.7663280010223,-0.044951614434830846,,
124928,61,199,306.14907547,64.65,627,0.0003,0.014697095,600,0.9609841704368591,0.2,-23.421934401988985,192.80967712402344,0.116845703125,0.7862387895584106,520.7310050487519,-0.043698126694653186,,
125000,,,,,,0.0003,0.014174766,610,0.9613804817199707,0.2,-23.417276114225388,189.95138549804688,0.11337890625,0.7961426377296448,533.8881120681763,-0.03876056270382833,53.5,260.0482457574224
126976,62,198,299.84215756000003,63.31,639,,,,,,,,,,,,,
129024,63,199,303.21026731999996,63.86,648,0.0003,0.016490355,620,0.9600439667701721,0.2,-23.407823407649992,195.77650451660156,0.123681640625,0.7965774536132812,501.41234588623047,-0.043985967626213096,,
130000,,,,,,0.0003,0.017756589,630,0.959442138671875,0.2,-23.391057074069977,148.3617706298828,0.128271484375,0.8290815949440002,420.78785104751586,-0.045382419897941874,50.75,252.28552046567202
131072,64,198,304.03414391,64.11,660,,,,,,,,,,,,,
133120,65,198,311.87799549000005,65.61,670,0.0003,0.013192169,640,0.9586026668548584,0.2,-23.3750161588192,290.57025146484375,0.107666015625,0.7918041348457336,564.7122898101807,-0.04013275723555125,,
135000,,,,,,0.0003,0.014358299,650,0.9588095545768738,0.2,-23.368097323179246,120.97073364257812,0.119482421875,0.8195656538009644,460.9966314792633,-0.04388827060465701,51.45,258.07640228271487
135168,66,197,310.70458269000005,65.21,683,,,,,,,,,,,,,
137216,67,198,311.31163589,65.16,692,0.0003,0.019490607,660,0.9585502743721008,0.2,-23.368315982818604,241.0155792236328,0.123046875,0.813445582985878,490.4442186832428,-0.0416894045250956,,
139264,68,198,311.5991250300001,64.95,701,0.0003,0.017666258,670,0.957427978515625,0.2,-23.35487876534462,161.32313537597656,0.136962890625,0.8368913978338242,414.0504898071289,-0.04573998415435199,,
140000,,,,,,0.0003,0.016755957,680,0.9569806456565857,0.2,-23.34268038868904,165.9689178466797,0.128466796875,0.8358376026153564,474.88144392967223,-0.04284170627070125,52.55,263.2908193692565
141312,69,198,310.0981209,64.69,711,,,,,,,,,,,,,
143360,70,198,310.44749961,64.52,721,0.0003,0.017015737,690,0.9560995697975159,0.2,-23.330964356660843,172.84869384765625,0.11943359375,0.866098552942276,391.1656804084778,-0.042146591568598527,,
145000,,,,,,0.0003,0.015606716,700,0.9548670649528503,0.2,-23.310614496469498,155.0472412109375,0.111669921875,0.819891020655632,550.3150777816772,-0.040128531615482646,56.3,280.33348668068646
145408,71,198,316.75754337,65.95,734,,,,,,,,,,,,,
147456,72,198,324.57867007,67.29,743,0.0003,0.014207634,710,0.955450713634491,0.2,-23.306143748760224,174.1739044189453,0.1091796875,0.7914736419916153,555.7928024291992,-0.03781338333210442,,
149504,73,198,326.10250605000004,67.23,753,0.0003,0.01409814,720,0.9545604586601257,0.2,-23.30191677212715,117.43179321289062,0.10009765625,0.82773457467556,486.888240146637,-0.038250687532126904,,
150000,,,,,,0.0003,0.013699016,730,0.952850878238678,0.2,-23.279076766967773,172.20770263671875,0.10595703125,0.8191013932228088,479.6604215145111,-0.04133067719521932,54.2,274.35024554431436
151552,74,198,315.72163759,64.89,765,,,,,,,,,,,,,
153600,75,198,319.4142747899999,65.54,773,0.0003,0.018498361,740,0.9528364539146423,0.2,-23.262725007534026,88.47628021240234,0.141748046875,0.8773860037326813,319.9820486068726,-0.045058883228921334,,
155000,,,,,,0.0003,0.015953096,750,0.9522098302841187,0.2,-23.255361807346343,80.85751342773438,0.127978515625,0.8632467538118362,302.30864372253416,-0.043063582404283804,53.3,271.9988384574652
155648,76,198,318.14768154999996,65.45,785,,,,,,,,,,,,,
157696,77,198,329.36188597999995,68.03,794,0.0003,0.01700933,760,0.9523148536682129,0.2,-23.253231382369997,128.6168975830078,0.122705078125,0.858921155333519,391.95126180648805,-0.04221188985684421,,
159744,78,198,320.0214507600001,66.59,805,0.0003,0.013737157,770,0.9524684548377991,0.2,-23.255289655923843,171.15196228027344,0.099169921875,0.811866819858551,494.8494261264801,-0.03933904488221742,,
160000,,,,,,0.0003,0.017117951,780,0.9518742561340332,0.2,-23.25090053677559,136.7701416015625,0.1171875,0.8502380102872849,398.6244342327118,-0.039699312302400355,52.55,269.9494470089674
161792,79,197,321.9404113,67.25,817,,,,,,,,,,,,,
163840,80,198,317.13273116999994,66.42,825,0.0003,0.01441563,790,0.9518587589263916,0.2,-23.244128978252412,151.97935485839844,0.09931640625,0.8339910954236984,474.86564979553225,-0.036786740872776134,,
165000,,,,,,0.0003,0.014053164,800,0.9513598084449768,0.2,-23.239426559209825,128.4480438232422,0.117919921875,0.8788501620292664,334.6039963722229,-0.04239157014235388,49.6,256.0572230398655
165888,81,198,326.72428414000007,68.4,837,,,,,,,,,,,,,
167936,82,198,330.44306666000006,69.56,847,0.0003,0.017366745,810,0.9504379034042358,0.2,-23.226621276140214,120.53486633300781,0.12373046875,0.8271721303462982,410.26379866600035,-0.04227023520797957,,
169984,83,198,331.87056035000006,69.04,857,0.0003,0.017712828,820,0.949715793132782,0.2,-23.21076898574829,154.95338439941406,0.139111328125,0.8545531183481216,417.9382866382599,-0.04382133919280022,,
170000,,,,,,0.0003,0.015527806,830,0.9491010308265686,0.2,-23.19718263745308,126.90999603271484,0.123828125,0.8863574489951134,323.9012710571289,-0.04198866085207555,52.25,267.71481420099735
172032,84,197,320.18721537000005,66.48,870,,,,,,,,,,,,,
174080,85,197,319.07333853,66.25,881,0.0003,0.014295818,840,0.9496479034423828,0.2,-23.195980018377305,223.93125915527344,0.113427734375,0.8361234068870544,453.64621982574465,-0.04061291602265556,,
175000,,,,,,0.0003,0.01504465,850,0.9485988616943359,0.2,-23.19094471335411,115.89495086669922,0.125244140625,0.8710812926292419,340.70607976913453,-0.04251477875513956,49.25,254.751283082366
176128,86,197,326.23560008999993,68.24,891,,,,,,,,,,,,,
178176,87,197,329.73555021,69.7,901,0.0003,0.014992563,860,0.9476571679115295,0.2,-23.175152045488357,180.1382293701172,0.103759765625,0.8296661227941513,404.505314540863,-0.03618662884546211,,
180000,,,,,,0.0003,0.014373859,870,0.9473320245742798,0.2,-23.161898344755173,192.12423706054688,0.108837890625,0.8260872811079025,489.1464697360992,-0.04180308377399342,52.55,270.66718015372754
180224,88,196,327.94142488,68.94,915,,,,,,,,,,,,,
182272,89,196,316.30318707999993,66.38,926,0.0003,0.013847051,880,0.9467138648033142,0.2,-23.15438413619995,150.59629821777344,0.107568359375,0.8581340461969376,413.462299823761,-0.04095365539542399,,
184320,90,196,326.67016315,68.18,937,0.0003,0.017082836,890,0.945726752281189,0.2,-23.139729398489,154.86825561523438,0.12763671875,0.8663944900035858,382.3675187110901,-0.04258154348062817,,
185000,,,,,,0.0003,0.014930551,900,0.9445176720619202,0.2,-23.118672144412994,135.48362731933594,0.1146484375,0.8654024600982666,360.66503009796145,-0.042560224179760554,52.4,274.5754744529724
186368,91,195,331.51189224,69.44,950,,,,,,,,,,,,,
188416,92,196,340.3891284399999,71.8,960,0.0003,0.015882954,910,0.9441931247711182,0.2,-23.104794269800188,142.50071716308594,0.11298828125,0.8641463965177536,377.86719808578493,-0.04080113402451389,,
190000,,,,,,0.0003,0.016187029,920,0.9431583285331726,0.2,-23.092159259319306,182.08587646484375,0.12685546875,0.8800889849662781,338.55628728866577,-0.041612386720953506,54.2,278.33419539928434
190464,93,195,327.57278909,68.67,973,,,,,,,,,,,,,
192512,94,195,335.23939913000004,70.02,984,0.0003,0.017167376,930,0.941999077796936,0.2,-23.07040665149689,190.29331970214844,0.140283203125,0.8841155916452408,360.2413130760193,-0.045934164087520914,,
194560,95,195,340.35882296000005,70.48,994,0.0003,0.017224288,940,0.9403395056724548,0.2,-23.044207060337065,130.93116760253906,0.130029296875,0.8672515600919724,392.2969544887543,-0.042957674458739346,,
195000,,,,,,0.0003,0.01657714,950,0.9402898550033569,0.2,-23.027846443653107,93.08576202392578,0.13349609375,0.8554360419511795,419.51423530578614,-0.04243383887805976,55.15,285.7842384487391
196608,96,195,347.53601017,71.79,1007,,,,,,,,,,,,,
198656,97,195,329.99160713000003,68.58,1016,0.0003,0.014712734,960,0.9407386183738708,0.2,-23.02890074849129,251.62196350097656,0.116748046875,0.851604551076889,451.77633719444276,-0.040280649650958365,,
200000,,,,,,0.0003,0.01689414,970,0.9398486018180847,0.2,-23.026868611574173,194.30084228515625,0.1251953125,0.8497898876667023,448.9409550666809,-0.04343365853128489,59.05,302.4523418749217
200704,98,194,328.28092788000004,68.63,1029,,,,,,,,,,,,,
202752,99,194,329.29977521,68.98,1040,0.0003,0.017043969,980,0.9411506652832031,0.2,-23.029250735044478,163.2540283203125,0.13251953125,0.8727996796369553,386.29944081306456,-0.043578089357470165,,
204800,100,194,329.75584149,68.76,1050,0.0003,0.021608245,990,0.9409717321395874,0.2,-23.037779825925828,148.2694854736328,0.147265625,0.8950352445244789,324.03381452560427,-0.046089214278617875,,
205000,,,,,,0.0003,0.013923485,1000,0.9414486885070801,0.2,-23.04153596162796,105.99103546142578,0.099072265625,0.8625585585832596,395.6891043663025,-0.03764174343959894,59.35,304.11059744413944
206848,101,194,334.12212498,69.67,1065,,,,,,,,,,,,,
208896,102,194,326.19065081,67.39,1074,0.0003,0.016653199,1010,0.9408714175224304,0.2,-23.042197543382645,90.02000427246094,0.136669921875,0.8895901665091515,319.83392276763914,-0.04513004464970436,,
210000,,,,,,0.0003,0.020010713,1020,0.9409234523773193,0.2,-23.03621439933777,133.00173950195312,0.1470703125,0.90113215893507,282.905845451355,-0.04568930887035094,59.3,308.2650590330362
210944,103,194,329.8652228799999,68.12,1085,,,,,,,,,,,,,
212992,104,194,329.08644706,67.74,1095,0.0003,0.012875574,1030,0.9397678375244141,0.2,-23.02704623937607,121.41670227050781,0.105419921875,0.820679321885109,405.0372332572937,-0.03845038035651669,,
215000,,,,,,0.0003,0.021907998,1040,0.9392215013504028,0.2,-23.010904932022093,106.42851257324219,0.156201171875,0.8937611356377602,271.1699968576431,-0.04623236551997252,59.15,303.6642910516821
215040,105,193,327.92210832000006,67.61,1108,,,,,,,,,,,,,
217088,106,194,322.47538647,66.76,1118,0.0003,0.015433597,1050,0.9387194514274597,0.2,-23.000980222225188,122.33097839355469,0.132421875,0.8751629590988159,346.51817321777344,-0.04322133623354603,,
219136,107,194,328.12211211999994,67.64,1127,0.0003,0.015932262,1060,0.937934398651123,0.2,-22.991198801994322,170.43356323242188,0.125048828125,0.8713922649621964,394.1503750324249,-0.04100946804392151,,
220000,,,,,,0.0003,0.01864132,1070,0.9365010261535645,0.2,-22.968637299537658,72.74767303466797,0.159033203125,0.9030819609761238,276.7050760984421,-0.04485601041233167,59.6,313.5283692315221
221184,108,194,328.30840132,67.49,1139,,,,,,,,,,,,,
223232,109,194,340.05703346,69.73,1148,0.0003,0.019838363,1080,0.9348487257957458,0.2,-22.939716535806657,109.93232727050781,0.145361328125,0.91096131503582,264.7896392822266,-0.042635360104031864,,
225000,,,,,,0.0003,0.0146269,1090,0.9342357516288757,0.2,-22.920107346773147,96.9053726196289,0.126318359375,0.8737512230873108,345.98529398441315,-0.04251341765339021,57.65,297.1828172117472
225280,110,193,338.53474689999996,69.52,1161,,,,,,,,,,,,,
227328,111,193,335.41691378,69.33,1172,0.0003,0.018011801,1100,0.9335751533508301,0.2,-22.908791863918303,165.1128692626953,0.1298828125,0.8861601278185844,347.8383716583252,-0.04234042067546397,,
229376,112,193,332.36438324999995,68.42,1183,0.0003,0.016099228,1110,0.9335278868675232,0.2,-22.903186213970184,95.34011840820312,0.123828125,0.8963649198412895,303.38598523139956,-0.040680552180856464,,
230000,,,,,,0.0003,0.018387811,1120,0.9328269362449646,0.2,-22.89470120668411,115.9449234008789,0.143408203125,0.8987755849957466,316.98625564575195,-0.045150298724183816,62.65,329.9301832534373
231424,113,193,325.76798073,67.16,1195,,,,,,,,,,,,,
233472,114,193,335.91972771,68.99,1203,0.0003,0.019965656,1130,0.9327071309089661,0.2,-22.886743670701982,127.0422134399414,0.135009765625,0.8869043812155724,295.96416347026826,-0.041713748057372865,,
235000,,,,,,0.0003,0.022454273,1140,0.9331117272377014,0.2,-22.886978262662886,133.28115844726562,0.158203125,0.8993481993675232,292.20160219669344,-0.04554786226362921,62.05,321.544691811502
235520,115,193,340.88795976999995,70.32,1216,,,,,,,,,,,,,
237568,116,193,356.1103700599999,74.06,1226,0.0003,0.017751567,1150,0.9328464269638062,0.2,-22.890483564138414,126.41608428955078,0.128759765625,0.8823441788554192,337.5616577625275,-0.04051905917294789,,
239616,117,193,357.05606817,74.41,1239,0.0003,0.016332002,1160,0.931740403175354,0.2,-22.877843248844147,150.11114501953125,0.1275390625,0.8970043808221817,317.18729319572446,-0.040068616397911684,,
240000,,,,,,0.0003,0.017503705,1170,0.9315696954727173,0.2,-22.86488606929779,134.0272979736328,0.119482421875,0.8737486600875854,406.8878743171692,-0.04035949597309809,61.15,316.15034331306816
241664,118,192,354.73656357,74.33,1254,,,,,,,,,,,,,
243712,119,192,351.94909586,73.49,1264,0.0003,0.0205211,1180,0.9309278130531311,0.2,-22.856848567724228,63.63065719604492,0.159765625,0.8901577368378639,290.454136300087,-0.045492101064883175,,
245000,,,,,,0.0003,0.01811564,1190,0.9304208159446716,0.2,-22.842739927768708,117.76396942138672,0.150439453125,0.9035278558731079,321.6515926361084,-0.046283671210403554,63.6,337.0348281376995
245760,120,192,341.04079412,71.54,1278,,,,,,,,,,,,,
247808,121,192,348.79882295000004,72.82,1290,0.0003,0.01751277,1200,0.9301289916038513,0.2,-22.836991053819656,124.09185791015625,0.140234375,0.8768484219908714,342.9700464248657,-0.04306400918867439,,
249856,122,191,350.31054492000004,72.92,1303,0.0003,0.017331231,1210,0.9303175806999207,0.2,-22.834965884685516,88.05400085449219,0.1419921875,0.9154727682471275,276.1319980859756,-0.04126098286360502,,
250000,,,,,,0.0003,0.017298996,1220,0.9295530915260315,0.2,-22.830035084486006,101.54226684570312,0.12578125,0.8870652839541435,385.2470857620239,-0.03832142477040179,54.95,278.3309605564922
251904,123,190,350.75893819000004,72.81,1319,,,,,,,,,,,,,
