time/time_elapsed,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0,49.71696525,4,5.5,4057,22,,,,,,
0,53.213939749999994,8,5.875,4084,47,,,,,,
0,54.483972249999994,12,6.0,4011,72,,,,,,
0,53.949394625000004,16,5.9375,3966,95,,,,,,
0,51.659214199999994,20,5.7,925,114,0.001,15,-9.243237018585205,42.48546600341797,,
0,48.58161604166667,24,5.375,557,129,0.001,30,-7.068612337112427,25.18347930908203,,
0,46.38362439285714,28,5.142857142857143,434,144,0.001,45,-9.712896347045898,6.311688780784607,,
0,44.73292946875,32,4.96875,362,159,0.001,60,-10.192952632904053,0.7492936104536057,,
0,42.97878105555556,36,4.777777777777778,320,172,0.001,74,-10.134175777435303,0.4869359036286672,,
0,41.9984181,40,4.675,294,187,0.001,89,-10.3345308303833,0.5162798911333084,,
0,41.19614163636365,44,4.590909090909091,277,202,0.001,103,-10.48920202255249,0.5964816808700562,,
0,40.178947979166665,48,4.479166666666667,261,215,0.001,117,-10.697064399719238,0.6625156402587891,,
0,39.31497825,52,4.384615384615385,251,228,0.001,130,-10.89611291885376,0.7676414251327515,,
1,38.87894803571429,56,4.339285714285714,241,243,0.001,145,-10.848698616027832,0.758820429444313,,
1,38.219522183333325,60,4.266666666666667,234,256,0.001,158,-10.992760181427002,0.9453779856363932,,
1,37.51069809375,64,4.1875,227,268,0.001,170,-11.176188945770264,0.906630277633667,,
1,37.133810852941174,68,4.147058823529412,223,282,0.001,183,-11.430752754211426,1.1138248244921367,,
1,36.79852561111111,72,4.111111111111111,218,296,0.001,197,-11.257070541381836,1.1331328948338826,,
1,36.38861065789474,76,4.065789473684211,213,309,0.001,211,-11.467911720275879,1.4232215881347656,,
1,36.0198016375,80,4.025,211,322,0.001,223,-11.493439674377441,1.3820336659749348,,
1,35.68490347619048,84,3.988095238095238,207,335,0.001,236,-11.608943462371826,1.3793601592381795,,
1,35.28440732954545,88,3.9431818181818183,204,347,0.001,249,-12.161311149597168,1.3642954031626384,,
1,35.0100975,92,3.9130434782608696,202,360,0.001,262,-12.00268268585205,1.7213021218776703,,
1,35.0181869375,96,3.9166666666666665,200,376,0.001,277,-12.34819507598877,1.6070374846458435,,
1,34.9426833,100,3.91,197,391,0.001,292,-12.139049053192139,1.7244634330272675,,
2,34.19624348,104,3.83,195,405,0.001,306,-12.406634330749512,2.1834675470987954,,
2,33.002936600000005,108,3.7,193,417,0.001,319,-12.818255424499512,1.9895206689834595,,
2,31.963005579999994,112,3.59,191,431,0.001,333,-12.954354763031006,2.191188633441925,,
2,31.111521519999997,116,3.5,190,445,0.001,346,-12.66282033920288,2.568605899810791,,
2,30.822166269999997,120,3.47,188,461,0.001,362,-12.837847709655762,2.394540786743164,,
2,30.571211379999994,124,3.44,187,473,0.001,375,-13.199848175048828,2.280460755030314,,
2,30.320274050000002,128,3.41,185,485,0.001,387,-13.469493865966797,2.2510098616282144,,
2,30.318757989999998,132,3.41,184,500,0.001,402,-12.673127174377441,3.223342776298523,,
2,30.3224775,136,3.41,183,513,0.001,415,-13.607751369476318,2.908443331718445,,
2,30.322372499999997,140,3.41,182,528,0.001,429,-13.663687705993652,2.4673914909362793,,
2,30.321226619999997,144,3.41,181,543,0.001,444,-13.260575294494629,2.6429588198661804,,
3,30.57152841,148,3.44,180,559,0.001,460,-13.452012538909912,2.790530264377594,,
3,30.571369599999997,152,3.44,180,572,0.001,473,-14.036262512207031,2.6977662245432534,,
3,30.40381801,156,3.42,179,585,0.001,487,-13.542723655700684,3.1318132082621255,,
3,30.485230939999997,160,3.43,178,599,0.001,500,-13.735042572021484,2.893630087375641,,
3,30.736985219999998,164,3.46,177,614,0.001,515,-14.298178672790527,2.9561225175857544,,
3,30.651809579999995,168,3.45,176,627,0.001,529,-14.907526969909668,3.0079986254374185,,
3,30.482673159999994,172,3.43,176,639,0.001,541,-13.714877128601074,3.179585615793864,,
3,30.481336290000005,176,3.43,175,652,0.001,554,-14.49373722076416,3.3183143933614097,,
3,30.478930760000004,180,3.43,175,665,0.001,567,-14.293734550476074,3.139845609664917,,
3,30.561492220000005,184,3.44,174,679,0.001,581,-14.7353835105896,4.345611214637756,,
3,30.72757512,188,3.46,174,693,0.001,595,-15.547768592834473,3.2445526719093323,,
4,30.895787910000003,192,3.48,173,708,0.001,610,-14.801893711090088,3.3846285939216614,,
4,30.647019820000004,196,3.45,173,721,0.001,623,-15.6393461227417,3.684495210647583,,
4,30.645674910000007,200,3.45,172,736,0.001,637,-14.95408010482788,3.368209183216095,,
4,30.64610961,204,3.45,172,750,0.001,652,-14.977805614471436,3.6566805044809976,,
4,30.89850285,208,3.48,171,765,0.001,667,-15.509428024291992,3.1984865069389343,,
4,30.81454862,212,3.47,170,778,0.001,680,-14.723133563995361,3.8032360076904297,,
4,30.7327168,216,3.46,170,791,0.001,693,-15.342245101928711,3.62502384185791,,
4,30.646892650000005,220,3.45,170,806,0.001,707,-16.031505584716797,3.629167079925537,,
4,30.81438109,224,3.47,169,820,0.001,722,-15.174667358398438,3.112887144088745,,
4,31.06448695,228,3.5,169,835,0.001,736,-15.683466911315918,3.3392067750295005,,
5,30.97937804,232,3.49,169,849,0.001,750,-15.85273551940918,4.125112533569336,,
5,31.143376850000003,236,3.51,169,864,0.001,765,-16.015602111816406,3.96333901087443,,
5,30.97603525,240,3.49,168,877,0.001,778,-16.02787685394287,2.670076092084249,,
5,30.81105524,244,3.47,168,890,0.001,792,-15.981552124023438,3.266435980796814,,
5,30.72510365,248,3.46,168,905,0.001,806,-16.616127014160156,3.373663365840912,,
5,30.810767740000003,252,3.47,168,919,0.001,820,-16.4689359664917,2.99377171198527,,
5,30.975708840000006,256,3.49,167,934,0.001,836,-15.860949039459229,3.07020103931427,,
5,30.97650284,260,3.49,167,948,0.001,849,-16.666348457336426,3.5375789403915405,,
5,30.80946304,264,3.47,167,961,0.001,863,-16.595674514770508,3.6187908053398132,,
5,31.059379729999996,268,3.5,167,977,0.001,878,-16.011059284210205,3.502019226551056,,
5,31.31206565,272,3.53,167,992,0.001,893,-16.957436561584473,4.354754388332367,,
,,,,,1000,0.001,904,-16.06102180480957,3.887498060862223,31.10648889541626,3.5
6,31.395619160000006,276,3.54,165,1006,0.001,908,-17.040005683898926,4.239148795604706,,
6,31.395582250000004,280,3.54,165,1019,0.001,920,-17.681767463684082,3.786654551823934,,
6,31.562153469999995,284,3.56,165,1035,0.001,936,-16.076618671417236,4.535150051116943,,
6,31.48155594,288,3.55,164,1048,0.001,950,-16.26766872406006,4.337961912155151,,
6,31.313384639999995,292,3.53,164,1061,0.001,963,-17.34233283996582,4.436562379201253,,
6,31.398447890000003,296,3.54,164,1075,0.001,976,-16.841843605041504,2.963191350301107,,
6,31.316752429999994,300,3.53,164,1089,0.001,991,-17.64589500427246,3.5261247158050537,,
6,31.317343580000003,304,3.53,164,1103,0.001,1005,-17.23412322998047,4.0240761041641235,,
6,31.235074200000003,308,3.52,164,1117,0.001,1019,-16.354110717773438,6.230430841445923,,
6,31.15287366,312,3.51,164,1129,0.001,1031,-17.677814483642578,4.04884139696757,,
6,31.235263999999997,316,3.52,164,1143,0.001,1044,-17.716748237609863,3.5716725985209146,,
7,31.31853836,320,3.53,164,1159,0.001,1060,-17.781380653381348,3.645458698272705,,
7,31.31753782,324,3.53,163,1173,0.001,1075,-17.487699508666992,3.1319053967793784,,
7,31.31712303,328,3.53,163,1188,0.001,1089,-17.278191566467285,3.9527989625930786,,
7,31.236195950000003,332,3.52,163,1201,0.001,1102,-17.076854705810547,3.63304336865743,,
7,31.15581685,336,3.51,163,1215,0.001,1116,-17.19224262237549,2.862016201019287,,
7,31.321698600000005,340,3.53,163,1230,0.001,1131,-18.7398624420166,3.709092140197754,,
7,31.31975099,344,3.53,163,1243,0.001,1145,-18.201824188232422,3.405289649963379,,
7,31.153272339999997,348,3.51,163,1256,0.001,1158,-18.075166702270508,3.701448976993561,,
7,31.068552959999998,352,3.5,162,1269,0.001,1171,-18.196264266967773,3.823544502258301,,
7,30.98255867,356,3.49,162,1283,0.001,1185,-18.459343910217285,3.9609068036079407,,
7,30.898119110000003,360,3.48,162,1296,0.001,1198,-18.018975257873535,3.8785173892974854,,
8,30.897271779999997,364,3.48,162,1309,0.001,1211,-18.127120971679688,3.357728878657023,,
